date,VBK_Open,VBK_High,VBK_Low,VBK_Close,VBK_Volume,VBK_Dividends,VBK_Stock Splits
2004-01-30 00:00:00+00:00,48.560001373291016,49.0,48.560001373291016,42.81371307373047,2100,0.0,
2004-02-02 00:00:00+00:00,49.150001525878906,49.150001525878906,48.95000076293945,42.77001953125,1300,0.0,
2004-02-03 00:00:00+00:00,48.900001525878906,48.900001525878906,48.810001373291016,42.64768981933594,800,0.0,
2004-02-04 00:00:00+00:00,48.400001525878906,48.400001525878906,47.75,41.72151947021485,1000,0.0,
2004-02-05 00:00:00+00:00,48.20000076293945,48.20000076293945,47.900001525878906,41.85258102416992,500,0.0,
2004-02-06 00:00:00+00:00,48.630001068115234,49.04999923706055,48.630001068115234,42.85737609863281,1100,0.0,
2004-02-09 00:00:00+00:00,49.54999923706055,49.68999862670898,49.4900016784668,43.241844177246094,2800,0.0,
2004-02-10 00:00:00+00:00,49.59999847412109,49.75,49.59999847412109,43.33796310424805,3300,0.0,
2004-02-11 00:00:00+00:00,49.79999923706055,50.09999847412109,49.79999923706055,43.774845123291016,600,0.0,
2004-02-12 00:00:00+00:00,50.20000076293945,50.34000015258789,50.0,43.766090393066406,5100,0.0,
2004-02-13 00:00:00+00:00,50.27999877929688,50.29999923706055,49.400001525878906,43.1806640625,2900,0.0,
2004-02-17 00:00:00+00:00,49.95000076293945,50.150001525878906,49.84999847412109,43.81851959228516,1300,0.0,
2004-02-18 00:00:00+00:00,50.290000915527344,50.290000915527344,49.900001525878906,43.68744659423828,2300,0.0,
2004-02-19 00:00:00+00:00,50.400001525878906,50.400001525878906,49.560001373291016,43.30299758911133,1900,0.0,
2004-02-20 00:00:00+00:00,49.59999847412109,49.59999847412109,48.45000076293945,42.3331413269043,2100,0.0,
2004-02-23 00:00:00+00:00,48.0,48.150001525878906,47.66999816894531,41.80889129638672,1900,0.0,
2004-02-24 00:00:00+00:00,47.5,47.84999847412109,47.31999969482422,41.80889129638672,5400,0.0,
2004-02-25 00:00:00+00:00,47.900001525878906,47.900001525878906,47.900001525878906,41.85258102416992,500,0.0,
2004-02-26 00:00:00+00:00,48.47999954223633,48.84999847412109,48.47999954223633,42.6826400756836,500,0.0,
2004-02-27 00:00:00+00:00,49.290000915527344,49.29999923706055,49.0,43.075828552246094,4500,0.0,
2004-03-01 00:00:00+00:00,49.630001068115234,49.630001068115234,49.630001068115234,43.364166259765625,200,0.0,
2004-03-02 00:00:00+00:00,50.22999954223633,50.2400016784668,49.95000076293945,43.64376831054688,1900,0.0,
2004-03-03 00:00:00+00:00,49.5,49.88999938964844,49.5,43.59135437011719,1100,0.0,
2004-03-04 00:00:00+00:00,50.25,50.25,50.25,43.90589904785156,100,0.0,
2004-03-05 00:00:00+00:00,50.4900016784668,50.59000015258789,50.4900016784668,44.16801071166992,1600,0.0,
2004-03-08 00:00:00+00:00,50.79999923706055,50.79999923706055,49.869998931884766,43.57386779785156,3900,0.0,
2004-03-09 00:00:00+00:00,49.06999969482422,49.06999969482422,48.93000030517578,42.75252914428711,400,0.0,
2004-03-10 00:00:00+00:00,48.650001525878906,48.650001525878906,47.84999847412109,41.80889129638672,1100,0.0,
2004-03-11 00:00:00+00:00,47.970001220703125,47.970001220703125,47.970001220703125,41.91373443603516,100,0.0,
2004-03-12 00:00:00+00:00,48.2400016784668,48.2400016784668,47.95000076293945,41.90501022338867,1200,0.0,
2004-03-15 00:00:00+00:00,48.45000076293945,48.45000076293945,47.810001373291016,41.77394485473633,400,0.0,
2004-03-16 00:00:00+00:00,48.04999923706055,48.04999923706055,47.11000061035156,41.380767822265625,1400,0.0,
2004-03-17 00:00:00+00:00,48.0099983215332,48.290000915527344,48.0099983215332,42.071022033691406,12000,0.0,
2004-03-18 00:00:00+00:00,48.150001525878906,48.150001525878906,47.63999938964844,41.62540817260742,400,0.0,
2004-03-19 00:00:00+00:00,47.650001525878906,47.650001525878906,47.650001525878906,41.63416290283203,400,0.0,
2004-03-22 00:00:00+00:00,46.900001525878906,46.900001525878906,46.310001373291016,40.46331787109375,4000,0.0,
2004-03-23 00:00:00+00:00,46.79999923706055,46.79999923706055,46.63999938964844,40.75164413452149,900,0.0,
2004-03-24 00:00:00+00:00,46.63999938964844,46.63999938964844,46.540000915527344,40.66428756713867,300,0.0,
2004-03-25 00:00:00+00:00,47.0099983215332,47.77000045776367,47.0099983215332,41.739013671875,1800,0.0,
2004-03-26 00:00:00+00:00,47.72999954223633,48.2400016784668,47.72999954223633,42.07975387573242,2200,0.0,
2004-03-29 00:00:00+00:00,48.54999923706055,48.959999084472656,48.54999923706055,42.70885467529297,1800,0.0,
2004-03-30 00:00:00+00:00,48.77999877929688,49.290000915527344,48.77999877929688,43.06710052490234,1400,0.0,
2004-03-31 00:00:00+00:00,48.869998931884766,49.470001220703125,48.869998931884766,43.224365234375,1500,0.0,
2004-04-01 00:00:00+00:00,49.790000915527344,49.869998931884766,49.790000915527344,43.57386779785156,1200,0.0,
2004-04-02 00:00:00+00:00,51.0,51.0,50.40999984741211,44.45636367797852,5300,0.0,
2004-04-05 00:00:00+00:00,50.93999862670898,51.369998931884766,50.84000015258789,44.88449478149414,7100,0.0,
2004-04-06 00:00:00+00:00,50.81999969482422,51.119998931884766,50.68000030517578,44.4213981628418,5200,0.0,
2004-04-07 00:00:00+00:00,50.70000076293945,51.09000015258789,50.56999969482422,44.4650993347168,1300,0.0,
2004-04-08 00:00:00+00:00,51.400001525878906,51.400001525878906,50.84999847412109,44.43012619018555,1600,0.0,
2004-04-12 00:00:00+00:00,51.20000076293945,51.20000076293945,50.95000076293945,44.51751327514648,3100,0.0,
2004-04-13 00:00:00+00:00,51.34999847412109,51.34999847412109,50.02999877929688,43.72240829467773,2300,0.0,
2004-04-14 00:00:00+00:00,49.68000030517578,49.68000030517578,49.68000030517578,43.407859802246094,700,0.0,
2004-04-15 00:00:00+00:00,49.81999969482422,49.81999969482422,49.400001525878906,43.163211822509766,7000,0.0,
2004-04-16 00:00:00+00:00,49.34000015258789,49.470001220703125,48.970001220703125,43.224365234375,939900,0.0,
2004-04-19 00:00:00+00:00,49.470001220703125,49.470001220703125,49.470001220703125,43.224365234375,0,0.0,
2004-04-20 00:00:00+00:00,50.22999954223633,50.36000061035156,49.5,43.26804733276367,98700,0.0,
2004-04-21 00:00:00+00:00,49.060001373291016,49.40999984741211,49.060001373291016,43.15447998046875,1000,0.0,
2004-04-22 00:00:00+00:00,49.810001373291016,50.52999877929688,49.77000045776367,44.0893783569336,1800,0.0,
2004-04-23 00:00:00+00:00,50.400001525878906,50.400001525878906,49.86000061035156,43.95831680297852,32100,0.0,
2004-04-26 00:00:00+00:00,50.54999923706055,50.900001525878906,50.25,43.90589904785156,2600,0.0,
2004-04-27 00:00:00+00:00,50.380001068115234,50.709999084472656,49.91999816894531,43.6175537109375,102100,0.0,
2004-04-28 00:00:00+00:00,49.630001068115234,49.630001068115234,48.93999862670898,42.76128768920898,85900,0.0,
2004-04-29 00:00:00+00:00,48.5,48.5,47.90999984741211,41.8613166809082,800,0.0,
2004-04-30 00:00:00+00:00,48.43000030517578,48.43000030517578,47.36000061035156,41.380767822265625,1500,0.0,
