date,SIFY_Open,SIFY_High,SIFY_Low,SIFY_Close,SIFY_Volume,SIFY_Dividends,SIFY_Stock Splits
2000-02-17 00:00:00+00:00,341.75,376.0,329.5,311.1878356933594,686200,0.0,
2000-02-18 00:00:00+00:00,347.0,356.0,336.0,326.9324645996094,331175,0.0,
2000-02-22 00:00:00+00:00,358.5,394.5,356.0,352.170166015625,408100,0.0,
2000-02-23 00:00:00+00:00,400.0,436.0,397.0,392.689453125,517100,0.0,
2000-02-24 00:00:00+00:00,436.0,452.0,364.0,370.4617309570313,506500,0.0,
2000-02-25 00:00:00+00:00,402.125,405.5,366.0,346.3817138671875,375400,0.0,
2000-02-28 00:00:00+00:00,377.0,383.5,361.25,350.31787109375,170775,0.0,
2000-02-29 00:00:00+00:00,388.0,394.5,372.0,351.01251220703125,139300,0.0,
2000-03-01 00:00:00+00:00,384.75,385.0,364.0,339.4355773925781,181375,0.0,
2000-03-02 00:00:00+00:00,363.0,366.0,357.0,332.9524841308594,194275,0.0,
2000-03-03 00:00:00+00:00,361.0,382.0,361.0,346.150146484375,165175,0.0,
2000-03-06 00:00:00+00:00,383.75,388.0,372.75,351.93865966796875,212000,0.0,
2000-03-07 00:00:00+00:00,381.0,390.0,360.0,343.603271484375,141725,0.0,
2000-03-08 00:00:00+00:00,364.0,366.5,352.0,332.4893798828125,222200,0.0,
2000-03-09 00:00:00+00:00,348.5,359.5,344.0,323.22784423828125,279750,0.0,
2000-03-10 00:00:00+00:00,340.0,340.5,321.5,308.8724975585937,254350,0.0,
2000-03-13 00:00:00+00:00,308.5,315.75,302.0,282.4770812988281,243950,0.0,
2000-03-14 00:00:00+00:00,307.0,334.0,306.5,284.3293762207031,181650,0.0,
2000-03-15 00:00:00+00:00,323.5,332.0,308.0,295.4432373046875,122100,0.0,
2000-03-16 00:00:00+00:00,328.0,332.0,304.25,301.00018310546875,114300,0.0,
2000-03-17 00:00:00+00:00,331.5,340.0,324.0,307.4832458496094,110150,0.0,
2000-03-20 00:00:00+00:00,339.0,342.0,312.0,293.5909423828125,127950,0.0,
2000-03-21 00:00:00+00:00,318.0,319.0,281.5,266.7324523925781,239725,0.0,
2000-03-22 00:00:00+00:00,296.0,303.875,288.5,277.3832397460937,123225,0.0,
2000-03-23 00:00:00+00:00,307.375,307.5,286.0,268.3532409667969,106925,0.0,
2000-03-24 00:00:00+00:00,290.5,294.0,266.0,251.9139404296875,251750,0.0,
2000-03-27 00:00:00+00:00,268.0,269.5,236.0,224.59243774414065,412000,0.0,
2000-03-28 00:00:00+00:00,226.0,236.0,218.0,203.5224151611328,344500,0.0,
2000-03-29 00:00:00+00:00,225.5,259.5,224.0,231.53857421875,359875,0.0,
2000-03-30 00:00:00+00:00,228.0,242.75,204.5,207.69012451171875,246325,0.0,
2000-03-31 00:00:00+00:00,229.625,234.5,199.5,198.6601104736328,303950,0.0,
2000-04-03 00:00:00+00:00,197.0,207.5,162.5,159.06700134277344,294275,0.0,
2000-04-04 00:00:00+00:00,175.0,200.0,134.0,155.13084411621094,419800,0.0,
2000-04-05 00:00:00+00:00,159.5,208.0,153.0,177.8216552734375,482200,0.0,
2000-04-06 00:00:00+00:00,204.0,224.0,204.0,200.04933166503903,234125,0.0,
2000-04-07 00:00:00+00:00,237.0,247.5,230.0,221.3508758544922,272450,0.0,
2000-04-10 00:00:00+00:00,256.0,256.0,210.0,197.27085876464844,238125,0.0,
2000-04-11 00:00:00+00:00,196.0,210.0,178.0,175.96932983398438,324700,0.0,
2000-04-12 00:00:00+00:00,195.0,195.25,164.0,160.22470092773438,268400,0.0,
2000-04-13 00:00:00+00:00,174.0,176.25,151.0,140.7754669189453,439400,0.0,
2000-04-14 00:00:00+00:00,144.25,144.5,112.0,109.28620910644533,584425,0.0,
2000-04-17 00:00:00+00:00,102.0,128.0,95.5,105.58159637451172,584000,0.0,
2000-04-18 00:00:00+00:00,121.75,146.0,112.5,134.2923583984375,338500,0.0,
2000-04-19 00:00:00+00:00,152.5,159.5,140.0,135.21852111816406,384275,0.0,
2000-04-20 00:00:00+00:00,150.0,153.0,142.0,133.36622619628906,141800,0.0,
2000-04-24 00:00:00+00:00,133.5,134.25,121.5,116.69544219970705,171825,0.0,
2000-04-25 00:00:00+00:00,131.75,138.0,126.0,126.88314056396484,158600,0.0,
2000-04-26 00:00:00+00:00,140.0,142.0,126.0,120.40005493164062,117525,0.0,
2000-04-27 00:00:00+00:00,120.75,138.0,118.0,127.8093032836914,124550,0.0,
2000-04-28 00:00:00+00:00,138.0,155.0,137.0,143.55392456054688,290550,0.0,
2000-05-01 00:00:00+00:00,160.0,176.0,160.0,161.15084838867188,227500,0.0,
2000-05-02 00:00:00+00:00,167.0,167.0,151.75,144.24853515625,201350,0.0,
2000-05-03 00:00:00+00:00,148.5,148.75,134.0,130.35621643066406,215825,0.0,
2000-05-04 00:00:00+00:00,142.75,144.0,132.25,125.03082275390624,151050,0.0,
2000-05-05 00:00:00+00:00,135.5,144.5,132.0,128.73545837402344,161225,0.0,
2000-05-08 00:00:00+00:00,132.0,132.5,128.0,119.9369888305664,111075,0.0,
2000-05-09 00:00:00+00:00,130.25,133.5,120.5,114.6115951538086,151475,0.0,
2000-05-10 00:00:00+00:00,122.5,122.5,111.0,104.19235229492188,234750,0.0,
2000-05-11 00:00:00+00:00,120.5,120.5,109.5,104.19235229492188,226275,0.0,
2000-05-12 00:00:00+00:00,120.0,125.75,115.0,110.90697479248048,228150,0.0,
2000-05-15 00:00:00+00:00,118.0,121.5,111.5,106.9708251953125,152200,0.0,
2000-05-16 00:00:00+00:00,121.0,130.25,119.75,120.63160705566406,223025,0.0,
2000-05-17 00:00:00+00:00,121.75,124.25,118.5,112.52776336669922,126725,0.0,
2000-05-18 00:00:00+00:00,122.5,124.0,117.75,109.51775360107422,77050,0.0,
2000-05-19 00:00:00+00:00,115.5,116.0,108.5,103.49774932861328,173025,0.0,
2000-05-22 00:00:00+00:00,110.5,111.0,97.0,95.8569793701172,258675,0.0,
2000-05-23 00:00:00+00:00,103.5,104.5,96.0,89.14234924316406,108975,0.0,
2000-05-24 00:00:00+00:00,95.5,96.0,80.0,81.50157928466797,352600,0.0,
2000-05-25 00:00:00+00:00,89.0,90.5,76.0,71.08234405517578,329725,0.0,
2000-05-26 00:00:00+00:00,77.0,77.0,60.0,62.28388595581055,602775,0.0,
2000-05-30 00:00:00+00:00,75.5,86.0,72.0,79.41773223876953,376850,0.0,
2000-05-31 00:00:00+00:00,80.75,89.0,78.0,76.87081146240234,252075,0.0,
2000-06-01 00:00:00+00:00,87.0,88.0,83.0,79.18619537353516,219200,0.0,
2000-06-02 00:00:00+00:00,98.0,103.0,96.0,95.16236114501952,366075,0.0,
2000-06-05 00:00:00+00:00,108.0,123.5,100.0,110.21236419677734,354050,0.0,
2000-06-06 00:00:00+00:00,127.375,134.0,112.5,105.81314086914062,444725,0.0,
2000-06-07 00:00:00+00:00,118.0,119.5,109.0,105.58159637451172,224575,0.0,
2000-06-08 00:00:00+00:00,120.0,121.5,112.5,106.9708251953125,151825,0.0,
2000-06-09 00:00:00+00:00,122.0,122.25,114.0,108.36005401611328,95400,0.0,
2000-06-12 00:00:00+00:00,117.75,120.0,113.25,106.04467010498048,85000,0.0,
2000-06-13 00:00:00+00:00,115.0,115.5,108.0,103.72928619384766,126925,0.0,
2000-06-14 00:00:00+00:00,113.125,113.75,106.5,99.09850311279295,77500,0.0,
2000-06-15 00:00:00+00:00,100.0,102.0,96.0,90.53158569335938,128425,0.0,
2000-06-16 00:00:00+00:00,98.5,98.5,91.5,86.13235473632812,182275,0.0,
2000-06-19 00:00:00+00:00,92.75,102.0,88.0,92.15235137939452,130350,0.0,
2000-06-20 00:00:00+00:00,100.0,102.0,96.5,90.53158569335938,162525,0.0,
2000-06-21 00:00:00+00:00,97.5,97.5,93.0,86.59542846679688,74850,0.0,
2000-06-22 00:00:00+00:00,95.75,98.75,92.25,89.83696746826172,98750,0.0,
2000-06-23 00:00:00+00:00,96.0,96.5,89.5,84.97466278076172,112525,0.0,
2000-06-26 00:00:00+00:00,93.25,95.0,88.0,84.28004455566406,48725,0.0,
2000-06-27 00:00:00+00:00,90.0,91.0,84.0,83.12234497070312,100675,0.0,
2000-06-28 00:00:00+00:00,87.25,89.0,84.0,80.57542419433594,84175,0.0,
2000-06-29 00:00:00+00:00,88.0,88.0,83.0,78.26004791259766,76425,0.0,
2000-06-30 00:00:00+00:00,85.75,89.0,83.5,82.42774200439453,75450,0.0,
2000-07-03 00:00:00+00:00,89.75,93.0,88.25,84.28004455566406,72975,0.0,
2000-07-05 00:00:00+00:00,91.625,91.75,86.0,79.82292938232422,49325,0.0,
2000-07-06 00:00:00+00:00,84.25,85.0,81.75,77.79695892333984,78375,0.0,
2000-07-07 00:00:00+00:00,86.0,87.5,84.0,78.02850341796875,42475,0.0,
2000-07-10 00:00:00+00:00,85.0,87.25,85.0,80.80696105957031,62950,0.0,
2000-07-11 00:00:00+00:00,89.75,90.0,81.0,76.6392822265625,93125,0.0,
2000-07-12 00:00:00+00:00,88.0,89.0,84.0,81.73311614990234,109925,0.0,
2000-07-13 00:00:00+00:00,89.25,90.5,86.0,81.50157928466797,103600,0.0,
2000-07-14 00:00:00+00:00,88.25,89.75,84.0,79.41773223876953,68625,0.0,
2000-07-17 00:00:00+00:00,84.125,88.0,84.0,80.34387969970703,80650,0.0,
2000-07-18 00:00:00+00:00,85.0,85.5,82.0,76.4077377319336,77925,0.0,
2000-07-19 00:00:00+00:00,82.25,85.0,79.0,75.48158264160156,136475,0.0,
2000-07-20 00:00:00+00:00,81.75,82.5,79.25,73.39773559570312,76000,0.0,
2000-07-21 00:00:00+00:00,79.5,79.5,74.0,70.32984924316406,80850,0.0,
2000-07-24 00:00:00+00:00,74.5,74.75,67.0,62.97848510742188,174875,0.0,
2000-07-25 00:00:00+00:00,73.75,73.75,70.0,66.45156860351562,143525,0.0,
2000-07-26 00:00:00+00:00,71.5,71.5,66.0,62.515411376953125,106075,0.0,
2000-07-27 00:00:00+00:00,67.5,68.0,62.5,59.27388000488281,136575,0.0,
2000-07-28 00:00:00+00:00,64.25,65.0,61.0,57.653106689453125,91775,0.0,
2000-07-31 00:00:00+00:00,61.5,61.5,55.5,52.79079818725586,233100,0.0,
2000-08-01 00:00:00+00:00,54.0,55.75,52.25,49.780792236328125,139875,0.0,
2000-08-02 00:00:00+00:00,52.75,56.0,51.0,48.16002655029297,134400,0.0,
2000-08-03 00:00:00+00:00,48.5,52.5,47.0,47.928489685058594,97525,0.0,
2000-08-04 00:00:00+00:00,52.25,63.5,52.0,52.79079818725586,232800,0.0,
2000-08-07 00:00:00+00:00,59.5,60.5,57.5,56.03233337402344,97725,0.0,
2000-08-08 00:00:00+00:00,61.25,63.75,60.5,58.57925796508789,122150,0.0,
2000-08-09 00:00:00+00:00,64.5,65.25,60.5,56.49541473388672,75600,0.0,
2000-08-10 00:00:00+00:00,60.25,61.0,56.0,53.71695327758789,41150,0.0,
2000-08-11 00:00:00+00:00,57.5,57.5,56.0,53.25387573242188,24425,0.0,
2000-08-14 00:00:00+00:00,56.5,60.75,56.5,56.03233337402344,74050,0.0,
2000-08-15 00:00:00+00:00,61.0,62.25,58.0,53.948490142822266,45025,0.0,
2000-08-16 00:00:00+00:00,61.25,61.75,58.75,55.33771896362305,34800,0.0,
2000-08-17 00:00:00+00:00,60.25,60.5,59.5,55.10618209838867,27425,0.0,
2000-08-18 00:00:00+00:00,60.0,61.0,58.0,54.18002700805664,74025,0.0,
2000-08-21 00:00:00+00:00,59.0,60.5,59.0,55.511375427246094,85475,0.0,
2000-08-22 00:00:00+00:00,60.75,61.5,59.75,55.80080032348633,50750,0.0,
2000-08-23 00:00:00+00:00,60.5,60.75,59.75,56.03233337402344,30325,0.0,
2000-08-24 00:00:00+00:00,60.25,61.25,59.75,55.56925582885742,40600,0.0,
2000-08-25 00:00:00+00:00,60.5,60.5,59.5,55.33771896362305,25750,0.0,
2000-08-28 00:00:00+00:00,60.0,60.25,59.0,55.56925582885742,29100,0.0,
2000-08-29 00:00:00+00:00,59.25,59.5,55.25,51.86464309692383,93125,0.0,
2000-08-30 00:00:00+00:00,54.25,60.0,54.25,55.10618209838867,82300,0.0,
2000-08-31 00:00:00+00:00,60.0,64.4375,59.75,56.49541473388672,271950,0.0,
2000-09-01 00:00:00+00:00,63.0,77.0,62.0,71.08234405517578,687175,0.0,
2000-09-05 00:00:00+00:00,78.5,85.25,72.5,75.94465637207031,539575,0.0,
2000-09-06 00:00:00+00:00,82.75,83.0,74.0,69.4615707397461,176200,0.0,
2000-09-07 00:00:00+00:00,75.375,76.25,71.0,67.60926055908203,73300,0.0,
2000-09-08 00:00:00+00:00,73.25,75.0,69.0,64.13619232177734,84725,0.0,
2000-09-11 00:00:00+00:00,68.875,69.75,66.0,62.28388595581055,76125,0.0,
2000-09-12 00:00:00+00:00,67.75,68.5,63.0,59.27388000488281,54025,0.0,
2000-09-13 00:00:00+00:00,64.0,64.5,62.0,57.8846435546875,38775,0.0,
2000-09-14 00:00:00+00:00,64.75,67.0,64.0,59.9684944152832,62375,0.0,
2000-09-15 00:00:00+00:00,64.5,65.0,62.0,57.42156600952149,42625,0.0,
2000-09-18 00:00:00+00:00,63.5,63.5,59.5,55.56925582885742,49300,0.0,
2000-09-19 00:00:00+00:00,60.0,62.5,57.5,57.8846435546875,83050,0.0,
2000-09-20 00:00:00+00:00,61.75,62.0,58.5,55.56925582885742,32350,0.0,
2000-09-21 00:00:00+00:00,59.25,60.5,58.5,54.18002700805664,18575,0.0,
2000-09-22 00:00:00+00:00,56.25,57.75,55.5,51.63310241699219,63150,0.0,
2000-09-25 00:00:00+00:00,58.0,59.0,56.25,52.09617614746094,32675,0.0,
2000-09-26 00:00:00+00:00,56.0,56.5,54.5,50.93849182128906,33675,0.0,
2000-09-27 00:00:00+00:00,56.0,58.0,52.5,50.243873596191406,113250,0.0,
2000-09-28 00:00:00+00:00,52.5,56.0,52.25,51.63310241699219,57100,0.0,
2000-09-29 00:00:00+00:00,54.75,56.0,54.0,50.243873596191406,31450,0.0,
2000-10-02 00:00:00+00:00,54.5,54.5,51.5,48.16002655029297,46450,0.0,
2000-10-03 00:00:00+00:00,52.5,53.0,45.0,42.14002227783203,143800,0.0,
2000-10-04 00:00:00+00:00,44.25,48.5,44.25,44.91848373413086,168225,0.0,
2000-10-05 00:00:00+00:00,48.5,49.0,46.5,45.38156127929688,100225,0.0,
2000-10-06 00:00:00+00:00,47.0,48.5,44.0,41.21387100219727,57775,0.0,
2000-10-09 00:00:00+00:00,44.875,46.0,41.5,38.66694641113281,55800,0.0,
2000-10-10 00:00:00+00:00,41.5,44.0,39.5,36.93040466308594,103150,0.0,
2000-10-11 00:00:00+00:00,39.5,39.625,34.0,33.110015869140625,121700,0.0,
2000-10-12 00:00:00+00:00,37.25,38.75,32.0,30.331552505493164,141400,0.0,
2000-10-13 00:00:00+00:00,33.5,34.0,32.0,31.489242553710938,91425,0.0,
2000-10-16 00:00:00+00:00,34.0,34.0,32.0,30.56308937072754,77475,0.0,
2000-10-17 00:00:00+00:00,32.0,32.75,30.0,28.710783004760746,48350,0.0,
2000-10-18 00:00:00+00:00,29.75,30.25,27.0,25.932321548461918,85575,0.0,
2000-10-19 00:00:00+00:00,31.0,34.0,30.75,30.56308937072754,95250,0.0,
2000-10-20 00:00:00+00:00,36.25,37.5,35.0,33.110015869140625,112325,0.0,
2000-10-23 00:00:00+00:00,35.75,36.0,34.0,31.72078514099121,37300,0.0,
2000-10-24 00:00:00+00:00,34.5,35.5,33.0,30.794628143310547,46375,0.0,
2000-10-25 00:00:00+00:00,33.75,34.25,31.5,29.636940002441406,46100,0.0,
2000-10-26 00:00:00+00:00,32.75,33.25,30.5,28.94232177734375,46675,0.0,
2000-10-27 00:00:00+00:00,32.0,32.25,30.5,28.479246139526367,48375,0.0,
2000-10-30 00:00:00+00:00,30.25,30.75,29.25,27.321552276611328,39650,0.0,
2000-10-31 00:00:00+00:00,31.5,32.25,31.0,28.94232177734375,53200,0.0,
2000-11-01 00:00:00+00:00,31.75,34.75,31.0,30.56308937072754,61350,0.0,
2000-11-02 00:00:00+00:00,34.5,46.0,33.75,40.98233413696289,248550,0.0,
2000-11-03 00:00:00+00:00,48.375,51.5,44.0,43.06617736816406,264050,0.0,
2000-11-06 00:00:00+00:00,46.0,47.75,40.0,37.16194534301758,141775,0.0,
2000-11-07 00:00:00+00:00,39.8125,39.875,35.5,33.573089599609375,110175,0.0,
2000-11-08 00:00:00+00:00,36.75,40.0,36.5,37.04616928100586,75875,0.0,
2000-11-09 00:00:00+00:00,37.0,39.0,34.5,34.26770782470703,49450,0.0,
2000-11-10 00:00:00+00:00,37.0,37.5,33.375,31.026166915893555,43425,0.0,
2000-11-13 00:00:00+00:00,32.5,34.0,29.0,30.10001373291016,142400,0.0,
2000-11-14 00:00:00+00:00,34.875,37.0,34.5,34.03616714477539,58625,0.0,
2000-11-15 00:00:00+00:00,37.25,37.5,34.0,32.4154052734375,56500,0.0,
2000-11-16 00:00:00+00:00,34.6875,34.875,32.5,30.794628143310547,25800,0.0,
2000-11-17 00:00:00+00:00,33.0,34.0,32.0,29.9842472076416,44525,0.0,
2000-11-20 00:00:00+00:00,31.625,33.0,30.0,28.24770736694336,36925,0.0,
2000-11-21 00:00:00+00:00,30.75,31.5,28.75,26.742706298828125,70350,0.0,
2000-11-22 00:00:00+00:00,28.5,28.75,26.5,25.006166458129883,119450,0.0,
2000-11-24 00:00:00+00:00,28.75,30.0,28.0,26.858476638793945,103725,0.0,
2000-11-27 00:00:00+00:00,32.0,32.25,27.25,25.932321548461918,137375,0.0,
2000-11-28 00:00:00+00:00,27.75,28.25,26.0,24.080013275146484,78225,0.0,
2000-11-29 00:00:00+00:00,26.25,26.75,24.0,22.69078063964844,114250,0.0,
2000-11-30 00:00:00+00:00,24.125,24.25,20.5,20.606935501098636,151375,0.0,
2000-12-01 00:00:00+00:00,22.9375,24.25,22.0,21.53308868408203,137375,0.0,
2000-12-04 00:00:00+00:00,23.5,23.75,21.0,19.912317276000977,101900,0.0,
2000-12-05 00:00:00+00:00,22.9375,24.0,22.25,22.227706909179688,105400,0.0,
2000-12-06 00:00:00+00:00,24.25,25.0,22.0,21.070011138916016,84800,0.0,
2000-12-07 00:00:00+00:00,23.5,24.25,23.0,21.764625549316406,108750,0.0,
2000-12-08 00:00:00+00:00,24.375,25.75,24.0,22.69078063964844,60950,0.0,
2000-12-11 00:00:00+00:00,26.125,28.0,25.0,25.006166458129883,125925,0.0,
2000-12-12 00:00:00+00:00,27.0,30.5,25.5,25.237707138061523,105200,0.0,
2000-12-13 00:00:00+00:00,29.625,30.0,27.75,25.700782775878903,117325,0.0,
2000-12-14 00:00:00+00:00,28.25,28.25,26.0,24.31155204772949,38900,0.0,
2000-12-15 00:00:00+00:00,25.125,25.5,24.125,23.211742401123047,64125,0.0,
2000-12-18 00:00:00+00:00,26.5,26.5,24.0,22.69078063964844,60250,0.0,
2000-12-19 00:00:00+00:00,24.125,25.25,22.0,20.83847427368164,64400,0.0,
2000-12-20 00:00:00+00:00,21.625,21.75,19.0,18.060009002685547,144325,0.0,
2000-12-21 00:00:00+00:00,18.25,20.5,18.0,17.596933364868164,169875,0.0,
2000-12-22 00:00:00+00:00,18.25,19.0,15.875,14.818470001220703,131200,0.0,
2000-12-26 00:00:00+00:00,16.375,17.5,14.25,14.065970420837402,98225,0.0,
2000-12-27 00:00:00+00:00,14.5,16.625,13.5,15.28154468536377,230225,0.0,
2000-12-28 00:00:00+00:00,16.25,17.0,15.0,15.513083457946776,342100,0.0,
2000-12-29 00:00:00+00:00,16.0,16.25,14.0,13.429238319396973,240725,0.0,
2001-01-02 00:00:00+00:00,14.875,15.125,11.875,12.040006637573242,154300,0.0,
2001-01-03 00:00:00+00:00,13.0,16.0,12.25,13.892313957214355,119700,0.0,
2001-01-04 00:00:00+00:00,16.8125,19.5,16.0,15.050006866455078,129300,0.0,
