date,RTO_Open,RTO_High,RTO_Low,RTO_Close,RTO_Volume,RTO_Dividends,RTO_Stock Splits
1997-01-15 00:00:00+00:00,18.625,18.625,18.125,11.61240291595459,67600,0.0,
1997-01-16 00:00:00+00:00,18.5,18.8125,18.375,11.534467697143556,47600,0.0,
1997-01-17 00:00:00+00:00,18.4375,18.4375,18.375,11.495501518249512,10400,0.0,
1997-01-20 00:00:00+00:00,18.1875,18.1875,18.125,11.339630126953123,9600,0.0,
1997-01-21 00:00:00+00:00,18.0625,18.25,18.0625,11.261693954467772,1600,0.0,
1997-01-22 00:00:00+00:00,18.375,18.5,18.34375,11.456531524658203,88400,0.0,
1997-01-23 00:00:00+00:00,18.4375,18.625,18.125,11.495501518249512,58000,0.0,
1997-01-24 00:00:00+00:00,18.375,18.5,18.125,11.456531524658203,47600,0.0,
1997-01-27 00:00:00+00:00,18.71875,18.71875,18.71875,11.670853614807127,7200,0.0,
1997-01-28 00:00:00+00:00,19.09375,19.09375,18.96875,11.904662132263184,40000,0.0,
1997-01-29 00:00:00+00:00,18.8125,18.875,18.6875,11.729304313659668,83200,0.0,
1997-01-30 00:00:00+00:00,18.8125,18.8125,18.75,11.729304313659668,3200,0.0,
1997-01-31 00:00:00+00:00,18.75,18.75,18.40625,11.690338134765623,10000,0.0,
1997-02-03 00:00:00+00:00,18.65625,18.8125,18.65625,11.631888389587402,52000,0.0,
1997-02-04 00:00:00+00:00,19.0859375,19.25,18.84375,11.899787902832031,31600,0.0,
1997-02-05 00:00:00+00:00,19.375,19.5,19.125,12.080016136169434,92400,0.0,
1997-02-06 00:00:00+00:00,19.09375,19.09375,19.09375,11.904662132263184,7200,0.0,
1997-02-07 00:00:00+00:00,19.40625,19.40625,19.40625,12.09950351715088,3600,0.0,
1997-02-10 00:00:00+00:00,19.5,19.75,19.5,12.157950401306152,37600,0.0,
1997-02-11 00:00:00+00:00,20.28125,20.28125,20.125,12.645047187805176,36400,0.0,
1997-02-12 00:00:00+00:00,20.4375,20.4375,20.375,12.742469787597656,3600,0.0,
1997-02-13 00:00:00+00:00,20.21875,20.21875,20.0625,12.60608196258545,2800,0.0,
1997-02-14 00:00:00+00:00,19.46875,20.0625,19.46875,12.138466835021973,19600,0.0,
1997-02-18 00:00:00+00:00,19.75,19.75,19.25,12.313824653625488,127600,0.0,
1997-02-19 00:00:00+00:00,19.5,19.625,18.875,12.157950401306152,87200,0.0,
1997-02-20 00:00:00+00:00,19.46875,19.625,19.0,12.138466835021973,96400,0.0,
1997-02-21 00:00:00+00:00,19.15625,19.15625,18.65625,11.943625450134276,108400,0.0,
1997-02-24 00:00:00+00:00,19.28125,19.28125,18.921875,12.021563529968262,76000,0.0,
1997-02-25 00:00:00+00:00,19.5625,19.59375,19.125,12.196919441223145,228800,0.0,
1997-02-26 00:00:00+00:00,19.53125,19.53125,19.375,12.17743682861328,17200,0.0,
1997-02-27 00:00:00+00:00,19.3125,19.375,19.3125,12.041051864624023,11200,0.0,
1997-02-28 00:00:00+00:00,18.8125,18.84375,18.8125,11.729304313659668,20400,0.0,
1997-03-03 00:00:00+00:00,18.625,18.625,18.1875,11.61240291595459,11200,0.0,
1997-03-04 00:00:00+00:00,18.5,18.6875,18.5,11.534467697143556,6800,0.0,
1997-03-05 00:00:00+00:00,18.625,18.625,18.125,11.61240291595459,16000,0.0,
1997-03-06 00:00:00+00:00,18.375,18.8125,18.375,11.456531524658203,29200,0.0,
1997-03-07 00:00:00+00:00,18.21875,18.625,18.21875,11.35911464691162,56400,0.0,
1997-03-10 00:00:00+00:00,18.4375,18.5,18.0,11.495501518249512,16400,0.0,
1997-03-11 00:00:00+00:00,18.75,18.8125,18.375,11.690338134765623,10000,0.0,
1997-03-12 00:00:00+00:00,17.9296875,18.5234375,17.8984375,11.178888320922852,150800,0.0,
1997-03-13 00:00:00+00:00,16.4375,16.625,16.25,10.24853229522705,41600,0.0,
1997-03-14 00:00:00+00:00,16.5625,16.5625,16.5,10.326467514038086,64400,0.0,
1997-03-17 00:00:00+00:00,16.6875,16.6875,16.3125,10.404400825500488,62400,0.0,
1997-03-18 00:00:00+00:00,16.40625,16.546875,16.3125,10.229046821594238,38800,0.0,
1997-03-19 00:00:00+00:00,16.4375,16.5,16.28125,10.24853229522705,17600,0.0,
1997-03-20 00:00:00+00:00,16.25,16.25,15.88671875,10.13162612915039,176000,0.0,
1997-03-21 00:00:00+00:00,16.53125,16.75,16.375,10.306982040405272,36400,0.0,
1997-03-24 00:00:00+00:00,16.96875,16.96875,16.96875,10.579755783081056,62400,0.0,
1997-03-25 00:00:00+00:00,16.96875,17.3125,16.84375,10.579755783081056,120800,0.0,
1997-03-26 00:00:00+00:00,17.5625,17.5625,17.25,10.949953079223633,12800,0.0,
1997-03-27 00:00:00+00:00,17.21484375,17.5,17.03125,10.733194351196287,167200,0.0,
1997-03-31 00:00:00+00:00,17.21484375,17.21484375,17.21484375,10.733194351196287,0,0.0,
1997-04-01 00:00:00+00:00,16.59375,16.8125,16.59375,10.34595012664795,34000,0.0,
1997-04-02 00:00:00+00:00,16.5625,16.5625,16.5625,10.326467514038086,1600,0.0,
1997-04-03 00:00:00+00:00,16.875,16.9375,16.375,10.5213041305542,22000,0.0,
1997-04-04 00:00:00+00:00,16.75,17.0,16.54296875,10.44336986541748,58800,0.0,
1997-04-07 00:00:00+00:00,16.59375,16.90625,16.59375,10.34595012664795,11600,0.0,
1997-04-08 00:00:00+00:00,16.625,16.921875,16.625,10.365435600280762,37600,0.0,
1997-04-09 00:00:00+00:00,16.5,16.9375,16.5,10.287500381469728,15600,0.0,
1997-04-10 00:00:00+00:00,16.5,16.5625,16.5,10.287500381469728,65600,0.0,
1997-04-11 00:00:00+00:00,16.4375,16.5,16.4375,10.24853229522705,78000,0.0,
1997-04-14 00:00:00+00:00,16.375,16.5625,16.28125,10.209561347961426,28000,0.0,
1997-04-15 00:00:00+00:00,16.5,16.75,16.375,10.287500381469728,51600,0.0,
1997-04-16 00:00:00+00:00,16.625,16.625,16.25,10.365435600280762,86800,0.0,
1997-04-17 00:00:00+00:00,16.75,16.96875,16.46875,10.44336986541748,107200,0.0,
1997-04-18 00:00:00+00:00,16.6875,16.71875,16.375,10.404400825500488,8000,0.0,
1997-04-21 00:00:00+00:00,16.5625,16.6875,16.375,10.326467514038086,52400,0.0,
1997-04-22 00:00:00+00:00,16.5,16.75,16.5,10.287500381469728,28800,0.0,
1997-04-23 00:00:00+00:00,17.25,17.25,16.53125,10.75511360168457,109200,0.0,
1997-04-24 00:00:00+00:00,16.6875,16.875,16.5625,10.404400825500488,9200,0.0,
1997-04-25 00:00:00+00:00,16.6875,16.6875,16.6875,10.404400825500488,8800,0.0,
1997-04-28 00:00:00+00:00,16.75,17.0,16.4375,10.44336986541748,32400,0.0,
1997-04-29 00:00:00+00:00,16.59375,16.60546875,16.59375,10.34595012664795,12000,0.0,
1997-04-30 00:00:00+00:00,16.5625,16.6875,16.3125,10.326467514038086,54800,0.0,
1997-05-01 00:00:00+00:00,16.5,16.53125,16.5,10.287500381469728,23600,0.0,
1997-05-02 00:00:00+00:00,16.40625,16.40625,16.40625,10.229046821594238,30000,0.0,
1997-05-05 00:00:00+00:00,16.5625,16.5625,16.5625,10.326467514038086,19200,0.0,
1997-05-06 00:00:00+00:00,16.5625,16.5625,16.5625,10.326467514038086,0,0.0,
1997-05-07 00:00:00+00:00,16.75,17.125,16.5,10.44336986541748,20000,0.0,
1997-05-08 00:00:00+00:00,16.8125,16.875,16.8125,10.482337951660156,7200,0.0,
1997-05-09 00:00:00+00:00,16.75,16.75,16.75,10.44336986541748,128400,0.0,
1997-05-12 00:00:00+00:00,17.375,17.375,17.25,10.833045959472656,105600,0.0,
1997-05-13 00:00:00+00:00,17.6875,17.6875,17.625,11.027883529663086,103600,0.0,
1997-05-14 00:00:00+00:00,17.90625,17.90625,17.75,11.164274215698242,15200,0.0,
1997-05-15 00:00:00+00:00,18.6875,18.75,18.28125,11.651373863220217,15600,0.0,
1997-05-16 00:00:00+00:00,19.15625,19.15625,19.15625,11.943625450134276,5600,0.0,
1997-05-19 00:00:00+00:00,19.4375,19.4375,19.3125,12.11898708343506,2800,0.0,
1997-05-20 00:00:00+00:00,19.375,19.8125,19.3125,12.080016136169434,27600,0.0,
1997-05-21 00:00:00+00:00,19.375,20.0,19.375,12.080016136169434,3800,0.0,
1997-05-22 00:00:00+00:00,19.5,19.5,19.046875,12.157950401306152,13800,0.0,
1997-05-23 00:00:00+00:00,19.125,19.125,18.5,11.924144744873049,47400,0.0,
1997-05-27 00:00:00+00:00,19.125,19.125,19.125,11.924144744873049,18800,0.0,
1997-05-28 00:00:00+00:00,19.125,19.125,18.875,11.924144744873049,222200,0.0,
1997-05-29 00:00:00+00:00,19.625,19.625,19.0,12.23589038848877,21000,0.0,
1997-05-30 00:00:00+00:00,19.5,19.5,19.4375,12.157950401306152,4200,0.0,
1997-06-02 00:00:00+00:00,19.375,19.625,19.1875,12.080016136169434,33000,0.0,
1997-06-03 00:00:00+00:00,19.25,19.5,19.25,12.002080917358398,30400,0.0,
1997-06-04 00:00:00+00:00,18.75,19.25,18.75,11.690338134765623,41800,0.0,
1997-06-05 00:00:00+00:00,18.25,19.125,18.25,11.378597259521484,239600,0.0,
1997-06-06 00:00:00+00:00,18.4375,18.4375,18.3125,11.495501518249512,211600,0.0,
1997-06-09 00:00:00+00:00,19.3125,19.375,18.875,12.041051864624023,9800,0.0,
1997-06-10 00:00:00+00:00,19.375,19.625,19.0,12.080016136169434,4600,0.0,
1997-06-11 00:00:00+00:00,19.5,19.5,19.0,12.157950401306152,14200,0.0,
1997-06-12 00:00:00+00:00,19.1875,19.4140625,19.0,11.963114738464355,71200,0.0,
1997-06-13 00:00:00+00:00,19.375,19.75,19.25,12.080016136169434,20600,0.0,
1997-06-16 00:00:00+00:00,19.0,19.75,19.0,11.846211433410645,8200,0.0,
1997-06-17 00:00:00+00:00,19.0,19.0,18.625,11.846211433410645,21200,0.0,
1997-06-18 00:00:00+00:00,18.75,19.125,18.7109375,11.690338134765623,243000,0.0,
1997-06-19 00:00:00+00:00,18.5625,18.875,18.5625,11.573436737060549,64400,0.0,
1997-06-20 00:00:00+00:00,18.3125,18.9375,18.1875,11.417563438415527,108200,0.0,
1997-06-23 00:00:00+00:00,18.5,18.625,18.125,11.534467697143556,15800,0.0,
1997-06-24 00:00:00+00:00,18.375,18.375,18.0,11.456531524658203,29600,0.0,
1997-06-25 00:00:00+00:00,18.5,18.5625,18.125,11.534467697143556,8000,0.0,
1997-06-26 00:00:00+00:00,18.3125,18.5,18.0,11.417563438415527,19600,0.0,
1997-06-27 00:00:00+00:00,18.3125,18.3125,18.0,11.417563438415527,46000,0.0,
1997-06-30 00:00:00+00:00,18.0625,18.0625,17.4375,11.261693954467772,31400,0.0,
1997-07-01 00:00:00+00:00,18.4375,18.75,18.4375,11.495501518249512,22800,0.0,
1997-07-02 00:00:00+00:00,19.3125,19.3125,19.2734375,12.041051864624023,46400,0.0,
1997-07-03 00:00:00+00:00,19.4609375,19.5625,19.25,12.133599281311035,75800,0.0,
1997-07-07 00:00:00+00:00,19.1875,19.25,18.8125,11.963114738464355,32400,0.0,
1997-07-08 00:00:00+00:00,18.1875,18.5,17.6875,11.339630126953123,41800,0.0,
1997-07-09 00:00:00+00:00,18.4375,18.5,17.9375,11.495501518249512,52800,0.0,
1997-07-10 00:00:00+00:00,18.375,18.5,18.3125,11.456531524658203,12600,0.0,
1997-07-11 00:00:00+00:00,18.8359375,19.0,18.5625,11.743919372558594,24800,0.0,
1997-07-14 00:00:00+00:00,18.9375,18.9375,18.375,11.80724048614502,9000,0.0,
1997-07-15 00:00:00+00:00,18.59375,18.59375,18.59375,11.59291934967041,6200,0.0,
1997-07-16 00:00:00+00:00,18.25,18.5,18.0,11.378597259521484,14600,0.0,
1997-07-17 00:00:00+00:00,17.875,18.375,17.5,11.144792556762695,41400,0.0,
1997-07-18 00:00:00+00:00,17.75,18.125,17.625,11.066850662231444,25000,0.0,
1997-07-21 00:00:00+00:00,17.75,17.8125,17.75,11.066850662231444,12800,0.0,
1997-07-22 00:00:00+00:00,18.125,18.125,17.625,11.300660133361816,38800,0.0,
1997-07-23 00:00:00+00:00,18.25,18.5,17.75,11.378597259521484,43200,0.0,
1997-07-24 00:00:00+00:00,17.875,18.0,17.5,11.144792556762695,40000,0.0,
1997-07-25 00:00:00+00:00,17.75,17.75,17.25,11.066850662231444,19200,0.0,
1997-07-28 00:00:00+00:00,17.3125,17.75,17.25,10.794078826904297,77800,0.0,
1997-07-29 00:00:00+00:00,17.8125,17.8125,17.1875,11.10582160949707,9400,0.0,
1997-07-30 00:00:00+00:00,17.6875,18.1875,17.625,11.027883529663086,60200,0.0,
1997-07-31 00:00:00+00:00,18.1875,18.25,17.875,11.339630126953123,21200,0.0,
1997-08-01 00:00:00+00:00,17.875,17.875,17.5,11.144792556762695,2600,0.0,
1997-08-04 00:00:00+00:00,17.5625,17.625,17.5,10.949953079223633,98600,0.0,
1997-08-05 00:00:00+00:00,18.0,18.0625,17.4375,11.222726821899414,90800,0.0,
1997-08-06 00:00:00+00:00,17.875,17.875,17.875,11.144792556762695,5200,0.0,
1997-08-07 00:00:00+00:00,18.0625,18.125,18.0625,11.261693954467772,18200,0.0,
1997-08-08 00:00:00+00:00,18.3984375,18.3984375,17.4375,11.471147537231444,29200,0.0,
1997-08-11 00:00:00+00:00,18.75,18.75,18.1875,11.690338134765623,194800,0.0,
1997-08-12 00:00:00+00:00,18.4375,18.5,18.3125,11.495501518249512,74000,0.0,
1997-08-13 00:00:00+00:00,18.0,18.125,17.5,11.222726821899414,196200,0.0,
1997-08-14 00:00:00+00:00,17.796875,18.375,17.796875,11.09607982635498,257400,0.0,
1997-08-15 00:00:00+00:00,17.625,17.625,17.375,10.988921165466309,64600,0.0,
1997-08-18 00:00:00+00:00,17.625,17.625,17.625,10.988921165466309,5600,0.0,
1997-08-19 00:00:00+00:00,17.625,17.75,17.25,10.988921165466309,13000,0.0,
1997-08-20 00:00:00+00:00,17.0,17.5,17.0,10.599242210388184,26400,0.0,
1997-08-21 00:00:00+00:00,18.0,18.0,17.625,11.222726821899414,13600,0.0,
1997-08-22 00:00:00+00:00,17.875,17.875,16.875,11.144792556762695,7600,0.0,
1997-08-25 00:00:00+00:00,17.125,17.125,17.125,10.677176475524902,4800,0.0,
1997-08-26 00:00:00+00:00,17.375,17.6328125,17.375,10.833045959472656,356200,0.0,
1997-08-27 00:00:00+00:00,17.5,17.625,17.5,10.91098403930664,24400,0.0,
1997-08-28 00:00:00+00:00,17.875,17.875,17.5625,11.144792556762695,19000,0.0,
1997-08-29 00:00:00+00:00,17.75,17.75,17.625,11.066850662231444,51200,0.0,
1997-09-02 00:00:00+00:00,17.625,17.75,17.5,10.988921165466309,43800,0.0,
1997-09-03 00:00:00+00:00,18.25,18.375,18.0,11.378597259521484,73200,0.0,
1997-09-04 00:00:00+00:00,18.25,18.375,18.0,11.378597259521484,104800,0.0,
1997-09-05 00:00:00+00:00,18.375,18.625,18.0,11.456531524658203,5600,0.0,
1997-09-08 00:00:00+00:00,18.3125,18.5,18.0,11.417563438415527,17200,0.0,
1997-09-09 00:00:00+00:00,18.3125,18.3125,18.3125,11.417563438415527,0,0.0,
1997-09-10 00:00:00+00:00,18.375,18.375,18.125,11.456531524658203,21800,0.0,
1997-09-11 00:00:00+00:00,18.4375,18.5859375,18.375,11.495501518249512,131400,0.0,
1997-09-12 00:00:00+00:00,19.5,19.5,18.5,12.157950401306152,10400,0.0,
1997-09-15 00:00:00+00:00,19.25,19.25,18.625,12.002080917358398,11200,0.0,
1997-09-16 00:00:00+00:00,19.25,19.25,19.25,12.002080917358398,0,0.0,
1997-09-17 00:00:00+00:00,19.9375,20.0,19.9375,12.430728912353516,800,0.0,
1997-09-18 00:00:00+00:00,19.9375,19.9375,19.9375,12.430728912353516,0,0.0,
1997-09-19 00:00:00+00:00,20.25,20.6875,20.0,12.625564575195312,3800,0.0,
1997-09-22 00:00:00+00:00,20.5,20.9375,20.5,12.781439781188965,23800,0.0,
1997-09-23 00:00:00+00:00,20.8984375,20.8984375,20.375,13.02985382080078,11400,0.0,
1997-09-24 00:00:00+00:00,21.0,21.0,20.75,13.093182563781738,2600,0.0,
1997-09-25 00:00:00+00:00,21.0,21.0,21.0,13.093182563781738,0,0.0,
1997-09-26 00:00:00+00:00,22.0,22.0,21.625,13.71666431427002,85200,0.0,
1997-09-29 00:00:00+00:00,20.875,21.375,20.875,13.01524257659912,32600,0.0,
1997-09-30 00:00:00+00:00,20.875,21.3125,20.875,13.01524257659912,11200,0.0,
1997-10-01 00:00:00+00:00,21.3125,21.3125,21.3125,13.288020133972168,3200,0.0,
1997-10-02 00:00:00+00:00,20.75,20.75,20.5,12.937310218811035,400,0.0,
1997-10-03 00:00:00+00:00,21.0,21.0,20.5,13.093182563781738,166400,0.0,
1997-10-06 00:00:00+00:00,21.125,21.125,20.96875,13.171113967895508,44200,0.0,
1997-10-07 00:00:00+00:00,21.09375,21.125,20.875,13.15163230895996,143000,0.0,
1997-10-08 00:00:00+00:00,21.125,21.125,21.0,13.171113967895508,11200,0.0,
1997-10-09 00:00:00+00:00,21.25,21.25,20.796875,13.249053001403809,81400,0.0,
1997-10-10 00:00:00+00:00,21.25,21.25,21.0,13.249053001403809,600,0.0,
1997-10-13 00:00:00+00:00,21.5,21.5625,21.125,13.404919624328612,13200,0.0,
1997-10-14 00:00:00+00:00,21.625,21.75,21.5625,13.48285961151123,54400,0.0,
1997-10-15 00:00:00+00:00,21.6953125,21.875,21.625,13.526693344116213,5200,0.0,
1997-10-16 00:00:00+00:00,21.875,21.875,21.125,13.638726234436035,5200,0.0,
1997-10-17 00:00:00+00:00,20.875,21.125,20.875,13.01524257659912,12800,0.0,
1997-10-20 00:00:00+00:00,21.0,21.0,21.0,13.093182563781738,5400,0.0,
1997-10-21 00:00:00+00:00,22.0,22.0,21.5,13.71666431427002,48200,0.0,
1997-10-22 00:00:00+00:00,21.5,21.5,20.75,13.404919624328612,35600,0.0,
1997-10-23 00:00:00+00:00,19.9375,20.625,19.9375,12.430728912353516,25200,0.0,
1997-10-24 00:00:00+00:00,20.25,20.25,19.8125,12.625564575195312,60000,0.0,
1997-10-27 00:00:00+00:00,18.5,20.125,18.5,11.534467697143556,93800,0.0,
1997-10-28 00:00:00+00:00,18.5,18.5,18.5,11.534467697143556,0,0.0,
1997-10-29 00:00:00+00:00,20.5,20.5,20.25,12.781439781188965,14200,0.0,
1997-10-30 00:00:00+00:00,19.25,19.75,18.75,12.002080917358398,6800,0.0,
1997-10-31 00:00:00+00:00,20.0,20.875,19.875,12.469696044921877,119800,0.0,
1997-11-03 00:00:00+00:00,21.0,21.0,21.0,13.093182563781738,200,0.0,
1997-11-04 00:00:00+00:00,20.5,21.625,20.5,12.781439781188965,28200,0.0,
1997-11-05 00:00:00+00:00,21.625,21.625,21.625,13.48285961151123,3200,0.0,
1997-11-06 00:00:00+00:00,20.75,21.25,20.75,12.937310218811035,7200,0.0,
1997-11-07 00:00:00+00:00,20.25,21.125,20.125,12.625564575195312,11800,0.0,
1997-11-10 00:00:00+00:00,21.0,21.0,20.75,13.093182563781738,7400,0.0,
1997-11-11 00:00:00+00:00,20.375,20.375,20.125,12.703502655029297,44600,0.0,
1997-11-12 00:00:00+00:00,19.625,20.0,19.625,12.23589038848877,400,0.0,
1997-11-13 00:00:00+00:00,19.75,19.75,19.6875,12.313824653625488,800,0.0,
1997-11-14 00:00:00+00:00,19.75,19.75,19.25,12.313824653625488,34600,0.0,
1997-11-17 00:00:00+00:00,20.625,20.75,19.8125,12.859374046325684,2200,0.0,
1997-11-18 00:00:00+00:00,19.5,21.25,19.5,12.157950401306152,12000,0.0,
1997-11-19 00:00:00+00:00,21.5,22.125,21.5,13.404919624328612,7200,0.0,
1997-11-20 00:00:00+00:00,21.375,22.125,21.375,13.326988220214844,37000,0.0,
1997-11-21 00:00:00+00:00,22.4375,22.4375,21.9375,13.989441871643066,55600,0.0,
1997-11-24 00:00:00+00:00,21.9375,22.0,21.8125,13.677699089050291,42200,0.0,
1997-11-25 00:00:00+00:00,21.0,21.5,20.75,13.093182563781738,45000,0.0,
1997-11-26 00:00:00+00:00,20.875,21.625,20.875,13.01524257659912,13800,0.0,
1997-11-28 00:00:00+00:00,21.125,21.125,21.125,13.171113967895508,800,0.0,
1997-12-01 00:00:00+00:00,21.125,21.25,20.75,13.171113967895508,117200,0.0,
1997-12-02 00:00:00+00:00,21.25,21.25,20.9375,13.249053001403809,16200,0.0,
1997-12-03 00:00:00+00:00,21.25,21.25,21.0,13.249053001403809,4800,0.0,
1997-12-04 00:00:00+00:00,21.1875,21.75,21.125,13.210081100463867,57600,0.0,
1997-12-05 00:00:00+00:00,21.5,21.5,21.0625,13.404919624328612,4000,0.0,
1997-12-08 00:00:00+00:00,21.625,21.875,21.375,13.48285961151123,13200,0.0,
1997-12-09 00:00:00+00:00,21.4375,21.5,21.125,13.36595630645752,8600,0.0,
1997-12-10 00:00:00+00:00,21.125,21.125,21.0,13.171113967895508,3000,0.0,
1997-12-11 00:00:00+00:00,20.5625,20.75,20.5625,12.820406913757324,3000,0.0,
1997-12-12 00:00:00+00:00,21.125,21.125,21.0625,13.171113967895508,3800,0.0,
1997-12-15 00:00:00+00:00,21.25,21.25,21.0625,13.249053001403809,4800,0.0,
1997-12-16 00:00:00+00:00,21.0,21.0,20.75,13.093182563781738,2400,0.0,
1997-12-17 00:00:00+00:00,21.25,21.5,21.0,13.249053001403809,10000,0.0,
1997-12-18 00:00:00+00:00,21.375,21.75,20.875,13.326988220214844,4600,0.0,
1997-12-19 00:00:00+00:00,21.625,21.625,21.0,13.48285961151123,40400,0.0,
1997-12-22 00:00:00+00:00,20.875,20.875,20.625,13.01524257659912,15000,0.0,
1997-12-23 00:00:00+00:00,21.5,22.0,21.1875,13.404919624328612,11000,0.0,
1997-12-24 00:00:00+00:00,21.25,21.5,21.25,13.249053001403809,7200,0.0,
1997-12-26 00:00:00+00:00,21.125,21.125,21.125,13.171113967895508,10000,0.0,
1997-12-29 00:00:00+00:00,22.5,22.625,22.125,14.02840518951416,6800,0.0,
1997-12-30 00:00:00+00:00,22.5,22.75,22.5,14.02840518951416,14800,0.0,
1997-12-31 00:00:00+00:00,22.5,22.5,22.0,14.02840518951416,2200,0.0,
1998-01-02 00:00:00+00:00,22.625,22.625,22.375,14.106346130371094,7400,0.0,
1998-01-05 00:00:00+00:00,23.0,23.125,22.5,14.340150833129885,5000,0.0,
1998-01-06 00:00:00+00:00,23.25,23.25,23.0625,14.496020317077637,18400,0.0,
1998-01-07 00:00:00+00:00,23.5,23.5,23.25,14.651888847351074,4800,0.0,
1998-01-08 00:00:00+00:00,22.875,23.125,22.5,14.262213706970217,5400,0.0,
1998-01-09 00:00:00+00:00,22.625,22.625,21.75,14.106346130371094,23400,0.0,
1998-01-12 00:00:00+00:00,23.0,23.0,22.5625,14.340150833129885,16600,0.0,
1998-01-13 00:00:00+00:00,22.5,23.25,22.5,14.02840518951416,45000,0.0,
1998-01-14 00:00:00+00:00,23.625,23.75,23.375,14.729827880859377,27200,0.0,
1998-01-15 00:00:00+00:00,23.375,23.625,23.0,14.573955535888672,44800,0.0,
1998-01-16 00:00:00+00:00,24.0,24.375,23.625,14.963638305664062,18400,0.0,
1998-01-20 00:00:00+00:00,24.625,24.75,24.25,15.353316307067873,33000,0.0,
1998-01-21 00:00:00+00:00,24.5625,24.6875,24.125,15.314346313476562,28800,0.0,
1998-01-22 00:00:00+00:00,24.375,24.625,24.375,15.19744110107422,42000,0.0,
1998-01-23 00:00:00+00:00,24.125,24.9375,24.125,15.041565895080566,6200,0.0,
1998-01-26 00:00:00+00:00,24.4375,25.25,24.375,15.236411094665527,102200,0.0,
1998-01-27 00:00:00+00:00,24.0,24.5,24.0,14.963638305664062,388800,0.0,
