date,CHCO_Open,CHCO_High,CHCO_Low,CHCO_Close,CHCO_Volume,CHCO_Dividends,CHCO_Stock Splits
1987-06-26 00:00:00+00:00,0.0,12.688872337341309,10.351448059082031,3.406644105911255,299,0.0,
1987-06-29 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.406644105911255,0,0.0,
1987-06-30 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.406644105911255,0,0.0,
1987-07-01 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.406644105911255,0,0.0,
1987-07-02 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.406644105911255,0,0.0,
1987-07-06 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.116871,
1987-07-07 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-08 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-09 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-10 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-13 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-14 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-15 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-16 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-17 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-20 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-21 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-22 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-23 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-24 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-27 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-28 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-29 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-30 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-07-31 00:00:00+00:00,10.351448059082031,10.351448059082031,10.351448059082031,3.4455454349517822,0,0.0,
1987-08-03 00:00:00+00:00,0.0,13.356707572937012,11.353200912475586,3.778985738754273,898,0.0,
1987-08-04 00:00:00+00:00,11.353200912475586,11.353200912475586,11.353200912475586,3.778985738754273,0,0.0,
1987-08-05 00:00:00+00:00,0.0,13.690625190734863,11.353200912475586,3.778985738754273,299,0.0,
1987-08-06 00:00:00+00:00,11.353200912475586,11.353200912475586,11.353200912475586,3.778985738754273,0,0.0,
1987-08-07 00:00:00+00:00,11.353200912475586,11.353200912475586,11.353200912475586,3.778985738754273,0,0.0,
1987-08-10 00:00:00+00:00,0.0,14.358461380004885,12.354954719543455,4.112427234649658,3594,0.0,
1987-08-11 00:00:00+00:00,12.354954719543455,12.354954719543455,12.354954719543455,4.112427234649658,0,0.0,
1987-08-12 00:00:00+00:00,12.354954719543455,12.354954719543455,12.354954719543455,4.112427234649658,0,0.0,
1987-08-13 00:00:00+00:00,12.354954719543455,12.354954719543455,12.354954719543455,4.112427234649658,0,0.0,
1987-08-14 00:00:00+00:00,12.354954719543455,12.354954719543455,12.354954719543455,4.112427234649658,0,0.0,
1987-08-17 00:00:00+00:00,0.0,14.692378044128418,12.354954719543455,4.112427234649658,299,0.0,
1987-08-18 00:00:00+00:00,12.354954719543455,12.354954719543455,12.354954719543455,4.112427234649658,0,0.0,
1987-08-19 00:00:00+00:00,0.0,14.692378044128418,12.354954719543455,4.112427234649658,299,0.0,
1987-08-20 00:00:00+00:00,0.0,14.692378044128418,12.354954719543455,4.112427234649658,299,0.0,
1987-08-21 00:00:00+00:00,12.354954719543455,12.354954719543455,12.354954719543455,4.112427234649658,0,0.0,
1987-08-24 00:00:00+00:00,12.354954719543455,12.354954719543455,12.354954719543455,4.112427234649658,0,0.0,
1987-08-25 00:00:00+00:00,0.0,14.692378044128418,13.02278995513916,4.334722518920898,599,0.0,
1987-08-26 00:00:00+00:00,0.0,15.02629566192627,13.02278995513916,4.334722518920898,898,0.0,
1987-08-27 00:00:00+00:00,13.02278995513916,13.02278995513916,13.02278995513916,4.334722518920898,0,0.0,
1987-08-28 00:00:00+00:00,13.02278995513916,13.02278995513916,13.02278995513916,4.334722518920898,0,0.0,
1987-08-31 00:00:00+00:00,13.02278995513916,13.02278995513916,13.02278995513916,4.334722518920898,0,0.0,
1987-09-01 00:00:00+00:00,13.02278995513916,13.02278995513916,13.02278995513916,4.334722518920898,0,0.0,
