date,XPH_Open,XPH_High,XPH_Low,XPH_Close,XPH_Volume,XPH_Dividends,XPH_Stock Splits
2006-06-22 00:00:00+00:00,15.635000228881836,15.635000228881836,15.55500030517578,11.429275512695312,10400,0.0,
2006-06-23 00:00:00+00:00,15.744999885559082,15.744999885559082,15.744999885559082,11.531816482543944,50000,0.0,
2006-06-26 00:00:00+00:00,15.744999885559082,15.744999885559082,15.744999885559082,11.531816482543944,0,0.0,
2006-06-27 00:00:00+00:00,15.744999885559082,15.744999885559082,15.744999885559082,11.531816482543944,0,0.0,
2006-06-28 00:00:00+00:00,15.744999885559082,15.744999885559082,15.744999885559082,11.531816482543944,0,0.0,
2006-06-29 00:00:00+00:00,15.789999961853027,15.789999961853027,15.789999961853027,11.564773559570312,200,0.0,
2006-06-30 00:00:00+00:00,16.030000686645508,16.030000686645508,16.030000686645508,11.740553855895996,200,0.0,
2006-07-03 00:00:00+00:00,15.94499969482422,15.979999542236328,15.94499969482422,11.703936576843262,2200,0.0,
2006-07-05 00:00:00+00:00,15.979999542236328,15.979999542236328,15.979999542236328,11.703936576843262,0,0.0,
2006-07-06 00:00:00+00:00,15.979999542236328,15.979999542236328,15.979999542236328,11.703936576843262,0,0.0,
2006-07-07 00:00:00+00:00,15.979999542236328,15.979999542236328,15.979999542236328,11.703936576843262,0,0.0,
2006-07-10 00:00:00+00:00,15.979999542236328,15.979999542236328,15.979999542236328,11.703936576843262,0,0.0,
2006-07-11 00:00:00+00:00,15.824999809265137,15.824999809265137,15.824999809265137,11.590410232543944,200,0.0,
2006-07-12 00:00:00+00:00,15.824999809265137,15.824999809265137,15.824999809265137,11.590410232543944,0,0.0,
2006-07-13 00:00:00+00:00,15.824999809265137,15.824999809265137,15.824999809265137,11.590410232543944,0,0.0,
2006-07-14 00:00:00+00:00,15.5649995803833,15.604999542236328,15.5649995803833,11.429275512695312,30000,0.0,
2006-07-17 00:00:00+00:00,15.604999542236328,15.604999542236328,15.604999542236328,11.429275512695312,0,0.0,
2006-07-18 00:00:00+00:00,15.614999771118164,15.625,15.479999542236328,11.370683670043944,38000,0.0,
2006-07-19 00:00:00+00:00,15.524999618530272,15.524999618530272,15.524999618530272,11.370683670043944,0,0.0,
2006-07-20 00:00:00+00:00,15.524999618530272,15.524999618530272,15.524999618530272,11.370683670043944,0,0.0,
2006-07-21 00:00:00+00:00,15.489999771118164,15.520000457763672,15.479999542236328,11.367023468017578,342800,0.0,
2006-07-24 00:00:00+00:00,15.8100004196167,15.859999656677246,15.8100004196167,11.616042137145996,123800,0.0,
2006-07-25 00:00:00+00:00,15.904999732971191,16.03499984741211,15.904999732971191,11.74421501159668,16000,0.0,
2006-07-26 00:00:00+00:00,16.19499969482422,16.204999923706055,16.184999465942383,11.865062713623049,99400,0.0,
2006-07-27 00:00:00+00:00,16.209999084472656,16.209999084472656,16.100000381469727,11.79182243347168,6000,0.0,
2006-07-28 00:00:00+00:00,16.174999237060547,16.329999923706055,16.174999237060547,11.96027660369873,10400,0.0,
2006-07-31 00:00:00+00:00,16.290000915527344,16.290000915527344,16.235000610351562,11.89069938659668,9800,0.0,
2006-08-01 00:00:00+00:00,16.200000762939453,16.235000610351562,16.19499969482422,11.876049995422363,16000,0.0,
2006-08-02 00:00:00+00:00,16.21500015258789,16.21500015258789,16.21500015258789,11.876049995422363,0,0.0,
2006-08-03 00:00:00+00:00,16.21500015258789,16.21500015258789,16.21500015258789,11.876049995422363,0,0.0,
2006-08-04 00:00:00+00:00,16.524999618530273,16.524999618530273,16.350000381469727,12.004216194152832,18200,0.0,
2006-08-07 00:00:00+00:00,16.114999771118164,16.114999771118164,16.114999771118164,11.802809715270996,200,0.0,
2006-08-08 00:00:00+00:00,16.139999389648438,16.200000762939453,16.075000762939453,11.773510932922363,76800,0.0,
2006-08-09 00:00:00+00:00,16.28499984741211,16.299999237060547,16.149999618530273,11.828441619873049,5400,0.0,
2006-08-10 00:00:00+00:00,16.104999542236328,16.190000534057617,16.084999084472656,11.857741355895996,1600,0.0,
2006-08-11 00:00:00+00:00,16.219999313354492,16.219999313354492,16.09000015258789,11.784499168395996,122400,0.0,
2006-08-14 00:00:00+00:00,16.200000762939453,16.28499984741211,16.15999984741211,11.835766792297363,2200,0.0,
2006-08-15 00:00:00+00:00,16.225000381469727,16.385000228881836,16.225000381469727,12.000553131103516,7600,0.0,
2006-08-16 00:00:00+00:00,16.475000381469727,16.579999923706055,16.475000381469727,12.143377304077148,5800,0.0,
2006-08-17 00:00:00+00:00,16.565000534057617,16.610000610351562,16.545000076293945,12.147037506103516,5600,0.0,
2006-08-18 00:00:00+00:00,16.600000381469727,16.625,16.524999618530273,12.161687850952148,6800,0.0,
2006-08-21 00:00:00+00:00,16.545000076293945,16.545000076293945,16.514999389648438,12.114081382751465,3600,0.0,
2006-08-22 00:00:00+00:00,16.5,16.584999084472656,16.4950008392334,12.132389068603516,13600,0.0,
2006-08-23 00:00:00+00:00,16.600000381469727,16.600000381469727,16.524999618530273,12.106760025024414,8000,0.0,
2006-08-24 00:00:00+00:00,16.6299991607666,16.6299991607666,16.530000686645508,12.139713287353516,3800,0.0,
2006-08-25 00:00:00+00:00,16.565000534057617,16.600000381469727,16.53499984741211,12.147037506103516,3200,0.0,
2006-08-28 00:00:00+00:00,16.625,16.704999923706055,16.625,12.194649696350098,6000,0.0,
2006-08-29 00:00:00+00:00,16.700000762939453,16.770000457763672,16.68000030517578,12.282540321350098,15000,0.0,
2006-08-30 00:00:00+00:00,16.770000457763672,16.815000534057617,16.770000457763672,12.3081693649292,5200,0.0,
2006-08-31 00:00:00+00:00,16.760000228881836,16.760000228881836,16.69499969482422,12.264233589172363,6600,0.0,
2006-09-01 00:00:00+00:00,16.844999313354492,16.844999313354492,16.81999969482422,12.337470054626465,3200,0.0,
2006-09-05 00:00:00+00:00,16.80500030517578,16.815000534057617,16.770000457763672,12.311829566955566,7200,0.0,
2006-09-06 00:00:00+00:00,16.799999237060547,16.799999237060547,16.610000610351562,12.176340103149414,5800,0.0,
2006-09-07 00:00:00+00:00,16.610000610351562,16.610000610351562,16.5,12.099431037902832,20600,0.0,
2006-09-08 00:00:00+00:00,16.520000457763672,16.69499969482422,16.520000457763672,12.2202787399292,117400,0.0,
2006-09-11 00:00:00+00:00,16.6299991607666,16.725000381469727,16.6299991607666,12.249578475952148,2800,0.0,
2006-09-12 00:00:00+00:00,16.80500030517578,17.0,16.7450008392334,12.443665504455566,17400,0.0,
2006-09-13 00:00:00+00:00,16.93000030517578,17.010000228881836,16.924999237060547,12.458309173583984,2000,0.0,
2006-09-14 00:00:00+00:00,16.905000686645508,17.0049991607666,16.905000686645508,12.454654693603516,4600,0.0,
2006-09-15 00:00:00+00:00,17.024999618530273,17.045000076293945,17.014999389648438,12.499438285827637,46200,0.041,
2006-09-18 00:00:00+00:00,17.024999618530273,17.049999237060547,16.940000534057617,12.444377899169922,7800,0.0,
2006-09-19 00:00:00+00:00,16.889999389648438,16.905000686645508,16.815000534057617,12.403995513916016,4600,0.0,
2006-09-20 00:00:00+00:00,17.040000915527344,17.065000534057617,17.014999389648438,12.492094039916992,11200,0.0,
2006-09-21 00:00:00+00:00,17.0,17.020000457763672,16.875,12.400322914123535,12600,0.0,
