date,HMY_Open,HMY_High,HMY_Low,HMY_Close,HMY_Volume,HMY_Dividends,HMY_Stock Splits
1994-06-20 00:00:00+00:00,5.0,5.0,5.0,3.787320375442505,0,0.0,
1994-06-21 00:00:00+00:00,5.0,5.0,5.0,3.787320375442505,0,0.0,
1994-06-22 00:00:00+00:00,0.0,5.5,5.125,3.882002592086792,200,0.0,
1994-06-23 00:00:00+00:00,0.0,5.25,5.25,3.976685523986816,5200,0.0,
1994-06-24 00:00:00+00:00,5.25,5.25,5.25,3.976685523986816,0,0.0,
1994-06-27 00:00:00+00:00,5.25,5.25,5.25,3.976685523986816,0,0.0,
1994-06-28 00:00:00+00:00,0.0,5.0,5.0,3.787320375442505,1500,0.0,
1994-06-29 00:00:00+00:00,0.0,4.875,4.875,3.692636489868164,500,0.0,
1994-06-30 00:00:00+00:00,0.0,5.25,5.0,3.787320375442505,1600,0.0,
1994-07-01 00:00:00+00:00,0.0,4.875,4.875,3.692636489868164,100,0.0,
1994-07-05 00:00:00+00:00,4.875,4.875,4.875,3.692636489868164,0,0.0,
1994-07-06 00:00:00+00:00,0.0,4.875,4.875,3.692636489868164,1600,0.0,
1994-07-07 00:00:00+00:00,0.0,4.875,4.875,3.692636489868164,1000,0.0,
1994-07-08 00:00:00+00:00,4.875,4.875,4.875,3.692636489868164,0,0.0,
1994-07-11 00:00:00+00:00,0.0,5.0,5.0,3.787320375442505,200,0.0,
1994-07-12 00:00:00+00:00,0.0,5.25,5.0,3.882002592086792,11300,0.0,
1994-07-13 00:00:00+00:00,0.0,5.125,5.0,3.882002592086792,900,0.0,
1994-07-14 00:00:00+00:00,0.0,5.25,5.125,3.882002592086792,300,0.0,
1994-07-15 00:00:00+00:00,0.0,5.25,5.25,3.976685523986816,300,0.0,
1994-07-18 00:00:00+00:00,0.0,5.4375,5.375,4.071368217468262,200,0.0,
1994-07-19 00:00:00+00:00,0.0,5.375,5.375,4.071368217468262,2300,0.0,
1994-07-20 00:00:00+00:00,0.0,5.375,5.25,3.976685523986816,900,0.0,
1994-07-21 00:00:00+00:00,5.25,5.25,5.25,3.976685523986816,0,0.0,
1994-07-22 00:00:00+00:00,5.25,5.25,5.25,3.976685523986816,0,0.0,
1994-07-25 00:00:00+00:00,5.25,5.25,5.25,3.976685523986816,0,0.0,
1994-07-26 00:00:00+00:00,0.0,5.375,5.375,4.071368217468262,700,0.0,
1994-07-27 00:00:00+00:00,0.0,5.75,5.375,4.071368217468262,4300,0.0,
1994-07-28 00:00:00+00:00,0.0,5.625,5.375,4.260733604431152,180200,0.0,
1994-07-29 00:00:00+00:00,0.0,5.25,5.25,3.976685523986816,400,0.0,
1994-08-01 00:00:00+00:00,0.0,5.59375,5.375,4.071368217468262,8500,0.0,
1994-08-02 00:00:00+00:00,0.0,5.5,5.0,4.166051387786865,3000,0.0,
1994-08-03 00:00:00+00:00,0.0,5.375,5.375,4.071368217468262,1100,0.0,
1994-08-04 00:00:00+00:00,0.0,5.5,5.5,4.166051387786865,1000,0.0,
1994-08-05 00:00:00+00:00,5.5,5.5,5.5,4.166051387786865,0,0.0,
1994-08-08 00:00:00+00:00,5.5,5.5,5.5,4.166051387786865,0,0.0,
1994-08-09 00:00:00+00:00,0.0,5.75,5.75,4.35541582107544,700,0.0,
1994-08-10 00:00:00+00:00,0.0,6.125,5.875,4.639466285705566,300,0.0,
1994-08-11 00:00:00+00:00,6.125,6.125,6.125,4.639466285705566,0,0.0,
1994-08-12 00:00:00+00:00,6.125,6.125,6.125,4.639466285705566,0,0.0,
1994-08-15 00:00:00+00:00,0.0,5.625,5.625,4.260733604431152,1000,0.0,
1994-08-16 00:00:00+00:00,5.625,5.625,5.625,4.260733604431152,0,0.0,
1994-08-17 00:00:00+00:00,0.0,5.625,5.625,4.260733604431152,500,0.0,
1994-08-18 00:00:00+00:00,5.625,5.625,5.625,4.260733604431152,0,0.0,
1994-08-19 00:00:00+00:00,0.0,6.0,5.75,4.35541582107544,400,0.0,
1994-08-22 00:00:00+00:00,0.0,6.5,6.25,4.7341485023498535,1100,0.0,
1994-08-23 00:00:00+00:00,0.0,6.25,6.25,4.7341485023498535,600,0.0,
1994-08-24 00:00:00+00:00,0.0,7.0,6.5,4.923515319824219,5300,0.0,
1994-08-25 00:00:00+00:00,0.0,6.375,6.25,4.7341485023498535,5000,0.0,
1994-08-26 00:00:00+00:00,0.0,6.5,6.25,4.7578206062316895,22000,0.0,
1994-08-29 00:00:00+00:00,0.0,6.5,6.0,4.544784069061279,2400,0.0,
1994-08-30 00:00:00+00:00,0.0,6.75,6.375,4.828831672668457,17400,0.0,
1994-08-31 00:00:00+00:00,0.0,6.75,6.625,5.018197536468506,13000,0.0,
1994-09-01 00:00:00+00:00,0.0,6.75,6.25,5.018197536468506,5200,0.0,
1994-09-02 00:00:00+00:00,0.0,7.375,7.0,5.302246570587158,10300,0.0,
1994-09-06 00:00:00+00:00,0.0,8.0,7.625,5.823003768920898,271200,0.0,
1994-09-07 00:00:00+00:00,0.0,8.0,7.875,6.059711456298828,205000,0.0,
1994-09-08 00:00:00+00:00,0.0,8.09375,7.75,6.130722522735596,128100,0.0,
1994-09-09 00:00:00+00:00,0.0,8.375,8.0,6.249077320098877,18700,0.0,
1994-09-12 00:00:00+00:00,0.0,8.3125,8.25,6.27274751663208,25000,0.0,
1994-09-13 00:00:00+00:00,0.0,8.375,8.125,6.343761444091797,25100,0.0,
1994-09-14 00:00:00+00:00,0.0,8.375,8.125,6.154394149780273,1600,0.0,
1994-09-15 00:00:00+00:00,0.0,8.125,8.125,6.154394149780273,2600,0.0,
1994-09-16 00:00:00+00:00,0.0,8.4375,8.1875,6.249077320098877,69300,0.0,
1994-09-19 00:00:00+00:00,0.0,8.625,8.25,6.39110279083252,3400,0.0,
1994-09-20 00:00:00+00:00,0.0,9.125,8.75,6.817174911499023,444300,0.0,
1994-09-21 00:00:00+00:00,0.0,8.875,8.875,6.722491264343262,1500,0.0,
1994-09-22 00:00:00+00:00,0.0,9.25,9.0,6.888188362121582,6200,0.0,
1994-09-23 00:00:00+00:00,0.0,9.78125,9.25,7.4089436531066895,14300,0.0,
1994-09-26 00:00:00+00:00,0.0,9.875,9.5,7.195906639099121,2800,0.0,
1994-09-27 00:00:00+00:00,0.0,10.5,9.875,7.953371047973633,9100,0.0,
1994-09-28 00:00:00+00:00,0.0,11.28125,10.78125,8.261087417602539,20300,0.0,
1994-09-29 00:00:00+00:00,0.0,10.75,10.5,8.142736434936523,3600,0.0,
1994-09-30 00:00:00+00:00,0.0,10.625,10.25,8.048053741455078,86400,0.0,
1994-10-03 00:00:00+00:00,0.0,10.125,10.0,7.669323444366455,8500,0.0,
1994-10-04 00:00:00+00:00,0.0,10.25,9.75,7.764005184173584,800,0.0,
1994-10-05 00:00:00+00:00,0.0,9.625,9.5,7.195906639099121,16700,0.0,
1994-10-06 00:00:00+00:00,0.0,10.0,9.5,7.57464075088501,5400,0.0,
1994-10-07 00:00:00+00:00,0.0,10.25,9.75,7.385272979736328,800,0.0,
1994-10-10 00:00:00+00:00,0.0,10.25,10.03125,7.764005184173584,7200,0.0,
1994-10-11 00:00:00+00:00,0.0,10.0,9.75,7.385272979736328,400,0.0,
1994-10-12 00:00:00+00:00,0.0,10.75,9.875,7.764005184173584,1400,0.0,
1994-10-13 00:00:00+00:00,0.0,10.125,10.125,7.669323444366455,2400,0.0,
1994-10-14 00:00:00+00:00,0.0,10.0,10.0,7.57464075088501,300,0.0,
1994-10-17 00:00:00+00:00,0.0,10.4375,10.125,7.90602970123291,7600,0.0,
1994-10-18 00:00:00+00:00,0.0,10.5,10.375,7.953371047973633,6100,0.0,
1994-10-19 00:00:00+00:00,0.0,10.59375,10.25,7.977041244506836,11100,0.0,
1994-10-20 00:00:00+00:00,0.0,10.75,10.5,7.953371047973633,5700,0.0,
1994-10-21 00:00:00+00:00,0.0,10.875,10.625,8.237421989440918,2000,0.0,
1994-10-24 00:00:00+00:00,0.0,10.75,10.53125,8.142736434936523,7400,0.0,
1994-10-25 00:00:00+00:00,0.0,10.59375,10.5,7.953371047973633,1900,0.0,
1994-10-26 00:00:00+00:00,0.0,10.375,10.375,7.858688831329346,700,0.0,
1994-10-27 00:00:00+00:00,10.375,10.375,10.375,7.858688831329346,0,0.0,
1994-10-28 00:00:00+00:00,0.0,10.125,10.125,7.669323444366455,500,0.0,
1994-10-31 00:00:00+00:00,0.0,10.0,9.875,7.47995662689209,2600,0.0,
1994-11-01 00:00:00+00:00,0.0,10.0,9.5,7.57464075088501,1000,0.0,
1994-11-02 00:00:00+00:00,0.0,9.75,9.625,7.385272979736328,400,0.0,
1994-11-03 00:00:00+00:00,0.0,10.0,9.90625,7.503627300262451,7600,0.0,
1994-11-04 00:00:00+00:00,0.0,9.75,9.75,7.385272979736328,400,0.0,
1994-11-07 00:00:00+00:00,0.0,9.875,9.5,7.47995662689209,1200,0.0,
1994-11-08 00:00:00+00:00,0.0,9.625,9.3125,7.053882122039795,50800,0.0,
1994-11-09 00:00:00+00:00,9.3125,9.3125,9.3125,7.053882122039795,0,0.0,
1994-11-10 00:00:00+00:00,9.3125,9.3125,9.3125,7.053882122039795,0,0.0,
1994-11-11 00:00:00+00:00,0.0,9.25,9.125,7.006541252136231,400,0.0,
1994-11-14 00:00:00+00:00,0.0,9.125,9.0,6.817174911499023,800,0.0,
1994-11-15 00:00:00+00:00,0.0,9.34375,9.125,6.91185998916626,500,0.0,
1994-11-16 00:00:00+00:00,0.0,9.125,9.125,6.91185998916626,400,0.0,
1994-11-17 00:00:00+00:00,9.125,9.125,9.125,6.91185998916626,0,0.0,
1994-11-18 00:00:00+00:00,0.0,9.0,8.875,6.817174911499023,4800,0.0,
1994-11-21 00:00:00+00:00,0.0,9.0,8.875,6.817174911499023,1500,0.0,
1994-11-22 00:00:00+00:00,9.0,9.0,9.0,6.817174911499023,0,0.0,
1994-11-23 00:00:00+00:00,0.0,8.75,8.4375,6.580467224121094,28100,0.0,
1994-11-25 00:00:00+00:00,0.0,8.78125,8.6875,6.65147876739502,30900,0.0,
1994-11-28 00:00:00+00:00,0.0,8.28125,8.28125,6.27274751663208,100,0.0,
1994-11-29 00:00:00+00:00,0.0,8.125,8.125,6.154394149780273,800,0.0,
1994-11-30 00:00:00+00:00,0.0,8.0,8.0,6.059711456298828,500,0.0,
1994-12-01 00:00:00+00:00,0.0,7.5,7.5,5.680978775024414,1000,0.0,
1994-12-02 00:00:00+00:00,0.0,7.25,7.0,5.396930694580078,19000,0.0,
1994-12-05 00:00:00+00:00,0.0,6.625,6.625,5.018197536468506,200,0.0,
1994-12-06 00:00:00+00:00,0.0,7.0,7.0,5.302246570587158,40000,0.0,
1994-12-07 00:00:00+00:00,0.0,8.0,7.625,5.775662422180176,1800,0.0,
1994-12-08 00:00:00+00:00,0.0,8.0,7.875,6.059711456298828,1200,0.0,
1994-12-09 00:00:00+00:00,0.0,8.0,8.0,6.059711456298828,100,0.0,
1994-12-12 00:00:00+00:00,0.0,7.625,7.5,5.775662422180176,800,0.0,
1994-12-13 00:00:00+00:00,0.0,8.625,8.34375,6.320090293884277,21400,0.0,
1994-12-14 00:00:00+00:00,0.0,8.0,8.0,6.059711456298828,100,0.0,
1994-12-15 00:00:00+00:00,0.0,8.875,8.5,6.438442707061768,1700,0.0,
1994-12-16 00:00:00+00:00,8.5,8.5,8.5,6.438442707061768,0,0.0,
1994-12-19 00:00:00+00:00,8.5,8.5,8.5,6.438442707061768,0,0.0,
1994-12-20 00:00:00+00:00,0.0,9.25,9.25,7.006541252136231,1600,0.0,
1994-12-21 00:00:00+00:00,0.0,9.5,9.5,7.195906639099121,200,0.0,
1994-12-22 00:00:00+00:00,0.0,9.375,9.25,7.101224899291992,700,0.0,
1994-12-23 00:00:00+00:00,0.0,9.375,9.0,6.817174911499023,2000,0.0,
1994-12-27 00:00:00+00:00,0.0,9.25,9.125,7.006541252136231,1100,0.0,
1994-12-28 00:00:00+00:00,0.0,9.75,9.25,7.006541252136231,3900,0.0,
1994-12-29 00:00:00+00:00,0.0,9.59375,9.5,7.266918659210205,1300,0.0,
1994-12-30 00:00:00+00:00,0.0,9.375,9.375,7.101224899291992,600,0.0,
1995-01-03 00:00:00+00:00,0.0,9.5,9.5,7.195906639099121,1800,0.0,
1995-01-04 00:00:00+00:00,9.5,9.5,9.5,7.195906639099121,0,0.0,
1995-01-05 00:00:00+00:00,0.0,9.0,8.25,6.817174911499023,6400,0.0,
1995-01-06 00:00:00+00:00,0.0,8.5,8.5,6.438442707061768,700,0.0,
1995-01-09 00:00:00+00:00,0.0,8.375,8.0,6.059711456298828,2700,0.0,
1995-01-10 00:00:00+00:00,0.0,7.75,7.75,5.870345592498779,300,0.0,
1995-01-11 00:00:00+00:00,0.0,8.5,8.25,6.249077320098877,3900,0.0,
1995-01-12 00:00:00+00:00,0.0,9.09375,8.5,6.74616289138794,2600,0.0,
1995-01-13 00:00:00+00:00,8.90625,8.90625,8.90625,6.74616289138794,0,0.0,
1995-01-16 00:00:00+00:00,8.90625,8.90625,8.90625,6.74616289138794,0,0.0,
1995-01-17 00:00:00+00:00,8.90625,8.90625,8.90625,6.74616289138794,0,0.0,
1995-01-18 00:00:00+00:00,8.90625,8.90625,8.90625,6.74616289138794,0,0.0,
1995-01-19 00:00:00+00:00,0.0,8.625,8.625,6.533126831054688,200,0.0,
1995-01-20 00:00:00+00:00,0.0,8.75,8.75,6.627810001373291,300,0.0,
1995-01-23 00:00:00+00:00,8.75,8.75,8.75,6.627810001373291,0,0.0,
1995-01-24 00:00:00+00:00,0.0,8.625,8.5,6.438442707061768,300,0.0,
1995-01-25 00:00:00+00:00,0.0,8.28125,8.1875,6.27274751663208,100000,0.0,
1995-01-26 00:00:00+00:00,8.28125,8.28125,8.28125,6.27274751663208,0,0.0,
1995-01-27 00:00:00+00:00,0.0,8.25,8.25,6.249077320098877,100,0.0,
1995-01-30 00:00:00+00:00,0.0,7.75,7.75,5.870345592498779,65500,0.0,
1995-01-31 00:00:00+00:00,0.0,7.75,7.75,5.870345592498779,100,0.0,
1995-02-01 00:00:00+00:00,0.0,8.75,8.0,6.059711456298828,63400,0.0,
1995-02-02 00:00:00+00:00,8.0,8.0,8.0,6.059711456298828,0,0.0,
1995-02-03 00:00:00+00:00,0.0,8.625,8.625,6.533126831054688,300,0.0,
1995-02-06 00:00:00+00:00,0.0,8.5,8.5,6.438442707061768,1000,0.0,
1995-02-07 00:00:00+00:00,8.5,8.5,8.5,6.438442707061768,0,0.0,
1995-02-08 00:00:00+00:00,0.0,8.5,8.5,6.438442707061768,100,0.0,
1995-02-09 00:00:00+00:00,8.5,8.5,8.5,6.438442707061768,0,0.0,
1995-02-10 00:00:00+00:00,0.0,9.0,9.0,6.817174911499023,500,0.0,
1995-02-13 00:00:00+00:00,9.0,9.0,9.0,6.817174911499023,0,0.0,
1995-02-14 00:00:00+00:00,9.0,9.0,9.0,6.817174911499023,0,0.0,
1995-02-15 00:00:00+00:00,0.0,8.75,8.75,6.627810001373291,2200,0.0,
1995-02-16 00:00:00+00:00,8.75,8.75,8.75,6.627810001373291,0,0.0,
1995-02-17 00:00:00+00:00,0.0,8.75,8.75,6.627810001373291,2000,0.0,
1995-02-21 00:00:00+00:00,0.0,8.875,8.75,6.722491264343262,5900,0.0,
1995-02-22 00:00:00+00:00,0.0,8.875,8.5,6.722491264343262,500,0.0,
1995-02-23 00:00:00+00:00,0.0,8.75,8.75,6.627810001373291,500,0.0,
1995-02-24 00:00:00+00:00,0.0,8.625,8.625,6.533126831054688,1200,0.0,
1995-02-27 00:00:00+00:00,0.0,8.5,8.5,6.438442707061768,700,0.0,
1995-02-28 00:00:00+00:00,8.5,8.5,8.5,6.438442707061768,0,0.0,
1995-03-01 00:00:00+00:00,0.0,8.5,8.375,6.438442707061768,1500,0.0,
1995-03-02 00:00:00+00:00,0.0,8.375,8.25,6.343761444091797,3200,0.0,
1995-03-03 00:00:00+00:00,8.375,8.375,8.375,6.343761444091797,0,0.0,
1995-03-06 00:00:00+00:00,0.0,8.0,8.0,6.059711456298828,1200,0.0,
1995-03-07 00:00:00+00:00,8.0,8.0,8.0,6.059711456298828,0,0.0,
1995-03-08 00:00:00+00:00,8.0,8.0,8.0,6.059711456298828,0,0.0,
1995-03-09 00:00:00+00:00,0.0,8.25,8.25,6.249077320098877,800,0.0,
1995-03-10 00:00:00+00:00,8.25,8.25,8.25,6.249077320098877,0,0.0,
1995-03-13 00:00:00+00:00,0.0,8.875,8.875,6.722491264343262,1000,0.0,
1995-03-14 00:00:00+00:00,0.0,9.0,9.0,6.817174911499023,200,0.0,
1995-03-15 00:00:00+00:00,9.0,9.0,9.0,6.817174911499023,0,0.0,
1995-03-16 00:00:00+00:00,0.0,8.625,8.625,6.533126831054688,8200,0.0,
1995-03-17 00:00:00+00:00,8.625,8.625,8.625,6.533126831054688,0,0.0,
1995-03-20 00:00:00+00:00,0.0,8.625,8.625,6.533126831054688,300,0.0,
1995-03-21 00:00:00+00:00,0.0,8.5,8.5,6.438442707061768,400,0.0,
1995-03-22 00:00:00+00:00,0.0,8.375,8.125,6.343761444091797,200,0.0,
1995-03-23 00:00:00+00:00,0.0,8.25,8.125,6.249077320098877,1000,0.0,
1995-03-24 00:00:00+00:00,0.0,7.75,7.75,5.870345592498779,100,0.0,
1995-03-27 00:00:00+00:00,7.75,7.75,7.75,5.870345592498779,0,0.0,
1995-03-28 00:00:00+00:00,7.75,7.75,7.75,5.870345592498779,0,0.0,
1995-03-29 00:00:00+00:00,0.0,8.0,8.0,6.059711456298828,100,0.0,
1995-03-30 00:00:00+00:00,8.0,8.0,8.0,6.059711456298828,0,0.0,
1995-03-31 00:00:00+00:00,0.0,9.0,9.0,6.817174911499023,5200,0.0,
1995-04-03 00:00:00+00:00,0.0,9.0,9.0,6.817174911499023,300,0.0,
1995-04-04 00:00:00+00:00,0.0,9.125,9.0,6.91185998916626,1500,0.0,
1995-04-05 00:00:00+00:00,0.0,9.28125,9.0,6.817174911499023,4200,0.0,
1995-04-06 00:00:00+00:00,0.0,9.25,9.0,7.006541252136231,1200,0.0,
1995-04-07 00:00:00+00:00,9.25,9.25,9.25,7.006541252136231,0,0.0,
1995-04-10 00:00:00+00:00,0.0,8.75,8.5,6.627810001373291,1100,0.0,
1995-04-11 00:00:00+00:00,0.0,8.75,8.375,6.462113380432129,152200,0.0,
1995-04-12 00:00:00+00:00,0.0,8.625,8.625,6.533126831054688,2300,0.0,
1995-04-13 00:00:00+00:00,0.0,8.5,8.5,6.438442707061768,1500,0.0,
1995-04-17 00:00:00+00:00,8.5,8.5,8.5,6.438442707061768,0,0.0,
1995-04-18 00:00:00+00:00,0.0,8.9375,8.75,6.769833087921143,10000,0.0,
1995-04-19 00:00:00+00:00,0.0,9.125,9.0,6.817174911499023,600,0.0,
1995-04-20 00:00:00+00:00,0.0,8.75,8.625,6.533126831054688,2300,0.0,
1995-04-21 00:00:00+00:00,8.625,8.625,8.625,6.533126831054688,0,0.0,
1995-04-24 00:00:00+00:00,0.0,8.75,8.625,6.627810001373291,700,0.0,
1995-04-25 00:00:00+00:00,8.75,8.75,8.75,6.627810001373291,0,0.0,
1995-04-26 00:00:00+00:00,8.75,8.75,8.75,6.627810001373291,0,0.0,
1995-04-27 00:00:00+00:00,0.0,8.40625,8.40625,6.367430686950684,300,0.0,
1995-04-28 00:00:00+00:00,0.0,8.875,8.875,6.722491264343262,100,0.0,
1995-05-01 00:00:00+00:00,8.875,8.875,8.875,6.722491264343262,0,0.0,
1995-05-02 00:00:00+00:00,0.0,8.5,8.5,6.438442707061768,500,0.0,
1995-05-03 00:00:00+00:00,8.5,8.5,8.5,6.438442707061768,0,0.0,
1995-05-04 00:00:00+00:00,0.0,8.78125,8.78125,6.65147876739502,100,0.0,
1995-05-05 00:00:00+00:00,0.0,8.65625,8.625,6.533126831054688,1600,0.0,
1995-05-08 00:00:00+00:00,8.625,8.625,8.625,6.533126831054688,0,0.0,
1995-05-09 00:00:00+00:00,0.0,8.40625,8.28125,6.367430686950684,500,0.0,
1995-05-10 00:00:00+00:00,0.0,8.1875,8.0,6.201735496520996,3400,0.0,
1995-05-11 00:00:00+00:00,8.1875,8.1875,8.1875,6.201735496520996,0,0.0,
1995-05-12 00:00:00+00:00,0.0,8.125,7.84375,6.154394149780273,9300,0.0,
1995-05-15 00:00:00+00:00,0.0,8.25,8.0,6.059711456298828,900,0.0,
1995-05-16 00:00:00+00:00,0.0,8.0,7.875,6.059711456298828,400,0.0,
1995-05-17 00:00:00+00:00,8.0,8.0,8.0,6.059711456298828,0,0.0,
1995-05-18 00:00:00+00:00,0.0,8.0,8.0,6.059711456298828,500,0.0,
1995-05-19 00:00:00+00:00,0.0,7.375,7.375,5.586296081542969,2000,0.0,
1995-05-22 00:00:00+00:00,7.375,7.375,7.375,5.586296081542969,0,0.0,
1995-05-23 00:00:00+00:00,0.0,6.875,6.875,5.207564353942871,100,0.0,
1995-05-24 00:00:00+00:00,6.875,6.875,6.875,5.207564353942871,0,0.0,
1995-05-25 00:00:00+00:00,0.0,7.5,7.375,5.586296081542969,23600,0.0,
1995-05-26 00:00:00+00:00,0.0,7.5,7.40625,5.680978775024414,105600,0.0,
1995-05-30 00:00:00+00:00,0.0,7.5,7.5,5.680978775024414,300,0.0,
1995-05-31 00:00:00+00:00,0.0,7.75,7.75,5.870345592498779,100,0.0,
1995-06-01 00:00:00+00:00,0.0,7.375,7.375,5.586296081542969,200,0.0,
1995-06-02 00:00:00+00:00,0.0,7.59375,7.59375,5.751991271972656,2000,0.0,
1995-06-05 00:00:00+00:00,7.59375,7.59375,7.59375,5.751991271972656,0,0.0,
1995-06-06 00:00:00+00:00,7.59375,7.59375,7.59375,5.751991271972656,0,0.0,
1995-06-07 00:00:00+00:00,0.0,7.375,7.375,5.586296081542969,2200,0.0,
1995-06-08 00:00:00+00:00,7.375,7.375,7.375,5.586296081542969,0,0.0,
1995-06-09 00:00:00+00:00,7.375,7.375,7.375,5.586296081542969,0,0.0,
1995-06-12 00:00:00+00:00,0.0,7.75,7.75,5.870345592498779,2000,0.0,
1995-06-13 00:00:00+00:00,0.0,7.75,7.375,5.586296081542969,57200,0.0,
1995-06-14 00:00:00+00:00,0.0,7.71875,7.25,5.775662422180176,11900,0.0,
1995-06-15 00:00:00+00:00,0.0,7.875,7.75,5.870345592498779,321400,0.0,
1995-06-16 00:00:00+00:00,0.0,8.25,8.125,6.154394149780273,29100,0.0,
1995-06-19 00:00:00+00:00,0.0,8.125,8.125,6.154394149780273,700,0.0,
1995-06-20 00:00:00+00:00,0.0,8.5,8.28125,6.27274751663208,2000,0.0,
1995-06-21 00:00:00+00:00,8.28125,8.28125,8.28125,6.27274751663208,0,0.0,
1995-06-22 00:00:00+00:00,0.0,8.09375,8.09375,6.130722522735596,1000,0.0,
1995-06-23 00:00:00+00:00,0.0,7.875,7.5,5.775662422180176,2500,0.0,
1995-06-26 00:00:00+00:00,7.625,7.625,7.625,5.775662422180176,0,0.0,
1995-06-27 00:00:00+00:00,7.625,7.625,7.625,5.775662422180176,0,0.0,
1995-06-28 00:00:00+00:00,7.625,7.625,7.625,5.775662422180176,0,0.0,
1995-06-29 00:00:00+00:00,0.0,7.875,7.75,5.870345592498779,200,0.0,
1995-06-30 00:00:00+00:00,7.75,7.75,7.75,5.870345592498779,0,0.0,
1995-07-03 00:00:00+00:00,0.0,7.5,7.5,5.680978775024414,500,0.0,
1995-07-05 00:00:00+00:00,7.5,7.5,7.5,5.680978775024414,0,0.0,
1995-07-06 00:00:00+00:00,0.0,7.75,7.625,5.870345592498779,2100,0.0,
1995-07-07 00:00:00+00:00,0.0,8.0,8.0,6.059711456298828,100,0.0,
1995-07-10 00:00:00+00:00,8.0,8.0,8.0,6.059711456298828,0,0.0,
1995-07-11 00:00:00+00:00,0.0,7.78125,7.78125,5.894014835357666,100,0.0,
1995-07-12 00:00:00+00:00,0.0,7.875,7.875,5.965027809143066,100,0.0,
1995-07-13 00:00:00+00:00,0.0,8.0625,7.75,5.870345592498779,202000,0.0,
1995-07-14 00:00:00+00:00,0.0,8.0,8.0,6.059711456298828,1000,0.0,
1995-07-17 00:00:00+00:00,0.0,7.75,7.75,5.870345592498779,100,0.0,
1995-07-18 00:00:00+00:00,0.0,7.9375,7.75,6.012369155883789,700,0.0,
1995-07-19 00:00:00+00:00,7.9375,7.9375,7.9375,6.012369155883789,0,0.0,
1995-07-20 00:00:00+00:00,0.0,7.78125,7.625,5.775662422180176,1400,0.0,
1995-07-21 00:00:00+00:00,0.0,7.78125,7.78125,5.894014835357666,100,0.0,
1995-07-24 00:00:00+00:00,0.0,8.09375,8.0,6.130722522735596,50800,0.0,
1995-07-25 00:00:00+00:00,8.09375,8.09375,8.09375,6.130722522735596,0,0.0,
1995-07-26 00:00:00+00:00,8.09375,8.09375,8.09375,6.130722522735596,0,0.0,
1995-07-27 00:00:00+00:00,0.0,8.90625,8.28125,6.27274751663208,1600,0.0,
1995-07-28 00:00:00+00:00,0.0,8.84375,8.84375,6.6988205909729,100000,0.0,
1995-07-31 00:00:00+00:00,0.0,9.28125,9.09375,6.959199905395508,36600,0.0,
1995-08-01 00:00:00+00:00,0.0,9.125,9.125,6.91185998916626,35100,0.0,
1995-08-02 00:00:00+00:00,9.125,9.125,9.125,6.91185998916626,0,0.0,
1995-08-03 00:00:00+00:00,0.0,9.75,9.5,7.385272979736328,2300,0.0,
1995-08-04 00:00:00+00:00,0.0,9.625,9.625,7.290589332580566,500,0.0,
