date,TTC_Open,TTC_High,TTC_Low,TTC_Close,TTC_Volume,TTC_Dividends,TTC_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.640625,0.6197919845581055,0.3584918081760406,168000,0.0,
1980-03-18 00:00:00+00:00,0.0,0.625,0.6145830154418945,0.3584918081760406,172800,0.0,
1980-03-19 00:00:00+00:00,0.0,0.625,0.6145830154418945,0.3584918081760406,120000,0.0,
1980-03-20 00:00:00+00:00,0.0,0.625,0.6197919845581055,0.3584918081760406,134400,0.0,
1980-03-21 00:00:00+00:00,0.0,0.6354169845581055,0.6197919845581055,0.3555046319961548,170400,0.0,
1980-03-24 00:00:00+00:00,0.0,0.6302080154418945,0.6197919845581055,0.3555046319961548,211200,0.0,
1980-03-25 00:00:00+00:00,0.0,0.6354169845581055,0.609375,0.3555046319961548,328800,0.0,
1980-03-26 00:00:00+00:00,0.0,0.625,0.609375,0.3495297431945801,72000,0.0,
1980-03-27 00:00:00+00:00,0.0,0.6145830154418945,0.5572919845581055,0.3196555376052856,343200,0.0,
1980-03-28 00:00:00+00:00,0.0,0.6145830154418945,0.5729169845581055,0.3435547053813934,324000,0.0,
1980-03-31 00:00:00+00:00,0.0,0.5989580154418945,0.5833330154418945,0.3435547053813934,350400,0.0,
1980-04-01 00:00:00+00:00,0.0,0.5989580154418945,0.5885419845581055,0.3435547053813934,1276800,0.0,
1980-04-02 00:00:00+00:00,0.0,0.59375,0.5729169845581055,0.337579995393753,108000,0.0,
1980-04-03 00:00:00+00:00,0.0,0.5885419845581055,0.578125,0.337579995393753,98400,0.0,
1980-04-07 00:00:00+00:00,0.0,0.5833330154418945,0.5729169845581055,0.3316051065921783,74400,0.0,
1980-04-08 00:00:00+00:00,0.0,0.5833330154418945,0.5677080154418945,0.3256300091743469,160800,0.0,
1980-04-09 00:00:00+00:00,0.0,0.5729169845581055,0.5625,0.3256300091743469,74400,0.0,
1980-04-10 00:00:00+00:00,0.0,0.5833330154418945,0.5625,0.3256300091743469,172800,0.0,
1980-04-11 00:00:00+00:00,0.0,0.5833330154418945,0.5625,0.3286178708076477,194400,0.0,
1980-04-14 00:00:00+00:00,0.0,0.578125,0.5729169845581055,0.3286178708076477,64800,0.0,
1980-04-15 00:00:00+00:00,0.0,0.578125,0.5677080154418945,0.3256300091743469,69600,0.0,
1980-04-16 00:00:00+00:00,0.0,0.5729169845581055,0.5677080154418945,0.3286178708076477,547200,0.0,
1980-04-17 00:00:00+00:00,0.0,0.5677080154418945,0.546875,0.3136805891990661,139200,0.0,
1980-04-18 00:00:00+00:00,0.0,0.5572919845581055,0.546875,0.3196555376052856,40800,0.0,
1980-04-21 00:00:00+00:00,0.0,0.5572919845581055,0.5416669845581055,0.3106930553913116,115200,0.0,
1980-04-22 00:00:00+00:00,0.0,0.5520830154418945,0.5364580154418945,0.3077054917812347,96000,0.0,
1980-04-23 00:00:00+00:00,0.0,0.5677080154418945,0.5416669845581055,0.3106930553913116,266400,0.0,
1980-04-24 00:00:00+00:00,0.0,0.5572919845581055,0.546875,0.3166677057743072,163200,0.0,
1980-04-25 00:00:00+00:00,0.0,0.5625,0.546875,0.3196555376052856,45600,0.0,
1980-04-28 00:00:00+00:00,0.0,0.5625,0.546875,0.3226425945758819,381600,0.0,
1980-04-29 00:00:00+00:00,0.0,0.5677080154418945,0.5416669845581055,0.3166677057743072,1545600,0.0,
1980-04-30 00:00:00+00:00,0.0,0.5520830154418945,0.5520830154418945,0.3166677057743072,45600,0.0,
1980-05-01 00:00:00+00:00,0.0,0.5520830154418945,0.5416669845581055,0.3106930553913116,84000,0.0,
1980-05-02 00:00:00+00:00,0.0,0.546875,0.5260419845581055,0.3017308712005615,240000,0.0,
1980-05-05 00:00:00+00:00,0.0,0.546875,0.5416669845581055,0.3136805891990661,81600,0.0,
1980-05-06 00:00:00+00:00,0.0,0.546875,0.5416669845581055,0.3136805891990661,247200,0.0,
1980-05-07 00:00:00+00:00,0.0,0.5572919845581055,0.5416669845581055,0.3166677057743072,571200,0.0,
1980-05-08 00:00:00+00:00,0.0,0.5572919845581055,0.5416669845581055,0.3106930553913116,223200,0.0,
1980-05-09 00:00:00+00:00,0.0,0.5520830154418945,0.5416669845581055,0.3166677057743072,117600,0.0,
1980-05-12 00:00:00+00:00,0.0,0.5520830154418945,0.546875,0.3166677057743072,96000,0.0,
1980-05-13 00:00:00+00:00,0.0,0.5520830154418945,0.546875,0.3136805891990661,62400,0.0,
1980-05-14 00:00:00+00:00,0.0,0.578125,0.5572919845581055,0.3316051065921783,122400,0.0,
1980-05-15 00:00:00+00:00,0.0,0.6041669845581055,0.5833330154418945,0.3465422987937927,345600,0.0,
1980-05-16 00:00:00+00:00,0.0,0.6145830154418945,0.6041669845581055,0.3495297431945801,115200,0.0,
1980-05-19 00:00:00+00:00,0.0,0.6302080154418945,0.6197919845581055,0.3614790737628937,232800,0.0,
1980-05-20 00:00:00+00:00,0.0,0.640625,0.6302080154418945,0.3644669353961944,100800,0.0,
