date,EGP_Open,EGP_High,EGP_Low,EGP_Close,EGP_Volume,EGP_Dividends,EGP_Stock Splits
1973-02-21 00:00:00+00:00,0.0,14.083333015441896,14.083333015441896,1.295762062072754,300,0.0,
1973-02-22 00:00:00+00:00,0.0,14.083333015441896,14.083333015441896,1.295762062072754,300,0.0,
1973-02-23 00:00:00+00:00,0.0,14.083333015441896,14.083333015441896,1.295762062072754,300,0.0,
1973-02-26 00:00:00+00:00,14.083333015441896,14.083333015441896,14.083333015441896,1.295762062072754,0,0.0,
1973-02-27 00:00:00+00:00,0.0,13.75,13.75,1.265092849731445,750,0.0,
1973-02-28 00:00:00+00:00,13.75,13.75,13.75,1.265092849731445,0,0.0,
1973-03-01 00:00:00+00:00,0.0,13.666666984558104,13.666666984558104,1.2574255466461182,750,0.0,
1973-03-02 00:00:00+00:00,0.0,13.5,13.5,1.2420910596847534,750,0.0,
1973-03-05 00:00:00+00:00,0.0,13.666666984558104,13.666666984558104,1.2574255466461182,1500,0.0,
1973-03-06 00:00:00+00:00,0.0,13.666666984558104,13.666666984558104,1.2574255466461182,450,0.0,
1973-03-07 00:00:00+00:00,0.0,13.666666984558104,13.666666984558104,1.2574255466461182,1650,0.0,
1973-03-08 00:00:00+00:00,0.0,13.75,13.75,1.265092849731445,1950,0.0,
1973-03-09 00:00:00+00:00,0.0,13.75,13.75,1.265092849731445,4800,0.0,
1973-03-12 00:00:00+00:00,0.0,13.833333015441896,13.833333015441896,1.2727599143981934,2250,0.0,
1973-03-13 00:00:00+00:00,0.0,13.75,13.75,1.265092849731445,900,0.0,
1973-03-14 00:00:00+00:00,0.0,13.833333015441896,13.833333015441896,1.2727599143981934,750,0.0,
1973-03-15 00:00:00+00:00,0.0,14.083333015441896,14.083333015441896,1.295762062072754,7050,0.0,
1973-03-16 00:00:00+00:00,0.0,14.166666984558104,14.166666984558104,1.3034284114837646,300,0.0,
