date,VEON_Open,VEON_High,VEON_Low,VEON_Close,VEON_Volume,VEON_Dividends,VEON_Stock Splits
1996-11-15 00:00:00+00:00,47.08333206176758,50.41666793823242,46.875,25.07847023010254,2610840,0.0,
1996-11-18 00:00:00+00:00,48.75,51.66666793823242,48.125,26.808019638061523,426000,0.0,
1996-11-19 00:00:00+00:00,52.08333206176758,57.5,51.875,28.537574768066406,433500,0.0,
1996-11-20 00:00:00+00:00,55.0,55.41666793823242,51.66666793823242,26.808019638061523,189540,0.0,
1996-11-21 00:00:00+00:00,50.83333206176758,50.83333206176758,47.08333206176758,25.727048873901367,277680,0.0,
1996-11-22 00:00:00+00:00,49.79166793823242,50.0,49.16666793823242,25.727048873901367,67860,0.0,
1996-11-25 00:00:00+00:00,49.79166793823242,49.79166793823242,46.66666793823242,24.21369361877441,76320,0.0,
1996-11-26 00:00:00+00:00,44.79166793823242,44.79166793823242,42.91666793823242,22.48414421081543,237720,0.0,
1996-11-27 00:00:00+00:00,43.95833206176758,43.95833206176758,42.5,22.0517635345459,55500,0.0,
1996-11-29 00:00:00+00:00,43.75,46.25,43.75,23.78131103515625,41400,0.0,
1996-12-02 00:00:00+00:00,46.25,46.25,44.375,23.6732120513916,64800,0.0,
1996-12-03 00:00:00+00:00,46.04166793823242,46.04166793823242,45.0,23.348920822143555,35520,0.0,
1996-12-04 00:00:00+00:00,45.20833206176758,45.83333206176758,44.79166793823242,23.348920822143555,63660,0.0,
1996-12-05 00:00:00+00:00,45.0,45.625,45.0,23.6732120513916,7080,0.0,
1996-12-06 00:00:00+00:00,45.0,45.0,43.95833206176758,22.808443069458008,32400,0.0,
1996-12-09 00:00:00+00:00,44.375,44.58333206176758,44.375,23.132726669311523,6960,0.0,
1996-12-10 00:00:00+00:00,44.79166793823242,45.0,43.33333206176758,22.48414421081543,31620,0.0,
1996-12-11 00:00:00+00:00,43.33333206176758,43.75,42.91666793823242,22.700340270996094,50040,0.0,
1996-12-12 00:00:00+00:00,43.95833206176758,45.83333206176758,43.95833206176758,23.132726669311523,42600,0.0,
1996-12-13 00:00:00+00:00,43.95833206176758,45.0,43.95833206176758,23.348920822143555,11940,0.0,
1996-12-16 00:00:00+00:00,45.0,46.25,44.16666793823242,23.024629592895508,53820,0.0,
1996-12-17 00:00:00+00:00,44.58333206176758,45.0,44.16666793823242,23.024629592895508,69840,0.0,
1996-12-18 00:00:00+00:00,44.79166793823242,45.0,44.16666793823242,23.024629592895508,47520,0.0,
1996-12-19 00:00:00+00:00,44.375,44.375,41.66666793823242,21.94366455078125,66840,0.0,
1996-12-20 00:00:00+00:00,42.29166793823242,42.5,38.125,20.64650154113769,184860,0.0,
1996-12-23 00:00:00+00:00,40.20833206176758,41.04166793823242,40.20833206176758,21.18698501586914,139560,0.0,
1996-12-24 00:00:00+00:00,40.625,40.83333206176758,39.79166793823242,20.64650154113769,8820,0.0,
1996-12-26 00:00:00+00:00,39.58333206176758,39.58333206176758,39.16666793823242,20.32221221923828,48540,0.0,
1996-12-27 00:00:00+00:00,39.58333206176758,39.79166793823242,39.375,20.538402557373047,14100,0.0,
1996-12-30 00:00:00+00:00,39.79166793823242,39.79166793823242,39.58333206176758,20.538402557373047,12120,0.0,
1996-12-31 00:00:00+00:00,39.79166793823242,39.79166793823242,39.16666793823242,20.430307388305664,9240,0.0,
1997-01-02 00:00:00+00:00,39.375,39.58333206176758,39.375,20.430307388305664,10440,0.0,
1997-01-03 00:00:00+00:00,39.58333206176758,40.625,39.58333206176758,21.07889175415039,59400,0.0,
1997-01-06 00:00:00+00:00,40.83333206176758,43.54166793823242,40.83333206176758,22.59224319458008,166920,0.0,
1997-01-07 00:00:00+00:00,43.75,43.95833206176758,42.91666793823242,22.808443069458008,43620,0.0,
1997-01-08 00:00:00+00:00,45.0,47.91666793823242,45.0,24.21369361877441,148680,0.0,
1997-01-09 00:00:00+00:00,47.91666793823242,48.75,47.70833206176758,24.97037506103516,119520,0.0,
1997-01-10 00:00:00+00:00,49.375,52.08333206176758,49.16666793823242,26.591827392578125,89580,0.0,
1997-01-13 00:00:00+00:00,50.83333206176758,52.08333206176758,50.625,26.591827392578125,52620,0.0,
1997-01-14 00:00:00+00:00,51.66666793823242,54.375,51.66666793823242,27.672794342041016,41220,0.0,
1997-01-15 00:00:00+00:00,53.33333206176758,55.41666793823242,53.33333206176758,28.105186462402344,52740,0.0,
1997-01-16 00:00:00+00:00,54.375,55.0,53.75,27.997085571289062,29880,0.0,
1997-01-17 00:00:00+00:00,53.95833206176758,54.16666793823242,51.875,27.02420997619629,18780,0.0,
1997-01-20 00:00:00+00:00,52.29166793823242,55.41666793823242,52.29166793823242,28.753761291503903,26820,0.0,
1997-01-21 00:00:00+00:00,56.45833206176758,57.29166793823242,56.45833206176758,29.510446548461918,56580,0.0,
1997-01-22 00:00:00+00:00,57.5,59.16666793823242,57.5,30.699501037597656,43920,0.0,
1997-01-23 00:00:00+00:00,59.16666793823242,63.75,59.16666793823242,32.8614501953125,70140,0.0,
1997-01-24 00:00:00+00:00,63.33333206176758,63.33333206176758,60.83333206176758,31.99666976928711,52920,0.0,
1997-01-27 00:00:00+00:00,61.45833206176758,61.66666793823242,55.20833206176758,29.61853790283203,85320,0.0,
1997-01-28 00:00:00+00:00,58.33333206176758,63.125,58.33333206176758,31.239992141723636,98700,0.0,
1997-01-29 00:00:00+00:00,60.41666793823242,60.83333206176758,59.16666793823242,30.699501037597656,23820,0.0,
1997-01-30 00:00:00+00:00,59.79166793823242,62.08333206176758,59.79166793823242,32.10477066040039,22980,0.0,
1997-01-31 00:00:00+00:00,62.5,62.5,60.83333206176758,31.672382354736328,14400,0.0,
