date,A_Open,A_High,A_Low,A_Close,A_Volume,A_Dividends,A_Stock Splits
1999-11-18 00:00:00+00:00,32.54649353027344,35.765380859375,28.612302780151367,26.60302734375,62546380,0.0,
1999-11-19 00:00:00+00:00,30.713518142700195,30.75822639465332,28.47818374633789,24.411291122436523,15234146,0.0,
1999-11-22 00:00:00+00:00,29.551143646240234,31.473533630371094,28.65700912475586,26.60302734375,6577870,0.0,
1999-11-23 00:00:00+00:00,30.40057182312012,31.205293655395508,28.612302780151367,24.184568405151367,5975611,0.0,
1999-11-24 00:00:00+00:00,28.701717376708984,29.99821281433105,28.612302780151367,24.82696914672852,4843231,0.0,
1999-11-26 00:00:00+00:00,29.23819732666016,29.685264587402344,29.14878463745117,24.902536392211918,1729466,0.0,
1999-11-29 00:00:00+00:00,29.327611923217773,30.355865478515625,29.014663696289062,25.469371795654297,4074751,0.0,
1999-11-30 00:00:00+00:00,30.042917251586918,30.713518142700195,29.28290367126465,25.507164001464844,4310034,0.0,
1999-12-01 00:00:00+00:00,30.177038192749023,31.0711727142334,29.95350456237793,25.96061515808105,2957329,0.0,
1999-12-02 00:00:00+00:00,31.29470634460449,32.1888427734375,30.8923454284668,26.67860221862793,3069868,0.0,
1999-12-03 00:00:00+00:00,32.144134521484375,32.68061447143555,31.697067260742188,26.90532875061035,3041629,0.0,
1999-12-06 00:00:00+00:00,32.36766815185547,33.21709442138672,32.322959899902344,27.66109848022461,2250780,0.0,
1999-12-07 00:00:00+00:00,32.72532272338867,32.90414810180664,31.697067260742188,27.358795166015625,2215970,0.0,
1999-12-08 00:00:00+00:00,32.36766815185547,32.63590621948242,32.05472183227539,27.321001052856445,1887859,0.0,
1999-12-09 00:00:00+00:00,32.36766815185547,32.85944366455078,32.36766815185547,27.69889068603516,2029057,0.0,
1999-12-10 00:00:00+00:00,32.68061447143555,32.85944366455078,32.010013580322266,27.05647850036621,1664738,0.0,
1999-12-13 00:00:00+00:00,32.54649353027344,33.082977294921875,31.74177360534668,27.509944915771484,4020508,0.0,
1999-12-14 00:00:00+00:00,32.45708084106445,32.45708084106445,30.08762550354004,25.998409271240234,2328928,0.0,
1999-12-15 00:00:00+00:00,30.042917251586918,30.26645278930664,29.327611923217773,25.20485115051269,2917766,0.0,
1999-12-16 00:00:00+00:00,30.042917251586918,33.798282623291016,30.042917251586918,28.56801414489746,2583923,0.0,
1999-12-17 00:00:00+00:00,33.17238998413086,33.70886993408203,32.50178909301758,27.77446937561035,3708055,0.0,
1999-12-20 00:00:00+00:00,33.082977294921875,33.57474899291992,32.993560791015625,28.34129524230957,1196828,0.0,
1999-12-21 00:00:00+00:00,33.39592361450195,33.39592361450195,32.90414810180664,28.19013786315918,2259448,0.0,
1999-12-22 00:00:00+00:00,33.35121536254883,34.02181625366211,33.127681732177734,28.7569637298584,1905754,0.0,
1999-12-23 00:00:00+00:00,33.97711181640625,35.765380859375,33.932403564453125,30.07955551147461,2159491,0.0,
1999-12-27 00:00:00+00:00,35.720672607421875,38.0454216003418,35.452430725097656,31.931190490722656,2029616,0.0,
1999-12-28 00:00:00+00:00,38.80543518066406,43.99141693115234,38.58190155029297,37.18377304077149,3560007,0.0,
1999-12-29 00:00:00+00:00,45.06437683105469,56.55400466918945,45.01967239379883,43.53221893310547,10518552,0.0,
1999-12-30 00:00:00+00:00,54.36337661743164,57.224605560302734,53.11158752441406,47.91566467285156,6671116,0.0,
1999-12-31 00:00:00+00:00,56.8669548034668,57.17990112304688,54.54220199584961,46.74423599243164,1931197,0.0,
2000-01-03 00:00:00+00:00,56.33047103881836,56.46459197998047,48.19384765625,43.53221893310547,4674353,0.0,
2000-01-04 00:00:00+00:00,48.73032760620117,49.26681137084961,46.316165924072266,40.20684814453125,4765083,0.0,
2000-01-05 00:00:00+00:00,47.38912582397461,47.56795501708984,43.14199066162109,37.71281433105469,5758642,0.0,
2000-01-06 00:00:00+00:00,44.08082962036133,44.34907150268555,41.57725143432617,36.2768440246582,2534434,0.0,
2000-01-07 00:00:00+00:00,42.24785232543945,47.16559219360352,42.2031478881836,39.29991912841797,2819626,0.0,
2000-01-10 00:00:00+00:00,49.356224060058594,49.80329132080078,48.32796859741211,41.680572509765625,2148446,0.0,
2000-01-11 00:00:00+00:00,49.31151580810547,49.31151580810547,47.52324676513672,41.11376953125,1855985,0.0,
2000-01-12 00:00:00+00:00,48.64091491699219,48.64091491699219,45.82439041137695,40.28242111206055,1429874,0.0,
2000-01-13 00:00:00+00:00,48.909156799316406,49.93741226196289,47.21030044555664,40.88703536987305,1134337,0.0,
2000-01-14 00:00:00+00:00,47.92560958862305,49.62446212768555,47.92560958862305,41.34049224853516,1316916,0.0,
2000-01-18 00:00:00+00:00,49.087982177734375,52.1280403137207,48.73032760620117,43.22990798950195,2101753,0.0,
2000-01-19 00:00:00+00:00,51.50214767456055,51.50214767456055,49.93741226196289,42.3229866027832,2624885,0.0,
2000-01-20 00:00:00+00:00,50.608009338378906,50.69742584228516,48.28326034545898,41.18935012817383,2007947,0.0,
2000-01-21 00:00:00+00:00,49.44563674926758,49.62446212768555,47.52324676513672,41.56722640991211,1918336,0.0,
2000-01-24 00:00:00+00:00,48.99856948852539,51.36802673339844,48.64091491699219,41.41607666015625,2095882,0.0,
2000-01-25 00:00:00+00:00,49.17739486694336,49.80329132080078,47.52324676513672,40.92481231689453,1153769,0.0,
2000-01-26 00:00:00+00:00,48.59621047973633,49.53504943847656,48.5515022277832,41.30270004272461,1022357,0.0,
2000-01-27 00:00:00+00:00,49.98211669921875,50.42918395996094,48.104434967041016,41.37828826904297,868577,0.0,
2000-01-28 00:00:00+00:00,49.7138786315918,49.7138786315918,48.238555908203125,41.15156173706055,1609238,0.0,
2000-01-31 00:00:00+00:00,48.32796859741211,48.372676849365234,46.316165924072266,40.01789855957031,1040392,0.0,
2000-02-01 00:00:00+00:00,47.38912582397461,51.50214767456055,47.38912582397461,42.92759704589844,1404291,0.0,
2000-02-02 00:00:00+00:00,51.4127311706543,54.72103118896485,51.1891975402832,46.25298690795898,1945177,0.0,
2000-02-03 00:00:00+00:00,53.782188415527344,55.61516571044922,52.798641204833984,47.00875473022461,1779514,0.0,
2000-02-04 00:00:00+00:00,55.61516571044922,55.61516571044922,53.648067474365234,46.101810455322266,1145661,0.0,
2000-02-07 00:00:00+00:00,55.570457458496094,57.224605560302734,54.54220199584961,48.06682586669922,1274277,0.0,
2000-02-08 00:00:00+00:00,57.76108551025391,58.78934097290039,55.97281646728516,47.76452255249024,1169707,0.0,
2000-02-09 00:00:00+00:00,55.52574920654297,56.2857666015625,54.13984298706055,45.79953002929688,1182848,0.0,
2000-02-10 00:00:00+00:00,55.07868576049805,56.37517929077149,53.87160110473633,46.36634826660156,1066814,0.0,
