date,EBMT_Open,EBMT_High,EBMT_Low,EBMT_Close,EBMT_Volume,EBMT_Dividends,EBMT_Stock Splits
2000-04-06 00:00:00+00:00,2.3684210777282715,2.6315789222717285,2.236841917037964,1.1912379264831543,16720,0.0,
2000-04-07 00:00:00+00:00,2.3684210777282715,2.6315789222717285,2.3684210777282715,1.4014554023742676,4560,0.0,
2000-04-10 00:00:00+00:00,2.236841917037964,2.236841917037964,2.105262994766236,1.121165156364441,3800,0.0,
2000-04-11 00:00:00+00:00,2.105262994766236,2.105262994766236,2.105262994766236,1.121165156364441,0,0.0,
2000-04-12 00:00:00+00:00,2.121711015701294,2.121711015701294,2.121711015701294,1.1299245357513428,3800,0.0,
2000-04-13 00:00:00+00:00,2.121711015701294,2.121711015701294,2.121711015701294,1.1299245357513428,0,0.0,
2000-04-14 00:00:00+00:00,2.121711015701294,2.121711015701294,2.121711015701294,1.1299245357513428,0,0.0,
2000-04-17 00:00:00+00:00,2.121711015701294,2.121711015701294,2.121711015701294,1.1299245357513428,0,0.0,
2000-04-18 00:00:00+00:00,2.121711015701294,2.121711015701294,2.121711015701294,1.1299245357513428,0,0.0,
2000-04-19 00:00:00+00:00,2.121711015701294,2.121711015701294,2.121711015701294,1.1299245357513428,0,0.0,
2000-04-20 00:00:00+00:00,2.121711015701294,2.121711015701294,2.121711015701294,1.1299245357513428,0,0.0,
2000-04-24 00:00:00+00:00,2.121711015701294,2.121711015701294,2.121711015701294,1.1299245357513428,0,0.0,
2000-04-25 00:00:00+00:00,2.730262994766236,2.730262994766236,2.730262994766236,1.454011082649231,3800,0.0,
2000-04-26 00:00:00+00:00,2.105262994766236,2.105262994766236,2.105262994766236,1.121165156364441,760,0.0,
2000-04-27 00:00:00+00:00,2.105262994766236,2.105262994766236,2.105262994766236,1.121165156364441,0,0.0,
2000-04-28 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,3800,0.0,
2000-05-01 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,0,0.0,
2000-05-02 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,3800,0.0,
2000-05-03 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,380,0.0,
2000-05-04 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,5700,0.0,
2000-05-05 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,1520,0.0,
2000-05-08 00:00:00+00:00,2.171052932739258,2.171052932739258,2.171052932739258,1.156201958656311,380,0.0,
2000-05-09 00:00:00+00:00,2.171052932739258,2.171052932739258,2.171052932739258,1.156201958656311,3420,0.0,
2000-05-10 00:00:00+00:00,2.171052932739258,2.171052932739258,2.171052932739258,1.156201958656311,0,0.0,
2000-05-11 00:00:00+00:00,2.138158082962036,2.138158082962036,2.138158082962036,1.1386834383010864,380,0.0,
2000-05-12 00:00:00+00:00,2.138158082962036,2.138158082962036,2.138158082962036,1.1386834383010864,0,0.0,
2000-05-15 00:00:00+00:00,2.138158082962036,2.138158082962036,2.138158082962036,1.1386834383010864,0,0.0,
2000-05-16 00:00:00+00:00,2.138158082962036,2.138158082962036,2.138158082962036,1.1386834383010864,4180,0.0,
2000-05-17 00:00:00+00:00,2.138158082962036,2.138158082962036,2.138158082962036,1.1386834383010864,0,0.0,
2000-05-18 00:00:00+00:00,2.171052932739258,2.171052932739258,2.171052932739258,1.156201958656311,7600,0.0,
2000-05-19 00:00:00+00:00,2.171052932739258,2.171052932739258,2.171052932739258,1.156201958656311,0,0.0,
2000-05-22 00:00:00+00:00,2.171052932739258,2.171052932739258,2.171052932739258,1.156201958656311,0,0.0,
2000-05-23 00:00:00+00:00,2.171052932739258,2.171052932739258,2.171052932739258,1.156201958656311,0,0.0,
2000-05-24 00:00:00+00:00,2.138158082962036,2.236841917037964,2.138158082962036,1.1737195253372192,68400,0.0,
2000-05-25 00:00:00+00:00,2.171052932739258,2.236841917037964,2.171052932739258,1.1912379264831543,24700,0.0,
2000-05-26 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,0,0.0,
2000-05-30 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,0,0.0,
2000-05-31 00:00:00+00:00,2.2697370052337646,2.2697370052337646,2.2697370052337646,1.2087562084197998,760,0.0,
2000-06-01 00:00:00+00:00,2.203947067260742,2.236841917037964,2.203947067260742,1.1912379264831543,1140,0.0,
2000-06-02 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,0,0.0,
2000-06-05 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,0,0.0,
2000-06-06 00:00:00+00:00,2.203947067260742,2.203947067260742,2.203947067260742,1.1737195253372192,2280,0.0,
2000-06-07 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,4180,0.0,
2000-06-08 00:00:00+00:00,2.2697370052337646,2.2697370052337646,2.236841917037964,1.1912379264831543,4180,0.0,
2000-06-09 00:00:00+00:00,2.236841917037964,2.236841917037964,2.236841917037964,1.1912379264831543,0,0.0,
