date,MRTN_Open,MRTN_High,MRTN_Low,MRTN_Close,MRTN_Volume,MRTN_Dividends,MRTN_Stock Splits
1986-09-25 00:00:00+00:00,0.0,0.7242799997329712,0.6716049909591675,0.5438389182090759,9570023,0.0,
1986-09-26 00:00:00+00:00,0.0,0.6979420185089111,0.6847739815711975,0.5438389182090759,1302328,0.0,
1986-09-29 00:00:00+00:00,0.0,0.6979420185089111,0.6847739815711975,0.5438389182090759,2914102,0.0,
1986-09-30 00:00:00+00:00,0.0,0.7111110091209412,0.6847739815711975,0.5647554397583008,1137164,0.0,
1986-10-01 00:00:00+00:00,0.0,0.7111110091209412,0.6979420185089111,0.5542966723442078,322734,0.0,
1986-10-02 00:00:00+00:00,0.0,0.7111110091209412,0.6847739815711975,0.5438389182090759,580922,0.0,
1986-10-03 00:00:00+00:00,0.0,0.7045270204544067,0.6847739815711975,0.5490679144859314,506883,0.0,
1986-10-06 00:00:00+00:00,0.0,0.7045270204544067,0.6847739815711975,0.5542966723442078,328430,0.0,
1986-10-07 00:00:00+00:00,0.0,0.7111110091209412,0.6847739815711975,0.5542966723442078,1714289,0.0,
1986-10-08 00:00:00+00:00,0.0,0.7111110091209412,0.6979420185089111,0.5647554397583008,1057430,0.0,
1986-10-09 00:00:00+00:00,0.0,0.7242799997329712,0.6979420185089111,0.5699843168258667,653063,0.0,
1986-10-10 00:00:00+00:00,0.0,0.7506170272827148,0.7111110091209412,0.5856726169586182,579023,0.0,
1986-10-13 00:00:00+00:00,0.0,0.7637860178947449,0.7374489903450012,0.5961305499076843,265781,0.0,
1986-10-14 00:00:00+00:00,0.0,0.7769550085067749,0.7506170272827148,0.5961305499076843,419555,0.0,
1986-10-15 00:00:00+00:00,0.0,0.7769550085067749,0.7506170272827148,0.5961305499076843,531563,0.0,
1986-10-16 00:00:00+00:00,0.0,0.7901229858398438,0.7637860178947449,0.6065893769264221,140484,0.0,
1986-10-17 00:00:00+00:00,0.0,0.8032919764518738,0.7637860178947449,0.6275057196617126,660656,0.0,
1986-10-20 00:00:00+00:00,0.0,0.8164610266685486,0.7769550085067749,0.6275057196617126,548648,0.0,
1986-10-21 00:00:00+00:00,0.0,0.8296300172805786,0.8032919764518738,0.6484230756759644,932133,0.0,
1986-10-22 00:00:00+00:00,0.0,0.8427979946136475,0.8164610266685486,0.6484230756759644,1543430,0.0,
1986-10-23 00:00:00+00:00,0.0,0.8427979946136475,0.8164610266685486,0.6484230756759644,493594,0.0,
1986-10-24 00:00:00+00:00,0.0,0.8296300172805786,0.8032919764518738,0.6484230756759644,1196016,0.0,
1986-10-27 00:00:00+00:00,0.0,0.8296300172805786,0.8032919764518738,0.6379644274711609,611297,0.0,
1986-10-28 00:00:00+00:00,0.0,0.8032919764518738,0.8032919764518738,0.6379644274711609,102516,0.0,
1986-10-29 00:00:00+00:00,0.0,0.8296300172805786,0.8032919764518738,0.658881664276123,1687711,0.0,
1986-10-30 00:00:00+00:00,0.0,0.8691359758377075,0.8164610266685486,0.6797983050346375,1778836,0.0,
1986-10-31 00:00:00+00:00,0.0,0.9086419939994812,0.8559669852256775,0.7111735343933105,1513055,0.0,
1986-11-03 00:00:00+00:00,0.0,0.9218109846115112,0.8823050260543823,0.7216320037841797,601805,0.0,
1986-11-04 00:00:00+00:00,0.0,0.9349790215492249,0.9086419939994812,0.7216320037841797,1342195,0.0,
1986-11-05 00:00:00+00:00,0.0,0.9349790215492249,0.9086419939994812,0.7320908308029175,2608453,0.0,
1986-11-06 00:00:00+00:00,0.0,0.9218109846115112,0.9086419939994812,0.7216320037841797,113906,0.0,
1986-11-07 00:00:00+00:00,0.0,0.9218109846115112,0.8954730033874512,0.7111735343933105,1530141,0.0,
1986-11-10 00:00:00+00:00,0.0,0.9218109846115112,0.9086419939994812,0.7216320037841797,220219,0.0,
1986-11-11 00:00:00+00:00,0.0,0.9218109846115112,0.9086419939994812,0.7320908308029175,142383,0.0,
1986-11-12 00:00:00+00:00,0.0,0.9349790215492249,0.9218109846115112,0.7425485849380493,155672,0.0,
1986-11-13 00:00:00+00:00,0.0,0.9349790215492249,0.9218109846115112,0.7320908308029175,83531,0.0,
1986-11-14 00:00:00+00:00,0.0,0.9613170027732848,0.9218109846115112,0.7634658813476562,440438,0.0,
1986-11-17 00:00:00+00:00,0.0,0.9613170027732848,0.9349790215492249,0.7425485849380493,170859,0.0,
1986-11-18 00:00:00+00:00,0.0,0.9613170027732848,0.9349790215492249,0.7582370042800903,168961,0.0,
1986-11-19 00:00:00+00:00,0.0,0.9613170027732848,0.9218109846115112,0.7425485849380493,664453,0.0,
1986-11-20 00:00:00+00:00,0.0,0.9481480121612548,0.9283949732780457,0.7425485849380493,723305,0.0,
1986-11-21 00:00:00+00:00,0.0,0.9613170027732848,0.9218109846115112,0.7634658813476562,36070,0.0,
