date,MCBC_Open,MCBC_High,MCBC_Low,MCBC_Close,MCBC_Volume,MCBC_Dividends,MCBC_Stock Splits
1998-05-20 00:00:00+00:00,6.789737224578857,6.789737224578857,6.678430080413818,4.190868377685547,33466,0.0,
1998-05-21 00:00:00+00:00,6.789737224578857,6.789737224578857,6.622776985168457,4.190868377685547,35487,0.0,
1998-05-22 00:00:00+00:00,6.678430080413818,6.789737224578857,6.678430080413818,4.238889217376709,2920,0.0,
1998-05-26 00:00:00+00:00,6.678430080413818,6.789737224578857,6.678430080413818,4.190868377685547,16396,0.0,
1998-05-27 00:00:00+00:00,6.789737224578857,6.789737224578857,6.678430080413818,4.190868377685547,14824,0.0,
1998-05-28 00:00:00+00:00,6.789737224578857,6.789737224578857,6.678430080413818,4.190868377685547,16845,0.0,
1998-05-29 00:00:00+00:00,6.734084129333496,6.789737224578857,6.734084129333496,4.260716915130615,25380,0.0,
1998-06-01 00:00:00+00:00,6.789737224578857,6.789737224578857,6.734084129333496,4.225793838500977,28525,0.0,
1998-06-02 00:00:00+00:00,6.734084129333496,6.789737224578857,6.734084129333496,4.238889217376709,21113,0.0,
1998-06-03 00:00:00+00:00,6.761910915374756,6.789737224578857,6.678430080413818,4.190868377685547,14824,0.0,
1998-06-04 00:00:00+00:00,6.678430080413818,6.789737224578857,6.678430080413818,4.260716915130615,11679,0.0,
1998-06-05 00:00:00+00:00,6.761910915374756,6.789737224578857,6.678430080413818,4.260716915130615,7637,0.0,
1998-06-08 00:00:00+00:00,6.789737224578857,6.789737224578857,6.678430080413818,4.260716915130615,37733,0.0,
1998-06-09 00:00:00+00:00,6.789737224578857,6.789737224578857,6.678430080413818,4.260716915130615,9658,0.0,
1998-06-10 00:00:00+00:00,6.678430080413818,6.789737224578857,6.678430080413818,4.190868377685547,6064,0.0,
1998-06-11 00:00:00+00:00,6.789737224578857,6.789737224578857,6.678430080413818,4.190868377685547,2021,0.0,
1998-06-12 00:00:00+00:00,6.678430080413818,6.789737224578857,6.678430080413818,4.190868377685547,20214,0.0,
1998-06-15 00:00:00+00:00,6.789737224578857,6.789737224578857,6.678430080413818,4.190868377685547,18418,0.0,
1998-06-16 00:00:00+00:00,6.678430080413818,6.678430080413818,6.622776985168457,4.15594482421875,1797,0.0,
1998-06-17 00:00:00+00:00,6.789737224578857,6.789737224578857,6.622776985168457,4.260716915130615,4267,0.0,
1998-06-18 00:00:00+00:00,6.567122936248779,6.789737224578857,6.567122936248779,4.260716915130615,1123,0.0,
1998-06-19 00:00:00+00:00,6.734084129333496,6.734084129333496,6.622776985168457,4.15594482421875,2021,0.0,
1998-06-22 00:00:00+00:00,6.678430080413818,6.678430080413818,6.567122936248779,4.15594482421875,15722,0.0,
1998-06-23 00:00:00+00:00,6.567122936248779,6.678430080413818,6.567122936248779,4.121021270751953,27851,0.0,
1998-06-24 00:00:00+00:00,6.567122936248779,6.678430080413818,6.567122936248779,4.190868377685547,8535,0.0,
1998-06-25 00:00:00+00:00,6.567122936248779,6.678430080413818,6.567122936248779,4.121021270751953,16171,0.0,
1998-06-26 00:00:00+00:00,6.567122936248779,6.678430080413818,6.567122936248779,4.121021270751953,1572,0.0,
1998-06-29 00:00:00+00:00,6.567122936248779,6.567122936248779,6.45581579208374,4.121021270751953,6963,0.0,
1998-06-30 00:00:00+00:00,6.45581579208374,6.567122936248779,6.45581579208374,4.051172733306885,7187,0.0,
1998-07-01 00:00:00+00:00,6.45581579208374,6.678430080413818,6.45581579208374,4.051172733306885,6064,0.0,
1998-07-02 00:00:00+00:00,6.45581579208374,6.567122936248779,6.344509124755859,4.121021270751953,19765,0.0,
1998-07-06 00:00:00+00:00,6.400162220001221,6.567122936248779,6.23320198059082,3.91147780418396,19091,0.0,
1998-07-07 00:00:00+00:00,6.23320198059082,6.45581579208374,6.23320198059082,4.051172733306885,14150,0.0,
1998-07-08 00:00:00+00:00,6.23320198059082,6.45581579208374,6.23320198059082,3.981325387954712,6963,0.0,
1998-07-09 00:00:00+00:00,6.23320198059082,6.344509124755859,6.23320198059082,3.981325387954712,11006,0.0,
1998-07-10 00:00:00+00:00,6.23320198059082,6.567122936248779,6.23320198059082,4.08609676361084,42450,0.0,
1998-07-13 00:00:00+00:00,6.400162220001221,6.567122936248779,6.400162220001221,4.121021270751953,20439,0.0,
1998-07-14 00:00:00+00:00,6.400162220001221,6.567122936248779,6.400162220001221,4.121021270751953,4043,0.0,
1998-07-15 00:00:00+00:00,6.400162220001221,6.678430080413818,6.400162220001221,4.051172733306885,8760,0.0,
1998-07-16 00:00:00+00:00,6.678430080413818,6.678430080413818,6.45581579208374,4.051172733306885,6963,0.0,
1998-07-17 00:00:00+00:00,6.45581579208374,7.123659133911133,6.45581579208374,4.330563068389893,40429,0.0,
1998-07-20 00:00:00+00:00,7.123659133911133,7.123659133911133,6.789737224578857,4.365489959716797,3369,0.0,
1998-07-21 00:00:00+00:00,6.678430080413818,6.956697940826416,6.678430080413818,4.365489959716797,8310,0.0,
1998-07-22 00:00:00+00:00,6.956697940826416,6.956697940826416,6.789737224578857,4.365489959716797,4941,0.0,
1998-07-23 00:00:00+00:00,6.901044845581055,6.901044845581055,6.734084129333496,4.225793838500977,4941,0.0,
1998-07-24 00:00:00+00:00,6.734084129333496,6.734084129333496,6.734084129333496,4.225793838500977,0,0.0,
1998-07-27 00:00:00+00:00,6.956697940826416,6.956697940826416,6.678430080413818,4.190868377685547,9883,0.0,
1998-07-28 00:00:00+00:00,6.789737224578857,7.123659133911133,6.789737224578857,4.365489959716797,50087,0.0,
1998-07-29 00:00:00+00:00,6.956697940826416,6.956697940826416,6.956697940826416,4.365489959716797,0,0.0,
1998-07-30 00:00:00+00:00,6.789737224578857,7.012351989746094,6.789737224578857,4.260716915130615,2246,0.0,
1998-07-31 00:00:00+00:00,6.845390796661377,6.845390796661377,6.789737224578857,4.260716915130615,1348,0.0,
1998-08-03 00:00:00+00:00,6.789737224578857,7.012351989746094,6.789737224578857,4.260716915130615,32118,0.0,
1998-08-04 00:00:00+00:00,6.789737224578857,7.123659133911133,6.789737224578857,4.260716915130615,23134,0.0,
1998-08-05 00:00:00+00:00,6.789737224578857,7.123659133911133,6.789737224578857,4.470260620117188,1348,0.0,
1998-08-06 00:00:00+00:00,6.789737224578857,7.123659133911133,6.789737224578857,4.365489959716797,11679,0.0,
1998-08-07 00:00:00+00:00,6.901044845581055,7.068005084991455,6.901044845581055,4.435336112976074,2246,0.0,
1998-08-10 00:00:00+00:00,7.123659133911133,7.123659133911133,6.901044845581055,4.470260620117188,6289,0.0,
1998-08-11 00:00:00+00:00,7.012351989746094,7.095831871032715,6.901044845581055,4.435336112976074,21562,0.0,
1998-08-12 00:00:00+00:00,7.123659133911133,7.123659133911133,7.123659133911133,4.470260620117188,12129,0.0,
1998-08-13 00:00:00+00:00,7.123659133911133,7.1793131828308105,6.901044845581055,4.452798366546631,4043,0.0,
1998-08-14 00:00:00+00:00,7.234965801239014,7.234965801239014,6.956697940826416,4.505185127258301,6738,0.0,
1998-08-17 00:00:00+00:00,7.012351989746094,7.012351989746094,7.012351989746094,4.400411128997803,225,0.0,
1998-08-18 00:00:00+00:00,6.901044845581055,7.234965801239014,6.901044845581055,4.470260620117188,8535,0.0,
1998-08-19 00:00:00+00:00,7.234965801239014,7.234965801239014,6.956697940826416,4.365489959716797,56151,0.0,
1998-08-20 00:00:00+00:00,6.901044845581055,7.234965801239014,6.901044845581055,4.400411128997803,37284,0.0,
1998-08-21 00:00:00+00:00,7.012351989746094,7.012351989746094,7.012351989746094,4.400411128997803,5390,0.0,
1998-08-24 00:00:00+00:00,7.234965801239014,7.234965801239014,7.012351989746094,4.400411128997803,4267,0.0,
1998-08-25 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.505185127258301,8310,0.0,
1998-08-26 00:00:00+00:00,7.234965801239014,7.234965801239014,7.012351989746094,4.400411128997803,8760,0.0,
1998-08-27 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.400411128997803,898,0.0,
1998-08-28 00:00:00+00:00,7.234965801239014,7.234965801239014,7.012351989746094,4.400411128997803,1123,0.0,
1998-08-31 00:00:00+00:00,7.012351989746094,7.1793131828308105,7.012351989746094,4.505185127258301,5166,0.0,
1998-09-01 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.483355522155762,24033,0.0,
1998-09-02 00:00:00+00:00,7.1793131828308105,7.234965801239014,7.012351989746094,4.400411128997803,27177,0.0,
1998-09-03 00:00:00+00:00,7.012351989746094,7.346272945404053,7.012351989746094,4.400411128997803,2246,0.0,
1998-09-04 00:00:00+00:00,7.346272945404053,7.346272945404053,7.123659133911133,4.505185127258301,2471,0.0,
1998-09-08 00:00:00+00:00,7.234965801239014,7.234965801239014,7.123659133911133,4.540106773376465,13252,0.0,
1998-09-09 00:00:00+00:00,7.123659133911133,7.346272945404053,7.123659133911133,4.540106773376465,5390,0.0,
1998-09-10 00:00:00+00:00,7.123659133911133,7.346272945404053,7.012351989746094,4.609956741333008,5390,0.0,
1998-09-11 00:00:00+00:00,7.346272945404053,7.346272945404053,7.346272945404053,4.609956741333008,2920,0.0,
1998-09-14 00:00:00+00:00,7.346272945404053,7.346272945404053,7.346272945404053,4.609956741333008,0,0.0,
1998-09-15 00:00:00+00:00,7.1793131828308105,7.1793131828308105,7.123659133911133,4.470260620117188,6514,0.0,
1998-09-16 00:00:00+00:00,7.068005084991455,7.234965801239014,7.068005084991455,4.540106773376465,1123,0.0,
1998-09-17 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.540106773376465,8760,0.0,
1998-09-18 00:00:00+00:00,7.234965801239014,7.234965801239014,7.123659133911133,4.470260620117188,2920,0.0,
1998-09-21 00:00:00+00:00,7.123659133911133,7.123659133911133,7.123659133911133,4.470260620117188,0,0.0,
1998-09-22 00:00:00+00:00,7.234965801239014,7.234965801239014,7.234965801239014,4.540106773376465,674,0.0,
1998-09-23 00:00:00+00:00,7.346272945404053,7.346272945404053,7.012351989746094,4.400411128997803,4941,0.0,
1998-09-24 00:00:00+00:00,7.234965801239014,7.234965801239014,7.012351989746094,4.470260620117188,5166,0.0,
1998-09-25 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.400411128997803,6514,0.0,
1998-09-28 00:00:00+00:00,7.123659133911133,7.123659133911133,7.012351989746094,4.470260620117188,5166,0.0,
1998-09-29 00:00:00+00:00,7.012351989746094,7.123659133911133,7.012351989746094,4.400411128997803,7187,0.0,
1998-09-30 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.400411128997803,6289,0.0,
1998-10-01 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.470260620117188,1797,0.0,
1998-10-02 00:00:00+00:00,7.123659133911133,7.123659133911133,7.123659133911133,4.470260620117188,3818,0.0,
1998-10-05 00:00:00+00:00,7.012351989746094,7.123659133911133,7.012351989746094,4.400411128997803,9433,0.0,
1998-10-06 00:00:00+00:00,7.234965801239014,7.234965801239014,7.012351989746094,4.400411128997803,1348,0.0,
1998-10-07 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.470260620117188,10107,0.0,
1998-10-08 00:00:00+00:00,7.012351989746094,7.123659133911133,7.012351989746094,4.470260620117188,19990,0.0,
1998-10-09 00:00:00+00:00,7.012351989746094,7.234965801239014,7.012351989746094,4.540106773376465,1572,0.0,
1998-10-12 00:00:00+00:00,7.234965801239014,7.234965801239014,7.234965801239014,4.540106773376465,4717,0.0,
1998-10-13 00:00:00+00:00,7.123659133911133,7.234965801239014,7.123659133911133,4.540106773376465,2920,0.0,
