date,J_Open,J_High,J_Low,J_Close,J_Volume,J_Dividends,J_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.59375,0.5833330154418945,0.5473926663398743,9600,0.0,
1980-03-18 00:00:00+00:00,0.0,0.5833330154418945,0.5677080154418945,0.54250568151474,100800,0.0,
1980-03-19 00:00:00+00:00,0.578125,0.578125,0.578125,0.54250568151474,0,0.0,
1980-03-20 00:00:00+00:00,0.0,0.5729169845581055,0.5625,0.5327302813529968,45600,0.0,
1980-03-21 00:00:00+00:00,0.0,0.5625,0.5625,0.5278432965278625,2400,0.0,
1980-03-24 00:00:00+00:00,0.0,0.5625,0.5416669845581055,0.5082937479019165,175200,0.0,
1980-03-25 00:00:00+00:00,0.0,0.5416669845581055,0.5208330154418945,0.4887435138225555,19200,0.0,
1980-03-26 00:00:00+00:00,0.0,0.515625,0.5,0.4691939651966095,36000,0.0,
1980-03-27 00:00:00+00:00,0.0,0.4427079856395721,0.4375,0.415431797504425,576000,0.0,
1980-03-28 00:00:00+00:00,0.0,0.4791670143604278,0.453125,0.4496445655822754,40800,0.0,
1980-03-31 00:00:00+00:00,0.0,0.5,0.4635420143604278,0.4691939651966095,237600,0.0,
1980-04-01 00:00:00+00:00,0.0,0.5,0.4791670143604278,0.4594188630580902,86400,0.0,
1980-04-02 00:00:00+00:00,0.4895829856395721,0.4895829856395721,0.4895829856395721,0.4594188630580902,0,0.0,
1980-04-03 00:00:00+00:00,0.0,0.4895829856395721,0.484375,0.4545316994190216,12000,0.0,
1980-04-07 00:00:00+00:00,0.0,0.484375,0.46875,0.4447564482688904,62400,0.0,
1980-04-08 00:00:00+00:00,0.0,0.46875,0.4635420143604278,0.4398694038391113,31200,0.0,
1980-04-09 00:00:00+00:00,0.0,0.46875,0.4635420143604278,0.4349823594093323,38400,0.0,
1980-04-10 00:00:00+00:00,0.0,0.4739579856395721,0.46875,0.4447564482688904,7200,0.0,
1980-04-11 00:00:00+00:00,0.0,0.4895829856395721,0.484375,0.4545316994190216,48000,0.0,
1980-04-14 00:00:00+00:00,0.0,0.484375,0.484375,0.4545316994190216,38400,0.0,
1980-04-15 00:00:00+00:00,0.0,0.484375,0.484375,0.4545316994190216,9600,0.0,
1980-04-16 00:00:00+00:00,0.0,0.5208330154418945,0.4947920143604278,0.4887435138225555,43200,0.0,
1980-04-17 00:00:00+00:00,0.0,0.5104169845581055,0.5104169845581055,0.4789693355560303,2400,0.0,
1980-04-18 00:00:00+00:00,0.0,0.5104169845581055,0.5,0.4691939651966095,26400,0.0,
1980-04-21 00:00:00+00:00,0.0,0.5052080154418945,0.5,0.4740810692310333,62400,0.0,
1980-04-22 00:00:00+00:00,0.0,0.53125,0.5104169845581055,0.498518705368042,55200,0.0,
1980-04-23 00:00:00+00:00,0.0,0.5625,0.5364580154418945,0.5278432965278625,38400,0.0,
1980-04-24 00:00:00+00:00,0.0,0.5520830154418945,0.5364580154418945,0.5034059286117554,21600,0.0,
