date,ATLC_Open,ATLC_High,ATLC_Low,ATLC_Close,ATLC_Volume,ATLC_Dividends,ATLC_Stock Splits
1999-07-02 00:00:00+00:00,19.4375,20.0,19.25,17.084548950195312,27600,0.0,
1999-07-06 00:00:00+00:00,20.0,20.5,19.75,17.191326141357422,78200,0.0,
1999-07-07 00:00:00+00:00,19.9375,20.375,19.875,17.191326141357422,19800,0.0,
1999-07-08 00:00:00+00:00,20.1875,20.375,20.0625,17.404884338378906,22000,0.0,
1999-07-09 00:00:00+00:00,20.3125,22.625,20.3125,19.00655937194824,110900,0.0,
1999-07-12 00:00:00+00:00,23.0,24.6875,22.75,20.50145721435547,112000,0.0,
1999-07-13 00:00:00+00:00,23.875,24.0,23.375,20.50145721435547,27600,0.0,
1999-07-14 00:00:00+00:00,24.0,24.625,23.9375,20.928571701049805,164900,0.0,
1999-07-15 00:00:00+00:00,24.625,25.4375,24.5625,21.35568618774414,129700,0.0,
1999-07-16 00:00:00+00:00,25.125,25.125,24.5,21.035350799560547,174200,0.0,
1999-07-19 00:00:00+00:00,24.625,24.625,24.25,20.928571701049805,84100,0.0,
1999-07-20 00:00:00+00:00,24.25,24.625,23.4375,20.02095603942871,21300,0.0,
1999-07-21 00:00:00+00:00,23.125,23.5,23.125,20.02095603942871,27800,0.0,
1999-07-22 00:00:00+00:00,23.5,23.5,21.625,19.433673858642575,51700,0.0,
1999-07-23 00:00:00+00:00,21.875,23.125,21.875,19.220117568969727,41200,0.0,
1999-07-26 00:00:00+00:00,22.375,22.5,21.75,18.57944679260254,33000,0.0,
1999-07-27 00:00:00+00:00,21.90625,22.75,21.875,19.433673858642575,39900,0.0,
1999-07-28 00:00:00+00:00,22.75,25.625,22.625,21.46246337890625,33200,0.0,
1999-07-29 00:00:00+00:00,24.0,24.0625,21.875,18.68622398376465,77400,0.0,
1999-07-30 00:00:00+00:00,22.625,22.625,20.625,18.045555114746094,80900,0.0,
1999-08-02 00:00:00+00:00,21.125,21.25,19.0,16.49726676940918,106800,0.0,
1999-08-03 00:00:00+00:00,19.375,20.0,19.0,16.443878173828125,31500,0.0,
1999-08-04 00:00:00+00:00,19.125,19.375,18.625,16.01676368713379,235900,0.0,
1999-08-05 00:00:00+00:00,18.6875,18.6875,17.0,15.429482460021973,269300,0.0,
1999-08-06 00:00:00+00:00,18.625,18.625,17.5,15.482872009277344,108600,0.0,
1999-08-09 00:00:00+00:00,17.875,17.9375,17.5,14.948980331420898,54100,0.0,
1999-08-10 00:00:00+00:00,17.25,17.5,16.25,14.73542308807373,73500,0.0,
1999-08-11 00:00:00+00:00,17.0,17.9375,17.0,15.269314765930176,97100,0.0,
1999-08-12 00:00:00+00:00,18.75,20.5,18.75,17.511661529541016,48900,0.0,
1999-08-13 00:00:00+00:00,20.4375,21.0,20.25,17.618440628051758,32700,0.0,
1999-08-16 00:00:00+00:00,20.0625,20.625,20.0,17.084548950195312,8500,0.0,
1999-08-17 00:00:00+00:00,20.5,20.5,20.0,17.191326141357422,13700,0.0,
1999-08-18 00:00:00+00:00,20.125,20.5,20.125,17.191326141357422,7100,0.0,
1999-08-19 00:00:00+00:00,20.3125,20.3125,20.0,17.298105239868164,5800,0.0,
1999-08-20 00:00:00+00:00,20.125,20.25,20.0,17.298105239868164,12300,0.0,
1999-08-23 00:00:00+00:00,20.125,20.25,20.0,17.084548950195312,18300,0.0,
1999-08-24 00:00:00+00:00,19.75,19.8125,19.5,16.76421356201172,26800,0.0,
1999-08-25 00:00:00+00:00,19.40625,19.4375,18.625,16.12354278564453,155300,0.0,
1999-08-26 00:00:00+00:00,18.875,18.875,18.375,15.803207397460938,33100,0.0,
1999-08-27 00:00:00+00:00,18.5,18.75,18.375,15.749817848205566,192200,0.0,
1999-08-30 00:00:00+00:00,18.625,18.625,18.125,15.536261558532717,98300,0.0,
1999-08-31 00:00:00+00:00,18.28125,18.5625,18.25,15.803207397460938,154500,0.0,
1999-09-01 00:00:00+00:00,18.75,18.75,18.5,15.803207397460938,15200,0.0,
1999-09-02 00:00:00+00:00,18.5,18.625,18.4375,15.749817848205566,129000,0.0,
1999-09-03 00:00:00+00:00,18.5625,18.5625,18.375,15.803207397460938,110500,0.0,
1999-09-07 00:00:00+00:00,18.5,18.5,18.25,15.696429252624512,80200,0.0,
1999-09-08 00:00:00+00:00,18.25,18.375,18.25,15.696429252624512,36100,0.0,
1999-09-09 00:00:00+00:00,18.3125,18.625,18.25,15.58965015411377,9100,0.0,
1999-09-10 00:00:00+00:00,18.5625,18.75,18.375,15.803207397460938,6300,0.0,
1999-09-13 00:00:00+00:00,18.5,18.875,18.25,15.696429252624512,1600,0.0,
1999-09-14 00:00:00+00:00,18.375,18.8125,18.375,15.963375091552734,21000,0.0,
1999-09-15 00:00:00+00:00,18.75,19.4375,18.625,16.443878173828125,68900,0.0,
1999-09-16 00:00:00+00:00,19.4375,20.125,19.3125,16.924381256103516,26700,0.0,
1999-09-17 00:00:00+00:00,19.96875,21.125,19.90625,17.24471664428711,10500,0.0,
1999-09-20 00:00:00+00:00,20.4375,20.625,20.4375,17.618440628051758,3300,0.0,
1999-09-21 00:00:00+00:00,20.5,20.5,19.8125,17.031158447265625,16100,0.0,
1999-09-22 00:00:00+00:00,19.9375,20.0,19.75,16.870990753173828,6900,0.0,
1999-09-23 00:00:00+00:00,20.0,20.0,19.25,16.443878173828125,6700,0.0,
1999-09-24 00:00:00+00:00,19.0,19.25,18.5,16.12354278564453,9100,0.0,
1999-09-27 00:00:00+00:00,18.8125,19.125,18.625,16.230321884155273,5100,0.0,
1999-09-28 00:00:00+00:00,18.9375,19.25,18.75,16.443878173828125,5000,0.0,
1999-09-29 00:00:00+00:00,19.0,19.0,18.125,15.482872009277344,17000,0.0,
1999-09-30 00:00:00+00:00,18.125,18.875,18.0,15.856596946716309,79700,0.0,
1999-10-01 00:00:00+00:00,18.375,18.6875,18.375,15.803207397460938,20600,0.0,
1999-10-04 00:00:00+00:00,18.625,19.0,18.5,16.12354278564453,24200,0.0,
1999-10-05 00:00:00+00:00,19.125,19.875,19.125,16.604045867919922,24500,0.0,
1999-10-06 00:00:00+00:00,19.3125,19.625,19.0,16.49726676940918,102100,0.0,
1999-10-07 00:00:00+00:00,19.3125,19.3125,18.375,15.696429252624512,138900,0.0,
1999-10-08 00:00:00+00:00,18.5625,18.8125,18.375,16.070154190063477,9700,0.0,
1999-10-11 00:00:00+00:00,18.9375,19.0,18.75,16.01676368713379,3300,0.0,
1999-10-12 00:00:00+00:00,18.875,18.9375,18.75,16.01676368713379,10500,0.0,
1999-10-13 00:00:00+00:00,18.6875,18.875,18.5625,16.12354278564453,19700,0.0,
1999-10-14 00:00:00+00:00,18.75,18.875,18.625,16.01676368713379,7900,0.0,
1999-10-15 00:00:00+00:00,18.75,18.875,18.75,16.01676368713379,13400,0.0,
1999-10-18 00:00:00+00:00,18.5625,18.75,18.5625,16.01676368713379,2400,0.0,
1999-10-19 00:00:00+00:00,18.75,18.75,18.6875,15.963375091552734,1300,0.0,
1999-10-20 00:00:00+00:00,18.5,18.875,18.5,16.12354278564453,4500,0.0,
1999-10-21 00:00:00+00:00,18.625,18.875,18.625,16.01676368713379,5200,0.0,
1999-10-22 00:00:00+00:00,19.0,19.75,19.0,16.870990753173828,9600,0.0,
1999-10-25 00:00:00+00:00,19.5,20.875,19.5,17.565052032470703,20200,0.0,
1999-10-26 00:00:00+00:00,21.0625,23.0,21.0625,19.113338470458984,46000,0.0,
1999-10-27 00:00:00+00:00,25.0,25.75,24.125,21.569242477416992,216500,0.0,
1999-10-28 00:00:00+00:00,25.25,25.5,25.0,21.569242477416992,65400,0.0,
1999-10-29 00:00:00+00:00,25.375,25.6875,25.3125,21.72941017150879,52800,0.0,
1999-11-01 00:00:00+00:00,25.34375,25.625,25.25,21.782798767089844,62900,0.0,
1999-11-02 00:00:00+00:00,25.59375,25.75,25.5,21.782798767089844,41100,0.0,
1999-11-03 00:00:00+00:00,25.5,25.625,24.5,21.35568618774414,20900,0.0,
1999-11-04 00:00:00+00:00,24.75,24.875,22.125,20.715015411376957,55400,0.0,
1999-11-05 00:00:00+00:00,24.0,24.125,23.5,20.07434463500977,15600,0.0,
1999-11-08 00:00:00+00:00,23.5,23.75,23.3125,20.287900924682617,16100,0.0,
1999-11-09 00:00:00+00:00,23.5625,25.0,23.5,21.35568618774414,38500,0.0,
1999-11-10 00:00:00+00:00,24.875,24.875,24.375,20.821792602539062,5900,0.0,
1999-11-11 00:00:00+00:00,24.5,24.5,23.625,20.23451232910156,31000,0.0,
1999-11-12 00:00:00+00:00,24.125,25.0625,24.0,21.35568618774414,21500,0.0,
1999-11-15 00:00:00+00:00,25.0625,26.375,25.0,22.530248641967773,44200,0.0,
1999-11-16 00:00:00+00:00,26.5,29.5,26.5,25.199708938598636,37200,0.0,
1999-11-17 00:00:00+00:00,30.0,30.0,28.5,24.345481872558597,32700,0.0,
1999-11-18 00:00:00+00:00,29.0,29.875,29.0,25.520044326782227,26100,0.0,
1999-11-19 00:00:00+00:00,29.375,29.6875,28.25,25.09292984008789,17200,0.0,
1999-11-22 00:00:00+00:00,28.875,29.5,28.875,25.199708938598636,17700,0.0,
1999-11-23 00:00:00+00:00,29.375,29.5,29.1875,25.199708938598636,33400,0.0,
1999-11-24 00:00:00+00:00,29.25,29.4375,29.0,25.03954124450684,18400,0.0,
1999-11-26 00:00:00+00:00,28.875,28.875,28.1875,24.07853507995605,4000,0.0,
1999-11-29 00:00:00+00:00,28.125,28.75,28.125,24.345481872558597,18900,0.0,
1999-11-30 00:00:00+00:00,29.0,29.0,28.0,24.131925582885746,11500,0.0,
1999-12-01 00:00:00+00:00,28.0,28.75,27.375,23.704811096191406,4800,0.0,
1999-12-02 00:00:00+00:00,27.375,28.875,27.375,24.665817260742188,9600,0.0,
1999-12-03 00:00:00+00:00,29.0,30.34375,29.0,25.62682342529297,32400,0.0,
1999-12-06 00:00:00+00:00,30.5,32.0,30.4375,26.481050491333008,25600,0.0,
1999-12-07 00:00:00+00:00,31.53125,32.0,31.5,27.068330764770508,171300,0.0,
1999-12-08 00:00:00+00:00,31.75,31.875,31.625,27.068330764770508,95100,0.0,
1999-12-09 00:00:00+00:00,31.8125,31.9375,31.6875,27.121721267700195,30900,0.0,
1999-12-10 00:00:00+00:00,31.75,32.125,31.75,27.121721267700195,20300,0.0,
1999-12-13 00:00:00+00:00,32.0,32.375,31.875,27.5488338470459,29900,0.0,
1999-12-14 00:00:00+00:00,32.375,32.625,32.125,27.86916923522949,28100,0.0,
1999-12-15 00:00:00+00:00,32.5625,35.0,32.5,29.25728988647461,102100,0.0,
1999-12-16 00:00:00+00:00,35.0,37.375,35.0,30.11151695251465,74400,0.0,
1999-12-17 00:00:00+00:00,36.0,36.125,34.8125,29.8979606628418,51600,0.0,
1999-12-20 00:00:00+00:00,35.0625,35.75,34.8125,30.004737854003903,32200,0.0,
1999-12-21 00:00:00+00:00,35.25,36.25,35.25,30.965744018554688,34700,0.0,
1999-12-22 00:00:00+00:00,36.375,36.5625,35.75,30.645408630371094,28300,0.0,
1999-12-23 00:00:00+00:00,36.25,39.0625,36.25,31.92675018310547,145700,0.0,
1999-12-27 00:00:00+00:00,38.0,38.375,37.25,32.567420959472656,20300,0.0,
1999-12-28 00:00:00+00:00,38.3125,38.3125,37.125,32.567420959472656,14800,0.0,
1999-12-29 00:00:00+00:00,38.1875,38.1875,37.9375,32.40725326538086,4500,0.0,
1999-12-30 00:00:00+00:00,38.25,38.28125,37.625,32.674198150634766,12700,0.0,
1999-12-31 00:00:00+00:00,38.25,38.625,38.0,32.88775634765625,9100,0.0,
2000-01-03 00:00:00+00:00,38.5,38.875,37.25,32.46064376831055,44100,0.0,
2000-01-04 00:00:00+00:00,37.5,37.5,33.25,29.631013870239254,40400,0.0,
2000-01-05 00:00:00+00:00,34.3125,34.3125,30.0,25.62682342529297,59200,0.0,
2000-01-06 00:00:00+00:00,30.46875,31.0,29.9375,26.053936004638672,49600,0.0,
2000-01-07 00:00:00+00:00,31.125,31.125,30.59375,26.16071510314941,23200,0.0,
2000-01-10 00:00:00+00:00,30.75,30.75,30.375,26.053936004638672,123400,0.0,
2000-01-11 00:00:00+00:00,30.4375,30.5,28.0,24.23870277404785,45700,0.0,
2000-01-12 00:00:00+00:00,28.5,29.0,28.375,24.39887046813965,105400,0.0,
2000-01-13 00:00:00+00:00,28.9375,30.625,28.9375,26.16071510314941,72600,0.0,
2000-01-14 00:00:00+00:00,30.5,32.5,30.0,26.58782768249512,61200,0.0,
2000-01-18 00:00:00+00:00,31.4375,32.75,31.0,27.5488338470459,34900,0.0,
2000-01-19 00:00:00+00:00,32.0,32.0,29.25,25.520044326782227,33400,0.0,
2000-01-20 00:00:00+00:00,29.875,30.5,29.875,25.84037971496582,19800,0.0,
2000-01-21 00:00:00+00:00,29.9375,31.625,29.9375,26.8013858795166,23200,0.0,
2000-01-24 00:00:00+00:00,31.75,32.875,30.75,26.26749420166016,52500,0.0,
2000-01-25 00:00:00+00:00,31.03125,31.75,30.625,26.69460678100586,109900,0.0,
2000-01-26 00:00:00+00:00,30.96875,31.125,30.5625,26.10732650756836,4400,0.0,
2000-01-27 00:00:00+00:00,30.5625,31.75,30.5625,26.481050491333008,26400,0.0,
2000-01-28 00:00:00+00:00,31.6875,31.8125,31.5,27.17510986328125,14900,0.0,
2000-01-31 00:00:00+00:00,32.0,35.25,31.625,29.8979606628418,72500,0.0,
2000-02-01 00:00:00+00:00,35.25,38.5,34.75,31.713193893432617,130600,0.0,
2000-02-02 00:00:00+00:00,41.875,43.375,37.25,32.99453353881836,251900,0.0,
2000-02-03 00:00:00+00:00,39.0,39.125,38.75,33.31486892700195,156400,0.0,
2000-02-04 00:00:00+00:00,39.0625,41.0625,39.0,34.91654586791992,182700,0.0,
2000-02-07 00:00:00+00:00,40.75,42.75,40.75,35.450439453125,51100,0.0,
2000-02-08 00:00:00+00:00,41.4375,44.0,41.4375,36.83855819702149,81500,0.0,
2000-02-09 00:00:00+00:00,43.0625,43.25,38.75,33.31486892700195,211200,0.0,
2000-02-10 00:00:00+00:00,39.5,40.5,39.5,33.741981506347656,16900,0.0,
2000-02-11 00:00:00+00:00,39.8125,40.25,35.75,30.80557632446289,97900,0.0,
2000-02-14 00:00:00+00:00,35.75,35.8125,34.0625,29.09712219238281,53700,0.0,
2000-02-15 00:00:00+00:00,34.0,34.0625,32.375,28.936954498291016,89800,0.0,
2000-02-16 00:00:00+00:00,33.5625,35.0,33.5,28.72339630126953,3079300,0.0,
2000-02-17 00:00:00+00:00,33.875,34.0,33.5,28.616619110107425,829200,0.0,
2000-02-18 00:00:00+00:00,33.53125,33.5625,30.875,26.641218185424805,188000,0.0,
2000-02-22 00:00:00+00:00,31.0,31.375,29.75,26.08063125610352,273500,0.0,
2000-02-23 00:00:00+00:00,30.125,30.875,29.0,25.199708938598636,220500,0.0,
2000-02-24 00:00:00+00:00,29.5,29.625,28.0,24.345481872558597,133500,0.0,
2000-02-25 00:00:00+00:00,28.375,32.25,27.5,27.5488338470459,219200,0.0,
2000-02-28 00:00:00+00:00,31.75,33.25,31.375,27.762392044067383,74400,0.0,
2000-02-29 00:00:00+00:00,32.25,33.5,32.0,28.18950462341309,158600,0.0,
2000-03-01 00:00:00+00:00,33.0,35.875,32.75,30.645408630371094,305700,0.0,
2000-03-02 00:00:00+00:00,35.875,36.375,34.5,29.52423477172852,337000,0.0,
2000-03-03 00:00:00+00:00,34.5,37.25,34.5,31.17930030822754,41600,0.0,
2000-03-06 00:00:00+00:00,36.0,36.75,34.5,29.47084617614746,42100,0.0,
2000-03-07 00:00:00+00:00,35.0,35.0,33.5,28.616619110107425,122600,0.0,
2000-03-08 00:00:00+00:00,33.5,33.875,30.125,27.228498458862305,98300,0.0,
2000-03-09 00:00:00+00:00,33.125,34.0,32.75,28.50984001159668,272500,0.0,
2000-03-10 00:00:00+00:00,34.0,35.125,33.96875,29.52423477172852,225300,0.0,
2000-03-13 00:00:00+00:00,34.125,34.75,34.0625,29.684402465820312,45100,0.0,
2000-03-14 00:00:00+00:00,34.375,35.125,34.25,30.004737854003903,60100,0.0,
2000-03-15 00:00:00+00:00,34.5,36.5,34.5,30.645408630371094,73800,0.0,
2000-03-16 00:00:00+00:00,36.25,38.875,36.0,32.14030838012695,136200,0.0,
2000-03-17 00:00:00+00:00,37.25,38.75,37.25,32.88775634765625,34200,0.0,
2000-03-20 00:00:00+00:00,38.3125,38.6875,38.25,32.76763153076172,113300,0.0,
2000-03-21 00:00:00+00:00,38.3125,38.375,34.5,29.95134925842285,110000,0.0,
2000-03-22 00:00:00+00:00,34.75,36.0625,34.5625,30.058128356933597,87400,0.0,
2000-03-23 00:00:00+00:00,35.375,36.0625,35.0625,30.485240936279297,81300,0.0,
2000-03-24 00:00:00+00:00,36.0,39.734375,36.0,31.65980339050293,325000,0.0,
2000-03-27 00:00:00+00:00,37.5,37.75,37.0,32.03352737426758,179600,0.0,
2000-03-28 00:00:00+00:00,37.59375,37.75,37.0,31.87336158752441,91500,0.0,
2000-03-29 00:00:00+00:00,37.125,37.3125,33.75,28.936954498291016,43600,0.0,
2000-03-30 00:00:00+00:00,34.0,35.0,32.0,28.403060913085938,338400,0.0,
2000-03-31 00:00:00+00:00,33.9375,36.5,33.0,30.912355422973636,284300,0.0,
2000-04-03 00:00:00+00:00,36.1875,36.375,34.5,29.8979606628418,71500,0.0,
2000-04-04 00:00:00+00:00,34.71875,35.0,33.0,28.67000770568848,25400,0.0,
2000-04-05 00:00:00+00:00,33.5,35.5,33.1875,29.95134925842285,57000,0.0,
2000-04-06 00:00:00+00:00,34.96875,36.625,34.8125,30.645408630371094,120600,0.0,
2000-04-07 00:00:00+00:00,35.8125,36.25,35.5,30.858964920043945,34800,0.0,
2000-04-10 00:00:00+00:00,36.0625,36.25,35.25,30.11151695251465,20200,0.0,
2000-04-11 00:00:00+00:00,35.25,36.25,34.75,30.965744018554688,97300,0.0,
2000-04-12 00:00:00+00:00,36.25,36.6875,35.8125,31.07252311706543,268500,0.0,
2000-04-13 00:00:00+00:00,36.375,36.875,35.6875,30.965744018554688,100300,0.0,
2000-04-14 00:00:00+00:00,35.9375,36.1875,31.75,27.92255973815918,235400,0.0,
2000-04-17 00:00:00+00:00,31.875,33.4375,28.0,26.8013858795166,119700,0.0,
2000-04-18 00:00:00+00:00,30.5,35.5,30.0,29.577625274658203,150800,0.0,
2000-04-19 00:00:00+00:00,34.0,36.5,34.0,30.3250732421875,158400,0.0,
2000-04-20 00:00:00+00:00,35.5,35.875,32.125,29.47084617614746,60300,0.0,
2000-04-24 00:00:00+00:00,32.625,33.0625,31.6875,27.44205665588379,44100,0.0,
2000-04-25 00:00:00+00:00,31.875,33.0,31.6875,28.082727432250977,136200,0.0,
2000-04-26 00:00:00+00:00,33.125,33.9375,32.0,27.3886661529541,465200,0.0,
2000-04-27 00:00:00+00:00,31.0,33.125,30.9375,28.18950462341309,103900,0.0,
2000-04-28 00:00:00+00:00,33.03125,33.9375,32.8125,28.02933692932129,111100,0.0,
2000-05-01 00:00:00+00:00,32.75,33.25,32.75,28.296283721923828,107500,0.0,
2000-05-02 00:00:00+00:00,33.0625,35.0,33.0625,29.25728988647461,112800,0.0,
2000-05-03 00:00:00+00:00,34.0,34.3125,30.8125,27.762392044067383,148600,0.0,
2000-05-04 00:00:00+00:00,32.0,32.625,31.8125,27.762392044067383,56600,0.0,
2000-05-05 00:00:00+00:00,32.75,32.75,32.078125,27.81578063964844,20700,0.0,
2000-05-08 00:00:00+00:00,32.6875,33.875,32.1875,27.92255973815918,20100,0.0,
2000-05-09 00:00:00+00:00,32.8125,33.5,32.5,28.18950462341309,120200,0.0,
2000-05-10 00:00:00+00:00,32.875,32.875,32.0,27.975948333740234,75700,0.0,
2000-05-11 00:00:00+00:00,32.375,34.75,32.3125,29.043731689453125,108600,0.0,
2000-05-12 00:00:00+00:00,34.0,34.125,33.25,28.50984001159668,38400,0.0,
2000-05-15 00:00:00+00:00,33.25,34.3125,32.375,29.310678482055664,63000,0.0,
2000-05-16 00:00:00+00:00,34.0,34.125,33.0,28.349672317504883,21900,0.0,
2000-05-17 00:00:00+00:00,33.0625,34.5,31.625,27.762392044067383,68100,0.0,
2000-05-18 00:00:00+00:00,32.0,32.0,30.75,27.121721267700195,39000,0.0,
2000-05-19 00:00:00+00:00,31.75,31.75,30.8125,26.69460678100586,66200,0.0,
2000-05-22 00:00:00+00:00,31.0625,31.125,29.9375,25.62682342529297,106900,0.0,
2000-05-23 00:00:00+00:00,30.0,30.4375,27.6875,24.6124267578125,140000,0.0,
2000-05-24 00:00:00+00:00,28.75,28.75,27.4375,24.345481872558597,174900,0.0,
2000-05-25 00:00:00+00:00,28.625,29.0,28.5625,24.6124267578125,165700,0.0,
2000-05-26 00:00:00+00:00,28.75,28.875,28.625,24.6124267578125,29800,0.0,
2000-05-30 00:00:00+00:00,28.8125,29.1875,28.6875,24.932762145996094,38700,0.0,
2000-05-31 00:00:00+00:00,28.96875,29.0625,28.4375,24.39887046813965,125800,0.0,
2000-06-01 00:00:00+00:00,28.625,28.6875,27.375,24.345481872558597,223500,0.0,
2000-06-02 00:00:00+00:00,28.625,32.9375,28.625,26.90816307067871,195900,0.0,
2000-06-05 00:00:00+00:00,31.75,32.0,30.625,26.90816307067871,92800,0.0,
2000-06-06 00:00:00+00:00,31.25,31.25,29.625,25.73360061645508,67200,0.0,
2000-06-07 00:00:00+00:00,30.125,30.125,29.453125,25.520044326782227,20700,0.0,
2000-06-08 00:00:00+00:00,30.0,30.375,29.75,25.413265228271484,27800,0.0,
2000-06-09 00:00:00+00:00,29.75,30.3125,29.375,25.106277465820312,61100,0.0,
2000-06-12 00:00:00+00:00,29.8125,30.359375,29.75,25.73360061645508,169400,0.0,
2000-06-13 00:00:00+00:00,30.25,31.5,30.25,26.42765998840332,116800,0.0,
2000-06-14 00:00:00+00:00,31.125,33.3125,31.125,28.082727432250977,865100,0.0,
2000-06-15 00:00:00+00:00,33.125,36.0,32.25,29.47084617614746,682000,0.0,
2000-06-16 00:00:00+00:00,34.40625,35.0,33.4375,29.043731689453125,408500,0.0,
2000-06-19 00:00:00+00:00,33.9375,34.0,32.75,28.18950462341309,104000,0.0,
2000-06-20 00:00:00+00:00,33.25,33.25,31.5,27.281888961791992,231100,0.0,
2000-06-21 00:00:00+00:00,31.75,31.8125,31.25,26.747995376586918,30100,0.0,
2000-06-22 00:00:00+00:00,31.3125,32.0,31.25,27.121721267700195,147900,0.0,
2000-06-23 00:00:00+00:00,31.0,31.0,29.3125,26.16071510314941,540300,0.0,
2000-06-26 00:00:00+00:00,30.6875,30.6875,29.375,25.09292984008789,258500,0.0,
2000-06-27 00:00:00+00:00,29.875,30.0625,29.375,25.57343292236328,615300,0.0,
2000-06-28 00:00:00+00:00,30.0,30.875,30.0,25.893768310546875,211900,0.0,
2000-06-29 00:00:00+00:00,30.25,30.25,29.9375,25.73360061645508,79500,0.0,
2000-06-30 00:00:00+00:00,30.0625,30.25,29.875,25.62682342529297,202700,0.0,
2000-07-03 00:00:00+00:00,30.0,30.125,29.5,25.35987663269043,56900,0.0,
