date,ORC_Open,ORC_High,ORC_Low,ORC_Close,ORC_Volume,ORC_Dividends,ORC_Stock Splits
2013-03-14 00:00:00+00:00,72.5,73.0,72.25,11.676169395446776,1140,0.0,
2013-03-15 00:00:00+00:00,72.05000305175781,72.75,70.5,11.315051078796388,4340,0.0,
2013-03-18 00:00:00+00:00,70.75,71.6500015258789,70.25,11.435423851013184,2740,0.0,
2013-03-19 00:00:00+00:00,71.75,71.75,70.5999984741211,11.39529800415039,3860,0.0,
2013-03-20 00:00:00+00:00,71.5,71.94999694824219,70.55000305175781,11.515673637390137,1780,0.0,
2013-03-21 00:00:00+00:00,71.5,71.5,70.0,11.4954195022583,1580,0.675,
2013-03-22 00:00:00+00:00,71.0999984741211,71.25,68.0999984741211,11.195676803588867,11580,0.0,
2013-03-25 00:00:00+00:00,71.1500015258789,71.1500015258789,68.5999984741211,11.114665985107422,360,0.0,
2013-03-26 00:00:00+00:00,70.69999694824219,70.69999694824219,67.5,11.333395957946776,4200,0.0,
2013-03-27 00:00:00+00:00,70.0,70.0,68.75,11.219977378845217,3940,0.0,
2013-03-28 00:00:00+00:00,68.5999984741211,69.94999694824219,67.55000305175781,11.32529640197754,2500,0.0,
2013-04-01 00:00:00+00:00,69.75,69.8499984741211,69.25,11.292887687683104,740,0.0,
2013-04-02 00:00:00+00:00,69.5,70.0,67.5999984741211,11.1632719039917,2100,0.0,
2013-04-03 00:00:00+00:00,68.94999694824219,69.75,68.80000305175781,11.14707088470459,1060,0.0,
2013-04-04 00:00:00+00:00,69.0,69.94999694824219,69.0,11.18757438659668,760,0.0,
2013-04-05 00:00:00+00:00,69.0,69.8499984741211,68.80000305175781,11.317191123962402,920,0.0,
2013-04-08 00:00:00+00:00,69.8499984741211,69.8499984741211,68.0,11.057958602905272,1520,0.0,
2013-04-09 00:00:00+00:00,68.25,68.9000015258789,65.9000015258789,11.122761726379396,2640,0.0,
2013-04-10 00:00:00+00:00,68.6500015258789,70.0,68.6500015258789,11.317191123962402,5600,0.0,
2013-04-11 00:00:00+00:00,69.55000305175781,69.80000305175781,69.19999694824219,11.309099197387695,3860,0.0,
2013-04-12 00:00:00+00:00,69.1500015258789,69.5,68.0,11.041756629943848,1860,0.0,
2013-04-15 00:00:00+00:00,68.44999694824219,69.5,67.75,10.976948738098145,1700,0.0,
2013-04-16 00:00:00+00:00,68.5,68.9000015258789,67.5999984741211,10.952642440795898,1480,0.0,
2013-04-17 00:00:00+00:00,67.55000305175781,68.0,66.25,10.798725128173828,2760,0.0,
2013-04-18 00:00:00+00:00,67.05000305175781,69.25,67.0,10.855432510375977,5140,0.0,
2013-04-19 00:00:00+00:00,67.25,67.69999694824219,65.94999694824219,10.701507568359377,3560,0.0,
2013-04-22 00:00:00+00:00,66.5,67.94999694824219,66.5,10.847322463989258,4700,0.0,
2013-04-23 00:00:00+00:00,66.30000305175781,66.5,65.75,10.826873779296877,2760,0.675,
2013-04-24 00:00:00+00:00,66.5,66.5,65.0999984741211,10.818693161010742,4180,0.0,
2013-04-25 00:00:00+00:00,66.0,66.5,65.75,10.79413604736328,1860,0.0,
2013-04-26 00:00:00+00:00,66.0,66.94999694824219,66.0,10.810502052307127,2760,0.0,
2013-04-29 00:00:00+00:00,67.25,67.69999694824219,67.0,11.006911277770996,980,0.0,
2013-04-30 00:00:00+00:00,67.0,67.75,67.0,10.965994834899902,1800,0.0,
2013-05-01 00:00:00+00:00,67.5,67.5,66.5999984741211,10.94962215423584,340,0.0,
2013-05-02 00:00:00+00:00,67.5,67.5,66.5,10.94962215423584,1980,0.0,
2013-05-03 00:00:00+00:00,67.44999694824219,67.69999694824219,65.8499984741211,11.056011199951172,5360,0.0,
2013-05-06 00:00:00+00:00,67.9000015258789,67.94999694824219,66.05000305175781,10.957807540893556,3980,0.0,
2013-05-07 00:00:00+00:00,67.6500015258789,67.6500015258789,65.9000015258789,11.023276329040527,2600,0.0,
2013-05-08 00:00:00+00:00,66.75,67.1500015258789,66.4000015258789,10.982361793518066,1260,0.0,
2013-05-09 00:00:00+00:00,67.5,67.8499984741211,66.5,10.88415813446045,1400,0.0,
2013-05-10 00:00:00+00:00,66.9000015258789,67.3499984741211,66.69999694824219,10.990544319152832,2020,0.0,
2013-05-13 00:00:00+00:00,67.75,68.25,66.55000305175781,10.900521278381348,2280,0.0,
2013-05-14 00:00:00+00:00,66.6500015258789,66.94999694824219,66.55000305175781,10.89233684539795,3280,0.0,
2013-05-15 00:00:00+00:00,66.55000305175781,66.75,65.80000305175781,10.769583702087402,2800,0.0,
2013-05-16 00:00:00+00:00,66.25,67.0,66.25,10.88415813446045,1780,0.0,
2013-05-17 00:00:00+00:00,66.5,67.5,66.0,10.916888236999512,2780,0.0,
2013-05-20 00:00:00+00:00,67.25,67.44999694824219,67.0,11.023276329040527,1640,0.0,
2013-05-21 00:00:00+00:00,67.55000305175781,67.94999694824219,66.5999984741211,10.941438674926758,2400,0.0,
2013-05-22 00:00:00+00:00,67.05000305175781,69.0,66.8499984741211,11.219679832458496,5780,0.0,
2013-05-23 00:00:00+00:00,67.5999984741211,67.5999984741211,65.55000305175781,11.116368293762209,2300,0.675,
2013-05-24 00:00:00+00:00,67.25,67.4000015258789,66.05000305175781,11.108105659484863,1120,0.0,
2013-05-28 00:00:00+00:00,68.25,68.25,64.0,10.628739356994627,7480,0.0,
2013-05-29 00:00:00+00:00,69.44999694824219,69.44999694824219,61.59999847412109,10.537824630737305,8120,0.0,
2013-05-30 00:00:00+00:00,63.25,63.25,62.25,10.298138618469238,4580,0.0,
2013-05-31 00:00:00+00:00,62.84999847412109,63.0,60.0,9.92621612548828,3040,0.0,
2013-06-03 00:00:00+00:00,60.34999847412109,61.09999847412109,59.54999923706055,10.017130851745604,3640,0.0,
2013-06-04 00:00:00+00:00,60.25,60.900001525878906,58.75,9.76091766357422,2540,0.0,
2013-06-05 00:00:00+00:00,59.650001525878906,59.650001525878906,58.54999923706055,9.75264835357666,680,0.0,
2013-06-06 00:00:00+00:00,59.25,61.5,59.0,10.165901184082031,2240,0.0,
2013-06-07 00:00:00+00:00,61.54999923706055,61.70000076293945,61.29999923706055,10.132835388183594,960,0.0,
2013-06-10 00:00:00+00:00,61.54999923706055,62.150001525878906,61.29999923706055,10.27334690093994,1260,0.0,
2013-06-11 00:00:00+00:00,62.0,62.70000076293945,61.900001525878906,10.339465141296388,1900,0.0,
2013-06-12 00:00:00+00:00,63.0,63.25,61.59999847412109,10.240288734436035,1900,0.0,
2013-06-13 00:00:00+00:00,62.0,62.95000076293945,61.900001525878906,10.405585289001465,1360,0.0,
2013-06-14 00:00:00+00:00,63.0,63.0,61.25,10.157633781433104,3880,0.0,
2013-06-17 00:00:00+00:00,62.0,63.25,62.0,10.31466579437256,3140,0.0,
2013-06-18 00:00:00+00:00,62.900001525878906,62.900001525878906,60.29999923706055,9.984076499938965,4240,0.0,
2013-06-19 00:00:00+00:00,60.75,61.0,60.5,10.041926383972168,2120,0.0,
2013-06-20 00:00:00+00:00,60.5,60.5,57.5,9.628680229187012,6060,0.0,
2013-06-21 00:00:00+00:00,57.70000076293945,59.20000076293945,57.0,9.900440216064451,7180,0.675,
2013-06-24 00:00:00+00:00,59.0,59.0,53.0,9.348554611206056,10360,0.0,
2013-06-25 00:00:00+00:00,56.0,58.54999923706055,53.34999847412109,9.298384666442873,3640,0.0,
2013-06-26 00:00:00+00:00,55.54999923706055,57.29999923706055,55.54999923706055,9.540879249572754,1700,0.0,
2013-06-27 00:00:00+00:00,56.900001525878906,57.04999923706055,55.54999923706055,9.499066352844238,2440,0.0,
2013-06-28 00:00:00+00:00,56.900001525878906,56.900001525878906,56.45000076293945,9.440536499023438,2760,0.0,
2013-07-01 00:00:00+00:00,56.70000076293945,57.84999847412109,55.95000076293945,9.365277290344238,2120,0.0,
2013-07-02 00:00:00+00:00,56.25,57.75,56.0,9.432173728942873,2740,0.0,
2013-07-03 00:00:00+00:00,56.400001525878906,56.650001525878906,56.25,9.448891639709473,420,0.0,
2013-07-05 00:00:00+00:00,56.70000076293945,56.70000076293945,55.79999923706055,9.35691738128662,1280,0.0,
2013-07-08 00:00:00+00:00,56.0,56.0,54.0,9.047529220581056,3420,0.0,
2013-07-09 00:00:00+00:00,54.04999923706055,54.04999923706055,51.75,8.654520034790039,3880,0.0,
2013-07-10 00:00:00+00:00,52.5,54.5,52.5,9.114420890808104,5880,0.0,
2013-07-11 00:00:00+00:00,55.04999923706055,58.79999923706055,54.59999847412109,9.791735649108888,4160,0.0,
2013-07-12 00:00:00+00:00,58.79999923706055,61.09999847412109,58.79999923706055,10.01750373840332,2220,0.0,
2013-07-15 00:00:00+00:00,60.150001525878906,63.29999923706055,59.0,10.469048500061035,2440,0.0,
2013-07-16 00:00:00+00:00,62.95000076293945,64.19999694824219,62.09999847412109,10.38542652130127,4580,0.0,
2013-07-17 00:00:00+00:00,62.650001525878906,64.0999984741211,61.150001525878906,10.226548194885254,2220,0.0,
2013-07-18 00:00:00+00:00,61.0,64.69999694824219,61.0,10.41050910949707,4320,0.0,
2013-07-19 00:00:00+00:00,62.75,63.0,61.25,10.351980209350586,2140,0.0,
2013-07-22 00:00:00+00:00,61.900001525878906,62.70000076293945,60.84999847412109,10.360340118408203,7520,0.0,
2013-07-23 00:00:00+00:00,61.75,62.25,61.29999923706055,10.381475448608398,1900,0.675,
2013-07-24 00:00:00+00:00,61.900001525878906,61.900001525878906,58.29999923706055,9.899601936340332,3820,0.0,
2013-07-25 00:00:00+00:00,58.900001525878906,59.09999847412109,58.59999847412109,9.933414459228516,440,0.0,
2013-07-26 00:00:00+00:00,58.75,58.84999847412109,57.5,9.781244277954102,7120,0.0,
2013-07-29 00:00:00+00:00,57.84999847412109,58.45000076293945,57.79999923706055,9.88269329071045,1900,0.0,
2013-07-30 00:00:00+00:00,58.59999847412109,58.650001525878906,57.75,9.916507720947266,280,0.0,
2013-07-31 00:00:00+00:00,58.70000076293945,58.70000076293945,55.0,9.595257759094238,4680,0.0,
2013-08-01 00:00:00+00:00,56.150001525878906,57.5,55.900001525878906,9.451539993286133,1160,0.0,
2013-08-02 00:00:00+00:00,55.84999847412109,56.75,55.84999847412109,9.49380874633789,1340,0.0,
2013-08-05 00:00:00+00:00,56.0,56.59999847412109,56.0,9.569894790649414,1240,0.0,
2013-08-06 00:00:00+00:00,58.5,58.5,55.75,9.637528419494627,800,0.0,
2013-08-07 00:00:00+00:00,57.45000076293945,57.75,55.75,9.426176071166992,1320,0.0,
2013-08-08 00:00:00+00:00,55.79999923706055,56.5,55.79999923706055,9.434627532958984,860,0.0,
2013-08-09 00:00:00+00:00,58.900001525878906,58.900001525878906,55.84999847412109,9.595257759094238,1000,0.0,
2013-08-12 00:00:00+00:00,57.400001525878906,57.400001525878906,54.900001525878906,9.358543395996094,5120,0.0,
2013-08-13 00:00:00+00:00,55.25,56.45000076293945,54.900001525878906,9.443082809448242,1460,0.0,
2013-08-14 00:00:00+00:00,55.84999847412109,56.20000076293945,55.0,9.434627532958984,1580,0.0,
2013-08-15 00:00:00+00:00,55.75,56.5,55.5,9.468443870544434,740,0.0,
2013-08-16 00:00:00+00:00,57.0,58.95000076293945,55.75,9.468443870544434,4280,0.0,
2013-08-19 00:00:00+00:00,56.0,59.84999847412109,54.900001525878906,9.426176071166992,5120,0.0,
2013-08-20 00:00:00+00:00,56.650001525878906,56.75,53.5,9.214828491210938,5300,0.0,
2013-08-21 00:00:00+00:00,54.5,56.150001525878906,53.5,9.045743942260742,3760,0.0,
2013-08-22 00:00:00+00:00,53.34999847412109,53.70000076293945,53.0,9.084274291992188,5180,0.675,
2013-08-23 00:00:00+00:00,53.09999847412109,54.95000076293945,53.09999847412109,9.246953964233398,3440,0.0,
2013-08-26 00:00:00+00:00,54.5,56.150001525878906,54.5,9.418197631835938,3240,0.0,
2013-08-27 00:00:00+00:00,56.04999923706055,56.04999923706055,54.95000076293945,9.418197631835938,400,0.0,
2013-08-28 00:00:00+00:00,54.650001525878906,54.70000076293945,53.04999923706055,9.22983169555664,1860,0.0,
2013-08-29 00:00:00+00:00,53.34999847412109,53.79999923706055,53.0,9.084274291992188,5140,0.0,
2013-08-30 00:00:00+00:00,53.5,55.04999923706055,53.0,9.07571792602539,1700,0.0,
2013-09-03 00:00:00+00:00,53.09999847412109,53.25,50.25,8.835978507995605,7420,0.0,
2013-09-04 00:00:00+00:00,52.79999923706055,52.79999923706055,51.25,8.776045799255371,1040,0.0,
2013-09-05 00:00:00+00:00,51.0,51.20000076293945,50.09999847412109,8.741799354553223,1840,0.0,
2013-09-06 00:00:00+00:00,51.20000076293945,53.5,51.20000076293945,9.06715488433838,2100,0.0,
2013-09-09 00:00:00+00:00,53.34999847412109,53.34999847412109,52.900001525878906,9.05859375,120,0.0,
2013-09-10 00:00:00+00:00,52.84999847412109,53.0,52.5,9.07571792602539,1780,0.0,
2013-09-11 00:00:00+00:00,53.5,54.84999847412109,53.29999923706055,9.324007987976074,6340,0.0,
2013-09-12 00:00:00+00:00,54.650001525878906,54.95000076293945,54.400001525878906,9.332574844360352,3800,0.0,
2013-09-13 00:00:00+00:00,54.95000076293945,55.0,53.29999923706055,9.28119945526123,7560,0.0,
2013-09-16 00:00:00+00:00,54.75,55.04999923706055,53.400001525878906,9.332574844360352,9280,0.0,
2013-09-17 00:00:00+00:00,56.25,56.59999847412109,55.09999847412109,9.572312355041504,11640,0.0,
2013-09-18 00:00:00+00:00,57.400001525878906,57.5,55.54999923706055,9.752111434936523,10540,0.0,
2013-09-19 00:00:00+00:00,57.0,57.400001525878906,56.150001525878906,9.675055503845217,7500,0.0,
2013-09-20 00:00:00+00:00,56.59999847412109,57.95000076293945,55.5,9.503817558288574,12000,0.0,
2013-09-23 00:00:00+00:00,56.0,57.29999923706055,54.70000076293945,9.664159774780272,9800,0.675,
2013-09-24 00:00:00+00:00,56.0,57.20000076293945,55.5,9.664159774780272,1400,0.0,
2013-09-25 00:00:00+00:00,55.0,56.95000076293945,54.650001525878906,9.74217128753662,7340,0.0,
2013-09-26 00:00:00+00:00,55.75,56.900001525878906,55.29999923706055,9.664159774780272,5920,0.0,
2013-09-27 00:00:00+00:00,55.650001525878906,56.84999847412109,55.0,9.664159774780272,2420,0.0,
2013-09-30 00:00:00+00:00,56.04999923706055,56.59999847412109,54.650001525878906,9.508151054382324,1500,0.0,
2013-10-01 00:00:00+00:00,54.54999923706055,56.09999847412109,54.54999923706055,9.71616554260254,1620,0.0,
2013-10-02 00:00:00+00:00,56.04999923706055,56.09999847412109,55.25,9.71616554260254,3140,0.0,
2013-10-03 00:00:00+00:00,54.79999923706055,57.150001525878906,54.70000076293945,9.690167427062988,6040,0.0,
2013-10-04 00:00:00+00:00,56.75,56.900001525878906,55.150001525878906,9.733506202697754,2800,0.0,
2013-10-07 00:00:00+00:00,55.75,56.70000076293945,55.75,9.811511993408203,2480,0.0,
2013-10-08 00:00:00+00:00,56.25,56.75,56.150001525878906,9.82017421722412,2800,0.0,
2013-10-09 00:00:00+00:00,56.75,57.45000076293945,56.25,9.924182891845703,1920,0.0,
2013-10-10 00:00:00+00:00,57.70000076293945,58.650001525878906,57.5,10.158203125,4380,0.0,
2013-10-11 00:00:00+00:00,58.54999923706055,59.400001525878906,58.0,10.218876838684082,6080,0.0,
2013-10-14 00:00:00+00:00,59.0,60.900001525878906,58.400001525878906,10.31421947479248,5020,0.0,
2013-10-15 00:00:00+00:00,60.0,61.25,60.0,10.522229194641112,4460,0.0,
2013-10-16 00:00:00+00:00,60.5,61.54999923706055,60.5,10.652249336242676,1820,0.0,
2013-10-17 00:00:00+00:00,61.45000076293945,63.59999847412109,61.29999923706055,10.78226089477539,11560,0.0,
2013-10-18 00:00:00+00:00,62.5,62.75,62.0,10.81693172454834,11360,0.0,
2013-10-21 00:00:00+00:00,62.20000076293945,62.70000076293945,62.20000076293945,10.851594924926758,7520,0.0,
2013-10-22 00:00:00+00:00,62.70000076293945,64.25,62.34999847412109,10.808255195617676,12920,0.0,
2013-10-23 00:00:00+00:00,63.0,63.59999847412109,62.5,10.970364570617676,6060,0.675,
2013-10-24 00:00:00+00:00,62.59999847412109,63.29999923706055,62.09999847412109,10.952834129333496,6620,0.0,
2013-10-25 00:00:00+00:00,62.04999923706055,62.59999847412109,62.04999923706055,10.970364570617676,2220,0.0,
2013-10-28 00:00:00+00:00,62.59999847412109,64.1500015258789,60.400001525878906,10.68120574951172,15980,0.0,
2013-10-29 00:00:00+00:00,60.400001525878906,60.400001525878906,58.34999847412109,10.25185489654541,4740,0.0,
2013-10-30 00:00:00+00:00,60.09999847412109,60.09999847412109,58.5,10.435857772827148,4920,0.0,
2013-10-31 00:00:00+00:00,59.150001525878906,60.900001525878906,59.150001525878906,10.453383445739746,1900,0.0,
2013-11-01 00:00:00+00:00,59.54999923706055,59.75,58.75,10.348240852355955,2780,0.0,
2013-11-04 00:00:00+00:00,59.04999923706055,59.5,58.70000076293945,10.30443000793457,5240,0.0,
2013-11-05 00:00:00+00:00,58.70000076293945,59.400001525878906,58.29999923706055,10.25185489654541,5100,0.0,
2013-11-06 00:00:00+00:00,58.25,58.45000076293945,57.84999847412109,10.172995567321776,3240,0.0,
2013-11-07 00:00:00+00:00,58.75,58.75,58.0,10.278143882751465,1060,0.0,
2013-11-08 00:00:00+00:00,58.75,58.75,57.95000076293945,10.295668601989746,3800,0.0,
2013-11-11 00:00:00+00:00,58.09999847412109,58.650001525878906,57.5,10.164231300354004,5180,0.0,
2013-11-12 00:00:00+00:00,57.79999923706055,58.45000076293945,57.54999923706055,10.120426177978516,2220,0.0,
2013-11-13 00:00:00+00:00,58.09999847412109,59.45000076293945,57.84999847412109,10.28689956665039,5520,0.0,
2013-11-14 00:00:00+00:00,58.34999847412109,59.45000076293945,58.34999847412109,10.400814056396484,2800,0.0,
2013-11-15 00:00:00+00:00,59.75,60.09999847412109,59.25,10.532255172729492,2220,0.0,
2013-11-18 00:00:00+00:00,60.70000076293945,62.150001525878906,60.70000076293945,10.777594566345217,10420,0.0,
2013-11-19 00:00:00+00:00,62.150001525878906,62.25,61.400001525878906,10.795113563537598,4580,0.0,
2013-11-20 00:00:00+00:00,62.45000076293945,62.5,60.59999847412109,10.619869232177734,9000,0.0,
2013-11-21 00:00:00+00:00,61.25,61.95000076293945,61.0,10.943294525146484,8500,0.675,
2013-11-22 00:00:00+00:00,61.59999847412109,61.79999923706055,60.54999923706055,10.73949146270752,2720,0.0,
2013-11-25 00:00:00+00:00,61.150001525878906,61.20000076293945,60.650001525878906,10.77493953704834,2720,0.0,
2013-11-26 00:00:00+00:00,60.84999847412109,61.650001525878906,60.54999923706055,10.890132904052734,3320,0.0,
2013-11-27 00:00:00+00:00,61.59999847412109,61.650001525878906,61.150001525878906,10.836965560913086,1680,0.0,
2013-11-29 00:00:00+00:00,61.45000076293945,61.45000076293945,60.75,10.77493953704834,620,0.0,
2013-12-02 00:00:00+00:00,60.79999923706055,60.84999847412109,60.5,10.730637550354004,3800,0.0,
2013-12-03 00:00:00+00:00,60.5,61.09999847412109,60.5,10.828106880187988,2840,0.0,
2013-12-04 00:00:00+00:00,60.70000076293945,61.5,60.59999847412109,10.748358726501465,720,0.0,
2013-12-05 00:00:00+00:00,60.79999923706055,62.34999847412109,60.59999847412109,10.75721263885498,5340,0.0,
2013-12-06 00:00:00+00:00,61.29999923706055,61.45000076293945,60.54999923706055,10.890132904052734,1840,0.0,
2013-12-09 00:00:00+00:00,60.900001525878906,61.09999847412109,59.900001525878906,10.615439414978027,3960,0.0,
2013-12-10 00:00:00+00:00,60.150001525878906,61.04999923706055,59.34999847412109,10.597712516784668,4140,0.0,
2013-12-11 00:00:00+00:00,59.900001525878906,60.45000076293945,59.400001525878906,10.668603897094728,1680,0.0,
2013-12-12 00:00:00+00:00,60.54999923706055,61.84999847412109,60.54999923706055,10.943294525146484,5140,0.0,
2013-12-13 00:00:00+00:00,62.34999847412109,64.19999694824219,62.0,11.280016899108888,13340,0.0,
2013-12-16 00:00:00+00:00,63.59999847412109,64.6500015258789,63.59999847412109,11.297734260559082,15640,0.0,
2013-12-17 00:00:00+00:00,63.75,64.0,62.75,11.16482162475586,6500,0.0,
2013-12-18 00:00:00+00:00,63.5,64.9000015258789,63.09999847412109,11.359760284423828,3760,0.0,
2013-12-19 00:00:00+00:00,64.55000305175781,66.25,63.95000076293945,11.669891357421877,9680,0.0,
2013-12-20 00:00:00+00:00,65.0999984741211,66.19999694824219,65.05000305175781,11.652174949645996,15680,0.0,
2013-12-23 00:00:00+00:00,65.05000305175781,65.05000305175781,62.75,11.580302238464355,6780,0.9,
2013-12-24 00:00:00+00:00,64.0,65.0,63.75,11.463510513305664,3540,0.0,
2013-12-26 00:00:00+00:00,64.0,64.0,63.79999923706055,11.4994478225708,1960,0.0,
2013-12-27 00:00:00+00:00,64.19999694824219,65.5,63.75,11.571314811706545,7500,0.0,
2013-12-30 00:00:00+00:00,65.05000305175781,65.9000015258789,64.5,11.750995635986328,3480,0.0,
2013-12-31 00:00:00+00:00,64.80000305175781,65.3499984741211,63.79999923706055,11.67912483215332,5920,0.0,
2014-01-02 00:00:00+00:00,64.30000305175781,66.19999694824219,64.30000305175781,11.885756492614746,4780,0.0,
2014-01-03 00:00:00+00:00,66.0999984741211,67.55000305175781,66.0999984741211,12.029499053955078,7720,0.0,
2014-01-06 00:00:00+00:00,66.94999694824219,68.75,66.6500015258789,12.056450843811035,13520,0.0,
2014-01-07 00:00:00+00:00,67.30000305175781,67.30000305175781,65.8499984741211,11.885756492614746,6000,0.0,
2014-01-08 00:00:00+00:00,66.05000305175781,68.0,65.4000015258789,12.020516395568848,4600,0.0,
2014-01-09 00:00:00+00:00,67.4000015258789,67.55000305175781,66.4000015258789,11.975598335266112,4540,0.0,
2014-01-10 00:00:00+00:00,67.5,68.8499984741211,67.0,12.245111465454102,5740,0.0,
2014-01-13 00:00:00+00:00,68.55000305175781,72.0,68.5,12.379875183105469,11320,0.0,
2014-01-14 00:00:00+00:00,68.5999984741211,69.9000015258789,67.5,12.182228088378906,15820,0.0,
2014-01-15 00:00:00+00:00,67.5,68.1500015258789,66.5,12.128323554992676,13400,0.0,
2014-01-16 00:00:00+00:00,67.55000305175781,67.55000305175781,65.0,11.67912483215332,38680,0.0,
2014-01-17 00:00:00+00:00,62.09999847412109,62.25,61.04999923706055,11.095169067382812,294540,0.0,
2014-01-21 00:00:00+00:00,62.09999847412109,62.20000076293945,61.75,11.122122764587402,51140,0.0,
2014-01-22 00:00:00+00:00,62.0,62.45000076293945,62.0,11.140082359313965,57620,0.0,
2014-01-23 00:00:00+00:00,61.75,61.75,59.09999847412109,11.112741470336914,31520,0.9,
2014-01-24 00:00:00+00:00,60.70000076293945,61.34999847412109,60.5,11.121862411499023,17400,0.0,
2014-01-27 00:00:00+00:00,61.34999847412109,62.45000076293945,61.04999923706055,11.295066833496094,81720,0.0,
2014-01-28 00:00:00+00:00,61.95000076293945,61.95000076293945,61.0,11.18566608428955,35280,0.0,
2014-01-29 00:00:00+00:00,61.29999923706055,61.400001525878906,60.95000076293945,11.18566608428955,12340,0.0,
2014-01-30 00:00:00+00:00,61.5,61.70000076293945,60.84999847412109,11.176554679870604,17720,0.0,
2014-01-31 00:00:00+00:00,61.400001525878906,61.650001525878906,61.34999847412109,11.222134590148926,11380,0.0,
2014-02-03 00:00:00+00:00,61.650001525878906,61.900001525878906,61.150001525878906,11.249484062194824,16880,0.0,
2014-02-04 00:00:00+00:00,61.900001525878906,62.150001525878906,61.5,11.213020324707031,17140,0.0,
2014-02-05 00:00:00+00:00,61.650001525878906,62.25,61.25,11.167442321777344,13960,0.0,
2014-02-06 00:00:00+00:00,61.34999847412109,61.79999923706055,61.25,11.222134590148926,10580,0.0,
2014-02-07 00:00:00+00:00,61.59999847412109,61.75,61.54999923706055,11.240368843078612,14460,0.0,
2014-02-10 00:00:00+00:00,61.59999847412109,61.75,61.5,11.240368843078612,19820,0.0,
2014-02-11 00:00:00+00:00,61.79999923706055,62.20000076293945,61.79999923706055,11.2859525680542,16940,0.0,
2014-02-12 00:00:00+00:00,62.400001525878906,62.5,61.95000076293945,11.322409629821776,28500,0.0,
2014-02-13 00:00:00+00:00,62.20000076293945,62.5,62.04999923706055,11.377113342285156,31600,0.0,
2014-02-14 00:00:00+00:00,62.5,62.75,62.34999847412109,11.413578033447266,33900,0.0,
2014-02-18 00:00:00+00:00,62.59999847412109,63.400001525878906,62.5,11.440924644470217,28640,0.0,
2014-02-19 00:00:00+00:00,63.75,63.95000076293945,63.25,11.623250007629396,40940,0.0,
2014-02-20 00:00:00+00:00,64.0,64.44999694824219,63.75,11.65060043334961,37180,0.0,
2014-02-21 00:00:00+00:00,63.75,63.75,61.79999923706055,11.669092178344728,21560,0.9,
2014-02-24 00:00:00+00:00,63.0,63.84999847412109,62.54999923706055,11.71532917022705,14620,0.0,
2014-02-25 00:00:00+00:00,63.79999923706055,63.900001525878906,63.34999847412109,11.733820915222168,15060,0.0,
2014-02-26 00:00:00+00:00,63.400001525878906,63.900001525878906,62.34999847412109,11.567380905151367,24480,0.0,
2014-02-27 00:00:00+00:00,63.09999847412109,63.54999923706055,62.79999923706055,11.743067741394045,10820,0.0,
2014-02-28 00:00:00+00:00,63.70000076293945,63.75,63.0,11.71532917022705,16260,0.0,
2014-03-03 00:00:00+00:00,63.34999847412109,63.900001525878906,63.25,11.81703758239746,13500,0.0,
2014-03-04 00:00:00+00:00,63.5,64.44999694824219,63.400001525878906,11.807785987854004,26500,0.0,
2014-03-05 00:00:00+00:00,63.79999923706055,66.6500015258789,63.79999923706055,11.964978218078612,23360,0.0,
2014-03-06 00:00:00+00:00,65.05000305175781,66.4000015258789,64.0999984741211,11.955735206604004,15540,0.0,
