date,WDS_Open,WDS_High,WDS_Low,WDS_Close,WDS_Volume,WDS_Dividends,WDS_Stock Splits
1997-01-07 00:00:00+00:00,7.546875,7.546875,7.453125,2.7719614505767822,2000,0.0,
1997-01-08 00:00:00+00:00,7.40625,7.40625,7.40625,2.7203102111816406,3000,0.0,
1997-01-09 00:00:00+00:00,7.59375,7.59375,7.59375,2.7891786098480225,500,0.0,
1997-01-10 00:00:00+00:00,7.65625,7.65625,7.59375,2.8121345043182373,1400,0.0,
1997-01-13 00:00:00+00:00,7.5,7.5,7.5,2.754743814468384,300,0.0,
1997-01-14 00:00:00+00:00,7.296875,7.453125,7.296875,2.68013596534729,7200,0.0,
1997-01-15 00:00:00+00:00,7.34375,7.34375,7.34375,2.6973540782928467,100,0.0,
1997-01-16 00:00:00+00:00,7.34375,7.34375,7.34375,2.6973540782928467,0,0.0,
1997-01-17 00:00:00+00:00,7.203125,7.25,7.15625,2.6457018852233887,6000,0.0,
1997-01-20 00:00:00+00:00,7.25,7.25,7.15625,2.662919521331787,800,0.0,
1997-01-21 00:00:00+00:00,7.296875,7.296875,7.296875,2.68013596534729,1000,0.0,
1997-01-22 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,1000,0.0,
1997-01-23 00:00:00+00:00,7.203125,7.203125,7.203125,2.6457018852233887,200,0.0,
1997-01-24 00:00:00+00:00,7.203125,7.203125,7.09375,2.6457018852233887,2500,0.0,
1997-01-27 00:00:00+00:00,7.15625,7.15625,7.15625,2.6284847259521484,8000,0.0,
1997-01-28 00:00:00+00:00,6.90625,6.90625,6.90625,2.5366599559783936,100,0.0,
1997-01-29 00:00:00+00:00,6.90625,7.125,6.90625,2.5366599559783936,1100,0.0,
1997-01-30 00:00:00+00:00,6.90625,6.90625,6.90625,2.5366599559783936,0,0.0,
1997-01-31 00:00:00+00:00,6.90625,6.90625,6.90625,2.5366599559783936,0,0.0,
1997-02-03 00:00:00+00:00,7.15625,7.15625,7.15625,2.6284847259521484,4900,0.0,
1997-02-04 00:00:00+00:00,7.046875,7.15625,7.03125,2.5883114337921143,3600,0.0,
1997-02-05 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,800,0.0,
1997-02-06 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,0,0.0,
1997-02-07 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,0,0.0,
1997-02-10 00:00:00+00:00,7.0,7.046875,7.0,2.571094512939453,800,0.0,
1997-02-11 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,500,0.0,
1997-02-12 00:00:00+00:00,7.140625,7.140625,7.0,2.6227457523345947,3300,0.0,
1997-02-13 00:00:00+00:00,7.140625,7.140625,7.0,2.6227457523345947,4400,0.0,
1997-02-14 00:00:00+00:00,6.9375,6.9375,6.9375,2.548137903213501,1800,0.0,
1997-02-18 00:00:00+00:00,7.25,7.25,7.109375,2.662919521331787,2400,0.0,
1997-02-19 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,1000,0.0,
1997-02-20 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,1000,0.0,
1997-02-21 00:00:00+00:00,7.109375,7.109375,7.0,2.611267566680908,4000,0.0,
1997-02-24 00:00:00+00:00,6.9375,6.9375,6.875,2.548137903213501,1000,0.0,
1997-02-25 00:00:00+00:00,6.75,6.875,6.75,2.4792697429656982,2900,0.0,
1997-02-26 00:00:00+00:00,6.9375,6.9375,6.9375,2.548137903213501,2000,0.0,
1997-02-27 00:00:00+00:00,6.796875,6.9375,6.796875,2.496485948562622,1900,0.0,
1997-02-28 00:00:00+00:00,6.84375,6.84375,6.59375,2.5137038230896,2800,0.0,
1997-03-03 00:00:00+00:00,6.75,6.75,6.75,2.4792697429656982,1000,0.0,
1997-03-04 00:00:00+00:00,6.75,6.75,6.75,2.4792697429656982,3000,0.0,
1997-03-05 00:00:00+00:00,7.140625,7.171875,7.0,2.6227457523345947,1200,0.0,
1997-03-06 00:00:00+00:00,7.140625,7.140625,7.140625,2.6227457523345947,0,0.0,
1997-03-07 00:00:00+00:00,7.09375,7.25,7.09375,2.6055283546447754,700,0.0,
1997-03-10 00:00:00+00:00,7.4375,7.4375,7.125,2.731788158416748,7400,0.0,
1997-03-11 00:00:00+00:00,7.296875,7.296875,7.140625,2.68013596534729,1300,0.0,
1997-03-12 00:00:00+00:00,7.1875,7.1875,7.1875,2.639962911605835,1000,0.0,
1997-03-13 00:00:00+00:00,7.140625,7.25,7.140625,2.6227457523345947,1200,0.0,
1997-03-14 00:00:00+00:00,7.140625,7.140625,7.140625,2.6227457523345947,0,0.0,
1997-03-17 00:00:00+00:00,7.109375,7.109375,7.109375,2.611267566680908,600,0.0,
1997-03-18 00:00:00+00:00,7.0,7.0,6.859375,2.571094512939453,600,0.0,
1997-03-19 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,0,0.0,
1997-03-20 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,2300,0.0,
1997-03-21 00:00:00+00:00,7.0,7.046875,7.0,2.571094512939453,1000,0.0,
1997-03-24 00:00:00+00:00,7.109375,7.109375,7.109375,2.611267566680908,200,0.0,
1997-03-25 00:00:00+00:00,7.140625,7.140625,7.140625,2.6227457523345947,1200,0.0,
1997-03-26 00:00:00+00:00,7.140625,7.140625,7.140625,2.6227457523345947,0,0.0,
1997-03-27 00:00:00+00:00,7.390625,7.390625,7.390625,2.714570999145508,2000,0.0,
1997-03-31 00:00:00+00:00,7.140625,7.140625,7.140625,2.6227457523345947,1500,0.0,
1997-04-01 00:00:00+00:00,7.109375,7.109375,7.109375,2.611267566680908,300,0.0,
1997-04-02 00:00:00+00:00,7.109375,7.109375,7.109375,2.611267566680908,1700,0.0,
1997-04-03 00:00:00+00:00,7.140625,7.140625,7.125,2.6227457523345947,1100,0.0,
1997-04-04 00:00:00+00:00,7.296875,7.296875,7.296875,2.68013596534729,100,0.0,
1997-04-07 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,800,0.0,
1997-04-08 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,0,0.0,
1997-04-09 00:00:00+00:00,7.140625,7.140625,7.140625,2.6227457523345947,500,0.0,
1997-04-10 00:00:00+00:00,7.140625,7.140625,7.125,2.6227457523345947,900,0.0,
1997-04-11 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,2500,0.0,
1997-04-14 00:00:00+00:00,7.09375,7.140625,7.09375,2.6055283546447754,2000,0.0,
1997-04-15 00:00:00+00:00,7.25,7.359375,7.25,2.662919521331787,3100,0.0,
1997-04-16 00:00:00+00:00,7.59375,7.6875,7.5,2.7891786098480225,6200,0.0,
1997-04-17 00:00:00+00:00,7.296875,7.296875,7.296875,2.68013596534729,9000,0.0,
1997-04-18 00:00:00+00:00,7.546875,7.546875,7.375,2.7719614505767822,2000,0.0,
1997-04-21 00:00:00+00:00,7.59375,7.59375,7.5,2.7891786098480225,5500,0.0,
1997-04-22 00:00:00+00:00,7.59375,7.59375,7.59375,2.7891786098480225,0,0.0,
1997-04-23 00:00:00+00:00,7.890625,7.890625,7.75,2.898219347000122,2200,0.0,
1997-04-24 00:00:00+00:00,7.75,7.75,7.75,2.8465688228607178,1000,0.0,
1997-04-25 00:00:00+00:00,7.5,7.625,7.5,2.754743814468384,1200,0.0,
1997-04-28 00:00:00+00:00,7.6875,7.6875,7.6875,2.8236122131347656,300,0.0,
1997-04-29 00:00:00+00:00,7.9375,7.9375,7.9375,2.9154374599456787,300,0.0,
1997-04-30 00:00:00+00:00,8.0,8.0,8.0,2.938393831253052,100,0.0,
1997-05-01 00:00:00+00:00,7.859375,7.859375,7.859375,2.8867416381835938,500,0.0,
1997-05-02 00:00:00+00:00,7.9375,8.125,7.9375,2.9154374599456787,3000,0.0,
1997-05-05 00:00:00+00:00,8.25,8.25,8.0,3.0302181243896484,3400,0.0,
1997-05-06 00:00:00+00:00,8.25,8.25,8.25,3.0302181243896484,0,0.0,
1997-05-07 00:00:00+00:00,8.25,8.296875,8.25,3.0302181243896484,2000,0.0,
1997-05-08 00:00:00+00:00,8.359375,8.5,8.359375,3.0703916549682617,2100,0.0,
1997-05-09 00:00:00+00:00,8.359375,8.359375,8.359375,3.0703916549682617,500,0.0,
1997-05-12 00:00:00+00:00,8.359375,8.359375,8.359375,3.0703916549682617,0,0.0,
1997-05-13 00:00:00+00:00,8.359375,8.609375,8.359375,3.0703916549682617,800,0.0,
1997-05-14 00:00:00+00:00,8.609375,8.609375,8.359375,3.162217378616333,500,0.0,
1997-05-15 00:00:00+00:00,8.609375,8.609375,8.609375,3.162217378616333,0,0.0,
1997-05-16 00:00:00+00:00,9.859375,9.859375,8.859375,3.6213395595550537,5200,0.0,
1997-05-19 00:00:00+00:00,8.859375,8.859375,8.859375,3.2540416717529297,300,0.0,
1997-05-20 00:00:00+00:00,8.25,8.25,8.25,3.0302181243896484,800,0.0,
1997-05-21 00:00:00+00:00,8.4375,8.625,8.34375,3.099086046218872,11900,0.0,
1997-05-22 00:00:00+00:00,8.4375,8.4375,8.4375,3.099086046218872,0,0.0,
1997-05-23 00:00:00+00:00,8.640625,9.0,8.640625,3.173694610595703,3100,0.0,
1997-05-27 00:00:00+00:00,8.5,8.5,8.5,3.122042417526245,500,0.0,
1997-05-28 00:00:00+00:00,8.59375,8.59375,8.59375,3.1564764976501465,100,0.0,
1997-05-29 00:00:00+00:00,8.359375,8.359375,8.359375,3.0703916549682617,1300,0.0,
1997-05-30 00:00:00+00:00,8.546875,8.546875,8.25,3.1392598152160645,600,0.0,
1997-06-02 00:00:00+00:00,8.546875,8.546875,8.546875,3.1392598152160645,0,0.0,
1997-06-03 00:00:00+00:00,8.546875,8.546875,8.546875,3.1392598152160645,0,0.0,
1997-06-04 00:00:00+00:00,8.546875,8.546875,8.546875,3.1392598152160645,0,0.0,
1997-06-05 00:00:00+00:00,8.546875,8.546875,8.546875,3.1392598152160645,0,0.0,
1997-06-06 00:00:00+00:00,8.25,8.25,8.25,3.0302181243896484,9900,0.0,
1997-06-09 00:00:00+00:00,8.5,8.5,8.5,3.122042417526245,3000,0.0,
1997-06-10 00:00:00+00:00,8.609375,8.609375,8.609375,3.162217378616333,100,0.0,
1997-06-11 00:00:00+00:00,8.375,8.375,8.0,3.076129674911499,11500,0.0,
1997-06-12 00:00:00+00:00,8.140625,8.375,7.890625,2.990045547485352,28000,0.0,
1997-06-13 00:00:00+00:00,8.375,8.375,7.9375,3.076129674911499,13100,0.0,
1997-06-16 00:00:00+00:00,8.140625,8.140625,8.125,2.990045547485352,10500,0.0,
1997-06-17 00:00:00+00:00,8.046875,8.046875,7.9375,2.955610990524292,10000,0.0,
1997-06-18 00:00:00+00:00,8.046875,8.046875,8.046875,2.955610990524292,0,0.0,
1997-06-19 00:00:00+00:00,8.046875,8.046875,8.046875,2.955610990524292,0,0.0,
1997-06-20 00:00:00+00:00,8.046875,8.046875,8.046875,2.955610990524292,0,0.0,
1997-06-23 00:00:00+00:00,8.0,8.1875,8.0,2.938393831253052,4100,0.0,
1997-06-24 00:00:00+00:00,7.75,7.890625,7.75,2.8465688228607178,2000,0.0,
1997-06-25 00:00:00+00:00,8.390625,8.390625,8.390625,3.081869602203369,1000,0.0,
1997-06-26 00:00:00+00:00,8.390625,8.390625,8.390625,3.081869602203369,0,0.0,
1997-06-27 00:00:00+00:00,8.390625,8.390625,8.390625,3.081869602203369,0,0.0,
1997-06-30 00:00:00+00:00,8.34375,8.34375,8.34375,3.064651727676392,500,0.0,
1997-07-01 00:00:00+00:00,8.59375,8.59375,8.390625,3.1564764976501465,3300,0.0,
1997-07-02 00:00:00+00:00,8.375,8.375,8.375,3.076129674911499,2500,0.0,
1997-07-03 00:00:00+00:00,8.375,8.375,8.375,3.076129674911499,0,0.0,
1997-07-07 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,200,0.0,
1997-07-08 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,0,0.0,
1997-07-09 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,0,0.0,
1997-07-10 00:00:00+00:00,8.09375,8.375,8.0,2.9728260040283203,5800,0.0,
1997-07-11 00:00:00+00:00,8.09375,8.09375,8.09375,2.9728260040283203,0,0.0,
1997-07-14 00:00:00+00:00,8.09375,8.09375,8.09375,2.9728260040283203,0,0.0,
1997-07-15 00:00:00+00:00,8.0,8.125,8.0,2.938393831253052,2500,0.0,
1997-07-16 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,1000,0.0,
1997-07-17 00:00:00+00:00,8.140625,8.140625,8.140625,2.990045547485352,100,0.0,
1997-07-18 00:00:00+00:00,8.140625,8.140625,8.140625,2.990045547485352,0,0.0,
1997-07-21 00:00:00+00:00,8.0,8.140625,8.0,2.938393831253052,1200,0.0,
1997-07-22 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,2300,0.0,
1997-07-23 00:00:00+00:00,8.09375,8.09375,8.0,2.9728260040283203,400,0.0,
1997-07-24 00:00:00+00:00,8.296875,8.375,8.296875,3.0474352836608887,3000,0.0,
1997-07-25 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,100,0.0,
1997-07-28 00:00:00+00:00,8.34375,8.34375,8.34375,3.064651727676392,100,0.0,
1997-07-29 00:00:00+00:00,8.34375,8.34375,8.34375,3.064651727676392,0,0.0,
1997-07-30 00:00:00+00:00,8.390625,8.390625,8.25,3.081869602203369,500,0.0,
1997-07-31 00:00:00+00:00,8.53125,8.53125,8.53125,3.13352108001709,500,0.0,
1997-08-01 00:00:00+00:00,8.25,8.390625,8.0,3.0302181243896484,3500,0.0,
1997-08-04 00:00:00+00:00,8.140625,8.140625,8.0,2.990045547485352,500,0.0,
1997-08-05 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,1500,0.0,
1997-08-06 00:00:00+00:00,8.5,8.5,8.5,3.122042417526245,2000,0.0,
1997-08-07 00:00:00+00:00,8.5,8.5,8.5,3.122042417526245,0,0.0,
1997-08-08 00:00:00+00:00,8.0,8.375,8.0,2.938393831253052,300,0.0,
1997-08-11 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,100,0.0,
1997-08-12 00:00:00+00:00,8.09375,8.09375,8.09375,2.9728260040283203,3200,0.0,
1997-08-13 00:00:00+00:00,8.09375,8.09375,8.09375,2.9728260040283203,0,0.0,
1997-08-14 00:00:00+00:00,8.0,8.0,8.0,2.938393831253052,2000,0.0,
1997-08-15 00:00:00+00:00,8.0,8.0,8.0,2.938393831253052,0,0.0,
1997-08-18 00:00:00+00:00,8.125,8.125,8.0,2.98430609703064,600,0.0,
1997-08-19 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,0,0.0,
1997-08-20 00:00:00+00:00,8.25,8.25,8.25,3.0302181243896484,1500,0.0,
1997-08-21 00:00:00+00:00,8.375,8.375,8.375,3.076129674911499,400,0.0,
1997-08-22 00:00:00+00:00,8.1875,8.1875,8.1875,3.0072615146636963,700,0.0,
1997-08-25 00:00:00+00:00,8.5,8.5,8.5,3.122042417526245,1800,0.0,
1997-08-26 00:00:00+00:00,8.0,8.0,8.0,2.938393831253052,100,0.0,
1997-08-27 00:00:00+00:00,8.140625,8.140625,8.140625,2.990045547485352,6000,0.0,
1997-08-28 00:00:00+00:00,8.0,8.0,8.0,2.938393831253052,6100,0.0,
1997-08-29 00:00:00+00:00,7.875,7.875,7.875,2.892481565475464,2800,0.0,
1997-09-02 00:00:00+00:00,7.875,8.0,7.875,2.892481565475464,2500,0.0,
1997-09-03 00:00:00+00:00,8.0,8.0,8.0,2.938393831253052,200,0.0,
1997-09-04 00:00:00+00:00,8.34375,8.625,8.34375,3.064651727676392,700,0.0,
1997-09-05 00:00:00+00:00,8.375,8.75,8.0,3.076129674911499,700,0.0,
1997-09-08 00:00:00+00:00,8.4375,8.4375,8.4375,3.099086046218872,100,0.0,
1997-09-09 00:00:00+00:00,8.390625,8.390625,8.390625,3.081869602203369,900,0.0,
1997-09-10 00:00:00+00:00,8.34375,8.375,8.34375,3.064651727676392,3100,0.0,
1997-09-11 00:00:00+00:00,8.390625,8.390625,8.375,3.081869602203369,3500,0.0,
1997-09-12 00:00:00+00:00,8.34375,8.625,8.25,3.064651727676392,2600,0.0,
1997-09-15 00:00:00+00:00,8.5,8.5,8.5,3.122042417526245,900,0.0,
1997-09-16 00:00:00+00:00,8.5,8.5,8.5,3.122042417526245,0,0.0,
1997-09-17 00:00:00+00:00,8.5,8.75,8.5,3.122042417526245,4600,0.0,
1997-09-18 00:00:00+00:00,8.5,8.5,8.5,3.122042417526245,0,0.0,
1997-09-19 00:00:00+00:00,8.0,8.796875,8.0,2.938393831253052,2000,0.0,
1997-09-22 00:00:00+00:00,8.875,9.25,8.875,3.259779691696167,5400,0.0,
1997-09-23 00:00:00+00:00,8.875,8.875,8.875,3.259779691696167,0,0.0,
1997-09-24 00:00:00+00:00,8.875,8.875,8.875,3.259779691696167,0,0.0,
1997-09-25 00:00:00+00:00,8.875,8.875,8.875,3.259779691696167,0,0.0,
1997-09-26 00:00:00+00:00,9.125,9.125,9.125,3.35160493850708,200,0.0,
1997-09-29 00:00:00+00:00,9.125,9.125,9.125,3.35160493850708,1500,0.0,
1997-09-30 00:00:00+00:00,9.375,9.375,9.375,3.4434287548065186,1900,0.0,
1997-10-01 00:00:00+00:00,9.625,10.0,9.625,3.535254716873169,1600,0.0,
1997-10-02 00:00:00+00:00,9.5,9.75,9.375,3.4893429279327397,11100,0.0,
1997-10-03 00:00:00+00:00,9.375,9.875,9.375,3.4434287548065186,13500,0.0,
1997-10-06 00:00:00+00:00,9.375,9.375,9.375,3.4434287548065186,100,0.0,
1997-10-07 00:00:00+00:00,9.1875,9.390625,9.1875,3.374561071395874,8700,0.0,
1997-10-08 00:00:00+00:00,9.625,9.625,9.625,3.535254716873169,2200,0.0,
1997-10-09 00:00:00+00:00,9.625,9.625,9.625,3.535254716873169,0,0.0,
1997-10-10 00:00:00+00:00,9.5,9.5,9.125,3.4893429279327397,6200,0.0,
1997-10-13 00:00:00+00:00,9.5,9.5,9.5,3.4893429279327397,0,0.0,
1997-10-14 00:00:00+00:00,9.0,9.25,9.0,3.305692434310913,2000,0.0,
1997-10-15 00:00:00+00:00,8.75,8.75,8.75,3.2138679027557373,1000,0.0,
1997-10-16 00:00:00+00:00,9.125,9.125,8.875,3.35160493850708,8900,0.0,
1997-10-17 00:00:00+00:00,9.125,9.125,9.125,3.35160493850708,0,0.0,
1997-10-20 00:00:00+00:00,8.890625,8.890625,8.890625,3.265519618988037,100,0.0,
1997-10-21 00:00:00+00:00,9.1875,9.25,9.0,3.374561071395874,1600,0.0,
1997-10-22 00:00:00+00:00,8.875,9.25,8.875,3.259779691696167,1700,0.0,
1997-10-23 00:00:00+00:00,8.9375,8.9375,8.9375,3.2827372550964355,1000,0.0,
1997-10-24 00:00:00+00:00,8.9375,8.9375,8.9375,3.2827372550964355,0,0.0,
1997-10-27 00:00:00+00:00,8.125,8.5,8.125,2.98430609703064,2600,0.0,
1997-10-28 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,0,0.0,
1997-10-29 00:00:00+00:00,8.25,8.25,8.25,3.0302181243896484,1300,0.0,
1997-10-30 00:00:00+00:00,8.25,8.25,8.25,3.0302181243896484,0,0.0,
1997-10-31 00:00:00+00:00,8.375,8.375,8.375,3.076129674911499,300,0.0,
1997-11-03 00:00:00+00:00,8.75,9.125,8.75,3.2138679027557373,3600,0.0,
1997-11-04 00:00:00+00:00,8.5,8.875,8.5,3.122042417526245,400,0.0,
1997-11-05 00:00:00+00:00,8.75,8.75,8.75,3.2138679027557373,300,0.0,
1997-11-06 00:00:00+00:00,8.625,8.625,8.34375,3.167955160140991,2100,0.0,
1997-11-07 00:00:00+00:00,8.625,8.625,8.625,3.167955160140991,0,0.0,
1997-11-10 00:00:00+00:00,8.0,8.0,8.0,2.938393831253052,1500,0.0,
1997-11-11 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,1000,0.0,
1997-11-12 00:00:00+00:00,8.125,8.125,8.125,2.98430609703064,0,0.0,
1997-11-13 00:00:00+00:00,7.875,7.875,7.875,2.892481565475464,1400,0.0,
1997-11-14 00:00:00+00:00,7.875,7.875,7.875,2.892481565475464,200,0.0,
1997-11-17 00:00:00+00:00,7.875,7.875,7.875,2.892481565475464,0,0.0,
1997-11-18 00:00:00+00:00,7.875,7.875,7.875,2.892481565475464,0,0.0,
1997-11-19 00:00:00+00:00,7.546875,7.75,7.546875,2.7719614505767822,1300,0.0,
1997-11-20 00:00:00+00:00,7.25,7.625,7.25,2.662919521331787,5900,0.0,
1997-11-21 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,0,0.0,
1997-11-24 00:00:00+00:00,7.5,7.875,7.5,2.754743814468384,2800,0.0,
1997-11-25 00:00:00+00:00,7.375,7.375,7.375,2.708831548690796,1000,0.0,
1997-11-26 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,1000,0.0,
1997-11-28 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,500,0.0,
1997-12-01 00:00:00+00:00,7.140625,7.375,7.125,2.6227457523345947,2200,0.0,
1997-12-02 00:00:00+00:00,7.4375,7.4375,7.125,2.731788158416748,3400,0.0,
1997-12-03 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,500,0.0,
1997-12-04 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,1000,0.0,
1997-12-05 00:00:00+00:00,7.375,7.75,7.375,2.708831548690796,1800,0.0,
1997-12-08 00:00:00+00:00,7.375,7.75,7.375,2.708831548690796,500,0.0,
1997-12-09 00:00:00+00:00,7.375,7.375,7.375,2.708831548690796,0,0.0,
1997-12-10 00:00:00+00:00,7.25,7.625,7.25,2.662919521331787,1800,0.0,
1997-12-11 00:00:00+00:00,7.125,7.125,7.125,2.61700701713562,800,0.0,
1997-12-12 00:00:00+00:00,7.125,7.125,6.875,2.61700701713562,1900,0.0,
1997-12-15 00:00:00+00:00,7.125,7.125,7.125,2.61700701713562,2400,0.0,
1997-12-16 00:00:00+00:00,7.0,7.0,6.6875,2.571094512939453,1300,0.0,
1997-12-17 00:00:00+00:00,7.125,7.25,7.125,2.61700701713562,3000,0.0,
1997-12-18 00:00:00+00:00,7.125,7.125,7.125,2.61700701713562,300,0.0,
1997-12-19 00:00:00+00:00,6.75,6.75,6.75,2.4792697429656982,2000,0.0,
1997-12-22 00:00:00+00:00,6.75,7.0,6.75,2.4792697429656982,4900,0.0,
1997-12-23 00:00:00+00:00,7.125,7.125,6.75,2.61700701713562,4400,0.0,
1997-12-24 00:00:00+00:00,7.125,7.125,7.125,2.61700701713562,0,0.0,
1997-12-26 00:00:00+00:00,7.125,7.125,7.125,2.61700701713562,0,0.0,
1997-12-29 00:00:00+00:00,6.75,6.75,6.75,2.4792697429656982,1500,0.0,
1997-12-30 00:00:00+00:00,7.25,7.25,6.875,2.662919521331787,2100,0.0,
1997-12-31 00:00:00+00:00,6.890625,6.890625,6.890625,2.5309197902679443,100,0.0,
1998-01-02 00:00:00+00:00,7.25,7.25,7.25,2.662919521331787,500,0.0,
1998-01-05 00:00:00+00:00,6.875,7.25,6.875,2.525181770324707,1600,0.0,
1998-01-06 00:00:00+00:00,6.75,6.75,6.75,2.4792697429656982,2500,0.0,
1998-01-07 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,1000,0.0,
1998-01-08 00:00:00+00:00,7.0,7.0,7.0,2.571094512939453,0,0.0,
1998-01-09 00:00:00+00:00,6.625,6.625,6.375,2.4333572387695312,7700,0.0,
1998-01-12 00:00:00+00:00,6.125,6.5,6.125,2.249706745147705,2000,0.0,
1998-01-13 00:00:00+00:00,6.1875,6.4375,6.1875,2.2726635932922363,4800,0.0,
1998-01-14 00:00:00+00:00,6.4375,6.4375,6.4375,2.364487886428833,300,0.0,
1998-01-15 00:00:00+00:00,6.125,6.125,6.125,2.249706745147705,3200,0.0,
1998-01-16 00:00:00+00:00,6.375,6.390625,6.375,2.3415324687957764,900,0.0,
1998-01-20 00:00:00+00:00,6.875,6.875,6.875,2.525181770324707,300,0.0,
1998-01-21 00:00:00+00:00,6.6875,6.6875,6.25,2.456312894821167,5300,0.0,
1998-01-22 00:00:00+00:00,6.5,6.5,6.5,2.3874452114105225,2000,0.0,
1998-01-23 00:00:00+00:00,6.5,6.5,6.5,2.3874452114105225,0,0.0,
1998-01-26 00:00:00+00:00,6.4375,6.5,6.375,2.364487886428833,5000,0.0,
