date,WSM_Open,WSM_High,WSM_Low,WSM_Close,WSM_Volume,WSM_Dividends,WSM_Stock Splits
1983-07-07 00:00:00+00:00,0.5185189843177795,0.5226340293884277,0.5185189843177795,0.3360165953636169,32203575,0.0,
1983-07-08 00:00:00+00:00,0.5185189843177795,0.5267490148544312,0.5185189843177795,0.3360165953636169,8924175,0.0,
1983-07-11 00:00:00+00:00,0.5267490148544312,0.5432100296020508,0.5267490148544312,0.3413497507572174,2673000,0.0,
1983-07-12 00:00:00+00:00,0.534978985786438,0.5473250150680542,0.534978985786438,0.346682995557785,4866075,0.0,
1983-07-13 00:00:00+00:00,0.5473250150680542,0.5596709847450256,0.5473250150680542,0.3546836078166961,2654775,0.0,
1983-07-14 00:00:00+00:00,0.5473250150680542,0.5555559992790222,0.5432100296020508,0.3520169854164123,1676700,0.0,
1983-07-15 00:00:00+00:00,0.5432100296020508,0.5432100296020508,0.5308640003204346,0.344016432762146,4641300,0.0,
1983-07-18 00:00:00+00:00,0.5308640003204346,0.534978985786438,0.5226340293884277,0.3386830985546112,3620700,0.0,
1983-07-19 00:00:00+00:00,0.5267490148544312,0.5390949845314026,0.5267490148544312,0.3413497507572174,2156625,0.0,
1983-07-20 00:00:00+00:00,0.534978985786438,0.5432100296020508,0.534978985786438,0.346682995557785,874800,0.0,
1983-07-21 00:00:00+00:00,0.534978985786438,0.5514400005340576,0.534978985786438,0.346682995557785,504225,0.0,
1983-07-22 00:00:00+00:00,0.534978985786438,0.5514400005340576,0.534978985786438,0.346682995557785,492075,0.0,
1983-07-25 00:00:00+00:00,0.5432100296020508,0.563785970211029,0.5432100296020508,0.3520169854164123,413100,0.0,
1983-07-26 00:00:00+00:00,0.5473250150680542,0.5679010152816772,0.5473250150680542,0.3546836078166961,230850,0.0,
1983-07-27 00:00:00+00:00,0.5473250150680542,0.563785970211029,0.5473250150680542,0.3546836078166961,722925,0.0,
1983-07-28 00:00:00+00:00,0.5473250150680542,0.5473250150680542,0.5473250150680542,0.3546836078166961,0,0.0,
1983-07-29 00:00:00+00:00,0.5473250150680542,0.5555559992790222,0.534978985786438,0.346682995557785,370575,0.0,
1983-08-01 00:00:00+00:00,0.534978985786438,0.5432100296020508,0.5267490148544312,0.3413497507572174,801900,0.0,
1983-08-02 00:00:00+00:00,0.534978985786438,0.5432100296020508,0.534978985786438,0.346682995557785,1269675,0.0,
1983-08-03 00:00:00+00:00,0.534978985786438,0.5432100296020508,0.534978985786438,0.346682995557785,2278125,0.0,
1983-08-04 00:00:00+00:00,0.534978985786438,0.5390949845314026,0.5308640003204346,0.344016432762146,589275,0.0,
1983-08-05 00:00:00+00:00,0.5308640003204346,0.534978985786438,0.5267490148544312,0.3413497507572174,905175,0.0,
1983-08-08 00:00:00+00:00,0.5267490148544312,0.534978985786438,0.5185189843177795,0.3360165953636169,1069200,0.0,
1983-08-09 00:00:00+00:00,0.5185189843177795,0.5390949845314026,0.5185189843177795,0.3360165953636169,437400,0.0,
1983-08-10 00:00:00+00:00,0.5185189843177795,0.5390949845314026,0.5185189843177795,0.3360165953636169,461700,0.0,
1983-08-11 00:00:00+00:00,0.5267490148544312,0.5432100296020508,0.5267490148544312,0.3413497507572174,182250,0.0,
1983-08-12 00:00:00+00:00,0.5267490148544312,0.5432100296020508,0.5267490148544312,0.3413497507572174,157950,0.0,
1983-08-15 00:00:00+00:00,0.5267490148544312,0.5432100296020508,0.5267490148544312,0.3413497507572174,352350,0.0,
1983-08-16 00:00:00+00:00,0.5267490148544312,0.5432100296020508,0.5267490148544312,0.3413497507572174,814050,0.0,
1983-08-17 00:00:00+00:00,0.5267490148544312,0.5473250150680542,0.5267490148544312,0.3413497507572174,492075,0.0,
1983-08-18 00:00:00+00:00,0.5267490148544312,0.5473250150680542,0.5267490148544312,0.3413497507572174,303750,0.0,
1983-08-19 00:00:00+00:00,0.5267490148544312,0.5473250150680542,0.5267490148544312,0.3413497507572174,157950,0.0,
1983-08-22 00:00:00+00:00,0.5267490148544312,0.5432100296020508,0.5267490148544312,0.3413497507572174,1263600,0.0,
1983-08-23 00:00:00+00:00,0.5267490148544312,0.5432100296020508,0.5267490148544312,0.3413497507572174,78975,0.0,
1983-08-24 00:00:00+00:00,0.5267490148544312,0.5432100296020508,0.5185189843177795,0.3360165953636169,2229525,0.0,
1983-08-25 00:00:00+00:00,0.5185189843177795,0.5267490148544312,0.5102880001068115,0.3306824862957001,510300,0.0,
1983-08-26 00:00:00+00:00,0.5102880001068115,0.5185189843177795,0.4979420006275177,0.3226819932460785,516375,0.0,
