date,WTRG_Open,WTRG_High,WTRG_Low,WTRG_Close,WTRG_Volume,WTRG_Dividends,WTRG_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.2924540042877197,0.2718580067157745,0.0697073638439178,1590166,0.0,
1980-03-18 00:00:00+00:00,0.0,0.2862749993801117,0.269798994064331,0.0734040439128875,1286699,0.0,
1980-03-19 00:00:00+00:00,0.0,0.2965730130672455,0.2903940081596374,0.0744602084159851,1735830,0.0,
1980-03-20 00:00:00+00:00,0.0,0.2945129871368408,0.2862749993801117,0.0739322528243064,667627,0.0,
1980-03-21 00:00:00+00:00,0.0,0.2852450013160705,0.2780370116233825,0.071291759610176,667627,0.0,
1980-03-24 00:00:00+00:00,0.0,0.2759769856929779,0.2512629926204681,0.0644265711307525,1845078,0.0,
1980-03-25 00:00:00+00:00,0.0,0.2615610063076019,0.2512629926204681,0.0649548023939132,1772246,0.0,
1980-03-26 00:00:00+00:00,0.0,0.2543520033359527,0.2512629926204681,0.0644265711307525,1141035,0.0,
1980-03-27 00:00:00+00:00,0.0,0.2512629926204681,0.2244890034198761,0.0612581297755241,2148545,0.0,
1980-03-28 00:00:00+00:00,0.0,0.2471439987421035,0.2389059960842132,0.0633704513311386,2779756,0.0,
1980-03-31 00:00:00+00:00,0.0,0.2492039948701858,0.2440550029277801,0.0631063729524612,1165312,0.0,
1980-04-01 00:00:00+00:00,0.0,0.2553820013999939,0.2481739968061447,0.0649548023939132,4515586,0.0,
1980-04-02 00:00:00+00:00,0.0,0.2749480009078979,0.256411999464035,0.0704996734857559,1141035,0.0,
1980-04-03 00:00:00+00:00,0.0,0.2883349955081939,0.2800970077514648,0.0720838010311126,1371670,0.0,
1980-04-07 00:00:00+00:00,0.0,0.2800970077514648,0.2770070135593414,0.0710276365280151,1614443,0.0,
1980-04-08 00:00:00+00:00,0.0,0.2811259925365448,0.2739180028438568,0.0720838010311126,813291,0.0,
1980-04-09 00:00:00+00:00,0.0,0.2903940081596374,0.2800970077514648,0.0744602084159851,1432363,0.0,
1980-04-10 00:00:00+00:00,0.0,0.2965730130672455,0.2924540042877197,0.0757804438471794,679766,0.0,
