date,HIO_Open,HIO_High,HIO_Low,HIO_Close,HIO_Volume,HIO_Dividends,HIO_Stock Splits
1994-05-04 00:00:00+00:00,11.375,11.5,11.25,0.754758358001709,212400,0.0,
1994-05-05 00:00:00+00:00,11.375,11.5,11.375,0.7630530595779419,110500,0.0,
1994-05-06 00:00:00+00:00,11.375,11.5,11.0,0.7381703853607178,228200,0.0,
1994-05-09 00:00:00+00:00,11.25,11.375,11.125,0.7381703853607178,101800,0.0,
1994-05-10 00:00:00+00:00,11.25,11.375,11.125,0.7464641332626343,113800,0.0,
1994-05-11 00:00:00+00:00,11.125,11.25,10.75,0.7194275259971619,131800,0.096,
1994-05-12 00:00:00+00:00,10.875,11.25,10.75,0.744523823261261,93700,0.0,
1994-05-13 00:00:00+00:00,11.125,11.25,10.875,0.7277929782867432,87300,0.0,
1994-05-16 00:00:00+00:00,10.875,11.125,10.75,0.7277929782867432,120500,0.0,
1994-05-17 00:00:00+00:00,10.875,11.125,10.875,0.744523823261261,177800,0.0,
1994-05-18 00:00:00+00:00,11.0,11.125,10.875,0.744523823261261,197200,0.0,
1994-05-19 00:00:00+00:00,11.0,11.125,11.0,0.7361580729484558,128800,0.0,
1994-05-20 00:00:00+00:00,11.0,11.25,10.875,0.7528888583183289,199300,0.0,
1994-05-23 00:00:00+00:00,11.125,11.375,11.0,0.7528888583183289,57500,0.0,
1994-05-24 00:00:00+00:00,11.25,11.375,11.25,0.7612544894218445,108200,0.0,
1994-05-25 00:00:00+00:00,11.375,11.5,11.25,0.7696205377578735,358700,0.0,
1994-05-26 00:00:00+00:00,11.375,11.625,11.375,0.7696205377578735,83000,0.0,
1994-05-27 00:00:00+00:00,11.375,11.5,11.25,0.7612544894218445,154500,0.0,
1994-05-31 00:00:00+00:00,11.375,11.625,11.375,0.7779848575592041,75700,0.0,
1994-06-01 00:00:00+00:00,11.625,11.625,11.5,0.7696205377578735,86000,0.0,
1994-06-02 00:00:00+00:00,11.625,11.75,11.5,0.7779848575592041,136600,0.0,
1994-06-03 00:00:00+00:00,11.625,11.75,11.375,0.7696205377578735,73500,0.0,
1994-06-06 00:00:00+00:00,11.5,11.625,11.375,0.7696205377578735,149000,0.0,
1994-06-07 00:00:00+00:00,11.375,11.5,11.25,0.7612544894218445,180000,0.0,
1994-06-08 00:00:00+00:00,11.25,11.375,11.09375,0.7528888583183289,109600,0.0,
1994-06-09 00:00:00+00:00,11.25,11.375,11.125,0.7528888583183289,94800,0.0,
1994-06-10 00:00:00+00:00,11.125,11.25,11.125,0.7528888583183289,51800,0.0,
1994-06-13 00:00:00+00:00,11.125,11.25,11.0,0.7403407096862793,165300,0.0,
1994-06-14 00:00:00+00:00,11.125,11.25,11.0,0.7528888583183289,214000,0.0,
1994-06-15 00:00:00+00:00,11.125,11.25,11.0,0.759368896484375,153300,0.096,
1994-06-16 00:00:00+00:00,11.25,11.25,11.125,0.759368896484375,158400,0.0,
1994-06-17 00:00:00+00:00,11.25,11.25,11.125,0.750931978225708,128900,0.0,
1994-06-20 00:00:00+00:00,11.125,11.25,11.0,0.759368896484375,60200,0.0,
1994-06-21 00:00:00+00:00,11.125,11.25,10.875,0.7424939870834351,121100,0.0,
1994-06-22 00:00:00+00:00,11.0,11.25,11.0,0.750931978225708,88900,0.0,
1994-06-23 00:00:00+00:00,11.125,11.25,11.0,0.750931978225708,77600,0.0,
1994-06-24 00:00:00+00:00,11.0,11.125,10.875,0.7424939870834351,97700,0.0,
1994-06-27 00:00:00+00:00,11.0,11.125,10.875,0.7424939870834351,77500,0.0,
1994-06-28 00:00:00+00:00,11.0,11.25,11.0,0.750931978225708,133500,0.0,
1994-06-29 00:00:00+00:00,11.125,11.5,11.125,0.759368896484375,317600,0.0,
1994-06-30 00:00:00+00:00,11.25,11.5,11.25,0.7678067088127136,77400,0.0,
1994-07-01 00:00:00+00:00,11.375,11.5,11.125,0.759368896484375,81700,0.0,
1994-07-05 00:00:00+00:00,11.25,11.25,11.0,0.750931978225708,107500,0.0,
1994-07-06 00:00:00+00:00,11.25,11.25,11.0,0.759368896484375,189200,0.0,
1994-07-07 00:00:00+00:00,11.125,11.5,11.125,0.7678067088127136,93100,0.0,
1994-07-08 00:00:00+00:00,11.375,11.5,11.25,0.7678067088127136,47400,0.0,
1994-07-11 00:00:00+00:00,11.375,11.375,11.125,0.759368896484375,60500,0.0,
1994-07-12 00:00:00+00:00,11.25,11.375,11.125,0.759368896484375,93700,0.0,
1994-07-13 00:00:00+00:00,11.125,11.25,11.0,0.7573946118354797,111500,0.096,
1994-07-14 00:00:00+00:00,11.125,11.25,11.125,0.7659043669700623,114000,0.0,
1994-07-15 00:00:00+00:00,11.25,11.375,11.125,0.7659043669700623,69600,0.0,
1994-07-18 00:00:00+00:00,11.125,11.125,11.0,0.7573946118354797,78500,0.0,
1994-07-19 00:00:00+00:00,11.125,11.125,11.0,0.7573946118354797,169000,0.0,
1994-07-20 00:00:00+00:00,11.0,11.125,10.75,0.7488835453987122,238900,0.0,
1994-07-21 00:00:00+00:00,11.0,11.0,10.75,0.7488835453987122,99900,0.0,
1994-07-22 00:00:00+00:00,11.0,11.0,10.75,0.7318642139434814,152400,0.0,
1994-07-25 00:00:00+00:00,10.875,11.0,10.75,0.7488835453987122,53400,0.0,
1994-07-26 00:00:00+00:00,10.875,11.0,10.875,0.7403749227523804,85900,0.0,
1994-07-27 00:00:00+00:00,10.875,11.125,10.875,0.7488835453987122,350100,0.0,
1994-07-28 00:00:00+00:00,11.125,11.25,11.0,0.7488835453987122,81100,0.0,
1994-07-29 00:00:00+00:00,11.0,11.125,11.0,0.7488835453987122,79500,0.0,
1994-08-01 00:00:00+00:00,11.0,11.125,11.0,0.7488835453987122,24600,0.0,
1994-08-02 00:00:00+00:00,11.125,11.25,11.0,0.7573946118354797,97000,0.0,
1994-08-03 00:00:00+00:00,11.125,11.25,11.125,0.7573946118354797,41600,0.0,
1994-08-04 00:00:00+00:00,11.25,11.375,11.125,0.7659043669700623,80900,0.0,
1994-08-05 00:00:00+00:00,11.25,11.375,11.125,0.7659043669700623,111500,0.0,
1994-08-08 00:00:00+00:00,11.125,11.25,11.0,0.7573946118354797,84000,0.0,
1994-08-09 00:00:00+00:00,11.25,11.25,11.0,0.7573946118354797,120000,0.0,
1994-08-10 00:00:00+00:00,10.875,11.125,10.875,0.7468187212944031,74800,0.096,
1994-08-11 00:00:00+00:00,10.875,11.0,10.875,0.7554033398628235,80500,0.0,
1994-08-12 00:00:00+00:00,10.875,11.0,10.75,0.7468187212944031,85600,0.0,
1994-08-15 00:00:00+00:00,10.875,10.875,10.75,0.7468187212944031,87100,0.0,
1994-08-16 00:00:00+00:00,10.75,11.0,10.75,0.7511110305786133,105400,0.0,
1994-08-17 00:00:00+00:00,10.875,11.0,10.875,0.7554033398628235,98800,0.0,
1994-08-18 00:00:00+00:00,10.875,11.0,10.75,0.7468187212944031,139600,0.0,
1994-08-19 00:00:00+00:00,10.875,10.875,10.75,0.7468187212944031,163300,0.0,
1994-08-22 00:00:00+00:00,10.875,10.875,10.75,0.7468187212944031,57000,0.0,
1994-08-23 00:00:00+00:00,10.875,10.875,10.75,0.7468187212944031,117600,0.0,
1994-08-24 00:00:00+00:00,10.75,11.0,10.75,0.7382341027259827,274600,0.0,
1994-08-25 00:00:00+00:00,10.875,11.0,10.75,0.7382341027259827,91500,0.0,
1994-08-26 00:00:00+00:00,10.75,11.0,10.75,0.7468187212944031,84500,0.0,
1994-08-29 00:00:00+00:00,10.875,10.875,10.625,0.7296505570411682,78700,0.0,
1994-08-30 00:00:00+00:00,10.625,10.875,10.625,0.7382341027259827,94300,0.0,
1994-08-31 00:00:00+00:00,10.75,11.0,10.75,0.7382341027259827,118600,0.0,
1994-09-01 00:00:00+00:00,11.0,11.0,10.75,0.7382341027259827,109200,0.0,
1994-09-02 00:00:00+00:00,11.0,11.0,10.75,0.7382341027259827,57000,0.0,
1994-09-06 00:00:00+00:00,10.875,11.0,10.75,0.7468187212944031,102700,0.0,
1994-09-07 00:00:00+00:00,10.75,11.0,10.75,0.7382341027259827,141600,0.0,
1994-09-08 00:00:00+00:00,10.875,11.0,10.75,0.7554033398628235,100000,0.0,
1994-09-09 00:00:00+00:00,10.875,11.0,10.75,0.7468187212944031,94900,0.0,
1994-09-12 00:00:00+00:00,10.875,11.0,10.75,0.7382341027259827,136700,0.0,
1994-09-13 00:00:00+00:00,10.875,11.0,10.875,0.7554033398628235,87900,0.0,
1994-09-14 00:00:00+00:00,11.0,11.0,10.75,0.7382341027259827,100700,0.0,
1994-09-15 00:00:00+00:00,10.875,11.0,10.75,0.7468187212944031,79100,0.0,
1994-09-16 00:00:00+00:00,10.875,10.875,10.75,0.7491400837898254,140700,0.096,
1994-09-19 00:00:00+00:00,10.75,10.875,10.75,0.7534705996513367,78700,0.0,
1994-09-20 00:00:00+00:00,10.75,10.875,10.625,0.7448089122772217,138500,0.0,
1994-09-21 00:00:00+00:00,10.625,10.75,10.5,0.72748863697052,133400,0.0,
1994-09-22 00:00:00+00:00,10.625,10.625,10.375,0.72748863697052,145400,0.0,
1994-09-23 00:00:00+00:00,10.5,10.5,10.0,0.7015061974525452,298900,0.0,
1994-09-26 00:00:00+00:00,10.0,10.25,10.0,0.6971762776374817,143900,0.0,
1994-09-27 00:00:00+00:00,10.125,10.5,10.0,0.72748863697052,138600,0.0,
1994-09-28 00:00:00+00:00,10.375,10.625,10.375,0.72748863697052,159400,0.0,
1994-09-29 00:00:00+00:00,10.625,10.625,10.375,0.72748863697052,151700,0.0,
1994-09-30 00:00:00+00:00,10.625,10.75,10.5,0.7361486554145813,418200,0.0,
1994-10-03 00:00:00+00:00,10.625,10.625,10.5,0.72748863697052,108500,0.0,
1994-10-04 00:00:00+00:00,10.5,10.625,10.375,0.7361486554145813,117400,0.0,
1994-10-05 00:00:00+00:00,10.625,10.625,10.375,0.7188282012939453,113900,0.0,
1994-10-06 00:00:00+00:00,10.375,10.625,10.375,0.7188282012939453,131800,0.0,
1994-10-07 00:00:00+00:00,10.375,10.625,10.375,0.72748863697052,99600,0.0,
1994-10-10 00:00:00+00:00,10.5,10.625,10.375,0.7361486554145813,112200,0.0,
1994-10-11 00:00:00+00:00,10.625,10.75,10.5,0.7361486554145813,111800,0.0,
1994-10-12 00:00:00+00:00,10.5,10.625,10.375,0.7253820896148682,101300,0.096,
1994-10-13 00:00:00+00:00,10.375,10.625,10.375,0.734121561050415,141800,0.0,
1994-10-14 00:00:00+00:00,10.375,10.5,10.375,0.734121561050415,143900,0.0,
1994-10-17 00:00:00+00:00,10.375,10.5,10.375,0.734121561050415,136600,0.0,
1994-10-18 00:00:00+00:00,10.625,10.625,10.5,0.734121561050415,188000,0.0,
1994-10-19 00:00:00+00:00,10.5,10.625,10.375,0.7253820896148682,166500,0.0,
1994-10-20 00:00:00+00:00,10.375,10.625,10.25,0.716641902923584,240600,0.0,
1994-10-21 00:00:00+00:00,10.375,10.5,10.25,0.716641902923584,199700,0.0,
1994-10-24 00:00:00+00:00,10.25,10.375,10.125,0.716641902923584,148500,0.0,
1994-10-25 00:00:00+00:00,10.375,10.375,10.125,0.716641902923584,126300,0.0,
1994-10-26 00:00:00+00:00,10.375,10.5,10.125,0.716641902923584,455300,0.0,
1994-10-27 00:00:00+00:00,10.25,10.375,10.125,0.716641902923584,130500,0.0,
1994-10-28 00:00:00+00:00,10.25,10.375,10.125,0.716641902923584,101200,0.0,
1994-10-31 00:00:00+00:00,10.25,10.375,10.25,0.7253820896148682,138900,0.0,
1994-11-01 00:00:00+00:00,10.375,10.375,10.25,0.7253820896148682,103600,0.0,
1994-11-02 00:00:00+00:00,10.375,10.375,10.125,0.7079023122787476,151800,0.0,
1994-11-03 00:00:00+00:00,10.125,10.375,10.125,0.716641902923584,176600,0.0,
1994-11-04 00:00:00+00:00,10.25,10.375,10.125,0.7079023122787476,141500,0.0,
1994-11-07 00:00:00+00:00,10.125,10.25,10.0,0.7079023122787476,167000,0.0,
1994-11-08 00:00:00+00:00,10.0,10.0,9.625,0.6729450225830078,183300,0.0,
1994-11-09 00:00:00+00:00,9.625,10.125,9.625,0.699163019657135,252400,0.0,
1994-11-10 00:00:00+00:00,10.0,10.125,9.625,0.690423846244812,248400,0.0,
1994-11-11 00:00:00+00:00,9.875,9.875,9.625,0.690423846244812,207600,0.0,
1994-11-14 00:00:00+00:00,9.875,9.875,9.5,0.6816845536231995,231800,0.0,
1994-11-15 00:00:00+00:00,9.75,10.0,9.625,0.6816845536231995,327400,0.0,
1994-11-16 00:00:00+00:00,9.75,9.875,9.625,0.6816845536231995,351100,0.0,
1994-11-17 00:00:00+00:00,9.75,10.0,9.75,0.699163019657135,428000,0.0,
1994-11-18 00:00:00+00:00,10.0,10.0,9.75,0.690423846244812,213300,0.0,
1994-11-21 00:00:00+00:00,9.875,10.0,9.875,0.690423846244812,182500,0.0,
1994-11-22 00:00:00+00:00,9.875,10.125,9.875,0.699163019657135,227600,0.0,
1994-11-23 00:00:00+00:00,10.0,10.375,10.0,0.7079023122787476,587600,0.0,
1994-11-25 00:00:00+00:00,10.125,10.375,10.125,0.7079023122787476,92500,0.0,
1994-11-28 00:00:00+00:00,10.125,10.25,10.0,0.716641902923584,156800,0.0,
1994-11-29 00:00:00+00:00,10.25,10.25,10.0,0.699163019657135,215600,0.0,
1994-11-30 00:00:00+00:00,10.0,10.375,10.0,0.7253820896148682,279900,0.0,
1994-12-01 00:00:00+00:00,10.375,10.375,10.0,0.7079023122787476,326100,0.0,
1994-12-02 00:00:00+00:00,10.125,10.125,9.875,0.699163019657135,225800,0.0,
1994-12-05 00:00:00+00:00,10.0,10.125,10.0,0.7079023122787476,243800,0.0,
1994-12-06 00:00:00+00:00,10.125,10.125,10.0,0.699163019657135,258300,0.0,
1994-12-07 00:00:00+00:00,10.0,10.125,9.875,0.699163019657135,127100,0.0,
1994-12-08 00:00:00+00:00,10.0,10.125,9.875,0.690423846244812,241400,0.0,
1994-12-09 00:00:00+00:00,9.875,10.125,9.875,0.690423846244812,159000,0.0,
1994-12-12 00:00:00+00:00,9.875,10.0,9.875,0.690423846244812,193500,0.0,
1994-12-13 00:00:00+00:00,9.875,10.0,9.75,0.6816845536231995,258200,0.0,
1994-12-14 00:00:00+00:00,9.75,10.0,9.75,0.690423846244812,363100,0.0,
1994-12-15 00:00:00+00:00,9.875,11.25,9.875,0.690423846244812,264800,0.0,
1994-12-16 00:00:00+00:00,9.875,10.0,9.75,0.690423846244812,233800,0.0,
1994-12-19 00:00:00+00:00,9.875,10.0,9.75,0.690423846244812,219000,0.0,
1994-12-20 00:00:00+00:00,9.875,10.0,9.75,0.699163019657135,245100,0.0,
1994-12-21 00:00:00+00:00,10.0,10.0,9.875,0.690423846244812,279200,0.0,
1994-12-22 00:00:00+00:00,9.875,10.0,9.875,0.690423846244812,216000,0.0,
1994-12-23 00:00:00+00:00,9.875,10.0,9.75,0.6816845536231995,126000,0.0,
1994-12-27 00:00:00+00:00,9.75,10.0,9.75,0.690423846244812,197400,0.0,
1994-12-28 00:00:00+00:00,9.875,10.125,9.75,0.690423846244812,755000,0.0,
1994-12-29 00:00:00+00:00,9.875,10.0,9.625,0.6729450225830078,269800,0.0,
1994-12-30 00:00:00+00:00,9.625,9.875,9.5,0.6816845536231995,356700,0.0,
1995-01-03 00:00:00+00:00,9.75,10.0,9.625,0.690423846244812,123000,0.0,
1995-01-04 00:00:00+00:00,9.875,10.0,9.75,0.699163019657135,84700,0.0,
1995-01-05 00:00:00+00:00,10.0,10.625,9.75,0.690423846244812,81600,0.0,
1995-01-06 00:00:00+00:00,9.875,10.0,9.875,0.690423846244812,135700,0.0,
1995-01-09 00:00:00+00:00,9.875,10.125,9.875,0.699163019657135,113800,0.0,
1995-01-10 00:00:00+00:00,10.0,10.0,9.75,0.699163019657135,132000,0.0,
1995-01-11 00:00:00+00:00,10.0,10.0,9.875,0.690423846244812,149300,0.0,
1995-01-12 00:00:00+00:00,9.875,10.0,9.875,0.699163019657135,192800,0.0,
1995-01-13 00:00:00+00:00,10.0,10.25,9.875,0.7079023122787476,308300,0.0,
1995-01-16 00:00:00+00:00,10.125,10.25,10.125,0.716641902923584,135700,0.0,
1995-01-17 00:00:00+00:00,10.25,10.25,10.0,0.699163019657135,137400,0.0,
1995-01-18 00:00:00+00:00,10.125,10.25,10.125,0.7079023122787476,127800,0.0,
1995-01-19 00:00:00+00:00,10.125,10.25,10.125,0.7079023122787476,168200,0.0,
1995-01-20 00:00:00+00:00,10.125,10.375,10.125,0.7079023122787476,224100,0.0,
1995-01-23 00:00:00+00:00,10.125,10.375,10.125,0.716641902923584,124200,0.0,
1995-01-24 00:00:00+00:00,10.25,10.375,10.25,0.716641902923584,56100,0.0,
1995-01-25 00:00:00+00:00,10.25,10.5,10.25,0.7253820896148682,407900,0.0,
1995-01-26 00:00:00+00:00,10.375,10.625,10.375,0.734121561050415,54900,0.0,
1995-01-27 00:00:00+00:00,10.5,10.625,10.5,0.734121561050415,56700,0.0,
