date,CSPI_Open,CSPI_High,CSPI_Low,CSPI_Close,CSPI_Volume,CSPI_Dividends,CSPI_Stock Splits
1982-01-29 00:00:00+00:00,0.0,3.1930880546569824,3.1461310386657715,1.9556316137313845,101156,0.0,
1982-02-01 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,72939,0.0,
1982-02-02 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,28483,0.0,
1982-02-03 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,18102,0.0,
1982-02-04 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,7986,0.0,
1982-02-05 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,3993,0.0,
1982-02-08 00:00:00+00:00,0.0,3.2870020866394043,3.1461310386657715,1.9556316137313845,4259,0.0,
1982-02-09 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,7986,0.0,
1982-02-10 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,2130,0.0,
1982-02-11 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,799,0.0,
1982-02-12 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,3993,0.0,
1982-02-16 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,6123,0.0,
1982-02-17 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,2130,0.0,
1982-02-18 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,3727,0.0,
1982-02-19 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,799,0.0,
1982-02-22 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,1863,0.0,
1982-02-23 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,1331,0.0,
1982-02-24 00:00:00+00:00,0.0,3.1930880546569824,3.0991740226745605,1.9264429807662964,799,0.0,
1982-02-25 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,6389,0.0,
1982-02-26 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-03-01 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,3194,0.0,
1982-03-02 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,1331,0.0,
1982-03-03 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,10116,0.0,
1982-03-04 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,8518,0.0,
1982-03-05 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,4792,0.0,
1982-03-08 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,2130,0.0,
1982-03-09 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-03-10 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,2662,0.0,
1982-03-11 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,3993,0.0,
1982-03-12 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,799,0.0,
1982-03-15 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,2130,0.0,
1982-03-16 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,1331,0.0,
1982-03-17 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,1863,0.0,
1982-03-18 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-03-19 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,1863,0.0,
1982-03-22 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,266,0.0,
1982-03-23 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-03-24 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,2130,0.0,
1982-03-25 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-03-26 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,1331,0.0,
1982-03-29 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-03-30 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-03-31 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,1863,0.0,
1982-04-01 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-04-02 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,266,0.0,
1982-04-05 00:00:00+00:00,3.0991740226745605,3.0991740226745605,3.0991740226745605,1.9264429807662964,0,0.0,
1982-04-06 00:00:00+00:00,0.0,3.1461310386657715,3.0991740226745605,1.9264429807662964,532,0.0,
1982-04-07 00:00:00+00:00,0.0,3.0991740226745605,3.0052590370178223,1.8680658340454104,7720,0.0,
1982-04-08 00:00:00+00:00,0.0,3.0991740226745605,3.0052590370178223,1.8680658340454104,266,0.0,
