date,ETD_Open,ETD_High,ETD_Low,ETD_Close,ETD_Volume,ETD_Dividends,ETD_Stock Splits
1993-06-01 00:00:00+00:00,5.958333015441895,6.125,5.958333015441895,2.6219515800476074,25800,0.0,
1993-06-02 00:00:00+00:00,6.208333015441895,6.333333015441895,6.1666669845581055,2.6397876739501958,115500,0.0,
1993-06-03 00:00:00+00:00,6.1666669845581055,6.2916669845581055,6.1666669845581055,2.6576247215271,120000,0.0,
1993-06-04 00:00:00+00:00,6.125,6.208333015441895,6.125,2.6576247215271,53700,0.0,
1993-06-07 00:00:00+00:00,6.208333015441895,6.208333015441895,6.083333015441895,2.604114294052124,69600,0.0,
1993-06-08 00:00:00+00:00,6.083333015441895,6.125,5.833333015441895,2.497096538543701,126600,0.0,
1993-06-09 00:00:00+00:00,5.833333015441895,5.875,5.833333015441895,2.514932155609131,41100,0.0,
1993-06-10 00:00:00+00:00,5.833333015441895,5.833333015441895,5.6666669845581055,2.425750494003296,234600,0.0,
1993-06-11 00:00:00+00:00,5.583333015441895,5.625,5.4166669845581055,2.407914638519287,678000,0.0,
1993-06-14 00:00:00+00:00,5.708333015441895,6.0,5.708333015441895,2.5506060123443604,92700,0.0,
1993-06-15 00:00:00+00:00,6.0416669845581055,6.333333015441895,6.0416669845581055,2.711132764816284,193200,0.0,
1993-06-16 00:00:00+00:00,6.5,6.625,6.5,2.8003175258636475,326100,0.0,
1993-06-17 00:00:00+00:00,6.625,6.833333015441895,6.625,2.9251697063446045,183300,0.0,
1993-06-18 00:00:00+00:00,6.833333015441895,6.833333015441895,6.625,2.835988759994507,240000,0.0,
1993-06-21 00:00:00+00:00,6.5416669845581055,6.583333015441895,6.375,2.7646420001983643,84900,0.0,
1993-06-22 00:00:00+00:00,6.458333015441895,6.5,6.2916669845581055,2.711132764816284,183900,0.0,
1993-06-23 00:00:00+00:00,6.375,6.458333015441895,6.375,2.7646420001983643,149700,0.0,
1993-06-24 00:00:00+00:00,6.458333015441895,6.458333015441895,6.333333015441895,2.711132764816284,73200,0.0,
1993-06-25 00:00:00+00:00,6.333333015441895,6.375,6.2916669845581055,2.711132764816284,132000,0.0,
1993-06-28 00:00:00+00:00,6.333333015441895,6.333333015441895,6.25,2.675462007522583,39000,0.0,
1993-06-29 00:00:00+00:00,6.25,6.2916669845581055,6.208333015441895,2.6576247215271,42900,0.0,
1993-06-30 00:00:00+00:00,6.25,6.375,6.25,2.728968381881714,155700,0.0,
1993-07-01 00:00:00+00:00,6.4166669845581055,6.4166669845581055,6.2916669845581055,2.711132764816284,123900,0.0,
1993-07-02 00:00:00+00:00,6.375,6.375,6.25,2.675462007522583,97800,0.0,
1993-07-06 00:00:00+00:00,6.25,6.25,5.958333015441895,2.5506060123443604,128400,0.0,
1993-07-07 00:00:00+00:00,6.0,6.0,5.9166669845581055,2.5327699184417725,154200,0.0,
1993-07-08 00:00:00+00:00,5.9166669845581055,6.083333015441895,5.9166669845581055,2.586277484893799,416100,0.0,
1993-07-09 00:00:00+00:00,6.0,6.083333015441895,6.0,2.586277484893799,51300,0.0,
1993-07-12 00:00:00+00:00,6.083333015441895,6.1666669845581055,6.0416669845581055,2.604114294052124,107700,0.0,
1993-07-13 00:00:00+00:00,6.1666669845581055,6.208333015441895,6.083333015441895,2.604114294052124,40800,0.0,
1993-07-14 00:00:00+00:00,6.083333015441895,6.208333015441895,6.083333015441895,2.6576247215271,23400,0.0,
1993-07-15 00:00:00+00:00,6.25,6.5,6.25,2.746807336807251,45000,0.0,
1993-07-16 00:00:00+00:00,6.375,6.375,6.2916669845581055,2.711132764816284,46500,0.0,
1993-07-19 00:00:00+00:00,6.2916669845581055,6.2916669845581055,6.1666669845581055,2.6397876739501958,16200,0.0,
1993-07-20 00:00:00+00:00,6.208333015441895,6.2916669845581055,6.125,2.675462007522583,38700,0.0,
1993-07-21 00:00:00+00:00,6.2916669845581055,6.2916669845581055,6.208333015441895,2.675462007522583,179700,0.0,
1993-07-22 00:00:00+00:00,6.2916669845581055,6.2916669845581055,6.25,2.6932971477508545,12900,0.0,
1993-07-23 00:00:00+00:00,6.333333015441895,6.375,6.208333015441895,2.6932971477508545,139500,0.0,
1993-07-26 00:00:00+00:00,6.2916669845581055,6.2916669845581055,6.208333015441895,2.675462007522583,16500,0.0,
1993-07-27 00:00:00+00:00,6.2916669845581055,6.2916669845581055,6.1666669845581055,2.675462007522583,232800,0.0,
1993-07-28 00:00:00+00:00,6.208333015441895,6.2916669845581055,6.208333015441895,2.675462007522583,74700,0.0,
1993-07-29 00:00:00+00:00,6.2916669845581055,6.333333015441895,6.25,2.6932971477508545,46200,0.0,
1993-07-30 00:00:00+00:00,6.333333015441895,6.375,6.2916669845581055,2.728968381881714,77400,0.0,
1993-08-02 00:00:00+00:00,6.375,6.375,6.2916669845581055,2.711132764816284,31500,0.0,
1993-08-03 00:00:00+00:00,6.375,6.458333015441895,6.375,2.728968381881714,102000,0.0,
1993-08-04 00:00:00+00:00,6.4166669845581055,6.5416669845581055,6.4166669845581055,2.7646420001983643,53400,0.0,
1993-08-05 00:00:00+00:00,6.5416669845581055,6.708333015441895,6.5416669845581055,2.835988759994507,229200,0.0,
1993-08-06 00:00:00+00:00,6.6666669845581055,6.708333015441895,6.458333015441895,2.7646420001983643,112200,0.0,
1993-08-09 00:00:00+00:00,6.5416669845581055,6.583333015441895,6.458333015441895,2.8003175258636475,63300,0.0,
1993-08-10 00:00:00+00:00,6.583333015441895,6.708333015441895,6.5416669845581055,2.8716611862182617,217500,0.0,
1993-08-11 00:00:00+00:00,7.1666669845581055,7.3333330154418945,7.125,3.1035356521606445,338700,0.0,
1993-08-12 00:00:00+00:00,7.3333330154418945,7.6666669845581055,7.3333330154418945,3.210552930831909,294000,0.0,
1993-08-13 00:00:00+00:00,7.4166669845581055,7.4583330154418945,7.2916669845581055,3.1570441722869877,259200,0.0,
1993-08-16 00:00:00+00:00,7.4166669845581055,7.4166669845581055,7.125,3.0500264167785645,109500,0.0,
1993-08-17 00:00:00+00:00,7.2083330154418945,7.2916669845581055,7.0,3.121373414993286,161700,0.0,
1993-08-18 00:00:00+00:00,7.2916669845581055,7.2916669845581055,7.25,3.1035356521606445,49200,0.0,
1993-08-19 00:00:00+00:00,7.3333330154418945,7.8333330154418945,7.3333330154418945,3.3354086875915527,517800,0.0,
1993-08-20 00:00:00+00:00,7.8333330154418945,8.333333015441895,7.8333330154418945,3.5672826766967773,362400,0.0,
1993-08-23 00:00:00+00:00,8.291666984558105,8.5,8.208333015441895,3.6029536724090576,465600,0.0,
1993-08-24 00:00:00+00:00,8.416666984558105,8.583333015441895,8.416666984558105,3.656463384628296,385200,0.0,
1993-08-25 00:00:00+00:00,8.541666984558105,8.583333015441895,8.5,3.638626098632813,400500,0.0,
1993-08-26 00:00:00+00:00,8.458333015441895,8.541666984558105,8.25,3.53161096572876,291600,0.0,
1993-08-27 00:00:00+00:00,8.333333015441895,8.375,8.25,3.549445867538452,47400,0.0,
1993-08-30 00:00:00+00:00,8.25,8.25,8.208333015441895,3.513772487640381,34200,0.0,
1993-08-31 00:00:00+00:00,8.208333015441895,8.375,8.125,3.5672826766967773,201900,0.0,
1993-09-01 00:00:00+00:00,8.291666984558105,8.333333015441895,8.208333015441895,3.53161096572876,68700,0.0,
1993-09-02 00:00:00+00:00,8.291666984558105,8.375,8.291666984558105,3.549445867538452,159900,0.0,
1993-09-03 00:00:00+00:00,8.333333015441895,8.333333015441895,8.291666984558105,3.549445867538452,24600,0.0,
1993-09-07 00:00:00+00:00,8.208333015441895,8.291666984558105,8.166666984558105,3.549445867538452,47100,0.0,
1993-09-08 00:00:00+00:00,8.291666984558105,8.291666984558105,8.166666984558105,3.4959349632263184,52200,0.0,
1993-09-09 00:00:00+00:00,8.208333015441895,8.291666984558105,8.208333015441895,3.549445867538452,93900,0.0,
1993-09-10 00:00:00+00:00,8.25,8.291666984558105,8.166666984558105,3.513772487640381,72300,0.0,
1993-09-13 00:00:00+00:00,8.166666984558105,8.166666984558105,7.875,3.3889174461364746,119100,0.0,
1993-09-14 00:00:00+00:00,7.875,7.9166669845581055,7.7916669845581055,3.3354086875915527,18000,0.0,
1993-09-15 00:00:00+00:00,7.75,7.875,7.75,3.3354086875915527,507900,0.0,
1993-09-16 00:00:00+00:00,7.75,7.9166669845581055,7.75,3.371079683303833,95700,0.0,
1993-09-17 00:00:00+00:00,7.875,8.166666984558105,7.875,3.424590349197388,408900,0.0,
1993-09-20 00:00:00+00:00,8.041666984558105,8.083333015441895,8.0,3.424590349197388,25200,0.0,
1993-09-21 00:00:00+00:00,8.0,8.083333015441895,8.0,3.460261821746826,96300,0.0,
1993-09-22 00:00:00+00:00,8.083333015441895,8.166666984558105,8.083333015441895,3.4959349632263184,243900,0.0,
1993-09-23 00:00:00+00:00,8.125,8.333333015441895,8.125,3.5672826766967773,701700,0.0,
1993-09-24 00:00:00+00:00,8.333333015441895,8.333333015441895,8.25,3.549445867538452,250200,0.0,
1993-09-27 00:00:00+00:00,8.291666984558105,8.333333015441895,8.25,3.549445867538452,341400,0.0,
1993-09-28 00:00:00+00:00,8.291666984558105,8.291666984558105,8.208333015441895,3.53161096572876,257400,0.0,
1993-09-29 00:00:00+00:00,8.25,8.25,8.166666984558105,3.4959349632263184,75600,0.0,
1993-09-30 00:00:00+00:00,8.125,8.125,7.7916669845581055,3.424590349197388,137700,0.0,
1993-10-01 00:00:00+00:00,8.0,8.083333015441895,7.9583330154418945,3.460261821746826,29700,0.0,
1993-10-04 00:00:00+00:00,8.041666984558105,8.083333015441895,7.9583330154418945,3.424590349197388,10200,0.0,
1993-10-05 00:00:00+00:00,8.0,8.0,7.9166669845581055,3.424590349197388,294000,0.0,
1993-10-06 00:00:00+00:00,7.9583330154418945,7.9583330154418945,7.9166669845581055,3.3889174461364746,11400,0.0,
1993-10-07 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.75,3.3175716400146484,20700,0.0,
1993-10-08 00:00:00+00:00,7.7916669845581055,7.875,7.7916669845581055,3.3354086875915527,102600,0.0,
1993-10-11 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.8333330154418945,3.371079683303833,144900,0.0,
1993-10-12 00:00:00+00:00,7.7916669845581055,7.8333330154418945,7.7083330154418945,3.3354086875915527,99900,0.0,
1993-10-13 00:00:00+00:00,7.7916669845581055,7.8333330154418945,7.75,3.353243350982666,219600,0.0,
1993-10-14 00:00:00+00:00,7.8333330154418945,7.875,7.7083330154418945,3.2997360229492188,189000,0.0,
1993-10-15 00:00:00+00:00,7.7083330154418945,7.7083330154418945,7.625,3.2818992137908936,382500,0.0,
1993-10-18 00:00:00+00:00,7.7083330154418945,7.7083330154418945,7.4166669845581055,3.174880266189575,111900,0.0,
1993-10-19 00:00:00+00:00,7.3333330154418945,7.375,7.083333015441895,3.032187938690185,115500,0.0,
1993-10-20 00:00:00+00:00,7.4166669845581055,8.041666984558105,7.4166669845581055,3.4424285888671875,341700,0.0,
1993-10-21 00:00:00+00:00,8.166666984558105,8.416666984558105,8.083333015441895,3.5672826766967773,613200,0.0,
1993-10-22 00:00:00+00:00,8.333333015441895,8.333333015441895,8.208333015441895,3.549445867538452,45300,0.0,
1993-10-25 00:00:00+00:00,8.25,8.291666984558105,8.166666984558105,3.513772487640381,76200,0.0,
1993-10-26 00:00:00+00:00,8.125,8.25,8.083333015441895,3.513772487640381,50400,0.0,
1993-10-27 00:00:00+00:00,8.25,8.25,8.166666984558105,3.53161096572876,185100,0.0,
1993-10-28 00:00:00+00:00,8.208333015441895,8.208333015441895,8.166666984558105,3.513772487640381,30600,0.0,
1993-10-29 00:00:00+00:00,8.208333015441895,8.208333015441895,8.166666984558105,3.513772487640381,35400,0.0,
1993-11-01 00:00:00+00:00,8.166666984558105,8.208333015441895,7.9583330154418945,3.424590349197388,89100,0.0,
1993-11-02 00:00:00+00:00,7.9166669845581055,8.0,7.875,3.371079683303833,177300,0.0,
1993-11-03 00:00:00+00:00,7.9583330154418945,8.0,7.9166669845581055,3.3889174461364746,68100,0.0,
1993-11-04 00:00:00+00:00,7.9166669845581055,7.9583330154418945,7.9166669845581055,3.3889174461364746,13200,0.0,
1993-11-05 00:00:00+00:00,7.875,8.333333015441895,7.875,3.5672826766967773,138900,0.0,
1993-11-08 00:00:00+00:00,8.333333015441895,8.916666984558105,8.333333015441895,3.763481378555298,93900,0.0,
1993-11-09 00:00:00+00:00,8.916666984558105,9.166666984558104,8.916666984558105,3.8348264694213863,86700,0.0,
1993-11-10 00:00:00+00:00,9.041666984558104,9.166666984558104,8.833333015441895,3.8348264694213863,136800,0.0,
1993-11-11 00:00:00+00:00,8.875,8.958333015441895,8.833333015441895,3.781317710876465,1453500,0.0,
1993-11-12 00:00:00+00:00,8.833333015441895,8.833333015441895,8.666666984558105,3.781317710876465,227400,0.0,
1993-11-15 00:00:00+00:00,8.833333015441895,9.0,8.833333015441895,3.781317710876465,245700,0.0,
1993-11-16 00:00:00+00:00,8.875,8.875,8.708333015441895,3.727808713912964,66600,0.0,
1993-11-17 00:00:00+00:00,8.708333015441895,8.75,8.625,3.727808713912964,146700,0.0,
1993-11-18 00:00:00+00:00,8.666666984558105,8.791666984558105,8.666666984558105,3.727808713912964,123900,0.0,
1993-11-19 00:00:00+00:00,8.75,8.791666984558105,8.666666984558105,3.727808713912964,183900,0.0,
1993-11-22 00:00:00+00:00,8.75,8.75,8.666666984558105,3.7099721431732178,56400,0.0,
1993-11-23 00:00:00+00:00,8.708333015441895,8.75,8.666666984558105,3.7099721431732178,41100,0.0,
1993-11-24 00:00:00+00:00,8.75,8.75,8.708333015441895,3.727808713912964,60000,0.0,
1993-11-26 00:00:00+00:00,8.75,8.791666984558105,8.75,3.763481378555298,3600,0.0,
1993-11-29 00:00:00+00:00,8.75,8.791666984558105,8.75,3.763481378555298,18300,0.0,
1993-11-30 00:00:00+00:00,8.833333015441895,8.833333015441895,8.75,3.781317710876465,107100,0.0,
1993-12-01 00:00:00+00:00,8.75,8.958333015441895,8.75,3.8348264694213863,63300,0.0,
1993-12-02 00:00:00+00:00,9.0,9.291666984558104,9.0,3.959681749343872,136200,0.0,
1993-12-03 00:00:00+00:00,9.291666984558104,9.375,9.291666984558104,3.9775195121765137,236700,0.0,
1993-12-06 00:00:00+00:00,9.333333015441896,9.375,9.25,3.959681749343872,147900,0.0,
1993-12-07 00:00:00+00:00,9.291666984558104,9.291666984558104,9.083333015441896,3.888336420059204,26100,0.0,
1993-12-08 00:00:00+00:00,9.166666984558104,9.166666984558104,8.958333015441895,3.852663278579712,138900,0.0,
1993-12-09 00:00:00+00:00,9.041666984558104,9.041666984558104,8.916666984558105,3.8348264694213863,305400,0.0,
1993-12-10 00:00:00+00:00,8.958333015441895,8.958333015441895,8.791666984558105,3.781317710876465,145500,0.0,
1993-12-13 00:00:00+00:00,8.833333015441895,8.875,8.791666984558105,3.799152374267578,42600,0.0,
1993-12-14 00:00:00+00:00,8.875,8.916666984558105,8.791666984558105,3.799152374267578,154500,0.0,
1993-12-15 00:00:00+00:00,8.875,8.875,8.791666984558105,3.781317710876465,92700,0.0,
1993-12-16 00:00:00+00:00,8.833333015441895,8.916666984558105,8.791666984558105,3.781317710876465,345900,0.0,
1993-12-17 00:00:00+00:00,8.833333015441895,9.125,8.791666984558105,3.888336420059204,248400,0.0,
1993-12-20 00:00:00+00:00,9.166666984558104,9.458333015441896,9.041666984558104,4.013190746307373,333600,0.0,
1993-12-21 00:00:00+00:00,9.416666984558104,9.458333015441896,9.291666984558104,4.031026840209961,218400,0.0,
1993-12-22 00:00:00+00:00,9.416666984558104,9.541666984558104,9.416666984558104,4.048863887786865,223500,0.0,
1993-12-23 00:00:00+00:00,9.458333015441896,9.458333015441896,9.25,3.9775195121765137,73800,0.0,
1993-12-27 00:00:00+00:00,9.291666984558104,9.291666984558104,9.208333015441896,3.9775195121765137,198000,0.0,
1993-12-28 00:00:00+00:00,9.291666984558104,9.416666984558104,9.291666984558104,4.031026840209961,67200,0.0,
1993-12-29 00:00:00+00:00,9.416666984558104,9.541666984558104,9.375,4.084537982940674,222000,0.0,
1993-12-30 00:00:00+00:00,9.541666984558104,9.958333015441896,9.541666984558104,4.262901782989502,132300,0.0,
1993-12-31 00:00:00+00:00,9.958333015441896,10.5,9.958333015441896,4.459102630615234,126000,0.0,
1994-01-03 00:00:00+00:00,10.25,10.25,9.708333015441896,4.1558837890625,283500,0.0,
1994-01-04 00:00:00+00:00,9.75,9.75,9.583333015441896,4.138045310974121,127500,0.0,
1994-01-05 00:00:00+00:00,9.708333015441896,9.708333015441896,9.666666984558104,4.1558837890625,551700,0.0,
1994-01-06 00:00:00+00:00,9.708333015441896,9.791666984558104,9.458333015441896,4.066699981689453,99900,0.0,
1994-01-07 00:00:00+00:00,9.583333015441896,9.75,9.583333015441896,4.173718929290772,241500,0.0,
1994-01-10 00:00:00+00:00,9.666666984558104,9.75,9.666666984558104,4.1558837890625,78000,0.0,
1994-01-11 00:00:00+00:00,9.75,9.75,9.583333015441896,4.138045310974121,321000,0.0,
1994-01-12 00:00:00+00:00,9.666666984558104,9.666666984558104,9.583333015441896,4.138045310974121,198300,0.0,
1994-01-13 00:00:00+00:00,9.666666984558104,9.666666984558104,9.625,4.138045310974121,207000,0.0,
1994-01-14 00:00:00+00:00,9.625,9.666666984558104,9.583333015441896,4.138045310974121,90900,0.0,
1994-01-17 00:00:00+00:00,9.708333015441896,9.708333015441896,9.458333015441896,4.084537982940674,65400,0.0,
1994-01-18 00:00:00+00:00,9.625,9.666666984558104,9.541666984558104,4.102372646331787,111300,0.0,
1994-01-19 00:00:00+00:00,9.666666984558104,9.958333015441896,9.458333015441896,4.120210647583008,194100,0.0,
1994-01-20 00:00:00+00:00,9.916666984558104,10.125,9.791666984558104,4.298572540283203,549600,0.0,
1994-01-21 00:00:00+00:00,10.125,10.583333015441896,10.083333015441896,4.387754440307617,702000,0.0,
1994-01-24 00:00:00+00:00,10.291666984558104,10.416666984558104,10.25,4.423428535461426,320100,0.0,
1994-01-25 00:00:00+00:00,10.333333015441896,10.333333015441896,10.208333015441896,4.387754440307617,226800,0.0,
1994-01-26 00:00:00+00:00,10.208333015441896,10.333333015441896,10.208333015441896,4.4055938720703125,213600,0.0,
1994-01-27 00:00:00+00:00,10.25,10.416666984558104,10.25,4.423428535461426,108300,0.0,
1994-01-28 00:00:00+00:00,10.375,10.375,10.083333015441896,4.387754440307617,87600,0.0,
1994-01-31 00:00:00+00:00,10.25,10.583333015441896,10.25,4.476938724517822,596100,0.0,
1994-02-01 00:00:00+00:00,10.416666984558104,10.666666984558104,10.333333015441896,4.530446529388428,119400,0.0,
1994-02-02 00:00:00+00:00,10.541666984558104,10.625,10.5,4.494776725769043,63300,0.0,
1994-02-03 00:00:00+00:00,10.541666984558104,10.666666984558104,10.416666984558104,4.494776725769043,367500,0.0,
1994-02-04 00:00:00+00:00,10.541666984558104,10.541666984558104,10.25,4.4055938720703125,164700,0.0,
1994-02-07 00:00:00+00:00,10.125,10.25,10.083333015441896,4.352081775665283,130200,0.0,
1994-02-08 00:00:00+00:00,10.25,10.416666984558104,10.25,4.4055938720703125,258900,0.0,
1994-02-09 00:00:00+00:00,10.333333015441896,10.375,10.25,4.44126558303833,16800,0.0,
1994-02-10 00:00:00+00:00,10.333333015441896,10.416666984558104,10.166666984558104,4.352081775665283,27000,0.0,
1994-02-11 00:00:00+00:00,10.208333015441896,10.208333015441896,10.083333015441896,4.316408634185791,39900,0.0,
1994-02-14 00:00:00+00:00,10.083333015441896,10.25,10.083333015441896,4.316408634185791,122700,0.0,
1994-02-15 00:00:00+00:00,10.0,10.0,9.833333015441896,4.209392070770264,194100,0.0,
1994-02-16 00:00:00+00:00,9.916666984558104,10.0,9.916666984558104,4.262901782989502,94500,0.0,
1994-02-17 00:00:00+00:00,9.958333015441896,9.958333015441896,9.791666984558104,4.191555500030518,81000,0.0,
1994-02-18 00:00:00+00:00,9.833333015441896,9.875,9.708333015441896,4.1558837890625,72300,0.0,
1994-02-22 00:00:00+00:00,9.666666984558104,9.708333015441896,9.583333015441896,4.1558837890625,48000,0.0,
1994-02-23 00:00:00+00:00,9.666666984558104,9.708333015441896,9.541666984558104,4.102372646331787,64500,0.0,
1994-02-24 00:00:00+00:00,9.5,9.5,9.291666984558104,3.995356798171997,655200,0.0,
1994-02-25 00:00:00+00:00,9.333333015441896,9.416666984558104,9.25,3.9775195121765137,160500,0.0,
1994-02-28 00:00:00+00:00,9.333333015441896,9.333333015441896,9.166666984558104,3.941845655441284,454500,0.0,
1994-03-01 00:00:00+00:00,9.166666984558104,9.166666984558104,8.916666984558105,3.870500087738037,114300,0.0,
1994-03-02 00:00:00+00:00,8.958333015441895,9.333333015441896,8.791666984558105,3.995356798171997,104100,0.0,
1994-03-03 00:00:00+00:00,9.291666984558104,9.375,9.25,3.9775195121765137,220800,0.0,
1994-03-04 00:00:00+00:00,9.375,9.666666984558104,9.375,4.084537982940674,95100,0.0,
1994-03-07 00:00:00+00:00,9.625,9.666666984558104,9.5,4.138045310974121,164100,0.0,
1994-03-08 00:00:00+00:00,9.75,9.791666984558104,9.583333015441896,4.173718929290772,148500,0.0,
1994-03-09 00:00:00+00:00,9.708333015441896,9.791666984558104,9.625,4.1558837890625,116700,0.0,
1994-03-10 00:00:00+00:00,9.75,9.833333015441896,9.75,4.191555500030518,180000,0.0,
1994-03-11 00:00:00+00:00,9.791666984558104,9.875,9.791666984558104,4.227228164672852,90300,0.0,
1994-03-14 00:00:00+00:00,9.875,10.0,9.875,4.28073787689209,71100,0.0,
1994-03-15 00:00:00+00:00,10.0,10.166666984558104,10.0,4.334245681762695,48300,0.0,
1994-03-16 00:00:00+00:00,10.125,10.208333015441896,10.125,4.352081775665283,15900,0.0,
1994-03-17 00:00:00+00:00,10.208333015441896,10.25,10.083333015441896,4.387754440307617,215400,0.0,
