date,YHGJ_Open,YHGJ_High,YHGJ_Low,YHGJ_Close,YHGJ_Volume,YHGJ_Dividends,YHGJ_Stock Splits
2003-09-04 00:00:00+00:00,2.059999942779541,2.059999942779541,2.059999942779541,2.006387948989868,100,0.0,
2003-09-05 00:00:00+00:00,2.109999895095825,2.109999895095825,2.109999895095825,2.055086851119995,200,0.0,
2003-09-08 00:00:00+00:00,2.109999895095825,2.109999895095825,2.109999895095825,2.055086851119995,0,0.0,
2003-09-09 00:00:00+00:00,2.119999885559082,2.130000114440918,2.119999885559082,2.064826488494873,1000,0.0,
2003-09-10 00:00:00+00:00,2.130000114440918,2.130000114440918,2.130000114440918,2.074566602706909,600,0.0,
2003-09-11 00:00:00+00:00,2.109999895095825,2.109999895095825,2.109999895095825,2.055086851119995,400,0.0,
2003-09-12 00:00:00+00:00,2.130000114440918,2.150000095367432,2.109999895095825,2.084306240081787,1900,0.0,
2003-09-15 00:00:00+00:00,2.140000104904175,2.140000104904175,2.140000104904175,2.084306240081787,1600,0.0,
2003-09-16 00:00:00+00:00,2.140000104904175,2.140000104904175,2.140000104904175,2.084306240081787,0,0.0,
2003-09-17 00:00:00+00:00,2.109999895095825,2.140000104904175,2.109999895095825,2.084306240081787,3000,0.0,
2003-09-18 00:00:00+00:00,2.200000047683716,2.2699999809265137,2.150000095367432,2.210923194885254,3100,0.0,
2003-09-19 00:00:00+00:00,2.0999999046325684,2.240000009536743,2.0999999046325684,2.055086851119995,1200,0.0,
2003-09-22 00:00:00+00:00,2.180000066757202,2.2699999809265137,2.180000066757202,2.210923194885254,5200,0.0,
2003-09-23 00:00:00+00:00,2.0999999046325684,2.25,2.0999999046325684,2.19144344329834,4100,0.0,
2003-09-24 00:00:00+00:00,2.1700000762939453,2.1700000762939453,2.1700000762939453,2.113525390625,600,0.0,
2003-09-25 00:00:00+00:00,2.1700000762939453,2.1700000762939453,2.150000095367432,2.094046115875244,1400,0.0,
2003-09-26 00:00:00+00:00,2.1600000858306885,2.1600000858306885,2.150000095367432,2.094046115875244,1200,0.0,
2003-09-29 00:00:00+00:00,2.150000095367432,2.150000095367432,2.150000095367432,2.094046115875244,0,0.0,
2003-09-30 00:00:00+00:00,2.150000095367432,2.150000095367432,2.150000095367432,2.094046115875244,0,0.0,
2003-10-01 00:00:00+00:00,2.25,2.25,2.25,2.19144344329834,2300,0.0,
2003-10-02 00:00:00+00:00,2.25,2.25,2.25,2.19144344329834,0,0.0,
2003-10-03 00:00:00+00:00,2.25,2.25,2.25,2.19144344329834,0,0.0,
2003-10-06 00:00:00+00:00,2.25,2.2699999809265137,2.25,2.210923194885254,1800,0.0,
2003-10-07 00:00:00+00:00,2.299999952316284,2.299999952316284,2.299999952316284,2.240142107009888,200,0.0,
2003-10-08 00:00:00+00:00,2.299999952316284,2.299999952316284,2.299999952316284,2.240142107009888,0,0.0,
2003-10-09 00:00:00+00:00,2.299999952316284,2.490000009536743,2.200000047683716,2.4251973628997803,2200,0.0,
2003-10-10 00:00:00+00:00,2.490000009536743,2.490000009536743,2.490000009536743,2.4251973628997803,0,0.0,
2003-10-13 00:00:00+00:00,2.390000104904175,2.4600000381469727,2.390000104904175,2.3959779739379883,500,0.0,
2003-10-14 00:00:00+00:00,2.450000047683716,2.4600000381469727,2.450000047683716,2.3959779739379883,1400,0.0,
2003-10-15 00:00:00+00:00,2.4600000381469727,2.4600000381469727,2.4600000381469727,2.3959779739379883,0,0.0,
2003-10-16 00:00:00+00:00,2.4600000381469727,2.4600000381469727,2.4600000381469727,2.3959779739379883,0,0.0,
2003-10-17 00:00:00+00:00,2.4600000381469727,2.4800000190734863,2.400000095367432,2.4154577255249023,2000,0.0,
2003-10-20 00:00:00+00:00,2.359999895095825,2.359999895095825,2.1600000858306885,2.103785991668701,1100,0.0,
2003-10-21 00:00:00+00:00,2.1700000762939453,2.4800000190734863,2.150000095367432,2.2791008949279785,4700,0.0,
2003-10-22 00:00:00+00:00,2.3499999046325684,2.3499999046325684,2.25,2.210923194885254,1600,0.0,
2003-10-23 00:00:00+00:00,2.3499999046325684,2.390000104904175,2.25,2.2304022312164307,2100,0.0,
2003-10-24 00:00:00+00:00,2.3499999046325684,2.3499999046325684,2.259999990463257,2.2011830806732178,1600,0.0,
2003-10-27 00:00:00+00:00,2.3499999046325684,2.3499999046325684,2.180000066757202,2.123265027999878,2700,0.0,
2003-10-28 00:00:00+00:00,2.3499999046325684,2.3499999046325684,2.2100000381469727,2.2206625938415527,8300,0.0,
2003-10-29 00:00:00+00:00,2.3399999141693115,2.3399999141693115,2.240000009536743,2.26936149597168,1400,0.0,
2003-10-30 00:00:00+00:00,2.3399999141693115,2.3399999141693115,2.240000009536743,2.210923194885254,4000,0.0,
2003-10-31 00:00:00+00:00,2.3499999046325684,2.3499999046325684,2.1600000858306885,2.142744779586792,4100,0.0,
2003-11-03 00:00:00+00:00,2.3399999141693115,2.3399999141693115,2.190000057220459,2.142744779586792,8600,0.0,
2003-11-04 00:00:00+00:00,2.299999952316284,2.299999952316284,2.109999895095825,2.094046115875244,3500,0.0,
2003-11-05 00:00:00+00:00,2.259999990463257,2.299999952316284,2.150000095367432,2.094046115875244,8200,0.0,
2003-11-06 00:00:00+00:00,2.200000047683716,2.3499999046325684,2.200000047683716,2.2498819828033447,2700,0.0,
2003-11-07 00:00:00+00:00,2.190000057220459,2.3399999141693115,2.150000095367432,2.094046115875244,2200,0.0,
2003-11-10 00:00:00+00:00,2.200000047683716,2.2699999809265137,2.200000047683716,2.142744779586792,4000,0.0,
2003-11-11 00:00:00+00:00,2.200000047683716,2.2799999713897705,2.1700000762939453,2.171963930130005,3700,0.0,
2003-11-12 00:00:00+00:00,2.369999885559082,2.369999885559082,2.190000057220459,2.2011830806732178,4000,0.0,
2003-11-13 00:00:00+00:00,2.190000057220459,2.259999990463257,2.190000057220459,2.142744779586792,1600,0.0,
2003-11-14 00:00:00+00:00,2.200000047683716,2.2699999809265137,2.200000047683716,2.210923194885254,700,0.0,
2003-11-17 00:00:00+00:00,2.190000057220459,2.240000009536743,2.190000057220459,2.181703805923462,1200,0.0,
2003-11-18 00:00:00+00:00,2.190000057220459,2.2799999713897705,2.190000057220459,2.142744779586792,1400,0.0,
2003-11-19 00:00:00+00:00,2.289999961853028,2.289999961853028,2.200000047683716,2.15248441696167,2400,0.0,
2003-11-20 00:00:00+00:00,2.190000057220459,2.2699999809265137,2.1600000858306885,2.103785991668701,2900,0.0,
2003-11-21 00:00:00+00:00,2.150000095367432,2.2699999809265137,2.119999885559082,2.15248441696167,7100,0.0,
2003-11-24 00:00:00+00:00,2.200000047683716,2.240000009536743,2.140000104904175,2.094046115875244,2600,0.0,
2003-11-25 00:00:00+00:00,2.2100000381469727,2.2699999809265137,2.200000047683716,2.142744779586792,1400,0.0,
2003-11-26 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.180000066757202,2.133005142211914,1500,0.0,
2003-11-28 00:00:00+00:00,2.190000057220459,2.240000009536743,2.150000095367432,2.181703805923462,1800,0.0,
2003-12-01 00:00:00+00:00,2.150000095367432,2.25,2.109999895095825,2.123265027999878,2600,0.0,
2003-12-02 00:00:00+00:00,2.049999952316284,2.150000095367432,2.049999952316284,2.055086851119995,8800,0.0,
2003-12-03 00:00:00+00:00,2.289999961853028,2.299999952316284,2.180000066757202,2.181703805923462,2200,0.0,
2003-12-04 00:00:00+00:00,2.25,2.25,2.190000057220459,2.19144344329834,1200,0.0,
2003-12-05 00:00:00+00:00,2.119999885559082,2.119999885559082,2.119999885559082,2.064826488494873,500,0.0,
2003-12-08 00:00:00+00:00,2.119999885559082,2.119999885559082,2.009999990463257,2.055086851119995,3800,0.0,
2003-12-09 00:00:00+00:00,2.109999895095825,2.109999895095825,2.109999895095825,2.055086851119995,0,0.0,
2003-12-10 00:00:00+00:00,2.0299999713897705,2.150000095367432,2.0199999809265137,2.045347213745117,6400,0.0,
2003-12-11 00:00:00+00:00,2.0,2.0,2.0,1.947949767112732,5700,0.0,
2003-12-12 00:00:00+00:00,2.0,2.0,2.0,1.947949767112732,0,0.0,
2003-12-15 00:00:00+00:00,2.0,2.069999933242798,2.0,2.016127824783325,2200,0.0,
2003-12-16 00:00:00+00:00,2.0,2.0,1.950000047683716,1.947949767112732,5800,0.0,
2003-12-17 00:00:00+00:00,1.9299999475479128,1.9299999475479128,1.9299999475479128,1.87977135181427,300,0.0,
2003-12-18 00:00:00+00:00,1.9299999475479128,1.9299999475479128,1.9299999475479128,1.87977135181427,0,0.0,
2003-12-19 00:00:00+00:00,1.909999966621399,1.919999957084656,1.7899999618530271,1.7434149980545044,5300,0.0,
2003-12-22 00:00:00+00:00,1.919999957084656,1.950000047683716,1.8600000143051147,1.899250864982605,1000,0.0,
2003-12-23 00:00:00+00:00,1.950000047683716,1.950000047683716,1.950000047683716,1.899250864982605,2100,0.0,
2003-12-24 00:00:00+00:00,1.940000057220459,1.940000057220459,1.919999957084656,1.87977135181427,600,0.0,
2003-12-26 00:00:00+00:00,1.9299999475479128,1.9299999475479128,1.9299999475479128,1.87977135181427,0,0.0,
2003-12-29 00:00:00+00:00,1.9299999475479128,1.9800000190734863,1.919999957084656,1.87977135181427,1300,0.0,
2003-12-30 00:00:00+00:00,1.9700000286102293,1.9900000095367432,1.9700000286102293,1.938209891319275,2600,0.0,
2003-12-31 00:00:00+00:00,1.9800000190734863,2.289999961853028,1.919999957084656,2.2011830806732178,9600,0.0,
2004-01-02 00:00:00+00:00,2.3399999141693115,2.490000009536743,2.3299999237060547,2.2791008949279785,6000,0.0,
2004-01-05 00:00:00+00:00,2.440000057220459,2.440000057220459,2.430000066757202,2.3667588233947754,500,0.0,
2004-01-06 00:00:00+00:00,2.369999885559082,2.369999885559082,2.299999952316284,2.240142107009888,6100,0.0,
2004-01-07 00:00:00+00:00,2.299999952316284,2.299999952316284,2.240000009536743,2.2304022312164307,1500,0.0,
2004-01-08 00:00:00+00:00,2.289999961853028,2.289999961853028,2.289999961853028,2.2304022312164307,0,0.0,
2004-01-09 00:00:00+00:00,2.2799999713897705,2.289999961853028,2.2799999713897705,2.2304022312164307,800,0.0,
2004-01-12 00:00:00+00:00,2.200000047683716,2.25,2.200000047683716,2.19144344329834,300,0.0,
2004-01-13 00:00:00+00:00,2.2100000381469727,2.2100000381469727,2.150000095367432,2.142744779586792,1500,0.0,
2004-01-14 00:00:00+00:00,2.190000057220459,2.190000057220459,2.190000057220459,2.133005142211914,200,0.0,
2004-01-15 00:00:00+00:00,2.25,2.25,2.2100000381469727,2.19144344329834,1100,0.0,
2004-01-16 00:00:00+00:00,2.2799999713897705,2.289999961853028,2.2799999713897705,2.2206625938415527,6700,0.0,
2004-01-20 00:00:00+00:00,2.25,2.25,2.25,2.19144344329834,500,0.0,
2004-01-21 00:00:00+00:00,2.25,2.25,2.150000095367432,2.19144344329834,5600,0.0,
2004-01-22 00:00:00+00:00,2.240000009536743,2.25,2.150000095367432,2.103785991668701,1700,0.0,
2004-01-23 00:00:00+00:00,2.25,2.25,2.240000009536743,2.181703805923462,700,0.0,
2004-01-26 00:00:00+00:00,2.240000009536743,2.240000009536743,2.240000009536743,2.181703805923462,0,0.0,
2004-01-27 00:00:00+00:00,2.240000009536743,2.240000009536743,2.240000009536743,2.181703805923462,1000,0.0,
2004-01-28 00:00:00+00:00,2.180000066757202,2.180000066757202,2.150000095367432,2.094046115875244,1100,0.0,
2004-01-29 00:00:00+00:00,2.150000095367432,2.259999990463257,2.150000095367432,2.2011830806732178,5600,0.0,
2004-01-30 00:00:00+00:00,2.1700000762939453,2.4800000190734863,2.1700000762939453,2.2498819828033447,7300,0.0,
2004-02-02 00:00:00+00:00,2.309999942779541,2.309999942779541,2.309999942779541,2.2498819828033447,0,0.0,
2004-02-03 00:00:00+00:00,2.3299999237060547,2.3399999141693115,2.25,2.2596216201782227,1700,0.0,
2004-02-04 00:00:00+00:00,2.319999933242798,2.319999933242798,2.150000095367432,2.19144344329834,6600,0.0,
2004-02-05 00:00:00+00:00,2.240000009536743,2.2699999809265137,2.2300000190734863,2.171963930130005,500,0.0,
2004-02-06 00:00:00+00:00,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.171963930130005,200,0.0,
2004-02-09 00:00:00+00:00,2.2300000190734863,2.240000009536743,2.2300000190734863,2.181703805923462,600,0.0,
2004-02-10 00:00:00+00:00,2.2300000190734863,2.2300000190734863,2.0999999046325684,2.103785991668701,14900,0.0,
2004-02-11 00:00:00+00:00,2.009999990463257,2.150000095367432,2.009999990463257,2.094046115875244,800,0.0,
2004-02-12 00:00:00+00:00,2.259999990463257,2.259999990463257,2.259999990463257,2.2011830806732178,100,0.0,
2004-02-13 00:00:00+00:00,2.25,2.289999961853028,2.25,2.2304022312164307,1300,0.0,
2004-02-17 00:00:00+00:00,2.25,2.2699999809265137,2.25,2.2011830806732178,5500,0.0,
2004-02-18 00:00:00+00:00,2.25,2.25,2.1600000858306885,2.181703805923462,2500,0.0,
2004-02-19 00:00:00+00:00,2.200000047683716,2.200000047683716,2.150000095367432,2.103785991668701,8000,0.0,
2004-02-20 00:00:00+00:00,2.1700000762939453,2.2699999809265137,2.140000104904175,2.094046115875244,6400,0.0,
2004-02-23 00:00:00+00:00,2.150000095367432,2.150000095367432,2.150000095367432,2.094046115875244,4600,0.0,
2004-02-24 00:00:00+00:00,2.150000095367432,2.1700000762939453,2.150000095367432,2.094046115875244,2600,0.0,
2004-02-25 00:00:00+00:00,2.140000104904175,2.200000047683716,2.140000104904175,2.084306240081787,9500,0.0,
2004-02-26 00:00:00+00:00,2.140000104904175,2.150000095367432,2.0999999046325684,2.045347213745117,14500,0.0,
2004-02-27 00:00:00+00:00,2.190000057220459,2.190000057220459,2.190000057220459,2.133005142211914,200,0.0,
2004-03-01 00:00:00+00:00,2.130000114440918,2.1700000762939453,2.130000114440918,2.113525390625,2100,0.0,
2004-03-02 00:00:00+00:00,2.1700000762939453,2.1700000762939453,2.130000114440918,2.084306240081787,1200,0.0,
2004-03-03 00:00:00+00:00,2.130000114440918,2.9800000190734863,2.0899999141693115,2.522594690322876,135600,0.0,
2004-03-04 00:00:00+00:00,2.680000066757202,2.9200000762939453,2.359999895095825,2.4251973628997803,35100,0.0,
2004-03-05 00:00:00+00:00,2.559999942779541,2.640000104904175,2.359999895095825,2.3862383365631104,11000,0.0,
2004-03-08 00:00:00+00:00,2.450000047683716,2.450000047683716,2.450000047683716,2.3862383365631104,600,0.0,
2004-03-09 00:00:00+00:00,2.4800000190734863,2.619999885559082,2.4800000190734863,2.444676637649536,1800,0.0,
2004-03-10 00:00:00+00:00,2.509999990463257,2.509999990463257,2.490000009536743,2.4251973628997803,11600,0.0,
2004-03-11 00:00:00+00:00,2.490000009536743,2.490000009536743,2.490000009536743,2.4251973628997803,0,0.0,
2004-03-12 00:00:00+00:00,2.549999952316284,3.700000047683716,2.5199999809265137,2.951143741607666,49400,0.0,
2004-03-15 00:00:00+00:00,3.0299999713897705,3.049999952316284,2.650000095367432,2.970623254776001,14600,0.0,
2004-03-16 00:00:00+00:00,3.490000009536743,4.099999904632568,2.880000114440918,2.970623254776001,62200,0.0,
2004-03-17 00:00:00+00:00,3.200000047683716,3.430000066757202,3.0799999237060547,3.1751580238342285,9900,0.0,
2004-03-18 00:00:00+00:00,3.009999990463257,3.299999952316284,2.789999961853028,3.1654183864593506,16700,0.0,
2004-03-19 00:00:00+00:00,3.0,3.3399999141693115,3.0,3.019321918487549,21300,0.0,
2004-03-22 00:00:00+00:00,3.0299999713897705,3.0299999713897705,2.8499999046325684,2.834266662597656,4400,0.0,
2004-03-23 00:00:00+00:00,3.0,3.0,2.990000009536743,2.921924352645874,800,0.0,
2004-03-24 00:00:00+00:00,3.009999990463257,3.009999990463257,3.009999990463257,2.93166446685791,1800,0.0,
2004-03-25 00:00:00+00:00,2.799999952316284,2.9600000381469727,2.680000066757202,2.7173898220062256,22800,0.0,
2004-03-26 00:00:00+00:00,2.759999990463257,2.869999885559082,2.75,2.69791030883789,22000,0.0,
2004-03-29 00:00:00+00:00,2.7799999713897705,2.789999961853028,2.7799999713897705,2.707650184631348,3100,0.0,
2004-03-30 00:00:00+00:00,2.819999933242798,2.8299999237060547,2.7799999713897705,2.7173898220062256,2600,0.0,
2004-03-31 00:00:00+00:00,2.7699999809265137,2.7799999713897705,2.7699999809265137,2.707650184631348,700,0.0,
2004-04-01 00:00:00+00:00,2.7699999809265137,2.7699999809265137,2.75,2.678430795669556,600,0.0,
2004-04-02 00:00:00+00:00,3.25,3.25,2.75,2.69791030883789,7100,0.0,
2004-04-05 00:00:00+00:00,2.7699999809265137,2.7699999809265137,2.7699999809265137,2.69791030883789,100,0.0,
2004-04-06 00:00:00+00:00,2.970000028610229,2.970000028610229,2.970000028610229,2.892705202102661,300,0.0,
2004-04-07 00:00:00+00:00,2.970000028610229,2.970000028610229,2.970000028610229,2.892705202102661,0,0.0,
2004-04-08 00:00:00+00:00,2.799999952316284,2.799999952316284,2.7699999809265137,2.7173898220062256,3900,0.0,
2004-04-12 00:00:00+00:00,2.119999885559082,2.650000095367432,2.109999895095825,2.503115177154541,18300,0.0,
2004-04-13 00:00:00+00:00,2.569999933242798,2.569999933242798,2.400000095367432,2.3764989376068115,10800,0.0,
2004-04-14 00:00:00+00:00,2.400000095367432,2.450000047683716,2.400000095367432,2.3862383365631104,1300,0.0,
2004-04-15 00:00:00+00:00,2.319999933242798,2.440000057220459,2.130000114440918,2.142744779586792,14100,0.0,
2004-04-16 00:00:00+00:00,2.1600000858306885,2.3499999046325684,2.1600000858306885,2.2498819828033447,6700,0.0,
2004-04-19 00:00:00+00:00,2.309999942779541,2.309999942779541,2.309999942779541,2.2498819828033447,0,0.0,
2004-04-20 00:00:00+00:00,2.299999952316284,2.299999952316284,2.2300000190734863,2.2206625938415527,1700,0.0,
2004-04-21 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.2799999713897705,2.2206625938415527,2000,0.0,
2004-04-22 00:00:00+00:00,2.390000104904175,2.390000104904175,2.380000114440918,2.327800035476685,1500,0.0,
2004-04-23 00:00:00+00:00,2.25,2.25,2.119999885559082,2.15248441696167,26200,0.0,
2004-04-26 00:00:00+00:00,2.1700000762939453,2.2300000190734863,2.150000095367432,2.133005142211914,5800,0.0,
2004-04-27 00:00:00+00:00,2.299999952316284,2.299999952316284,2.190000057220459,2.15248441696167,2400,0.0,
2004-04-28 00:00:00+00:00,2.200000047683716,2.200000047683716,2.190000057220459,2.142744779586792,4800,0.0,
2004-04-29 00:00:00+00:00,2.190000057220459,2.190000057220459,2.190000057220459,2.133005142211914,900,0.0,
2004-04-30 00:00:00+00:00,2.1600000858306885,2.1600000858306885,2.0999999046325684,2.045347213745117,2000,0.0,
2004-05-03 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.045347213745117,0,0.0,
2004-05-04 00:00:00+00:00,2.1700000762939453,2.1700000762939453,2.1700000762939453,2.113525390625,400,0.0,
2004-05-05 00:00:00+00:00,2.119999885559082,2.200000047683716,1.6200000047683716,2.142744779586792,5600,0.0,
2004-05-06 00:00:00+00:00,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.045347213745117,100,0.0,
2004-05-07 00:00:00+00:00,2.0899999141693115,2.140000104904175,1.8799999952316284,2.045347213745117,3300,0.0,
2004-05-10 00:00:00+00:00,2.059999942779541,2.0799999237060547,1.8899999856948853,1.908990740776062,4300,0.0,
2004-05-11 00:00:00+00:00,1.950000047683716,2.069999933242798,1.950000047683716,1.9869086742401123,1200,0.0,
2004-05-12 00:00:00+00:00,1.950000047683716,2.0899999141693115,1.940000057220459,2.03560733795166,3900,0.0,
2004-05-13 00:00:00+00:00,2.059999942779541,2.059999942779541,2.049999952316284,2.006387948989868,400,0.0,
2004-05-14 00:00:00+00:00,2.059999942779541,2.0899999141693115,1.9900000095367432,1.947949767112732,22000,0.0,
