date,PRGS_Open,PRGS_High,PRGS_Low,PRGS_Close,PRGS_Volume,PRGS_Dividends,PRGS_Stock Splits
1991-07-30 00:00:00+00:00,0.0,3.388889074325561,3.166666984558105,2.918410062789917,11458800,0.0,
1991-07-31 00:00:00+00:00,0.0,3.416666984558105,3.305556058883667,2.96787428855896,3931200,0.0,
1991-08-01 00:00:00+00:00,0.0,3.388889074325561,3.1111109256744385,2.844212770462036,1199700,0.0,
1991-08-02 00:00:00+00:00,0.0,3.277777910232544,3.166666984558105,2.844212770462036,2116800,0.0,
1991-08-05 00:00:00+00:00,3.222222089767456,3.25,3.166666984558105,2.868945360183716,626400,0.0,
1991-08-06 00:00:00+00:00,3.25,3.25,3.166666984558105,2.844212770462036,342000,0.0,
1991-08-07 00:00:00+00:00,3.25,3.25,3.166666984558105,2.844212770462036,818100,0.0,
1991-08-08 00:00:00+00:00,3.222222089767456,3.222222089767456,3.166666984558105,2.819481611251831,382500,0.0,
1991-08-09 00:00:00+00:00,3.194443941116333,3.25,3.152777910232544,2.868945360183716,875700,0.0,
1991-08-12 00:00:00+00:00,3.166666984558105,3.222222089767456,3.166666984558105,2.819481611251831,10800,0.0,
1991-08-13 00:00:00+00:00,3.166666984558105,3.3333330154418945,3.166666984558105,2.96787428855896,479700,0.0,
1991-08-14 00:00:00+00:00,3.3611109256744385,3.555556058883667,3.3333330154418945,3.1657330989837646,785700,0.0,
1991-08-15 00:00:00+00:00,3.5,3.5833330154418945,3.416666984558105,3.0915355682373047,117000,0.0,
1991-08-16 00:00:00+00:00,3.416666984558105,3.5,3.388889074325561,3.01733922958374,252000,0.0,
1991-08-19 00:00:00+00:00,3.25,3.277777910232544,3.0833330154418945,2.918410062789917,745200,0.0,
1991-08-20 00:00:00+00:00,3.222222089767456,3.305556058883667,3.222222089767456,2.9431426525115967,57600,0.0,
1991-08-21 00:00:00+00:00,3.444443941116333,3.472222089767456,3.388889074325561,3.066802978515625,330300,0.0,
1991-08-22 00:00:00+00:00,3.416666984558105,3.527777910232544,3.416666984558105,3.0915355682373047,31500,0.0,
1991-08-23 00:00:00+00:00,3.416666984558105,3.5833330154418945,3.416666984558105,3.1162679195404053,472500,0.0,
1991-08-26 00:00:00+00:00,3.5833330154418945,3.694443941116333,3.5,3.25229549407959,148500,0.0,
1991-08-27 00:00:00+00:00,3.694443941116333,3.694443941116333,3.5,3.1657330989837646,228600,0.0,
1991-08-28 00:00:00+00:00,3.6666669845581055,3.777777910232544,3.6388890743255615,3.314126968383789,908100,0.0,
1991-08-29 00:00:00+00:00,3.75,4.138888835906982,3.75,3.685110569000244,1005300,0.0,
1991-08-30 00:00:00+00:00,4.111111164093018,4.222221851348877,4.111111164093018,3.7098443508148193,669600,0.0,
1991-09-03 00:00:00+00:00,4.111111164093018,4.1666669845581055,3.8888890743255615,3.462520837783813,256500,0.0,
1991-09-04 00:00:00+00:00,3.972222089767456,3.972222089767456,3.75,3.363591194152832,432900,0.0,
1991-09-05 00:00:00+00:00,3.8333330154418954,4.083333015441895,3.777777910232544,3.586181879043579,1278900,0.0,
1991-09-06 00:00:00+00:00,4.083333015441895,4.138888835906982,4.027778148651123,3.586181879043579,89100,0.0,
1991-09-09 00:00:00+00:00,4.0,4.0,4.0,3.5614495277404785,10800,0.0,
1991-09-10 00:00:00+00:00,4.027778148651123,4.083333015441895,4.0,3.5614495277404785,21600,0.0,
1991-09-11 00:00:00+00:00,4.055555820465088,4.361111164093018,4.055555820465088,3.882968664169312,489600,0.0,
1991-09-12 00:00:00+00:00,4.277778148651123,4.5,4.277778148651123,3.882968664169312,699300,0.0,
1991-09-13 00:00:00+00:00,4.527778148651123,4.527778148651123,4.388888835906982,4.006631851196289,189900,0.0,
1991-09-16 00:00:00+00:00,4.555555820465088,4.555555820465088,4.472221851348877,3.981897592544556,254700,0.0,
1991-09-17 00:00:00+00:00,4.555555820465088,4.861111164093018,4.472221851348877,4.229221343994141,431100,0.0,
1991-09-18 00:00:00+00:00,4.861111164093018,4.861111164093018,4.722221851348877,4.204488277435303,99900,0.0,
1991-09-19 00:00:00+00:00,4.833333015441895,4.861111164093018,4.75,4.241588592529297,382500,0.0,
1991-09-20 00:00:00+00:00,4.75,4.777778148651123,4.6666669845581055,4.204488277435303,538200,0.0,
1991-09-23 00:00:00+00:00,4.694444179534912,4.75,4.611111164093018,4.204488277435303,156600,0.0,
1991-09-24 00:00:00+00:00,4.75,4.777778148651123,4.736111164093018,4.253953456878662,243900,0.0,
1991-09-25 00:00:00+00:00,4.861111164093018,4.944444179534912,4.777778148651123,4.377614974975586,888300,0.0,
1991-09-26 00:00:00+00:00,5.0,5.0,4.888888835906982,4.352883338928223,281700,0.0,
1991-09-27 00:00:00+00:00,4.972221851348877,4.972221851348877,4.805555820465088,4.278686046600342,328500,0.0,
1991-09-30 00:00:00+00:00,4.805555820465088,4.805555820465088,4.555555820465088,4.155023574829102,176400,0.0,
1991-10-01 00:00:00+00:00,4.638888835906982,4.777778148651123,4.583333015441895,4.229221343994141,388800,0.0,
1991-10-02 00:00:00+00:00,4.75,4.75,4.638888835906982,4.179755210876465,62100,0.0,
