date,ETR_Open,ETR_High,ETR_Low,ETR_Close,ETR_Volume,ETR_Dividends,ETR_Stock Splits
1972-12-14 00:00:00+00:00,26.5,26.75,26.375,1.4971569776535034,11100,0.0,
1972-12-15 00:00:00+00:00,26.5,26.875,26.375,1.5042201280593872,6100,0.0,
1972-12-18 00:00:00+00:00,26.625,26.75,26.625,1.5042201280593872,26600,0.0,
1972-12-19 00:00:00+00:00,26.625,26.875,26.625,1.5042201280593872,21200,0.0,
1972-12-20 00:00:00+00:00,26.625,26.75,26.625,1.5042201280593872,3500,0.0,
1972-12-21 00:00:00+00:00,26.75,27.0,26.75,1.5112812519073486,37100,0.0,
1972-12-22 00:00:00+00:00,26.75,27.0,26.75,1.5254058837890625,9200,0.0,
1972-12-26 00:00:00+00:00,27.0,27.0,26.75,1.5183435678482056,3800,0.0,
1972-12-27 00:00:00+00:00,26.75,26.75,26.625,1.5042201280593872,4100,0.0,
1972-12-29 00:00:00+00:00,26.625,27.0,26.625,1.5112812519073486,28400,0.0,
1973-01-02 00:00:00+00:00,26.75,27.0,26.75,1.5112812519073486,14400,0.0,
1973-01-03 00:00:00+00:00,26.75,27.0,26.75,1.5254058837890625,53700,0.0,
1973-01-04 00:00:00+00:00,27.0,27.0,26.875,1.5183435678482056,4800,0.0,
1973-01-05 00:00:00+00:00,27.0,27.25,27.0,1.5254058837890625,105300,0.0,
1973-01-08 00:00:00+00:00,27.0,27.0,26.75,1.5183435678482056,38700,0.0,
1973-01-09 00:00:00+00:00,26.875,27.0,26.75,1.5183435678482056,15100,0.0,
1973-01-10 00:00:00+00:00,26.875,27.125,26.75,1.5112812519073486,10700,0.0,
1973-01-11 00:00:00+00:00,27.0,27.5,27.0,1.5324679613113403,10800,0.0,
1973-01-12 00:00:00+00:00,27.125,27.125,26.875,1.5183435678482056,40300,0.0,
1973-01-15 00:00:00+00:00,26.875,27.25,26.375,1.4971569776535034,12200,0.0,
1973-01-16 00:00:00+00:00,26.375,26.375,25.75,1.4689099788665771,161100,0.0,
1973-01-17 00:00:00+00:00,26.0,26.0,25.75,1.4618477821350098,7400,0.0,
1973-01-18 00:00:00+00:00,25.875,25.875,25.375,1.4335991144180298,14200,0.0,
1973-01-19 00:00:00+00:00,25.375,25.375,24.125,1.362978219985962,36300,0.0,
1973-01-22 00:00:00+00:00,24.0,24.0,23.75,1.3559160232543943,7100,0.0,
1973-01-23 00:00:00+00:00,24.0,24.125,23.5,1.327668070793152,30500,0.0,
1973-01-24 00:00:00+00:00,23.5,23.75,23.0,1.2994191646575928,11200,0.0,
1973-01-26 00:00:00+00:00,23.0,23.25,22.625,1.3135437965393066,22500,0.0,
1973-01-29 00:00:00+00:00,23.25,23.25,23.0,1.3135437965393066,7500,0.0,
1973-01-30 00:00:00+00:00,23.25,23.75,23.125,1.3417912721633911,9400,0.0,
1973-01-31 00:00:00+00:00,23.75,23.75,23.625,1.3417912721633911,14900,0.0,
1973-02-01 00:00:00+00:00,23.75,24.25,23.625,1.362978219985962,105500,0.0,
1973-02-02 00:00:00+00:00,24.125,24.25,24.0,1.362978219985962,13500,0.0,
1973-02-05 00:00:00+00:00,24.25,24.625,24.25,1.3841644525527954,9200,0.0,
1973-02-06 00:00:00+00:00,24.5,24.625,24.375,1.3841644525527954,9100,0.0,
1973-02-07 00:00:00+00:00,24.625,25.75,24.625,1.4194740056991575,23600,0.0,
1973-02-08 00:00:00+00:00,25.0,25.0,24.5,1.3912264108657837,40300,0.0,
1973-02-09 00:00:00+00:00,24.625,24.875,24.25,1.3700402975082395,28000,0.0,
1973-02-12 00:00:00+00:00,24.25,24.375,24.0,1.3559160232543943,13200,0.0,
1973-02-13 00:00:00+00:00,24.0,24.375,23.875,1.3559160232543943,16100,0.0,
1973-02-14 00:00:00+00:00,24.0,24.25,23.875,1.362978219985962,11600,0.0,
1973-02-15 00:00:00+00:00,24.125,24.5,24.125,1.3700402975082395,18100,0.0,
1973-02-16 00:00:00+00:00,24.25,24.5,24.125,1.377102613449097,8700,0.0,
1973-02-20 00:00:00+00:00,24.375,24.5,24.125,1.362978219985962,54300,0.0,
1973-02-21 00:00:00+00:00,24.125,24.375,24.0,1.3559160232543943,12100,0.0,
1973-02-22 00:00:00+00:00,24.0,24.0,23.875,1.3559160232543943,9100,0.0,
1973-02-23 00:00:00+00:00,23.875,23.875,23.625,1.334731101989746,9900,0.0,
1973-02-26 00:00:00+00:00,23.625,23.75,23.375,1.3417912721633911,8300,0.0,
1973-02-27 00:00:00+00:00,23.75,23.75,23.5,1.327668070793152,5100,0.0,
1973-02-28 00:00:00+00:00,23.5,23.75,23.5,1.334731101989746,22600,0.0,
1973-03-01 00:00:00+00:00,23.625,23.75,23.5,1.334731101989746,13400,0.0,
1973-03-02 00:00:00+00:00,23.5,23.5,23.125,1.3064810037612915,13600,0.0,
1973-03-05 00:00:00+00:00,23.125,23.375,23.125,1.3064810037612915,5400,0.0,
1973-03-06 00:00:00+00:00,23.125,23.125,22.875,1.3079111576080322,6500,0.275,
1973-03-07 00:00:00+00:00,22.875,23.125,22.75,1.3007649183273315,23800,0.0,
1973-03-08 00:00:00+00:00,22.75,22.75,22.375,1.2793238162994385,61400,0.0,
1973-03-09 00:00:00+00:00,22.375,22.5,22.25,1.2864692211151123,7800,0.0,
1973-03-12 00:00:00+00:00,22.5,22.625,22.375,1.2793238162994385,3200,0.0,
1973-03-13 00:00:00+00:00,22.375,22.5,22.25,1.2793238162994385,3000,0.0,
1973-03-14 00:00:00+00:00,22.375,22.375,22.25,1.2721751928329468,1800,0.0,
1973-03-15 00:00:00+00:00,22.25,22.375,22.25,1.2721751928329468,19400,0.0,
1973-03-16 00:00:00+00:00,22.25,22.375,22.25,1.2721751928329468,8000,0.0,
1973-03-19 00:00:00+00:00,22.25,22.25,22.25,1.2721751928329468,11000,0.0,
1973-03-20 00:00:00+00:00,22.25,22.25,22.25,1.2721751928329468,8700,0.0,
1973-03-21 00:00:00+00:00,22.25,22.25,20.25,1.2078527212142944,134400,0.0,
1973-03-22 00:00:00+00:00,21.125,21.25,20.75,1.193558692932129,36300,0.0,
1973-03-23 00:00:00+00:00,20.875,21.125,20.75,1.193558692932129,29400,0.0,
1973-03-26 00:00:00+00:00,20.875,21.125,20.75,1.1864111423492432,20300,0.0,
1973-03-27 00:00:00+00:00,21.0,21.5,21.0,1.222145915031433,36400,0.0,
1973-03-28 00:00:00+00:00,21.375,21.5,21.25,1.222145915031433,6900,0.0,
1973-03-29 00:00:00+00:00,21.375,21.625,21.25,1.2364407777786257,28100,0.0,
1973-03-30 00:00:00+00:00,21.625,21.625,21.5,1.2292935848236084,4700,0.0,
1973-04-02 00:00:00+00:00,21.625,21.75,21.625,1.2364407777786257,9300,0.0,
1973-04-03 00:00:00+00:00,21.625,21.75,21.5,1.2292935848236084,23200,0.0,
1973-04-04 00:00:00+00:00,21.5,21.625,21.375,1.2364407777786257,29700,0.0,
1973-04-05 00:00:00+00:00,21.625,21.625,21.5,1.2292935848236084,43700,0.0,
1973-04-06 00:00:00+00:00,21.5,21.625,21.5,1.2292935848236084,6800,0.0,
1973-04-09 00:00:00+00:00,21.625,22.0,21.625,1.257882595062256,33900,0.0,
1973-04-10 00:00:00+00:00,22.0,22.125,21.875,1.257882595062256,46600,0.0,
1973-04-11 00:00:00+00:00,22.0,22.0,21.875,1.2507349252700806,8400,0.0,
1973-04-12 00:00:00+00:00,21.875,22.0,21.875,1.257882595062256,10700,0.0,
1973-04-13 00:00:00+00:00,22.0,22.125,21.875,1.265028715133667,30700,0.0,
1973-04-16 00:00:00+00:00,22.125,22.375,22.0,1.257882595062256,20500,0.0,
1973-04-17 00:00:00+00:00,22.0,22.25,22.0,1.2721751928329468,5400,0.0,
1973-04-18 00:00:00+00:00,22.25,22.25,21.875,1.257882595062256,20500,0.0,
1973-04-19 00:00:00+00:00,22.0,22.0,21.75,1.257882595062256,10800,0.0,
1973-04-23 00:00:00+00:00,22.0,22.25,21.875,1.257882595062256,55200,0.0,
1973-04-24 00:00:00+00:00,22.0,22.125,21.875,1.257882595062256,6600,0.0,
1973-04-25 00:00:00+00:00,22.0,22.125,22.0,1.257882595062256,16700,0.0,
1973-04-26 00:00:00+00:00,22.0,22.125,22.0,1.257882595062256,20200,0.0,
1973-04-27 00:00:00+00:00,22.0,22.25,21.75,1.243587851524353,45900,0.0,
1973-04-30 00:00:00+00:00,21.75,21.875,21.5,1.243587851524353,25000,0.0,
1973-05-01 00:00:00+00:00,21.75,21.875,21.625,1.2364407777786257,7300,0.0,
1973-05-02 00:00:00+00:00,21.75,22.375,21.75,1.2793238162994385,22000,0.0,
1973-05-03 00:00:00+00:00,22.375,22.625,22.25,1.2936173677444458,21400,0.0,
1973-05-04 00:00:00+00:00,22.625,23.625,22.625,1.3436464071273804,46700,0.0,
1973-05-07 00:00:00+00:00,23.5,23.75,23.375,1.3364996910095217,11500,0.0,
1973-05-08 00:00:00+00:00,23.375,23.875,23.375,1.357939839363098,6500,0.0,
1973-05-09 00:00:00+00:00,23.75,24.375,23.75,1.3793818950653076,23400,0.0,
1973-05-10 00:00:00+00:00,24.25,24.375,24.25,1.3936759233474731,4900,0.0,
1973-05-11 00:00:00+00:00,24.25,24.25,24.0,1.372234344482422,17500,0.0,
1973-05-14 00:00:00+00:00,24.0,24.125,23.75,1.372234344482422,12400,0.0,
1973-05-15 00:00:00+00:00,24.0,24.25,23.875,1.3793818950653076,29400,0.0,
1973-05-16 00:00:00+00:00,24.125,24.25,23.75,1.3865288496017456,12300,0.0,
1973-05-17 00:00:00+00:00,24.25,24.375,23.875,1.3650884628295898,43100,0.0,
1973-05-18 00:00:00+00:00,23.875,24.0,23.75,1.3650884628295898,8100,0.0,
1973-05-21 00:00:00+00:00,23.75,23.75,23.625,1.3507941961288452,1700,0.0,
1973-05-22 00:00:00+00:00,23.625,23.875,23.625,1.3507941961288452,19200,0.0,
1973-05-23 00:00:00+00:00,23.75,24.25,23.75,1.372234344482422,35300,0.0,
1973-05-24 00:00:00+00:00,24.0,24.125,24.0,1.372234344482422,15500,0.0,
1973-05-25 00:00:00+00:00,24.0,24.0,23.875,1.372234344482422,11900,0.0,
1973-05-29 00:00:00+00:00,24.0,24.0,23.75,1.3650884628295898,5100,0.0,
1973-05-30 00:00:00+00:00,24.0,24.25,24.0,1.372234344482422,12800,0.0,
1973-05-31 00:00:00+00:00,24.0,24.25,23.875,1.3865288496017456,13500,0.0,
1973-06-01 00:00:00+00:00,24.0,24.0,23.875,1.372234344482422,12500,0.0,
1973-06-04 00:00:00+00:00,24.0,24.0,23.875,1.372234344482422,14000,0.0,
1973-06-05 00:00:00+00:00,24.0,24.0,23.75,1.372234344482422,12000,0.0,
1973-06-06 00:00:00+00:00,23.625,23.875,23.625,1.380911350250244,4000,0.275,
1973-06-07 00:00:00+00:00,23.875,23.875,23.625,1.366451621055603,11400,0.0,
1973-06-08 00:00:00+00:00,23.625,23.875,23.625,1.373679757118225,17100,0.0,
1973-06-11 00:00:00+00:00,23.75,24.0,23.75,1.380911350250244,11000,0.0,
1973-06-12 00:00:00+00:00,23.875,24.125,23.875,1.3881399631500244,70300,0.0,
1973-06-13 00:00:00+00:00,24.0,24.125,23.75,1.380911350250244,5600,0.0,
1973-06-14 00:00:00+00:00,23.875,23.875,23.75,1.380911350250244,5500,0.0,
1973-06-15 00:00:00+00:00,23.875,24.0,23.75,1.380911350250244,5800,0.0,
1973-06-18 00:00:00+00:00,23.875,24.0,23.625,1.366451621055603,7200,0.0,
1973-06-19 00:00:00+00:00,23.625,23.875,23.625,1.366451621055603,9900,0.0,
1973-06-20 00:00:00+00:00,23.625,23.75,23.625,1.366451621055603,6900,0.0,
1973-06-21 00:00:00+00:00,23.625,23.875,23.5,1.35922110080719,9600,0.0,
1973-06-22 00:00:00+00:00,23.5,23.625,22.75,1.3230714797973633,12500,0.0,
1973-06-25 00:00:00+00:00,22.75,22.75,22.125,1.2796919345855713,5800,0.0,
1973-06-26 00:00:00+00:00,22.125,22.25,22.0,1.272463083267212,16000,0.0,
1973-06-27 00:00:00+00:00,22.125,23.25,22.125,1.3447611331939695,10500,0.0,
1973-06-28 00:00:00+00:00,23.25,23.625,23.125,1.366451621055603,7600,0.0,
1973-06-29 00:00:00+00:00,23.625,23.625,23.375,1.3519912958145142,10300,0.0,
1973-07-02 00:00:00+00:00,23.0,23.0,22.625,1.3230714797973633,7800,0.0,
1973-07-03 00:00:00+00:00,22.875,22.875,22.625,1.3230714797973633,4800,0.0,
1973-07-05 00:00:00+00:00,22.875,23.125,22.625,1.337530493736267,45500,0.0,
1973-07-06 00:00:00+00:00,23.125,23.125,22.875,1.3230714797973633,6600,0.0,
1973-07-09 00:00:00+00:00,23.0,23.5,23.0,1.35922110080719,11000,0.0,
1973-07-10 00:00:00+00:00,23.5,23.875,23.375,1.366451621055603,9800,0.0,
1973-07-11 00:00:00+00:00,23.625,23.875,23.5,1.366451621055603,12500,0.0,
1973-07-12 00:00:00+00:00,23.625,23.75,23.125,1.337530493736267,13900,0.0,
1973-07-13 00:00:00+00:00,23.125,23.25,22.875,1.3230714797973633,8200,0.0,
1973-07-16 00:00:00+00:00,22.875,23.125,22.625,1.3086118698120115,42700,0.0,
1973-07-17 00:00:00+00:00,22.625,22.75,22.5,1.3158421516418457,5200,0.0,
1973-07-18 00:00:00+00:00,22.75,22.875,22.625,1.3230714797973633,5000,0.0,
1973-07-19 00:00:00+00:00,22.875,23.25,22.875,1.3230714797973633,7000,0.0,
1973-07-20 00:00:00+00:00,22.875,23.5,22.875,1.3519912958145142,7100,0.0,
1973-07-23 00:00:00+00:00,23.375,23.75,23.375,1.373679757118225,31900,0.0,
1973-07-24 00:00:00+00:00,23.75,23.75,23.125,1.3519912958145142,7500,0.0,
1973-07-25 00:00:00+00:00,23.375,23.5,23.25,1.3447611331939695,3700,0.0,
1973-07-26 00:00:00+00:00,23.25,23.5,23.25,1.3519912958145142,24200,0.0,
1973-07-27 00:00:00+00:00,23.375,23.625,23.25,1.35922110080719,10200,0.0,
1973-07-30 00:00:00+00:00,23.5,23.75,23.25,1.35922110080719,10200,0.0,
1973-07-31 00:00:00+00:00,23.5,23.5,22.625,1.3158421516418457,11800,0.0,
1973-08-01 00:00:00+00:00,22.75,22.75,22.5,1.3086118698120115,26300,0.0,
1973-08-02 00:00:00+00:00,22.625,22.625,22.125,1.2796919345855713,4400,0.0,
1973-08-03 00:00:00+00:00,22.125,22.125,21.875,1.265232801437378,19700,0.0,
1973-08-06 00:00:00+00:00,21.875,22.125,21.75,1.272463083267212,5900,0.0,
1973-08-07 00:00:00+00:00,22.125,22.75,22.125,1.2869212627410889,6600,0.0,
1973-08-08 00:00:00+00:00,22.25,22.25,22.0,1.272463083267212,10200,0.0,
1973-08-09 00:00:00+00:00,22.0,22.25,22.0,1.272463083267212,6700,0.0,
1973-08-10 00:00:00+00:00,22.0,22.0,21.75,1.272463083267212,6800,0.0,
1973-08-13 00:00:00+00:00,21.75,21.75,21.5,1.2507728338241575,12300,0.0,
1973-08-14 00:00:00+00:00,21.625,21.875,21.375,1.2363125085830688,23100,0.0,
1973-08-15 00:00:00+00:00,21.375,21.375,21.125,1.2290818691253662,31800,0.0,
1973-08-16 00:00:00+00:00,21.375,21.625,21.375,1.2435426712036133,9800,0.0,
