date,TMV_Open,TMV_High,TMV_Low,TMV_Close,TMV_Volume,TMV_Dividends,TMV_Stock Splits
2009-06-18 00:00:00+00:00,1101.375,1140.625,1080.75,906.878173828125,7816,0.0,
2009-06-19 00:00:00+00:00,1128.0,1133.25,1069.25,869.76513671875,3616,0.0,
2009-06-22 00:00:00+00:00,1044.75,1059.25,1021.75,842.7184448242188,3712,0.0,
2009-06-23 00:00:00+00:00,1031.0,1056.25,989.25,810.7911987304688,8672,0.0,
2009-06-24 00:00:00+00:00,997.0,1036.875,981.875,843.1251831054688,5432,0.0,
2009-06-25 00:00:00+00:00,1014.0,1034.125,963.125,783.4393920898438,7712,0.0,
2009-06-26 00:00:00+00:00,966.125,975.0,953.125,781.3041381835938,3656,0.0,
2009-06-29 00:00:00+00:00,947.5,963.75,938.0,780.1857299804688,4072,0.0,
2009-06-30 00:00:00+00:00,971.5,989.375,944.375,781.7109375,4584,0.0,
2009-07-01 00:00:00+00:00,991.25,998.75,965.875,790.251953125,4224,0.0,
2009-07-02 00:00:00+00:00,962.125,970.0,954.25,785.5747680664062,2976,0.0,
2009-07-06 00:00:00+00:00,975.875,993.75,969.125,791.0653686523438,3160,0.0,
2009-07-07 00:00:00+00:00,986.25,987.5,949.5,773.2715454101562,2848,0.0,
2009-07-08 00:00:00+00:00,937.375,943.75,879.25,725.4821166992188,9992,0.0,
2009-07-09 00:00:00+00:00,928.75,956.75,918.0,757.6128540039062,6512,0.0,
2009-07-10 00:00:00+00:00,918.625,925.25,894.25,730.3628540039062,4720,0.0,
2009-07-13 00:00:00+00:00,899.25,919.5,887.5,745.3096313476562,4888,0.0,
2009-07-14 00:00:00+00:00,942.375,976.75,930.875,786.286376953125,4992,0.0,
2009-07-15 00:00:00+00:00,1013.625,1051.125,1001.875,850.7510986328125,6792,0.0,
2009-07-16 00:00:00+00:00,999.375,1009.0,986.25,817.6036376953125,4640,0.0,
2009-07-17 00:00:00+00:00,1031.25,1051.625,1018.25,855.3267822265625,6304,0.0,
2009-07-20 00:00:00+00:00,1066.5,1069.25,1007.5,842.9218139648438,7896,0.0,
2009-07-21 00:00:00+00:00,1046.625,1051.0,959.375,783.94775390625,6624,0.0,
2009-07-22 00:00:00+00:00,970.75,1008.375,970.75,809.8760375976562,5024,0.0,
2009-07-23 00:00:00+00:00,988.875,1070.75,988.5,859.190673828125,7792,0.0,
2009-07-24 00:00:00+00:00,1054.875,1061.125,1039.375,846.6840209960938,2112,0.0,
2009-07-27 00:00:00+00:00,1081.125,1097.0,1071.75,878.2045288085938,4736,0.0,
2009-07-28 00:00:00+00:00,1067.75,1076.75,1021.75,849.0225219726562,6464,0.0,
2009-07-29 00:00:00+00:00,1003.0,1053.75,1000.0,832.9573364257812,4672,0.0,
2009-07-30 00:00:00+00:00,1029.0,1039.5,974.625,794.6241455078125,9040,0.0,
2009-07-31 00:00:00+00:00,951.5,970.25,914.625,744.5979614257812,12208,0.0,
2009-08-03 00:00:00+00:00,934.875,974.125,934.875,782.8292236328125,10376,0.0,
2009-08-04 00:00:00+00:00,937.5,1008.625,937.5,802.3518676757812,6560,0.0,
2009-08-05 00:00:00+00:00,1019.375,1037.5,972.5,843.2269287109375,5408,0.0,
2009-08-06 00:00:00+00:00,1034.125,1050.0,1000.625,830.7202758789062,5384,0.0,
2009-08-07 00:00:00+00:00,1053.0,1062.25,1039.375,857.3602294921875,7248,0.0,
2009-08-10 00:00:00+00:00,1050.5,1054.125,1007.25,821.5692138671875,3728,0.0,
2009-08-11 00:00:00+00:00,980.625,997.0,965.0,788.9302368164062,7024,0.0,
2009-08-12 00:00:00+00:00,965.625,1021.25,965.625,820.0439453125,5776,0.0,
2009-08-13 00:00:00+00:00,1001.0,1014.5,955.5,779.372314453125,7120,0.0,
2009-08-14 00:00:00+00:00,951.375,951.375,920.75,772.0513305664062,7832,0.0,
2009-08-17 00:00:00+00:00,929.375,930.0,903.25,736.1586303710938,12760,0.0,
2009-08-18 00:00:00+00:00,906.75,926.75,902.875,749.8850708007812,3120,0.0,
2009-08-19 00:00:00+00:00,888.75,910.75,882.75,724.6687622070312,8120,0.0,
2009-08-20 00:00:00+00:00,881.25,896.5,866.75,707.078125,5120,0.0,
2009-08-21 00:00:00+00:00,873.25,934.0,872.375,758.1212768554688,7736,0.0,
2009-08-24 00:00:00+00:00,941.625,941.625,875.375,712.0604248046875,8048,0.0,
2009-08-25 00:00:00+00:00,875.0,886.625,852.625,696.0968627929688,13656,0.0,
2009-08-26 00:00:00+00:00,853.125,858.25,840.5,686.7423095703125,8312,0.0,
2009-08-27 00:00:00+00:00,855.0,862.375,838.625,696.3002319335938,3640,0.0,
2009-08-28 00:00:00+00:00,874.0,875.0,838.125,681.7601928710938,3664,0.0,
2009-08-31 00:00:00+00:00,846.375,861.0,826.25,678.099609375,4392,0.0,
2009-09-01 00:00:00+00:00,846.125,874.875,826.375,681.2515869140625,3976,0.0,
2009-09-02 00:00:00+00:00,829.25,835.75,793.75,652.374755859375,10872,0.0,
2009-09-03 00:00:00+00:00,821.5,826.5,811.875,667.3216552734375,3760,0.0,
2009-09-04 00:00:00+00:00,831.75,867.375,828.0,704.02783203125,6744,0.0,
2009-09-08 00:00:00+00:00,883.625,887.25,856.25,718.8729858398438,6440,0.0,
2009-09-09 00:00:00+00:00,900.0,913.25,886.375,722.1268310546875,6784,0.0,
2009-09-10 00:00:00+00:00,870.375,875.25,816.25,681.2515869140625,12392,0.0,
2009-09-11 00:00:00+00:00,817.0,822.75,792.375,667.1182250976562,12376,0.0,
2009-09-14 00:00:00+00:00,834.25,843.75,819.625,686.3355712890625,4096,0.0,
2009-09-15 00:00:00+00:00,858.875,860.75,841.125,697.2152709960938,4584,0.0,
2009-09-16 00:00:00+00:00,854.0,875.25,836.5,689.5894165039062,8664,0.0,
2009-09-17 00:00:00+00:00,846.0,854.375,813.875,663.8646240234375,4920,0.0,
2009-09-18 00:00:00+00:00,827.0,841.875,817.625,680.6415405273438,5808,0.0,
2009-09-21 00:00:00+00:00,829.75,851.25,820.625,679.9298706054688,3664,0.0,
2009-09-22 00:00:00+00:00,838.25,846.0,822.25,671.2871704101562,2872,0.0,
2009-09-23 00:00:00+00:00,833.25,850.5,817.5,668.5418090820312,5640,0.0,
2009-09-24 00:00:00+00:00,819.5,828.375,804.0,659.7973022460938,5408,0.0,
2009-09-25 00:00:00+00:00,798.25,815.0,778.625,634.4791259765625,8576,0.0,
2009-09-28 00:00:00+00:00,771.5,775.0,755.25,615.9735717773438,9312,0.0,
2009-09-29 00:00:00+00:00,769.375,772.5,748.375,614.5499267578125,3192,0.0,
2009-09-30 00:00:00+00:00,761.0,768.75,750.125,616.8885498046875,3328,0.0,
2009-10-01 00:00:00+00:00,746.125,747.5,716.625,591.3671264648438,12464,0.0,
2009-10-02 00:00:00+00:00,714.5,748.625,711.75,604.9921264648438,4344,0.0,
2009-10-05 00:00:00+00:00,733.875,749.625,727.875,606.8223266601562,4712,0.0,
2009-10-06 00:00:00+00:00,751.0,770.25,748.375,625.4297485351562,6640,0.0,
2009-10-07 00:00:00+00:00,751.0,751.875,734.25,599.6031494140625,11168,0.0,
2009-10-08 00:00:00+00:00,724.5,774.5,722.375,621.6676635742188,9664,0.0,
2009-10-09 00:00:00+00:00,778.0,830.25,773.25,667.0164794921875,20232,0.0,
2009-10-12 00:00:00+00:00,825.625,825.625,806.375,658.9838256835938,9904,0.0,
2009-10-13 00:00:00+00:00,796.5,802.75,789.375,649.0193481445312,9264,0.0,
2009-10-14 00:00:00+00:00,825.625,842.75,812.5,681.7601928710938,10800,0.0,
2009-10-15 00:00:00+00:00,850.25,856.25,824.625,690.8095703125,9320,0.0,
2009-10-16 00:00:00+00:00,832.5,844.375,821.25,668.236572265625,5776,0.0,
2009-10-19 00:00:00+00:00,820.125,825.875,801.625,652.0697021484375,7880,0.0,
2009-10-20 00:00:00+00:00,782.0,792.875,775.0,641.4949951171875,4400,0.0,
2009-10-21 00:00:00+00:00,804.75,822.0,804.75,656.1369018554688,5064,0.0,
2009-10-22 00:00:00+00:00,825.625,827.5,814.875,664.779541015625,2880,0.0,
2009-10-23 00:00:00+00:00,841.875,841.875,826.75,683.386962890625,9368,0.0,
2009-10-26 00:00:00+00:00,851.0,877.875,851.0,711.8572387695312,12040,0.0,
2009-10-27 00:00:00+00:00,865.5,867.375,832.25,677.5912475585938,13328,0.0,
2009-10-28 00:00:00+00:00,831.375,835.75,813.0,668.7451171875,13360,0.0,
2009-10-29 00:00:00+00:00,839.5,866.0,836.0,693.1482543945312,10912,0.0,
2009-10-30 00:00:00+00:00,832.125,839.25,805.625,660.000732421875,9184,0.0,
2009-11-02 00:00:00+00:00,812.5,832.875,809.625,671.185302734375,8584,0.0,
2009-11-03 00:00:00+00:00,820.25,855.875,816.375,694.876708984375,12592,0.0,
2009-11-04 00:00:00+00:00,864.0,891.25,853.125,712.36572265625,13776,0.0,
2009-11-05 00:00:00+00:00,888.0,889.625,875.625,712.7721557617188,10576,0.0,
2009-11-06 00:00:00+00:00,873.375,899.625,869.375,711.4503784179688,8888,0.0,
2009-11-09 00:00:00+00:00,874.125,879.75,861.125,709.4169311523438,8744,0.0,
2009-11-10 00:00:00+00:00,859.625,887.875,848.375,715.6192626953125,6264,0.0,
2009-11-11 00:00:00+00:00,861.875,865.5,849.375,697.4185791015625,4784,0.0,
2009-11-12 00:00:00+00:00,873.125,898.875,865.875,709.1117553710938,6632,0.0,
2009-11-13 00:00:00+00:00,860.375,869.625,851.625,695.8934326171875,4328,0.0,
2009-11-16 00:00:00+00:00,836.75,837.375,813.125,670.5753173828125,13336,0.0,
2009-11-17 00:00:00+00:00,826.875,830.25,803.75,660.5090942382812,13056,0.0,
2009-11-18 00:00:00+00:00,813.0,833.375,813.0,675.8626098632812,9592,0.0,
2009-11-19 00:00:00+00:00,819.25,828.125,803.125,667.3216552734375,7456,0.0,
2009-11-20 00:00:00+00:00,737.0,745.0,726.5,671.2031860351562,17240,91.8625,
2009-11-23 00:00:00+00:00,744.0,750.0,731.25,672.5771484375,13272,0.0,
2009-11-24 00:00:00+00:00,733.0,733.5,716.125,659.638671875,5792,0.0,
2009-11-25 00:00:00+00:00,723.5,736.625,705.375,649.3335571289062,16560,0.0,
2009-11-27 00:00:00+00:00,703.0,708.75,699.0,641.089599609375,7648,0.0,
2009-11-30 00:00:00+00:00,705.875,709.125,693.125,635.3644409179688,5208,0.0,
2009-12-01 00:00:00+00:00,709.125,722.5,706.25,660.5546264648438,6104,0.0,
2009-12-02 00:00:00+00:00,719.75,726.375,702.875,656.3182373046875,7680,0.0,
2009-12-03 00:00:00+00:00,739.25,743.375,731.0,680.248779296875,12040,0.0,
2009-12-04 00:00:00+00:00,770.0,779.125,759.375,703.034423828125,14328,0.0,
2009-12-07 00:00:00+00:00,767.5,773.25,755.5,698.6834106445312,6144,0.0,
2009-12-08 00:00:00+00:00,747.25,767.0,738.625,694.4469604492188,5200,0.0,
2009-12-09 00:00:00+00:00,762.0,783.125,748.125,705.4389038085938,7016,0.0,
2009-12-10 00:00:00+00:00,786.75,806.25,782.625,734.0640258789062,11192,0.0,
2009-12-11 00:00:00+00:00,810.0,823.75,795.625,735.0945434570312,9152,0.0,
2009-12-14 00:00:00+00:00,792.25,798.75,787.5,730.2855834960938,4000,0.0,
2009-12-15 00:00:00+00:00,816.375,816.875,802.5,742.76611328125,6328,0.0,
2009-12-16 00:00:00+00:00,804.75,818.75,795.75,744.2548217773438,6608,0.0,
2009-12-17 00:00:00+00:00,788.75,797.625,767.5,703.3778076171875,11184,0.0,
2009-12-18 00:00:00+00:00,770.375,784.375,762.125,717.6904907226562,6720,0.0,
2009-12-21 00:00:00+00:00,798.625,824.25,797.125,754.2161865234375,10408,0.0,
2009-12-22 00:00:00+00:00,834.375,848.875,832.0,768.4142456054688,14536,0.0,
2009-12-23 00:00:00+00:00,829.875,842.125,814.875,767.7273559570312,6352,0.0,
2009-12-24 00:00:00+00:00,850.125,868.125,847.0,794.29150390625,7608,0.0,
2009-12-28 00:00:00+00:00,870.5,877.75,866.25,797.7264404296875,12688,0.0,
2009-12-29 00:00:00+00:00,869.25,869.25,848.75,779.6351928710938,13168,0.0,
2009-12-30 00:00:00+00:00,848.0,851.125,832.25,764.2923583984375,7080,0.0,
2009-12-31 00:00:00+00:00,853.25,874.875,843.75,781.4674072265625,11888,0.0,
2010-01-04 00:00:00+00:00,850.25,858.125,842.5,778.3758544921875,7552,0.0,
2010-01-05 00:00:00+00:00,844.125,845.0,822.875,762.3457641601562,7408,0.0,
2010-01-06 00:00:00+00:00,841.25,871.75,837.875,795.5509033203125,9520,0.0,
2010-01-07 00:00:00+00:00,868.25,868.75,854.25,792.5739135742188,5216,0.0,
2010-01-08 00:00:00+00:00,857.5,881.375,856.75,795.8944702148438,8800,0.0,
2010-01-11 00:00:00+00:00,876.875,883.625,865.625,806.5430297851562,6056,0.0,
2010-01-12 00:00:00+00:00,839.625,849.125,830.75,763.4909057617188,18504,0.0,
2010-01-13 00:00:00+00:00,845.25,868.375,835.375,790.62744140625,7200,0.0,
2010-01-14 00:00:00+00:00,850.875,865.875,826.125,757.9947509765625,10344,0.0,
2010-01-15 00:00:00+00:00,812.125,815.25,804.5,745.9722290039062,8304,0.0,
2010-01-19 00:00:00+00:00,822.75,830.125,809.375,749.0636596679688,6056,0.0,
2010-01-20 00:00:00+00:00,803.375,803.875,791.25,727.6520385742188,7648,0.0,
2010-01-21 00:00:00+00:00,798.875,799.25,775.0,714.3699951171875,7664,0.0,
2010-01-22 00:00:00+00:00,784.875,791.75,777.875,718.2630615234375,5728,0.0,
2010-01-25 00:00:00+00:00,797.75,799.625,787.125,729.5985717773438,4800,0.0,
2010-01-26 00:00:00+00:00,783.125,802.0,783.0,729.7131958007812,4704,0.0,
2010-01-27 00:00:00+00:00,792.375,800.875,783.375,727.7664794921875,7184,0.0,
2010-01-28 00:00:00+00:00,808.25,810.25,794.625,733.6060791015625,7320,0.0,
2010-01-29 00:00:00+00:00,803.0,804.375,776.25,712.5379028320312,6664,0.0,
2010-02-01 00:00:00+00:00,783.625,802.5,783.625,733.7205810546875,5184,0.0,
2010-02-02 00:00:00+00:00,798.625,802.75,793.0,727.7664794921875,3440,0.0,
2010-02-03 00:00:00+00:00,808.25,823.5,804.75,754.2161865234375,7976,0.0,
2010-02-04 00:00:00+00:00,803.625,805.25,778.875,714.1409912109375,11720,0.0,
2010-02-05 00:00:00+00:00,792.375,795.375,764.125,712.080078125,12176,0.0,
2010-02-08 00:00:00+00:00,777.875,783.75,771.625,706.8128662109375,6688,0.0,
2010-02-09 00:00:00+00:00,780.125,798.5,768.75,730.4000244140625,9312,0.0,
2010-02-10 00:00:00+00:00,792.375,824.375,785.25,751.2391967773438,8064,0.0,
2010-02-11 00:00:00+00:00,823.0,848.375,821.5,764.063232421875,11928,0.0,
2010-02-12 00:00:00+00:00,819.875,830.0,817.375,753.6436157226562,3096,0.0,
2010-02-16 00:00:00+00:00,833.875,834.0,813.75,746.6591796875,3664,0.0,
2010-02-17 00:00:00+00:00,831.625,851.0,824.25,774.02490234375,8128,0.0,
2010-02-18 00:00:00+00:00,841.875,870.0,840.125,783.4138793945312,11240,0.0,
2010-02-19 00:00:00+00:00,848.125,857.5,839.375,771.2767333984375,14952,0.0,
2010-02-22 00:00:00+00:00,850.375,855.375,846.875,778.6049194335938,5784,0.0,
2010-02-23 00:00:00+00:00,845.125,845.75,809.25,742.76611328125,9744,0.0,
2010-02-24 00:00:00+00:00,808.375,818.25,800.0,738.6439819335938,6824,0.0,
2010-02-25 00:00:00+00:00,792.375,798.25,789.75,724.2169799804688,6200,0.0,
2010-02-26 00:00:00+00:00,783.875,788.75,768.5,715.4005126953125,11088,0.0,
2010-03-01 00:00:00+00:00,781.375,791.375,774.625,713.2250366210938,5008,0.0,
2010-03-02 00:00:00+00:00,792.625,795.75,781.0,716.6599731445312,5016,0.0,
2010-03-03 00:00:00+00:00,789.75,797.375,787.625,721.8125,4200,0.0,
2010-03-04 00:00:00+00:00,791.375,793.5,771.25,712.9959716796875,4568,0.0,
2010-03-05 00:00:00+00:00,793.5,814.125,793.5,743.3386840820312,8496,0.0,
2010-03-08 00:00:00+00:00,818.875,824.625,817.5,753.1856689453125,7088,0.0,
2010-03-09 00:00:00+00:00,817.0,832.25,815.625,751.9260864257812,4504,0.0,
2010-03-10 00:00:00+00:00,831.0,838.5,824.125,756.2771606445312,5640,0.0,
2010-03-11 00:00:00+00:00,832.625,833.125,810.5,748.8347778320312,5496,0.0,
2010-03-12 00:00:00+00:00,821.875,821.875,798.75,734.8655395507812,8824,0.0,
2010-03-15 00:00:00+00:00,803.875,812.0,801.375,736.0106201171875,3304,0.0,
2010-03-16 00:00:00+00:00,802.125,802.125,783.25,718.8355712890625,12472,0.0,
2010-03-17 00:00:00+00:00,777.625,785.25,774.875,709.7899780273438,13928,0.0,
2010-03-18 00:00:00+00:00,774.5,786.75,773.125,717.117919921875,6024,0.0,
2010-03-19 00:00:00+00:00,779.5,789.875,772.5,714.0264892578125,9576,0.0,
2010-03-22 00:00:00+00:00,777.625,779.375,773.0,710.7059936523438,2976,0.0,
2010-03-23 00:00:00+00:00,784.75,788.75,780.0,721.8125,3208,0.0,
2010-03-24 00:00:00+00:00,816.5,837.625,806.5,761.5442504882812,24424,0.0,
2010-03-25 00:00:00+00:00,837.875,859.125,833.375,777.0017700195312,14456,0.0,
2010-03-26 00:00:00+00:00,852.5,854.875,837.625,769.6737670898438,6888,0.0,
2010-03-29 00:00:00+00:00,845.75,858.75,844.75,779.6351928710938,9920,0.0,
2010-03-30 00:00:00+00:00,854.25,860.875,841.25,771.1622924804688,6544,0.0,
2010-03-31 00:00:00+00:00,833.375,840.375,824.5,755.7047119140625,9800,0.0,
2010-04-01 00:00:00+00:00,837.25,845.125,831.25,763.7197875976562,7400,0.0,
2010-04-05 00:00:00+00:00,860.625,876.25,855.25,799.5584716796875,21552,0.0,
2010-04-06 00:00:00+00:00,863.5,878.125,861.25,796.2379760742188,9208,0.0,
2010-04-07 00:00:00+00:00,873.125,878.75,828.625,763.4909057617188,11936,0.0,
2010-04-08 00:00:00+00:00,830.375,841.75,823.25,764.9793701171875,7240,0.0,
2010-04-09 00:00:00+00:00,839.625,844.25,826.25,758.4526977539062,6584,0.0,
2010-04-12 00:00:00+00:00,821.875,823.75,811.25,744.5982055664062,9696,0.0,
2010-04-13 00:00:00+00:00,801.25,811.125,798.25,737.6135864257812,9024,0.0,
2010-04-14 00:00:00+00:00,805.75,824.25,803.0,755.0177001953125,8536,0.0,
2010-04-15 00:00:00+00:00,832.375,835.0,812.5,751.46826171875,10312,0.0,
2010-04-16 00:00:00+00:00,817.75,820.0,798.25,733.3771362304688,17648,0.0,
2010-04-19 00:00:00+00:00,800.0,810.875,796.625,739.7891235351562,8992,0.0,
2010-04-20 00:00:00+00:00,801.375,806.875,797.5,731.0869750976562,6192,0.0,
2010-04-21 00:00:00+00:00,789.125,789.5,774.875,712.1945190429688,27104,0.0,
2010-04-22 00:00:00+00:00,774.25,788.0,768.125,719.865966796875,15032,0.0,
2010-04-23 00:00:00+00:00,791.25,798.375,786.375,727.7664794921875,6368,0.0,
2010-04-26 00:00:00+00:00,782.875,797.5,779.375,725.9344482421875,5792,0.0,
2010-04-27 00:00:00+00:00,773.75,777.5,746.875,691.3552856445312,42448,0.0,
2010-04-28 00:00:00+00:00,765.5,781.5,758.625,709.6754150390625,21584,0.0,
2010-04-29 00:00:00+00:00,773.5,781.375,762.625,702.118408203125,7104,0.0,
2010-04-30 00:00:00+00:00,762.5,765.25,738.125,676.6992797851562,19688,0.0,
2010-05-03 00:00:00+00:00,747.0,750.125,740.25,679.1036987304688,8344,0.0,
2010-05-04 00:00:00+00:00,713.25,719.375,697.875,641.5475463867188,27008,0.0,
2010-05-05 00:00:00+00:00,685.125,699.625,665.25,630.0974731445312,28576,0.0,
2010-05-06 00:00:00+00:00,684.25,689.375,586.875,571.5875854492188,47376,0.0,
2010-05-07 00:00:00+00:00,638.125,649.75,593.25,590.4801025390625,41160,0.0,
2010-05-10 00:00:00+00:00,695.0,696.875,678.375,627.8074340820312,26320,0.0,
2010-05-11 00:00:00+00:00,678.875,699.375,676.875,633.532470703125,16488,0.0,
2010-05-12 00:00:00+00:00,697.0,708.75,693.0,648.9899291992188,9984,0.0,
2010-05-13 00:00:00+00:00,694.0,717.5,686.0,635.822509765625,16920,0.0,
2010-05-14 00:00:00+00:00,674.0,674.625,642.375,600.8997192382812,24280,0.0,
2010-05-17 00:00:00+00:00,657.875,665.375,638.125,607.88427734375,20920,0.0,
2010-05-18 00:00:00+00:00,654.5,657.625,627.375,578.228759765625,17976,0.0,
2010-05-19 00:00:00+00:00,631.625,633.75,610.875,571.4730224609375,17200,0.0,
2010-05-20 00:00:00+00:00,593.125,599.875,577.875,534.6038208007812,66944,0.0,
2010-05-21 00:00:00+00:00,558.125,591.25,555.75,532.084716796875,43776,0.0,
2010-05-24 00:00:00+00:00,574.625,590.5,573.125,537.809814453125,11168,0.0,
2010-05-25 00:00:00+00:00,557.875,578.625,552.5,526.703369140625,38768,0.0,
2010-05-26 00:00:00+00:00,585.5,598.75,581.25,533.3442993164062,31032,0.0,
2010-05-27 00:00:00+00:00,610.625,625.0,606.875,570.9005126953125,29408,0.0,
2010-05-28 00:00:00+00:00,616.25,623.875,610.25,563.4580078125,18408,0.0,
2010-06-01 00:00:00+00:00,599.375,611.875,590.625,550.9774780273438,8384,0.0,
2010-06-02 00:00:00+00:00,600.875,622.25,595.375,567.35107421875,25768,0.0,
2010-06-03 00:00:00+00:00,633.625,637.125,620.75,580.8621215820312,24112,0.0,
2010-06-04 00:00:00+00:00,600.375,604.375,579.125,531.6268920898438,23592,0.0,
2010-06-07 00:00:00+00:00,587.625,590.875,568.125,520.8637084960938,33800,0.0,
2010-06-08 00:00:00+00:00,578.25,581.875,568.625,529.1077270507812,33752,0.0,
2010-06-09 00:00:00+00:00,585.0,591.875,575.0,528.8788452148438,43552,0.0,
2010-06-10 00:00:00+00:00,593.0,613.125,590.0,560.0230712890625,39496,0.0,
2010-06-11 00:00:00+00:00,593.125,602.25,579.75,535.9779663085938,28640,0.0,
2010-06-14 00:00:00+00:00,608.625,609.25,587.5,544.6798095703125,22480,0.0,
2010-06-15 00:00:00+00:00,591.625,612.0,589.5,553.7254638671875,37592,0.0,
2010-06-16 00:00:00+00:00,591.25,606.0,590.0,544.3364868164062,21408,0.0,
2010-06-17 00:00:00+00:00,591.25,591.75,571.5,529.7947998046875,23320,0.0,
2010-06-18 00:00:00+00:00,576.5,583.875,574.0,532.1992797851562,43432,0.0,
2010-06-21 00:00:00+00:00,603.75,604.75,583.375,536.779296875,40512,0.0,
2010-06-22 00:00:00+00:00,581.75,585.75,564.125,517.3143310546875,38720,0.0,
2010-06-23 00:00:00+00:00,564.125,564.375,546.125,505.1771545410156,46448,0.0,
2010-06-24 00:00:00+00:00,550.5,567.625,546.875,515.36767578125,37840,0.0,
2010-06-25 00:00:00+00:00,569.125,571.125,550.625,508.0397644042969,34616,0.0,
2010-06-28 00:00:00+00:00,545.25,547.75,537.875,493.2691345214844,34488,0.0,
2010-06-29 00:00:00+00:00,531.25,534.875,517.75,475.864990234375,51104,0.0,
2010-06-30 00:00:00+00:00,513.75,522.875,507.625,465.90338134765625,36080,0.0,
2010-07-01 00:00:00+00:00,506.0,508.5,489.75,463.6134338378906,44816,0.0,
2010-07-02 00:00:00+00:00,515.375,521.125,508.375,475.52142333984375,43968,0.0,
