date,NSC_Open,NSC_High,NSC_Low,NSC_Close,NSC_Volume,NSC_Dividends,NSC_Stock Splits
1982-06-02 00:00:00+00:00,4.805555820465088,4.875,4.736111164093018,1.4559714794158936,1081800,0.0,
1982-06-03 00:00:00+00:00,4.736111164093018,4.763888835906982,4.694444179534912,1.434747576713562,672300,0.0,
1982-06-04 00:00:00+00:00,4.638888835906982,4.680555820465088,4.583333015441895,1.4050345420837402,828900,0.0,
1982-06-07 00:00:00+00:00,4.638888835906982,4.694444179534912,4.583333015441895,1.426258563995361,287100,0.0,
1982-06-08 00:00:00+00:00,4.638888835906982,4.680555820465088,4.597221851348877,1.4050345420837402,330300,0.0,
1982-06-09 00:00:00+00:00,4.611111164093018,4.638888835906982,4.583333015441895,1.4050345420837402,841500,0.0,
1982-06-10 00:00:00+00:00,4.597221851348877,4.611111164093018,4.583333015441895,1.4050345420837402,591300,0.0,
1982-06-11 00:00:00+00:00,4.638888835906982,4.680555820465088,4.583333015441895,1.4135243892669678,1161000,0.0,
1982-06-14 00:00:00+00:00,4.611111164093018,4.625,4.583333015441895,1.400789737701416,498600,0.0,
1982-06-15 00:00:00+00:00,4.611111164093018,4.638888835906982,4.583333015441895,1.4092789888381958,666900,0.0,
1982-06-16 00:00:00+00:00,4.611111164093018,4.638888835906982,4.583333015441895,1.4092789888381958,239400,0.0,
1982-06-17 00:00:00+00:00,4.555555820465088,4.611111164093018,4.486111164093018,1.3795654773712158,937800,0.0,
1982-06-18 00:00:00+00:00,4.513888835906982,4.555555820465088,4.472221851348877,1.3795654773712158,1577700,0.0,
1982-06-21 00:00:00+00:00,4.5416669845581055,4.569444179534912,4.513888835906982,1.3965442180633545,1314000,0.0,
1982-06-22 00:00:00+00:00,4.638888835906982,4.722221851348877,4.555555820465088,1.443237543106079,702000,0.0,
1982-06-23 00:00:00+00:00,4.875,5.0,4.736111164093018,1.52813458442688,765000,0.0,
1982-06-24 00:00:00+00:00,4.9166669845581055,4.972221851348877,4.861111164093018,1.5026657581329346,720900,0.0,
1982-06-25 00:00:00+00:00,4.930555820465088,4.944444179534912,4.902778148651123,1.5069100856781006,189000,0.0,
1982-06-28 00:00:00+00:00,4.958333015441895,5.0,4.9166669845581055,1.5111544132232666,223200,0.0,
1982-06-29 00:00:00+00:00,5.013888835906982,5.055555820465088,4.958333015441895,1.5366241931915283,670500,0.0,
1982-06-30 00:00:00+00:00,5.055555820465088,5.069444179534912,5.027778148651123,1.5451127290725708,1296000,0.0,
1982-07-01 00:00:00+00:00,5.055555820465088,5.083333015441895,5.013888835906982,1.5451127290725708,903600,0.0,
1982-07-02 00:00:00+00:00,5.111111164093018,5.180555820465088,5.027778148651123,1.5790719985961914,378900,0.0,
1982-07-06 00:00:00+00:00,5.1666669845581055,5.208333015441895,5.125,1.5790719985961914,527400,0.0,
1982-07-07 00:00:00+00:00,5.111111164093018,5.152778148651123,5.055555820465088,1.5663374662399292,566100,0.0,
1982-07-08 00:00:00+00:00,5.0416669845581055,5.138888835906982,4.944444179534912,1.5408692359924316,641700,0.0,
1982-07-09 00:00:00+00:00,5.013888835906982,5.055555820465088,4.958333015441895,1.52813458442688,361800,0.0,
1982-07-12 00:00:00+00:00,4.972221851348877,5.0,4.944444179534912,1.523889422416687,921600,0.0,
1982-07-13 00:00:00+00:00,4.986111164093018,5.027778148651123,4.944444179534912,1.52813458442688,1000800,0.0,
1982-07-14 00:00:00+00:00,4.958333015441895,5.0,4.944444179534912,1.523889422416687,921600,0.0,
1982-07-15 00:00:00+00:00,4.930555820465088,5.027778148651123,4.819444179534912,1.4729509353637695,684000,0.0,
1982-07-16 00:00:00+00:00,4.819444179534912,4.888888835906982,4.75,1.4687069654464722,2254500,0.0,
1982-07-19 00:00:00+00:00,4.777778148651123,4.833333015441895,4.722221851348877,1.4517276287078855,1497600,0.0,
1982-07-20 00:00:00+00:00,4.819444179534912,4.888888835906982,4.75,1.489931344985962,427500,0.0,
1982-07-21 00:00:00+00:00,4.944444179534912,5.0,4.875,1.5069100856781006,549000,0.0,
1982-07-22 00:00:00+00:00,4.958333015441895,5.0,4.902778148651123,1.519644260406494,973800,0.0,
1982-07-23 00:00:00+00:00,5.097221851348877,5.1666669845581055,5.027778148651123,1.5663374662399292,341100,0.0,
1982-07-26 00:00:00+00:00,5.055555820465088,5.069444179534912,5.027778148651123,1.5408692359924316,411300,0.0,
1982-07-27 00:00:00+00:00,5.055555820465088,5.069444179534912,5.027778148651123,1.5408692359924316,1046700,0.0,
1982-07-28 00:00:00+00:00,5.0416669845581055,5.069444179534912,5.013888835906982,1.5366241931915283,781200,0.0,
1982-07-29 00:00:00+00:00,5.0416669845581055,5.055555820465088,5.013888835906982,1.5366241931915283,727200,0.0,
1982-07-30 00:00:00+00:00,5.013888835906982,5.055555820465088,4.972221851348877,1.5408692359924316,1313100,0.0,
1982-08-02 00:00:00+00:00,5.027778148651123,5.097221851348877,4.958333015441895,1.573635220527649,1115100,0.077778,
1982-08-03 00:00:00+00:00,5.069444179534912,5.097221851348877,5.0416669845581055,1.5693230628967283,1321200,0.0,
1982-08-04 00:00:00+00:00,5.0,5.027778148651123,4.958333015441895,1.5477664470672607,638100,0.0,
1982-08-05 00:00:00+00:00,4.875,4.972221851348877,4.763888835906982,1.4960310459136963,819900,0.0,
1982-08-06 00:00:00+00:00,4.847221851348877,4.875,4.819444179534912,1.500341773033142,691200,0.0,
1982-08-09 00:00:00+00:00,4.833333015441895,4.861111164093018,4.805555820465088,1.5089656114578247,567000,0.0,
1982-08-10 00:00:00+00:00,4.861111164093018,4.888888835906982,4.833333015441895,1.5132761001586914,463500,0.0,
