date,OEF_Open,OEF_High,OEF_Low,OEF_Close,OEF_Volume,OEF_Dividends,OEF_Stock Splits
2000-12-05 00:00:00+00:00,71.375,72.65625,71.359375,47.10408020019531,3300,0.0,
2000-12-06 00:00:00+00:00,72.71875,72.71875,72.71875,47.144622802734375,100,0.0,
2000-12-07 00:00:00+00:00,71.1875,71.1875,71.1875,46.15187454223633,1000,0.0,
2000-12-08 00:00:00+00:00,72.5,72.953125,72.28125,47.24589538574219,2700,0.0,
2000-12-11 00:00:00+00:00,73.6875,73.6875,73.625,47.73213958740234,2500,0.0,
2000-12-12 00:00:00+00:00,73.625,73.625,73.625,47.73213958740234,0,0.0,
2000-12-13 00:00:00+00:00,73.59375,73.59375,72.625,47.08384323120117,2600,0.0,
2000-12-14 00:00:00+00:00,71.875,71.875,71.875,46.59759521484375,2900,0.0,
2000-12-15 00:00:00+00:00,69.5,69.5,68.625,44.77419662475586,6100,0.0,
2000-12-18 00:00:00+00:00,70.0,70.0,69.0625,44.77419662475586,5500,0.0,
2000-12-19 00:00:00+00:00,69.8125,70.90625,68.625,44.49057388305664,101000,0.0,
2000-12-20 00:00:00+00:00,66.5,67.171875,66.375,43.03187942504883,2900,0.0,
2000-12-21 00:00:00+00:00,66.515625,67.3125,66.515625,43.42691802978516,2900,0.0,
2000-12-22 00:00:00+00:00,67.8125,68.484375,67.75,44.3284797668457,17000,0.0,
2000-12-26 00:00:00+00:00,68.5,68.5,68.0,44.08537292480469,400,0.0,
2000-12-27 00:00:00+00:00,69.34375,69.34375,69.34375,44.95654296875,400,0.0,
2000-12-28 00:00:00+00:00,69.125,69.4375,68.984375,45.0173225402832,3600,0.0,
2000-12-29 00:00:00+00:00,69.5,69.5,68.78125,44.61214447021485,4300,0.0,
2001-01-02 00:00:00+00:00,68.640625,68.640625,66.5,43.1129035949707,5600,0.0,
2001-01-03 00:00:00+00:00,67.5,70.53125,66.734375,45.70615768432617,5900,0.0,
2001-01-04 00:00:00+00:00,70.5,70.5,69.96875,45.36174774169922,1600,0.0,
2001-01-05 00:00:00+00:00,69.625,69.625,68.171875,44.19680404663086,15400,0.0,
2001-01-08 00:00:00+00:00,68.171875,68.171875,68.171875,44.19680404663086,0,0.0,
2001-01-09 00:00:00+00:00,68.171875,68.171875,68.171875,44.19680404663086,0,0.0,
2001-01-10 00:00:00+00:00,68.3125,68.375,68.203125,44.3284797668457,700,0.0,
2001-01-11 00:00:00+00:00,69.53125,69.53125,69.53125,45.078102111816406,100,0.0,
2001-01-12 00:00:00+00:00,68.9375,68.9375,68.9375,44.693145751953125,200,0.0,
2001-01-16 00:00:00+00:00,68.953125,68.953125,68.875,44.65262985229492,36800,0.0,
2001-01-17 00:00:00+00:00,70.0,70.0,69.4375,45.0173225402832,400,0.0,
2001-01-18 00:00:00+00:00,69.859375,69.859375,69.859375,45.29083633422852,4500,0.0,
2001-01-19 00:00:00+00:00,70.3125,70.625,70.3125,45.78719711303711,4300,0.0,
2001-01-22 00:00:00+00:00,70.5625,70.5625,70.5625,45.74668502807617,300,0.0,
2001-01-23 00:00:00+00:00,71.03125,71.25,71.03125,46.192413330078125,6500,0.0,
2001-01-24 00:00:00+00:00,71.625,71.765625,71.1875,46.27344131469727,900,0.0,
2001-01-25 00:00:00+00:00,71.671875,71.671875,71.28125,46.21265411376953,1200,0.0,
2001-01-26 00:00:00+00:00,70.3125,70.90625,70.3125,45.96954727172852,600,0.0,
2001-01-29 00:00:00+00:00,71.0,71.375,71.0,46.253173828125,2600,0.0,
2001-01-30 00:00:00+00:00,71.4375,72.0,71.4375,46.67864990234375,800,0.0,
2001-01-31 00:00:00+00:00,72.234375,72.390625,71.53125,46.37472534179688,6300,0.0,
2001-02-01 00:00:00+00:00,71.328125,72.0,71.328125,46.67864990234375,1900,0.0,
2001-02-02 00:00:00+00:00,71.875,71.875,71.625,46.435523986816406,400,0.0,
2001-02-05 00:00:00+00:00,71.625,71.625,71.625,46.435523986816406,0,0.0,
2001-02-06 00:00:00+00:00,71.125,71.296875,71.125,46.222782135009766,300,0.0,
2001-02-07 00:00:00+00:00,69.875,69.875,69.875,45.30096435546875,2000,0.0,
2001-02-08 00:00:00+00:00,70.375,70.515625,69.796875,45.25032043457031,2500,0.0,
2001-02-09 00:00:00+00:00,68.84375,68.84375,68.203125,44.21706008911133,2200,0.0,
2001-02-12 00:00:00+00:00,68.953125,68.953125,68.828125,44.693145751953125,500,0.0,
2001-02-13 00:00:00+00:00,69.40625,69.40625,68.6875,44.53108215332031,500,0.0,
2001-02-14 00:00:00+00:00,68.125,68.40625,67.921875,44.348751068115234,2300,0.0,
2001-02-15 00:00:00+00:00,68.875,69.1875,68.671875,44.52095031738281,2600,0.0,
2001-02-16 00:00:00+00:00,67.65625,67.765625,67.65625,43.93341445922852,3000,0.0,
2001-02-20 00:00:00+00:00,67.875,67.875,66.484375,43.10276794433594,16900,0.0,
2001-02-21 00:00:00+00:00,66.203125,66.5,65.046875,42.17082977294922,2100,0.0,
2001-02-22 00:00:00+00:00,64.4375,64.4375,64.4375,41.775760650634766,100,0.0,
2001-02-23 00:00:00+00:00,64.5,64.5,64.375,41.73521423339844,500,0.0,
2001-02-26 00:00:00+00:00,64.375,65.25,64.375,42.302520751953125,1700,0.0,
2001-02-27 00:00:00+00:00,66.109375,66.109375,65.90625,42.76847076416016,1600,0.0,
2001-02-28 00:00:00+00:00,65.46875,65.46875,63.90625,41.43132019042969,15500,0.0,
2001-03-01 00:00:00+00:00,63.5,64.0,63.0,41.49211883544922,9500,0.0,
2001-03-02 00:00:00+00:00,64.0,64.0,64.0,41.49211883544922,0,0.0,
2001-03-05 00:00:00+00:00,64.0,64.0,63.8125,41.37055206298828,1000,0.0,
2001-03-06 00:00:00+00:00,65.0,65.125,64.9375,42.12017440795898,3700,0.0,
2001-03-07 00:00:00+00:00,65.03125,65.03125,65.03125,42.160675048828125,1600,0.0,
2001-03-08 00:00:00+00:00,65.15625,65.453125,65.15625,42.33289337158203,600,0.0,
2001-03-09 00:00:00+00:00,64.046875,64.046875,63.5,41.208473205566406,1500,0.0,
2001-03-12 00:00:00+00:00,62.078125,62.078125,60.0625,39.02964019775391,2500,0.147,
2001-03-13 00:00:00+00:00,60.703125,60.703125,60.34375,39.21240615844727,2500,0.0,
2001-03-14 00:00:00+00:00,59.84375,60.75,59.453125,38.63366317749024,12400,0.0,
2001-03-15 00:00:00+00:00,60.328125,60.46875,60.03125,39.12103271484375,5000,0.0,
2001-03-16 00:00:00+00:00,60.0,60.0,58.875,38.25798797607422,6900,0.0,
2001-03-19 00:00:00+00:00,59.203125,59.875,58.765625,38.90780258178711,9000,0.0,
2001-03-20 00:00:00+00:00,60.03125,60.34375,58.296875,37.882301330566406,4800,0.0,
2001-03-21 00:00:00+00:00,58.0,58.0,56.8125,37.12079620361328,3300,0.0,
2001-03-22 00:00:00+00:00,57.046875,57.125,54.796875,36.95835876464844,174600,0.0,
2001-03-23 00:00:00+00:00,57.515625,58.15625,57.0625,37.64878845214844,16000,0.0,
2001-03-26 00:00:00+00:00,58.9375,59.296875,58.765625,38.19706726074219,2000,0.0,
2001-03-27 00:00:00+00:00,59.0,60.328125,59.0,39.18193435668945,3000,0.0,
2001-03-28 00:00:00+00:00,59.234375,59.234375,58.59375,38.11583709716797,70200,0.0,
2001-03-29 00:00:00+00:00,58.421875,58.421875,58.421875,37.96354293823242,200,0.0,
2001-03-30 00:00:00+00:00,59.015625,59.015625,58.765625,38.18691253662109,200,0.0,
2001-04-02 00:00:00+00:00,59.609375,59.609375,58.234375,37.84169387817383,300,0.0,
2001-04-03 00:00:00+00:00,57.125,57.125,56.34375,36.66390228271485,2100,0.0,
2001-04-04 00:00:00+00:00,56.40625,56.9375,55.625,36.14608001708984,6600,0.0,
2001-04-05 00:00:00+00:00,57.40625,58.890625,57.40625,38.23768997192383,3300,0.0,
2001-04-06 00:00:00+00:00,57.90625,58.0,57.5,37.57770156860352,3400,0.0,
2001-04-09 00:00:00+00:00,58.150001525878906,58.470001220703125,57.720001220703125,37.72186279296875,27700,0.0,
2001-04-10 00:00:00+00:00,58.97999954223633,60.08000183105469,58.97999954223633,38.96302795410156,7200,0.0,
2001-04-11 00:00:00+00:00,60.52999877929688,60.52999877929688,59.65999984741211,38.95654296875,5000,0.0,
2001-04-12 00:00:00+00:00,59.880001068115234,60.880001068115234,59.709999084472656,39.560848236083984,3900,0.0,
2001-04-16 00:00:00+00:00,60.619998931884766,60.79999923706055,60.54999923706055,39.35292053222656,3100,0.0,
2001-04-17 00:00:00+00:00,60.72999954223633,61.20000076293945,60.630001068115234,39.768798828125,2400,0.0,
2001-04-18 00:00:00+00:00,62.09999847412109,64.62000274658203,62.09999847412109,41.568809509277344,22100,0.0,
2001-04-19 00:00:00+00:00,64.01000213623047,64.9800033569336,63.90999984741211,42.2251091003418,13700,0.0,
2001-04-20 00:00:00+00:00,64.55000305175781,64.55000305175781,64.04000091552734,41.88719940185547,11600,0.0,
2001-04-23 00:00:00+00:00,63.95000076293945,63.95000076293945,63.119998931884766,41.01645660400391,1200,0.0,
2001-04-24 00:00:00+00:00,63.90999984741211,63.90999984741211,62.68000030517578,40.73054504394531,15200,0.0,
2001-04-25 00:00:00+00:00,63.0,63.810001373291016,62.84999847412109,41.39335632324219,2500,0.0,
2001-04-26 00:00:00+00:00,64.47000122070312,64.54000091552734,64.08999633789062,41.77674865722656,6900,0.0,
2001-04-27 00:00:00+00:00,64.44000244140625,64.66999816894531,64.44000244140625,42.01718521118164,3200,0.0,
2001-04-30 00:00:00+00:00,65.70999908447266,65.75,64.37999725341797,41.83523178100586,333700,0.0,
2001-05-01 00:00:00+00:00,64.80999755859375,65.55000305175781,64.80999755859375,42.517520904541016,800,0.0,
2001-05-02 00:00:00+00:00,65.5999984741211,65.88999938964844,65.36000061035156,42.81645584106445,800,0.0,
2001-05-03 00:00:00+00:00,65.06999969482422,65.06999969482422,64.5,42.19261932373047,6100,0.0,
2001-05-04 00:00:00+00:00,64.33999633789062,65.9000015258789,64.0,42.82295227050781,2200,0.0,
2001-05-07 00:00:00+00:00,65.7300033569336,65.91000366210938,65.5,42.563026428222656,2600,0.0,
2001-05-08 00:00:00+00:00,65.81999969482422,65.81999969482422,65.37000274658203,42.69948196411133,1900,0.0,
2001-05-09 00:00:00+00:00,65.33000183105469,65.33000183105469,65.0,42.23811340332031,1700,0.0,
2001-05-10 00:00:00+00:00,65.9000015258789,65.97000122070312,65.31999969482422,42.44606399536133,6700,0.0,
2001-05-11 00:00:00+00:00,64.52999877929688,64.52999877929688,64.5199966430664,41.92620849609375,300,0.0,
2001-05-14 00:00:00+00:00,64.5,64.61000061035156,64.5,41.98469543457031,800,0.0,
2001-05-15 00:00:00+00:00,64.87999725341797,65.19000244140625,64.66000366210938,42.01718521118164,4400,0.0,
2001-05-16 00:00:00+00:00,65.6500015258789,66.41000366210938,65.41999816894531,43.15435028076172,18900,0.0,
2001-05-17 00:00:00+00:00,67.04000091552734,67.1500015258789,66.45999908447266,43.36230850219727,6800,0.0,
2001-05-18 00:00:00+00:00,66.51000213623047,66.75,66.4000015258789,43.37528991699219,12800,0.0,
2001-05-21 00:00:00+00:00,67.47000122070312,67.83999633789062,67.47000122070312,44.083587646484375,6200,0.0,
2001-05-22 00:00:00+00:00,68.02999877929688,68.02999877929688,67.77999877929688,44.04460906982422,800,0.0,
2001-05-23 00:00:00+00:00,67.77999877929688,67.77999877929688,67.77999877929688,44.04460906982422,0,0.0,
2001-05-24 00:00:00+00:00,66.69000244140625,66.94999694824219,66.30000305175781,43.50524139404297,2400,0.0,
2001-05-25 00:00:00+00:00,66.7699966430664,66.7699966430664,66.01000213623047,43.0048942565918,4300,0.0,
2001-05-29 00:00:00+00:00,65.9800033569336,65.9800033569336,65.47000122070312,42.58902740478516,4600,0.0,
2001-05-30 00:00:00+00:00,64.44999694824219,64.56999969482422,64.44999694824219,41.95869445800781,10300,0.0,
2001-05-31 00:00:00+00:00,64.58000183105469,65.05000305175781,64.58000183105469,42.04317855834961,5500,0.0,
2001-06-01 00:00:00+00:00,65.01000213623047,65.33999633789062,64.55999755859375,42.29010009765625,207300,0.0,
2001-06-04 00:00:00+00:00,65.43000030517578,65.5,65.1500015258789,42.563026428222656,204700,0.0,
2001-06-05 00:00:00+00:00,65.98999786376953,66.5199966430664,65.9000015258789,43.16086196899414,707300,0.0,
2001-06-06 00:00:00+00:00,66.25,66.25,65.6500015258789,42.66050338745117,200800,0.0,
2001-06-07 00:00:00+00:00,65.87000274658203,65.9800033569336,65.5199966430664,42.79044723510742,1227500,0.0,
2001-06-08 00:00:00+00:00,65.79000091552734,65.79000091552734,64.98999786376953,42.41355514526367,110500,0.0,
2001-06-11 00:00:00+00:00,65.22000122070312,65.22000122070312,64.5999984741211,42.13652038574219,3100,0.054,
2001-06-12 00:00:00+00:00,64.05999755859375,64.6500015258789,63.72999954223633,42.04546356201172,6700,0.0,
2001-06-13 00:00:00+00:00,64.86000061035156,65.01000213623047,64.76000213623047,42.12347412109375,600,0.0,
2001-06-14 00:00:00+00:00,63.5,63.54999923706055,62.75,40.80978775024414,310900,0.0,
2001-06-15 00:00:00+00:00,62.5,63.040000915527344,62.150001525878906,40.77728271484375,21400,0.0,
2001-06-18 00:00:00+00:00,62.7599983215332,62.95000076293945,62.5,40.6472053527832,4900,0.0,
2001-06-19 00:00:00+00:00,63.27999877929688,63.400001525878906,62.75,40.86182022094727,9800,0.0,
2001-06-20 00:00:00+00:00,63.060001373291016,63.58000183105469,62.93000030517578,41.30405426025391,10300,0.0,
2001-06-21 00:00:00+00:00,63.45000076293945,64.54000091552734,63.43000030517578,41.850345611572266,224300,0.0,
2001-06-22 00:00:00+00:00,63.93000030517578,64.19999694824219,63.59000015258789,41.466644287109375,112500,0.0,
2001-06-25 00:00:00+00:00,63.959999084472656,64.01000213623047,63.04999923706055,41.1219596862793,59400,0.0,
2001-06-26 00:00:00+00:00,62.7400016784668,63.2599983215332,62.65999984741211,41.09596252441406,6500,0.0,
2001-06-27 00:00:00+00:00,62.869998931884766,63.11000061035156,62.709999084472656,40.881324768066406,2600,0.0,
2001-06-28 00:00:00+00:00,62.959999084472656,64.11000061035156,62.959999084472656,41.49917984008789,12100,0.0,
2001-06-29 00:00:00+00:00,63.540000915527344,64.19999694824219,63.540000915527344,41.7528076171875,208900,0.0,
2001-07-02 00:00:00+00:00,63.880001068115234,64.29000091552734,63.810001373291016,41.81132888793945,12600,0.0,
2001-07-03 00:00:00+00:00,63.880001068115234,64.0,63.880001068115234,41.60973739624024,5300,0.0,
2001-07-05 00:00:00+00:00,63.790000915527344,63.900001525878906,63.20000076293945,41.12847518920898,4800,0.0,
2001-07-06 00:00:00+00:00,62.47999954223633,62.47999954223633,61.27999877929688,39.96432495117188,426200,0.0,
2001-07-09 00:00:00+00:00,61.63999938964844,62.06999969482422,61.369998931884766,40.22445297241211,21100,0.0,
2001-07-10 00:00:00+00:00,62.18000030517578,62.18000030517578,61.0,39.67817306518555,8000,0.0,
2001-07-11 00:00:00+00:00,61.060001373291016,61.18000030517578,60.220001220703125,39.55460357666016,47100,0.0,
2001-07-12 00:00:00+00:00,61.61000061035156,62.59000015258789,61.61000061035156,40.57564926147461,11400,0.0,
2001-07-13 00:00:00+00:00,62.41999816894531,62.880001068115234,62.41999816894531,40.89434051513672,8500,0.0,
2001-07-16 00:00:00+00:00,62.380001068115234,62.380001068115234,62.15999984741211,40.42607116699219,400,0.0,
2001-07-17 00:00:00+00:00,62.720001220703125,62.720001220703125,62.720001220703125,40.79027557373047,300,0.0,
2001-07-18 00:00:00+00:00,62.400001525878906,62.43999862670898,61.970001220703125,40.60166931152344,83900,0.0,
2001-07-19 00:00:00+00:00,63.04999923706055,63.13999938964844,62.56999969482422,40.69272232055664,101800,0.0,
2001-07-20 00:00:00+00:00,62.54999923706055,62.7599983215332,62.54999923706055,40.764278411865234,5300,0.0,
2001-07-23 00:00:00+00:00,62.880001068115234,62.880001068115234,61.5099983215332,40.00334167480469,34100,0.0,
2001-07-24 00:00:00+00:00,61.209999084472656,61.209999084472656,60.29999923706055,39.34648513793945,7400,0.0,
2001-07-25 00:00:00+00:00,60.880001068115234,61.20000076293945,60.650001525878906,39.76922225952149,17200,0.0,
2001-07-26 00:00:00+00:00,61.7599983215332,62.09999847412109,61.7599983215332,40.38704681396485,600,0.0,
2001-07-27 00:00:00+00:00,61.95000076293945,62.22999954223633,61.95000076293945,40.41957092285156,2500,0.0,
2001-07-30 00:00:00+00:00,62.20000076293945,62.20000076293945,61.93999862670898,40.30251693725586,194600,0.0,
2001-07-31 00:00:00+00:00,62.09999847412109,63.060001373291016,62.09999847412109,41.01139450073242,81500,0.0,
2001-08-01 00:00:00+00:00,62.470001220703125,62.790000915527344,62.41999816894531,40.595157623291016,900,0.0,
2001-08-02 00:00:00+00:00,62.79999923706055,62.900001525878906,62.630001068115234,40.73173904418945,16100,0.0,
2001-08-03 00:00:00+00:00,62.27000045776367,62.27000045776367,62.27000045776367,40.49761199951172,100,0.0,
2001-08-06 00:00:00+00:00,61.93999862670898,61.93999862670898,61.7400016784668,40.152931213378906,700,0.0,
2001-08-07 00:00:00+00:00,61.83000183105469,61.93000030517578,61.81999969482422,40.276493072509766,6800,0.0,
2001-08-08 00:00:00+00:00,61.79999923706055,62.0,61.5,39.9968376159668,24000,0.0,
2001-08-09 00:00:00+00:00,60.720001220703125,60.810001373291016,60.619998931884766,39.42452621459961,1100,0.0,
2001-08-10 00:00:00+00:00,60.47999954223633,61.34999847412109,60.47999954223633,39.899295806884766,300,0.0,
2001-08-13 00:00:00+00:00,61.369998931884766,61.369998931884766,61.29999923706055,39.86676025390625,700,0.0,
2001-08-14 00:00:00+00:00,61.400001525878906,61.400001525878906,61.02000045776367,39.68467712402344,800,0.0,
2001-08-15 00:00:00+00:00,60.540000915527344,60.75,60.52999877929688,39.4375228881836,6600,0.0,
2001-08-16 00:00:00+00:00,60.119998931884766,60.4900016784668,59.88999938964844,39.242431640625,3600,0.0,
2001-08-17 00:00:00+00:00,60.18999862670898,60.18999862670898,59.29999923706055,38.67012023925781,3300,0.0,
2001-08-20 00:00:00+00:00,59.58000183105469,60.060001373291016,59.58000183105469,39.0538330078125,6300,0.0,
2001-08-21 00:00:00+00:00,60.20000076293945,60.560001373291016,59.08000183105469,38.42298889160156,14000,0.0,
2001-08-22 00:00:00+00:00,59.41999816894531,59.79999923706055,59.0,38.8912467956543,7300,0.0,
2001-08-23 00:00:00+00:00,59.61000061035156,59.63999938964844,59.5099983215332,38.78718566894531,1100,0.0,
2001-08-24 00:00:00+00:00,59.61000061035156,60.79999923706055,59.61000061035156,39.44404983520508,6600,0.0,
2001-08-27 00:00:00+00:00,60.880001068115234,60.97999954223633,60.70000076293945,39.59362411499024,4400,0.0,
2001-08-28 00:00:00+00:00,60.43000030517578,60.630001068115234,59.54999923706055,38.72865676879883,11100,0.0,
2001-08-29 00:00:00+00:00,59.93999862670898,59.93999862670898,58.79999923706055,38.24088287353516,83000,0.0,
2001-08-30 00:00:00+00:00,57.84000015258789,57.97999954223633,57.34999847412109,37.70759201049805,3500,0.0,
2001-08-31 00:00:00+00:00,58.02000045776367,58.18000030517578,57.7599983215332,37.70759201049805,2700,0.0,
2001-09-04 00:00:00+00:00,57.84999847412109,59.22999954223633,57.84999847412109,37.65556716918945,6800,0.0,
2001-09-05 00:00:00+00:00,57.77999877929688,58.0,57.119998931884766,37.7205924987793,3800,0.0,
2001-09-06 00:00:00+00:00,57.5,57.5,56.84999847412109,37.16131210327149,1900,0.0,
2001-09-07 00:00:00+00:00,56.2400016784668,56.31999969482422,55.54999923706055,36.335357666015625,2700,0.0,
2001-09-10 00:00:00+00:00,55.619998931884766,56.02999877929688,55.619998931884766,36.43940353393555,11900,0.0,
2001-09-17 00:00:00+00:00,53.47999954223633,54.27999877929688,52.86000061035156,34.66392517089844,35000,0.0,
2001-09-18 00:00:00+00:00,53.2599983215332,53.59000015258789,52.77000045776367,34.39078903198242,14600,0.0,
2001-09-19 00:00:00+00:00,53.220001220703125,53.220001220703125,50.34999847412109,33.948543548583984,314100,0.0,
2001-09-20 00:00:00+00:00,50.7599983215332,51.540000915527344,50.31999969482422,32.84292221069336,11400,0.0,
2001-09-21 00:00:00+00:00,48.0099983215332,50.0099983215332,47.720001220703125,32.19258117675781,44700,0.0,
2001-09-24 00:00:00+00:00,51.02999877929688,51.880001068115234,50.70000076293945,33.57783508300781,57000,0.0,
2001-09-25 00:00:00+00:00,51.59999847412109,52.119998931884766,51.25,33.89652633666992,8900,0.0,
2001-09-26 00:00:00+00:00,52.5,52.5,51.59999847412109,33.64936828613281,15600,0.0,
2001-09-27 00:00:00+00:00,51.77000045776367,52.33000183105469,51.29999923706055,33.97454833984375,4700,0.0,
2001-09-28 00:00:00+00:00,52.93999862670898,53.5099983215332,52.68999862670898,34.80051040649414,6900,0.0,
2001-10-01 00:00:00+00:00,53.41999816894531,53.75,52.88999938964844,34.956600189208984,20900,0.0,
2001-10-02 00:00:00+00:00,53.43999862670898,53.9900016784668,53.20000076293945,35.23793411254883,44900,0.201,
2001-10-03 00:00:00+00:00,53.36000061035156,55.40999984741211,53.36000061035156,35.877681732177734,96000,0.0,
2001-10-04 00:00:00+00:00,55.52999877929688,55.869998931884766,54.95000076293945,36.03433609008789,59900,0.0,
2001-10-05 00:00:00+00:00,55.04999923706055,55.11000061035156,53.93000030517578,35.97560501098633,15800,0.0,
2001-10-08 00:00:00+00:00,54.459999084472656,54.9900016784668,54.31999969482422,35.63614654541016,13000,0.0,
2001-10-09 00:00:00+00:00,54.54999923706055,54.619998931884766,54.04999923706055,35.446834564208984,68000,0.0,
2001-10-10 00:00:00+00:00,53.9900016784668,55.7400016784668,53.9900016784668,36.34117889404297,35600,0.0,
2001-10-11 00:00:00+00:00,56.220001220703125,56.61000061035156,56.02000045776367,36.91563415527344,15600,0.0,
2001-10-12 00:00:00+00:00,56.09999847412109,56.43000030517578,55.25,36.64145660400391,26300,0.0,
2001-10-15 00:00:00+00:00,55.79999923706055,56.18999862670898,55.45000076293945,36.64145660400391,6200,0.0,
2001-10-16 00:00:00+00:00,56.34999847412109,56.75,56.0099983215332,36.88298416137695,181700,0.0,
2001-10-17 00:00:00+00:00,57.060001373291016,57.15999984741211,55.5,36.23019409179688,20400,0.0,
2001-10-18 00:00:00+00:00,55.310001373291016,55.65999984741211,54.93999862670898,36.08657455444336,7300,0.0,
2001-10-19 00:00:00+00:00,54.72999954223633,55.66999816894531,54.72999954223633,36.18450546264648,143700,0.0,
2001-10-22 00:00:00+00:00,55.38999938964844,56.43999862670898,55.36000061035156,36.83729934692383,113600,0.0,
2001-10-23 00:00:00+00:00,56.65999984741211,56.709999084472656,55.79999923706055,36.73284530639648,6100,0.0,
2001-10-24 00:00:00+00:00,55.93000030517578,56.29999923706055,55.869998931884766,36.55659103393555,7600,0.0,
2001-10-25 00:00:00+00:00,55.18000030517578,56.7599983215332,55.06999969482422,36.96132278442383,8800,0.0,
2001-10-26 00:00:00+00:00,56.66999816894531,57.13999938964844,56.34000015258789,37.01354598999024,6000,0.0,
2001-10-29 00:00:00+00:00,56.59999847412109,56.59999847412109,55.790000915527344,36.41949844360352,109700,0.0,
2001-10-30 00:00:00+00:00,54.91999816894531,55.5,54.16999816894531,35.51865005493164,14600,0.0,
2001-10-31 00:00:00+00:00,54.810001373291016,55.459999084472656,54.75,35.74714279174805,7200,0.0,
2001-11-01 00:00:00+00:00,55.16999816894531,56.0,54.900001525878906,36.55659103393555,4800,0.0,
2001-11-02 00:00:00+00:00,55.90999984741211,56.290000915527344,55.869998931884766,36.71326446533203,1900,0.0,
2001-11-05 00:00:00+00:00,56.7599983215332,57.15999984741211,56.5,37.12451934814453,73400,0.0,
2001-11-06 00:00:00+00:00,56.869998931884766,57.81999969482422,56.400001525878906,37.58147811889648,84500,0.0,
2001-11-07 00:00:00+00:00,57.56999969482422,58.09999847412109,57.34999847412109,37.66634368896485,16100,0.0,
2001-11-08 00:00:00+00:00,58.06999969482422,58.47999954223633,57.56999969482422,37.58147811889648,6100,0.0,
2001-11-09 00:00:00+00:00,57.540000915527344,58.130001068115234,57.540000915527344,37.84261322021485,42000,0.0,
2001-11-12 00:00:00+00:00,57.540000915527344,57.900001525878906,56.77999877929688,37.633697509765625,14200,0.0,
2001-11-13 00:00:00+00:00,58.56999969482422,58.86000061035156,58.290000915527344,38.31915664672852,3900,0.0,
2001-11-14 00:00:00+00:00,59.40999984741211,59.459999084472656,58.900001525878906,38.57373428344727,4900,0.0,
2001-11-15 00:00:00+00:00,59.08000183105469,59.380001068115234,58.90999984741211,38.65206527709961,4800,0.0,
2001-11-16 00:00:00+00:00,59.36000061035156,59.36000061035156,58.540000915527344,38.46929168701172,15100,0.0,
2001-11-19 00:00:00+00:00,59.310001373291016,59.84999847412109,59.06999969482422,39.06988143920898,16300,0.0,
2001-11-20 00:00:00+00:00,59.34000015258789,59.79999923706055,58.34000015258789,38.63901519775391,14600,0.0,
2001-11-21 00:00:00+00:00,59.209999084472656,59.209999084472656,58.43999862670898,38.4235954284668,13700,0.0,
