date,UVV_Open,UVV_High,UVV_Low,UVV_Close,UVV_Volume,UVV_Dividends,UVV_Stock Splits
1973-02-21 00:00:00+00:00,4.0625,4.0625,4.0625,0.7999186515808105,5600,0.0,
1973-02-22 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,12800,0.0,
1973-02-23 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,800,0.0,
1973-02-26 00:00:00+00:00,3.9375,3.9375,3.9375,0.7753060460090637,1600,0.0,
1973-02-27 00:00:00+00:00,3.96875,3.96875,3.96875,0.7814592123031616,8000,0.0,
1973-02-28 00:00:00+00:00,3.90625,3.90625,3.90625,0.7691526412963867,6400,0.0,
1973-03-01 00:00:00+00:00,3.9375,3.9375,3.9375,0.7753060460090637,8000,0.0,
1973-03-02 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,6400,0.0,
1973-03-05 00:00:00+00:00,3.96875,3.96875,3.96875,0.7814592123031616,4000,0.0,
1973-03-06 00:00:00+00:00,3.96875,3.96875,3.96875,0.7814592123031616,6400,0.0,
1973-03-07 00:00:00+00:00,3.96875,3.96875,3.96875,0.7814592123031616,4000,0.0,
1973-03-08 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,2400,0.0,
1973-03-09 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,1600,0.0,
1973-03-12 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,2400,0.0,
1973-03-13 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,8000,0.0,
1973-03-14 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,2400,0.0,
1973-03-15 00:00:00+00:00,4.0,4.0,4.0,0.7876121401786804,9600,0.0,
1973-03-16 00:00:00+00:00,3.90625,3.90625,3.90625,0.7691526412963867,4800,0.0,
1973-03-19 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,26400,0.0,
1973-03-20 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,8000,0.0,
1973-03-21 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,5600,0.0,
1973-03-22 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,11200,0.0,
1973-03-23 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,8000,0.0,
1973-03-26 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,12800,0.0,
1973-03-27 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,8000,0.0,
1973-03-28 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,9600,0.0,
1973-03-29 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,800,0.0,
1973-03-30 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,8800,0.0,
1973-04-02 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,2400,0.0,
1973-04-03 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,8000,0.0,
1973-04-04 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,800,0.0,
1973-04-05 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,4800,0.0,
1973-04-06 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,19200,0.0,
1973-04-09 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,4000,0.0,
1973-04-10 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,7200,0.0,
1973-04-11 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,12800,0.0,
1973-04-12 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,4000,0.0,
1973-04-13 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,10400,0.0,
1973-04-16 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,4000,0.0,
1973-04-17 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,5600,0.0,
1973-04-18 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,4800,0.0,
1973-04-19 00:00:00+00:00,3.8125,3.8125,3.8125,0.7506928443908691,2400,0.0,
1973-04-23 00:00:00+00:00,3.78125,3.78125,3.78125,0.7445398569107056,5600,0.0,
1973-04-24 00:00:00+00:00,3.90625,3.90625,3.90625,0.7691526412963867,10400,0.0,
1973-04-25 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,7200,0.0,
1973-04-26 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,4000,0.0,
1973-04-27 00:00:00+00:00,3.84375,3.84375,3.84375,0.7568461894989014,5600,0.0,
1973-04-30 00:00:00+00:00,3.75,3.75,3.75,0.7383868098258972,19200,0.0,
1973-05-01 00:00:00+00:00,3.6875,3.6875,3.6875,0.7260797619819641,12800,0.0,
1973-05-02 00:00:00+00:00,3.75,3.75,3.75,0.7383868098258972,6400,0.0,
