date,JOB_Open,JOB_High,JOB_Low,JOB_Close,JOB_Volume,JOB_Dividends,JOB_Stock Splits
1980-03-17 00:00:00+00:00,0.0,17.759002685546875,16.459562301635742,8.660221099853516,260,0.0,
1980-03-18 00:00:00+00:00,16.892709732055664,16.892709732055664,16.892709732055664,8.660221099853516,0,0.0,
1980-03-19 00:00:00+00:00,0.0,16.459562301635742,16.459562301635742,8.438162803649902,750,0.0,
1980-03-20 00:00:00+00:00,0.0,16.892709732055664,16.892709732055664,8.660221099853516,144,0.0,
1980-03-21 00:00:00+00:00,0.0,17.325855255126953,16.892709732055664,8.660221099853516,202,0.0,
1980-03-24 00:00:00+00:00,16.892709732055664,16.892709732055664,16.892709732055664,8.660221099853516,0,0.0,
1980-03-25 00:00:00+00:00,0.0,16.892709732055664,15.593270301818848,8.438162803649902,519,0.0,
1980-03-26 00:00:00+00:00,0.0,16.459562301635742,16.459562301635742,8.438162803649902,29,0.0,
1980-03-27 00:00:00+00:00,0.0,16.459562301635742,16.459562301635742,8.438162803649902,202,0.0,
1980-03-28 00:00:00+00:00,0.0,16.459562301635742,15.593270301818848,8.216106414794922,173,0.0,
1980-03-31 00:00:00+00:00,0.0,16.026416778564453,16.026416778564453,8.216106414794922,260,0.0,
1980-04-01 00:00:00+00:00,16.026416778564453,16.026416778564453,16.026416778564453,8.216106414794922,0,0.0,
1980-04-02 00:00:00+00:00,0.0,16.459562301635742,16.459562301635742,8.438162803649902,87,0.0,
1980-04-03 00:00:00+00:00,0.0,16.459562301635742,16.026416778564453,8.438162803649902,375,0.0,
1980-04-07 00:00:00+00:00,0.0,16.459562301635742,15.593270301818848,7.994050025939941,404,0.0,
1980-04-08 00:00:00+00:00,0.0,16.026416778564453,16.026416778564453,8.216106414794922,58,0.0,
1980-04-09 00:00:00+00:00,0.0,16.459562301635742,15.593270301818848,8.438162803649902,491,0.0,
1980-04-10 00:00:00+00:00,0.0,16.459562301635742,16.026416778564453,8.216106414794922,58,0.0,
1980-04-11 00:00:00+00:00,0.0,16.026416778564453,16.026416778564453,8.216106414794922,144,0.0,
1980-04-14 00:00:00+00:00,0.0,16.026416778564453,15.593270301818848,7.994050025939941,260,0.0,
1980-04-15 00:00:00+00:00,0.0,16.026416778564453,16.026416778564453,8.216106414794922,115,0.0,
1980-04-16 00:00:00+00:00,16.026416778564453,16.026416778564453,16.026416778564453,8.216106414794922,0,0.0,
1980-04-17 00:00:00+00:00,0.0,15.160123825073242,15.160123825073242,7.771993160247803,58,0.0,
1980-04-18 00:00:00+00:00,0.0,14.726978302001951,14.726978302001951,7.5499372482299805,29,0.0,
1980-04-21 00:00:00+00:00,0.0,15.593270301818848,15.160123825073242,7.994050025939941,87,0.0,
1980-04-22 00:00:00+00:00,0.0,15.160123825073242,14.726978302001951,7.5499372482299805,375,0.0,
1980-04-23 00:00:00+00:00,0.0,16.892709732055664,15.160123825073242,8.660221099853516,462,0.0,
1980-04-24 00:00:00+00:00,0.0,17.325855255126953,16.892709732055664,8.882277488708496,375,0.0,
1980-04-25 00:00:00+00:00,0.0,17.759002685546875,17.325855255126953,8.882277488708496,202,0.0,
1980-04-28 00:00:00+00:00,17.325855255126953,17.325855255126953,17.325855255126953,8.882277488708496,0,0.0,
1980-04-29 00:00:00+00:00,0.0,17.759002685546875,17.759002685546875,9.10433578491211,87,0.0,
1980-04-30 00:00:00+00:00,0.0,17.325855255126953,17.325855255126953,8.882277488708496,29,0.0,
1980-05-01 00:00:00+00:00,0.0,16.892709732055664,16.892709732055664,8.660221099853516,29,0.0,
1980-05-02 00:00:00+00:00,16.892709732055664,16.892709732055664,16.892709732055664,8.660221099853516,0,0.0,
1980-05-05 00:00:00+00:00,0.0,18.192148208618164,17.325855255126953,9.326390266418455,577,0.0,
1980-05-06 00:00:00+00:00,0.0,19.491588592529297,19.491588592529297,9.992560386657717,346,0.0,
1980-05-07 00:00:00+00:00,19.491588592529297,19.491588592529297,19.491588592529297,9.992560386657717,0,0.0,
1980-05-08 00:00:00+00:00,0.0,19.05844116210937,19.05844116210937,9.770503997802734,87,0.0,
