date,PGC_Open,PGC_High,PGC_Low,PGC_Close,PGC_Volume,PGC_Dividends,PGC_Stock Splits
1999-04-27 00:00:00+00:00,17.036617279052734,17.036617279052734,17.036617279052734,8.379925727844238,1233,0.0,
1999-04-28 00:00:00+00:00,17.036617279052734,17.077180862426758,17.036617279052734,8.399881362915039,924,0.0,
1999-04-29 00:00:00+00:00,16.914926528930664,16.914926528930664,16.914926528930664,8.32007122039795,1233,0.0,
1999-04-30 00:00:00+00:00,16.914926528930664,16.914926528930664,16.914926528930664,8.32007122039795,0,0.0,
1999-05-03 00:00:00+00:00,16.914926528930664,16.914926528930664,16.914926528930664,8.32007122039795,0,0.0,
1999-05-04 00:00:00+00:00,17.077180862426758,17.543659210205078,16.99605369567871,8.359973907470703,13559,0.0,
1999-05-05 00:00:00+00:00,16.99605369567871,17.320560455322266,16.955490112304688,8.499638557434082,1541,0.0,
1999-05-06 00:00:00+00:00,17.279996871948242,17.279996871948242,17.279996871948242,8.499638557434082,0,0.0,
1999-05-07 00:00:00+00:00,17.279996871948242,17.279996871948242,17.279996871948242,8.499638557434082,0,0.0,
1999-05-10 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.340022087097168,308,0.0,
1999-05-11 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.340022087097168,0,0.0,
1999-05-12 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.340022087097168,0,0.0,
1999-05-13 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.340022087097168,0,0.0,
1999-05-14 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.340022087097168,0,0.0,
1999-05-17 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.340022087097168,0,0.0,
1999-05-18 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.340022087097168,0,0.0,
1999-05-19 00:00:00+00:00,16.955490112304688,16.955490112304688,16.87436294555664,8.300122261047363,1849,0.0,
1999-05-20 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-05-21 00:00:00+00:00,17.158306121826172,17.158306121826172,17.158306121826172,8.439786911010742,1233,0.0,
1999-05-24 00:00:00+00:00,17.158306121826172,17.158306121826172,17.158306121826172,8.439786911010742,0,0.0,
1999-05-25 00:00:00+00:00,17.158306121826172,17.158306121826172,17.158306121826172,8.439786911010742,0,0.0,
1999-05-26 00:00:00+00:00,17.158306121826172,17.158306121826172,17.158306121826172,8.439786911010742,0,0.0,
1999-05-27 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,308,0.0,
1999-05-28 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-01 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-02 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-03 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,924,0.0,
1999-06-04 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-07 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-08 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-09 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-10 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-11 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,308,0.0,
1999-06-14 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-15 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,4622,0.0,
1999-06-16 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-17 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-18 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-21 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,308,0.0,
1999-06-22 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-23 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-24 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-25 00:00:00+00:00,16.87436294555664,16.87436294555664,16.87436294555664,8.300122261047363,0,0.0,
1999-06-28 00:00:00+00:00,16.99605369567871,16.99605369567871,16.99605369567871,8.359973907470703,308,0.0,
1999-06-29 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.359171867370605,0,0.038941,
1999-06-30 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.359171867370605,0,0.0,
1999-07-01 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.359171867370605,0,0.0,
1999-07-02 00:00:00+00:00,16.955490112304688,16.955490112304688,16.955490112304688,8.359171867370605,0,0.0,
