date,SSD_Open,SSD_High,SSD_Low,SSD_Close,SSD_Volume,SSD_Dividends,SSD_Stock Splits
1994-09-01 00:00:00+00:00,2.8125,2.875,2.8125,2.1697356700897217,214800,0.0,
1994-09-02 00:00:00+00:00,2.875,2.875,2.875,2.1935806274414062,5200,0.0,
1994-09-06 00:00:00+00:00,2.8125,2.8125,2.8125,2.145892381668091,400,0.0,
1994-09-07 00:00:00+00:00,2.84375,2.84375,2.8125,2.145892381668091,11200,0.0,
1994-09-08 00:00:00+00:00,2.796875,2.875,2.796875,2.1935806274414062,242800,0.0,
1994-09-09 00:00:00+00:00,2.875,2.875,2.8125,2.145892381668091,1600,0.0,
1994-09-12 00:00:00+00:00,2.875,2.875,2.8125,2.145892381668091,6400,0.0,
1994-09-13 00:00:00+00:00,2.84375,2.84375,2.84375,2.1697356700897217,1600,0.0,
1994-09-14 00:00:00+00:00,2.8125,2.8125,2.8125,2.145892381668091,400,0.0,
1994-09-15 00:00:00+00:00,2.8125,2.875,2.8125,2.1935806274414062,1600,0.0,
1994-09-16 00:00:00+00:00,2.875,2.875,2.875,2.1935806274414062,0,0.0,
1994-09-19 00:00:00+00:00,2.875,2.875,2.78125,2.1220500469207764,76400,0.0,
1994-09-20 00:00:00+00:00,2.78125,2.8125,2.6875,2.074364185333252,69600,0.0,
1994-09-21 00:00:00+00:00,2.6875,2.6875,2.625,2.0266764163970947,48400,0.0,
1994-09-22 00:00:00+00:00,2.75,2.75,2.75,2.098207950592041,4000,0.0,
1994-09-23 00:00:00+00:00,2.75,2.75,2.5625,1.955146312713623,151200,0.0,
1994-09-26 00:00:00+00:00,2.59375,2.625,2.5625,2.0028340816497803,50000,0.0,
1994-09-27 00:00:00+00:00,2.5,2.5,2.4375,1.883617162704468,96000,0.0,
1994-09-28 00:00:00+00:00,2.5625,2.625,2.5625,2.0028340816497803,60000,0.0,
1994-09-29 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,0,0.0,
1994-09-30 00:00:00+00:00,2.6875,2.6875,2.59375,1.978989601135254,58400,0.0,
1994-10-03 00:00:00+00:00,2.65625,2.6875,2.625,2.0505194664001465,14800,0.0,
1994-10-04 00:00:00+00:00,2.6875,2.6875,2.6875,2.0505194664001465,0,0.0,
1994-10-05 00:00:00+00:00,2.59375,2.6875,2.59375,2.0505194664001465,137200,0.0,
1994-10-06 00:00:00+00:00,2.59375,2.6875,2.5625,2.0028340816497803,339600,0.0,
1994-10-07 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,0,0.0,
1994-10-10 00:00:00+00:00,2.6875,2.6875,2.6875,2.0505194664001465,4400,0.0,
1994-10-11 00:00:00+00:00,2.59375,2.875,2.59375,2.1935806274414062,306400,0.0,
1994-10-12 00:00:00+00:00,2.84375,2.875,2.84375,2.1935806274414062,26000,0.0,
1994-10-13 00:00:00+00:00,2.9375,3.0,2.875,2.1935806274414062,60400,0.0,
1994-10-14 00:00:00+00:00,2.875,2.875,2.8125,2.1697356700897217,40400,0.0,
1994-10-17 00:00:00+00:00,2.78125,2.84375,2.78125,2.1697356700897217,20800,0.0,
1994-10-18 00:00:00+00:00,2.8125,2.8125,2.8125,2.145892381668091,35600,0.0,
1994-10-19 00:00:00+00:00,2.8125,2.8125,2.8125,2.145892381668091,0,0.0,
1994-10-20 00:00:00+00:00,2.8125,2.8125,2.8125,2.145892381668091,0,0.0,
1994-10-21 00:00:00+00:00,2.875,2.875,2.875,2.1935806274414062,800,0.0,
1994-10-24 00:00:00+00:00,2.875,2.875,2.84375,2.1935806274414062,26400,0.0,
1994-10-25 00:00:00+00:00,2.84375,2.84375,2.84375,2.1697356700897217,4000,0.0,
1994-10-26 00:00:00+00:00,2.78125,2.8125,2.78125,2.145892381668091,18000,0.0,
1994-10-27 00:00:00+00:00,2.78125,2.78125,2.78125,2.1220500469207764,800,0.0,
1994-10-28 00:00:00+00:00,2.875,2.875,2.875,2.1935806274414062,400,0.0,
1994-10-31 00:00:00+00:00,2.875,2.875,2.78125,2.1220500469207764,8400,0.0,
1994-11-01 00:00:00+00:00,2.78125,2.78125,2.78125,2.1220500469207764,0,0.0,
1994-11-02 00:00:00+00:00,2.78125,2.84375,2.78125,2.145892381668091,9600,0.0,
1994-11-03 00:00:00+00:00,2.84375,2.84375,2.78125,2.1220500469207764,9200,0.0,
1994-11-04 00:00:00+00:00,2.78125,2.78125,2.75,2.098207950592041,46000,0.0,
1994-11-07 00:00:00+00:00,2.71875,2.75,2.71875,2.098207950592041,43600,0.0,
1994-11-08 00:00:00+00:00,2.8125,2.8125,2.71875,2.098207950592041,39600,0.0,
1994-11-09 00:00:00+00:00,2.734375,2.75,2.71875,2.098207950592041,114000,0.0,
1994-11-10 00:00:00+00:00,2.734375,2.734375,2.734375,2.0862855911254883,1200,0.0,
1994-11-11 00:00:00+00:00,2.75,2.765625,2.75,2.110128402709961,6800,0.0,
1994-11-14 00:00:00+00:00,2.78125,2.78125,2.75,2.098207950592041,56000,0.0,
1994-11-15 00:00:00+00:00,2.75,2.96875,2.75,2.2412657737731934,98800,0.0,
1994-11-16 00:00:00+00:00,2.9375,2.9375,2.90625,2.2412657737731934,26000,0.0,
1994-11-17 00:00:00+00:00,2.96875,2.96875,2.90625,2.265109062194824,6000,0.0,
1994-11-18 00:00:00+00:00,2.875,2.875,2.875,2.1935806274414062,2000,0.0,
1994-11-21 00:00:00+00:00,2.875,2.875,2.875,2.1935806274414062,4800,0.0,
1994-11-22 00:00:00+00:00,2.875,2.875,2.875,2.1935806274414062,14000,0.0,
1994-11-23 00:00:00+00:00,2.9375,2.9375,2.8125,2.145892381668091,51200,0.0,
1994-11-25 00:00:00+00:00,2.8125,2.8125,2.8125,2.145892381668091,4000,0.0,
1994-11-28 00:00:00+00:00,2.8125,2.8125,2.8125,2.145892381668091,0,0.0,
1994-11-29 00:00:00+00:00,2.8125,2.875,2.625,2.0028340816497803,129600,0.0,
1994-11-30 00:00:00+00:00,2.59375,2.71875,2.59375,2.0028340816497803,32000,0.0,
1994-12-01 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,0,0.0,
1994-12-02 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,0,0.0,
1994-12-05 00:00:00+00:00,2.71875,2.71875,2.6875,2.0505194664001465,32400,0.0,
1994-12-06 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,12000,0.0,
1994-12-07 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,124000,0.0,
1994-12-08 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,0,0.0,
1994-12-09 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,4000,0.0,
1994-12-12 00:00:00+00:00,2.71875,2.71875,2.625,2.0028340816497803,38400,0.0,
1994-12-13 00:00:00+00:00,2.71875,2.75,2.65625,2.0266764163970947,23600,0.0,
1994-12-14 00:00:00+00:00,2.75,2.75,2.75,2.098207950592041,4800,0.0,
1994-12-15 00:00:00+00:00,2.65625,2.75,2.65625,2.0266764163970947,15600,0.0,
1994-12-16 00:00:00+00:00,2.75,2.75,2.75,2.098207950592041,400,0.0,
1994-12-19 00:00:00+00:00,2.75,2.75,2.75,2.098207950592041,0,0.0,
1994-12-20 00:00:00+00:00,2.65625,2.75,2.65625,2.0266764163970947,6000,0.0,
1994-12-21 00:00:00+00:00,2.65625,2.75,2.65625,2.098207950592041,7200,0.0,
1994-12-22 00:00:00+00:00,2.75,2.78125,2.65625,2.0266764163970947,34000,0.0,
1994-12-23 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,3600,0.0,
1994-12-27 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,0,0.0,
1994-12-28 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,0,0.0,
1994-12-29 00:00:00+00:00,2.65625,2.6875,2.65625,2.0266764163970947,10400,0.0,
1994-12-30 00:00:00+00:00,2.65625,2.6875,2.65625,2.0505194664001465,14400,0.0,
1995-01-03 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,4000,0.0,
1995-01-04 00:00:00+00:00,2.78125,2.78125,2.78125,2.1220500469207764,400,0.0,
1995-01-05 00:00:00+00:00,2.78125,2.78125,2.78125,2.1220500469207764,0,0.0,
1995-01-06 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,3200,0.0,
1995-01-09 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,39200,0.0,
1995-01-10 00:00:00+00:00,2.65625,2.65625,2.5625,2.0028340816497803,50000,0.0,
1995-01-11 00:00:00+00:00,2.625,2.625,2.53125,1.9313037395477293,15600,0.0,
1995-01-12 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,8000,0.0,
1995-01-13 00:00:00+00:00,2.53125,2.53125,2.53125,1.9313037395477293,1200,0.0,
1995-01-16 00:00:00+00:00,2.53125,2.53125,2.53125,1.9313037395477293,0,0.0,
1995-01-17 00:00:00+00:00,2.625,2.625,2.4375,1.859774112701416,43200,0.0,
1995-01-18 00:00:00+00:00,2.46875,2.5,2.46875,1.9074608087539675,474000,0.0,
1995-01-19 00:00:00+00:00,2.5,2.5625,2.5,1.955146312713623,24400,0.0,
1995-01-20 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,5200,0.0,
1995-01-23 00:00:00+00:00,2.5,2.5,2.5,1.9074608087539675,2800,0.0,
1995-01-24 00:00:00+00:00,2.5,2.5,2.5,1.9074608087539675,0,0.0,
1995-01-25 00:00:00+00:00,2.5,2.5,2.5,1.9074608087539675,0,0.0,
1995-01-26 00:00:00+00:00,2.5625,2.5625,2.53125,1.955146312713623,24000,0.0,
1995-01-27 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,70400,0.0,
1995-01-30 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,400,0.0,
1995-01-31 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,2400,0.0,
1995-02-01 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,10800,0.0,
1995-02-02 00:00:00+00:00,2.625,2.625,2.5625,2.0028340816497803,4800,0.0,
1995-02-03 00:00:00+00:00,2.625,2.625,2.59375,1.978989601135254,21600,0.0,
1995-02-06 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,800,0.0,
1995-02-07 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,2000,0.0,
1995-02-08 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,4000,0.0,
1995-02-09 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,0,0.0,
1995-02-10 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,4400,0.0,
1995-02-13 00:00:00+00:00,2.5625,2.59375,2.34375,1.788244128227234,353600,0.0,
1995-02-14 00:00:00+00:00,2.40625,2.53125,2.40625,1.835930347442627,50800,0.0,
1995-02-15 00:00:00+00:00,2.5,2.5,2.5,1.9074608087539675,60000,0.0,
1995-02-16 00:00:00+00:00,2.59375,2.59375,2.59375,1.978989601135254,4400,0.0,
1995-02-17 00:00:00+00:00,2.5,2.59375,2.5,1.978989601135254,20800,0.0,
1995-02-21 00:00:00+00:00,2.5,2.5,2.5,1.9074608087539675,40000,0.0,
1995-02-22 00:00:00+00:00,2.5,2.5,2.5,1.9074608087539675,0,0.0,
1995-02-23 00:00:00+00:00,2.5,2.5,2.5,1.9074608087539675,0,0.0,
1995-02-24 00:00:00+00:00,2.46875,2.59375,2.46875,1.978989601135254,11200,0.0,
1995-02-27 00:00:00+00:00,2.5,2.5,2.46875,1.883617162704468,5200,0.0,
1995-02-28 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,0,0.0,
1995-03-01 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,0,0.0,
1995-03-02 00:00:00+00:00,2.46875,2.5,2.46875,1.9074608087539675,62000,0.0,
1995-03-03 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,16000,0.0,
1995-03-06 00:00:00+00:00,2.484375,2.484375,2.484375,1.895538568496704,14000,0.0,
1995-03-07 00:00:00+00:00,2.5,2.59375,2.5,1.978989601135254,10400,0.0,
1995-03-08 00:00:00+00:00,2.46875,2.59375,2.46875,1.978989601135254,1600,0.0,
1995-03-09 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,7200,0.0,
1995-03-10 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,0,0.0,
1995-03-13 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,4000,0.0,
1995-03-14 00:00:00+00:00,2.5,2.5,2.46875,1.883617162704468,106400,0.0,
1995-03-15 00:00:00+00:00,2.46875,2.59375,2.46875,1.978989601135254,4400,0.0,
1995-03-16 00:00:00+00:00,2.59375,2.59375,2.5,1.9074608087539675,48000,0.0,
1995-03-17 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,2000,0.0,
1995-03-20 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,4400,0.0,
1995-03-21 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,4400,0.0,
1995-03-22 00:00:00+00:00,2.59375,2.59375,2.59375,1.978989601135254,3600,0.0,
1995-03-23 00:00:00+00:00,2.5,2.5,2.46875,1.883617162704468,8000,0.0,
1995-03-24 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,2000,0.0,
1995-03-27 00:00:00+00:00,2.59375,2.59375,2.46875,1.883617162704468,800,0.0,
1995-03-28 00:00:00+00:00,2.59375,2.59375,2.46875,1.883617162704468,52800,0.0,
1995-03-29 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,0,0.0,
1995-03-30 00:00:00+00:00,2.46875,2.46875,2.46875,1.883617162704468,0,0.0,
1995-03-31 00:00:00+00:00,2.46875,2.5,2.4375,1.859774112701416,93600,0.0,
1995-04-03 00:00:00+00:00,2.4375,2.4375,2.4375,1.859774112701416,17200,0.0,
1995-04-04 00:00:00+00:00,2.4375,2.4375,2.4375,1.859774112701416,0,0.0,
1995-04-05 00:00:00+00:00,2.5625,2.5625,2.53125,1.9313037395477293,12800,0.0,
1995-04-06 00:00:00+00:00,2.4375,2.4375,2.4375,1.859774112701416,400,0.0,
1995-04-07 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,800,0.0,
1995-04-10 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,0,0.0,
1995-04-11 00:00:00+00:00,2.4375,2.46875,2.4375,1.859774112701416,343200,0.0,
1995-04-12 00:00:00+00:00,2.53125,2.53125,2.375,1.8120871782302856,170000,0.0,
1995-04-13 00:00:00+00:00,2.375,2.375,2.375,1.8120871782302856,5200,0.0,
1995-04-17 00:00:00+00:00,2.53125,2.53125,2.375,1.8120871782302856,145200,0.0,
1995-04-18 00:00:00+00:00,2.375,2.53125,2.375,1.9313037395477293,12400,0.0,
1995-04-19 00:00:00+00:00,2.53125,2.53125,2.53125,1.9313037395477293,0,0.0,
1995-04-20 00:00:00+00:00,2.4375,2.53125,2.4375,1.9313037395477293,58000,0.0,
1995-04-21 00:00:00+00:00,2.5,2.53125,2.40625,1.835930347442627,21600,0.0,
1995-04-24 00:00:00+00:00,2.53125,2.65625,2.40625,2.0266764163970947,30400,0.0,
1995-04-25 00:00:00+00:00,2.65625,2.65625,2.53125,1.955146312713623,26800,0.0,
1995-04-26 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,0,0.0,
1995-04-27 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,0,0.0,
1995-04-28 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,1200,0.0,
1995-05-01 00:00:00+00:00,2.65625,2.65625,2.5625,1.955146312713623,8800,0.0,
1995-05-02 00:00:00+00:00,2.6875,2.6875,2.53125,1.955146312713623,13600,0.0,
1995-05-03 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,0,0.0,
1995-05-04 00:00:00+00:00,2.59375,2.6875,2.53125,1.9313037395477293,3200,0.0,
1995-05-05 00:00:00+00:00,2.53125,2.5625,2.53125,1.955146312713623,111200,0.0,
1995-05-08 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,0,0.0,
1995-05-09 00:00:00+00:00,2.6875,2.6875,2.5625,1.955146312713623,109600,0.0,
1995-05-10 00:00:00+00:00,2.6875,2.6875,2.5625,2.0505194664001465,2000,0.0,
1995-05-11 00:00:00+00:00,2.6875,2.6875,2.5625,1.955146312713623,3200,0.0,
1995-05-12 00:00:00+00:00,2.5625,2.6875,2.5625,1.955146312713623,85600,0.0,
1995-05-15 00:00:00+00:00,2.5625,2.5625,2.5625,1.955146312713623,1600,0.0,
1995-05-16 00:00:00+00:00,2.6875,2.71875,2.625,2.074364185333252,115200,0.0,
1995-05-17 00:00:00+00:00,2.71875,2.71875,2.71875,2.074364185333252,0,0.0,
1995-05-18 00:00:00+00:00,2.71875,2.71875,2.71875,2.074364185333252,0,0.0,
1995-05-19 00:00:00+00:00,2.625,2.71875,2.625,2.0028340816497803,5600,0.0,
1995-05-22 00:00:00+00:00,2.625,2.65625,2.625,2.0028340816497803,41200,0.0,
1995-05-23 00:00:00+00:00,2.625,2.65625,2.625,2.0266764163970947,85600,0.0,
1995-05-24 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,0,0.0,
1995-05-25 00:00:00+00:00,2.65625,2.65625,2.65625,2.0266764163970947,0,0.0,
1995-05-26 00:00:00+00:00,2.75,2.75,2.625,2.0028340816497803,6000,0.0,
1995-05-30 00:00:00+00:00,2.75,2.75,2.625,2.0028340816497803,5600,0.0,
1995-05-31 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,0,0.0,
1995-06-01 00:00:00+00:00,2.625,2.625,2.625,2.0028340816497803,0,0.0,
1995-06-02 00:00:00+00:00,2.625,2.6875,2.625,2.0505194664001465,3200,0.0,
1995-06-05 00:00:00+00:00,2.6875,2.6875,2.6875,2.0505194664001465,12400,0.0,
1995-06-06 00:00:00+00:00,2.75,2.75,2.6875,2.0505194664001465,2800,0.0,
1995-06-07 00:00:00+00:00,2.6875,2.75,2.6875,2.098207950592041,10400,0.0,
1995-06-08 00:00:00+00:00,2.6875,2.6875,2.6875,2.0505194664001465,400,0.0,
1995-06-09 00:00:00+00:00,2.6875,2.6875,2.6875,2.0505194664001465,4000,0.0,
1995-06-12 00:00:00+00:00,2.6875,2.71875,2.6875,2.0505194664001465,12400,0.0,
1995-06-13 00:00:00+00:00,2.6875,2.75,2.6875,2.0505194664001465,47200,0.0,
1995-06-14 00:00:00+00:00,2.75,2.75,2.6875,2.0505194664001465,1600,0.0,
1995-06-15 00:00:00+00:00,2.6875,2.75,2.6875,2.074364185333252,54400,0.0,
1995-06-16 00:00:00+00:00,2.78125,2.78125,2.78125,2.1220500469207764,6800,0.0,
1995-06-19 00:00:00+00:00,2.71875,2.78125,2.71875,2.1220500469207764,5200,0.0,
1995-06-20 00:00:00+00:00,2.71875,2.78125,2.71875,2.098207950592041,40000,0.0,
1995-06-21 00:00:00+00:00,2.71875,2.875,2.71875,2.1935806274414062,4400,0.0,
1995-06-22 00:00:00+00:00,2.875,2.875,2.71875,2.074364185333252,4400,0.0,
1995-06-23 00:00:00+00:00,2.71875,2.875,2.71875,2.1935806274414062,30800,0.0,
1995-06-26 00:00:00+00:00,2.90625,2.90625,2.8125,2.1935806274414062,43600,0.0,
1995-06-27 00:00:00+00:00,2.875,2.875,2.875,2.1935806274414062,0,0.0,
1995-06-28 00:00:00+00:00,2.8125,2.84375,2.8125,2.1697356700897217,400400,0.0,
1995-06-29 00:00:00+00:00,2.96875,2.96875,2.96875,2.265109062194824,4000,0.0,
1995-06-30 00:00:00+00:00,2.96875,3.03125,2.96875,2.312795639038086,36400,0.0,
1995-07-03 00:00:00+00:00,2.9375,2.9375,2.9375,2.2412657737731934,400,0.0,
1995-07-05 00:00:00+00:00,3.03125,3.03125,2.9375,2.288951873779297,27600,0.0,
1995-07-06 00:00:00+00:00,3.0,3.0625,3.0,2.288951873779297,42800,0.0,
1995-07-07 00:00:00+00:00,3.03125,3.03125,3.0,2.312795639038086,134800,0.0,
1995-07-10 00:00:00+00:00,3.0,3.0,3.0,2.288951873779297,4400,0.0,
1995-07-11 00:00:00+00:00,3.0625,3.0625,3.0625,2.336638927459717,400,0.0,
1995-07-12 00:00:00+00:00,3.0,3.03125,3.0,2.288951873779297,74400,0.0,
1995-07-13 00:00:00+00:00,3.0,3.0625,2.96875,2.312795639038086,811200,0.0,
1995-07-14 00:00:00+00:00,3.0625,3.0625,2.96875,2.288951873779297,813600,0.0,
1995-07-17 00:00:00+00:00,2.96875,3.0,2.96875,2.265109062194824,303200,0.0,
1995-07-18 00:00:00+00:00,3.09375,3.09375,3.0,2.288951873779297,16400,0.0,
1995-07-19 00:00:00+00:00,3.09375,3.125,3.03125,2.312795639038086,90400,0.0,
1995-07-20 00:00:00+00:00,3.03125,3.0625,3.03125,2.336638927459717,80400,0.0,
1995-07-21 00:00:00+00:00,3.125,3.125,3.03125,2.3843259811401367,224000,0.0,
1995-07-24 00:00:00+00:00,3.125,3.125,3.125,2.3843259811401367,2400,0.0,
1995-07-25 00:00:00+00:00,3.125,3.125,3.03125,2.312795639038086,17200,0.0,
