date,GPS_Open,GPS_High,GPS_Low,GPS_Close,GPS_Volume,GPS_Dividends,GPS_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.0378089994192123,0.0370370000600814,0.0187480617314577,810000,0.0,
1980-03-18 00:00:00+00:00,0.0,0.0385800004005432,0.0370370000600814,0.0195291154086589,518400,0.0,
1980-03-19 00:00:00+00:00,0.0,0.0385800004005432,0.0378089994192123,0.0195291154086589,178200,0.0,
1980-03-20 00:00:00+00:00,0.0,0.0385800004005432,0.0370370000600814,0.0195291154086589,664200,0.0,
1980-03-21 00:00:00+00:00,0.0,0.039351999759674,0.0370370000600814,0.0195291154086589,842400,0.0,
1980-03-24 00:00:00+00:00,0.0,0.0378089994192123,0.0362650007009506,0.0183572750538587,680400,0.0,
1980-03-25 00:00:00+00:00,0.0,0.0370370000600814,0.0362650007009506,0.0183572750538587,550800,0.0,
1980-03-26 00:00:00+00:00,0.0,0.0370370000600814,0.0362650007009506,0.0187480617314577,259200,0.0,
1980-03-27 00:00:00+00:00,0.0,0.0370370000600814,0.0362650007009506,0.0183572750538587,534600,0.0,
1980-03-28 00:00:00+00:00,0.0,0.0370370000600814,0.033950999379158,0.0187480617314577,1231200,0.0,
1980-03-31 00:00:00+00:00,0.0,0.0362650007009506,0.0354939997196197,0.0179669987410306,113400,0.0,
1980-04-01 00:00:00+00:00,0.0,0.039351999759674,0.0370370000600814,0.0199199020862579,2932200,0.0,
1980-04-02 00:00:00+00:00,0.0,0.0401230007410049,0.039351999759674,0.0203101895749568,761400,0.0,
1980-04-03 00:00:00+00:00,0.0,0.0416669994592666,0.0401230007410049,0.0207009557634592,324000,0.0,
1980-04-07 00:00:00+00:00,0.0,0.0408950001001358,0.0401230007410049,0.0207009557634592,356400,0.0,
1980-04-08 00:00:00+00:00,0.0,0.0408950001001358,0.0401230007410049,0.0207009557634592,210600,0.0,
1980-04-09 00:00:00+00:00,0.0,0.0408950001001358,0.039351999759674,0.0207009557634592,858600,0.0,
