date,INTC_Open,INTC_High,INTC_Low,INTC_Close,INTC_Volume,INTC_Dividends,INTC_Stock Splits
1980-03-17 00:00:00+00:00,0.3255209922790527,0.3307290077209472,0.3255209922790527,0.1826511323451995,10924800,0.0,
1980-03-18 00:00:00+00:00,0.3255209922790527,0.328125,0.3229170143604278,0.1811899542808532,17068800,0.0,
1980-03-19 00:00:00+00:00,0.3307290077209472,0.3359380066394806,0.3307290077209472,0.1855732798576355,18508800,0.0,
1980-03-20 00:00:00+00:00,0.3307290077209472,0.3346349895000458,0.3294270038604736,0.1848428100347519,11174400,0.0,
1980-03-21 00:00:00+00:00,0.3229170143604278,0.3229170143604278,0.3177079856395721,0.178267240524292,12172800,0.0,
1980-03-24 00:00:00+00:00,0.3164060115814209,0.3164060115814209,0.3111979961395263,0.1746143996715545,8966400,0.0,
1980-03-25 00:00:00+00:00,0.3125,0.3177079856395721,0.3125,0.1753449141979217,11347200,0.0,
1980-03-26 00:00:00+00:00,0.3125,0.3151040077209472,0.3098959922790527,0.1738839298486709,16262400,0.0,
1980-03-27 00:00:00+00:00,0.3046880066394806,0.3046880066394806,0.2994790077209472,0.1680388301610946,26918400,0.0,
1980-03-28 00:00:00+00:00,0.3111979961395263,0.3164060115814209,0.3111979961395263,0.1746143996715545,20102400,0.0,
1980-03-31 00:00:00+00:00,0.3216150104999542,0.3268229961395263,0.3216150104999542,0.1804594099521637,9004800,0.0,
1980-04-01 00:00:00+00:00,0.3229170143604278,0.328125,0.3229170143604278,0.1811899542808532,8179200,0.0,
1980-04-02 00:00:00+00:00,0.3255209922790527,0.3307290077209472,0.3255209922790527,0.1826511323451995,12556800,0.0,
1980-04-03 00:00:00+00:00,0.3242189884185791,0.3242189884185791,0.3190099895000458,0.1789978593587875,6988800,0.0,
1980-04-07 00:00:00+00:00,0.3164060115814209,0.3164060115814209,0.3111979961395263,0.1746143996715545,13478400,0.0,
1980-04-08 00:00:00+00:00,0.3125,0.3177079856395721,0.3125,0.1753449141979217,29184000,0.0,
1980-04-09 00:00:00+00:00,0.3111979961395263,0.3111979961395263,0.3059900104999542,0.1716922223567962,11558400,0.0,
1980-04-10 00:00:00+00:00,0.3059900104999542,0.3098959922790527,0.3046880066394806,0.1709616184234619,14784000,0.0,
1980-04-11 00:00:00+00:00,0.3046880066394806,0.3098959922790527,0.3046880066394806,0.1709616184234619,9523200,0.0,
1980-04-14 00:00:00+00:00,0.3072920143604278,0.3125,0.3072920143604278,0.1724227517843246,8025600,0.0,
1980-04-15 00:00:00+00:00,0.3072920143604278,0.3085939884185791,0.3033849895000458,0.1702304929494857,10598400,0.0,
1980-04-16 00:00:00+00:00,0.296875,0.296875,0.2916670143604278,0.163655549287796,10752000,0.0,
1980-04-17 00:00:00+00:00,0.2916670143604278,0.2916670143604278,0.2864579856395721,0.1607327312231063,17702400,0.0,
1980-04-18 00:00:00+00:00,0.2903650104999542,0.2955729961395263,0.2903650104999542,0.1629249006509781,18739200,0.0,
1980-04-21 00:00:00+00:00,0.2903650104999542,0.2929689884185791,0.2877599895000458,0.16146320104599,9043200,0.0,
1980-04-22 00:00:00+00:00,0.3007810115814209,0.3059900104999542,0.3007810115814209,0.1687695235013961,20428800,0.0,
1980-04-23 00:00:00+00:00,0.3190099895000458,0.3242189884185791,0.3190099895000458,0.1789978593587875,14822400,0.0,
1980-04-24 00:00:00+00:00,0.3203130066394806,0.3255209922790527,0.3203130066394806,0.1797288656234741,8832000,0.0,
1980-04-25 00:00:00+00:00,0.3203130066394806,0.3203130066394806,0.3151040077209472,0.1768061816692352,7104000,0.0,
1980-04-28 00:00:00+00:00,0.3151040077209472,0.3177079856395721,0.3125,0.1753449141979217,6931200,0.0,
1980-04-29 00:00:00+00:00,0.3151040077209472,0.3203130066394806,0.3151040077209472,0.1768061816692352,6297600,0.0,
1980-04-30 00:00:00+00:00,0.3190099895000458,0.3242189884185791,0.3190099895000458,0.1789978593587875,7065600,0.0,
