date,DIS_Open,DIS_High,DIS_Low,DIS_Close,DIS_Volume,DIS_Dividends,DIS_Stock Splits
1962-01-02 00:00:00+00:00,0.092908002436161,0.0960260033607482,0.092908002436161,0.0579414516687393,841958,0.0,
1962-01-03 00:00:00+00:00,0.092908002436161,0.0944669991731643,0.092908002436161,0.058719128370285,801865,0.0,
1962-01-04 00:00:00+00:00,0.0941549986600875,0.0944669991731643,0.0935320034623146,0.058719128370285,962238,0.0,
1962-01-05 00:00:00+00:00,0.0941549986600875,0.0947789996862411,0.0938439965248107,0.0589137002825737,962238,0.0,
1962-01-08 00:00:00+00:00,0.0944669991731643,0.0957140028476715,0.0922849997878074,0.058719128370285,1282984,0.0,
1962-01-09 00:00:00+00:00,0.0941549986600875,0.0960260033607482,0.0935320034623146,0.0598859451711177,641492,0.0,
1962-01-10 00:00:00+00:00,0.0960260033607482,0.0975850000977516,0.0960260033607482,0.0604690015316009,681585,0.0,
1962-01-11 00:00:00+00:00,0.096960999071598,0.100391000509262,0.0966499969363212,0.0622190274298191,2004663,0.0,
1962-01-12 00:00:00+00:00,0.0997669994831085,0.1000789999961853,0.0954030007123947,0.0602751299738884,2004663,0.0,
1962-01-15 00:00:00+00:00,0.0966499969363212,0.0972729995846748,0.0960260033607482,0.0602751299738884,641492,0.0,
1962-01-16 00:00:00+00:00,0.0960260033607482,0.0960260033607482,0.0935320034623146,0.058719128370285,360839,0.0,
1962-01-17 00:00:00+00:00,0.0941549986600875,0.0941549986600875,0.0910380035638809,0.0567752085626125,400933,0.0,
1962-01-18 00:00:00+00:00,0.0916609987616539,0.0935320034623146,0.0916609987616539,0.0579414516687393,320746,0.0,
1962-01-19 00:00:00+00:00,0.0935320034623146,0.0947789996862411,0.0935320034623146,0.0591082498431205,441026,0.0,
1962-01-22 00:00:00+00:00,0.0954030007123947,0.0963379964232444,0.0954030007123947,0.0600805170834064,360839,0.0,
1962-01-23 00:00:00+00:00,0.0963379964232444,0.0985200032591819,0.0954030007123947,0.0598859451711177,1202798,0.0,
1962-01-24 00:00:00+00:00,0.0960260033607482,0.0960260033607482,0.0935320034623146,0.0591082498431205,360839,0.0,
1962-01-25 00:00:00+00:00,0.0947789996862411,0.0950910001993179,0.0935320034623146,0.058330588042736,160373,0.0,
1962-01-26 00:00:00+00:00,0.0935320034623146,0.0947789996862411,0.092908002436161,0.0579414516687393,360839,0.0,
1962-01-29 00:00:00+00:00,0.092908002436161,0.0941549986600875,0.092908002436161,0.0579414516687393,240560,0.0,
1962-01-30 00:00:00+00:00,0.092908002436161,0.0938439965248107,0.0922849997878074,0.058330588042736,681585,0.0,
1962-01-31 00:00:00+00:00,0.0935320034623146,0.0938439965248107,0.092908002436161,0.058330588042736,320746,0.0,
1962-02-01 00:00:00+00:00,0.0935320034623146,0.0963379964232444,0.0935320034623146,0.0591082498431205,1282984,0.0,
1962-02-02 00:00:00+00:00,0.0947789996862411,0.0960260033607482,0.0947789996862411,0.0591082498431205,641492,0.0,
1962-02-05 00:00:00+00:00,0.0947789996862411,0.0957140028476715,0.0947789996862411,0.0591082498431205,400933,0.0,
1962-02-06 00:00:00+00:00,0.0947789996862411,0.0954030007123947,0.0941549986600875,0.058719128370285,240560,0.0,
1962-02-07 00:00:00+00:00,0.0947789996862411,0.0960260033607482,0.0947789996862411,0.0594973899424076,1403264,0.0,
1962-02-08 00:00:00+00:00,0.0966499969363212,0.0988319963216781,0.0966499969363212,0.0610527545213699,2084849,0.0,
1962-02-09 00:00:00+00:00,0.0982090011239051,0.0991439968347549,0.0982090011239051,0.061441320925951,1042425,0.0,
1962-02-12 00:00:00+00:00,0.0985200032591819,0.0988319963216781,0.0978970006108284,0.061441320925951,641492,0.0,
1962-02-13 00:00:00+00:00,0.0985200032591819,0.0985200032591819,0.0972729995846748,0.061441320925951,641492,0.0,
1962-02-14 00:00:00+00:00,0.0982090011239051,0.0982090011239051,0.0972729995846748,0.0606635846197605,200466,0.0,
1962-02-15 00:00:00+00:00,0.0975850000977516,0.0982090011239051,0.0975850000977516,0.0610527545213699,481119,0.0,
1962-02-16 00:00:00+00:00,0.0985200032591819,0.1013260036706924,0.0985200032591819,0.0622190274298191,3728673,0.0,
1962-02-19 00:00:00+00:00,0.0997669994831085,0.0997669994831085,0.0982090011239051,0.0612473674118518,841958,0.0,
1962-02-20 00:00:00+00:00,0.0988319963216781,0.0991439968347549,0.0988319963216781,0.0618304572999477,240560,0.0,
1962-02-21 00:00:00+00:00,0.0985200032591819,0.0985200032591819,0.0978970006108284,0.0610527545213699,120280,0.0,
1962-02-23 00:00:00+00:00,0.0978970006108284,0.0982090011239051,0.0972729995846748,0.0606635846197605,441026,0.0,
1962-02-26 00:00:00+00:00,0.0960260033607482,0.0960260033607482,0.0935320034623146,0.0591082498431205,761772,0.0,
1962-02-27 00:00:00+00:00,0.0947789996862411,0.0960260033607482,0.0941549986600875,0.058719128370285,481119,0.0,
