date,TAP_Open,TAP_High,TAP_Low,TAP_Close,TAP_Volume,TAP_Dividends,TAP_Stock Splits
1975-06-12 00:00:00+00:00,0.0,15.5,15.25,7.000630855560303,680800,0.0,
1975-06-13 00:00:00+00:00,0.0,15.6875,15.4375,7.086702823638916,434400,0.0,
1975-06-16 00:00:00+00:00,0.0,15.5,15.25,7.000630855560303,195800,0.0,
1975-06-17 00:00:00+00:00,0.0,15.1875,14.9375,6.857173442840576,278800,0.0,
1975-06-18 00:00:00+00:00,0.0,15.625,15.375,7.058014392852783,178200,0.0,
1975-06-19 00:00:00+00:00,0.0,15.875,15.625,7.172777652740479,190400,0.0,
1975-06-20 00:00:00+00:00,0.0,15.9375,15.6875,7.201466083526611,304800,0.0,
1975-06-23 00:00:00+00:00,0.0,15.8125,15.5625,7.144082546234131,119400,0.0,
1975-06-24 00:00:00+00:00,0.0,15.5,15.25,7.000630855560303,240000,0.0,
1975-06-25 00:00:00+00:00,0.0,15.375,15.125,6.943250179290772,158400,0.0,
1975-06-26 00:00:00+00:00,0.0,15.25,15.0,6.885867118835449,121200,0.0,
1975-06-27 00:00:00+00:00,0.0,15.1875,14.9375,6.857173442840576,88000,0.0,
1975-06-30 00:00:00+00:00,0.0,15.5,15.25,7.000630855560303,123200,0.0,
1975-07-01 00:00:00+00:00,0.0,15.3125,15.0625,6.9145588874816895,87200,0.0,
1975-07-02 00:00:00+00:00,0.0,15.1875,14.9375,6.857173442840576,139400,0.0,
1975-07-03 00:00:00+00:00,0.0,15.8125,15.5625,7.144082546234131,158600,0.0,
1975-07-07 00:00:00+00:00,0.0,15.4375,15.1875,6.971938610076904,112400,0.0,
1975-07-08 00:00:00+00:00,0.0,15.375,15.125,6.943250179290772,144000,0.0,
1975-07-09 00:00:00+00:00,0.0,15.75,15.5,7.115397930145264,223000,0.0,
1975-07-10 00:00:00+00:00,0.0,15.6875,15.4375,7.086702823638916,227600,0.0,
1975-07-11 00:00:00+00:00,0.0,16.25,16.0,7.344926357269287,293400,0.0,
1975-07-14 00:00:00+00:00,0.0,17.0625,16.8125,7.717904567718506,371800,0.0,
1975-07-15 00:00:00+00:00,0.0,17.0,16.75,7.689218521118164,281600,0.0,
1975-07-16 00:00:00+00:00,0.0,16.9375,16.6875,7.660525798797607,364600,0.0,
1975-07-17 00:00:00+00:00,0.0,17.1875,16.9375,7.775290966033935,222000,0.0,
1975-07-18 00:00:00+00:00,0.0,18.0,17.75,8.148273468017578,351000,0.0,
1975-07-21 00:00:00+00:00,0.0,17.8125,17.5625,8.062203407287598,204800,0.0,
1975-07-22 00:00:00+00:00,0.0,17.1875,16.9375,7.775290966033935,234000,0.0,
1975-07-23 00:00:00+00:00,0.0,16.875,16.625,7.631837844848633,176800,0.0,
1975-07-24 00:00:00+00:00,0.0,16.625,16.375,7.517069339752197,143400,0.0,
1975-07-25 00:00:00+00:00,0.0,16.1875,15.9375,7.316233158111572,102600,0.0,
1975-07-28 00:00:00+00:00,0.0,16.125,15.875,7.287539958953857,96000,0.0,
1975-07-29 00:00:00+00:00,0.0,15.625,15.375,7.058014392852783,160200,0.0,
1975-07-30 00:00:00+00:00,0.0,15.8125,15.5625,7.144082546234131,118600,0.0,
1975-07-31 00:00:00+00:00,0.0,15.5,15.25,7.000630855560303,88400,0.0,
1975-08-01 00:00:00+00:00,0.0,15.1875,14.9375,6.857173442840576,101600,0.0,
1975-08-04 00:00:00+00:00,14.9375,14.9375,14.9375,6.857173442840576,0,0.0,
1975-08-05 00:00:00+00:00,0.0,15.6875,15.4375,7.086702823638916,120200,0.0,
1975-08-06 00:00:00+00:00,0.0,16.3125,16.0625,7.373614311218262,109800,0.0,
1975-08-07 00:00:00+00:00,0.0,15.625,15.375,7.058014392852783,127200,0.0,
1975-08-08 00:00:00+00:00,0.0,15.0625,14.8125,6.799794673919678,144600,0.0,
1975-08-11 00:00:00+00:00,0.0,15.375,15.125,6.943250179290772,111400,0.0,
1975-08-12 00:00:00+00:00,0.0,15.3125,15.0625,6.9145588874816895,81600,0.0,
1975-08-13 00:00:00+00:00,0.0,14.5,14.25,6.541572570800781,112400,0.0,
1975-08-14 00:00:00+00:00,0.0,14.5,14.25,6.541572570800781,104200,0.0,
1975-08-15 00:00:00+00:00,0.0,14.25,14.0,6.426809787750244,73600,0.0,
1975-08-18 00:00:00+00:00,0.0,13.625,13.375,6.139898300170898,78400,0.0,
1975-08-19 00:00:00+00:00,0.0,13.625,13.375,6.139898300170898,69800,0.0,
1975-08-20 00:00:00+00:00,0.0,14.0625,13.8125,6.340737342834473,83600,0.0,
