date,UAN_Open,UAN_High,UAN_Low,UAN_Close,UAN_Volume,UAN_Dividends,UAN_Stock Splits
2011-04-08 00:00:00+00:00,180.0,182.0,172.5,55.9619026184082,1331100,0.0,
2011-04-11 00:00:00+00:00,175.5,175.6999969482422,169.5,55.100955963134766,176980,0.0,
2011-04-12 00:00:00+00:00,171.89999389648438,172.0,167.5,54.39942169189453,74280,0.0,
2011-04-13 00:00:00+00:00,171.89999389648438,176.5,170.60000610351562,55.35604095458984,56220,0.0,
2011-04-14 00:00:00+00:00,174.3000030517578,175.60000610351562,170.0,54.208099365234375,128990,0.0,
2011-04-15 00:00:00+00:00,170.0,178.89999389648438,170.0,57.01416778564453,61730,0.0,
2011-04-18 00:00:00+00:00,178.60000610351562,185.8000030517578,173.10000610351562,57.17359924316406,42790,0.0,
2011-04-19 00:00:00+00:00,181.3000030517578,184.8999938964844,180.0,58.44908905029297,54330,0.0,
2011-04-20 00:00:00+00:00,189.8000030517578,190.0,186.0,60.58552551269531,100090,0.0,
2011-04-21 00:00:00+00:00,195.0,198.6999969482422,189.6000061035156,60.55364227294922,105440,0.0,
2011-04-25 00:00:00+00:00,200.3999938964844,201.0,193.6999969482422,63.9974365234375,133920,0.0,
2011-04-26 00:00:00+00:00,202.5,208.0,199.5,63.77423858642578,119190,0.0,
2011-04-27 00:00:00+00:00,201.5,202.3999938964844,198.5,63.45536804199219,64530,0.0,
2011-04-28 00:00:00+00:00,199.5,200.3000030517578,193.3000030517578,61.988563537597656,41620,0.0,
2011-04-29 00:00:00+00:00,195.0,198.1000061035156,191.0,61.03194046020508,43400,0.0,
2011-05-02 00:00:00+00:00,193.6000061035156,195.8000030517578,183.1000061035156,59.59700775146485,72490,0.0,
2011-05-03 00:00:00+00:00,188.1999969482422,188.3000030517578,181.8000030517578,58.03456497192383,42770,0.0,
2011-05-04 00:00:00+00:00,181.6999969482422,188.6000061035156,180.3999938964844,59.43756484985352,38380,0.0,
2011-05-05 00:00:00+00:00,186.1999969482422,191.0,185.3999938964844,59.43756484985352,39840,0.0,
2011-05-06 00:00:00+00:00,186.5,197.3000030517578,186.5,62.243648529052734,49010,0.0,
2011-05-09 00:00:00+00:00,195.8999938964844,202.3999938964844,195.5,64.47574615478516,51670,0.0,
2011-05-10 00:00:00+00:00,198.0,203.6999969482422,197.3000030517578,64.95406341552734,59970,0.0,
2011-05-11 00:00:00+00:00,203.1000061035156,204.1999969482422,198.8000030517578,63.6785774230957,34910,0.0,
2011-05-12 00:00:00+00:00,198.0,199.1000061035156,193.6999969482422,62.339317321777344,26900,0.0,
2011-05-13 00:00:00+00:00,195.5,197.5,187.6999969482422,60.55364227294922,36880,0.0,
2011-05-16 00:00:00+00:00,189.8000030517578,195.0,186.8999938964844,59.78833770751953,40870,0.0,
2011-05-17 00:00:00+00:00,186.3999938964844,190.3000030517578,184.6000061035156,59.50136947631836,20180,0.0,
2011-05-18 00:00:00+00:00,186.1999969482422,186.1999969482422,180.0,58.13020706176758,40210,0.0,
2011-05-19 00:00:00+00:00,182.6999969482422,185.8999938964844,181.3000030517578,57.81134033203125,31730,0.0,
2011-05-20 00:00:00+00:00,182.6000061035156,184.6999969482422,182.3999938964844,58.162109375,41650,0.0,
2011-05-23 00:00:00+00:00,183.5,183.6000061035156,177.60000610351562,57.39680099487305,83070,0.0,
2011-05-24 00:00:00+00:00,182.0,185.5,181.5,57.93889999389648,46820,0.0,
2011-05-25 00:00:00+00:00,183.1000061035156,186.1999969482422,182.6000061035156,59.18249130249024,38620,0.0,
2011-05-26 00:00:00+00:00,186.3999938964844,187.8000030517578,186.1000061035156,59.533241271972656,25610,0.0,
2011-05-27 00:00:00+00:00,188.8000030517578,201.8999938964844,188.6000061035156,63.64669799804688,75020,0.0,
2011-05-31 00:00:00+00:00,204.8000030517578,208.8999938964844,199.3000030517578,63.64669799804688,63770,0.0,
2011-06-01 00:00:00+00:00,201.1999969482422,205.8999938964844,196.5,62.94515609741211,49950,0.0,
2011-06-02 00:00:00+00:00,200.1999969482422,204.6000061035156,197.6999969482422,64.28446197509766,55510,0.0,
2011-06-03 00:00:00+00:00,200.0,207.8999938964844,198.3000030517578,64.82652282714844,30960,0.0,
2011-06-06 00:00:00+00:00,204.0,207.5,200.8000030517578,64.31632232666016,28200,0.0,
2011-06-07 00:00:00+00:00,201.3999938964844,202.8999938964844,197.5,63.80612182617188,31510,0.0,
2011-06-08 00:00:00+00:00,200.8000030517578,201.6999969482422,198.3000030517578,63.45536804199219,23110,0.0,
2011-06-09 00:00:00+00:00,200.0,202.5,199.5,63.965553283691406,34510,0.0,
2011-06-10 00:00:00+00:00,201.8999938964844,212.1999969482422,199.5,67.66445922851562,43640,0.0,
2011-06-13 00:00:00+00:00,215.0,227.3999938964844,213.8999938964844,68.4616470336914,72810,0.0,
2011-06-14 00:00:00+00:00,216.6999969482422,220.5,215.0,69.35448455810547,48300,0.0,
2011-06-15 00:00:00+00:00,218.3000030517578,222.5,216.5,69.96033477783203,45650,0.0,
2011-06-16 00:00:00+00:00,219.3999938964844,221.6000061035156,200.1999969482422,65.36859130859375,45840,0.0,
2011-06-17 00:00:00+00:00,206.3000030517578,212.1999969482422,203.0,66.22953796386719,29970,0.0,
2011-06-20 00:00:00+00:00,208.6000061035156,212.8000030517578,206.3999938964844,67.85578155517578,22440,0.0,
2011-06-21 00:00:00+00:00,215.1000061035156,217.5,212.3000030517578,69.22693634033203,26820,0.0,
