date,MGM_Open,MGM_High,MGM_Low,MGM_Close,MGM_Volume,MGM_Dividends,MGM_Stock Splits
1988-09-28 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-09-29 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-09-30 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-10-03 00:00:00+00:00,0.0,2.8125,2.5625,2.4066734313964844,0,0.0,
1988-10-04 00:00:00+00:00,0.0,2.8125,2.5625,2.4066734313964844,1600,0.0,
1988-10-05 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-10-06 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-10-07 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-10-10 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-10-11 00:00:00+00:00,0.0,2.8125,2.5625,2.4066734313964844,400,0.0,
1988-10-12 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-10-13 00:00:00+00:00,0.0,2.75,2.5,2.3479738235473637,1200,0.0,
1988-10-14 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1988-10-17 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1988-10-18 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1988-10-19 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1988-10-20 00:00:00+00:00,0.0,2.75,2.4375,2.2892754077911377,1600,0.0,
1988-10-21 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1988-10-24 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1988-10-25 00:00:00+00:00,0.0,2.625,2.375,2.230575561523437,6400,0.0,
1988-10-26 00:00:00+00:00,2.375,2.375,2.375,2.230575561523437,0,0.0,
1988-10-27 00:00:00+00:00,2.375,2.375,2.375,2.230575561523437,0,0.0,
1988-10-28 00:00:00+00:00,0.0,2.625,2.25,2.113176822662353,4000,0.0,
1988-10-31 00:00:00+00:00,2.25,2.25,2.25,2.113176822662353,0,0.0,
1988-11-01 00:00:00+00:00,2.25,2.25,2.25,2.113176822662353,0,0.0,
1988-11-02 00:00:00+00:00,2.25,2.25,2.25,2.113176822662353,0,0.0,
1988-11-03 00:00:00+00:00,0.0,2.625,2.25,2.113176822662353,400,0.0,
1988-11-04 00:00:00+00:00,0.0,2.625,2.25,2.113176822662353,400,0.0,
1988-11-07 00:00:00+00:00,0.0,2.375,2.1875,2.0544772148132324,3600,0.0,
1988-11-08 00:00:00+00:00,0.0,2.4375,2.1875,2.0544772148132324,1200,0.0,
1988-11-09 00:00:00+00:00,0.0,2.4375,2.1875,2.0544772148132324,1200,0.0,
1988-11-10 00:00:00+00:00,0.0,2.5625,2.1875,2.0544772148132324,0,0.0,
1988-11-11 00:00:00+00:00,2.1875,2.1875,2.1875,2.0544772148132324,0,0.0,
1988-11-14 00:00:00+00:00,2.1875,2.1875,2.1875,2.0544772148132324,0,0.0,
1988-11-15 00:00:00+00:00,2.1875,2.1875,2.1875,2.0544772148132324,0,0.0,
1988-11-16 00:00:00+00:00,2.1875,2.1875,2.1875,2.0544772148132324,0,0.0,
1988-11-17 00:00:00+00:00,2.1875,2.1875,2.1875,2.0544772148132324,0,0.0,
1988-11-18 00:00:00+00:00,2.1875,2.1875,2.1875,2.0544772148132324,0,0.0,
1988-11-21 00:00:00+00:00,2.1875,2.1875,2.1875,2.0544772148132324,0,0.0,
1988-11-22 00:00:00+00:00,2.1875,2.1875,2.1875,2.0544772148132324,0,0.0,
1988-11-23 00:00:00+00:00,0.0,2.5,2.25,2.113176822662353,800,0.0,
1988-11-25 00:00:00+00:00,0.0,2.5625,2.25,2.113176822662353,4000,0.0,
1988-11-28 00:00:00+00:00,2.25,2.25,2.25,2.113176822662353,0,0.0,
1988-11-29 00:00:00+00:00,2.25,2.25,2.25,2.113176822662353,0,0.0,
1988-11-30 00:00:00+00:00,0.0,2.8125,2.5,2.3479738235473637,2400,0.0,
1988-12-01 00:00:00+00:00,0.0,2.9375,2.625,2.465373039245605,4000,0.0,
1988-12-02 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1988-12-05 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1988-12-06 00:00:00+00:00,0.0,2.9375,2.6875,2.5240724086761475,1200,0.0,
1988-12-07 00:00:00+00:00,2.6875,2.6875,2.6875,2.5240724086761475,0,0.0,
1988-12-08 00:00:00+00:00,2.6875,2.6875,2.6875,2.5240724086761475,0,0.0,
1988-12-09 00:00:00+00:00,2.6875,2.6875,2.6875,2.5240724086761475,0,0.0,
1988-12-12 00:00:00+00:00,2.6875,2.6875,2.6875,2.5240724086761475,0,0.0,
1988-12-13 00:00:00+00:00,2.6875,2.6875,2.6875,2.5240724086761475,0,0.0,
1988-12-14 00:00:00+00:00,2.6875,2.6875,2.6875,2.5240724086761475,0,0.0,
1988-12-15 00:00:00+00:00,0.0,2.875,2.5625,2.4066734313964844,0,0.0,
1988-12-16 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1988-12-19 00:00:00+00:00,0.0,2.875,2.625,2.465373039245605,400,0.0,
1988-12-20 00:00:00+00:00,0.0,2.875,2.625,2.465373039245605,400,0.0,
1988-12-21 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1988-12-22 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1988-12-23 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1988-12-27 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1988-12-28 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1988-12-29 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1988-12-30 00:00:00+00:00,0.0,2.875,2.5625,2.4066734313964844,1200,0.0,
1989-01-03 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1989-01-04 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1989-01-05 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1989-01-06 00:00:00+00:00,2.5625,2.5625,2.5625,2.4066734313964844,0,0.0,
1989-01-09 00:00:00+00:00,0.0,3.0,2.6875,2.5240724086761475,0,0.0,
1989-01-10 00:00:00+00:00,2.6875,2.6875,2.6875,2.5240724086761475,0,0.0,
1989-01-11 00:00:00+00:00,0.0,3.0,2.6875,2.5240724086761475,1200,0.0,
1989-01-12 00:00:00+00:00,0.0,2.875,2.5625,2.4066734313964844,4800,0.0,
1989-01-13 00:00:00+00:00,0.0,2.6875,2.3125,2.1718761920928955,400,0.0,
1989-01-16 00:00:00+00:00,2.3125,2.3125,2.3125,2.1718761920928955,0,0.0,
1989-01-17 00:00:00+00:00,0.0,2.625,2.3125,2.1718761920928955,400,0.0,
1989-01-18 00:00:00+00:00,0.0,2.6875,2.3125,2.1718761920928955,800,0.0,
1989-01-19 00:00:00+00:00,0.0,2.625,2.3125,2.1718761920928955,2000,0.0,
1989-01-20 00:00:00+00:00,0.0,2.625,2.3125,2.1718761920928955,400,0.0,
1989-01-23 00:00:00+00:00,2.3125,2.3125,2.3125,2.1718761920928955,0,0.0,
1989-01-24 00:00:00+00:00,2.3125,2.3125,2.3125,2.1718761920928955,0,0.0,
1989-01-25 00:00:00+00:00,2.3125,2.3125,2.3125,2.1718761920928955,0,0.0,
1989-01-26 00:00:00+00:00,2.3125,2.3125,2.3125,2.1718761920928955,0,0.0,
1989-01-27 00:00:00+00:00,2.3125,2.3125,2.3125,2.1718761920928955,0,0.0,
1989-01-30 00:00:00+00:00,0.0,2.625,2.375,2.230575561523437,2400,0.0,
1989-01-31 00:00:00+00:00,2.375,2.375,2.375,2.230575561523437,0,0.0,
1989-02-01 00:00:00+00:00,2.375,2.375,2.375,2.230575561523437,0,0.0,
1989-02-02 00:00:00+00:00,0.0,2.625,2.375,2.230575561523437,7200,0.0,
1989-02-03 00:00:00+00:00,2.375,2.375,2.375,2.230575561523437,0,0.0,
1989-02-06 00:00:00+00:00,0.0,2.875,2.625,2.465373039245605,2000,0.0,
1989-02-07 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-02-08 00:00:00+00:00,0.0,3.0,2.75,2.5827713012695312,3600,0.0,
1989-02-09 00:00:00+00:00,0.0,3.0,2.75,2.5827713012695312,400,0.0,
1989-02-10 00:00:00+00:00,0.0,3.0,2.75,2.5827713012695312,1200,0.0,
1989-02-13 00:00:00+00:00,2.75,2.75,2.75,2.5827713012695312,0,0.0,
1989-02-14 00:00:00+00:00,0.0,3.0,2.625,2.465373039245605,400,0.0,
1989-02-15 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-02-16 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-02-17 00:00:00+00:00,0.0,3.0,2.625,2.465373039245605,0,0.0,
1989-02-21 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-02-22 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-02-23 00:00:00+00:00,0.0,3.0,2.625,2.465373039245605,0,0.0,
1989-02-24 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-02-27 00:00:00+00:00,0.0,3.0625,2.6875,2.5240724086761475,4000,0.0,
1989-02-28 00:00:00+00:00,2.6875,2.6875,2.6875,2.5240724086761475,0,0.0,
1989-03-01 00:00:00+00:00,0.0,3.0625,2.6875,2.5240724086761475,0,0.0,
1989-03-02 00:00:00+00:00,0.0,3.0,2.6875,2.5240724086761475,1600,0.0,
1989-03-03 00:00:00+00:00,0.0,3.0,2.625,2.465373039245605,2000,0.0,
1989-03-06 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-03-07 00:00:00+00:00,0.0,2.9375,2.625,2.465373039245605,0,0.0,
1989-03-08 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-03-09 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-03-10 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-03-13 00:00:00+00:00,0.0,2.75,2.4375,2.2892754077911377,800,0.0,
1989-03-14 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-15 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-16 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-17 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-20 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-21 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-22 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-23 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-27 00:00:00+00:00,0.0,2.75,2.4375,2.2892754077911377,800,0.0,
1989-03-28 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-03-29 00:00:00+00:00,0.0,2.75,2.4375,2.2892754077911377,2000,0.0,
1989-03-30 00:00:00+00:00,0.0,2.75,2.4375,2.2892754077911377,400,0.0,
1989-03-31 00:00:00+00:00,2.4375,2.4375,2.4375,2.2892754077911377,0,0.0,
1989-04-03 00:00:00+00:00,0.0,2.8125,2.5,2.3479738235473637,1200,0.0,
1989-04-04 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1989-04-05 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1989-04-06 00:00:00+00:00,0.0,2.8125,2.5,2.3479738235473637,1200,0.0,
1989-04-07 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1989-04-10 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1989-04-11 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1989-04-12 00:00:00+00:00,0.0,2.8125,2.5,2.3479738235473637,1200,0.0,
1989-04-13 00:00:00+00:00,2.5,2.5,2.5,2.3479738235473637,0,0.0,
1989-04-14 00:00:00+00:00,0.0,2.875,2.625,2.465373039245605,400,0.0,
1989-04-17 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-04-18 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-04-19 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-04-20 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-04-21 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-04-24 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-04-25 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-04-26 00:00:00+00:00,2.625,2.625,2.625,2.465373039245605,0,0.0,
1989-04-27 00:00:00+00:00,0.0,3.0,2.75,2.5827713012695312,2000,0.0,
1989-04-28 00:00:00+00:00,0.0,3.0,2.75,2.5827713012695312,1200,0.0,
1989-05-01 00:00:00+00:00,2.75,2.75,2.75,2.5827713012695312,0,0.0,
1989-05-02 00:00:00+00:00,0.0,3.0,2.75,2.5827713012695312,2400,0.0,
1989-05-03 00:00:00+00:00,0.0,3.125,2.75,2.5827713012695312,2400,0.0,
1989-05-04 00:00:00+00:00,0.0,3.0,2.625,2.465373039245605,0,0.0,
1989-05-05 00:00:00+00:00,0.0,2.875,2.625,2.465373039245605,1600,0.0,
1989-05-08 00:00:00+00:00,0.0,3.25,2.875,2.7001707553863525,4400,0.0,
1989-05-09 00:00:00+00:00,0.0,3.375,3.0,2.817568778991699,2800,0.0,
1989-05-10 00:00:00+00:00,3.0,3.0,3.0,2.817568778991699,0,0.0,
1989-05-11 00:00:00+00:00,0.0,3.625,3.25,3.0523674488067627,4000,0.0,
1989-05-12 00:00:00+00:00,0.0,3.625,3.25,3.0523674488067627,800,0.0,
1989-05-15 00:00:00+00:00,0.0,3.625,3.375,3.169764757156372,800,0.0,
1989-05-16 00:00:00+00:00,0.0,3.625,3.375,3.169764757156372,1600,0.0,
1989-05-17 00:00:00+00:00,0.0,3.625,3.25,3.0523674488067627,400,0.0,
1989-05-18 00:00:00+00:00,0.0,3.625,3.375,3.169764757156372,4400,0.0,
1989-05-19 00:00:00+00:00,0.0,3.625,3.375,3.169764757156372,800,0.0,
1989-05-22 00:00:00+00:00,0.0,3.75,3.375,3.169764757156372,5200,0.0,
1989-05-23 00:00:00+00:00,3.375,3.375,3.375,3.169764757156372,0,0.0,
1989-05-24 00:00:00+00:00,3.375,3.375,3.375,3.169764757156372,0,0.0,
1989-05-25 00:00:00+00:00,0.0,3.8125,3.5,3.2871644496917725,2000,0.0,
1989-05-26 00:00:00+00:00,0.0,3.875,3.5,3.2871644496917725,400,0.0,
1989-05-30 00:00:00+00:00,0.0,4.25,3.75,3.521961212158203,12800,0.0,
1989-05-31 00:00:00+00:00,3.75,3.75,3.75,3.521961212158203,0,0.0,
1989-06-01 00:00:00+00:00,0.0,4.25,3.875,3.639360427856445,800,0.0,
1989-06-02 00:00:00+00:00,3.875,3.875,3.875,3.639360427856445,0,0.0,
1989-06-05 00:00:00+00:00,0.0,4.375,4.0,3.756758689880371,3200,0.0,
1989-06-06 00:00:00+00:00,0.0,4.375,4.0,3.756758689880371,400,0.0,
1989-06-07 00:00:00+00:00,4.0,4.0,4.0,3.756758689880371,0,0.0,
1989-06-08 00:00:00+00:00,0.0,4.75,4.25,3.991554975509644,8400,0.0,
1989-06-09 00:00:00+00:00,0.0,5.25,4.5,4.226353645324707,3200,0.0,
1989-06-12 00:00:00+00:00,0.0,5.0,4.25,3.991554975509644,6000,0.0,
1989-06-13 00:00:00+00:00,0.0,4.875,4.25,3.991554975509644,400,0.0,
1989-06-14 00:00:00+00:00,0.0,4.75,4.125,3.874158143997192,4800,0.0,
1989-06-15 00:00:00+00:00,0.0,4.75,4.0,3.756758689880371,6800,0.0,
1989-06-16 00:00:00+00:00,0.0,4.75,4.0,3.756758689880371,800,0.0,
1989-06-19 00:00:00+00:00,4.0,4.0,4.0,3.756758689880371,0,0.0,
1989-06-20 00:00:00+00:00,0.0,4.5,3.875,3.639360427856445,2000,0.0,
1989-06-21 00:00:00+00:00,0.0,4.5,3.75,3.521961212158203,800,0.0,
1989-06-22 00:00:00+00:00,3.75,3.75,3.75,3.521961212158203,0,0.0,
1989-06-23 00:00:00+00:00,3.75,3.75,3.75,3.521961212158203,0,0.0,
1989-06-26 00:00:00+00:00,3.75,3.75,3.75,3.521961212158203,0,0.0,
1989-06-27 00:00:00+00:00,0.0,4.375,3.75,3.521961212158203,800,0.0,
1989-06-28 00:00:00+00:00,0.0,4.5,3.75,3.521961212158203,2000,0.0,
1989-06-29 00:00:00+00:00,3.75,3.75,3.75,3.521961212158203,0,0.0,
1989-06-30 00:00:00+00:00,0.0,4.5,3.875,3.639360427856445,0,0.0,
1989-07-03 00:00:00+00:00,3.875,3.875,3.875,3.639360427856445,0,0.0,
1989-07-05 00:00:00+00:00,0.0,4.5,3.875,3.639360427856445,1200,0.0,
1989-07-06 00:00:00+00:00,0.0,4.5,3.875,3.639360427856445,0,0.0,
1989-07-07 00:00:00+00:00,0.0,5.0,4.25,3.991554975509644,8400,0.0,
1989-07-10 00:00:00+00:00,0.0,5.25,4.5,4.226353645324707,4400,0.0,
1989-07-11 00:00:00+00:00,0.0,5.25,4.5,4.226353645324707,4800,0.0,
1989-07-12 00:00:00+00:00,0.0,5.375,4.625,4.343752384185791,800,0.0,
1989-07-13 00:00:00+00:00,4.625,4.625,4.625,4.343752384185791,0,0.0,
