date,PRF_Open,PRF_High,PRF_Low,PRF_Close,PRF_Volume,PRF_Dividends,PRF_Stock Splits
2005-12-20 00:00:00+00:00,9.928000450134276,9.95400047302246,9.90999984741211,7.00013542175293,88000,0.0,
2005-12-21 00:00:00+00:00,9.998000144958496,9.998000144958496,9.934000015258787,7.019893169403076,90000,0.0,
2005-12-22 00:00:00+00:00,9.989999771118164,10.003999710083008,9.947999954223633,7.053766250610352,891000,0.0,
2005-12-23 00:00:00+00:00,9.996000289916992,9.998000144958496,9.979999542236328,7.055177688598633,77500,0.0,
2005-12-27 00:00:00+00:00,10.029999732971191,10.029999732971191,9.913999557495115,6.997313022613525,262500,0.0,
2005-12-28 00:00:00+00:00,9.934000015258787,9.935999870300291,9.911999702453612,7.004368782043457,752000,0.0,
2005-12-29 00:00:00+00:00,9.935999870300291,9.937999725341797,9.907999992370604,6.991666316986084,362500,0.0,
2005-12-30 00:00:00+00:00,9.86400032043457,9.880000114440918,9.847999572753906,6.957796573638916,242500,0.0,
2006-01-03 00:00:00+00:00,9.859999656677246,10.005999565124512,9.83199977874756,7.060817718505859,84500,0.0,
2006-01-04 00:00:00+00:00,10.008000373840332,10.052000045776367,10.001999855041504,7.083402156829834,145500,0.0,
2006-01-05 00:00:00+00:00,10.050000190734863,10.055999755859377,10.026000022888184,7.090461730957031,106500,0.0,
2006-01-06 00:00:00+00:00,10.09000015258789,10.142000198364258,10.055999755859377,7.149734973907471,99000,0.0,
2006-01-09 00:00:00+00:00,10.170000076293944,10.270000457763672,10.156000137329102,7.18643045425415,258500,0.0,
2006-01-10 00:00:00+00:00,10.15999984741211,10.184000015258787,10.140000343322754,7.182196617126465,121000,0.0,
2006-01-11 00:00:00+00:00,10.1899995803833,10.215999603271484,10.18000030517578,7.207597732543945,61500,0.0,
2006-01-12 00:00:00+00:00,10.19200038909912,10.20400047302246,10.16800022125244,7.17795991897583,39000,0.0,
2006-01-13 00:00:00+00:00,10.166000366210938,10.173999786376951,10.140000343322754,7.163847923278809,75500,0.0,
2006-01-17 00:00:00+00:00,10.109999656677246,10.12399959564209,10.065999984741213,7.132801055908203,239500,0.0,
2006-01-18 00:00:00+00:00,10.09000015258789,10.10200023651123,10.029999732971191,7.114449977874756,207500,0.0,
2006-01-19 00:00:00+00:00,10.119999885559082,10.152000427246094,10.088000297546388,7.146913528442383,190000,0.0,
2006-01-20 00:00:00+00:00,10.12399959564209,10.12399959564209,9.960000038146973,7.031183242797852,306000,0.0,
2006-01-23 00:00:00+00:00,9.996000289916992,10.027999877929688,9.982000350952148,7.050940036773682,563000,0.0,
2006-01-24 00:00:00+00:00,10.020000457763672,10.064000129699709,10.010000228881836,7.084817886352539,365000,0.0,
2006-01-25 00:00:00+00:00,10.088000297546388,10.088000297546388,10.013999938964844,7.084817886352539,369000,0.0,
2006-01-26 00:00:00+00:00,10.097999572753906,10.121999740600586,10.067999839782717,7.141266345977783,77500,0.0,
2006-01-27 00:00:00+00:00,10.133999824523926,10.199999809265137,10.12399959564209,7.19066047668457,727500,0.0,
2006-01-30 00:00:00+00:00,10.199999809265137,10.211999893188477,10.18000030517578,7.196305274963379,190500,0.0,
2006-01-31 00:00:00+00:00,10.182000160217283,10.20199966430664,10.149999618530272,7.176547527313232,169000,0.0,
2006-02-01 00:00:00+00:00,10.154000282287598,10.175999641418455,10.140000343322754,7.180784225463867,115000,0.0,
2006-02-02 00:00:00+00:00,10.17199993133545,10.17199993133545,10.074000358581545,7.124334335327148,146500,0.0,
2006-02-03 00:00:00+00:00,10.050000190734863,10.104000091552734,10.022000312805176,7.091872692108154,185500,0.0,
2006-02-06 00:00:00+00:00,10.0600004196167,10.067999839782717,10.029999732971191,7.103161811828613,129500,0.0,
2006-02-07 00:00:00+00:00,10.055999755859377,10.0600004196167,9.984000205993652,7.056586742401123,144500,0.0,
2006-02-08 00:00:00+00:00,10.010000228881836,10.083999633789062,10.003999710083008,7.115863800048828,214000,0.0,
2006-02-09 00:00:00+00:00,10.083999633789062,10.121999740600586,10.06999969482422,7.105984687805176,92000,0.0,
2006-02-10 00:00:00+00:00,10.064000129699709,10.088000297546388,9.989999771118164,7.115863800048828,180000,0.0,
2006-02-13 00:00:00+00:00,10.079999923706056,10.079999923706056,10.02400016784668,7.083402156829834,125500,0.0,
2006-02-14 00:00:00+00:00,10.050000190734863,10.161999702453612,10.043999671936035,7.169494152069092,120500,0.0,
2006-02-15 00:00:00+00:00,10.15999984741211,10.263999938964844,10.149999618530272,7.242882251739502,215000,0.0,
2006-02-16 00:00:00+00:00,10.222000122070312,10.272000312805176,10.20400047302246,7.248526573181152,134500,0.0,
2006-02-17 00:00:00+00:00,10.279999732971191,10.279999732971191,10.236000061035156,7.238649368286133,122000,0.0,
2006-02-21 00:00:00+00:00,10.28600025177002,10.293999671936035,10.215999603271484,7.221713066101074,238000,0.0,
