date,SGLY_Open,SGLY_High,SGLY_Low,SGLY_Close,SGLY_Volume,SGLY_Dividends,SGLY_Stock Splits
2011-12-30 00:00:00+00:00,114.5,114.5,105.0,110.0,188,,
2012-01-03 00:00:00+00:00,112.5,114.0,105.0,111.0,232,,
2012-01-04 00:00:00+00:00,111.0,116.5,107.0,113.0,126,,
2012-01-05 00:00:00+00:00,113.0,118.0,113.0,117.5,220,,
2012-01-06 00:00:00+00:00,117.0,117.5,111.0,115.5,132,,
2012-01-09 00:00:00+00:00,110.5,114.5,109.0,113.5,136,,
2012-01-10 00:00:00+00:00,115.0,115.0,108.5,111.5,138,,
2012-01-11 00:00:00+00:00,108.0,112.5,105.5,110.0,188,,
2012-01-12 00:00:00+00:00,107.0,118.0,106.5,116.0,372,,
2012-01-13 00:00:00+00:00,109.5,117.5,108.0,115.0,428,,
2012-01-17 00:00:00+00:00,109.0,138.0,107.5,123.0,846,,
2012-01-18 00:00:00+00:00,121.5,124.5,117.5,122.0,336,,
2012-01-19 00:00:00+00:00,122.5,142.5,120.0,123.5,1372,,
2012-01-20 00:00:00+00:00,115.5,137.5,115.0,132.5,826,,
2012-01-23 00:00:00+00:00,129.5,155.0,128.0,145.5,2006,,
2012-01-24 00:00:00+00:00,146.0,165.0,139.0,159.0,2836,,
2012-01-25 00:00:00+00:00,158.5,174.5,150.0,152.5,2432,,
2012-01-26 00:00:00+00:00,154.0,154.5,130.5,138.0,2120,,
2012-01-27 00:00:00+00:00,138.0,146.0,138.0,142.5,340,,
2012-01-30 00:00:00+00:00,143.5,143.5,139.0,140.5,72,,
2012-01-31 00:00:00+00:00,138.0,142.0,130.0,141.5,724,,
2012-02-01 00:00:00+00:00,142.0,143.5,140.0,143.0,206,,
2012-02-02 00:00:00+00:00,143.5,155.0,141.5,151.5,856,,
2012-02-03 00:00:00+00:00,147.5,153.0,139.0,152.0,408,,
2012-02-06 00:00:00+00:00,142.0,161.5,142.0,156.0,738,,
2012-02-07 00:00:00+00:00,153.5,157.5,146.0,157.5,738,,
2012-02-08 00:00:00+00:00,161.0,162.0,153.5,160.0,496,,
2012-02-09 00:00:00+00:00,157.0,160.0,146.0,152.5,272,,
2012-02-10 00:00:00+00:00,154.0,156.5,143.5,154.0,224,,
2012-02-13 00:00:00+00:00,152.5,154.0,149.0,152.5,54,,
2012-02-14 00:00:00+00:00,150.0,214.0,147.0,186.5,10908,,
2012-02-15 00:00:00+00:00,187.5,187.5,153.5,160.5,3548,,
2012-02-16 00:00:00+00:00,158.0,161.5,151.5,153.0,462,,
2012-02-17 00:00:00+00:00,154.0,159.5,154.0,157.5,468,,
2012-02-21 00:00:00+00:00,161.0,161.0,154.0,157.5,230,,
2012-02-22 00:00:00+00:00,155.0,163.0,153.0,159.0,712,,
2012-02-23 00:00:00+00:00,155.0,167.5,150.5,164.0,898,,
2012-02-24 00:00:00+00:00,166.0,167.0,163.5,166.0,182,,
2012-02-27 00:00:00+00:00,162.0,166.0,155.0,161.5,256,,
2012-02-28 00:00:00+00:00,158.5,160.0,145.0,147.5,892,,
2012-02-29 00:00:00+00:00,146.5,155.5,142.5,146.0,796,,
2012-03-01 00:00:00+00:00,146.0,146.5,135.5,141.0,814,,
2012-03-02 00:00:00+00:00,141.0,147.0,125.0,129.0,1304,,
2012-03-05 00:00:00+00:00,129.0,129.5,118.5,125.0,794,,
2012-03-06 00:00:00+00:00,124.5,131.5,120.5,129.0,262,,
2012-03-07 00:00:00+00:00,125.0,134.5,125.0,134.0,392,,
2012-03-08 00:00:00+00:00,134.0,137.0,130.5,135.5,130,,
2012-03-09 00:00:00+00:00,132.0,139.0,130.0,136.0,306,,
2012-03-12 00:00:00+00:00,133.5,136.0,131.5,134.5,152,,
2012-03-13 00:00:00+00:00,131.5,137.5,129.0,133.5,600,,
2012-03-14 00:00:00+00:00,131.5,136.5,129.0,135.5,318,,
2012-03-15 00:00:00+00:00,132.0,136.0,129.0,132.5,506,,
2012-03-16 00:00:00+00:00,135.0,151.0,133.5,137.5,724,,
2012-03-19 00:00:00+00:00,135.5,146.0,133.0,142.0,318,,
2012-03-20 00:00:00+00:00,140.0,140.0,133.0,135.0,482,,
2012-03-21 00:00:00+00:00,135.0,137.0,131.0,136.0,132,,
2012-03-22 00:00:00+00:00,135.0,135.0,127.5,128.5,164,,
2012-03-23 00:00:00+00:00,127.5,132.0,125.0,128.0,196,,
2012-03-26 00:00:00+00:00,128.5,130.0,120.5,121.0,356,,
2012-03-27 00:00:00+00:00,121.0,126.0,111.5,121.0,76,,
2012-03-28 00:00:00+00:00,119.5,122.0,115.5,119.0,76,,
2012-03-29 00:00:00+00:00,118.5,120.5,110.0,117.5,560,,
2012-03-30 00:00:00+00:00,118.5,119.0,112.5,117.0,236,,
2012-04-02 00:00:00+00:00,111.5,123.0,111.5,122.5,410,,
2012-04-03 00:00:00+00:00,122.5,124.5,114.0,119.5,356,,
2012-04-04 00:00:00+00:00,120.5,133.5,113.5,125.0,960,,
2012-04-05 00:00:00+00:00,121.5,134.0,117.5,125.0,810,,
2012-04-09 00:00:00+00:00,125.0,126.0,122.5,125.0,374,,
2012-04-10 00:00:00+00:00,132.0,139.5,125.0,132.5,518,,
2012-04-11 00:00:00+00:00,132.0,204.0,125.0,199.0,14658,,
2012-04-12 00:00:00+00:00,221.0,286.5,175.0,179.5,58060,,
2012-04-13 00:00:00+00:00,177.5,184.0,156.5,163.5,3936,,
2012-04-16 00:00:00+00:00,159.5,166.5,152.0,162.5,1478,,
2012-04-17 00:00:00+00:00,164.0,178.0,155.5,164.5,2620,,
2012-04-18 00:00:00+00:00,162.5,163.0,150.5,152.5,716,,
2012-04-19 00:00:00+00:00,150.5,155.0,130.5,132.0,1322,,
2012-04-20 00:00:00+00:00,131.5,143.5,131.0,135.5,866,,
2012-04-23 00:00:00+00:00,133.5,145.0,128.5,132.5,1448,,
2012-04-24 00:00:00+00:00,133.5,141.5,130.0,132.0,916,,
2012-04-25 00:00:00+00:00,129.5,176.5,129.5,160.0,13480,,
2012-04-26 00:00:00+00:00,159.0,204.0,146.0,171.5,14102,,
2012-04-27 00:00:00+00:00,168.5,171.0,151.0,152.5,2420,,
2012-04-30 00:00:00+00:00,150.5,151.5,142.5,145.5,1060,,
2012-05-01 00:00:00+00:00,145.5,157.5,145.5,150.0,1040,,
2012-05-02 00:00:00+00:00,151.0,172.0,149.0,155.5,3540,,
2012-05-03 00:00:00+00:00,156.0,162.5,150.5,154.0,448,,
2012-05-04 00:00:00+00:00,155.0,155.0,147.5,148.0,432,,
2012-05-07 00:00:00+00:00,150.5,154.5,148.0,149.5,314,,
2012-05-08 00:00:00+00:00,148.5,148.5,132.5,133.0,1326,,
2012-05-09 00:00:00+00:00,130.5,141.5,130.5,140.5,414,,
2012-05-10 00:00:00+00:00,144.0,144.0,131.0,136.0,300,,
2012-05-11 00:00:00+00:00,137.5,144.5,132.5,136.5,328,,
2012-05-14 00:00:00+00:00,133.0,133.0,127.0,130.5,360,,
2012-05-15 00:00:00+00:00,127.0,131.0,117.0,124.0,512,,
2012-05-16 00:00:00+00:00,121.0,121.0,117.5,118.0,240,,
2012-05-17 00:00:00+00:00,115.0,120.0,112.0,112.0,280,,
2012-05-18 00:00:00+00:00,115.0,115.0,110.0,111.5,300,,
2012-05-21 00:00:00+00:00,109.5,113.0,101.5,107.5,362,,
2012-05-22 00:00:00+00:00,107.5,139.0,107.5,128.5,796,,
2012-05-23 00:00:00+00:00,129.5,129.5,118.5,121.5,362,,
2012-05-24 00:00:00+00:00,126.0,129.0,120.5,126.0,44,,
2012-05-25 00:00:00+00:00,128.0,164.5,128.0,130.0,7196,,
2012-05-29 00:00:00+00:00,130.0,137.5,121.0,126.5,426,,
2012-05-30 00:00:00+00:00,124.5,133.0,124.0,127.5,276,,
2012-05-31 00:00:00+00:00,129.5,129.5,123.5,129.0,132,,
2012-06-01 00:00:00+00:00,124.0,127.0,120.0,121.5,442,,
2012-06-04 00:00:00+00:00,122.5,122.5,112.5,117.0,260,,
2012-06-05 00:00:00+00:00,115.0,125.0,112.5,117.5,216,,
2012-06-06 00:00:00+00:00,118.0,126.0,118.0,125.0,592,,
2012-06-07 00:00:00+00:00,120.0,139.0,120.0,124.5,272,,
2012-06-08 00:00:00+00:00,116.0,126.0,116.0,126.0,90,,
2012-06-11 00:00:00+00:00,124.0,126.5,118.0,125.5,166,,
2012-06-12 00:00:00+00:00,119.0,127.5,119.0,124.5,300,,
2012-06-13 00:00:00+00:00,124.0,140.0,120.5,126.5,302,,
2012-06-14 00:00:00+00:00,124.0,131.5,123.5,125.0,146,,
2012-06-15 00:00:00+00:00,124.5,125.0,124.5,125.0,20,,
2012-06-18 00:00:00+00:00,125.5,138.5,124.5,137.5,500,,
2012-06-19 00:00:00+00:00,137.5,153.5,128.0,130.0,4050,,
2012-06-20 00:00:00+00:00,133.0,136.5,128.5,129.5,428,,
2012-06-21 00:00:00+00:00,135.0,143.0,126.5,130.0,708,,
2012-06-22 00:00:00+00:00,127.0,132.5,126.0,132.5,182,,
2012-06-25 00:00:00+00:00,131.0,138.0,131.0,133.0,26,,
2012-06-26 00:00:00+00:00,136.0,137.5,130.0,130.5,202,,
2012-06-27 00:00:00+00:00,129.0,129.0,129.0,129.0,2,,
2012-06-28 00:00:00+00:00,127.0,130.5,125.5,130.5,42,,
2012-06-29 00:00:00+00:00,134.0,134.0,132.0,133.5,470,,
2012-07-02 00:00:00+00:00,132.5,132.5,130.5,132.0,62,,
2012-07-03 00:00:00+00:00,130.5,130.5,128.5,128.5,88,,
2012-07-05 00:00:00+00:00,128.5,133.5,128.0,133.0,144,,
2012-07-06 00:00:00+00:00,128.5,132.0,125.5,125.5,26,,
2012-07-09 00:00:00+00:00,125.5,126.0,125.5,126.0,6,,
2012-07-10 00:00:00+00:00,128.5,128.5,125.5,125.5,28,,
2012-07-11 00:00:00+00:00,127.5,136.0,123.5,127.0,218,,
2012-07-12 00:00:00+00:00,130.0,136.5,126.5,127.0,418,,
2012-07-13 00:00:00+00:00,130.5,130.5,121.5,123.5,36,,
2012-07-16 00:00:00+00:00,130.0,130.0,121.0,121.0,28,,
2012-07-17 00:00:00+00:00,129.0,129.0,121.5,124.0,52,,
2012-07-18 00:00:00+00:00,125.0,125.0,122.0,124.0,96,,
2012-07-19 00:00:00+00:00,125.0,132.0,122.5,126.5,184,,
2012-07-20 00:00:00+00:00,122.5,122.5,122.5,122.5,2,,
2012-07-23 00:00:00+00:00,121.5,121.5,118.0,120.0,38,,
2012-07-24 00:00:00+00:00,120.5,133.5,110.0,116.0,458,,
2012-07-25 00:00:00+00:00,112.5,121.5,112.5,120.0,100,,
2012-07-26 00:00:00+00:00,120.0,120.0,116.0,117.5,86,,
2012-07-27 00:00:00+00:00,116.5,117.5,115.0,115.0,210,,
2012-07-30 00:00:00+00:00,119.0,119.0,110.0,110.0,238,,
2012-07-31 00:00:00+00:00,114.5,119.0,108.0,110.5,76,,
2012-08-01 00:00:00+00:00,110.0,110.0,110.0,110.0,58,,
2012-08-02 00:00:00+00:00,117.0,117.0,92.5,103.0,704,,
2012-08-03 00:00:00+00:00,103.5,107.5,103.5,104.0,332,,
2012-08-06 00:00:00+00:00,105.0,105.0,105.0,105.0,2,,
2012-08-07 00:00:00+00:00,105.0,105.0,105.0,105.0,26,,
2012-08-08 00:00:00+00:00,109.5,119.0,109.5,113.0,192,,
2012-08-09 00:00:00+00:00,119.0,122.5,113.0,118.5,414,,
2012-08-10 00:00:00+00:00,121.0,121.5,121.0,121.5,6,,
2012-08-13 00:00:00+00:00,119.0,119.0,111.5,113.0,34,,
2012-08-14 00:00:00+00:00,116.0,117.0,111.0,111.0,60,,
2012-08-15 00:00:00+00:00,111.5,111.5,111.5,111.5,2,,
2012-08-16 00:00:00+00:00,114.0,116.5,114.0,114.5,38,,
2012-08-17 00:00:00+00:00,113.0,114.5,111.5,114.5,98,,
2012-08-20 00:00:00+00:00,114.5,114.5,111.0,112.0,352,,
2012-08-21 00:00:00+00:00,112.5,112.5,111.5,111.5,158,,
2012-08-22 00:00:00+00:00,111.0,112.0,111.0,112.0,34,,
2012-08-23 00:00:00+00:00,112.5,121.0,110.5,112.0,372,,
2012-08-24 00:00:00+00:00,110.5,115.5,110.5,113.5,70,,
2012-08-27 00:00:00+00:00,113.5,113.5,113.5,113.5,0,,
2012-08-28 00:00:00+00:00,114.5,114.5,111.5,114.5,48,,
2012-08-29 00:00:00+00:00,111.0,114.0,111.0,114.0,406,,
2012-08-30 00:00:00+00:00,111.0,113.5,110.5,113.5,24,,
2012-08-31 00:00:00+00:00,110.5,110.5,110.5,110.5,16,,
2012-09-04 00:00:00+00:00,113.5,113.5,110.0,110.0,206,,
2012-09-05 00:00:00+00:00,113.5,114.5,110.0,110.0,236,,
2012-09-06 00:00:00+00:00,110.0,110.0,110.0,110.0,0,,
2012-09-07 00:00:00+00:00,110.0,111.0,109.0,109.0,212,,
2012-09-10 00:00:00+00:00,107.0,127.5,107.0,111.0,2308,,
2012-09-11 00:00:00+00:00,114.5,114.5,111.0,111.0,158,,
2012-09-12 00:00:00+00:00,111.0,113.0,110.5,113.0,180,,
2012-09-13 00:00:00+00:00,115.0,115.0,110.5,111.0,248,,
2012-09-14 00:00:00+00:00,110.5,122.5,110.5,116.0,854,,
2012-09-17 00:00:00+00:00,116.0,120.0,116.0,118.5,486,,
2012-09-18 00:00:00+00:00,120.0,120.5,117.5,119.0,158,,
2012-09-19 00:00:00+00:00,118.5,132.5,115.0,116.0,2402,,
2012-09-20 00:00:00+00:00,115.0,116.0,112.5,115.0,300,,
2012-09-21 00:00:00+00:00,119.5,119.5,114.5,118.0,90,,
2012-09-24 00:00:00+00:00,115.0,118.0,112.5,118.0,112,,
2012-09-25 00:00:00+00:00,118.0,120.0,112.5,116.5,214,,
2012-09-26 00:00:00+00:00,113.0,114.0,110.5,110.5,366,,
2012-09-27 00:00:00+00:00,110.5,117.5,107.5,116.5,382,,
2012-09-28 00:00:00+00:00,114.0,116.0,108.5,109.5,82,,
2012-10-01 00:00:00+00:00,110.0,116.5,110.0,110.0,90,,
2012-10-02 00:00:00+00:00,112.5,114.5,111.5,113.0,12,,
2012-10-03 00:00:00+00:00,110.5,115.0,110.0,112.5,238,,
2012-10-04 00:00:00+00:00,112.5,112.5,109.0,111.0,88,,
2012-10-05 00:00:00+00:00,110.5,114.0,109.0,109.0,220,,
2012-10-08 00:00:00+00:00,109.5,109.5,109.0,109.0,48,,
2012-10-09 00:00:00+00:00,109.0,110.0,109.0,109.0,206,,
2012-10-10 00:00:00+00:00,109.5,112.0,109.5,111.5,24,,
2012-10-11 00:00:00+00:00,112.0,113.5,109.0,110.0,950,,
2012-10-12 00:00:00+00:00,110.0,112.0,109.0,109.0,50,,
2012-10-15 00:00:00+00:00,109.0,109.5,109.0,109.5,12,,
2012-10-16 00:00:00+00:00,109.5,109.5,109.0,109.0,30,,
2012-10-17 00:00:00+00:00,110.0,112.0,107.5,107.5,54,,
2012-10-18 00:00:00+00:00,107.5,116.0,100.5,106.5,616,,
2012-10-19 00:00:00+00:00,104.5,111.0,102.0,107.0,92,,
2012-10-22 00:00:00+00:00,104.5,104.5,100.0,101.0,178,,
2012-10-23 00:00:00+00:00,100.5,110.0,95.0,107.5,68,,
2012-10-24 00:00:00+00:00,105.0,105.0,100.5,102.5,78,,
2012-10-25 00:00:00+00:00,104.0,107.0,94.0,107.0,48,,
2012-10-26 00:00:00+00:00,103.5,104.5,94.0,97.5,110,,
2012-10-31 00:00:00+00:00,90.5,99.5,90.5,92.5,34,,
2012-11-01 00:00:00+00:00,93.5,93.5,84.0,84.0,388,,
2012-11-02 00:00:00+00:00,86.0,100.0,86.0,95.0,110,,
2012-11-05 00:00:00+00:00,92.0,97.0,87.5,97.0,50,,
2012-11-06 00:00:00+00:00,95.5,100.5,95.5,97.0,32,,
2012-11-07 00:00:00+00:00,99.0,99.0,99.0,99.0,2,,
2012-11-08 00:00:00+00:00,95.5,95.5,94.5,95.0,28,,
2012-11-09 00:00:00+00:00,94.0,97.5,89.0,89.0,14,,
2012-11-12 00:00:00+00:00,89.0,89.5,88.5,88.5,54,,
2012-11-13 00:00:00+00:00,88.0,93.0,88.0,88.5,126,,
2012-11-14 00:00:00+00:00,86.0,86.0,81.0,83.5,208,,
2012-11-15 00:00:00+00:00,91.5,91.5,65.0,76.0,410,,
2012-11-16 00:00:00+00:00,74.0,79.5,72.5,77.5,242,,
2012-11-19 00:00:00+00:00,77.0,77.0,70.5,72.0,72,,
2012-11-20 00:00:00+00:00,84.0,84.0,73.5,75.5,168,,
2012-11-21 00:00:00+00:00,75.5,75.5,75.5,75.5,0,,
2012-11-23 00:00:00+00:00,75.5,75.5,75.5,75.5,0,,
2012-11-26 00:00:00+00:00,78.5,78.5,78.5,78.5,4,,
2012-11-27 00:00:00+00:00,76.5,78.5,76.0,78.0,76,,
2012-11-28 00:00:00+00:00,77.5,85.0,71.0,85.0,162,,
2012-11-29 00:00:00+00:00,82.0,84.0,75.0,76.0,54,,
2012-11-30 00:00:00+00:00,80.0,81.0,79.5,79.5,38,,
2012-12-03 00:00:00+00:00,79.5,85.0,78.0,78.0,248,,
2012-12-04 00:00:00+00:00,102.0,124.5,93.0,94.5,15564,,
2012-12-05 00:00:00+00:00,97.0,97.0,76.5,82.5,2498,,
2012-12-06 00:00:00+00:00,84.0,87.0,76.0,82.5,576,,
2012-12-07 00:00:00+00:00,80.5,80.5,78.0,79.0,124,,
2012-12-10 00:00:00+00:00,76.5,79.0,75.0,75.5,528,,
2012-12-11 00:00:00+00:00,76.0,81.0,76.0,79.0,206,,
2012-12-12 00:00:00+00:00,80.0,84.5,76.5,79.5,228,,
2012-12-13 00:00:00+00:00,75.0,78.0,75.0,78.0,4,,
2012-12-14 00:00:00+00:00,76.0,81.0,76.0,81.0,192,,
2012-12-17 00:00:00+00:00,83.0,90.0,82.5,85.0,520,,
2012-12-18 00:00:00+00:00,85.0,87.5,79.0,79.0,214,,
2012-12-19 00:00:00+00:00,81.0,83.0,79.5,81.0,222,,
2012-12-20 00:00:00+00:00,86.0,112.5,86.0,88.0,8726,,
2012-12-21 00:00:00+00:00,88.0,93.0,85.0,89.0,924,,
2012-12-24 00:00:00+00:00,89.0,92.0,89.0,91.0,60,,
2012-12-26 00:00:00+00:00,90.0,97.5,83.0,96.0,658,,
2012-12-27 00:00:00+00:00,95.0,97.5,86.0,90.5,576,,
2012-12-28 00:00:00+00:00,88.0,93.5,86.0,93.5,88,,
2012-12-31 00:00:00+00:00,96.0,96.0,88.0,89.5,618,,
2013-01-02 00:00:00+00:00,89.0,96.0,88.0,94.0,464,,
2013-01-03 00:00:00+00:00,96.0,97.5,88.5,92.5,276,,
2013-01-04 00:00:00+00:00,95.5,115.0,95.0,104.5,4108,,
2013-01-07 00:00:00+00:00,107.0,108.5,100.0,105.0,412,,
2013-01-08 00:00:00+00:00,105.5,105.5,96.0,98.5,990,,
2013-01-09 00:00:00+00:00,100.0,115.0,100.0,114.0,3024,,
2013-01-10 00:00:00+00:00,115.0,137.5,115.0,124.5,3282,,
2013-01-11 00:00:00+00:00,124.5,124.5,113.0,117.5,1074,,
2013-01-14 00:00:00+00:00,115.5,115.5,110.0,112.0,522,,
2013-01-15 00:00:00+00:00,110.0,117.0,110.0,111.0,210,,
2013-01-16 00:00:00+00:00,115.0,115.0,108.0,108.0,120,,
2013-01-17 00:00:00+00:00,108.0,113.0,104.5,105.5,124,,
2013-01-18 00:00:00+00:00,106.5,106.5,97.5,100.5,726,,
2013-01-22 00:00:00+00:00,100.0,100.0,97.5,98.0,232,,
2013-01-23 00:00:00+00:00,99.5,107.0,98.0,101.5,294,,
2013-01-24 00:00:00+00:00,104.0,105.0,99.5,100.0,284,,
2013-01-25 00:00:00+00:00,98.0,98.0,92.5,96.0,516,,
2013-01-28 00:00:00+00:00,95.0,109.0,95.0,100.5,1202,,
2013-01-29 00:00:00+00:00,102.5,108.5,101.5,105.5,530,,
2013-01-30 00:00:00+00:00,105.0,105.0,100.5,100.5,46,,
2013-01-31 00:00:00+00:00,99.0,100.5,96.5,97.0,386,,
2013-02-01 00:00:00+00:00,96.0,105.0,96.0,100.0,318,,
2013-02-04 00:00:00+00:00,97.0,103.5,97.0,98.0,10,,
2013-02-05 00:00:00+00:00,97.5,101.0,97.5,101.0,20,,
2013-02-06 00:00:00+00:00,98.5,102.0,95.0,102.0,168,,
2013-02-07 00:00:00+00:00,97.5,101.5,95.0,101.5,32,,
2013-02-08 00:00:00+00:00,98.5,101.5,97.5,98.5,162,,
2013-02-11 00:00:00+00:00,98.5,98.5,98.5,98.5,0,,
2013-02-12 00:00:00+00:00,99.5,100.0,97.5,99.0,100,,
2013-02-13 00:00:00+00:00,99.0,108.5,98.0,98.0,394,,
2013-02-14 00:00:00+00:00,96.5,98.0,88.0,95.0,492,,
2013-02-15 00:00:00+00:00,96.5,96.5,94.0,96.5,32,,
2013-02-19 00:00:00+00:00,90.0,94.0,90.0,91.5,520,,
2013-02-20 00:00:00+00:00,91.5,92.0,91.5,92.0,18,,
2013-02-21 00:00:00+00:00,90.0,91.5,87.0,89.5,154,,
2013-02-22 00:00:00+00:00,90.5,90.5,90.5,90.5,40,,
2013-02-25 00:00:00+00:00,89.5,90.0,86.0,90.0,36,,
2013-02-26 00:00:00+00:00,86.0,91.5,86.0,91.5,12,,
2013-02-27 00:00:00+00:00,89.0,90.5,85.5,90.5,42,,
2013-02-28 00:00:00+00:00,87.5,90.0,87.5,90.0,28,,
2013-03-01 00:00:00+00:00,86.5,87.5,86.5,87.5,12,,
2013-03-04 00:00:00+00:00,90.0,90.0,90.0,90.0,20,,
2013-03-05 00:00:00+00:00,90.0,97.0,89.5,91.5,850,,
2013-03-06 00:00:00+00:00,91.0,93.5,86.0,86.0,522,,
2013-03-07 00:00:00+00:00,90.0,91.5,87.0,90.0,410,,
2013-03-08 00:00:00+00:00,89.5,100.5,89.5,100.5,348,,
2013-03-11 00:00:00+00:00,96.0,101.5,96.0,101.5,16,,
2013-03-12 00:00:00+00:00,102.0,102.5,92.0,94.5,164,,
2013-03-13 00:00:00+00:00,94.5,94.5,90.5,90.5,14,,
2013-03-14 00:00:00+00:00,90.5,90.5,89.5,90.0,58,,
2013-03-15 00:00:00+00:00,94.5,99.5,92.5,93.0,80,,
2013-03-18 00:00:00+00:00,98.0,98.0,98.0,98.0,8,,
2013-03-19 00:00:00+00:00,90.5,96.5,90.0,96.5,150,,
2013-03-20 00:00:00+00:00,90.5,92.0,90.0,92.0,10,,
2013-03-21 00:00:00+00:00,95.0,107.5,91.0,91.0,194,,
2013-03-22 00:00:00+00:00,97.0,115.0,97.0,109.0,3100,,
2013-03-25 00:00:00+00:00,112.5,112.5,93.0,98.5,534,,
2013-03-26 00:00:00+00:00,92.5,99.5,92.5,99.5,70,,
2013-03-27 00:00:00+00:00,96.0,99.5,90.5,98.5,120,,
2013-03-28 00:00:00+00:00,98.5,100.0,93.5,93.5,154,,
2013-04-01 00:00:00+00:00,92.0,93.0,90.5,90.5,320,,
2013-04-02 00:00:00+00:00,91.5,94.5,91.0,91.5,80,,
2013-04-03 00:00:00+00:00,91.0,92.5,86.0,88.0,652,,
2013-04-04 00:00:00+00:00,88.0,94.0,86.0,90.5,204,,
2013-04-05 00:00:00+00:00,90.5,90.5,90.5,90.5,0,,
2013-04-08 00:00:00+00:00,90.5,90.5,90.5,90.5,0,,
2013-04-09 00:00:00+00:00,88.0,93.0,88.0,90.5,116,,
2013-04-10 00:00:00+00:00,90.0,91.0,87.5,91.0,128,,
2013-04-11 00:00:00+00:00,90.5,90.5,88.0,88.0,54,,
2013-04-12 00:00:00+00:00,89.0,89.0,89.0,89.0,16,,
2013-04-15 00:00:00+00:00,88.5,88.5,82.5,82.5,274,,
2013-04-16 00:00:00+00:00,82.5,84.5,73.5,80.5,604,,
2013-04-17 00:00:00+00:00,78.5,79.0,77.5,77.5,88,,
2013-04-18 00:00:00+00:00,78.5,78.5,73.0,73.5,384,,
2013-04-19 00:00:00+00:00,73.5,73.5,70.5,71.0,282,,
2013-04-22 00:00:00+00:00,71.0,71.0,62.0,65.5,336,,
2013-04-23 00:00:00+00:00,67.5,84.5,67.5,70.0,294,,
2013-04-24 00:00:00+00:00,74.5,75.0,74.5,75.0,10,,
2013-04-25 00:00:00+00:00,76.5,83.0,69.5,78.0,182,,
2013-04-26 00:00:00+00:00,77.5,77.5,75.5,75.5,30,,
2013-04-29 00:00:00+00:00,77.5,79.0,77.5,78.5,78,,
2013-04-30 00:00:00+00:00,81.0,81.0,81.0,81.0,22,,
2013-05-01 00:00:00+00:00,82.5,83.5,82.5,83.5,108,,
2013-05-02 00:00:00+00:00,83.0,83.0,83.0,83.0,6,,
2013-05-03 00:00:00+00:00,75.0,78.5,71.0,75.5,236,,
2013-05-06 00:00:00+00:00,75.0,75.5,73.5,73.5,88,,
2013-05-07 00:00:00+00:00,73.5,73.5,68.0,70.0,158,,
2013-05-08 00:00:00+00:00,72.0,72.0,69.0,71.5,54,,
2013-05-09 00:00:00+00:00,71.5,92.5,68.0,68.5,2106,,
2013-05-10 00:00:00+00:00,71.5,72.5,68.0,72.0,254,,
2013-05-13 00:00:00+00:00,69.5,74.0,66.5,69.0,94,,
2013-05-14 00:00:00+00:00,65.5,71.0,65.5,65.5,238,,
2013-05-15 00:00:00+00:00,65.0,69.5,65.0,66.5,184,,
2013-05-16 00:00:00+00:00,67.5,85.0,67.5,79.0,1616,,
2013-05-17 00:00:00+00:00,84.0,84.5,79.0,84.0,120,,
2013-05-20 00:00:00+00:00,81.5,84.5,75.5,79.5,278,,
2013-05-21 00:00:00+00:00,75.5,77.5,68.0,77.5,566,,
2013-05-22 00:00:00+00:00,76.0,77.0,71.5,73.5,156,,
2013-05-23 00:00:00+00:00,75.0,75.0,70.5,73.0,48,,
2013-05-24 00:00:00+00:00,77.5,78.5,71.0,74.0,348,,
2013-05-28 00:00:00+00:00,75.5,77.5,75.0,77.5,24,,
2013-05-29 00:00:00+00:00,77.5,77.5,77.5,77.5,0,,
2013-05-30 00:00:00+00:00,74.5,79.5,74.0,79.5,70,,
2013-05-31 00:00:00+00:00,78.5,78.5,72.0,77.5,192,,
2013-06-03 00:00:00+00:00,76.0,76.0,76.0,76.0,42,,
2013-06-04 00:00:00+00:00,73.5,76.0,70.5,72.5,128,,
2013-06-05 00:00:00+00:00,74.5,74.5,73.0,73.0,18,,
2013-06-06 00:00:00+00:00,74.0,74.0,74.0,74.0,6,,
2013-06-07 00:00:00+00:00,76.0,79.5,72.5,77.5,248,,
2013-06-10 00:00:00+00:00,72.5,74.0,72.5,74.0,14,,
2013-06-11 00:00:00+00:00,74.0,74.0,72.5,72.5,40,,
2013-06-12 00:00:00+00:00,73.5,73.5,73.5,73.5,4,,
2013-06-13 00:00:00+00:00,72.5,72.5,67.5,72.5,228,,
2013-06-14 00:00:00+00:00,68.5,72.5,68.5,72.5,70,,
2013-06-17 00:00:00+00:00,72.5,72.5,72.5,72.5,120,,
2013-06-18 00:00:00+00:00,71.0,77.0,70.5,71.0,88,,
2013-06-19 00:00:00+00:00,68.0,72.0,68.0,72.0,44,,
2013-06-20 00:00:00+00:00,70.0,71.0,70.0,71.0,42,,
2013-06-21 00:00:00+00:00,68.5,90.0,67.5,71.0,1376,,
2013-06-24 00:00:00+00:00,71.0,83.0,69.5,80.0,494,,
2013-06-25 00:00:00+00:00,72.5,80.0,70.5,73.0,1170,,
2013-06-26 00:00:00+00:00,75.0,84.5,70.5,73.5,1334,,
2013-06-27 00:00:00+00:00,72.5,72.5,68.5,69.0,570,,
2013-06-28 00:00:00+00:00,69.0,76.5,69.0,70.5,224,,
