date,CMPR_Open,CMPR_High,CMPR_Low,CMPR_Close,CMPR_Volume,CMPR_Dividends,CMPR_Stock Splits
2005-09-30 00:00:00+00:00,12.270000457763672,15.710000038146973,12.010000228881836,15.25,5356800,,
2005-10-03 00:00:00+00:00,15.25,15.470000267028809,14.399999618530272,14.75,730600,,
2005-10-04 00:00:00+00:00,15.0,15.0,14.0,14.0,536400,,
2005-10-05 00:00:00+00:00,14.5,14.600000381469728,14.0,14.210000038146973,134000,,
2005-10-06 00:00:00+00:00,14.140000343322754,14.5,14.0,14.300000190734863,114600,,
2005-10-07 00:00:00+00:00,14.199999809265137,14.229999542236328,14.0,14.109999656677246,274200,,
2005-10-10 00:00:00+00:00,14.0,14.279999732971191,14.0,14.100000381469728,241100,,
2005-10-11 00:00:00+00:00,14.0600004196167,14.279999732971191,14.0,14.149999618530272,155400,,
2005-10-12 00:00:00+00:00,14.0,14.130000114440918,14.0,14.109999656677246,322400,,
2005-10-13 00:00:00+00:00,14.06999969482422,14.949999809265137,14.06999969482422,14.789999961853027,75000,,
2005-10-14 00:00:00+00:00,14.949999809265137,15.100000381469728,14.59000015258789,14.59000015258789,135100,,
2005-10-17 00:00:00+00:00,14.869999885559082,14.989999771118164,14.5,14.75,17700,,
2005-10-18 00:00:00+00:00,14.68000030517578,15.0,14.550000190734863,14.899999618530272,51500,,
2005-10-19 00:00:00+00:00,14.949999809265137,15.739999771118164,14.75,15.5,33900,,
2005-10-20 00:00:00+00:00,15.31999969482422,16.219999313354492,15.300000190734863,15.449999809265137,196000,,
2005-10-21 00:00:00+00:00,15.40999984741211,15.789999961853027,15.3100004196167,15.3100004196167,186700,,
2005-10-24 00:00:00+00:00,15.3100004196167,15.619999885559082,15.260000228881836,15.4399995803833,4900,,
2005-10-25 00:00:00+00:00,15.449999809265137,15.829999923706056,14.899999618530272,15.600000381469728,280500,,
2005-10-26 00:00:00+00:00,15.449999809265137,17.290000915527344,15.449999809265137,16.799999237060547,579200,,
2005-10-27 00:00:00+00:00,17.389999389648438,17.639999389648438,16.799999237060547,17.450000762939453,85000,,
2005-10-28 00:00:00+00:00,17.309999465942383,17.5,16.84000015258789,17.450000762939453,156700,,
2005-10-31 00:00:00+00:00,16.979999542236328,17.280000686645508,16.469999313354492,16.93000030517578,382400,,
2005-11-01 00:00:00+00:00,16.850000381469727,17.450000762939453,16.540000915527344,17.290000915527344,155100,,
2005-11-02 00:00:00+00:00,17.149999618530273,18.8700008392334,17.149999618530273,18.0,213000,,
2005-11-03 00:00:00+00:00,18.13999938964844,18.21999931335449,17.170000076293945,17.709999084472656,83100,,
2005-11-04 00:00:00+00:00,18.0,18.25,17.829999923706055,17.829999923706055,30100,,
2005-11-07 00:00:00+00:00,17.790000915527344,18.549999237060547,17.690000534057617,18.15999984741211,46100,,
2005-11-08 00:00:00+00:00,18.200000762939453,18.440000534057617,18.15999984741211,18.200000762939453,29400,,
2005-11-09 00:00:00+00:00,18.93000030517578,19.5,18.299999237060547,18.399999618530277,86100,,
2005-11-10 00:00:00+00:00,18.5,18.5,17.6200008392334,18.399999618530277,83300,,
2005-11-11 00:00:00+00:00,18.399999618530277,18.5,18.010000228881836,18.399999618530277,72400,,
2005-11-14 00:00:00+00:00,19.13999938964844,19.13999938964844,18.700000762939453,18.82999992370605,46000,,
2005-11-15 00:00:00+00:00,19.36000061035156,19.36000061035156,18.950000762939453,19.09000015258789,73700,,
2005-11-16 00:00:00+00:00,19.31999969482422,19.739999771118164,19.020000457763672,19.25,30300,,
2005-11-17 00:00:00+00:00,19.450000762939453,19.700000762939453,18.75,18.959999084472656,37600,,
2005-11-18 00:00:00+00:00,18.8799991607666,19.26000022888184,18.46999931335449,18.729999542236328,41300,,
2005-11-21 00:00:00+00:00,18.950000762939453,19.489999771118164,18.649999618530277,18.700000762939453,61500,,
2005-11-22 00:00:00+00:00,18.729999542236328,18.729999542236328,17.219999313354492,18.40999984741211,91400,,
2005-11-23 00:00:00+00:00,18.229999542236328,18.6299991607666,18.200000762939453,18.51000022888184,23000,,
2005-11-25 00:00:00+00:00,18.229999542236328,18.399999618530277,18.020000457763672,18.229999542236328,40700,,
2005-11-28 00:00:00+00:00,18.0,18.190000534057617,17.489999771118164,18.020000457763672,105800,,
2005-11-29 00:00:00+00:00,17.790000915527344,19.0,17.790000915527344,18.420000076293945,124800,,
2005-11-30 00:00:00+00:00,18.350000381469727,18.350000381469727,17.549999237060547,18.15999984741211,80500,,
2005-12-01 00:00:00+00:00,18.229999542236328,18.459999084472656,17.850000381469727,17.940000534057617,54300,,
2005-12-02 00:00:00+00:00,18.100000381469727,19.100000381469727,18.09000015258789,19.0,65200,,
2005-12-05 00:00:00+00:00,19.13999938964844,19.13999938964844,18.850000381469727,19.0,12800,,
2005-12-06 00:00:00+00:00,18.790000915527344,20.88999938964844,18.459999084472656,19.799999237060547,225400,,
2005-12-07 00:00:00+00:00,20.25,20.520000457763672,19.6299991607666,20.0,190900,,
2005-12-08 00:00:00+00:00,20.450000762939453,20.450000762939453,20.01000022888184,20.299999237060547,192400,,
2005-12-09 00:00:00+00:00,20.229999542236328,20.479999542236328,20.229999542236328,20.479999542236328,77000,,
2005-12-12 00:00:00+00:00,20.6299991607666,21.25,20.40999984741211,20.950000762939453,246600,,
2005-12-13 00:00:00+00:00,20.799999237060547,20.940000534057617,20.790000915527344,20.940000534057617,67200,,
2005-12-14 00:00:00+00:00,21.170000076293945,21.399999618530277,20.950000762939453,21.170000076293945,105700,,
2005-12-15 00:00:00+00:00,21.43000030517578,22.0,21.32999992370605,21.950000762939453,22700,,
2005-12-16 00:00:00+00:00,21.46999931335449,22.26000022888184,21.46999931335449,22.26000022888184,33700,,
2005-12-19 00:00:00+00:00,22.26000022888184,22.450000762939453,21.809999465942383,22.350000381469727,125800,,
2005-12-20 00:00:00+00:00,22.350000381469727,22.420000076293945,22.170000076293945,22.299999237060547,118800,,
2005-12-21 00:00:00+00:00,22.299999237060547,22.82999992370605,22.299999237060547,22.3700008392334,111200,,
2005-12-22 00:00:00+00:00,22.540000915527344,22.61000061035156,22.209999084472656,22.32999992370605,97700,,
2005-12-23 00:00:00+00:00,22.32999992370605,22.459999084472656,22.170000076293945,22.350000381469727,109000,,
2005-12-27 00:00:00+00:00,22.46999931335449,22.46999931335449,21.57999992370605,21.90999984741211,109700,,
2005-12-28 00:00:00+00:00,21.899999618530277,22.049999237060547,21.07999992370605,21.86000061035156,52200,,
2005-12-29 00:00:00+00:00,21.59000015258789,22.420000076293945,21.309999465942383,22.21999931335449,91000,,
2005-12-30 00:00:00+00:00,22.440000534057617,22.770000457763672,22.229999542236328,22.75,55800,,
2006-01-03 00:00:00+00:00,22.75,23.520000457763672,22.36000061035156,23.09000015258789,360600,,
