date,TRS_Open,TRS_High,TRS_Low,TRS_Close,TRS_Volume,TRS_Dividends,TRS_Stock Splits
2007-05-18 00:00:00+00:00,9.203186988830566,9.90438175201416,8.980079650878906,9.213791847229004,7380279,0.0,
2007-05-21 00:00:00+00:00,9.338644981384276,9.721116065979004,9.163347244262695,9.456878662109377,843988,0.0,
2007-05-22 00:00:00+00:00,9.609561920166016,9.864542007446287,9.577689170837402,9.56666088104248,374116,0.0,
2007-05-23 00:00:00+00:00,9.80079746246338,9.864542007446287,9.322709083557127,9.48824405670166,433979,0.0,
2007-05-24 00:00:00+00:00,9.633465766906738,9.70517921447754,9.561753273010254,9.472563743591309,291160,0.0,
2007-05-25 00:00:00+00:00,9.70517921447754,9.7529878616333,9.585657119750977,9.550976753234863,203310,0.0,
2007-05-29 00:00:00+00:00,9.784860610961914,9.824701309204102,9.649401664733888,9.550976753234863,98392,0.0,
2007-05-30 00:00:00+00:00,9.625497817993164,9.960159301757812,9.346613883972168,9.590185165405272,311617,0.0,
2007-05-31 00:00:00+00:00,9.641433715820312,10.318724632263184,9.641433715820312,9.833273887634276,189380,0.0,
2007-06-01 00:00:00+00:00,9.960159301757812,10.19920253753662,9.920318603515623,9.801905632019045,161017,0.0,
2007-06-04 00:00:00+00:00,10.039840698242188,10.581672668457031,9.960159301757812,10.037152290344238,134160,0.0,
2007-06-05 00:00:00+00:00,10.23107624053955,10.278883934020996,10.15936279296875,10.076360702514648,102534,0.0,
2007-06-06 00:00:00+00:00,10.15936279296875,10.175298690795898,9.362549781799316,9.809748649597168,90737,0.0,
2007-06-07 00:00:00+00:00,9.80079746246338,10.0,9.37051773071289,9.449040412902832,483050,0.0,
2007-06-08 00:00:00+00:00,9.561753273010254,9.792828559875488,9.561753273010254,9.56666088104248,252255,0.0,
2007-06-11 00:00:00+00:00,9.641433715820312,9.760955810546877,9.426295280456545,9.386306762695312,579308,0.0,
2007-06-12 00:00:00+00:00,9.577689170837402,9.657370567321776,9.402389526367188,9.456878662109377,87223,0.0,
2007-06-13 00:00:00+00:00,9.609561920166016,10.366534233093262,9.52191162109375,9.370623588562012,41917,0.0,
2007-06-14 00:00:00+00:00,9.55378532409668,9.649401664733888,9.466135025024414,9.394147872924805,213852,0.0,
2007-06-15 00:00:00+00:00,9.529879570007324,9.649401664733888,9.474103927612305,9.409831047058104,98141,0.0,
2007-06-18 00:00:00+00:00,9.490039825439451,9.55378532409668,9.354581832885742,9.213791847229004,159260,0.0,
2007-06-19 00:00:00+00:00,9.258963584899902,9.402389526367188,9.243027687072754,9.17458438873291,145706,0.0,
2007-06-20 00:00:00+00:00,9.243027687072754,9.561753273010254,9.083664894104004,9.276524543762209,185113,0.0,
2007-06-21 00:00:00+00:00,9.505975723266602,9.641433715820312,9.394421577453612,9.425512313842772,75802,0.0,
2007-06-22 00:00:00+00:00,9.561753273010254,9.59362506866455,9.362549781799316,9.25299835205078,721876,0.0,
2007-06-25 00:00:00+00:00,9.203186988830566,9.490039825439451,9.195219039916992,9.213791847229004,206197,0.0,
2007-06-26 00:00:00+00:00,9.442231178283691,9.561753273010254,9.290837287902832,9.221632957458496,105546,0.0,
2007-06-27 00:00:00+00:00,9.38645362854004,9.474103927612305,9.322709083557127,9.268683433532717,98267,0.0,
2007-06-28 00:00:00+00:00,9.48207187652588,10.15139389038086,9.474103927612305,9.63723373413086,82454,0.0,
2007-06-29 00:00:00+00:00,9.80079746246338,9.832669258117676,9.569721221923828,9.472563743591309,47690,0.0,
