date,DHF_Open,DHF_High,DHF_Low,DHF_Close,DHF_Volume,DHF_Dividends,DHF_Stock Splits
1998-04-27 00:00:00+00:00,15.0,15.25,15.0,0.9059414863586426,109300,0.0,
1998-04-28 00:00:00+00:00,15.1875,15.375,15.125,0.9059414863586426,51900,0.0,
1998-04-29 00:00:00+00:00,15.25,15.25,15.125,0.9096845984458924,64300,0.0,
1998-04-30 00:00:00+00:00,15.1875,15.25,15.125,0.9096845984458924,48900,0.0,
1998-05-01 00:00:00+00:00,15.125,15.1875,15.0625,0.9059414863586426,62200,0.0,
1998-05-04 00:00:00+00:00,15.125,15.1875,15.0625,0.9096845984458924,49900,0.0,
1998-05-05 00:00:00+00:00,15.0625,15.0625,15.0,0.902197241783142,109400,0.0,
1998-05-06 00:00:00+00:00,15.0,15.0625,15.0,0.8984535336494446,84500,0.0,
1998-05-07 00:00:00+00:00,15.0,15.0625,15.0,0.8984535336494446,113600,0.0,
1998-05-08 00:00:00+00:00,15.0,15.0625,15.0,0.902197241783142,120300,0.0,
1998-05-11 00:00:00+00:00,15.0,15.0625,15.0,0.902197241783142,96400,0.0,
1998-05-12 00:00:00+00:00,15.0,15.0625,15.0,0.902197241783142,119400,0.0,
1998-05-13 00:00:00+00:00,15.0,15.0625,15.0,0.902197241783142,94600,0.0,
1998-05-14 00:00:00+00:00,15.0625,15.0625,15.0,0.8984535336494446,63200,0.0,
1998-05-15 00:00:00+00:00,15.0,15.0625,15.0,0.8984535336494446,67700,0.0,
1998-05-18 00:00:00+00:00,15.0625,15.0625,15.0,0.8984535336494446,160000,0.0,
1998-05-19 00:00:00+00:00,15.0625,15.0625,15.0,0.8984535336494446,55400,0.0,
1998-05-20 00:00:00+00:00,15.0,15.0625,15.0,0.8984535336494446,98200,0.0,
1998-05-21 00:00:00+00:00,15.0,15.125,15.0,0.9059414863586426,123900,0.0,
1998-05-22 00:00:00+00:00,15.125,15.125,15.0,0.9059414863586426,117200,0.0,
1998-05-26 00:00:00+00:00,15.125,15.1875,15.0,0.9059414863586426,270200,0.0,
1998-05-27 00:00:00+00:00,15.125,15.1875,15.0625,0.9059414863586426,56100,0.0,
1998-05-28 00:00:00+00:00,15.125,15.1875,15.0625,0.9059414863586426,255300,0.0,
1998-05-29 00:00:00+00:00,15.125,15.1875,15.125,0.9059414863586426,83100,0.0,
1998-06-01 00:00:00+00:00,15.125,15.1875,15.125,0.9059414863586426,149500,0.0,
1998-06-02 00:00:00+00:00,15.1875,15.1875,15.125,0.9059414863586426,178100,0.0,
1998-06-03 00:00:00+00:00,15.1875,15.25,15.1875,0.9096845984458924,284900,0.0,
1998-06-04 00:00:00+00:00,15.1875,15.1875,15.125,0.9059414863586426,114300,0.0,
1998-06-05 00:00:00+00:00,15.125,15.1875,15.125,0.9059414863586426,88200,0.0,
1998-06-08 00:00:00+00:00,15.125,15.25,15.125,0.9134291410446168,139900,0.0,
1998-06-09 00:00:00+00:00,15.1875,15.3125,15.1875,0.9134291410446168,192700,0.0,
1998-06-10 00:00:00+00:00,15.1875,15.3125,15.1875,0.9134291410446168,222500,0.0,
1998-06-11 00:00:00+00:00,15.3125,15.3125,15.1875,0.9134291410446168,161900,0.0,
1998-06-12 00:00:00+00:00,15.1875,15.25,15.125,0.9168999195098876,114300,0.12,
1998-06-15 00:00:00+00:00,15.1875,15.3125,15.1875,0.9168999195098876,276200,0.0,
1998-06-16 00:00:00+00:00,15.1875,15.25,15.125,0.9168999195098876,263700,0.0,
1998-06-17 00:00:00+00:00,15.1875,15.25,15.125,0.9168999195098876,313900,0.0,
1998-06-18 00:00:00+00:00,15.25,15.25,15.0625,0.9131266474723816,176100,0.0,
1998-06-19 00:00:00+00:00,15.125,15.125,15.0,0.9055795073509216,77400,0.0,
1998-06-22 00:00:00+00:00,15.0,15.0625,15.0,0.9055795073509216,84400,0.0,
1998-06-23 00:00:00+00:00,15.0625,15.0625,15.0,0.9093530774116516,75500,0.0,
1998-06-24 00:00:00+00:00,15.0,15.0625,15.0,0.9055795073509216,121400,0.0,
1998-06-25 00:00:00+00:00,15.0625,15.0625,15.0,0.9093530774116516,87800,0.0,
1998-06-26 00:00:00+00:00,15.0,15.0625,15.0,0.9055795073509216,30400,0.0,
1998-06-29 00:00:00+00:00,15.0,15.0625,15.0,0.9055795073509216,101500,0.0,
1998-06-30 00:00:00+00:00,15.0,15.0625,15.0,0.9055795073509216,109200,0.0,
1998-07-01 00:00:00+00:00,15.0,15.0625,15.0,0.9055795073509216,85200,0.0,
1998-07-02 00:00:00+00:00,15.0625,15.0625,15.0,0.9055795073509216,63600,0.0,
1998-07-06 00:00:00+00:00,15.0625,15.0625,15.0,0.9093530774116516,105400,0.0,
1998-07-07 00:00:00+00:00,15.0,15.0625,14.9375,0.9055795073509216,65500,0.0,
1998-07-08 00:00:00+00:00,15.0,15.0,14.9375,0.9055795073509216,98300,0.0,
1998-07-09 00:00:00+00:00,14.9375,15.0,14.875,0.9018067121505736,72100,0.0,
1998-07-10 00:00:00+00:00,14.9375,15.0,14.875,0.9018067121505736,80800,0.0,
1998-07-13 00:00:00+00:00,14.875,14.9375,14.875,0.909109890460968,101600,0.12,
1998-07-14 00:00:00+00:00,14.875,14.9375,14.75,0.9015023112297058,171100,0.0,
1998-07-15 00:00:00+00:00,14.8125,14.875,14.6875,0.8976986408233643,102800,0.0,
1998-07-16 00:00:00+00:00,14.8125,14.875,14.75,0.9015023112297058,84900,0.0,
1998-07-17 00:00:00+00:00,14.8125,14.875,14.75,0.9053056836128236,44000,0.0,
1998-07-20 00:00:00+00:00,14.875,14.875,14.75,0.9015023112297058,71100,0.0,
1998-07-21 00:00:00+00:00,14.8125,14.8125,14.625,0.8938945531845093,89800,0.0,
1998-07-22 00:00:00+00:00,14.75,14.75,14.625,0.8900907039642334,101200,0.0,
1998-07-23 00:00:00+00:00,14.625,14.6875,14.3125,0.8710715174674988,146300,0.0,
1998-07-24 00:00:00+00:00,14.375,14.5,14.3125,0.8786791563034058,133000,0.0,
1998-07-27 00:00:00+00:00,14.4375,14.5,14.375,0.8748754262924194,122800,0.0,
