date,VOOG_Open,VOOG_High,VOOG_Low,VOOG_Close,VOOG_Volume,VOOG_Dividends,VOOG_Stock Splits
2010-10-07 00:00:00+00:00,53.47999954223633,53.58000183105469,53.43000030517578,44.711055755615234,2800,0.0,
2010-10-08 00:00:00+00:00,53.70000076293945,54.11000061035156,53.59000015258789,45.213138580322266,12400,0.0,
2010-10-11 00:00:00+00:00,54.09000015258789,54.2400016784668,54.060001373291016,45.3303108215332,5600,0.0,
2010-10-12 00:00:00+00:00,53.63999938964844,54.40999984741211,53.63999938964844,45.46419906616211,28500,0.0,
2010-10-13 00:00:00+00:00,54.63999938964844,54.93999862670898,54.63999938964844,45.95792388916016,9900,0.0,
2010-10-14 00:00:00+00:00,54.77999877929688,54.880001068115234,54.650001525878906,45.7403450012207,18200,0.0,
2010-10-15 00:00:00+00:00,55.02000045776367,55.13999938964844,54.95000076293945,46.14201736450195,8400,0.0,
2010-10-18 00:00:00+00:00,55.18999862670898,55.58000183105469,55.18000030517578,46.51021194458008,9800,0.0,
2010-10-19 00:00:00+00:00,54.59999847412109,54.95000076293945,54.470001220703125,45.59807968139648,9400,0.0,
2010-10-20 00:00:00+00:00,54.880001068115234,55.400001525878906,54.84000015258789,46.23405838012695,42400,0.0,
2010-10-21 00:00:00+00:00,55.41999816894531,55.619998931884766,54.88999938964844,46.0583381652832,21800,0.0,
2010-10-22 00:00:00+00:00,55.38999938964844,55.459999084472656,55.36000061035156,46.37632369995117,12200,0.0,
2010-10-25 00:00:00+00:00,55.90999984741211,56.040000915527344,55.650001525878906,46.56879425048828,46300,0.0,
2010-10-26 00:00:00+00:00,55.65999984741211,55.65999984741211,55.560001373291016,46.49348831176758,6300,0.0,
2010-10-27 00:00:00+00:00,55.2599983215332,55.369998931884766,55.130001068115234,46.14201736450195,12800,0.0,
2010-10-28 00:00:00+00:00,55.33000183105469,55.68000030517578,55.33000183105469,46.59390640258789,10200,0.0,
2010-10-29 00:00:00+00:00,55.720001220703125,55.810001373291016,55.630001068115234,46.69431686401367,8300,0.0,
2010-11-01 00:00:00+00:00,56.119998931884766,56.16999816894531,55.56999969482422,46.59390640258789,11200,0.0,
2010-11-02 00:00:00+00:00,56.16999816894531,56.45000076293945,56.16999816894531,47.23825073242188,7200,0.0,
2010-11-03 00:00:00+00:00,56.459999084472656,56.5099983215332,56.040000915527344,47.28844833374024,29300,0.0,
2010-11-04 00:00:00+00:00,57.209999084472656,57.5,57.15999984741211,48.11689376831055,17800,0.0,
2010-11-05 00:00:00+00:00,57.619998931884766,57.619998931884766,57.38999938964844,48.21733856201172,23200,0.0,
2010-11-08 00:00:00+00:00,57.47999954223633,57.61000061035156,57.36000061035156,48.15873336791992,6600,0.0,
2010-11-09 00:00:00+00:00,57.88999938964844,57.88999938964844,57.09000015258789,47.77381134033203,13400,0.0,
2010-11-10 00:00:00+00:00,57.0,57.45000076293945,56.95000076293945,48.07505798339844,4700,0.0,
2010-11-11 00:00:00+00:00,56.95000076293945,57.220001220703125,56.7599983215332,47.79891586303711,4300,0.0,
2010-11-12 00:00:00+00:00,57.02000045776367,57.02000045776367,56.25,47.26335906982422,4500,0.0,
2010-11-15 00:00:00+00:00,56.720001220703125,56.720001220703125,56.47999954223633,47.27172088623047,2800,0.0,
2010-11-16 00:00:00+00:00,56.040000915527344,56.040000915527344,55.119998931884766,46.34283828735352,23400,0.0,
2010-11-17 00:00:00+00:00,55.31999969482422,55.650001525878906,55.31999969482422,46.56043243408203,19000,0.0,
2010-11-18 00:00:00+00:00,56.470001220703125,56.54999923706055,56.470001220703125,47.321922302246094,2300,0.0,
2010-11-19 00:00:00+00:00,56.27000045776367,56.59000015258789,56.220001220703125,47.35540771484375,7800,0.0,
2010-11-22 00:00:00+00:00,56.33000183105469,56.65999984741211,56.0099983215332,47.28844833374024,17600,0.0,
2010-11-23 00:00:00+00:00,55.86000061035156,55.970001220703125,55.63999938964844,46.77800369262695,32600,0.0,
2010-11-24 00:00:00+00:00,56.380001068115234,56.720001220703125,56.31999969482422,47.43070983886719,4300,0.0,
2010-11-26 00:00:00+00:00,56.540000915527344,56.540000915527344,56.43999862670898,47.22987747192383,4000,0.0,
2010-11-29 00:00:00+00:00,56.13999938964844,56.29999923706055,55.70000076293945,47.11272048950195,47200,0.0,
2010-11-30 00:00:00+00:00,55.709999084472656,56.27999877929688,55.619998931884766,46.84493255615234,51500,0.0,
2010-12-01 00:00:00+00:00,56.91999816894531,57.2400016784668,56.880001068115234,47.8658447265625,28900,0.0,
2010-12-02 00:00:00+00:00,57.58000183105469,57.77000045776367,57.52999877929688,48.34283447265625,6600,0.0,
2010-12-03 00:00:00+00:00,57.59000015258789,57.9900016784668,57.59000015258789,48.51857376098633,9300,0.0,
2010-12-06 00:00:00+00:00,57.95000076293945,57.970001220703125,57.7400016784668,48.51020812988281,48800,0.0,
2010-12-07 00:00:00+00:00,58.650001525878906,58.650001525878906,57.84999847412109,48.409786224365234,11400,0.0,
2010-12-08 00:00:00+00:00,57.959999084472656,57.959999084472656,57.65999984741211,48.47673034667969,13500,0.0,
2010-12-09 00:00:00+00:00,57.84999847412109,58.0,57.84999847412109,48.526947021484375,3400,0.0,
2010-12-10 00:00:00+00:00,58.31999969482422,58.31999969482422,58.130001068115234,48.78637313842773,4500,0.0,
2010-12-13 00:00:00+00:00,58.68000030517578,58.68000030517578,58.52000045776367,49.0290412902832,1900,0.0,
2010-12-14 00:00:00+00:00,58.560001373291016,58.58000183105469,58.380001068115234,48.853294372558594,3100,0.0,
2010-12-15 00:00:00+00:00,58.470001220703125,58.56999969482422,58.119998931884766,48.73614501953125,12200,0.0,
2010-12-16 00:00:00+00:00,58.02999877929688,58.5,57.9900016784668,48.92024612426758,11900,0.0,
2010-12-17 00:00:00+00:00,58.5099983215332,58.650001525878906,58.5099983215332,49.07923889160156,4000,0.0,
2010-12-20 00:00:00+00:00,58.90999984741211,58.90999984741211,58.43999862670898,49.1378173828125,11300,0.0,
2010-12-21 00:00:00+00:00,58.9900016784668,59.04999923706055,58.869998931884766,49.41397476196289,25900,0.0,
2010-12-22 00:00:00+00:00,59.0,59.060001373291016,58.95000076293945,49.3805046081543,11400,0.0,
2010-12-23 00:00:00+00:00,58.9900016784668,59.02000045776367,58.91999816894531,49.3219108581543,3200,0.0,
2010-12-27 00:00:00+00:00,58.7400016784668,58.75,58.45000076293945,49.33870315551758,4700,0.21,
2010-12-28 00:00:00+00:00,58.650001525878906,58.68000030517578,58.619998931884766,49.279930114746094,2000,0.0,
2010-12-29 00:00:00+00:00,58.810001373291016,58.93999862670898,58.79999923706055,49.38909149169922,10000,0.0,
2010-12-30 00:00:00+00:00,58.959999084472656,58.959999084472656,58.68000030517578,49.347110748291016,17900,0.0,
2010-12-31 00:00:00+00:00,58.68000030517578,58.709999084472656,58.540000915527344,49.254730224609375,3100,0.0,
2011-01-03 00:00:00+00:00,59.220001220703125,59.4900016784668,59.130001068115234,49.75862503051758,9800,0.0,
2011-01-04 00:00:00+00:00,59.52999877929688,59.52999877929688,58.81999969482422,49.54865646362305,12300,0.0,
2011-01-05 00:00:00+00:00,58.9900016784668,59.31999969482422,58.81999969482422,49.75862503051758,29900,0.0,
2011-01-06 00:00:00+00:00,59.52000045776367,59.52000045776367,59.11000061035156,49.75021743774414,12000,0.0,
2011-01-07 00:00:00+00:00,59.400001525878906,59.400001525878906,58.86000061035156,49.691436767578125,23300,0.0,
2011-01-10 00:00:00+00:00,59.040000915527344,59.150001525878906,58.810001373291016,49.67462158203125,4500,0.0,
2011-01-11 00:00:00+00:00,59.45000076293945,59.45000076293945,59.209999084472656,49.75021743774414,14900,0.0,
2011-01-12 00:00:00+00:00,59.72999954223633,59.75,59.47999954223633,50.17012786865234,30900,0.0,
2011-01-13 00:00:00+00:00,59.86000061035156,59.86000061035156,59.630001068115234,50.11134338378906,24000,0.0,
2011-01-14 00:00:00+00:00,59.59000015258789,59.95000076293945,59.540000915527344,50.32127380371094,14500,0.0,
2011-01-18 00:00:00+00:00,59.9900016784668,60.22999954223633,59.86000061035156,50.57322692871094,32200,0.0,
2011-01-19 00:00:00+00:00,60.20000076293945,60.220001220703125,59.630001068115234,50.144927978515625,30500,0.0,
2011-01-20 00:00:00+00:00,59.619998931884766,59.619998931884766,59.130001068115234,49.934967041015625,64200,0.0,
2011-01-21 00:00:00+00:00,59.91999816894531,59.91999816894531,59.380001068115234,49.86779022216797,16900,0.0,
2011-01-24 00:00:00+00:00,59.34999847412109,59.86000061035156,59.34999847412109,50.27090072631836,3900,0.0,
2011-01-25 00:00:00+00:00,59.720001220703125,59.790000915527344,59.470001220703125,50.21210861206055,4400,0.0,
2011-01-26 00:00:00+00:00,60.18000030517578,60.29999923706055,59.91999816894531,50.64041519165039,9700,0.0,
2011-01-27 00:00:00+00:00,60.150001525878906,60.400001525878906,60.150001525878906,50.59003448486328,2900,0.0,
2011-01-28 00:00:00+00:00,60.29999923706055,60.29999923706055,59.0,49.62423706054688,59700,0.0,
2011-01-31 00:00:00+00:00,59.29999923706055,59.56999969482422,59.16999816894531,49.91816711425781,3500,0.0,
2011-02-01 00:00:00+00:00,59.95000076293945,60.45000076293945,59.869998931884766,50.72441101074219,3700,0.0,
2011-02-02 00:00:00+00:00,60.2599983215332,60.40999984741211,60.22999954223633,50.64041519165039,8300,0.0,
2011-02-03 00:00:00+00:00,60.20000076293945,60.47999954223633,60.20000076293945,50.783180236816406,10000,0.0,
2011-02-04 00:00:00+00:00,60.5099983215332,60.70000076293945,60.31999969482422,50.96794128417969,6800,0.0,
2011-02-07 00:00:00+00:00,61.02999877929688,61.2400016784668,60.93999862670898,51.21989440917969,17300,0.0,
2011-02-08 00:00:00+00:00,61.08000183105469,61.31999969482422,61.08000183105469,51.49701690673828,2600,0.0,
2011-02-09 00:00:00+00:00,61.34000015258789,61.34999847412109,61.119998931884766,51.40464019775391,3500,0.0,
2011-02-10 00:00:00+00:00,61.040000915527344,61.33000183105469,60.93999862670898,51.42982864379883,14600,0.0,
2011-02-11 00:00:00+00:00,61.29999923706055,61.61000061035156,61.29999923706055,51.74055862426758,2100,0.0,
2011-02-14 00:00:00+00:00,61.790000915527344,61.84000015258789,61.75,51.90851593017578,8700,0.0,
2011-02-15 00:00:00+00:00,61.5,61.68999862670898,61.5,51.74895477294922,10000,0.0,
2011-02-16 00:00:00+00:00,61.88999938964844,62.09000015258789,61.790000915527344,52.09327697753906,7000,0.0,
2011-02-17 00:00:00+00:00,61.869998931884766,62.150001525878906,61.77999877929688,52.19406127929688,11100,0.0,
2011-02-18 00:00:00+00:00,62.220001220703125,62.2599983215332,62.0,52.10169219970703,7700,0.0,
2011-02-22 00:00:00+00:00,61.650001525878906,61.68000030517578,60.88999938964844,51.13590240478516,18600,0.0,
2011-02-23 00:00:00+00:00,60.880001068115234,60.93999862670898,60.119998931884766,50.72441101074219,21700,0.0,
2011-02-24 00:00:00+00:00,60.470001220703125,60.5099983215332,60.0,50.816776275634766,19600,0.0,
2011-02-25 00:00:00+00:00,60.91999816894531,61.20000076293945,60.900001525878906,51.396263122558594,8000,0.0,
2011-02-28 00:00:00+00:00,61.47999954223633,61.5099983215332,61.2400016784668,51.53061294555664,5500,0.0,
2011-03-01 00:00:00+00:00,61.650001525878906,61.650001525878906,60.52000045776367,50.82517623901367,3400,0.0,
2011-03-02 00:00:00+00:00,60.34000015258789,60.84999847412109,60.34000015258789,50.86716842651367,1700,0.0,
2011-03-03 00:00:00+00:00,61.66999816894531,61.68000030517578,61.63999938964844,51.76575469970703,1200,0.0,
2011-03-04 00:00:00+00:00,61.65999984741211,61.65999984741211,61.02999877929688,51.2702751159668,20000,0.0,
2011-03-07 00:00:00+00:00,61.77000045776367,61.77000045776367,60.70000076293945,50.98473358154297,4100,0.0,
2011-03-08 00:00:00+00:00,60.70000076293945,61.29999923706055,60.56999969482422,51.40464019775391,10200,0.0,
2011-03-09 00:00:00+00:00,61.0,61.18000030517578,60.869998931884766,51.203086853027344,4300,0.0,
2011-03-10 00:00:00+00:00,60.34000015258789,60.34999847412109,59.95000076293945,50.438873291015625,24300,0.0,
2011-03-11 00:00:00+00:00,59.90999984741211,60.33000183105469,59.86000061035156,50.66559982299805,6400,0.0,
2011-03-14 00:00:00+00:00,60.119998931884766,60.22999954223633,59.63999938964844,50.38007354736328,11000,0.0,
2011-03-15 00:00:00+00:00,58.52000045776367,59.5099983215332,58.52000045776367,49.97697830200195,7700,0.0,
2011-03-16 00:00:00+00:00,58.90999984741211,59.16999816894531,57.97999954223633,48.8684196472168,38200,0.0,
2011-03-17 00:00:00+00:00,59.0099983215332,59.20000076293945,58.810001373291016,49.4394760131836,19300,0.0,
2011-03-18 00:00:00+00:00,59.5099983215332,59.5099983215332,58.9900016784668,49.54026794433594,10200,0.0,
2011-03-21 00:00:00+00:00,59.70000076293945,60.02999877929688,59.70000076293945,50.3297004699707,3400,0.0,
2011-03-22 00:00:00+00:00,59.93999862670898,59.93999862670898,59.77000045776367,50.26249694824219,7600,0.0,
2011-03-23 00:00:00+00:00,59.66999816894531,59.9900016784668,59.41999816894531,50.36327362060547,53500,0.0,
2011-03-24 00:00:00+00:00,60.59000015258789,60.810001373291016,60.16999816894531,50.993141174316406,28600,0.0,
2011-03-25 00:00:00+00:00,60.84999847412109,61.0,60.709999084472656,51.24420547485352,49900,0.198,
2011-03-28 00:00:00+00:00,60.91999816894531,61.0,60.79999923706055,51.22735977172852,5900,0.0,
2011-03-29 00:00:00+00:00,60.5,61.04999923706055,60.380001068115234,51.42958450317383,26300,0.0,
2011-03-30 00:00:00+00:00,61.41999816894531,61.58000183105469,61.34000015258789,51.7750358581543,5800,0.0,
2011-03-31 00:00:00+00:00,61.47999954223633,61.54999923706055,61.40999984741211,51.83399963378906,3000,0.0,
2011-04-01 00:00:00+00:00,61.7599983215332,61.93999862670898,61.52999877929688,51.88454818725586,4300,0.0,
2011-04-04 00:00:00+00:00,61.68999862670898,61.7400016784668,61.47999954223633,51.93511199951172,4100,0.0,
2011-04-05 00:00:00+00:00,61.59999847412109,61.86000061035156,61.56999969482422,52.01093673706055,6600,0.0,
2011-04-06 00:00:00+00:00,61.900001525878906,61.93000030517578,61.560001373291016,51.89296340942383,5500,0.0,
2011-04-07 00:00:00+00:00,61.66999816894531,61.81999969482422,61.43000030517578,51.7581672668457,4100,0.0,
2011-04-08 00:00:00+00:00,61.790000915527344,62.0099983215332,61.18000030517578,51.74974060058594,5100,0.0,
2011-04-11 00:00:00+00:00,61.56999969482422,61.56999969482422,61.2400016784668,51.631778717041016,3700,0.0,
2011-04-12 00:00:00+00:00,60.83000183105469,60.91999816894531,60.61000061035156,51.17681121826172,7800,0.0,
2011-04-13 00:00:00+00:00,61.06999969482422,61.11000061035156,60.91999816894531,51.34532928466797,5600,0.0,
2011-04-14 00:00:00+00:00,60.61000061035156,60.61000061035156,60.61000061035156,51.06728363037109,300,0.0,
2011-04-15 00:00:00+00:00,61.02000045776367,61.2599983215332,61.02000045776367,51.61494064331055,3700,0.0,
2011-04-18 00:00:00+00:00,60.34000015258789,60.5,60.18000030517578,50.974605560302734,2700,0.0,
2011-04-19 00:00:00+00:00,60.72999954223633,60.869998931884766,60.540000915527344,51.28632736206055,8100,0.0,
2011-04-20 00:00:00+00:00,61.720001220703125,61.900001525878906,61.68999862670898,52.15417098999024,10400,0.0,
2011-04-21 00:00:00+00:00,62.380001068115234,62.380001068115234,62.18000030517578,52.465919494628906,1300,0.0,
2011-04-25 00:00:00+00:00,62.2599983215332,62.310001373291016,62.09000015258789,52.45748519897461,7300,0.0,
2011-04-26 00:00:00+00:00,62.47999954223633,62.84000015258789,62.45000076293945,52.85348510742188,4200,0.0,
2011-04-27 00:00:00+00:00,62.77999877929688,63.150001525878906,62.63999938964844,53.20737457275391,10300,0.0,
2011-04-28 00:00:00+00:00,63.06999969482422,63.27000045776367,63.06999969482422,53.27476501464844,2800,0.0,
2011-04-29 00:00:00+00:00,63.43000030517578,63.47999954223633,63.369998931884766,53.468563079833984,1400,0.0,
2011-05-02 00:00:00+00:00,63.68000030517578,63.84999847412109,63.56999969482422,53.59493637084961,3100,0.0,
2011-05-03 00:00:00+00:00,63.45000076293945,63.45000076293945,62.90999984741211,53.005149841308594,4000,0.0,
2011-05-04 00:00:00+00:00,63.18000030517578,63.18000030517578,62.75,52.971458435058594,1400,0.0,
2011-05-05 00:00:00+00:00,62.619998931884766,62.959999084472656,62.2599983215332,52.45748519897461,2400,0.0,
2011-05-06 00:00:00+00:00,63.060001373291016,63.2400016784668,62.470001220703125,52.743953704833984,116100,0.0,
2011-05-09 00:00:00+00:00,62.68000030517578,63.0,62.619998931884766,53.08098220825195,8600,0.0,
2011-05-10 00:00:00+00:00,63.16999816894531,63.43000030517578,63.09999847412109,53.43486022949219,11700,0.0,
2011-05-11 00:00:00+00:00,63.34999847412109,63.34999847412109,62.68000030517578,52.811370849609375,3200,0.0,
2011-05-12 00:00:00+00:00,62.7400016784668,63.220001220703125,62.7400016784668,53.26634979248047,800,0.0,
2011-05-13 00:00:00+00:00,63.290000915527344,63.290000915527344,62.70000076293945,52.82821273803711,7000,0.0,
2011-05-16 00:00:00+00:00,62.540000915527344,62.619998931884766,62.470001220703125,52.76082229614258,2100,0.0,
2011-05-17 00:00:00+00:00,62.0,62.18999862670898,61.709999084472656,52.33111190795898,7100,0.0,
2011-05-18 00:00:00+00:00,62.43999862670898,62.79999923706055,62.41999816894531,52.88719177246094,2800,0.0,
2011-05-19 00:00:00+00:00,63.02999877929688,63.02999877929688,62.63999938964844,53.02198791503906,8600,0.0,
2011-05-20 00:00:00+00:00,62.83000183105469,62.84000015258789,62.59000015258789,52.73554611206055,1800,0.0,
2011-05-23 00:00:00+00:00,61.7400016784668,61.90999984741211,61.58000183105469,52.13731002807617,4700,0.0,
2011-05-24 00:00:00+00:00,61.810001373291016,61.810001373291016,61.77999877929688,52.05307769775391,1000,0.0,
2011-05-25 00:00:00+00:00,61.63999938964844,61.900001525878906,61.63999938964844,52.15417098999024,2900,0.0,
2011-05-26 00:00:00+00:00,61.970001220703125,62.369998931884766,61.970001220703125,52.541748046875,2700,0.0,
2011-05-27 00:00:00+00:00,62.560001373291016,62.560001373291016,62.43000030517578,52.61757278442383,2300,0.0,
2011-05-31 00:00:00+00:00,62.9900016784668,62.9900016784668,62.810001373291016,52.9883041381836,2700,0.0,
2011-06-01 00:00:00+00:00,62.970001220703125,63.02999877929688,62.13999938964844,52.39851760864258,14200,0.0,
2011-06-02 00:00:00+00:00,61.95000076293945,61.95000076293945,61.5,52.07833480834961,6500,0.0,
2011-06-03 00:00:00+00:00,61.02999877929688,61.5099983215332,61.02999877929688,51.44642639160156,3000,0.0,
2011-06-06 00:00:00+00:00,60.95000076293945,61.18000030517578,60.56999969482422,51.11782836914063,11300,0.0,
2011-06-07 00:00:00+00:00,60.83000183105469,61.040000915527344,60.52000045776367,50.9914436340332,22200,0.0,
2011-06-08 00:00:00+00:00,60.45000076293945,60.4900016784668,60.20000076293945,50.75553512573242,6200,0.0,
2011-06-09 00:00:00+00:00,60.31999969482422,60.869998931884766,60.310001373291016,51.10098648071289,3000,0.0,
2011-06-10 00:00:00+00:00,60.43999862670898,60.43999862670898,59.7400016784668,50.34267425537109,4700,0.0,
2011-06-13 00:00:00+00:00,59.900001525878906,59.91999816894531,59.5,50.325828552246094,22700,0.0,
2011-06-14 00:00:00+00:00,60.34999847412109,60.65999984741211,60.310001373291016,50.974605560302734,32700,0.0,
2011-06-15 00:00:00+00:00,60.119998931884766,60.119998931884766,59.560001373291016,50.182594299316406,4400,0.0,
2011-06-16 00:00:00+00:00,59.54999923706055,59.59000015258789,59.25,49.92140579223633,8000,0.0,
2011-06-17 00:00:00+00:00,60.060001373291016,60.060001373291016,59.459999084472656,50.09833908081055,5600,0.0,
2011-06-20 00:00:00+00:00,59.540000915527344,60.04999923706055,59.540000915527344,50.52804565429688,12800,0.0,
2011-06-21 00:00:00+00:00,60.310001373291016,60.84999847412109,60.310001373291016,51.26948547363281,13800,0.0,
2011-06-22 00:00:00+00:00,60.869998931884766,60.97999954223633,60.47999954223633,50.95772552490234,22200,0.0,
2011-06-23 00:00:00+00:00,59.52000045776367,60.18999862670898,59.52000045776367,50.71339797973633,26000,0.0,
2011-06-24 00:00:00+00:00,59.93000030517578,59.93000030517578,59.4900016784668,50.33538436889648,3900,0.223,
2011-06-27 00:00:00+00:00,59.58000183105469,59.68000030517578,59.5,50.4706916809082,1000,0.0,
2011-06-28 00:00:00+00:00,60.75,60.91999816894531,60.75,51.51933670043945,400,0.0,
2011-06-29 00:00:00+00:00,61.27000045776367,61.52000045776367,61.27000045776367,52.02674865722656,3300,0.0,
2011-06-30 00:00:00+00:00,61.72999954223633,62.18000030517578,61.709999084472656,52.55953598022461,7000,0.0,
2011-07-01 00:00:00+00:00,62.18999862670898,63.13999938964844,62.18999862670898,53.38832092285156,9100,0.0,
2011-07-05 00:00:00+00:00,63.06999969482422,63.18000030517578,63.02999877929688,53.39677810668945,2000,0.0,
2011-07-06 00:00:00+00:00,63.13999938964844,63.33000183105469,62.97999954223633,53.55744934082031,20300,0.0,
2011-07-07 00:00:00+00:00,63.900001525878906,64.0999984741211,63.84000015258789,54.20862579345703,5300,0.0,
2011-07-08 00:00:00+00:00,63.4900016784668,63.59000015258789,63.27999877929688,53.73503494262695,12500,0.0,
2011-07-11 00:00:00+00:00,63.09000015258789,63.130001068115234,62.56999969482422,52.95701599121094,8200,0.0,
2011-07-12 00:00:00+00:00,62.79999923706055,62.810001373291016,62.29999923706055,52.6863899230957,6000,0.0,
2011-07-13 00:00:00+00:00,62.709999084472656,63.060001373291016,62.68999862670898,53.016204833984375,2600,0.0,
2011-07-14 00:00:00+00:00,62.68999862670898,62.68999862670898,62.0,52.54264068603516,4500,0.0,
2011-07-15 00:00:00+00:00,62.41999816894531,62.56999969482422,62.18999862670898,52.91472625732422,17100,0.0,
2011-07-18 00:00:00+00:00,62.34999847412109,62.34999847412109,61.7400016784668,52.49189376831055,20400,0.0,
2011-07-19 00:00:00+00:00,62.65999984741211,63.43000030517578,62.65999984741211,53.55744934082031,8300,0.0,
2011-07-20 00:00:00+00:00,63.70000076293945,63.70000076293945,63.150001525878906,53.40522003173828,4100,0.0,
2011-07-21 00:00:00+00:00,63.619998931884766,63.95000076293945,63.619998931884766,54.022579193115234,3300,0.0,
2011-07-22 00:00:00+00:00,64.0199966430664,64.05000305175781,63.810001373291016,54.166351318359375,4000,0.0,
2011-07-25 00:00:00+00:00,63.459999084472656,64.05999755859375,63.459999084472656,53.97183227539063,5200,0.0,
2011-07-26 00:00:00+00:00,63.720001220703125,63.75,63.709999084472656,53.87881088256836,3000,0.0,
2011-07-27 00:00:00+00:00,63.2400016784668,63.2400016784668,62.209999084472656,52.63564682006836,7600,0.0,
2011-07-28 00:00:00+00:00,62.34000015258789,62.81999969482422,62.119998931884766,52.54264068603516,2700,0.0,
2011-07-29 00:00:00+00:00,61.54999923706055,62.16999816894531,61.34000015258789,52.22125625610352,4100,0.0,
2011-08-01 00:00:00+00:00,62.56999969482422,62.56999969482422,60.95000076293945,51.90835189819336,14300,0.0,
2011-08-02 00:00:00+00:00,61.130001068115234,61.34000015258789,60.0099983215332,50.74975204467773,12100,0.0,
2011-08-03 00:00:00+00:00,60.11000061035156,60.34999847412109,59.09999847412109,51.01192855834961,124400,0.0,
2011-08-04 00:00:00+00:00,59.65999984741211,59.65999984741211,57.59999847412109,48.7793083190918,23800,0.0,
2011-08-05 00:00:00+00:00,58.18000030517578,58.400001525878906,56.09999847412109,48.76239776611328,37400,0.0,
2011-08-08 00:00:00+00:00,56.0099983215332,56.66999816894531,54.290000915527344,46.02237701416016,32000,0.0,
2011-08-09 00:00:00+00:00,55.150001525878906,56.58000183105469,54.18999862670898,47.84906768798828,16900,0.0,
2011-08-10 00:00:00+00:00,55.470001220703125,55.83000183105469,54.25,45.878604888916016,10800,0.0,
2011-08-11 00:00:00+00:00,54.83000183105469,57.06999969482422,54.59999847412109,48.26344299316406,7400,0.0,
2011-08-12 00:00:00+00:00,57.18999862670898,57.38999938964844,56.5,48.12812805175781,15000,0.0,
2011-08-15 00:00:00+00:00,57.56999969482422,58.02000045776367,57.310001373291016,49.066856384277344,8400,0.0,
2011-08-16 00:00:00+00:00,57.59999847412109,57.84000015258789,57.0,48.68628692626953,12900,0.0,
2011-08-17 00:00:00+00:00,57.65999984741211,58.11000061035156,57.08000183105469,48.49176025390625,9900,0.0,
2011-08-18 00:00:00+00:00,55.959999084472656,55.959999084472656,54.38999938964844,46.41984939575195,32100,0.0,
2011-08-19 00:00:00+00:00,54.119998931884766,55.34000015258789,53.900001525878906,45.8363151550293,21600,0.0,
2011-08-22 00:00:00+00:00,55.02999877929688,55.02999877929688,54.18000030517578,45.97164535522461,13300,0.0,
2011-08-23 00:00:00+00:00,54.20000076293945,55.900001525878906,54.20000076293945,47.25707244873047,5800,0.0,
2011-08-24 00:00:00+00:00,56.27000045776367,56.70000076293945,55.93000030517578,47.8997917175293,2800,0.0,
2011-08-25 00:00:00+00:00,56.869998931884766,56.869998931884766,55.72999954223633,47.15558624267578,2400,0.0,
2011-08-26 00:00:00+00:00,55.630001068115234,56.810001373291016,54.91999816894531,47.958984375,14900,0.0,
2011-08-29 00:00:00+00:00,57.56999969482422,58.25,57.56999969482422,49.261348724365234,5400,0.0,
