date,PB_Open,PB_High,PB_Low,PB_Close,PB_Volume,PB_Dividends,PB_Stock Splits
1999-02-26 00:00:00+00:00,6.1875,6.1875,6.1875,3.768638610839844,800,0.0,
1999-03-01 00:00:00+00:00,6.140625,6.15625,6.140625,3.749603748321533,1400,0.0,
1999-03-02 00:00:00+00:00,6.09375,6.09375,6.09375,3.711538314819336,6200,0.0,
1999-03-03 00:00:00+00:00,6.09375,6.125,6.09375,3.730570077896118,2000,0.0,
1999-03-04 00:00:00+00:00,6.125,6.125,6.125,3.730570077896118,0,0.0,
1999-03-05 00:00:00+00:00,6.0625,6.0625,6.0625,3.6925010681152335,12400,0.0,
1999-03-08 00:00:00+00:00,6.0625,6.0625,6.0625,3.6925010681152335,0,0.0,
1999-03-09 00:00:00+00:00,6.25,6.3125,6.25,3.8447704315185542,13400,0.0,
1999-03-10 00:00:00+00:00,6.375,6.375,6.375,3.8828399181365967,200,0.0,
1999-03-11 00:00:00+00:00,6.375,6.375,6.375,3.8828399181365967,0,0.0,
1999-03-12 00:00:00+00:00,6.375,6.40625,6.34375,3.863804817199707,20200,0.0,
1999-03-15 00:00:00+00:00,6.1875,6.1875,6.03125,3.673469066619873,6600,0.0,
1999-03-16 00:00:00+00:00,6.21875,6.21875,6.0625,3.730570077896118,45200,0.0,
1999-03-17 00:00:00+00:00,6.125,6.125,6.125,3.730570077896118,0,0.0,
1999-03-18 00:00:00+00:00,6.125,6.125,6.125,3.730570077896118,0,0.0,
1999-03-19 00:00:00+00:00,6.0625,6.1875,6.0625,3.768638610839844,37200,0.0,
1999-03-22 00:00:00+00:00,6.1875,6.1875,6.03125,3.730570077896118,9000,0.0,
1999-03-23 00:00:00+00:00,6.125,6.125,6.125,3.730570077896118,0,0.0,
1999-03-24 00:00:00+00:00,6.125,6.125,6.125,3.730570077896118,0,0.0,
1999-03-25 00:00:00+00:00,6.125,6.125,6.125,3.730570077896118,0,0.0,
1999-03-26 00:00:00+00:00,6.125,6.1875,6.125,3.768638610839844,8400,0.0,
1999-03-29 00:00:00+00:00,6.1875,6.25,6.1875,3.768638610839844,5000,0.0,
1999-03-30 00:00:00+00:00,6.28125,6.28125,6.1875,3.806704521179199,19000,0.0,
1999-03-31 00:00:00+00:00,6.25,6.25,6.25,3.806704521179199,0,0.0,
1999-04-01 00:00:00+00:00,6.25,6.375,6.25,3.8828399181365967,5800,0.0,
1999-04-05 00:00:00+00:00,6.375,6.375,6.375,3.8828399181365967,0,0.0,
1999-04-06 00:00:00+00:00,6.28125,6.28125,6.15625,3.749603748321533,800,0.0,
1999-04-07 00:00:00+00:00,6.15625,6.15625,6.15625,3.749603748321533,4800,0.0,
1999-04-08 00:00:00+00:00,6.1875,6.1875,6.1875,3.768638610839844,2000,0.0,
1999-04-09 00:00:00+00:00,6.25,6.3125,6.25,3.8447704315185542,1800,0.0,
1999-04-12 00:00:00+00:00,6.25,6.25,6.25,3.806704521179199,2800,0.0,
1999-04-13 00:00:00+00:00,6.3125,6.375,6.3125,3.8828399181365967,37400,0.0,
1999-04-14 00:00:00+00:00,6.375,6.375,6.375,3.8828399181365967,0,0.0,
1999-04-15 00:00:00+00:00,6.375,6.375,6.375,3.8828399181365967,0,0.0,
1999-04-16 00:00:00+00:00,6.375,6.375,6.375,3.8828399181365967,6200,0.0,
1999-04-19 00:00:00+00:00,6.375,6.5,6.375,3.8828399181365967,35200,0.0,
1999-04-20 00:00:00+00:00,6.375,6.375,6.375,3.8828399181365967,0,0.0,
1999-04-21 00:00:00+00:00,6.40625,6.625,6.40625,4.035106182098389,800,0.0,
1999-04-22 00:00:00+00:00,6.5625,6.5625,6.5625,3.997037649154663,200,0.0,
1999-04-23 00:00:00+00:00,6.5625,6.5625,6.46875,3.939939975738525,20000,0.0,
1999-04-26 00:00:00+00:00,6.375,6.4375,6.375,3.920906782150269,2400,0.0,
1999-04-27 00:00:00+00:00,6.5625,6.5625,6.4375,3.997037649154663,2400,0.0,
1999-04-28 00:00:00+00:00,6.5625,6.5625,6.5625,3.997037649154663,0,0.0,
1999-04-29 00:00:00+00:00,6.5,6.5625,6.5,3.958971261978149,38200,0.0,
1999-04-30 00:00:00+00:00,6.5625,6.5625,6.5625,3.997037649154663,6200,0.0,
1999-05-03 00:00:00+00:00,6.53125,6.53125,6.375,3.8828399181365967,4600,0.0,
1999-05-04 00:00:00+00:00,6.375,6.375,6.375,3.8828399181365967,0,0.0,
1999-05-05 00:00:00+00:00,6.5,6.625,6.5,4.035106182098389,3800,0.0,
1999-05-06 00:00:00+00:00,6.5,6.5,6.5,3.958971261978149,1000,0.0,
1999-05-07 00:00:00+00:00,6.5,6.5,6.4375,3.920906782150269,2400,0.0,
1999-05-10 00:00:00+00:00,6.4375,6.4375,6.4375,3.920906782150269,0,0.0,
1999-05-11 00:00:00+00:00,6.4375,6.4375,6.4375,3.920906782150269,0,0.0,
1999-05-12 00:00:00+00:00,6.5,6.5,6.5,3.958971261978149,400,0.0,
1999-05-13 00:00:00+00:00,6.5,6.5,6.5,3.958971261978149,1200,0.0,
1999-05-14 00:00:00+00:00,6.5,6.5,6.5,3.958971261978149,0,0.0,
1999-05-17 00:00:00+00:00,6.5,6.5,6.5,3.958971261978149,0,0.0,
1999-05-18 00:00:00+00:00,6.625,6.875,6.625,4.187375545501709,2200,0.0,
1999-05-19 00:00:00+00:00,6.8125,7.0,6.8125,4.263506889343262,31800,0.0,
1999-05-20 00:00:00+00:00,6.9375,6.9375,6.8125,4.187375545501709,19200,0.0,
1999-05-21 00:00:00+00:00,6.875,6.875,6.8125,4.1493072509765625,800,0.0,
1999-05-24 00:00:00+00:00,6.875,7.0,6.875,4.263506889343262,12600,0.0,
1999-05-25 00:00:00+00:00,6.90625,6.9375,6.90625,4.206408500671387,13200,0.0,
1999-05-26 00:00:00+00:00,6.90625,6.90625,6.90625,4.206408500671387,0,0.0,
1999-05-27 00:00:00+00:00,7.0,7.0,6.90625,4.263506889343262,69000,0.0,
1999-05-28 00:00:00+00:00,6.984375,7.03125,6.984375,4.263506889343262,13200,0.0,
1999-06-01 00:00:00+00:00,7.0,7.0,7.0,4.263506889343262,0,0.0,
1999-06-02 00:00:00+00:00,7.09375,7.09375,7.09375,4.320610523223877,400,0.0,
1999-06-03 00:00:00+00:00,7.0625,7.0625,7.0,4.263506889343262,1200,0.0,
1999-06-04 00:00:00+00:00,7.0,7.0,7.0,4.263506889343262,0,0.0,
1999-06-07 00:00:00+00:00,7.0,7.125,7.0,4.339643478393555,77000,0.0,
1999-06-08 00:00:00+00:00,7.0625,7.0625,7.0625,4.301574230194092,4600,0.0,
1999-06-09 00:00:00+00:00,7.0625,7.0625,7.0,4.282543182373047,49800,0.0,
1999-06-10 00:00:00+00:00,7.03125,7.03125,7.0,4.263506889343262,28000,0.0,
1999-06-11 00:00:00+00:00,7.03125,7.03125,7.03125,4.282543182373047,400,0.0,
1999-06-14 00:00:00+00:00,7.03125,7.03125,7.0,4.263506889343262,18000,0.0,
1999-06-15 00:00:00+00:00,7.0,7.0,7.0,4.263506889343262,1400,0.0,
1999-06-16 00:00:00+00:00,7.0,7.0,7.0,4.263506889343262,1000,0.0,
1999-06-17 00:00:00+00:00,6.9375,6.9375,6.9375,4.225442409515381,1400,0.0,
1999-06-18 00:00:00+00:00,6.90625,6.9375,6.90625,4.225442409515381,6600,0.0,
1999-06-21 00:00:00+00:00,6.953125,6.96875,6.953125,4.244477272033691,2800,0.0,
1999-06-22 00:00:00+00:00,7.1875,7.1875,7.1875,4.377710819244385,2200,0.0,
1999-06-23 00:00:00+00:00,7.25,7.25,7.25,4.415778636932373,1000,0.0,
1999-06-24 00:00:00+00:00,7.1875,7.3125,7.1875,4.453843593597412,5400,0.0,
1999-06-25 00:00:00+00:00,7.28125,7.28125,7.28125,4.434810638427734,20200,0.0,
1999-06-28 00:00:00+00:00,7.28125,7.5,7.28125,4.568044185638428,15600,0.0,
1999-06-29 00:00:00+00:00,7.3125,7.375,7.28125,4.491910934448242,97800,0.0,
1999-06-30 00:00:00+00:00,7.375,7.375,7.3125,4.453843593597412,62200,0.0,
1999-07-01 00:00:00+00:00,7.3125,7.3125,7.3125,4.453843593597412,0,0.0,
1999-07-02 00:00:00+00:00,7.3125,7.375,7.3125,4.472879886627197,800,0.0,
1999-07-06 00:00:00+00:00,7.4375,7.84375,7.34375,4.472879886627197,30200,0.0,
1999-07-07 00:00:00+00:00,7.3125,7.3125,7.3125,4.453843593597412,4000,0.0,
1999-07-08 00:00:00+00:00,7.34375,7.34375,7.3125,4.472879886627197,21800,0.0,
1999-07-09 00:00:00+00:00,7.3125,7.34375,7.3125,4.453843593597412,212200,0.0,
1999-07-12 00:00:00+00:00,7.375,7.4375,7.375,4.529979705810547,3600,0.0,
1999-07-13 00:00:00+00:00,7.4375,7.84375,7.375,4.777414321899414,7200,0.0,
1999-07-14 00:00:00+00:00,7.84375,7.84375,7.84375,4.777414321899414,200,0.0,
1999-07-15 00:00:00+00:00,7.84375,7.84375,7.84375,4.777414321899414,600,0.0,
1999-07-16 00:00:00+00:00,7.84375,7.96875,7.84375,4.853549480438232,4400,0.0,
1999-07-19 00:00:00+00:00,7.875,7.875,7.8125,4.758383274078369,3800,0.0,
1999-07-20 00:00:00+00:00,8.0,8.125,7.96875,4.872581958770752,10800,0.0,
1999-07-21 00:00:00+00:00,8.1875,8.4375,8.1875,5.100982666015625,9800,0.0,
1999-07-22 00:00:00+00:00,8.375,8.4375,8.25,5.024849891662598,81200,0.0,
1999-07-23 00:00:00+00:00,8.3125,8.375,8.125,5.100982666015625,60200,0.0,
1999-07-26 00:00:00+00:00,8.3125,8.3125,8.21875,5.024849891662598,4800,0.0,
1999-07-27 00:00:00+00:00,8.25,8.25,8.125,4.948714733123779,47000,0.0,
1999-07-28 00:00:00+00:00,8.125,8.125,8.125,4.948714733123779,0,0.0,
1999-07-29 00:00:00+00:00,8.21875,8.25,8.1875,4.986783981323242,68800,0.0,
1999-07-30 00:00:00+00:00,8.0625,8.25,8.0625,5.024849891662598,2400,0.0,
1999-08-02 00:00:00+00:00,8.25,8.25,8.25,5.024849891662598,0,0.0,
1999-08-03 00:00:00+00:00,8.0,8.1875,8.0,4.948714733123779,9600,0.0,
1999-08-04 00:00:00+00:00,8.0,8.0,8.0,4.872581958770752,4400,0.0,
1999-08-05 00:00:00+00:00,7.9375,8.0625,7.9375,4.910649299621582,5200,0.0,
1999-08-06 00:00:00+00:00,7.9375,7.9375,7.9375,4.83451509475708,12000,0.0,
1999-08-09 00:00:00+00:00,7.9375,7.9375,7.9375,4.83451509475708,4000,0.0,
1999-08-10 00:00:00+00:00,7.875,7.96875,7.875,4.815481185913086,7800,0.0,
1999-08-11 00:00:00+00:00,8.0,8.03125,8.0,4.891615867614746,4000,0.0,
1999-08-12 00:00:00+00:00,7.875,7.875,7.84375,4.777414321899414,2400,0.0,
1999-08-13 00:00:00+00:00,7.84375,7.84375,7.84375,4.777414321899414,0,0.0,
1999-08-16 00:00:00+00:00,7.9375,7.9375,7.9375,4.83451509475708,200,0.0,
1999-08-17 00:00:00+00:00,7.75,7.75,7.625,4.663214206695557,9400,0.0,
1999-08-18 00:00:00+00:00,7.75,7.96875,7.75,4.720313549041748,34600,0.0,
1999-08-19 00:00:00+00:00,7.875,7.9375,7.75,4.720313549041748,41200,0.0,
1999-08-20 00:00:00+00:00,7.75,7.75,7.75,4.720313549041748,0,0.0,
1999-08-23 00:00:00+00:00,7.8125,7.875,7.75,4.796446323394775,25200,0.0,
1999-08-24 00:00:00+00:00,7.8125,7.8125,7.8125,4.758383274078369,1600,0.0,
1999-08-25 00:00:00+00:00,7.78125,7.875,7.78125,4.796446323394775,9800,0.0,
1999-08-26 00:00:00+00:00,7.78125,7.9375,7.78125,4.739346981048584,39400,0.0,
1999-08-27 00:00:00+00:00,7.78125,7.78125,7.78125,4.739346981048584,0,0.0,
1999-08-30 00:00:00+00:00,7.78125,7.78125,7.78125,4.739346981048584,0,0.0,
1999-08-31 00:00:00+00:00,7.78125,7.78125,7.625,4.644179344177246,10000,0.0,
1999-09-01 00:00:00+00:00,7.59375,7.59375,7.4375,4.606113910675049,59600,0.0,
1999-09-02 00:00:00+00:00,7.375,7.375,7.0625,4.415778636932373,41000,0.0,
1999-09-03 00:00:00+00:00,7.3125,7.4375,7.3125,4.453843593597412,3200,0.0,
1999-09-07 00:00:00+00:00,7.4375,7.4375,7.1875,4.377710819244385,3200,0.0,
1999-09-08 00:00:00+00:00,7.4375,7.5625,7.375,4.568044185638428,40400,0.0,
1999-09-09 00:00:00+00:00,7.5,7.5,7.5,4.568044185638428,8400,0.0,
1999-09-10 00:00:00+00:00,7.375,7.6875,7.3125,4.453843593597412,38000,0.0,
1999-09-13 00:00:00+00:00,7.3125,7.625,7.3125,4.529979705810547,31000,0.0,
1999-09-14 00:00:00+00:00,7.1875,7.25,7.0,4.358677864074707,31200,0.0,
1999-09-15 00:00:00+00:00,7.0625,7.0625,7.0625,4.316656589508057,2000,0.025,
1999-09-16 00:00:00+00:00,7.03125,7.03125,7.03125,4.297556400299072,200,0.0,
1999-09-17 00:00:00+00:00,7.03125,7.03125,6.9375,4.2402544021606445,2400,0.0,
1999-09-20 00:00:00+00:00,7.125,7.25,7.125,4.431259632110596,2800,0.0,
1999-09-21 00:00:00+00:00,7.1875,7.1875,7.1875,4.393057346343994,20000,0.0,
1999-09-22 00:00:00+00:00,7.171875,7.171875,7.171875,4.383507251739502,200,0.0,
1999-09-23 00:00:00+00:00,7.21875,7.21875,7.09375,4.335757255554199,2800,0.0,
1999-09-24 00:00:00+00:00,7.15625,7.15625,7.09375,4.335757255554199,3200,0.0,
1999-09-27 00:00:00+00:00,7.15625,7.1875,7.15625,4.393057346343994,12000,0.0,
1999-09-28 00:00:00+00:00,7.09375,7.09375,7.09375,4.335757255554199,200,0.0,
1999-09-29 00:00:00+00:00,7.25,7.71875,7.1875,4.58405876159668,30000,0.0,
1999-09-30 00:00:00+00:00,7.3125,7.53125,7.3125,4.603159427642822,122600,0.0,
1999-10-01 00:00:00+00:00,7.53125,7.625,7.53125,4.660459518432617,6200,0.0,
1999-10-04 00:00:00+00:00,7.75,7.75,7.4375,4.736862182617188,6400,0.0,
1999-10-05 00:00:00+00:00,7.75,7.75,7.75,4.736862182617188,3600,0.0,
1999-10-06 00:00:00+00:00,7.75,7.90625,7.75,4.736862182617188,25600,0.0,
1999-10-07 00:00:00+00:00,7.5625,7.6875,7.5625,4.660459518432617,16000,0.0,
1999-10-08 00:00:00+00:00,7.625,7.625,7.625,4.660459518432617,3000,0.0,
1999-10-11 00:00:00+00:00,7.625,7.6875,7.625,4.698662757873535,4000,0.0,
1999-10-12 00:00:00+00:00,7.625,7.625,7.46875,4.564959526062012,3200,0.0,
1999-10-13 00:00:00+00:00,7.46875,7.46875,7.46875,4.564959526062012,1200,0.0,
1999-10-14 00:00:00+00:00,7.46875,7.46875,7.0,4.431259632110596,14400,0.0,
1999-10-15 00:00:00+00:00,7.0,7.0625,7.0,4.316656589508057,2400,0.0,
1999-10-18 00:00:00+00:00,7.25,7.25,7.25,4.431259632110596,13200,0.0,
1999-10-19 00:00:00+00:00,7.25,7.25,7.25,4.431259632110596,0,0.0,
1999-10-20 00:00:00+00:00,7.40625,7.5,7.40625,4.58405876159668,8800,0.0,
1999-10-21 00:00:00+00:00,7.5625,7.5625,7.5625,4.622260093688965,4200,0.0,
1999-10-22 00:00:00+00:00,7.625,7.875,7.5625,4.813262462615967,7000,0.0,
1999-10-25 00:00:00+00:00,7.875,7.96875,7.8125,4.832362174987793,45200,0.0,
1999-10-26 00:00:00+00:00,7.875,7.90625,7.875,4.813262462615967,19000,0.0,
1999-10-27 00:00:00+00:00,7.90625,7.90625,7.875,4.813262462615967,12800,0.0,
1999-10-28 00:00:00+00:00,8.0,8.0,7.875,4.813262462615967,12000,0.0,
1999-10-29 00:00:00+00:00,8.03125,8.03125,8.03125,4.908763408660889,2000,0.0,
1999-11-01 00:00:00+00:00,8.0,8.03125,8.0,4.908763408660889,1800,0.0,
1999-11-02 00:00:00+00:00,7.96875,7.96875,7.96875,4.8705644607543945,5000,0.0,
1999-11-03 00:00:00+00:00,7.96875,8.0,7.96875,4.889662265777588,33200,0.0,
1999-11-04 00:00:00+00:00,7.96875,7.96875,7.96875,4.8705644607543945,5000,0.0,
1999-11-05 00:00:00+00:00,8.0,8.0,8.0,4.889662265777588,8600,0.0,
1999-11-08 00:00:00+00:00,8.0,8.0625,8.0,4.927863597869873,17600,0.0,
1999-11-09 00:00:00+00:00,8.0,8.0,8.0,4.889662265777588,18200,0.0,
1999-11-10 00:00:00+00:00,8.0,8.0,8.0,4.889662265777588,200,0.0,
1999-11-11 00:00:00+00:00,8.0,8.0,8.0,4.889662265777588,1000,0.0,
1999-11-12 00:00:00+00:00,8.0625,8.0625,8.0625,4.927863597869873,2000,0.0,
1999-11-15 00:00:00+00:00,8.0,8.1875,8.0,5.004265785217285,26200,0.0,
1999-11-16 00:00:00+00:00,8.3125,8.5,8.1875,5.042464256286621,141400,0.0,
1999-11-17 00:00:00+00:00,8.25,8.25,8.25,5.042464256286621,200,0.0,
1999-11-18 00:00:00+00:00,8.5,8.53125,8.5,5.214365005493164,4800,0.0,
1999-11-19 00:00:00+00:00,8.5625,8.9375,8.5625,5.46267032623291,26400,0.0,
1999-11-22 00:00:00+00:00,8.9375,8.9375,8.625,5.386270999908447,112400,0.0,
1999-11-23 00:00:00+00:00,8.875,8.875,8.625,5.271669864654541,2000,0.0,
1999-11-24 00:00:00+00:00,8.625,8.625,8.625,5.271669864654541,0,0.0,
1999-11-26 00:00:00+00:00,8.625,8.625,8.625,5.271669864654541,0,0.0,
1999-11-29 00:00:00+00:00,8.8125,8.8125,8.625,5.271669864654541,9200,0.0,
1999-11-30 00:00:00+00:00,8.8125,8.8125,8.6875,5.34807014465332,24600,0.0,
1999-12-01 00:00:00+00:00,8.8125,8.8125,8.8125,5.386270999908447,1400,0.0,
1999-12-02 00:00:00+00:00,8.8125,8.8125,8.8125,5.386270999908447,0,0.0,
1999-12-03 00:00:00+00:00,8.5625,8.5625,8.5625,5.233467102050781,3000,0.0,
1999-12-06 00:00:00+00:00,8.5625,8.5625,8.5625,5.233467102050781,0,0.0,
1999-12-07 00:00:00+00:00,8.5625,8.5625,8.5625,5.233467102050781,0,0.0,
1999-12-08 00:00:00+00:00,8.5,8.5,8.25,5.042464256286621,2000,0.0,
1999-12-09 00:00:00+00:00,8.125,8.125,8.125,4.966063976287842,4400,0.0,
1999-12-10 00:00:00+00:00,8.0,8.5,8.0,5.195269107818604,10600,0.0,
1999-12-13 00:00:00+00:00,8.0625,8.0625,8.0625,4.927863597869873,5400,0.0,
1999-12-14 00:00:00+00:00,8.0625,8.0625,7.875,4.813262462615967,3200,0.0,
1999-12-15 00:00:00+00:00,8.0,8.0,7.9375,4.905235767364502,5400,0.025,
1999-12-16 00:00:00+00:00,8.25,8.5,8.25,5.211812973022461,2400,0.0,
1999-12-17 00:00:00+00:00,8.5,8.5,8.0,4.905235767364502,600,0.0,
1999-12-20 00:00:00+00:00,8.5,8.5,8.5,5.211812973022461,600,0.0,
1999-12-21 00:00:00+00:00,8.0,8.0,8.0,4.905235767364502,5800,0.0,
1999-12-22 00:00:00+00:00,8.0,8.0,8.0,4.905235767364502,0,0.0,
1999-12-23 00:00:00+00:00,8.0,8.34375,8.0,5.116007328033447,4600,0.0,
1999-12-27 00:00:00+00:00,8.34375,8.34375,8.34375,5.116007328033447,0,0.0,
1999-12-28 00:00:00+00:00,8.125,8.125,8.125,4.98188066482544,400,0.0,
1999-12-29 00:00:00+00:00,8.34375,8.34375,8.34375,5.116007328033447,1200,0.0,
1999-12-30 00:00:00+00:00,8.34375,8.34375,8.34375,5.116007328033447,1200,0.0,
1999-12-31 00:00:00+00:00,8.0,8.34375,8.0,4.905235767364502,1000,0.0,
2000-01-03 00:00:00+00:00,8.34375,8.34375,8.34375,5.116007328033447,800,0.0,
2000-01-04 00:00:00+00:00,8.34375,8.34375,8.125,4.98188066482544,9800,0.0,
2000-01-05 00:00:00+00:00,8.28125,8.28125,8.125,5.077685832977295,3200,0.0,
2000-01-06 00:00:00+00:00,8.125,8.125,8.0625,4.943560600280762,12000,0.0,
2000-01-07 00:00:00+00:00,8.0625,8.0625,8.0625,4.943560600280762,0,0.0,
2000-01-10 00:00:00+00:00,8.1875,8.1875,8.0625,4.98188066482544,7600,0.0,
2000-01-11 00:00:00+00:00,8.09375,8.1875,8.0,4.905235767364502,47800,0.0,
2000-01-12 00:00:00+00:00,8.03125,8.125,7.75,4.75194787979126,3800,0.0,
2000-01-13 00:00:00+00:00,7.875,7.9375,7.5,4.8285908699035645,283800,0.0,
2000-01-14 00:00:00+00:00,7.625,7.90625,7.625,4.8285908699035645,36800,0.0,
2000-01-18 00:00:00+00:00,8.125,8.125,7.8125,4.79026985168457,6400,0.0,
2000-01-19 00:00:00+00:00,7.875,7.875,7.8125,4.79026985168457,9200,0.0,
