date,PW_Open,PW_High,PW_Low,PW_Close,PW_Volume,PW_Dividends,PW_Stock Splits
1973-07-10 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-07-11 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-07-12 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-07-13 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1973-07-16 00:00:00+00:00,0.0,6.5,6.375,1.407697319984436,400,0.0,
1973-07-17 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1973-07-18 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,400,0.0,
1973-07-19 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-07-20 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1973-07-23 00:00:00+00:00,0.0,6.5,6.375,1.435299277305603,200,0.0,
1973-07-24 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1973-07-25 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1973-07-26 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1973-07-27 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1973-07-30 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1973-07-31 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,400,0.0,
1973-08-01 00:00:00+00:00,0.0,6.5,6.375,1.435299277305603,600,0.0,
1973-08-02 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,300,0.0,
1973-08-03 00:00:00+00:00,0.0,6.5,6.375,1.407697319984436,700,0.0,
1973-08-06 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,400,0.0,
1973-08-07 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-08-08 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1973-08-09 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,500,0.0,
1973-08-10 00:00:00+00:00,0.0,6.5,6.375,1.435299277305603,800,0.0,
1973-08-13 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,500,0.0,
1973-08-14 00:00:00+00:00,0.0,6.375,6.25,1.3800948858261108,1600,0.0,
1973-08-15 00:00:00+00:00,6.25,6.25,6.25,1.3800948858261108,0,0.0,
1973-08-16 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1973-08-17 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-08-20 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-08-21 00:00:00+00:00,0.0,6.375,6.25,1.407697319984436,400,0.0,
1973-08-22 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-08-23 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,1400,0.0,
1973-08-24 00:00:00+00:00,0.0,6.375,6.25,1.3800948858261108,1700,0.0,
1973-08-27 00:00:00+00:00,0.0,6.25,6.125,1.3524930477142334,600,0.0,
1973-08-28 00:00:00+00:00,0.0,6.125,6.125,1.3524930477142334,200,0.0,
1973-08-29 00:00:00+00:00,0.0,6.25,6.125,1.3524930477142334,400,0.0,
1973-08-30 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,300,0.0,
1973-08-31 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,1000,0.0,
1973-09-04 00:00:00+00:00,0.0,6.125,6.125,1.3524930477142334,600,0.0,
1973-09-05 00:00:00+00:00,0.0,6.25,6.125,1.3800948858261108,200,0.0,
1973-09-06 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,1200,0.0,
1973-09-07 00:00:00+00:00,0.0,6.5,6.375,1.435299277305603,1100,0.0,
1973-09-10 00:00:00+00:00,0.0,6.5,6.375,1.407697319984436,1300,0.0,
1973-09-11 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,100,0.0,
1973-09-12 00:00:00+00:00,0.0,6.625,6.375,1.435299277305603,1800,0.0,
1973-09-13 00:00:00+00:00,0.0,6.75,6.5,1.435299277305603,700,0.0,
1973-09-14 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1973-09-17 00:00:00+00:00,0.0,6.625,6.375,1.4629002809524536,800,0.0,
1973-09-18 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,300,0.0,
1973-09-19 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,300,0.0,
1973-09-20 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,300,0.0,
1973-09-21 00:00:00+00:00,0.0,6.625,6.5,1.4629002809524536,600,0.0,
1973-09-24 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1973-09-25 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1973-09-26 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1973-09-27 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1973-09-28 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,600,0.0,
1973-10-01 00:00:00+00:00,6.625,6.625,6.625,1.4629002809524536,0,0.0,
1973-10-02 00:00:00+00:00,0.0,6.375,6.25,1.407697319984436,2200,0.0,
1973-10-03 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1973-10-04 00:00:00+00:00,0.0,6.625,6.375,1.4629002809524536,1500,0.0,
1973-10-05 00:00:00+00:00,0.0,6.625,6.375,1.4629002809524536,600,0.0,
1973-10-08 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,200,0.0,
1973-10-09 00:00:00+00:00,0.0,6.625,6.5,1.435299277305603,600,0.0,
1973-10-10 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1973-10-11 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,300,0.0,
1973-10-12 00:00:00+00:00,0.0,6.625,6.5,1.4629002809524536,1800,0.0,
1973-10-15 00:00:00+00:00,0.0,6.5,6.125,1.407697319984436,3900,0.0,
1973-10-16 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,1600,0.0,
1973-10-17 00:00:00+00:00,0.0,6.625,6.5,1.4629002809524536,500,0.0,
1973-10-18 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,100,0.0,
1973-10-19 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,500,0.0,
1973-10-22 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1973-10-23 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1973-10-24 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-10-25 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1973-10-26 00:00:00+00:00,0.0,6.625,6.375,1.407697319984436,500,0.0,
1973-10-29 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1973-10-30 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1973-10-31 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,300,0.0,
1973-11-01 00:00:00+00:00,0.0,6.75,6.625,1.4905024766921997,200,0.0,
1973-11-02 00:00:00+00:00,6.75,6.75,6.75,1.4905024766921997,0,0.0,
1973-11-05 00:00:00+00:00,0.0,6.875,6.625,1.5181043148040771,800,0.0,
1973-11-06 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,300,0.0,
1973-11-07 00:00:00+00:00,0.0,6.875,6.875,1.5181043148040771,400,0.0,
1973-11-08 00:00:00+00:00,0.0,6.75,6.75,1.4905024766921997,200,0.0,
1973-11-09 00:00:00+00:00,6.75,6.75,6.75,1.4905024766921997,0,0.0,
1973-11-12 00:00:00+00:00,0.0,7.0,6.875,1.5457065105438232,200,0.0,
1973-11-13 00:00:00+00:00,0.0,7.125,6.875,1.5733084678649902,900,0.0,
1973-11-14 00:00:00+00:00,0.0,7.0,7.0,1.5457065105438232,500,0.0,
1973-11-15 00:00:00+00:00,0.0,6.75,6.75,1.4905024766921997,200,0.0,
1973-11-16 00:00:00+00:00,0.0,6.75,6.625,1.4905024766921997,1200,0.0,
1973-11-19 00:00:00+00:00,0.0,6.875,6.625,1.4905024766921997,500,0.0,
1973-11-20 00:00:00+00:00,0.0,6.75,6.5,1.435299277305603,300,0.0,
1973-11-21 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1973-11-23 00:00:00+00:00,0.0,6.875,6.5,1.435299277305603,900,0.0,
1973-11-26 00:00:00+00:00,0.0,6.5,6.375,1.407697319984436,800,0.0,
1973-11-27 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,500,0.0,
1973-11-28 00:00:00+00:00,0.0,6.375,6.25,1.3800948858261108,1300,0.0,
1973-11-29 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,500,0.0,
1973-11-30 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1973-12-03 00:00:00+00:00,0.0,6.25,6.125,1.3800948858261108,2400,0.0,
1973-12-04 00:00:00+00:00,0.0,6.125,6.0,1.3248913288116455,200,0.0,
1973-12-05 00:00:00+00:00,0.0,6.0,6.0,1.3248913288116455,3500,0.0,
1973-12-06 00:00:00+00:00,0.0,6.0,5.875,1.2972888946533203,2100,0.0,
1973-12-07 00:00:00+00:00,0.0,6.25,6.125,1.3800948858261108,300,0.0,
1973-12-10 00:00:00+00:00,6.25,6.25,6.25,1.3800948858261108,0,0.0,
1973-12-11 00:00:00+00:00,0.0,6.125,5.75,1.269687533378601,5000,0.0,
1973-12-12 00:00:00+00:00,0.0,6.0,6.0,1.3248913288116455,500,0.0,
1973-12-13 00:00:00+00:00,0.0,6.0,6.0,1.3248913288116455,300,0.0,
1973-12-14 00:00:00+00:00,0.0,6.125,6.0,1.3248913288116455,300,0.0,
1973-12-17 00:00:00+00:00,0.0,6.0,6.0,1.3248913288116455,500,0.0,
1973-12-18 00:00:00+00:00,0.0,6.125,6.125,1.3524930477142334,100,0.0,
1973-12-19 00:00:00+00:00,0.0,6.125,6.0,1.3524930477142334,200,0.0,
1973-12-20 00:00:00+00:00,0.0,6.125,6.125,1.3524930477142334,300,0.0,
1973-12-21 00:00:00+00:00,0.0,6.0,5.75,1.269687533378601,1800,0.0,
1973-12-24 00:00:00+00:00,0.0,6.0,5.75,1.3248913288116455,300,0.0,
1973-12-26 00:00:00+00:00,0.0,6.0,5.875,1.3248913288116455,300,0.0,
1973-12-27 00:00:00+00:00,0.0,6.0,5.875,1.3248913288116455,1300,0.0,
1973-12-28 00:00:00+00:00,0.0,6.125,6.125,1.3524930477142334,100,0.0,
1973-12-31 00:00:00+00:00,0.0,6.125,6.0,1.3524930477142334,700,0.0,
1974-01-02 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,100,0.0,
1974-01-03 00:00:00+00:00,0.0,6.625,6.5,1.4629002809524536,800,0.0,
1974-01-04 00:00:00+00:00,0.0,6.625,6.5,1.4629002809524536,300,0.0,
1974-01-07 00:00:00+00:00,0.0,6.75,6.75,1.4905024766921997,300,0.0,
1974-01-08 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,100,0.0,
1974-01-09 00:00:00+00:00,6.625,6.625,6.625,1.4629002809524536,0,0.0,
1974-01-10 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,200,0.0,
1974-01-11 00:00:00+00:00,0.0,6.5,6.25,1.3800948858261108,1000,0.0,
1974-01-14 00:00:00+00:00,6.25,6.25,6.25,1.3800948858261108,0,0.0,
1974-01-15 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,200,0.0,
1974-01-16 00:00:00+00:00,0.0,6.625,6.375,1.407697319984436,900,0.0,
1974-01-17 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-01-18 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1974-01-21 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1974-01-22 00:00:00+00:00,0.0,6.5,6.375,1.407697319984436,300,0.0,
1974-01-23 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,500,0.0,
1974-01-24 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-01-25 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1974-01-28 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1974-01-29 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-01-30 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-01-31 00:00:00+00:00,0.0,6.625,6.5,1.4629002809524536,300,0.0,
1974-02-01 00:00:00+00:00,6.625,6.625,6.625,1.4629002809524536,0,0.0,
1974-02-04 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,500,0.0,
1974-02-05 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-02-06 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-02-07 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,1600,0.0,
1974-02-08 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-02-11 00:00:00+00:00,0.0,6.5,6.375,1.435299277305603,500,0.0,
1974-02-12 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1974-02-13 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-02-14 00:00:00+00:00,0.0,6.625,6.5,1.435299277305603,300,0.0,
1974-02-15 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1974-02-19 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-02-20 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-02-21 00:00:00+00:00,0.0,6.75,6.625,1.4905024766921997,900,0.0,
1974-02-22 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,1000,0.0,
1974-02-25 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,200,0.0,
1974-02-26 00:00:00+00:00,0.0,6.75,6.5,1.435299277305603,600,0.0,
1974-02-27 00:00:00+00:00,0.0,6.625,6.5,1.435299277305603,800,0.0,
1974-02-28 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-03-01 00:00:00+00:00,0.0,6.75,6.625,1.4905024766921997,500,0.0,
1974-03-04 00:00:00+00:00,0.0,6.75,6.75,1.4905024766921997,500,0.0,
1974-03-05 00:00:00+00:00,0.0,6.75,6.625,1.4629002809524536,200,0.0,
1974-03-06 00:00:00+00:00,0.0,6.625,6.625,1.4629002809524536,100,0.0,
1974-03-07 00:00:00+00:00,0.0,6.75,6.75,1.4905024766921997,100,0.0,
1974-03-08 00:00:00+00:00,6.75,6.75,6.75,1.4905024766921997,0,0.0,
1974-03-11 00:00:00+00:00,0.0,6.625,6.375,1.407697319984436,1100,0.0,
1974-03-12 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,200,0.0,
1974-03-13 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-03-14 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-03-15 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,100,0.0,
1974-03-18 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-03-19 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1974-03-20 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,500,0.0,
1974-03-21 00:00:00+00:00,0.0,6.5,6.375,1.407697319984436,300,0.0,
1974-03-22 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-03-25 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1974-03-26 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-03-27 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-03-28 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-03-29 00:00:00+00:00,0.0,6.375,6.25,1.3800948858261108,600,0.0,
1974-04-01 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,600,0.0,
1974-04-02 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,200,0.0,
1974-04-03 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,200,0.0,
1974-04-04 00:00:00+00:00,0.0,6.375,6.25,1.3800948858261108,1000,0.0,
1974-04-05 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,300,0.0,
1974-04-08 00:00:00+00:00,0.0,6.375,6.25,1.407697319984436,1500,0.0,
1974-04-09 00:00:00+00:00,0.0,6.375,6.375,1.407697319984436,100,0.0,
1974-04-10 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-04-11 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,900,0.0,
1974-04-15 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-04-16 00:00:00+00:00,6.5,6.5,6.5,1.435299277305603,0,0.0,
1974-04-17 00:00:00+00:00,0.0,6.5,6.5,1.435299277305603,200,0.0,
1974-04-18 00:00:00+00:00,0.0,6.5,6.375,1.407697319984436,1000,0.0,
1974-04-19 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,100,0.0,
1974-04-22 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,200,0.0,
1974-04-23 00:00:00+00:00,0.0,6.5,6.25,1.3800948858261108,1200,0.0,
1974-04-24 00:00:00+00:00,6.25,6.25,6.25,1.3800948858261108,0,0.0,
1974-04-25 00:00:00+00:00,0.0,6.125,6.0,1.3524930477142334,4900,0.0,
1974-04-26 00:00:00+00:00,0.0,6.375,6.125,1.3524930477142334,2000,0.0,
1974-04-29 00:00:00+00:00,0.0,6.375,6.125,1.407697319984436,200,0.0,
1974-04-30 00:00:00+00:00,6.375,6.375,6.375,1.407697319984436,0,0.0,
1974-05-01 00:00:00+00:00,0.0,6.5,6.125,1.3800948858261108,1800,0.0,
1974-05-02 00:00:00+00:00,0.0,6.125,6.125,1.3524930477142334,600,0.0,
1974-05-03 00:00:00+00:00,0.0,6.25,6.25,1.3800948858261108,100,0.0,
1974-05-06 00:00:00+00:00,6.25,6.25,6.25,1.3800948858261108,0,0.0,
1974-05-07 00:00:00+00:00,0.0,6.25,6.125,1.3524930477142334,300,0.0,
1974-05-08 00:00:00+00:00,0.0,6.125,6.0,1.3524930477142334,1100,0.0,
1974-05-09 00:00:00+00:00,0.0,6.0,5.875,1.3248913288116455,1500,0.0,
1974-05-10 00:00:00+00:00,0.0,6.0,6.0,1.3248913288116455,500,0.0,
1974-05-13 00:00:00+00:00,0.0,6.0,5.875,1.2972888946533203,1100,0.0,
