date,BRZU_Open,BRZU_High,BRZU_Low,BRZU_Close,BRZU_Volume,BRZU_Dividends,BRZU_Stock Splits
2013-05-30 00:00:00+00:00,11588.5,11588.5,11585.0,9340.638671875,1,0.0,
2013-05-31 00:00:00+00:00,11399.5,11399.5,10675.0,8606.9326171875,12,0.0,
2013-06-03 00:00:00+00:00,11021.5,11056.5,11018.0,8914.5224609375,5,0.0,
2013-06-04 00:00:00+00:00,11147.5,11165.0,11147.5,9002.00390625,2,0.0,
2013-06-05 00:00:00+00:00,10500.0,10500.0,10251.5,8265.4765625,5,0.0,
2013-06-06 00:00:00+00:00,10251.5,10251.5,10251.5,8265.4765625,0,0.0,
2013-06-07 00:00:00+00:00,10202.5,10202.5,9859.5,7949.41845703125,4,0.0,
2013-06-10 00:00:00+00:00,9621.5,9621.5,9415.0,7647.47216796875,7,0.0,
2013-06-11 00:00:00+00:00,8823.5,9236.5,8750.0,7221.35595703125,25,0.0,
2013-06-12 00:00:00+00:00,9075.5,9075.5,8505.0,6857.32666015625,8,0.0,
2013-06-13 00:00:00+00:00,8753.5,9093.0,8753.5,7331.41357421875,14,0.0,
2013-06-14 00:00:00+00:00,8897.0,8904.0,8592.5,6936.34033203125,12,0.0,
2013-06-17 00:00:00+00:00,8715.0,8715.0,8169.0,6690.83203125,23,0.0,
2013-06-18 00:00:00+00:00,8340.5,8501.5,8088.5,6628.7490234375,29,0.0,
2013-06-19 00:00:00+00:00,8123.5,8368.5,7406.0,5971.236328125,23,0.0,
2013-06-20 00:00:00+00:00,6664.0,6870.5,6314.0,5454.81982421875,49,0.0,
2013-06-21 00:00:00+00:00,6706.0,6769.0,6443.5,5457.64111328125,11,0.0,
2013-06-24 00:00:00+00:00,6230.0,6387.5,5883.5,5150.04931640625,25,0.0,
2013-06-25 00:00:00+00:00,6688.5,6727.0,6443.5,5423.77783203125,21,0.0,
2013-06-26 00:00:00+00:00,7007.0,7136.5,6905.5,5717.26123046875,33,0.0,
2013-06-27 00:00:00+00:00,7420.0,7420.0,7262.5,5878.1103515625,10,0.0,
2013-06-28 00:00:00+00:00,6996.5,7000.0,6933.5,5618.4931640625,3,0.0,
2013-07-01 00:00:00+00:00,6828.5,7196.0,6828.5,5660.8203125,33,0.0,
2013-07-02 00:00:00+00:00,6898.5,6898.5,6128.5,5056.9248046875,28,0.0,
2013-07-03 00:00:00+00:00,6125.0,6426.0,6072.5,5102.0771484375,23,0.0,
2013-07-05 00:00:00+00:00,5967.5,6013.0,5621.0,4760.61962890625,21,0.0,
2013-07-08 00:00:00+00:00,6114.5,6146.0,6023.5,4955.33544921875,14,0.0,
2013-07-09 00:00:00+00:00,6219.5,6258.0,6135.5,5020.23974609375,9,0.0,
2013-07-10 00:00:00+00:00,6181.0,6195.0,5988.5,4845.279296875,7,0.0,
2013-07-11 00:00:00+00:00,6422.5,6653.5,6244.0,5344.76416015625,109,0.0,
2013-07-12 00:00:00+00:00,6517.0,6552.0,6300.0,5138.76171875,55,0.0,
2013-07-15 00:00:00+00:00,6433.0,6993.0,6433.0,5573.3408203125,51,0.0,
2013-07-16 00:00:00+00:00,7031.5,7031.5,6604.5,5471.7529296875,123,0.0,
2013-07-17 00:00:00+00:00,7007.0,7189.0,7007.0,5756.76806640625,81,0.0,
2013-07-18 00:00:00+00:00,7196.0,7346.5,7140.0,5818.85205078125,24,0.0,
2013-07-19 00:00:00+00:00,7035.0,7035.0,6912.5,5573.3408203125,17,0.0,
2013-07-22 00:00:00+00:00,6982.5,7423.5,6982.5,5959.94775390625,18,0.0,
2013-07-23 00:00:00+00:00,7700.0,7763.0,7609.0,6180.05908203125,59,0.0,
2013-07-24 00:00:00+00:00,7560.0,7574.0,7038.5,5799.09619140625,81,0.0,
2013-07-25 00:00:00+00:00,7073.5,7409.5,7066.5,5974.056640625,67,0.0,
2013-07-26 00:00:00+00:00,7367.5,7367.5,7070.0,5914.79638671875,115,0.0,
2013-07-29 00:00:00+00:00,7297.5,7301.0,7087.5,5751.125,18,0.0,
2013-07-30 00:00:00+00:00,7105.0,7105.0,6849.5,5556.40966796875,16,0.0,
2013-07-31 00:00:00+00:00,6783.0,6965.0,6583.5,5474.57275390625,57,0.0,
2013-08-01 00:00:00+00:00,7045.5,7052.5,6944.0,5632.6015625,55,0.0,
2013-08-02 00:00:00+00:00,6975.5,7241.5,6975.5,5674.93115234375,28,0.0,
2013-08-05 00:00:00+00:00,6909.0,6909.0,6702.5,5420.9560546875,39,0.0,
2013-08-06 00:00:00+00:00,6748.0,6751.5,6384.0,5189.55615234375,37,0.0,
2013-08-07 00:00:00+00:00,6450.5,6450.5,6335.0,5107.7197265625,17,0.0,
2013-08-08 00:00:00+00:00,6531.0,7080.5,6485.5,5595.9169921875,39,0.0,
2013-08-09 00:00:00+00:00,7049.0,7388.5,7049.0,5928.90576171875,39,0.0,
2013-08-12 00:00:00+00:00,7577.5,7840.0,7252.0,5900.6865234375,133,0.0,
2013-08-13 00:00:00+00:00,7276.5,7367.5,7038.5,5790.630859375,38,0.0,
2013-08-14 00:00:00+00:00,7224.0,7350.0,7087.5,5717.26123046875,85,0.0,
2013-08-15 00:00:00+00:00,6741.0,7024.5,6650.0,5601.56103515625,92,0.0,
2013-08-16 00:00:00+00:00,6860.0,6860.0,6450.5,5305.25634765625,109,0.0,
2013-08-19 00:00:00+00:00,6475.0,6499.5,6258.0,5056.9248046875,45,0.0,
2013-08-20 00:00:00+00:00,6254.5,6415.5,6128.5,4941.224609375,46,0.0,
2013-08-21 00:00:00+00:00,5985.0,6037.5,5701.5,4667.4970703125,62,0.0,
2013-08-22 00:00:00+00:00,5890.5,6111.0,5873.0,4865.03369140625,50,0.0,
2013-08-23 00:00:00+00:00,6352.5,6877.5,6289.5,5514.08056640625,112,0.0,
2013-08-26 00:00:00+00:00,6853.0,6853.0,6433.0,5186.73486328125,62,0.0,
2013-08-27 00:00:00+00:00,6177.5,6230.0,6041.0,5023.0615234375,61,0.0,
2013-08-28 00:00:00+00:00,6181.0,6478.5,6170.5,5037.17138671875,58,0.0,
2013-08-29 00:00:00+00:00,6240.5,6457.5,6104.0,4958.1572265625,33,0.0,
2013-08-30 00:00:00+00:00,6303.5,6303.5,5950.0,4904.541015625,52,0.0,
2013-09-03 00:00:00+00:00,6475.0,6503.0,6300.0,5181.0908203125,74,0.0,
2013-09-04 00:00:00+00:00,6331.5,6573.0,6300.0,5299.61279296875,15,0.0,
2013-09-05 00:00:00+00:00,6674.5,7140.0,6660.5,5711.61669921875,35,0.0,
2013-09-06 00:00:00+00:00,7458.5,7619.5,7266.0,6084.11376953125,105,0.0,
2013-09-09 00:00:00+00:00,7763.0,8386.0,7763.0,6719.0498046875,138,0.0,
2013-09-10 00:00:00+00:00,8487.5,8613.5,8186.5,6767.0234375,137,0.0,
2013-09-11 00:00:00+00:00,8249.5,8379.0,8022.0,6645.681640625,105,0.0,
2013-09-12 00:00:00+00:00,8312.5,8312.5,8004.5,6467.8974609375,71,0.0,
2013-09-13 00:00:00+00:00,8081.5,8228.5,7980.0,6606.173828125,11,0.0,
2013-09-16 00:00:00+00:00,8617.0,8655.5,8225.0,6640.03662109375,49,0.0,
2013-09-17 00:00:00+00:00,8491.0,8571.5,8431.5,6863.05810546875,25,13.65,
2013-09-18 00:00:00+00:00,8704.5,9940.0,8659.0,7971.0947265625,120,0.0,
2013-09-19 00:00:00+00:00,9772.0,9772.0,9383.5,7863.68505859375,51,0.0,
2013-09-20 00:00:00+00:00,9877.0,9877.0,9023.0,7360.544921875,83,0.0,
2013-09-23 00:00:00+00:00,9215.5,9481.5,9215.5,7583.84912109375,54,0.0,
2013-09-24 00:00:00+00:00,9268.0,9499.0,9166.5,7629.0751953125,49,0.0,
2013-09-25 00:00:00+00:00,9103.5,9159.5,8904.0,7281.39794921875,76,0.0,
2013-09-26 00:00:00+00:00,9054.5,9065.0,8767.5,7162.681640625,17,0.0,
2013-09-27 00:00:00+00:00,8813.0,8904.0,8743.0,7066.57373046875,37,0.0,
2013-09-30 00:00:00+00:00,8750.0,8897.0,8666.0,7077.88134765625,45,0.0,
2013-10-01 00:00:00+00:00,8799.0,8963.5,8774.5,7165.5078125,14,0.0,
2013-10-02 00:00:00+00:00,9100.0,9275.0,9037.0,7490.5703125,17,0.0,
2013-10-03 00:00:00+00:00,9166.5,9222.5,8851.5,7250.3056640625,26,0.0,
2013-10-04 00:00:00+00:00,8816.5,9121.0,8816.5,7349.2392578125,40,0.0,
2013-10-07 00:00:00+00:00,8904.0,9107.0,8862.0,7306.837890625,48,0.0,
2013-10-08 00:00:00+00:00,8991.5,9019.5,8841.0,7210.73388671875,13,0.0,
2013-10-09 00:00:00+00:00,8998.5,9138.5,8813.0,7329.45166015625,33,0.0,
2013-10-10 00:00:00+00:00,9408.0,9593.5,9373.0,7739.31396484375,34,0.0,
2013-10-11 00:00:00+00:00,9509.5,9758.0,9464.0,7880.64599609375,14,0.0,
2013-10-14 00:00:00+00:00,9474.5,10258.5,9446.5,8211.359375,34,0.0,
2013-10-15 00:00:00+00:00,10027.5,10178.0,9887.5,8064.37451171875,38,0.0,
2013-10-16 00:00:00+00:00,10251.5,10626.0,10192.0,8253.76171875,77,0.0,
2013-10-17 00:00:00+00:00,10384.5,10486.0,10314.5,8349.8671875,30,0.0,
2013-10-18 00:00:00+00:00,10524.5,10626.0,10258.5,8293.33203125,21,0.0,
2013-10-21 00:00:00+00:00,10493.0,10552.5,10265.5,8522.291015625,18,0.0,
2013-10-22 00:00:00+00:00,10636.5,10965.5,10636.5,8804.951171875,56,0.0,
2013-10-23 00:00:00+00:00,10608.5,10608.5,10062.5,8126.56103515625,39,0.0,
2013-10-24 00:00:00+00:00,9908.5,9908.5,9548.0,7942.8310546875,55,0.0,
2013-10-25 00:00:00+00:00,10003.0,10104.5,9898.0,8067.20166015625,39,0.0,
2013-10-28 00:00:00+00:00,10290.0,10514.0,10265.5,8406.3984375,28,0.0,
2013-10-29 00:00:00+00:00,10479.0,10524.5,10318.0,8431.8359375,45,0.0,
2013-10-30 00:00:00+00:00,10202.5,10524.5,10188.5,8437.494140625,30,0.0,
2013-10-31 00:00:00+00:00,10528.0,10542.0,9933.0,8081.3359375,33,0.0,
2013-11-01 00:00:00+00:00,9607.5,9796.5,9425.5,7767.57861328125,36,0.0,
2013-11-04 00:00:00+00:00,9870.0,9989.0,9807.0,7956.9638671875,56,0.0,
2013-11-05 00:00:00+00:00,9320.5,9362.5,8991.5,7281.39794921875,49,0.0,
2013-11-06 00:00:00+00:00,9100.0,9107.0,8925.0,7255.96044921875,35,0.0,
2013-11-07 00:00:00+00:00,9180.5,9184.0,8305.5,6707.59326171875,63,0.0,
2013-11-08 00:00:00+00:00,7962.5,8253.0,7752.5,6588.87451171875,56,0.0,
2013-11-11 00:00:00+00:00,8228.5,8228.5,7997.5,6549.30126953125,8,0.0,
2013-11-12 00:00:00+00:00,8001.0,8029.0,7745.5,6345.78466796875,33,0.0,
2013-11-13 00:00:00+00:00,7777.0,8078.0,7759.5,6521.03466796875,39,0.0,
2013-11-14 00:00:00+00:00,8225.0,8718.5,8211.0,6970.4697265625,61,0.0,
2013-11-15 00:00:00+00:00,8918.0,9065.0,8743.0,7258.78662109375,54,0.0,
2013-11-18 00:00:00+00:00,9264.5,9572.5,9250.5,7510.35693359375,52,0.0,
2013-11-19 00:00:00+00:00,9443.0,9443.0,8785.0,7120.28076171875,56,0.0,
2013-11-20 00:00:00+00:00,8732.5,8788.5,8319.5,6755.64599609375,40,0.0,
2013-11-21 00:00:00+00:00,8361.5,8508.5,8298.5,6716.0732421875,23,0.0,
2013-11-22 00:00:00+00:00,8613.5,8767.5,8599.5,7049.615234375,12,0.0,
2013-11-25 00:00:00+00:00,8571.5,8620.5,8281.0,6724.5537109375,35,0.0,
2013-11-26 00:00:00+00:00,8176.0,8176.0,7973.0,6546.474609375,59,0.0,
2013-11-27 00:00:00+00:00,8106.0,8106.0,7787.5,6325.99755859375,33,0.0,
2013-11-29 00:00:00+00:00,7899.5,8057.0,7899.5,6506.9013671875,17,0.0,
2013-12-02 00:00:00+00:00,7686.0,7714.0,7206.5,5822.857421875,72,0.0,
2013-12-03 00:00:00+00:00,7122.5,7273.0,6755.0,5557.15576171875,87,0.0,
2013-12-04 00:00:00+00:00,6755.0,6881.0,6552.0,5523.2353515625,96,0.0,
2013-12-05 00:00:00+00:00,6688.5,7059.5,6688.5,5557.15576171875,70,0.0,
2013-12-06 00:00:00+00:00,7122.5,7297.5,7080.5,5803.07177734375,80,0.0,
2013-12-09 00:00:00+00:00,7283.5,7395.5,7283.5,5907.65771484375,47,0.0,
2013-12-10 00:00:00+00:00,7371.0,7413.0,7294.0,5890.697265625,42,0.0,
2013-12-11 00:00:00+00:00,7066.5,7080.5,6611.5,5401.68994140625,85,0.0,
2013-12-12 00:00:00+00:00,6622.0,6723.5,6503.0,5429.9560546875,80,0.0,
2013-12-13 00:00:00+00:00,6853.0,6856.5,6657.0,5458.22265625,28,0.0,
2013-12-16 00:00:00+00:00,6912.5,7049.0,6772.5,5469.52978515625,64,0.0,
2013-12-17 00:00:00+00:00,6940.5,6940.5,6751.5,5492.14208984375,24,0.0,
2013-12-18 00:00:00+00:00,6846.0,7346.5,6695.5,5749.36572265625,61,0.0,
2013-12-19 00:00:00+00:00,6797.0,7000.0,6650.0,5531.71484375,59,0.0,
2013-12-20 00:00:00+00:00,6671.0,6737.5,6482.0,5243.39990234375,45,0.0,
2013-12-23 00:00:00+00:00,6744.5,6884.5,6737.5,5528.88916015625,57,0.0,
2013-12-24 00:00:00+00:00,6951.0,6965.0,6807.5,5624.99365234375,38,0.0,
2013-12-26 00:00:00+00:00,6933.5,6947.5,6793.5,5579.76806640625,21,0.0,
2013-12-27 00:00:00+00:00,6919.5,7091.0,6912.5,5726.7529296875,46,0.0,
2013-12-30 00:00:00+00:00,7119.0,7224.0,6912.5,5605.2080078125,22,0.0,
2013-12-31 00:00:00+00:00,6965.0,7140.0,6965.0,5723.92578125,28,0.0,
2014-01-02 00:00:00+00:00,6615.0,6615.0,6356.0,5212.306640625,97,0.0,
2014-01-03 00:00:00+00:00,6555.5,6562.5,6321.0,5251.87841796875,56,0.0,
2014-01-06 00:00:00+00:00,6401.5,6408.5,6244.0,5070.97412109375,60,0.0,
2014-01-07 00:00:00+00:00,6587.0,6604.5,6251.0,5079.45458984375,29,0.0,
2014-01-08 00:00:00+00:00,6345.5,6345.5,6055.0,4935.2958984375,49,0.0,
2014-01-09 00:00:00+00:00,6020.0,6020.0,5673.5,4714.8193359375,171,0.0,
2014-01-10 00:00:00+00:00,5971.0,6195.0,5971.0,4986.17529296875,40,0.0,
2014-01-13 00:00:00+00:00,6202.0,6230.0,5883.5,4813.7509765625,62,0.0,
2014-01-14 00:00:00+00:00,6062.0,6163.5,6020.0,4938.12255859375,32,0.0,
2014-01-15 00:00:00+00:00,6170.5,6310.5,6139.0,4957.90966796875,32,0.0,
2014-01-16 00:00:00+00:00,6226.5,6226.5,5978.0,4856.14990234375,63,0.0,
2014-01-17 00:00:00+00:00,5985.0,6034.0,5925.5,4813.7509765625,27,0.0,
2014-01-21 00:00:00+00:00,5824.0,5897.5,5610.5,4630.01953125,204,0.0,
2014-01-22 00:00:00+00:00,5838.0,5981.5,5792.5,4810.9248046875,70,0.0,
2014-01-23 00:00:00+00:00,5880.0,5880.0,5306.0,4426.501953125,127,0.0,
2014-01-24 00:00:00+00:00,5180.0,5180.0,4910.5,4059.041015625,189,0.0,
2014-01-27 00:00:00+00:00,5022.5,5099.5,4900.0,4056.21337890625,195,0.0,
2014-01-28 00:00:00+00:00,5061.0,5152.0,5001.5,4078.827392578125,55,0.0,
2014-01-29 00:00:00+00:00,4721.5,4924.5,4630.5,3827.258056640625,159,0.0,
2014-01-30 00:00:00+00:00,5001.5,5022.5,4805.5,3931.842529296875,41,0.0,
2014-01-31 00:00:00+00:00,4658.5,4963.0,4602.5,3827.258056640625,57,0.0,
2014-02-03 00:00:00+00:00,4767.0,4767.0,4312.0,3482.407958984375,183,0.0,
2014-02-04 00:00:00+00:00,4620.0,4781.0,4557.0,3787.68408203125,61,0.0,
2014-02-05 00:00:00+00:00,4707.5,4707.5,4529.0,3745.28515625,24,0.0,
2014-02-06 00:00:00+00:00,4816.0,5141.5,4816.0,4092.958740234375,110,0.0,
2014-02-07 00:00:00+00:00,5274.5,5306.0,5082.0,4220.15869140625,85,0.0,
2014-02-10 00:00:00+00:00,5152.0,5152.0,4900.0,4016.64111328125,31,0.0,
2014-02-11 00:00:00+00:00,4900.0,5288.5,4900.0,4237.11865234375,55,0.0,
2014-02-12 00:00:00+00:00,5229.0,5246.5,4854.5,3988.37353515625,67,0.0,
2014-02-13 00:00:00+00:00,4739.0,5162.5,4704.0,4157.97216796875,70,0.0,
2014-02-14 00:00:00+00:00,5103.0,5337.5,5089.0,4214.50390625,279,0.0,
2014-02-18 00:00:00+00:00,5015.5,5061.0,4753.0,3847.044189453125,163,0.0,
2014-02-19 00:00:00+00:00,4616.5,4910.5,4616.5,3945.9755859375,62,0.0,
2014-02-20 00:00:00+00:00,5033.0,5148.5,4910.5,4047.734375,76,0.0,
2014-02-21 00:00:00+00:00,5138.0,5330.5,5124.0,4217.33154296875,229,0.0,
2014-02-24 00:00:00+00:00,5288.5,5407.5,5204.5,4248.4248046875,178,0.0,
2014-02-25 00:00:00+00:00,5278.0,5278.0,5047.0,4076.00048828125,34,0.0,
2014-02-26 00:00:00+00:00,5113.5,5180.0,4998.0,4087.307373046875,33,0.0,
2014-02-27 00:00:00+00:00,5215.0,5551.0,5169.5,4468.90185546875,354,0.0,
2014-02-28 00:00:00+00:00,5365.5,5397.0,5120.5,4276.69189453125,179,0.0,
2014-03-03 00:00:00+00:00,4987.5,4987.5,4725.0,3943.1484375,351,0.0,
2014-03-04 00:00:00+00:00,5180.0,5257.0,4970.0,4155.14697265625,182,0.0,
2014-03-05 00:00:00+00:00,5075.0,5232.5,5033.0,4194.71875,114,0.0,
2014-03-06 00:00:00+00:00,5369.0,5540.5,5355.0,4341.70458984375,155,0.0,
2014-03-07 00:00:00+00:00,5246.5,5246.5,4886.0,4039.254150390625,167,0.0,
2014-03-10 00:00:00+00:00,4882.5,4882.5,4634.0,3818.777099609375,348,0.0,
2014-03-11 00:00:00+00:00,4875.5,4900.0,4620.0,3756.591796875,238,0.0,
2014-03-12 00:00:00+00:00,4658.5,4767.0,4588.5,3841.39013671875,43,0.0,
2014-03-13 00:00:00+00:00,4942.0,4945.5,4550.0,3711.365234375,269,0.0,
2014-03-14 00:00:00+00:00,4536.0,4651.5,4480.0,3688.75146484375,145,0.0,
2014-03-17 00:00:00+00:00,4609.5,4735.5,4609.5,3750.938720703125,57,0.0,
2014-03-18 00:00:00+00:00,4627.0,5029.5,4627.0,4033.600830078125,481,0.0,
2014-03-19 00:00:00+00:00,4980.5,5281.5,4952.5,4073.17431640625,257,0.0,
2014-03-20 00:00:00+00:00,5008.5,5463.5,4900.0,4355.8369140625,601,0.0,
2014-03-21 00:00:00+00:00,5285.0,5649.0,5250.0,4395.41015625,532,0.0,
2014-03-24 00:00:00+00:00,5589.5,5740.0,5456.5,4584.7939453125,338,0.0,
2014-03-25 00:00:00+00:00,5736.5,5967.5,5736.5,4774.1767578125,285,0.0,
2014-03-26 00:00:00+00:00,5943.0,6051.5,5782.0,4683.7265625,552,0.0,
2014-03-27 00:00:00+00:00,6191.5,6688.5,5995.5,5345.1572265625,517,0.0,
2014-03-28 00:00:00+00:00,6688.5,7014.0,6681.5,5461.048828125,553,0.0,
2014-03-31 00:00:00+00:00,6825.0,6982.5,6807.5,5526.0625,179,0.0,
2014-04-01 00:00:00+00:00,6982.5,7035.0,6720.0,5568.46044921875,103,0.0,
2014-04-02 00:00:00+00:00,6888.0,7395.5,6860.0,5972.669921875,160,0.0,
2014-04-03 00:00:00+00:00,7346.5,7346.5,6933.5,5760.67236328125,215,0.0,
2014-04-04 00:00:00+00:00,7714.0,7899.5,7290.5,5950.056640625,311,0.0,
2014-04-07 00:00:00+00:00,7549.5,8039.5,7521.5,6416.4501953125,251,0.0,
2014-04-08 00:00:00+00:00,8484.0,8641.5,7773.5,6365.572265625,553,0.0,
2014-04-09 00:00:00+00:00,7630.0,8067.5,7406.0,6342.95751953125,200,0.0,
2014-04-10 00:00:00+00:00,7875.0,7973.0,7682.5,6241.19970703125,185,0.0,
2014-04-11 00:00:00+00:00,7553.0,8011.5,7479.5,6422.103515625,88,0.0,
2014-04-14 00:00:00+00:00,8039.5,8081.5,7787.5,6357.09033203125,115,0.0,
2014-04-15 00:00:00+00:00,7756.0,7756.0,6926.5,5828.51171875,395,0.0,
2014-04-16 00:00:00+00:00,7444.5,7532.0,7241.5,6082.90771484375,82,0.0,
2014-04-17 00:00:00+00:00,7360.5,8008.0,7283.5,6422.103515625,149,0.0,
2014-04-21 00:00:00+00:00,8039.5,8102.5,7693.0,6357.09033203125,111,0.0,
2014-04-22 00:00:00+00:00,7717.5,7980.0,7623.0,6286.42529296875,162,0.0,
2014-04-23 00:00:00+00:00,7700.0,7780.5,7563.5,6266.64013671875,52,0.0,
2014-04-24 00:00:00+00:00,7885.5,8008.0,7588.0,6385.35693359375,71,0.0,
2014-04-25 00:00:00+00:00,7700.0,7700.0,7350.0,6099.8671875,153,0.0,
2014-04-28 00:00:00+00:00,7430.5,7745.5,7283.5,6218.5859375,53,0.0,
2014-04-29 00:00:00+00:00,8015.0,8291.5,7780.5,6303.38525390625,187,0.0,
2014-04-30 00:00:00+00:00,7696.5,7791.0,7525.0,6224.240234375,71,0.0,
2014-05-01 00:00:00+00:00,7577.5,7661.5,7430.5,6145.09375,96,0.0,
2014-05-02 00:00:00+00:00,7735.0,8403.5,7735.0,6783.912109375,421,0.0,
2014-05-05 00:00:00+00:00,8270.5,8417.5,7994.0,6653.8876953125,95,0.0,
2014-05-06 00:00:00+00:00,8186.5,8655.5,8186.5,6891.32373046875,254,0.0,
2014-05-07 00:00:00+00:00,8505.0,8816.5,8368.5,7100.49560546875,227,0.0,
2014-05-08 00:00:00+00:00,8872.5,8956.5,8512.0,6894.1513671875,207,0.0,
2014-05-09 00:00:00+00:00,8417.5,8564.5,8326.5,6795.21923828125,212,0.0,
2014-05-12 00:00:00+00:00,8540.0,8813.0,8540.0,7117.45556640625,93,0.0,
2014-05-13 00:00:00+00:00,8799.0,9026.5,8718.5,7041.134765625,175,0.0,
2014-05-14 00:00:00+00:00,8771.0,9100.0,8736.0,7278.57177734375,117,0.0,
2014-05-15 00:00:00+00:00,8869.0,8932.0,8400.0,6981.77685546875,107,0.0,
2014-05-16 00:00:00+00:00,8907.5,8918.0,8683.5,7108.97607421875,123,0.0,
2014-05-19 00:00:00+00:00,8624.0,8648.5,8498.0,6959.1640625,99,0.0,
2014-05-20 00:00:00+00:00,8515.5,8708.0,7983.5,6489.94287109375,213,0.0,
2014-05-21 00:00:00+00:00,8071.0,8242.5,8071.0,6569.087890625,53,0.0,
2014-05-22 00:00:00+00:00,8281.0,8281.0,8039.5,6645.40771484375,73,0.0,
2014-05-23 00:00:00+00:00,8190.0,8239.0,7969.5,6484.28857421875,112,0.0,
2014-05-27 00:00:00+00:00,8165.5,8249.5,7591.5,6195.97314453125,105,0.0,
2014-05-28 00:00:00+00:00,7717.5,8004.5,7619.5,6391.0107421875,84,0.0,
2014-05-29 00:00:00+00:00,8057.0,8102.5,7784.0,6348.61083984375,58,0.0,
2014-05-30 00:00:00+00:00,7654.5,7654.5,7283.5,5950.056640625,115,0.0,
2014-06-02 00:00:00+00:00,7245.0,7336.0,7063.0,5746.5390625,192,0.0,
2014-06-03 00:00:00+00:00,7154.0,7332.5,7119.0,5842.64306640625,177,0.0,
2014-06-04 00:00:00+00:00,7203.0,7203.0,7017.5,5701.3134765625,235,0.0,
2014-06-05 00:00:00+00:00,7346.5,7409.5,7199.5,5814.37744140625,116,0.0,
2014-06-06 00:00:00+00:00,7931.0,8043.0,7826.0,6430.58349609375,268,0.0,
2014-06-09 00:00:00+00:00,8162.0,8771.0,8102.5,7018.521484375,467,0.0,
2014-06-10 00:00:00+00:00,8575.0,8816.5,8519.0,7100.49560546875,207,0.0,
2014-06-11 00:00:00+00:00,9075.5,9089.5,8837.5,7241.82568359375,131,0.0,
2014-06-12 00:00:00+00:00,9047.5,9047.5,8578.5,7035.482421875,217,0.0,
