date,KMPR_Open,KMPR_High,KMPR_Low,KMPR_Close,KMPR_Volume,KMPR_Dividends,KMPR_Stock Splits
1990-06-12 00:00:00+00:00,0.0,17.0,16.375,5.175529956817627,496000,0.0,
1990-06-13 00:00:00+00:00,0.0,17.375,16.875,5.194699764251709,470400,0.0,
1990-06-14 00:00:00+00:00,0.0,17.125,16.75,5.194699764251709,213400,0.0,
1990-06-15 00:00:00+00:00,0.0,16.875,16.5,5.137190818786621,197200,0.0,
1990-06-18 00:00:00+00:00,0.0,16.625,16.375,5.041351318359375,308400,0.0,
1990-06-19 00:00:00+00:00,0.0,16.5,16.375,5.060518741607666,520200,0.0,
1990-06-20 00:00:00+00:00,0.0,16.5,16.375,5.060518741607666,277800,0.0,
1990-06-21 00:00:00+00:00,0.0,16.5,16.375,5.060518741607666,238000,0.0,
1990-06-22 00:00:00+00:00,0.0,16.625,16.375,5.022181510925293,616400,0.0,
1990-06-25 00:00:00+00:00,0.0,16.5,16.25,4.983845233917236,388400,0.0,
1990-06-26 00:00:00+00:00,0.0,16.5,16.125,4.945508003234863,171400,0.0,
1990-06-27 00:00:00+00:00,0.0,16.375,16.125,4.983845233917236,153000,0.0,
1990-06-28 00:00:00+00:00,0.0,16.75,16.25,5.118028163909912,370000,0.0,
1990-06-29 00:00:00+00:00,0.0,16.875,16.625,5.175529956817627,262000,0.0,
1990-07-02 00:00:00+00:00,0.0,16.875,16.75,5.137190818786621,79800,0.0,
1990-07-03 00:00:00+00:00,0.0,16.875,16.75,5.137190818786621,90600,0.0,
1990-07-05 00:00:00+00:00,0.0,17.0,16.75,5.175529956817627,108600,0.0,
1990-07-06 00:00:00+00:00,0.0,16.875,16.75,5.156362533569336,47400,0.0,
1990-07-09 00:00:00+00:00,0.0,16.875,16.75,5.137190818786621,416400,0.0,
1990-07-10 00:00:00+00:00,0.0,16.9375,16.75,5.137190818786621,1842400,0.0,
1990-07-11 00:00:00+00:00,0.0,16.875,16.625,5.137190818786621,118600,0.0,
1990-07-12 00:00:00+00:00,0.0,17.25,16.75,5.213865756988525,1725400,0.0,
1990-07-13 00:00:00+00:00,0.0,17.125,16.875,5.213865756988525,149000,0.0,
1990-07-16 00:00:00+00:00,0.0,17.0,16.75,5.175529956817627,607000,0.0,
1990-07-17 00:00:00+00:00,0.0,17.0,16.5,5.079689025878906,458800,0.0,
1990-07-18 00:00:00+00:00,0.0,16.625,16.25,5.022181510925293,242600,0.0,
1990-07-19 00:00:00+00:00,0.0,16.5,16.25,5.022181510925293,317600,0.0,
1990-07-20 00:00:00+00:00,0.0,16.375,16.0,4.945508003234863,181800,0.0,
1990-07-23 00:00:00+00:00,0.0,16.0,15.125,4.830496311187744,430800,0.0,
1990-07-24 00:00:00+00:00,0.0,15.75,15.5,4.753821849822998,221600,0.0,
1990-07-25 00:00:00+00:00,0.0,15.75,15.375,4.8113274574279785,264200,0.0,
1990-07-26 00:00:00+00:00,0.0,15.75,15.5,4.792159080505371,82200,0.0,
1990-07-27 00:00:00+00:00,0.0,15.875,15.625,4.792159080505371,247800,0.0,
1990-07-30 00:00:00+00:00,0.0,15.75,15.125,4.638808727264404,171000,0.0,
1990-07-31 00:00:00+00:00,0.0,15.375,15.125,4.715483665466309,59600,0.0,
1990-08-01 00:00:00+00:00,0.0,15.375,15.125,4.677146911621094,91400,0.0,
1990-08-02 00:00:00+00:00,0.0,15.625,15.125,4.715483665466309,323400,0.0,
1990-08-03 00:00:00+00:00,0.0,15.625,14.875,4.6196393966674805,706400,0.0,
1990-08-06 00:00:00+00:00,0.0,14.875,14.1875,4.427951812744141,983600,0.0,
1990-08-07 00:00:00+00:00,0.0,14.625,14.4375,4.466289520263672,708000,0.0,
1990-08-08 00:00:00+00:00,0.0,15.5,14.5,4.715483665466309,488200,0.0,
1990-08-09 00:00:00+00:00,0.0,15.8125,15.25,4.849664211273193,406000,0.0,
1990-08-10 00:00:00+00:00,0.0,15.875,15.375,4.715483665466309,173800,0.0,
1990-08-13 00:00:00+00:00,0.0,15.5,15.125,4.715483665466309,286800,0.0,
1990-08-14 00:00:00+00:00,0.0,15.5,15.25,4.696316242218018,488200,0.0,
1990-08-15 00:00:00+00:00,0.0,15.5,15.3125,4.785069942474365,203600,0.1,
1990-08-16 00:00:00+00:00,0.0,15.5,15.125,4.669301986694336,200400,0.0,
1990-08-17 00:00:00+00:00,0.0,15.25,14.875,4.669301986694336,1567600,0.0,
1990-08-20 00:00:00+00:00,0.0,15.0,14.5,4.553534507751465,74000,0.0,
1990-08-21 00:00:00+00:00,0.0,14.5,14.375,4.476357460021973,638400,0.0,
1990-08-22 00:00:00+00:00,0.0,14.5,14.25,4.399178504943848,274000,0.0,
1990-08-23 00:00:00+00:00,0.0,14.375,13.9375,4.321998596191406,1164800,0.0,
1990-08-24 00:00:00+00:00,0.0,14.25,14.0,4.321998596191406,102400,0.0,
1990-08-27 00:00:00+00:00,0.0,14.5,14.125,4.437767028808594,705000,0.0,
1990-08-28 00:00:00+00:00,0.0,14.5,14.25,4.399178504943848,450400,0.0,
1990-08-29 00:00:00+00:00,0.0,14.625,14.375,4.476357460021973,102800,0.0,
1990-08-30 00:00:00+00:00,0.0,14.625,14.375,4.437767028808594,134600,0.0,
1990-08-31 00:00:00+00:00,0.0,14.875,14.5,4.553534507751465,1393800,0.0,
1990-09-04 00:00:00+00:00,0.0,14.875,14.625,4.5921244621276855,120800,0.0,
1990-09-05 00:00:00+00:00,0.0,15.5,15.0,4.669301986694336,138000,0.0,
1990-09-06 00:00:00+00:00,0.0,15.375,15.125,4.746479511260986,495000,0.0,
1990-09-07 00:00:00+00:00,0.0,15.375,15.125,4.707892894744873,43200,0.0,
1990-09-10 00:00:00+00:00,0.0,15.5,15.25,4.707892894744873,38600,0.0,
1990-09-11 00:00:00+00:00,0.0,15.5,15.25,4.746479511260986,22000,0.0,
1990-09-12 00:00:00+00:00,0.0,15.375,15.25,4.707892894744873,36400,0.0,
1990-09-13 00:00:00+00:00,0.0,15.375,15.25,4.727186679840088,124600,0.0,
1990-09-14 00:00:00+00:00,0.0,15.375,15.25,4.746479511260986,138200,0.0,
1990-09-17 00:00:00+00:00,0.0,15.75,15.25,4.862249374389648,107000,0.0,
1990-09-18 00:00:00+00:00,0.0,15.75,15.375,4.785069942474365,99600,0.0,
1990-09-19 00:00:00+00:00,0.0,15.625,15.375,4.785069942474365,254000,0.0,
1990-09-20 00:00:00+00:00,0.0,15.625,15.375,4.785069942474365,640400,0.0,
1990-09-21 00:00:00+00:00,0.0,15.625,15.375,4.785069942474365,491000,0.0,
1990-09-24 00:00:00+00:00,0.0,15.5,14.875,4.630715847015381,236000,0.0,
1990-09-25 00:00:00+00:00,0.0,15.125,14.875,4.5921244621276855,21200,0.0,
1990-09-26 00:00:00+00:00,0.0,15.375,14.75,4.553534507751465,89000,0.0,
1990-09-27 00:00:00+00:00,0.0,14.875,13.0,4.129052639007568,286800,0.0,
1990-09-28 00:00:00+00:00,0.0,13.375,12.25,4.090463638305664,395600,0.0,
1990-10-01 00:00:00+00:00,0.0,13.625,13.375,4.129052639007568,320200,0.0,
1990-10-02 00:00:00+00:00,0.0,14.0,13.625,4.283408164978027,594400,0.0,
1990-10-03 00:00:00+00:00,0.0,14.125,13.75,4.283408164978027,526800,0.0,
1990-10-04 00:00:00+00:00,0.0,14.375,13.75,4.399178504943848,362200,0.0,
1990-10-05 00:00:00+00:00,0.0,15.375,14.0,4.476357460021973,257400,0.0,
1990-10-08 00:00:00+00:00,0.0,14.625,14.375,4.476357460021973,114600,0.0,
1990-10-09 00:00:00+00:00,0.0,14.4375,14.125,4.360588550567627,254600,0.0,
1990-10-10 00:00:00+00:00,0.0,14.375,13.875,4.302702903747559,448200,0.0,
1990-10-11 00:00:00+00:00,0.0,14.125,13.3125,4.129052639007568,838600,0.0,
1990-10-12 00:00:00+00:00,0.0,13.625,13.25,4.090463638305664,70600,0.0,
1990-10-15 00:00:00+00:00,0.0,13.3125,13.0,4.013286590576172,82600,0.0,
1990-10-16 00:00:00+00:00,0.0,13.5,13.0,4.129052639007568,333400,0.0,
1990-10-17 00:00:00+00:00,0.0,13.5,13.125,4.051876544952393,29800,0.0,
1990-10-18 00:00:00+00:00,0.0,13.3125,13.125,4.051876544952393,122000,0.0,
1990-10-19 00:00:00+00:00,0.0,13.375,13.125,4.051876544952393,114800,0.0,
1990-10-22 00:00:00+00:00,0.0,13.5,13.125,4.167642593383789,123200,0.0,
1990-10-23 00:00:00+00:00,0.0,13.625,13.375,4.129052639007568,53800,0.0,
1990-10-24 00:00:00+00:00,0.0,13.625,13.25,4.167642593383789,168200,0.0,
1990-10-25 00:00:00+00:00,0.0,13.5,13.25,4.129052639007568,78800,0.0,
1990-10-26 00:00:00+00:00,0.0,13.5,13.25,4.090463638305664,87200,0.0,
1990-10-29 00:00:00+00:00,0.0,13.25,13.125,4.090463638305664,63400,0.0,
1990-10-30 00:00:00+00:00,0.0,13.125,13.0,4.051876544952393,111000,0.0,
1990-10-31 00:00:00+00:00,0.0,13.375,13.125,4.051876544952393,82600,0.0,
1990-11-01 00:00:00+00:00,0.0,13.5,13.125,4.167642593383789,526400,0.0,
1990-11-02 00:00:00+00:00,0.0,14.0,13.375,4.264117240905762,173000,0.0,
1990-11-05 00:00:00+00:00,0.0,14.375,13.875,4.399178504943848,46400,0.0,
1990-11-06 00:00:00+00:00,0.0,14.5,14.25,4.399178504943848,337600,0.0,
1990-11-07 00:00:00+00:00,0.0,14.5,14.25,4.399178504943848,90600,0.0,
1990-11-08 00:00:00+00:00,0.0,14.5,14.25,4.399178504943848,45200,0.0,
1990-11-09 00:00:00+00:00,0.0,14.5,14.25,4.437767028808594,20800,0.0,
1990-11-12 00:00:00+00:00,0.0,15.1875,14.25,4.6885986328125,166400,0.0,
1990-11-13 00:00:00+00:00,0.0,15.0,14.75,4.553534507751465,276800,0.0,
1990-11-14 00:00:00+00:00,0.0,15.0,14.75,4.623469829559326,65400,0.1,
1990-11-15 00:00:00+00:00,0.0,15.625,15.0,4.759453773498535,194800,0.0,
1990-11-16 00:00:00+00:00,0.0,15.25,15.125,4.701174259185791,51200,0.0,
1990-11-19 00:00:00+00:00,0.0,15.5,15.25,4.798307418823242,51600,0.0,
1990-11-20 00:00:00+00:00,0.0,15.5,15.25,4.817732810974121,64400,0.0,
1990-11-21 00:00:00+00:00,0.0,15.625,15.25,4.798307418823242,66800,0.0,
1990-11-23 00:00:00+00:00,0.0,15.5,15.25,4.740028858184815,7600,0.0,
1990-11-26 00:00:00+00:00,0.0,15.5,15.25,4.778878688812256,12000,0.0,
1990-11-27 00:00:00+00:00,0.0,15.875,15.25,4.914865493774414,118800,0.0,
1990-11-28 00:00:00+00:00,0.0,16.0,15.625,4.914865493774414,186000,0.0,
1990-11-29 00:00:00+00:00,0.0,15.9375,15.75,4.895439147949219,290200,0.0,
1990-11-30 00:00:00+00:00,0.0,16.0,15.75,4.895439147949219,402400,0.0,
1990-12-03 00:00:00+00:00,0.0,16.0,15.75,4.895439147949219,135800,0.0,
1990-12-04 00:00:00+00:00,0.0,16.125,15.75,4.992571830749512,121400,0.0,
1990-12-05 00:00:00+00:00,0.0,16.75,15.875,5.206258296966553,101800,0.0,
1990-12-06 00:00:00+00:00,0.0,17.0,16.625,5.206258296966553,165000,0.0,
1990-12-07 00:00:00+00:00,0.0,16.875,16.5,5.167407035827637,396400,0.0,
1990-12-10 00:00:00+00:00,0.0,16.75,16.5,5.1285552978515625,161200,0.0,
1990-12-11 00:00:00+00:00,0.0,16.75,16.5,5.1285552978515625,74800,0.0,
1990-12-12 00:00:00+00:00,0.0,16.875,16.5,5.167407035827637,616000,0.0,
1990-12-13 00:00:00+00:00,0.0,16.875,16.75,5.206258296966553,51400,0.0,
1990-12-14 00:00:00+00:00,0.0,16.875,16.375,5.1285552978515625,179800,0.0,
1990-12-17 00:00:00+00:00,0.0,16.375,16.25,5.050849437713623,21400,0.0,
1990-12-18 00:00:00+00:00,0.0,16.625,16.25,5.1285552978515625,90200,0.0,
1990-12-19 00:00:00+00:00,0.0,16.625,16.375,5.1285552978515625,57400,0.0,
1990-12-20 00:00:00+00:00,0.0,16.625,16.375,5.08970308303833,77400,0.0,
1990-12-21 00:00:00+00:00,0.0,16.5,16.375,5.08970308303833,143400,0.0,
1990-12-24 00:00:00+00:00,0.0,16.4375,16.375,5.08970308303833,50600,0.0,
1990-12-26 00:00:00+00:00,0.0,16.5,16.25,5.1285552978515625,67800,0.0,
1990-12-27 00:00:00+00:00,0.0,16.5,16.0,5.011995792388916,56800,0.0,
1990-12-28 00:00:00+00:00,0.0,15.75,15.25,4.798307418823242,76200,0.0,
1990-12-31 00:00:00+00:00,0.0,15.625,15.375,4.778878688812256,110400,0.0,
1991-01-02 00:00:00+00:00,0.0,15.5,15.25,4.759453773498535,92400,0.0,
1991-01-03 00:00:00+00:00,0.0,15.25,14.75,4.584617137908936,148000,0.0,
1991-01-04 00:00:00+00:00,0.0,14.875,14.625,4.54576301574707,179600,0.0,
1991-01-07 00:00:00+00:00,0.0,14.75,14.625,4.56519079208374,123800,0.0,
1991-01-08 00:00:00+00:00,0.0,15.125,14.625,4.623469829559326,261400,0.0,
1991-01-09 00:00:00+00:00,0.0,15.125,14.75,4.584617137908936,134400,0.0,
1991-01-10 00:00:00+00:00,0.0,15.0,14.75,4.662325382232666,172400,0.0,
1991-01-11 00:00:00+00:00,0.0,15.5,14.875,4.740028858184815,215400,0.0,
1991-01-14 00:00:00+00:00,0.0,15.25,14.875,4.623469829559326,142000,0.0,
1991-01-15 00:00:00+00:00,0.0,15.25,14.875,4.701174259185791,116600,0.0,
1991-01-16 00:00:00+00:00,0.0,15.25,14.875,4.740028858184815,106800,0.0,
1991-01-17 00:00:00+00:00,0.0,16.0,15.375,4.97314453125,252600,0.0,
1991-01-18 00:00:00+00:00,0.0,15.75,15.625,4.856586933135986,41600,0.0,
1991-01-21 00:00:00+00:00,0.0,16.25,15.75,5.050849437713623,39400,0.0,
1991-01-22 00:00:00+00:00,0.0,16.375,15.875,4.934289932250977,26600,0.0,
1991-01-23 00:00:00+00:00,0.0,16.25,15.875,5.050849437713623,7200,0.0,
1991-01-24 00:00:00+00:00,0.0,16.625,16.0,5.1285552978515625,72200,0.0,
1991-01-25 00:00:00+00:00,0.0,16.875,16.375,5.225686550140381,62600,0.0,
1991-01-28 00:00:00+00:00,0.0,17.125,16.5,5.322816848754883,27600,0.0,
1991-01-29 00:00:00+00:00,0.0,16.875,16.625,5.167407035827637,84600,0.0,
1991-01-30 00:00:00+00:00,0.0,16.875,16.625,5.167407035827637,92200,0.0,
1991-01-31 00:00:00+00:00,0.0,16.875,16.625,5.245112895965576,151000,0.0,
1991-02-01 00:00:00+00:00,0.0,16.875,16.625,5.167407035827637,61000,0.0,
1991-02-04 00:00:00+00:00,0.0,16.875,16.625,5.206258296966553,243600,0.0,
1991-02-05 00:00:00+00:00,0.0,17.125,16.625,5.283965587615967,243600,0.0,
1991-02-06 00:00:00+00:00,0.0,17.375,17.0,5.400525093078613,168800,0.0,
1991-02-07 00:00:00+00:00,0.0,17.875,17.125,5.458803176879883,101600,0.0,
1991-02-08 00:00:00+00:00,0.0,17.625,17.375,5.400525093078613,79400,0.0,
1991-02-11 00:00:00+00:00,0.0,18.0,17.375,5.575357437133789,152600,0.0,
1991-02-12 00:00:00+00:00,0.0,17.875,17.75,5.5480122566223145,159400,0.1,
1991-02-13 00:00:00+00:00,0.0,18.0,17.75,5.5480122566223145,66800,0.0,
1991-02-14 00:00:00+00:00,0.0,18.25,17.875,5.704293727874756,89200,0.0,
1991-02-15 00:00:00+00:00,0.0,18.3125,18.0,5.6261515617370605,107000,0.0,
1991-02-19 00:00:00+00:00,0.0,18.375,18.0,5.665220260620117,57400,0.0,
1991-02-20 00:00:00+00:00,0.0,18.375,18.125,5.665220260620117,271200,0.0,
1991-02-21 00:00:00+00:00,0.0,18.375,18.125,5.743363380432129,125800,0.0,
1991-02-22 00:00:00+00:00,0.0,18.375,18.125,5.665220260620117,82600,0.0,
1991-02-25 00:00:00+00:00,0.0,18.375,18.125,5.704293727874756,91200,0.0,
1991-02-26 00:00:00+00:00,0.0,18.625,18.25,5.821505069732666,216600,0.0,
1991-02-27 00:00:00+00:00,0.0,18.875,18.5,5.880111217498779,271200,0.0,
1991-02-28 00:00:00+00:00,0.0,19.125,18.75,5.93871545791626,91600,0.0,
1991-03-01 00:00:00+00:00,0.0,19.125,18.75,5.977787017822266,158600,0.0,
1991-03-04 00:00:00+00:00,0.0,19.625,18.875,6.134066104888916,98600,0.0,
1991-03-05 00:00:00+00:00,0.0,20.125,19.5,6.2122111320495605,366600,0.0,
1991-03-06 00:00:00+00:00,0.0,20.125,19.25,6.055929183959961,148600,0.0,
1991-03-07 00:00:00+00:00,0.0,19.5,19.125,5.977787017822266,33400,0.0,
1991-03-08 00:00:00+00:00,0.0,19.5,19.125,6.016856670379639,106400,0.0,
1991-03-11 00:00:00+00:00,0.0,19.375,18.875,5.919180393218994,64800,0.0,
1991-03-12 00:00:00+00:00,0.0,19.125,18.875,5.899642467498779,54800,0.0,
1991-03-13 00:00:00+00:00,0.0,19.125,18.875,5.977787017822266,122200,0.0,
1991-03-14 00:00:00+00:00,0.0,19.125,18.875,5.919180393218994,54600,0.0,
1991-03-15 00:00:00+00:00,0.0,19.125,18.875,5.899642467498779,391000,0.0,
1991-03-18 00:00:00+00:00,0.0,19.0,18.875,5.899642467498779,205200,0.0,
1991-03-19 00:00:00+00:00,0.0,18.9375,18.75,5.899642467498779,185400,0.0,
1991-03-20 00:00:00+00:00,0.0,19.0,18.75,5.860575199127197,35800,0.0,
1991-03-21 00:00:00+00:00,0.0,19.0,18.75,5.860575199127197,32000,0.0,
1991-03-22 00:00:00+00:00,0.0,19.0,18.75,5.899642467498779,465200,0.0,
1991-03-25 00:00:00+00:00,0.0,19.0,18.75,5.93871545791626,107200,0.0,
1991-03-26 00:00:00+00:00,0.0,19.0,18.75,5.860575199127197,57200,0.0,
1991-03-27 00:00:00+00:00,0.0,19.25,19.0,5.93871545791626,71600,0.0,
1991-03-28 00:00:00+00:00,0.0,19.5625,19.0,6.016856670379639,62000,0.0,
1991-04-01 00:00:00+00:00,0.0,19.5,19.25,6.016856670379639,10200,0.0,
1991-04-02 00:00:00+00:00,0.0,19.5,19.25,6.016856670379639,84000,0.0,
1991-04-03 00:00:00+00:00,0.0,19.5,19.25,6.036388874053955,24400,0.0,
1991-04-04 00:00:00+00:00,0.0,19.5,19.25,6.075462341308594,512800,0.0,
1991-04-05 00:00:00+00:00,0.0,19.5,18.75,5.860575199127197,160800,0.0,
1991-04-08 00:00:00+00:00,0.0,19.0,18.375,5.782431602478027,36400,0.0,
1991-04-09 00:00:00+00:00,0.0,18.75,18.375,5.782431602478027,145000,0.0,
1991-04-10 00:00:00+00:00,0.0,19.0,18.375,5.93871545791626,80800,0.0,
1991-04-11 00:00:00+00:00,0.0,20.375,18.875,6.290349006652832,416600,0.0,
1991-04-12 00:00:00+00:00,0.0,20.25,19.875,6.2122111320495605,247200,0.0,
1991-04-15 00:00:00+00:00,0.0,20.25,19.875,6.251283645629883,53800,0.0,
1991-04-16 00:00:00+00:00,0.0,20.625,20.0,6.407562732696533,120000,0.0,
1991-04-17 00:00:00+00:00,0.0,20.625,20.375,6.368491172790527,63800,0.0,
1991-04-18 00:00:00+00:00,0.0,20.75,20.375,6.368491172790527,62200,0.0,
1991-04-19 00:00:00+00:00,0.0,20.5,19.75,6.173140525817871,64000,0.0,
1991-04-22 00:00:00+00:00,0.0,20.125,19.5,6.173140525817871,41400,0.0,
1991-04-23 00:00:00+00:00,0.0,19.75,19.25,6.055929183959961,42600,0.0,
1991-04-24 00:00:00+00:00,0.0,19.5,19.25,6.016856670379639,12200,0.0,
1991-04-25 00:00:00+00:00,0.0,19.5,18.875,5.93871545791626,83800,0.0,
1991-04-26 00:00:00+00:00,0.0,18.875,18.5,5.782431602478027,96400,0.0,
1991-04-29 00:00:00+00:00,0.0,18.75,18.25,5.704293727874756,358200,0.0,
1991-04-30 00:00:00+00:00,0.0,18.625,18.25,5.821505069732666,603600,0.0,
1991-05-01 00:00:00+00:00,0.0,19.0,18.5,5.860575199127197,99200,0.0,
1991-05-02 00:00:00+00:00,0.0,19.0,18.625,5.880111217498779,75200,0.0,
1991-05-03 00:00:00+00:00,0.0,19.0,18.75,5.919180393218994,103400,0.0,
1991-05-06 00:00:00+00:00,0.0,19.125,18.875,5.958249568939209,20600,0.0,
1991-05-07 00:00:00+00:00,0.0,19.625,18.875,6.055929183959961,222400,0.0,
1991-05-08 00:00:00+00:00,0.0,19.625,19.0,5.997325420379639,234800,0.0,
1991-05-09 00:00:00+00:00,0.0,19.25,18.875,5.93871545791626,156800,0.0,
1991-05-10 00:00:00+00:00,0.0,19.25,19.0,5.93871545791626,70600,0.0,
1991-05-13 00:00:00+00:00,0.0,19.25,19.0,6.016856670379639,202600,0.0,
1991-05-14 00:00:00+00:00,0.0,19.25,19.0,6.016856670379639,98600,0.0,
1991-05-15 00:00:00+00:00,0.0,19.25,19.0,6.028643608093262,182200,0.1,
1991-05-16 00:00:00+00:00,0.0,19.25,19.0,6.009003162384033,31600,0.0,
1991-05-17 00:00:00+00:00,0.0,19.125,19.0,5.969725608825684,997400,0.0,
1991-05-20 00:00:00+00:00,0.0,19.25,19.0,6.048275470733643,366600,0.0,
1991-05-21 00:00:00+00:00,0.0,19.25,19.0,6.028643608093262,271000,0.0,
1991-05-22 00:00:00+00:00,0.0,19.25,19.0,6.048275470733643,13600,0.0,
1991-05-23 00:00:00+00:00,0.0,19.25,19.125,6.028643608093262,36800,0.0,
1991-05-24 00:00:00+00:00,0.0,19.25,19.125,6.009003162384033,27000,0.0,
1991-05-28 00:00:00+00:00,0.0,19.375,19.125,6.087552070617676,338400,0.0,
1991-05-29 00:00:00+00:00,0.0,19.375,19.25,6.048275470733643,428000,0.0,
1991-05-30 00:00:00+00:00,0.0,19.375,19.125,6.0679121017456055,25000,0.0,
1991-05-31 00:00:00+00:00,0.0,19.375,19.125,6.087552070617676,30000,0.0,
1991-06-03 00:00:00+00:00,0.0,19.3125,19.25,6.048275470733643,23200,0.0,
1991-06-04 00:00:00+00:00,0.0,19.5,19.25,6.0679121017456055,23400,0.0,
1991-06-05 00:00:00+00:00,0.0,19.375,19.25,6.048275470733643,151200,0.0,
1991-06-06 00:00:00+00:00,0.0,19.375,19.125,6.087552070617676,638200,0.0,
1991-06-07 00:00:00+00:00,0.0,19.375,19.125,6.009003162384033,85000,0.0,
1991-06-10 00:00:00+00:00,0.0,19.25,19.125,6.009003162384033,265000,0.0,
1991-06-11 00:00:00+00:00,0.0,19.25,19.125,6.009003162384033,18000,0.0,
1991-06-12 00:00:00+00:00,0.0,19.5,19.125,6.009003162384033,584200,0.0,
1991-06-13 00:00:00+00:00,0.0,19.1875,19.125,6.009003162384033,256800,0.0,
1991-06-14 00:00:00+00:00,0.0,19.25,19.125,6.048275470733643,16000,0.0,
1991-06-17 00:00:00+00:00,0.0,19.25,18.875,5.930452346801758,220200,0.0,
1991-06-18 00:00:00+00:00,0.0,19.125,18.5,5.812628746032715,358400,0.0,
1991-06-19 00:00:00+00:00,0.0,18.5,18.0,5.753719806671143,514600,0.0,
1991-06-20 00:00:00+00:00,0.0,18.375,18.125,5.714443683624268,143400,0.0,
1991-06-21 00:00:00+00:00,0.0,18.3125,17.875,5.6162543296813965,290200,0.0,
1991-06-24 00:00:00+00:00,0.0,18.125,17.5,5.498435497283936,173200,0.0,
1991-06-25 00:00:00+00:00,0.0,17.75,17.375,5.498435497283936,27800,0.0,
1991-06-26 00:00:00+00:00,0.0,17.625,17.375,5.459159851074219,60800,0.0,
1991-06-27 00:00:00+00:00,0.0,17.625,17.375,5.459159851074219,953600,0.0,
1991-06-28 00:00:00+00:00,0.0,17.375,16.875,5.341334819793701,158000,0.0,
1991-07-01 00:00:00+00:00,0.0,17.25,16.875,5.419884204864502,402200,0.0,
1991-07-02 00:00:00+00:00,0.0,17.25,17.0,5.341334819793701,67200,0.0,
1991-07-03 00:00:00+00:00,0.0,17.125,16.875,5.302059650421143,261400,0.0,
1991-07-05 00:00:00+00:00,0.0,17.125,16.875,5.341334819793701,21800,0.0,
1991-07-08 00:00:00+00:00,0.0,17.0,16.75,5.302059650421143,108200,0.0,
