date,PNFP_Open,PNFP_High,PNFP_Low,PNFP_Close,PNFP_Volume,PNFP_Dividends,PNFP_Stock Splits
2000-10-02 00:00:00+00:00,3.875,4.0625,3.875,3.622451305389404,10000,0.0,
2000-10-03 00:00:00+00:00,3.875,3.875,3.5,3.120882749557495,16600,0.0,
2000-10-04 00:00:00+00:00,3.5625,3.75,3.5625,3.3438024520874023,8400,0.0,
2000-10-05 00:00:00+00:00,3.625,3.875,3.625,3.23234224319458,4600,0.0,
2000-10-06 00:00:00+00:00,3.8125,3.8125,3.8125,3.3995323181152344,1000,0.0,
2000-10-09 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,1000,0.0,
2000-10-10 00:00:00+00:00,3.75,3.75,3.625,3.23234224319458,5000,0.0,
2000-10-11 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2000-10-12 00:00:00+00:00,3.5625,3.625,3.5625,3.176612615585327,5400,0.0,
2000-10-13 00:00:00+00:00,3.5,3.5,3.375,3.0094218254089355,11000,0.0,
2000-10-16 00:00:00+00:00,3.25,3.4375,3.25,3.0372869968414307,33200,0.0,
2000-10-17 00:00:00+00:00,3.375,3.375,3.0,2.6750411987304688,27000,0.0,
2000-10-18 00:00:00+00:00,3.0625,3.5,3.0625,3.120882749557495,8200,0.0,
2000-10-19 00:00:00+00:00,3.5,3.5,3.15625,2.814366817474365,9400,0.0,
2000-10-20 00:00:00+00:00,3.25,3.4375,3.25,2.8979618549346924,3400,0.0,
2000-10-23 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,1000,0.0,
2000-10-24 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,0,0.0,
2000-10-25 00:00:00+00:00,3.3125,3.3125,3.3125,2.9536917209625244,2000,0.0,
2000-10-26 00:00:00+00:00,3.3125,3.3125,3.3125,2.9536917209625244,14000,0.0,
2000-10-27 00:00:00+00:00,3.5,3.5,3.3125,2.9536917209625244,1000,0.0,
2000-10-30 00:00:00+00:00,3.3125,3.375,3.3125,3.0094218254089355,41800,0.0,
2000-10-31 00:00:00+00:00,3.4375,3.4375,3.375,3.0094218254089355,3400,0.0,
2000-11-01 00:00:00+00:00,3.4375,3.625,3.4375,3.23234224319458,1600,0.0,
2000-11-02 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,20800,0.0,
2000-11-03 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2000-11-06 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2000-11-07 00:00:00+00:00,3.5,3.625,3.5,3.23234224319458,2400,0.0,
2000-11-08 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2000-11-09 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,5400,0.0,
2000-11-10 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,2000,0.0,
2000-11-13 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,4000,0.0,
2000-11-14 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,0,0.0,
2000-11-15 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,1000,0.0,
2000-11-16 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,3200,0.0,
2000-11-17 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,0,0.0,
2000-11-20 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,0,0.0,
2000-11-21 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,0,0.0,
2000-11-22 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,1000,0.0,
2000-11-24 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,5000,0.0,
2000-11-27 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,0,0.0,
2000-11-28 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,1600,0.0,
2000-11-29 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,0,0.0,
2000-11-30 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,0,0.0,
2000-12-01 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,0,0.0,
2000-12-04 00:00:00+00:00,3.5625,3.5625,3.5625,3.176612615585327,0,0.0,
2000-12-05 00:00:00+00:00,3.75,3.75,3.5,3.120882749557495,11000,0.0,
2000-12-06 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,2200,0.0,
2000-12-07 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2000-12-08 00:00:00+00:00,3.75,3.75,3.375,3.0094218254089355,7400,0.0,
2000-12-11 00:00:00+00:00,3.3125,3.3125,3.3125,2.9536917209625244,28000,0.0,
2000-12-12 00:00:00+00:00,3.25,3.25,2.375,2.229201555252075,97800,0.0,
2000-12-13 00:00:00+00:00,2.375,3.0,2.0,2.619312286376953,162400,0.0,
2000-12-14 00:00:00+00:00,3.0,3.0,2.5,2.452121496200561,7400,0.0,
2000-12-15 00:00:00+00:00,2.875,3.25,2.875,2.6750411987304688,69200,0.0,
2000-12-18 00:00:00+00:00,2.875,3.0,2.875,2.6750411987304688,9800,0.0,
2000-12-19 00:00:00+00:00,3.0,3.25,2.75,2.452121496200561,17000,0.0,
2000-12-20 00:00:00+00:00,2.75,2.75,2.75,2.452121496200561,0,0.0,
2000-12-21 00:00:00+00:00,2.75,2.75,2.75,2.452121496200561,60000,0.0,
2000-12-22 00:00:00+00:00,2.75,2.75,2.75,2.452121496200561,0,0.0,
2000-12-26 00:00:00+00:00,3.125,3.125,2.8125,2.6750411987304688,4000,0.0,
2000-12-27 00:00:00+00:00,2.8125,3.125,2.8125,2.78650164604187,13000,0.0,
2000-12-28 00:00:00+00:00,3.125,3.125,3.0,2.6750411987304688,28000,0.0,
2000-12-29 00:00:00+00:00,2.9375,3.0,2.875,2.6750411987304688,26000,0.0,
2001-01-02 00:00:00+00:00,3.25,3.25,3.25,2.8979618549346924,7400,0.0,
2001-01-03 00:00:00+00:00,3.25,3.25,3.25,2.8979618549346924,4000,0.0,
2001-01-04 00:00:00+00:00,3.25,3.25,3.25,2.8979618549346924,0,0.0,
2001-01-05 00:00:00+00:00,3.25,3.25,3.25,2.8979618549346924,0,0.0,
2001-01-08 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,60000,0.0,
2001-01-09 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-01-10 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-01-11 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-01-12 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,4000,0.0,
2001-01-16 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,200,0.0,
2001-01-17 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,1000,0.0,
2001-01-18 00:00:00+00:00,3.5,3.625,3.5,3.120882749557495,14600,0.0,
2001-01-19 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-01-22 00:00:00+00:00,3.25,3.25,3.25,2.8979618549346924,1000,0.0,
2001-01-23 00:00:00+00:00,3.25,3.25,3.25,2.8979618549346924,0,0.0,
2001-01-24 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,200,0.0,
2001-01-25 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2001-01-26 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2001-01-29 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2001-01-30 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2001-01-31 00:00:00+00:00,3.53125,3.53125,3.53125,3.148746967315674,1000,0.0,
2001-02-01 00:00:00+00:00,3.375,3.4375,3.375,3.0094218254089355,19400,0.0,
2001-02-02 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-02-05 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-02-06 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-02-07 00:00:00+00:00,3.625,3.625,3.25,2.8979618549346924,17000,0.0,
2001-02-08 00:00:00+00:00,3.28125,3.53125,3.28125,3.148746967315674,3800,0.0,
2001-02-09 00:00:00+00:00,3.8125,3.8125,3.8125,3.3995323181152344,1000,0.0,
2001-02-12 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,6000,0.0,
2001-02-13 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,6000,0.0,
2001-02-14 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,0,0.0,
2001-02-15 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,4000,0.0,
2001-02-16 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,0,0.0,
2001-02-20 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,0,0.0,
2001-02-21 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,8000,0.0,
2001-02-22 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,4000,0.0,
2001-02-23 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,0,0.0,
2001-02-26 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,2000,0.0,
2001-02-27 00:00:00+00:00,3.4375,3.4375,3.4375,3.0651519298553467,0,0.0,
2001-02-28 00:00:00+00:00,3.625,3.625,3.5,3.120882749557495,2200,0.0,
2001-03-01 00:00:00+00:00,3.75,3.9375,3.625,3.23234224319458,24200,0.0,
2001-03-02 00:00:00+00:00,3.625,3.625,3.5625,3.23234224319458,20800,0.0,
2001-03-05 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2001-03-06 00:00:00+00:00,3.625,3.75,3.625,3.3438024520874023,3000,0.0,
2001-03-07 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-03-08 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-03-09 00:00:00+00:00,4.0,4.0,3.875,3.455262422561645,6200,0.0,
2001-03-12 00:00:00+00:00,4.0,4.0,4.0,3.5667223930358887,3600,0.0,
2001-03-13 00:00:00+00:00,4.0,4.0,4.0,3.5667223930358887,0,0.0,
2001-03-14 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,1000,0.0,
2001-03-15 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-03-16 00:00:00+00:00,4.0,4.0,4.0,3.5667223930358887,200,0.0,
2001-03-19 00:00:00+00:00,4.0,4.0,4.0,3.5667223930358887,0,0.0,
2001-03-20 00:00:00+00:00,4.0,4.0,4.0,3.5667223930358887,200,0.0,
2001-03-21 00:00:00+00:00,4.0,4.0,4.0,3.5667223930358887,0,0.0,
2001-03-22 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,1200,0.0,
2001-03-23 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-03-26 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-03-27 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-03-28 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,1000,0.0,
2001-03-29 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-03-30 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-04-02 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-04-03 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-04-04 00:00:00+00:00,3.375,3.375,3.0,2.8979618549346924,5000,0.0,
2001-04-05 00:00:00+00:00,3.625,3.8125,3.625,3.3438024520874023,3200,0.0,
2001-04-06 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-04-09 00:00:00+00:00,3.065000057220459,3.125,3.065000057220459,2.78650164604187,2800,0.0,
2001-04-10 00:00:00+00:00,3.125,3.125,3.125,2.78650164604187,0,0.0,
2001-04-11 00:00:00+00:00,3.125,3.125,3.125,2.78650164604187,0,0.0,
2001-04-12 00:00:00+00:00,3.125,3.125,3.125,2.78650164604187,1000,0.0,
2001-04-16 00:00:00+00:00,3.815000057220459,3.815000057220459,3.75,3.401761293411255,2800,0.0,
2001-04-17 00:00:00+00:00,3.815000057220459,3.815000057220459,3.815000057220459,3.401761293411255,0,0.0,
2001-04-18 00:00:00+00:00,3.815000057220459,3.815000057220459,3.815000057220459,3.401761293411255,200,0.0,
2001-04-19 00:00:00+00:00,3.815000057220459,3.815000057220459,3.75,3.3438024520874023,6000,0.0,
2001-04-20 00:00:00+00:00,3.815000057220459,3.815000057220459,3.75,3.3438024520874023,2800,0.0,
2001-04-23 00:00:00+00:00,3.125,3.125,3.125,2.78650164604187,600,0.0,
2001-04-24 00:00:00+00:00,3.125,3.815000057220459,3.125,3.3438024520874023,4000,0.0,
2001-04-25 00:00:00+00:00,3.5,3.5,3.25,2.8979618549346924,3000,0.0,
2001-04-26 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,1000,0.0,
2001-04-27 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-04-30 00:00:00+00:00,3.255000114440918,3.255000114440918,3.125,2.78650164604187,9000,0.0,
2001-05-01 00:00:00+00:00,3.299999952316284,3.369999885559082,3.299999952316284,3.0049636363983154,4400,0.0,
2001-05-02 00:00:00+00:00,3.369999885559082,3.369999885559082,3.369999885559082,3.0049636363983154,0,0.0,
2001-05-03 00:00:00+00:00,3.369999885559082,3.369999885559082,3.369999885559082,3.0049636363983154,0,0.0,
2001-05-04 00:00:00+00:00,3.369999885559082,3.369999885559082,3.369999885559082,3.0049636363983154,0,0.0,
2001-05-07 00:00:00+00:00,3.369999885559082,3.369999885559082,3.369999885559082,3.0049636363983154,0,0.0,
2001-05-08 00:00:00+00:00,3.0999999046325684,3.125,3.0999999046325684,2.78650164604187,6000,0.0,
2001-05-09 00:00:00+00:00,3.5,3.625,3.3499999046325684,3.1788418292999268,24400,0.0,
2001-05-10 00:00:00+00:00,3.565000057220459,3.565000057220459,3.565000057220459,3.1788418292999268,0,0.0,
2001-05-11 00:00:00+00:00,3.565000057220459,3.565000057220459,3.565000057220459,3.1788418292999268,0,0.0,
2001-05-14 00:00:00+00:00,3.565000057220459,3.565000057220459,3.565000057220459,3.1788418292999268,0,0.0,
2001-05-15 00:00:00+00:00,3.565000057220459,3.565000057220459,3.565000057220459,3.1788418292999268,0,0.0,
2001-05-16 00:00:00+00:00,3.565000057220459,3.565000057220459,3.565000057220459,3.1788418292999268,0,0.0,
2001-05-17 00:00:00+00:00,3.625,3.625,3.125,2.78650164604187,3600,0.0,
2001-05-18 00:00:00+00:00,3.125,3.125,3.125,2.78650164604187,0,0.0,
2001-05-21 00:00:00+00:00,3.125,3.125,3.125,2.78650164604187,0,0.0,
2001-05-22 00:00:00+00:00,3.174999952316284,3.625,3.174999952316284,3.098590135574341,1800,0.0,
2001-05-23 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,800,0.0,
2001-05-24 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-05-25 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-05-29 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-05-30 00:00:00+00:00,3.5,3.5,3.375,3.0094218254089355,3200,0.0,
2001-05-31 00:00:00+00:00,3.75,3.75,3.625,3.3438024520874023,5600,0.0,
2001-06-01 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-04 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,20000,0.0,
2001-06-05 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-06 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-07 00:00:00+00:00,3.625,3.75,3.625,3.3438024520874023,4000,0.0,
2001-06-08 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-11 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-12 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-13 00:00:00+00:00,3.375,3.75,3.375,3.3438024520874023,9600,0.0,
2001-06-14 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-15 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-18 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-06-19 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,2000,0.0,
2001-06-20 00:00:00+00:00,3.25,3.5,3.200000047683716,3.0094218254089355,15200,0.0,
2001-06-21 00:00:00+00:00,3.375,3.375,3.375,3.0094218254089355,0,0.0,
2001-06-22 00:00:00+00:00,3.125,3.125,3.125,2.78650164604187,1000,0.0,
2001-06-25 00:00:00+00:00,3.125,3.125,3.125,2.78650164604187,0,0.0,
2001-06-26 00:00:00+00:00,3.075000047683716,3.075000047683716,3.049999952316284,2.719625949859619,3800,0.0,
2001-06-27 00:00:00+00:00,3.025000095367432,3.650000095367432,3.025000095367432,3.227883815765381,3600,0.0,
2001-06-28 00:00:00+00:00,3.125,3.125,3.025000095367432,2.697334289550781,400,0.0,
2001-06-29 00:00:00+00:00,3.025000095367432,3.025000095367432,3.025000095367432,2.697334289550781,0,0.0,
2001-07-02 00:00:00+00:00,3.025000095367432,3.025000095367432,3.025000095367432,2.697334289550781,0,0.0,
2001-07-03 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,4200,0.0,
2001-07-05 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-07-06 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,1000,0.0,
2001-07-09 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-07-10 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-07-11 00:00:00+00:00,4.0,4.0,3.950000047683716,3.522138833999634,1800,0.0,
2001-07-12 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,4000,0.0,
2001-07-13 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,0,0.0,
2001-07-16 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,200,0.0,
2001-07-17 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,1400,0.0,
2001-07-18 00:00:00+00:00,4.25,4.25,4.25,3.78964114189148,200,0.0,
2001-07-19 00:00:00+00:00,4.25,4.25,4.0,3.5667223930358887,2800,0.0,
2001-07-20 00:00:00+00:00,4.0,4.0,3.875,3.455262422561645,6400,0.0,
2001-07-23 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,0,0.0,
2001-07-24 00:00:00+00:00,3.875,3.924999952316284,3.875,3.455262422561645,3000,0.0,
2001-07-25 00:00:00+00:00,3.875,4.0,3.875,3.5667223930358887,2000,0.0,
2001-07-26 00:00:00+00:00,4.025000095367432,4.025000095367432,3.075000047683716,3.120882749557495,11000,0.0,
2001-07-27 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-07-30 00:00:00+00:00,3.5,3.5,3.5,3.120882749557495,0,0.0,
2001-07-31 00:00:00+00:00,3.5,3.75,3.5,3.3438024520874023,3600,0.0,
2001-08-01 00:00:00+00:00,4.0,4.0,4.0,3.5667223930358887,1800,0.0,
2001-08-02 00:00:00+00:00,4.0,4.0,4.0,3.5667223930358887,0,0.0,
2001-08-03 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,1000,0.0,
2001-08-06 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-08-07 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,3000,0.0,
2001-08-08 00:00:00+00:00,4.5,4.5,3.650000095367432,3.2546346187591557,1600,0.0,
2001-08-09 00:00:00+00:00,3.75,4.0,3.650000095367432,3.5667223930358887,4800,0.0,
2001-08-10 00:00:00+00:00,3.75,3.875,3.75,3.455262422561645,2800,0.0,
2001-08-13 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3883862495422363,2000,0.0,
2001-08-14 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3883862495422363,0,0.0,
2001-08-15 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3883862495422363,0,0.0,
2001-08-16 00:00:00+00:00,3.799999952316284,3.799999952316284,3.799999952316284,3.3883862495422363,0,0.0,
2001-08-17 00:00:00+00:00,3.674999952316284,4.099999904632568,3.674999952316284,3.4775550365448,10800,0.0,
2001-08-20 00:00:00+00:00,3.900000095367432,3.900000095367432,3.900000095367432,3.4775550365448,0,0.0,
2001-08-21 00:00:00+00:00,4.0,4.0,3.75,3.3438024520874023,2000,0.0,
2001-08-22 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,4000,0.0,
2001-08-23 00:00:00+00:00,3.674999952316284,3.75,3.674999952316284,3.3438024520874023,2800,0.0,
2001-08-24 00:00:00+00:00,3.875,3.875,3.700000047683716,3.2992191314697266,2400,0.0,
2001-08-27 00:00:00+00:00,3.700000047683716,3.700000047683716,3.700000047683716,3.2992191314697266,0,0.0,
2001-08-28 00:00:00+00:00,3.75,3.75,3.700000047683716,3.3438024520874023,12000,0.0,
2001-08-29 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-08-30 00:00:00+00:00,3.674999952316284,3.75,3.674999952316284,3.3438024520874023,4000,0.0,
2001-08-31 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,400,0.0,
2001-09-04 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-09-05 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-09-06 00:00:00+00:00,3.75,3.875,3.75,3.455262422561645,6000,0.0,
2001-09-07 00:00:00+00:00,3.875,3.875,3.875,3.455262422561645,0,0.0,
2001-09-10 00:00:00+00:00,3.674999952316284,3.674999952316284,3.4549999237060547,3.080756664276123,7000,0.0,
2001-09-17 00:00:00+00:00,3.470000028610229,3.625,3.470000028610229,3.23234224319458,400,0.0,
2001-09-18 00:00:00+00:00,3.5,3.674999952316284,3.5,3.2769265174865723,4400,0.0,
2001-09-19 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,3200,0.0,
2001-09-20 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,1800,0.0,
2001-09-21 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,200,0.0,
2001-09-24 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,0,0.0,
2001-09-25 00:00:00+00:00,3.75,3.765000104904175,3.75,3.357177972793579,6000,0.0,
2001-09-26 00:00:00+00:00,3.765000104904175,3.765000104904175,3.765000104904175,3.357177972793579,0,0.0,
2001-09-27 00:00:00+00:00,3.759999990463257,3.759999990463257,3.674999952316284,3.2769265174865723,2000,0.0,
2001-09-28 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,0,0.0,
2001-10-01 00:00:00+00:00,3.75,3.75,3.674999952316284,3.2769265174865723,4000,0.0,
2001-10-02 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,0,0.0,
2001-10-03 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,0,0.0,
2001-10-04 00:00:00+00:00,3.674999952316284,3.674999952316284,3.674999952316284,3.2769265174865723,0,0.0,
2001-10-05 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,5000,0.0,
2001-10-08 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-10-09 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-10-10 00:00:00+00:00,3.75,3.75,3.700000047683716,3.3438024520874023,3400,0.0,
2001-10-11 00:00:00+00:00,3.674999952316284,3.75,3.650000095367432,3.3438024520874023,8400,0.0,
2001-10-12 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-10-15 00:00:00+00:00,3.75,3.75,3.75,3.3438024520874023,0,0.0,
2001-10-16 00:00:00+00:00,3.700000047683716,3.700000047683716,3.625,3.23234224319458,11400,0.0,
2001-10-17 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2001-10-18 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2001-10-19 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
2001-10-22 00:00:00+00:00,3.625,3.625,3.625,3.23234224319458,0,0.0,
