date,ISSC_Open,ISSC_High,ISSC_Low,ISSC_Close,ISSC_Volume,ISSC_Dividends,ISSC_Stock Splits
2000-08-04 00:00:00+00:00,7.083333015441895,8.333333015441895,7.083333015441895,4.043959617614746,5502150,0.0,
2000-08-07 00:00:00+00:00,8.020833015441895,8.458333015441895,8.0,4.064698219299316,402000,0.0,
2000-08-08 00:00:00+00:00,8.0625,8.125,8.0,3.981744527816773,291900,0.0,
2000-08-09 00:00:00+00:00,8.020833015441895,8.125,7.9166669845581055,4.023221015930176,64500,0.0,
2000-08-10 00:00:00+00:00,8.0625,8.083333015441895,7.9166669845581055,4.023221015930176,50100,0.0,
2000-08-11 00:00:00+00:00,8.0,8.083333015441895,7.9583330154418945,3.981744527816773,43350,0.0,
2000-08-14 00:00:00+00:00,8.020833015441895,8.416666984558105,8.0,4.064698219299316,34950,0.0,
2000-08-15 00:00:00+00:00,8.25,8.708333015441895,8.083333015441895,4.313556671142578,67050,0.0,
2000-08-16 00:00:00+00:00,8.708333015441895,9.041666984558104,8.583333015441895,4.417248249053955,39000,0.0,
2000-08-17 00:00:00+00:00,8.666666984558105,8.875,8.583333015441895,4.3550333976745605,260550,0.0,
2000-08-18 00:00:00+00:00,8.708333015441895,8.875,8.583333015441895,4.3187408447265625,53250,0.0,
2000-08-21 00:00:00+00:00,8.770833015441895,8.875,8.666666984558105,4.417248249053955,25200,0.0,
2000-08-22 00:00:00+00:00,8.8125,9.25,8.75,4.6038923263549805,53100,0.0,
2000-08-23 00:00:00+00:00,9.229166984558104,9.333333015441896,9.166666984558104,4.645368576049805,112650,0.0,
2000-08-24 00:00:00+00:00,9.375,9.5,9.25,4.6038923263549805,121800,0.0,
2000-08-25 00:00:00+00:00,9.333333015441896,9.375,9.166666984558104,4.58315372467041,11850,0.0,
2000-08-28 00:00:00+00:00,9.208333015441896,9.208333015441896,9.041666984558104,4.500201225280762,6750,0.0,
2000-08-29 00:00:00+00:00,9.208333015441896,9.375,9.125,4.624630928039551,261750,0.0,
2000-08-30 00:00:00+00:00,9.375,9.666666984558104,9.333333015441896,4.769798755645752,189600,0.0,
2000-08-31 00:00:00+00:00,9.541666984558104,9.916666984558104,9.5,4.769798755645752,155250,0.0,
2000-09-01 00:00:00+00:00,9.541666984558104,9.666666984558104,9.541666984558104,4.811275482177734,27150,0.0,
2000-09-05 00:00:00+00:00,9.625,9.625,9.5,4.7283220291137695,18300,0.0,
2000-09-06 00:00:00+00:00,9.5,9.541666984558104,9.083333015441896,4.562416076660156,74850,0.0,
2000-09-07 00:00:00+00:00,9.125,9.125,8.666666984558105,4.479462623596191,48450,0.0,
2000-09-08 00:00:00+00:00,9.0,9.041666984558104,8.916666984558105,4.479462623596191,10800,0.0,
2000-09-11 00:00:00+00:00,8.75,8.791666984558105,8.75,4.360217571258545,4200,0.0,
2000-09-12 00:00:00+00:00,8.75,9.166666984558104,8.75,4.437986850738525,17700,0.0,
2000-09-13 00:00:00+00:00,9.25,9.75,9.0,4.686845302581787,34800,0.0,
2000-09-14 00:00:00+00:00,9.333333015441896,9.416666984558104,9.166666984558104,4.562416076660156,17850,0.0,
2000-09-15 00:00:00+00:00,9.0,9.5,9.0,4.7283220291137695,117300,0.0,
2000-09-18 00:00:00+00:00,9.333333015441896,9.708333015441896,9.333333015441896,4.811275482177734,98550,0.0,
2000-09-19 00:00:00+00:00,9.75,9.75,9.666666984558104,4.811275482177734,2400,0.0,
2000-09-20 00:00:00+00:00,9.666666984558104,10.25,9.583333015441896,4.811275482177734,138600,0.0,
2000-09-21 00:00:00+00:00,9.75,9.916666984558104,9.666666984558104,4.935704708099365,18000,0.0,
2000-09-22 00:00:00+00:00,9.833333015441896,9.916666984558104,9.5,4.852751731872559,20100,0.0,
2000-09-25 00:00:00+00:00,9.916666984558104,10.5,9.916666984558104,5.184563159942627,36150,0.0,
2000-09-26 00:00:00+00:00,10.333333015441896,11.0,10.333333015441896,5.474899291992188,30900,0.0,
2000-09-27 00:00:00+00:00,11.208333015441896,11.5,10.166666984558104,5.060133934020996,111900,0.0,
2000-09-28 00:00:00+00:00,10.083333015441896,10.75,10.0,5.35046911239624,49350,0.0,
2000-09-29 00:00:00+00:00,10.666666984558104,12.333333015441896,10.5,5.682281970977783,146100,0.0,
2000-10-02 00:00:00+00:00,12.166666984558104,12.5,12.0,6.180000305175781,80550,0.0,
2000-10-03 00:00:00+00:00,12.416666984558104,13.333333015441896,12.333333015441896,6.304429054260254,55200,0.0,
2000-10-04 00:00:00+00:00,13.239583015441896,13.25,12.25,6.097046852111816,73800,0.0,
2000-10-05 00:00:00+00:00,12.25,12.5,11.833333015441896,6.180000305175781,179550,0.0,
2000-10-06 00:00:00+00:00,12.5,12.75,11.666666984558104,5.889664649963379,33300,0.0,
2000-10-09 00:00:00+00:00,11.677083015441896,11.822916984558104,10.75,5.723757743835449,106650,0.0,
2000-10-10 00:00:00+00:00,11.5,11.5,10.666666984558104,5.620066642761231,12300,0.0,
2000-10-11 00:00:00+00:00,11.0,11.416666984558104,10.833333015441896,5.640804767608643,48300,0.0,
2000-10-12 00:00:00+00:00,11.333333015441896,11.5,11.25,5.640804767608643,105750,0.0,
2000-10-13 00:00:00+00:00,11.40625,11.666666984558104,11.083333015441896,5.806711196899414,144450,0.0,
2000-10-16 00:00:00+00:00,11.65625,12.166666984558104,11.65625,6.055570125579834,117600,0.0,
2000-10-17 00:00:00+00:00,12.166666984558104,12.333333015441896,11.75,5.931140899658203,26550,0.0,
2000-10-18 00:00:00+00:00,12.15625,12.25,11.666666984558104,5.889664649963379,15600,0.0,
2000-10-19 00:00:00+00:00,12.239583015441896,12.25,11.625,5.785972595214844,30600,0.0,
2000-10-20 00:00:00+00:00,12.0,12.5,11.666666984558104,6.2214765548706055,63300,0.0,
2000-10-23 00:00:00+00:00,12.666666984558104,13.0,12.5,6.428858757019043,67200,0.0,
2000-10-24 00:00:00+00:00,13.0,13.0,12.166666984558104,6.055570125579834,23550,0.0,
2000-10-25 00:00:00+00:00,12.333333015441896,12.333333015441896,11.833333015441896,6.055570125579834,9900,0.0,
2000-10-26 00:00:00+00:00,12.333333015441896,12.333333015441896,11.833333015441896,6.01409387588501,10500,0.0,
2000-10-27 00:00:00+00:00,12.0,12.166666984558104,11.666666984558104,5.931140899658203,24300,0.0,
2000-10-30 00:00:00+00:00,12.083333015441896,12.083333015441896,11.583333015441896,5.931140899658203,14850,0.0,
2000-10-31 00:00:00+00:00,12.15625,12.166666984558104,11.833333015441896,5.972617149353027,26550,0.0,
2000-11-01 00:00:00+00:00,11.989583015441896,12.0,11.416666984558104,5.723757743835449,124350,0.0,
2000-11-02 00:00:00+00:00,11.625,12.0,11.583333015441896,5.765233993530273,41100,0.0,
2000-11-03 00:00:00+00:00,11.833333015441896,11.833333015441896,11.166666984558104,5.682281970977783,12450,0.0,
2000-11-06 00:00:00+00:00,11.333333015441896,11.5,11.0,5.640804767608643,97950,0.0,
2000-11-07 00:00:00+00:00,11.5,11.5,10.166666984558104,5.288254737854004,50700,0.0,
2000-11-08 00:00:00+00:00,10.510416984558104,10.583333015441896,10.333333015441896,5.184563159942627,33450,0.0,
2000-11-09 00:00:00+00:00,10.479166984558104,10.75,10.333333015441896,5.184563159942627,49050,0.0,
2000-11-10 00:00:00+00:00,10.427083015441896,10.5,10.0,4.9771809577941895,49950,0.0,
2000-11-13 00:00:00+00:00,10.0,10.166666984558104,9.416666984558104,5.060133934020996,10650,0.0,
2000-11-14 00:00:00+00:00,10.166666984558104,10.166666984558104,10.0,5.018657207489014,15900,0.0,
2000-11-15 00:00:00+00:00,10.0,10.041666984558104,10.0,4.9771809577941895,11100,0.0,
2000-11-16 00:00:00+00:00,10.0,10.25,10.0,4.9771809577941895,70800,0.0,
2000-11-17 00:00:00+00:00,10.0,10.0,9.583333015441896,4.811275482177734,14550,0.0,
2000-11-20 00:00:00+00:00,9.666666984558104,9.833333015441896,9.541666984558104,4.769798755645752,35550,0.0,
