date,BCH_Open,BCH_High,BCH_Low,BCH_Close,BCH_Volume,BCH_Dividends,BCH_Stock Splits
2002-08-02 00:00:00+00:00,4.476202011108398,4.491530895233154,4.476202011108398,1.5133376121520996,25441,0.0,
2002-08-05 00:00:00+00:00,4.491530895233154,4.491530895233154,4.491530895233154,1.5133376121520996,0,0.0,
2002-08-06 00:00:00+00:00,4.491530895233154,4.491530895233154,4.491530895233154,1.5133376121520996,0,0.0,
2002-08-07 00:00:00+00:00,4.476202011108398,4.752131938934326,4.476202011108398,1.6011419296264648,12721,0.0,
2002-08-08 00:00:00+00:00,4.798120021820068,4.828779220581055,4.7827911376953125,1.6269667148590088,5219,0.0,
2002-08-09 00:00:00+00:00,4.828779220581055,4.828779220581055,4.8042521476745605,1.6228352785110474,8154,0.0,
2002-08-12 00:00:00+00:00,4.816515922546387,4.816515922546387,4.816515922546387,1.6228352785110474,0,0.0,
2002-08-13 00:00:00+00:00,4.847174167633057,4.905426025390625,4.847174167633057,1.6527918577194214,9459,0.0,
2002-08-14 00:00:00+00:00,4.905426025390625,4.905426025390625,4.798120021820068,1.616636872291565,20549,0.0,
2002-08-15 00:00:00+00:00,4.77665901184082,4.77665901184082,4.681615829467773,1.5804823637008667,12068,0.0,
2002-08-16 00:00:00+00:00,4.690814018249512,4.690814018249512,4.690814018249512,1.5804823637008667,0,0.0,
2002-08-19 00:00:00+00:00,4.736802101135254,4.798120021820068,4.736802101135254,1.616636872291565,9133,0.0,
2002-08-20 00:00:00+00:00,4.828779220581055,4.828779220581055,4.8042521476745605,1.618703007698059,5545,0.0,
2002-08-21 00:00:00+00:00,4.8042521476745605,4.8042521476745605,4.8042521476745605,1.618703007698059,0,0.0,
2002-08-22 00:00:00+00:00,4.7827911376953125,4.7827911376953125,4.7827911376953125,1.611472249031067,1305,0.0,
2002-08-23 00:00:00+00:00,4.7827911376953125,4.7827911376953125,4.7827911376953125,1.611472249031067,0,0.0,
2002-08-26 00:00:00+00:00,4.798120021820068,4.798120021820068,4.798120021820068,1.616636872291565,979,0.0,
2002-08-27 00:00:00+00:00,4.767460823059082,4.767460823059082,4.767460823059082,1.6063073873519895,6523,0.0,
2002-08-28 00:00:00+00:00,4.736802101135254,4.736802101135254,4.660154819488525,1.5701520442962646,13047,0.0,
2002-08-29 00:00:00+00:00,4.68468189239502,4.68468189239502,4.660154819488525,1.5701520442962646,652,0.0,
2002-08-30 00:00:00+00:00,4.660154819488525,4.660154819488525,4.660154819488525,1.5701520442962646,0,0.0,
2002-09-03 00:00:00+00:00,4.6356282234191895,4.6356282234191895,4.598836898803711,1.5618882179260254,15982,0.0,
2002-09-04 00:00:00+00:00,4.6356282234191895,4.6356282234191895,4.6356282234191895,1.5618882179260254,0,0.0,
2002-09-05 00:00:00+00:00,4.598836898803711,4.598836898803711,4.568178176879883,1.5443274974822998,53492,0.0,
2002-09-06 00:00:00+00:00,4.583508014678955,4.583508014678955,4.583508014678955,1.5443274974822998,0,0.0,
2002-09-09 00:00:00+00:00,4.583508014678955,4.583508014678955,4.583508014678955,1.5443274974822998,0,0.0,
2002-09-10 00:00:00+00:00,4.583508014678955,4.583508014678955,4.583508014678955,1.5443274974822998,0,0.0,
2002-09-11 00:00:00+00:00,4.583508014678955,4.583508014678955,4.583508014678955,1.5443274974822998,0,0.0,
2002-09-12 00:00:00+00:00,4.583508014678955,4.583508014678955,4.583508014678955,1.5443274974822998,0,0.0,
2002-09-13 00:00:00+00:00,4.583508014678955,4.583508014678955,4.583508014678955,1.5443274974822998,0,0.0,
2002-09-16 00:00:00+00:00,4.583508014678955,4.583508014678955,4.583508014678955,1.5443274974822998,0,0.0,
2002-09-17 00:00:00+00:00,4.583508014678955,4.583508014678955,4.583508014678955,1.5443274974822998,0,0.0,
2002-09-18 00:00:00+00:00,4.5375189781188965,4.5375189781188965,4.5375189781188965,1.5288323163986206,3262,0.0,
2002-09-19 00:00:00+00:00,4.5375189781188965,4.5375189781188965,4.5375189781188965,1.5288323163986206,0,0.0,
2002-09-20 00:00:00+00:00,4.5375189781188965,4.5375189781188965,4.5375189781188965,1.5288323163986206,0,0.0,
2002-09-23 00:00:00+00:00,4.50685977935791,4.50685977935791,4.476202011108398,1.5123043060302734,7828,0.0,
2002-09-24 00:00:00+00:00,4.414884090423584,4.414884090423584,4.414884090423584,1.4875129461288452,1631,0.0,
