date,MKC-V_Open,MKC-V_High,MKC-V_Low,MKC-V_Close,MKC-V_Volume,MKC-V_Dividends,MKC-V_Stock Splits
2003-10-07 00:00:00+00:00,14.1850004196167,14.1850004196167,14.1850004196167,9.34526538848877,0,0.0,
2003-10-08 00:00:00+00:00,14.1850004196167,14.1850004196167,14.1850004196167,9.34526538848877,0,0.0,
2003-10-09 00:00:00+00:00,14.300000190734863,14.5,14.25,9.552786827087402,800,0.0,
2003-10-10 00:00:00+00:00,14.5,14.5,14.5,9.552786827087402,0,0.0,
2003-10-13 00:00:00+00:00,14.5,14.625,14.5,9.635137557983398,400,0.0,
2003-10-14 00:00:00+00:00,14.75,14.824999809265137,14.75,9.766900062561035,1200,0.0,
2003-10-15 00:00:00+00:00,14.824999809265137,14.824999809265137,14.824999809265137,9.766900062561035,0,0.0,
2003-10-16 00:00:00+00:00,14.625,14.625,14.625,9.635137557983398,5400,0.0,
2003-10-17 00:00:00+00:00,14.614999771118164,14.649999618530272,14.614999771118164,9.651607513427734,1000,0.0,
2003-10-20 00:00:00+00:00,14.625,14.625,14.59000015258789,9.612079620361328,600,0.0,
2003-10-21 00:00:00+00:00,14.654999732971191,14.699999809265137,14.654999732971191,9.68454933166504,4200,0.0,
2003-10-22 00:00:00+00:00,14.640000343322754,14.640000343322754,14.640000343322754,9.645026206970217,800,0.0,
2003-10-23 00:00:00+00:00,14.640000343322754,14.640000343322754,14.640000343322754,9.645026206970217,0,0.0,
2003-10-24 00:00:00+00:00,14.640000343322754,14.75,14.640000343322754,9.717490196228027,3200,0.0,
2003-10-27 00:00:00+00:00,14.725000381469728,15.0,14.5,9.799838066101074,36200,0.0,
2003-10-28 00:00:00+00:00,14.885000228881836,15.074999809265137,14.885000228881836,9.931602478027344,5000,0.0,
2003-10-29 00:00:00+00:00,14.949999809265137,14.949999809265137,14.949999809265137,9.849250793457031,200,0.0,
2003-10-30 00:00:00+00:00,14.850000381469728,14.850000381469728,14.850000381469728,9.783370018005373,400,0.0,
2003-10-31 00:00:00+00:00,14.989999771118164,14.989999771118164,14.829999923706056,9.770198822021484,2600,0.0,
2003-11-03 00:00:00+00:00,14.829999923706056,14.829999923706056,14.829999923706056,9.770198822021484,0,0.0,
2003-11-04 00:00:00+00:00,14.829999923706056,14.829999923706056,14.829999923706056,9.770198822021484,0,0.0,
2003-11-05 00:00:00+00:00,14.774999618530272,14.774999618530272,14.774999618530272,9.733959197998049,200,0.0,
2003-11-06 00:00:00+00:00,14.75,14.75,14.720000267028809,9.697728157043455,400,0.0,
2003-11-07 00:00:00+00:00,14.720000267028809,14.720000267028809,14.720000267028809,9.697728157043455,0,0.0,
2003-11-10 00:00:00+00:00,14.720000267028809,14.720000267028809,14.720000267028809,9.697728157043455,0,0.0,
2003-11-11 00:00:00+00:00,14.720000267028809,14.720000267028809,14.720000267028809,9.697728157043455,0,0.0,
2003-11-12 00:00:00+00:00,14.720000267028809,14.720000267028809,14.720000267028809,9.697728157043455,0,0.0,
2003-11-13 00:00:00+00:00,14.449999809265137,14.449999809265137,14.449999809265137,9.519847869873049,600,0.0,
2003-11-14 00:00:00+00:00,14.449999809265137,14.449999809265137,14.449999809265137,9.519847869873049,0,0.0,
2003-11-17 00:00:00+00:00,14.274999618530272,14.274999618530272,14.125,9.401259422302246,5800,0.0,
2003-11-18 00:00:00+00:00,14.149999618530272,14.154999732971191,14.135000228881836,9.318907737731934,1000,0.0,
2003-11-19 00:00:00+00:00,14.145000457763672,14.145000457763672,14.145000457763672,9.318907737731934,0,0.0,
2003-11-20 00:00:00+00:00,14.095000267028809,14.095000267028809,14.0,9.223376274108888,400,0.0,
2003-11-21 00:00:00+00:00,14.0,14.005000114440918,14.0,9.226673126220703,2200,0.0,
2003-11-24 00:00:00+00:00,14.050000190734863,14.149999618530272,14.050000190734863,9.322202682495115,13000,0.0,
2003-11-25 00:00:00+00:00,14.1899995803833,14.204999923706056,14.1899995803833,9.358434677124023,600,0.0,
2003-11-26 00:00:00+00:00,14.225000381469728,14.225000381469728,14.225000381469728,9.371614456176758,200,0.0,
2003-11-28 00:00:00+00:00,14.25,14.3149995803833,14.25,9.430907249450684,600,0.0,
2003-12-01 00:00:00+00:00,14.335000038146973,14.43000030517578,14.335000038146973,9.506669044494627,1800,0.0,
2003-12-02 00:00:00+00:00,14.449999809265137,14.59000015258789,14.449999809265137,9.533025741577148,2800,0.0,
2003-12-03 00:00:00+00:00,14.649999618530272,14.649999618530272,14.649999618530272,9.651607513427734,200,0.0,
2003-12-04 00:00:00+00:00,14.649999618530272,14.649999618530272,14.649999618530272,9.651607513427734,0,0.0,
2003-12-05 00:00:00+00:00,14.649999618530272,14.649999618530272,14.649999618530272,9.651607513427734,0,0.0,
2003-12-08 00:00:00+00:00,14.635000228881836,14.800000190734863,14.635000228881836,9.750429153442385,1200,0.0,
2003-12-09 00:00:00+00:00,14.800000190734863,14.800000190734863,14.800000190734863,9.750429153442385,0,0.0,
2003-12-10 00:00:00+00:00,14.68000030517578,14.68000030517578,14.68000030517578,9.671375274658203,1400,0.0,
2003-12-11 00:00:00+00:00,14.725000381469728,14.800000190734863,14.725000381469728,9.750429153442385,4800,0.0,
2003-12-12 00:00:00+00:00,14.71500015258789,14.850000381469728,14.71500015258789,9.783370018005373,2400,0.0,
2003-12-15 00:00:00+00:00,14.824999809265137,14.875,14.824999809265137,9.799838066101074,2000,0.0,
2003-12-16 00:00:00+00:00,14.90999984741211,15.0,14.90999984741211,9.882193565368652,400,0.0,
2003-12-17 00:00:00+00:00,15.0,15.0,15.0,9.882193565368652,0,0.0,
2003-12-18 00:00:00+00:00,14.875,14.875,14.875,9.799838066101074,400,0.0,
2003-12-19 00:00:00+00:00,14.774999618530272,14.774999618530272,14.720000267028809,9.717490196228027,1000,0.0,
2003-12-22 00:00:00+00:00,14.755000114440918,14.755000114440918,14.69499969482422,9.681255340576172,400,0.0,
2003-12-23 00:00:00+00:00,14.5,14.75,14.5,9.717490196228027,2600,0.0,
2003-12-24 00:00:00+00:00,14.75,14.75,14.75,9.717490196228027,0,0.0,
2003-12-26 00:00:00+00:00,14.75,14.75,14.75,9.717490196228027,0,0.0,
2003-12-29 00:00:00+00:00,14.75,14.824999809265137,14.675000190734863,9.730730056762695,1200,0.07,
2003-12-30 00:00:00+00:00,14.725000381469728,14.75,14.725000381469728,9.76382827758789,400,0.0,
2003-12-31 00:00:00+00:00,14.8149995803833,14.925000190734863,14.8149995803833,9.879668235778809,1000,0.0,
2004-01-02 00:00:00+00:00,14.9350004196167,14.9350004196167,14.9350004196167,9.886285781860352,200,0.0,
2004-01-05 00:00:00+00:00,14.890000343322754,15.125,14.890000343322754,10.012059211730955,2800,0.0,
2004-01-06 00:00:00+00:00,15.149999618530272,15.149999618530272,15.149999618530272,10.028605461120604,1000,0.0,
2004-01-07 00:00:00+00:00,15.149999618530272,15.149999618530272,15.149999618530272,10.028605461120604,0,0.0,
2004-01-08 00:00:00+00:00,15.09000015258789,15.09000015258789,15.050000190734863,9.962414741516112,1000,0.0,
2004-01-09 00:00:00+00:00,14.925000190734863,14.925000190734863,14.925000190734863,9.879668235778809,1000,0.0,
2004-01-12 00:00:00+00:00,14.850000381469728,14.850000381469728,14.850000381469728,9.830023765563965,200,0.0,
2004-01-13 00:00:00+00:00,14.625,14.625,14.625,9.681084632873535,200,0.0,
2004-01-14 00:00:00+00:00,14.5,14.75,14.5,9.681084632873535,2800,0.0,
2004-01-15 00:00:00+00:00,14.425000190734863,14.524999618530272,14.425000190734863,9.614888191223145,600,0.0,
2004-01-16 00:00:00+00:00,14.524999618530272,14.524999618530272,14.524999618530272,9.614888191223145,0,0.0,
2004-01-20 00:00:00+00:00,14.399999618530272,14.604999542236328,14.399999618530272,9.667840957641602,36400,0.0,
2004-01-21 00:00:00+00:00,14.5,14.75,14.5,9.76382827758789,2600,0.0,
2004-01-22 00:00:00+00:00,14.75,14.75,14.75,9.76382827758789,0,0.0,
2004-01-23 00:00:00+00:00,14.760000228881836,14.760000228881836,14.760000228881836,9.770444869995115,200,0.0,
2004-01-26 00:00:00+00:00,14.949999809265137,15.25,14.949999809265137,10.088187217712402,4800,0.0,
2004-01-27 00:00:00+00:00,15.239999771118164,15.239999771118164,15.239999771118164,10.088187217712402,0,0.0,
2004-01-28 00:00:00+00:00,15.145000457763672,15.145000457763672,15.050000190734863,9.962414741516112,800,0.0,
2004-01-29 00:00:00+00:00,14.864999771118164,14.925000190734863,14.864999771118164,9.879668235778809,3600,0.0,
2004-01-30 00:00:00+00:00,14.895000457763672,14.895000457763672,14.800000190734863,9.79692268371582,600,0.0,
2004-02-02 00:00:00+00:00,14.774999618530272,15.005000114440918,14.774999618530272,9.932623863220217,3600,0.0,
2004-02-03 00:00:00+00:00,15.074999809265137,15.074999809265137,15.0,9.932623863220217,800,0.0,
2004-02-04 00:00:00+00:00,15.005000114440918,15.005000114440918,15.005000114440918,9.932623863220217,0,0.0,
2004-02-05 00:00:00+00:00,15.074999809265137,15.25,15.074999809265137,10.094804763793944,5600,0.0,
2004-02-06 00:00:00+00:00,15.399999618530272,15.399999618530272,15.399999618530272,10.194097518920898,1000,0.0,
2004-02-09 00:00:00+00:00,15.399999618530272,15.399999618530272,15.399999618530272,10.194097518920898,0,0.0,
2004-02-10 00:00:00+00:00,15.399999618530272,15.399999618530272,15.399999618530272,10.194097518920898,0,0.0,
2004-02-11 00:00:00+00:00,15.324999809265137,15.324999809265137,15.324999809265137,10.144450187683104,200,0.0,
2004-02-12 00:00:00+00:00,15.149999618530272,15.25,15.149999618530272,10.094804763793944,800,0.0,
2004-02-13 00:00:00+00:00,15.25,15.25,15.25,10.094804763793944,0,0.0,
2004-02-17 00:00:00+00:00,15.25,15.25,15.25,10.094804763793944,0,0.0,
2004-02-18 00:00:00+00:00,15.399999618530272,15.399999618530272,15.399999618530272,10.194097518920898,200,0.0,
2004-02-19 00:00:00+00:00,15.300000190734863,15.300000190734863,15.25,10.094804763793944,600,0.0,
2004-02-20 00:00:00+00:00,15.0,15.0,15.0,9.929314613342283,2000,0.0,
2004-02-23 00:00:00+00:00,15.100000381469728,15.149999618530272,15.100000381469728,10.028605461120604,1400,0.0,
2004-02-24 00:00:00+00:00,15.175000190734863,15.274999618530272,15.175000190734863,10.111351013183594,1000,0.0,
2004-02-25 00:00:00+00:00,15.274999618530272,15.274999618530272,15.274999618530272,10.111351013183594,0,0.0,
2004-02-26 00:00:00+00:00,15.149999618530272,15.364999771118164,15.149999618530272,10.170931816101074,2400,0.0,
2004-02-27 00:00:00+00:00,15.625,15.625,15.625,10.34304141998291,400,0.0,
2004-03-01 00:00:00+00:00,15.875,16.0,15.875,10.591270446777344,800,0.0,
2004-03-02 00:00:00+00:00,16.125,16.135000228881836,16.040000915527344,10.64422607421875,2200,0.0,
2004-03-03 00:00:00+00:00,16.075000762939453,16.075000762939453,16.075000762939453,10.64091682434082,200,0.0,
2004-03-04 00:00:00+00:00,16.0,16.0,15.994999885559082,10.587961196899414,600,0.0,
2004-03-05 00:00:00+00:00,15.994999885559082,15.994999885559082,15.994999885559082,10.587961196899414,0,0.0,
2004-03-08 00:00:00+00:00,15.869999885559082,15.869999885559082,15.869999885559082,10.505216598510742,800,0.0,
2004-03-09 00:00:00+00:00,15.859999656677246,15.859999656677246,15.859999656677246,10.4985990524292,400,0.0,
2004-03-10 00:00:00+00:00,15.90999984741211,15.90999984741211,15.824999809265137,10.475428581237791,7400,0.0,
2004-03-11 00:00:00+00:00,15.824999809265137,15.824999809265137,15.824999809265137,10.475428581237791,0,0.0,
2004-03-12 00:00:00+00:00,15.744999885559082,15.744999885559082,15.744999885559082,10.422472953796388,400,0.0,
2004-03-15 00:00:00+00:00,15.619999885559082,15.625,15.619999885559082,10.34304141998291,1000,0.0,
2004-03-16 00:00:00+00:00,15.625,15.625,15.625,10.34304141998291,0,0.0,
2004-03-17 00:00:00+00:00,15.600000381469728,15.68000030517578,15.53499984741211,10.37944507598877,4200,0.0,
2004-03-18 00:00:00+00:00,15.625,15.649999618530272,15.625,10.359583854675291,600,0.0,
2004-03-19 00:00:00+00:00,15.574999809265137,15.609999656677246,15.574999809265137,10.33310890197754,600,0.0,
2004-03-22 00:00:00+00:00,15.609999656677246,15.609999656677246,15.609999656677246,10.33310890197754,0,0.0,
2004-03-23 00:00:00+00:00,15.5,15.824999809265137,15.5,10.475428581237791,3400,0.0,
2004-03-24 00:00:00+00:00,15.925000190734863,16.0,15.925000190734863,10.591270446777344,600,0.0,
2004-03-25 00:00:00+00:00,16.075000762939453,16.075000762939453,16.075000762939453,10.64091682434082,200,0.0,
2004-03-26 00:00:00+00:00,16.149999618530273,16.260000228881836,16.149999618530273,10.763381004333496,400,0.0,
2004-03-29 00:00:00+00:00,16.260000228881836,16.260000228881836,16.260000228881836,10.763381004333496,0,0.0,
2004-03-30 00:00:00+00:00,16.625,16.700000762939453,16.625,11.054636001586914,6600,0.0,
2004-03-31 00:00:00+00:00,16.700000762939453,16.700000762939453,16.700000762939453,11.054636001586914,0,0.0,
2004-04-01 00:00:00+00:00,16.700000762939453,16.700000762939453,16.700000762939453,11.054636001586914,0,0.0,
2004-04-02 00:00:00+00:00,16.7549991607666,16.7549991607666,16.7549991607666,11.091045379638672,200,0.0,
2004-04-05 00:00:00+00:00,16.7549991607666,16.7549991607666,16.7549991607666,11.091045379638672,0,0.0,
2004-04-06 00:00:00+00:00,16.7549991607666,16.7549991607666,16.7549991607666,11.091045379638672,0,0.0,
2004-04-07 00:00:00+00:00,16.700000762939453,16.725000381469727,16.700000762939453,11.071187019348145,3400,0.0,
