date,WCC_Open,WCC_High,WCC_Low,WCC_Close,WCC_Volume,WCC_Dividends,WCC_Stock Splits
1999-07-08 00:00:00+00:00,21.6875,22.4375,21.375,21.62659454345703,95300,0.0,
1999-07-09 00:00:00+00:00,21.9375,22.875,21.75,22.550806045532227,235200,0.0,
1999-07-12 00:00:00+00:00,22.75,22.75,21.5,22.304349899291992,62200,0.0,
1999-07-13 00:00:00+00:00,22.5,22.625,22.375,22.181121826171875,34400,0.0,
1999-07-14 00:00:00+00:00,22.5,22.5,21.375,21.318523406982425,24000,0.0,
1999-07-15 00:00:00+00:00,21.375,21.4375,20.625,20.579151153564453,228600,0.0,
1999-07-16 00:00:00+00:00,20.75,21.1875,20.75,20.82560920715332,15800,0.0,
1999-07-19 00:00:00+00:00,21.5,21.5,20.875,20.579151153564453,27100,0.0,
1999-07-20 00:00:00+00:00,20.625,20.625,19.5,19.83978271484375,25600,0.0,
1999-07-21 00:00:00+00:00,20.0,20.125,18.0,17.991355895996094,1028400,0.0,
1999-07-22 00:00:00+00:00,18.0625,18.5,17.625,18.114582061767575,322100,0.0,
1999-07-23 00:00:00+00:00,18.375,18.375,18.25,18.05296897888184,10500,0.0,
1999-07-26 00:00:00+00:00,18.25,18.375,17.9375,17.8065128326416,84600,0.0,
1999-07-27 00:00:00+00:00,18.1875,18.3125,18.0,17.8065128326416,65300,0.0,
1999-07-28 00:00:00+00:00,18.0,18.125,18.0,17.744897842407227,45200,0.0,
1999-07-29 00:00:00+00:00,17.9375,18.0,17.8125,17.560056686401367,11100,0.0,
1999-07-30 00:00:00+00:00,17.875,18.0,17.75,17.744897842407227,16600,0.0,
1999-08-02 00:00:00+00:00,18.0625,18.0625,17.6875,17.68328285217285,18700,0.0,
1999-08-03 00:00:00+00:00,18.0,18.0,17.5625,17.49843978881836,10900,0.0,
1999-08-04 00:00:00+00:00,17.625,17.625,16.8125,16.635841369628906,15400,0.0,
1999-08-05 00:00:00+00:00,16.75,16.9375,16.6875,16.635841369628906,11400,0.0,
1999-08-06 00:00:00+00:00,16.9375,17.25,16.875,17.00552749633789,14600,0.0,
1999-08-09 00:00:00+00:00,17.0625,17.0625,16.6875,16.635841369628906,10800,0.0,
1999-08-10 00:00:00+00:00,16.625,16.875,16.1875,16.635841369628906,44700,0.0,
1999-08-11 00:00:00+00:00,16.875,17.5,16.875,17.251981735229492,41100,0.0,
1999-08-12 00:00:00+00:00,17.375,17.375,16.9375,17.00552749633789,66300,0.0,
1999-08-13 00:00:00+00:00,17.375,17.375,17.0,17.128753662109375,138800,0.0,
1999-08-16 00:00:00+00:00,17.375,17.5,17.25,17.128753662109375,38700,0.0,
1999-08-17 00:00:00+00:00,17.25,17.375,17.0,16.882299423217773,91700,0.0,
1999-08-18 00:00:00+00:00,17.1875,17.1875,16.75,16.759069442749023,95400,0.0,
1999-08-19 00:00:00+00:00,16.875,16.875,16.625,16.574228286743164,12400,0.0,
1999-08-20 00:00:00+00:00,16.8125,16.875,16.8125,16.635841369628906,4900,0.0,
1999-08-23 00:00:00+00:00,16.875,16.875,15.875,15.650014877319336,56700,0.0,
1999-08-24 00:00:00+00:00,15.9375,15.9375,15.0,15.280328750610352,190900,0.0,
1999-08-25 00:00:00+00:00,15.375,15.5,15.375,15.157100677490234,5700,0.0,
1999-08-26 00:00:00+00:00,15.4375,15.5,15.25,15.033873558044434,3700,0.0,
1999-08-27 00:00:00+00:00,15.25,15.4375,15.0625,15.033873558044434,17200,0.0,
1999-08-30 00:00:00+00:00,15.25,15.25,14.9375,14.78741455078125,22100,0.0,
1999-08-31 00:00:00+00:00,14.75,14.75,12.375,12.446074485778809,742900,0.0,
1999-09-01 00:00:00+00:00,13.75,14.375,13.75,14.109658241271973,642400,0.0,
1999-09-02 00:00:00+00:00,14.3125,14.75,14.1875,14.29450225830078,156400,0.0,
1999-09-03 00:00:00+00:00,14.8125,14.875,14.5,14.5409574508667,141600,0.0,
1999-09-07 00:00:00+00:00,14.875,15.8125,14.875,15.588400840759276,154400,0.0,
1999-09-08 00:00:00+00:00,15.75,15.8125,15.5625,15.588400840759276,48000,0.0,
1999-09-09 00:00:00+00:00,15.9375,16.5,15.9375,16.266157150268555,49000,0.0,
1999-09-10 00:00:00+00:00,16.625,17.25,16.625,17.00552749633789,55200,0.0,
1999-09-13 00:00:00+00:00,17.1875,17.4375,16.875,16.635841369628906,27000,0.0,
1999-09-14 00:00:00+00:00,16.75,16.75,15.875,15.650014877319336,99400,0.0,
1999-09-15 00:00:00+00:00,16.0,16.5625,15.875,16.327770233154297,48800,0.0,
1999-09-16 00:00:00+00:00,16.625,16.6875,16.5,16.38938331604004,14000,0.0,
1999-09-17 00:00:00+00:00,16.625,16.75,16.5,16.512615203857422,21800,0.0,
1999-09-20 00:00:00+00:00,16.875,17.125,16.8125,16.574228286743164,23900,0.0,
1999-09-21 00:00:00+00:00,16.875,16.9375,16.75,16.69745635986328,20200,0.0,
1999-09-22 00:00:00+00:00,16.8125,16.875,16.75,16.512615203857422,16300,0.0,
1999-09-23 00:00:00+00:00,16.6875,16.6875,15.75,15.588400840759276,113900,0.0,
1999-09-24 00:00:00+00:00,15.625,15.6875,15.0,14.78741455078125,101900,0.0,
1999-09-27 00:00:00+00:00,15.0,15.0625,14.5625,14.35611629486084,69800,0.0,
1999-09-28 00:00:00+00:00,14.5625,14.5625,13.25,13.678359031677246,139100,0.0,
1999-09-29 00:00:00+00:00,13.875,14.0,13.8125,13.80158805847168,99000,0.0,
1999-09-30 00:00:00+00:00,14.0,14.125,13.9375,13.924816131591797,31500,0.0,
1999-10-01 00:00:00+00:00,14.125,14.125,13.875,13.80158805847168,32100,0.0,
1999-10-04 00:00:00+00:00,14.0,14.25,13.75,13.555131912231444,118100,0.0,
1999-10-05 00:00:00+00:00,13.875,14.5,13.75,14.109658241271973,48100,0.0,
1999-10-06 00:00:00+00:00,14.4375,14.5,14.1875,14.232888221740724,82700,0.0,
1999-10-07 00:00:00+00:00,14.40625,14.5,14.25,14.048044204711914,149300,0.0,
1999-10-08 00:00:00+00:00,14.375,14.375,14.125,14.048044204711914,13300,0.0,
1999-10-11 00:00:00+00:00,14.375,14.375,13.75,13.80158805847168,6300,0.0,
1999-10-12 00:00:00+00:00,14.0,14.0,13.3125,13.678359031677246,52700,0.0,
1999-10-13 00:00:00+00:00,13.75,14.1875,13.75,13.80158805847168,6400,0.0,
1999-10-14 00:00:00+00:00,13.875,13.875,13.5,13.370288848876951,9300,0.0,
1999-10-15 00:00:00+00:00,13.6875,13.75,13.5,13.493515968322754,17100,0.0,
1999-10-18 00:00:00+00:00,13.75,14.125,13.75,13.555131912231444,33700,0.0,
1999-10-19 00:00:00+00:00,13.875,13.875,13.25,13.062216758728027,19900,0.0,
1999-10-20 00:00:00+00:00,13.125,13.125,11.5,11.82993221282959,197500,0.0,
1999-10-21 00:00:00+00:00,11.875,12.0,10.75,11.090560913085938,231400,0.0,
1999-10-22 00:00:00+00:00,11.125,11.375,10.75,11.213789939880373,268500,0.0,
1999-10-25 00:00:00+00:00,11.375,11.375,11.0,10.844103813171388,108800,0.0,
1999-10-26 00:00:00+00:00,11.0,11.0,5.5,6.90079402923584,4916200,0.0,
1999-10-27 00:00:00+00:00,6.9375,6.9375,6.5,6.531108379364014,1099900,0.0,
1999-10-28 00:00:00+00:00,6.625,7.25,6.625,6.90079402923584,995000,0.0,
1999-10-29 00:00:00+00:00,7.125,7.9375,7.125,7.763392448425293,582700,0.0,
1999-11-01 00:00:00+00:00,7.875,8.125,7.75,8.009849548339844,296300,0.0,
1999-11-02 00:00:00+00:00,8.1875,8.1875,7.875,7.825007438659668,292300,0.0,
1999-11-03 00:00:00+00:00,8.0,8.125,7.875,7.825007438659668,155000,0.0,
1999-11-04 00:00:00+00:00,7.9375,7.9375,7.625,7.578550338745117,131700,0.0,
1999-11-05 00:00:00+00:00,7.6875,7.9375,7.5625,7.763392448425293,286600,0.0,
1999-11-08 00:00:00+00:00,7.875,7.875,7.5625,7.455322265625,194600,0.0,
1999-11-09 00:00:00+00:00,7.5,7.5,6.8125,6.839179515838623,115700,0.0,
1999-11-10 00:00:00+00:00,7.0,7.375,7.0,7.27047872543335,791600,0.0,
1999-11-11 00:00:00+00:00,7.25,7.375,7.0,7.085636138916016,35300,0.0,
1999-11-12 00:00:00+00:00,7.25,7.5,7.0,7.393707275390625,140000,0.0,
1999-11-15 00:00:00+00:00,7.4375,7.6875,7.3125,7.578550338745117,62400,0.0,
1999-11-16 00:00:00+00:00,7.8125,7.8125,7.625,7.701778411865234,249700,0.0,
1999-11-17 00:00:00+00:00,7.75,8.0625,7.75,7.886621952056885,58900,0.0,
1999-11-18 00:00:00+00:00,8.0625,8.0625,7.375,7.332093238830566,184300,0.0,
1999-11-19 00:00:00+00:00,7.4375,7.4375,7.1875,7.332093238830566,284000,0.0,
1999-11-22 00:00:00+00:00,7.3125,7.625,7.25,7.147251129150391,490000,0.0,
1999-11-23 00:00:00+00:00,7.3125,7.3125,6.75,6.839179515838623,132300,0.0,
1999-11-24 00:00:00+00:00,6.8125,7.125,6.8125,6.839179515838623,64300,0.0,
1999-11-26 00:00:00+00:00,7.0625,7.0625,6.5,6.469494819641113,138300,0.0,
1999-11-29 00:00:00+00:00,6.5,6.6875,6.375,6.469494819641113,119700,0.0,
1999-11-30 00:00:00+00:00,6.5,6.75,6.3125,6.284651279449463,165000,0.0,
1999-12-01 00:00:00+00:00,6.5,6.6875,6.3125,6.531108379364014,271300,0.0,
1999-12-02 00:00:00+00:00,6.625,6.625,6.375,6.284651279449463,84800,0.0,
1999-12-03 00:00:00+00:00,6.5,7.3125,6.4375,7.208865165710449,237100,0.0,
1999-12-06 00:00:00+00:00,7.25,7.75,7.125,7.393707275390625,111600,0.0,
1999-12-07 00:00:00+00:00,7.75,7.75,7.3125,7.393707275390625,72600,0.0,
1999-12-08 00:00:00+00:00,7.5,7.625,7.125,7.085636138916016,100200,0.0,
1999-12-09 00:00:00+00:00,7.3125,7.3125,6.75,6.777565956115723,83300,0.0,
1999-12-10 00:00:00+00:00,7.0,7.0,6.625,6.592722892761231,153900,0.0,
1999-12-13 00:00:00+00:00,6.6875,6.75,6.5,6.531108379364014,237600,0.0,
1999-12-14 00:00:00+00:00,6.5625,6.625,6.5,6.469494819641113,31000,0.0,
1999-12-15 00:00:00+00:00,6.5625,6.6875,6.5,6.531108379364014,127300,0.0,
1999-12-16 00:00:00+00:00,6.6875,7.25,6.5625,7.085636138916016,154700,0.0,
1999-12-17 00:00:00+00:00,7.4375,7.75,7.0,6.90079402923584,256800,0.0,
1999-12-20 00:00:00+00:00,7.1875,7.25,7.0625,7.085636138916016,73300,0.0,
1999-12-21 00:00:00+00:00,7.1875,7.3125,7.1875,7.147251129150391,24700,0.0,
1999-12-22 00:00:00+00:00,7.375,7.375,7.1875,7.208865165710449,34300,0.0,
1999-12-23 00:00:00+00:00,7.375,7.5625,7.375,7.332093238830566,185100,0.0,
1999-12-27 00:00:00+00:00,7.4375,7.5625,7.3125,7.455322265625,59200,0.0,
1999-12-28 00:00:00+00:00,7.625,7.8125,7.5625,7.701778411865234,60300,0.0,
1999-12-29 00:00:00+00:00,7.75,8.25,7.75,8.071464538574219,109400,0.0,
1999-12-30 00:00:00+00:00,8.1875,8.5,8.1875,8.133078575134277,209900,0.0,
1999-12-31 00:00:00+00:00,8.125,8.875,8.125,8.74921989440918,115100,0.0,
2000-01-03 00:00:00+00:00,9.0,9.0,8.625,8.625990867614746,61900,0.0,
2000-01-04 00:00:00+00:00,8.5,8.5625,8.4375,8.379534721374512,88200,0.0,
2000-01-05 00:00:00+00:00,8.5,8.625,8.3125,8.379534721374512,88600,0.0,
2000-01-06 00:00:00+00:00,8.5,8.5,8.125,8.379534721374512,103200,0.0,
2000-01-07 00:00:00+00:00,8.4375,8.5,8.25,8.133078575134277,113800,0.0,
2000-01-10 00:00:00+00:00,8.375,8.5,8.25,8.379534721374512,49100,0.0,
2000-01-11 00:00:00+00:00,8.375,8.375,8.1875,8.133078575134277,79500,0.0,
2000-01-12 00:00:00+00:00,8.3125,8.3125,8.25,8.19469165802002,104300,0.0,
2000-01-13 00:00:00+00:00,8.3125,8.375,8.3125,8.256307601928711,80600,0.0,
2000-01-14 00:00:00+00:00,8.3125,8.4375,8.3125,8.317920684814453,164300,0.0,
2000-01-18 00:00:00+00:00,8.375,8.5625,8.375,8.441149711608887,51500,0.0,
2000-01-19 00:00:00+00:00,8.5,8.6875,8.5,8.564376831054688,153200,0.0,
2000-01-20 00:00:00+00:00,8.8125,8.9375,8.75,8.810834884643555,119900,0.0,
2000-01-21 00:00:00+00:00,8.6875,8.875,8.6875,8.74921989440918,98200,0.0,
2000-01-24 00:00:00+00:00,8.8125,8.8125,8.5,8.564376831054688,90400,0.0,
2000-01-25 00:00:00+00:00,8.5625,8.625,8.5625,8.441149711608887,38900,0.0,
2000-01-26 00:00:00+00:00,8.5625,8.625,8.5,8.502763748168945,90200,0.0,
2000-01-27 00:00:00+00:00,8.75,8.875,8.6875,8.564376831054688,79600,0.0,
2000-01-28 00:00:00+00:00,8.75,8.75,8.625,8.564376831054688,134700,0.0,
2000-01-31 00:00:00+00:00,8.625,8.625,8.1875,8.256307601928711,37200,0.0,
2000-02-01 00:00:00+00:00,8.25,8.375,8.1875,8.19469165802002,50900,0.0,
2000-02-02 00:00:00+00:00,8.3125,8.3125,8.1875,8.071464538574219,24400,0.0,
2000-02-03 00:00:00+00:00,8.1875,8.1875,8.0625,8.071464538574219,18400,0.0,
2000-02-04 00:00:00+00:00,8.25,8.25,7.875,7.886621952056885,45600,0.0,
2000-02-07 00:00:00+00:00,7.875,7.9375,7.875,7.763392448425293,134600,0.0,
2000-02-08 00:00:00+00:00,7.875,8.0,7.8125,7.825007438659668,50500,0.0,
2000-02-09 00:00:00+00:00,7.8125,8.0625,7.75,7.948235511779785,60100,0.0,
2000-02-10 00:00:00+00:00,8.0,8.25,7.875,7.886621952056885,39300,0.0,
2000-02-11 00:00:00+00:00,8.125,8.3125,7.9375,7.825007438659668,61300,0.0,
2000-02-14 00:00:00+00:00,7.6875,7.8125,7.5625,7.640164375305176,63800,0.0,
2000-02-15 00:00:00+00:00,7.625,7.625,7.375,7.27047872543335,83200,0.0,
2000-02-16 00:00:00+00:00,7.375,7.625,7.375,7.455322265625,27100,0.0,
2000-02-17 00:00:00+00:00,7.5625,7.5625,7.375,7.393707275390625,23200,0.0,
2000-02-18 00:00:00+00:00,7.375,7.625,7.0625,7.516936779022217,350600,0.0,
2000-02-22 00:00:00+00:00,7.625,7.875,7.5,7.763392448425293,22600,0.0,
2000-02-23 00:00:00+00:00,7.875,8.125,7.8125,7.948235511779785,24600,0.0,
2000-02-24 00:00:00+00:00,8.1875,8.5,8.1875,8.256307601928711,26500,0.0,
2000-02-25 00:00:00+00:00,8.25,8.4375,8.0625,7.948235511779785,33400,0.0,
2000-02-28 00:00:00+00:00,8.0625,8.0625,7.875,7.763392448425293,12400,0.0,
2000-02-29 00:00:00+00:00,7.875,8.5,7.875,8.19469165802002,27000,0.0,
2000-03-01 00:00:00+00:00,8.4375,8.75,8.4375,8.625990867614746,28200,0.0,
2000-03-02 00:00:00+00:00,8.625,8.625,8.375,8.256307601928711,19000,0.0,
2000-03-03 00:00:00+00:00,8.3125,8.5,8.3125,8.317920684814453,98500,0.0,
2000-03-06 00:00:00+00:00,8.375,8.375,8.25,8.133078575134277,11900,0.0,
2000-03-07 00:00:00+00:00,8.3125,8.375,8.1875,8.071464538574219,20700,0.0,
2000-03-08 00:00:00+00:00,8.125,8.1875,8.125,8.071464538574219,27200,0.0,
2000-03-09 00:00:00+00:00,8.3125,8.625,7.875,8.133078575134277,239000,0.0,
2000-03-10 00:00:00+00:00,8.25,8.3125,8.0,7.886621952056885,12200,0.0,
2000-03-13 00:00:00+00:00,7.875,8.0,7.875,7.825007438659668,13500,0.0,
2000-03-14 00:00:00+00:00,7.8125,8.0,7.8125,7.825007438659668,31400,0.0,
2000-03-15 00:00:00+00:00,7.9375,7.9375,7.8125,7.763392448425293,5400,0.0,
2000-03-16 00:00:00+00:00,7.875,8.125,7.875,8.009849548339844,71700,0.0,
2000-03-17 00:00:00+00:00,8.0,8.125,7.625,7.763392448425293,96900,0.0,
2000-03-20 00:00:00+00:00,7.75,8.0,7.625,7.886621952056885,12400,0.0,
2000-03-21 00:00:00+00:00,8.0,8.0,7.875,7.763392448425293,8400,0.0,
2000-03-22 00:00:00+00:00,7.9375,8.25,7.75,7.825007438659668,117600,0.0,
2000-03-23 00:00:00+00:00,8.0,8.125,7.5,7.701778411865234,66300,0.0,
2000-03-24 00:00:00+00:00,7.84375,8.0625,7.84375,7.763392448425293,49600,0.0,
2000-03-27 00:00:00+00:00,8.0625,8.0625,7.875,7.825007438659668,12400,0.0,
2000-03-28 00:00:00+00:00,8.0,8.0,7.75,7.640164375305176,39800,0.0,
2000-03-29 00:00:00+00:00,7.75,7.75,7.5,7.393707275390625,15900,0.0,
2000-03-30 00:00:00+00:00,7.6875,7.6875,7.5,7.393707275390625,19000,0.0,
2000-03-31 00:00:00+00:00,7.625,8.125,7.625,7.640164375305176,127100,0.0,
2000-04-03 00:00:00+00:00,7.875,8.0625,7.875,7.886621952056885,10700,0.0,
2000-04-04 00:00:00+00:00,8.125,8.1875,7.75,7.948235511779785,58000,0.0,
2000-04-05 00:00:00+00:00,8.0625,8.3125,8.0,7.948235511779785,12900,0.0,
2000-04-06 00:00:00+00:00,8.125,8.25,8.0,8.009849548339844,8800,0.0,
2000-04-07 00:00:00+00:00,8.0625,8.25,8.0,7.886621952056885,14600,0.0,
2000-04-10 00:00:00+00:00,8.0,8.0,7.875,7.763392448425293,64600,0.0,
2000-04-11 00:00:00+00:00,8.0,8.0,7.875,7.886621952056885,18500,0.0,
2000-04-12 00:00:00+00:00,8.0,8.125,7.9375,7.886621952056885,97600,0.0,
2000-04-13 00:00:00+00:00,8.125,8.6875,8.0625,8.071464538574219,69300,0.0,
2000-04-14 00:00:00+00:00,8.1875,8.1875,7.8125,8.071464538574219,51500,0.0,
2000-04-17 00:00:00+00:00,8.1875,8.1875,7.75,7.886621952056885,45700,0.0,
2000-04-18 00:00:00+00:00,8.0,8.125,7.9375,8.009849548339844,46800,0.0,
2000-04-19 00:00:00+00:00,8.125,8.125,7.875,7.825007438659668,8900,0.0,
2000-04-20 00:00:00+00:00,8.0625,8.125,8.0,7.886621952056885,18900,0.0,
2000-04-24 00:00:00+00:00,8.0,8.125,8.0,8.009849548339844,12100,0.0,
2000-04-25 00:00:00+00:00,8.125,8.125,8.0625,8.009849548339844,9500,0.0,
2000-04-26 00:00:00+00:00,8.0,8.1875,8.0,8.071464538574219,16100,0.0,
2000-04-27 00:00:00+00:00,8.1875,8.4375,8.1875,8.133078575134277,224400,0.0,
2000-04-28 00:00:00+00:00,8.375,9.5,8.375,9.118906021118164,304900,0.0,
2000-05-01 00:00:00+00:00,9.375,10.1875,9.375,10.04311752319336,138200,0.0,
2000-05-02 00:00:00+00:00,10.25,10.625,9.75,9.735048294067385,75700,0.0,
2000-05-03 00:00:00+00:00,9.9375,10.0,9.875,9.858275413513184,75400,0.0,
2000-05-04 00:00:00+00:00,9.9375,10.6875,9.875,10.10473346710205,47900,0.0,
2000-05-05 00:00:00+00:00,10.125,10.5,10.125,10.227961540222168,21500,0.0,
2000-05-08 00:00:00+00:00,10.25,10.3125,10.0,9.858275413513184,29200,0.0,
2000-05-09 00:00:00+00:00,10.0,10.25,10.0,10.04311752319336,68900,0.0,
2000-05-10 00:00:00+00:00,10.1875,10.1875,9.75,9.61181926727295,56100,0.0,
2000-05-11 00:00:00+00:00,9.875,10.1875,9.875,9.735048294067385,35600,0.0,
2000-05-12 00:00:00+00:00,9.9375,10.0625,9.8125,9.673433303833008,21400,0.0,
2000-05-15 00:00:00+00:00,9.8125,10.1875,9.6875,10.04311752319336,22800,0.0,
2000-05-16 00:00:00+00:00,10.0625,10.125,9.875,9.735048294067385,45200,0.0,
2000-05-17 00:00:00+00:00,9.75,9.9375,9.625,9.79666233062744,15200,0.0,
2000-05-18 00:00:00+00:00,9.9375,10.0,9.8125,9.735048294067385,19500,0.0,
2000-05-19 00:00:00+00:00,9.75,9.8125,9.5,9.488591194152832,38600,0.0,
2000-05-22 00:00:00+00:00,9.75,10.0,9.625,9.79666233062744,20900,0.0,
2000-05-23 00:00:00+00:00,9.9375,9.9375,9.75,9.61181926727295,47000,0.0,
2000-05-24 00:00:00+00:00,9.75,9.875,9.5,9.735048294067385,14800,0.0,
2000-05-25 00:00:00+00:00,9.6875,9.875,9.5,9.365363121032717,55500,0.0,
2000-05-26 00:00:00+00:00,9.5625,9.75,9.375,9.426976203918455,23700,0.0,
2000-05-30 00:00:00+00:00,9.5625,9.8125,9.4375,9.61181926727295,11800,0.0,
2000-05-31 00:00:00+00:00,9.75,9.75,9.625,9.550206184387209,13700,0.0,
2000-06-01 00:00:00+00:00,9.8125,9.8125,9.5625,9.426976203918455,5300,0.0,
2000-06-02 00:00:00+00:00,9.625,9.625,9.375,9.24213409423828,48300,0.0,
2000-06-05 00:00:00+00:00,9.5,9.5625,9.0625,8.934062957763672,30000,0.0,
2000-06-06 00:00:00+00:00,9.0625,9.625,9.0625,9.303747177124023,29800,0.0,
2000-06-07 00:00:00+00:00,9.4375,9.6875,9.4375,9.488591194152832,11700,0.0,
2000-06-08 00:00:00+00:00,9.625,10.375,9.625,10.10473346710205,103800,0.0,
2000-06-09 00:00:00+00:00,10.25,10.875,10.25,10.16634750366211,48200,0.0,
2000-06-12 00:00:00+00:00,10.25,10.25,9.875,9.858275413513184,77400,0.0,
2000-06-13 00:00:00+00:00,10.0,10.125,10.0,9.981505393981934,9900,0.0,
2000-06-14 00:00:00+00:00,10.125,10.375,10.0625,9.919891357421877,6700,0.0,
2000-06-15 00:00:00+00:00,10.0,10.6875,10.0,10.536032676696776,55700,0.0,
2000-06-16 00:00:00+00:00,10.6875,10.6875,10.25,10.227961540222168,43300,0.0,
2000-06-19 00:00:00+00:00,10.4375,10.4375,9.875,9.858275413513184,61200,0.0,
2000-06-20 00:00:00+00:00,10.125,10.125,9.9375,9.919891357421877,23400,0.0,
2000-06-21 00:00:00+00:00,9.9375,10.0625,9.875,9.858275413513184,35500,0.0,
2000-06-22 00:00:00+00:00,10.0,10.1875,10.0,10.04311752319336,39600,0.0,
2000-06-23 00:00:00+00:00,10.125,10.1875,10.0,9.858275413513184,98600,0.0,
2000-06-26 00:00:00+00:00,10.0,10.0625,9.875,9.735048294067385,45700,0.0,
2000-06-27 00:00:00+00:00,9.5,9.875,9.5,9.426976203918455,93800,0.0,
2000-06-28 00:00:00+00:00,9.5625,9.625,9.5625,9.426976203918455,16000,0.0,
2000-06-29 00:00:00+00:00,9.5625,9.625,9.5,9.426976203918455,32300,0.0,
2000-06-30 00:00:00+00:00,9.5625,9.9375,9.5,9.44237995147705,138900,0.0,
2000-07-03 00:00:00+00:00,9.5,9.8125,9.5,9.488591194152832,5300,0.0,
2000-07-05 00:00:00+00:00,9.75,9.9375,9.75,9.735048294067385,17000,0.0,
2000-07-06 00:00:00+00:00,9.8125,10.0,9.8125,9.79666233062744,46200,0.0,
2000-07-07 00:00:00+00:00,10.0,10.0625,9.6875,9.79666233062744,30100,0.0,
2000-07-10 00:00:00+00:00,9.875,9.9375,9.8125,9.673433303833008,30300,0.0,
2000-07-11 00:00:00+00:00,9.9375,9.9375,9.75,9.61181926727295,22600,0.0,
2000-07-12 00:00:00+00:00,9.625,9.9375,9.625,9.673433303833008,13900,0.0,
2000-07-13 00:00:00+00:00,9.8125,10.0,9.8125,9.858275413513184,28100,0.0,
2000-07-14 00:00:00+00:00,9.9375,10.125,9.875,9.981505393981934,38200,0.0,
2000-07-17 00:00:00+00:00,9.875,9.9375,9.875,9.735048294067385,8000,0.0,
2000-07-18 00:00:00+00:00,9.875,10.0625,9.875,9.919891357421877,15500,0.0,
2000-07-19 00:00:00+00:00,10.0,10.0,10.0,9.858275413513184,42500,0.0,
