date,IEZ_Open,IEZ_High,IEZ_Low,IEZ_Close,IEZ_Volume,IEZ_Dividends,IEZ_Stock Splits
2006-05-05 00:00:00+00:00,52.43000030517578,52.63999938964844,52.43000030517578,42.32788848876953,600,0.0,
2006-05-08 00:00:00+00:00,52.0,52.540000915527344,51.61000061035156,42.255489349365234,30300,0.0,
2006-05-09 00:00:00+00:00,52.380001068115234,53.20000076293945,52.380001068115234,42.722129821777344,6500,0.0,
2006-05-10 00:00:00+00:00,52.959999084472656,53.54999923706055,52.79999923706055,43.08416748046875,16500,0.0,
2006-05-11 00:00:00+00:00,54.20000076293945,54.20000076293945,52.43999862670898,42.20719528198242,38900,0.0,
2006-05-12 00:00:00+00:00,51.79999923706055,51.79999923706055,50.29999923706055,40.48545837402344,11700,0.0,
2006-05-15 00:00:00+00:00,49.02999877929688,49.47999954223633,48.220001220703125,39.37515640258789,9600,0.0,
2006-05-16 00:00:00+00:00,49.18000030517578,49.34999847412109,48.40999984741211,39.286651611328125,9400,0.0,
2006-05-17 00:00:00+00:00,48.75,48.79999923706055,47.58000183105469,38.66715621948242,15500,0.0,
2006-05-18 00:00:00+00:00,47.95000076293945,47.95000076293945,46.7599983215332,37.66144561767578,5000,0.0,
2006-05-19 00:00:00+00:00,46.15999984741211,47.150001525878906,45.59999847412109,37.58098220825195,12900,0.0,
2006-05-22 00:00:00+00:00,45.959999084472656,46.59999847412109,44.869998931884766,37.259159088134766,22700,0.0,
2006-05-23 00:00:00+00:00,47.400001525878906,48.15999984741211,46.560001373291016,37.5407829284668,25200,0.0,
2006-05-24 00:00:00+00:00,46.5,47.0099983215332,45.20000076293945,36.953426361083984,7600,0.0,
2006-05-25 00:00:00+00:00,46.63999938964844,47.66999816894531,46.36000061035156,38.25682067871094,23400,0.0,
2006-05-26 00:00:00+00:00,47.70000076293945,48.220001220703125,47.70000076293945,38.57864761352539,10800,0.0,
2006-05-30 00:00:00+00:00,48.33000183105469,48.33000183105469,47.08000183105469,37.87866973876953,5700,0.0,
2006-05-31 00:00:00+00:00,47.25,48.540000915527344,46.93000030517578,39.05332565307617,15600,0.0,
2006-06-01 00:00:00+00:00,48.040000915527344,48.869998931884766,48.02999877929688,39.2142448425293,29800,0.0,
2006-06-02 00:00:00+00:00,49.45000076293945,49.59999847412109,48.959999084472656,39.8578987121582,12100,0.0,
2006-06-05 00:00:00+00:00,50.130001068115234,50.130001068115234,47.88999938964844,38.56255722045898,17700,0.0,
2006-06-06 00:00:00+00:00,47.900001525878906,48.06999969482422,47.0,38.37751007080078,21400,0.0,
2006-06-07 00:00:00+00:00,47.18000030517578,47.18999862670898,45.470001220703125,36.58333587646485,9900,0.0,
2006-06-08 00:00:00+00:00,44.4900016784668,45.70000076293945,43.459999084472656,36.76033020019531,53000,0.0,
2006-06-09 00:00:00+00:00,46.04999923706055,46.04999923706055,44.56999969482422,36.50287628173828,18600,0.0,
2006-06-12 00:00:00+00:00,45.369998931884766,45.369998931884766,43.29999923706055,34.893775939941406,5900,0.0,
2006-06-13 00:00:00+00:00,42.84999847412109,43.900001525878906,41.79999923706055,34.07310104370117,10800,0.0,
2006-06-14 00:00:00+00:00,42.11000061035156,43.22999954223633,42.06999969482422,34.620208740234375,18000,0.0,
2006-06-15 00:00:00+00:00,43.91999816894531,45.75,43.91999816894531,36.80861282348633,30200,0.0,
2006-06-16 00:00:00+00:00,45.5,45.5,44.459999084472656,36.27760314941406,6800,0.0,
2006-06-19 00:00:00+00:00,45.02000045776367,45.02000045776367,43.29999923706055,34.97420883178711,7700,0.0,
2006-06-20 00:00:00+00:00,43.70000076293945,43.7599983215332,42.36000061035156,34.08115005493164,10900,0.0,
2006-06-21 00:00:00+00:00,43.0,44.2400016784668,42.75,35.239715576171875,48200,0.0,
2006-06-22 00:00:00+00:00,43.66999816894531,44.209999084472656,43.56999969482422,35.3958740234375,5100,0.014,
2006-06-23 00:00:00+00:00,44.540000915527344,45.209999084472656,44.540000915527344,36.1845703125,6000,0.0,
2006-06-26 00:00:00+00:00,44.97999954223633,45.41999816894531,44.41999816894531,36.5386962890625,15600,0.0,
2006-06-27 00:00:00+00:00,45.5,46.060001373291016,44.7599983215332,36.12018966674805,21000,0.0,
2006-06-28 00:00:00+00:00,45.0099983215332,45.45000076293945,44.790000915527344,36.57893371582031,7600,0.0,
2006-06-29 00:00:00+00:00,46.0,47.43999862670898,45.9900016784668,38.18051528930664,60900,0.0,
2006-06-30 00:00:00+00:00,47.540000915527344,48.15999984741211,47.16999816894531,38.58292770385742,24300,0.0,
2006-07-03 00:00:00+00:00,48.18000030517578,48.59999847412109,48.09999847412109,39.11411666870117,13600,0.0,
2006-07-05 00:00:00+00:00,48.36000061035156,48.47999954223633,47.34999847412109,39.01752853393555,19500,0.0,
2006-07-06 00:00:00+00:00,48.25,48.54999923706055,47.459999084472656,38.43806838989258,10000,0.0,
2006-07-07 00:00:00+00:00,47.900001525878906,48.13999938964844,46.45000076293945,37.6010627746582,9800,0.0,
2006-07-10 00:00:00+00:00,46.70000076293945,47.060001373291016,46.43000030517578,37.53667449951172,7100,0.0,
2006-07-11 00:00:00+00:00,47.02999877929688,48.0099983215332,46.88999938964844,38.63122177124024,27800,0.0,
2006-07-12 00:00:00+00:00,48.08000183105469,48.290000915527344,47.7400016784668,38.6231689453125,11200,0.0,
2006-07-13 00:00:00+00:00,47.84999847412109,47.84999847412109,46.93000030517578,37.850528717041016,10700,0.0,
2006-07-14 00:00:00+00:00,47.25,47.43999862670898,46.08000183105469,38.08395385742188,9200,0.0,
2006-07-17 00:00:00+00:00,46.7400016784668,46.7400016784668,44.869998931884766,36.49039840698242,14600,0.0,
2006-07-18 00:00:00+00:00,45.20000076293945,45.77999877929688,44.0,35.91094207763672,21700,0.0,
2006-07-19 00:00:00+00:00,44.58000183105469,45.79999923706055,44.58000183105469,36.75600051879883,11000,0.0,
