date,CGA_Open,CGA_High,CGA_Low,CGA_Close,CGA_Volume,CGA_Dividends,CGA_Stock Splits
2008-06-09 00:00:00+00:00,336.0,336.0,336.0,320.7272644042969,0,0.0,
2008-06-10 00:00:00+00:00,336.0,336.0,336.0,320.7272644042969,0,0.0,
2008-06-11 00:00:00+00:00,336.0,396.0,336.0,320.7272644042969,175,0.0,
2008-06-12 00:00:00+00:00,336.0,336.0,300.0,309.2727355957031,83,0.0,
2008-06-13 00:00:00+00:00,336.0,336.0,336.0,320.7272644042969,150,0.0,
2008-06-16 00:00:00+00:00,312.0,312.0,312.0,297.81817626953125,17,0.0,
2008-06-17 00:00:00+00:00,312.0,312.0,312.0,297.81817626953125,0,0.0,
2008-06-18 00:00:00+00:00,312.0,312.0,312.0,297.81817626953125,0,0.0,
2008-06-19 00:00:00+00:00,360.0,360.0,360.0,343.6363525390625,33,0.0,
2008-06-20 00:00:00+00:00,360.0,360.0,360.0,343.6363525390625,0,0.0,
2008-06-23 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,33,0.0,
2008-06-24 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-06-25 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,8,0.0,
2008-06-26 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-06-27 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-06-30 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-01 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-02 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-03 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-07 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-08 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-09 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-10 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-11 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-14 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-15 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-16 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-17 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-18 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-21 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-22 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-23 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-24 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-25 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-28 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-29 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-30 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-07-31 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-08-01 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-08-04 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-08-05 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-08-06 00:00:00+00:00,348.0,348.0,348.0,332.18182373046875,0,0.0,
2008-08-07 00:00:00+00:00,300.1199951171875,300.1199951171875,39.0,42.95454406738281,5283,0.0,
2008-08-08 00:00:00+00:00,45.0,45.59999847412109,32.400001525878906,34.3636360168457,1467,0.0,
2008-08-11 00:00:00+00:00,36.0,39.2400016784668,33.0,33.79090881347656,2083,0.0,
2008-08-12 00:00:00+00:00,35.400001525878906,35.400001525878906,34.20000076293945,32.64545440673828,133,0.0,
2008-08-13 00:00:00+00:00,34.20000076293945,34.20000076293945,33.599998474121094,32.072723388671875,1925,0.0,
2008-08-14 00:00:00+00:00,32.400001525878906,33.0,32.400001525878906,31.5,33,0.0,
2008-08-15 00:00:00+00:00,33.599998474121094,34.20000076293945,33.0,32.64545440673828,1558,0.0,
2008-08-18 00:00:00+00:00,34.20000076293945,34.20000076293945,33.599998474121094,32.64545440673828,433,0.0,
2008-08-19 00:00:00+00:00,34.20000076293945,34.20000076293945,34.20000076293945,32.64545440673828,183,0.0,
2008-08-20 00:00:00+00:00,33.599998474121094,34.20000076293945,31.200000762939453,29.781818389892575,225,0.0,
2008-08-21 00:00:00+00:00,34.20000076293945,34.20000076293945,33.0,32.64545440673828,533,0.0,
2008-08-22 00:00:00+00:00,34.20000076293945,34.20000076293945,33.599998474121094,32.072723388671875,50,0.0,
2008-08-25 00:00:00+00:00,34.20000076293945,35.400001525878906,34.20000076293945,33.79090881347656,483,0.0,
2008-08-26 00:00:00+00:00,35.400001525878906,35.400001525878906,34.560001373291016,33.21818161010742,1633,0.0,
2008-08-27 00:00:00+00:00,34.79999923706055,34.79999923706055,34.79999923706055,33.21818161010742,667,0.0,
2008-08-28 00:00:00+00:00,34.79999923706055,44.7599983215332,34.79999923706055,41.80908966064453,11142,0.0,
2008-08-29 00:00:00+00:00,43.79999923706055,44.400001525878906,42.0,41.12181854248047,3475,0.0,
2008-09-02 00:00:00+00:00,42.59999847412109,42.59999847412109,40.79999923706055,38.94545364379883,2992,0.0,
2008-09-03 00:00:00+00:00,41.400001525878906,41.400001525878906,38.400001525878906,37.79999923706055,2833,0.0,
2008-09-04 00:00:00+00:00,39.59999847412109,40.79999923706055,39.59999847412109,38.94545364379883,250,0.0,
2008-09-05 00:00:00+00:00,41.400001525878906,41.880001068115234,39.720001220703125,39.97636413574219,2025,0.0,
2008-09-08 00:00:00+00:00,43.20000076293945,45.36000061035156,42.0,41.80908966064453,4067,0.0,
2008-09-09 00:00:00+00:00,44.400001525878906,44.400001525878906,40.20000076293945,38.83090972900391,2233,0.0,
2008-09-10 00:00:00+00:00,40.79999923706055,40.79999923706055,38.400001525878906,37.685455322265625,1592,0.0,
2008-09-11 00:00:00+00:00,39.47999954223633,39.47999954223633,38.040000915527344,36.53999710083008,683,0.0,
2008-09-12 00:00:00+00:00,37.20000076293945,39.2400016784668,37.20000076293945,37.45636367797852,3267,0.0,
2008-09-15 00:00:00+00:00,39.84000015258789,39.84000015258789,39.59999847412109,38.029090881347656,225,0.0,
2008-09-16 00:00:00+00:00,40.20000076293945,40.79999923706055,38.400001525878906,37.79999923706055,1442,0.0,
2008-09-17 00:00:00+00:00,39.59999847412109,39.59999847412109,38.400001525878906,37.227272033691406,1325,0.0,
2008-09-18 00:00:00+00:00,38.400001525878906,39.2400016784668,38.400001525878906,37.45636367797852,258,0.0,
2008-09-19 00:00:00+00:00,39.2400016784668,39.2400016784668,33.599998474121094,33.21818161010742,6425,0.0,
2008-09-22 00:00:00+00:00,37.20000076293945,37.20000076293945,31.799999237060547,32.64545440673828,1583,0.0,
2008-09-23 00:00:00+00:00,34.20000076293945,36.0,34.08000183105469,34.3636360168457,1875,0.0,
2008-09-24 00:00:00+00:00,36.59999847412109,38.400001525878906,33.599998474121094,32.072723388671875,3058,0.0,
2008-09-25 00:00:00+00:00,36.0,37.68000030517578,34.20000076293945,32.64545440673828,1325,0.0,
2008-09-26 00:00:00+00:00,34.79999923706055,36.119998931884766,32.7599983215332,33.79090881347656,1758,0.0,
2008-09-29 00:00:00+00:00,34.79999923706055,38.400001525878906,34.79999923706055,33.21818161010742,1042,0.0,
2008-09-30 00:00:00+00:00,36.0,37.79999923706055,36.0,35.279998779296875,292,0.0,
2008-10-01 00:00:00+00:00,36.0,36.0,36.0,34.3636360168457,25,0.0,
2008-10-02 00:00:00+00:00,36.0,36.0,34.91999816894531,34.3636360168457,542,0.0,
2008-10-03 00:00:00+00:00,36.0,36.0,34.79999923706055,33.21818161010742,1683,0.0,
2008-10-06 00:00:00+00:00,35.400001525878906,35.400001525878906,30.0,29.20909118652344,1442,0.0,
2008-10-07 00:00:00+00:00,28.07999992370605,31.200000762939453,22.07999992370605,26.34545516967773,2008,0.0,
2008-10-08 00:00:00+00:00,27.600000381469727,27.600000381469727,27.600000381469727,26.34545516967773,0,0.0,
2008-10-09 00:00:00+00:00,27.0,35.52000045776367,27.0,30.92727279663086,3858,0.0,
2008-10-10 00:00:00+00:00,32.400001525878906,33.599998474121094,30.84000015258789,30.35454368591309,4275,0.0,
2008-10-13 00:00:00+00:00,34.20000076293945,35.400001525878906,33.599998474121094,32.64545440673828,3850,0.0,
2008-10-14 00:00:00+00:00,34.20000076293945,35.7599983215332,33.0,31.5,4242,0.0,
2008-10-15 00:00:00+00:00,33.0,33.0,32.400001525878906,31.5,1167,0.0,
2008-10-16 00:00:00+00:00,33.0,33.599998474121094,31.799999237060547,30.35454368591309,1467,0.0,
2008-10-17 00:00:00+00:00,32.400001525878906,32.400001525878906,31.200000762939453,29.781818389892575,2975,0.0,
2008-10-20 00:00:00+00:00,33.0,33.0,31.200000762939453,29.781818389892575,2358,0.0,
2008-10-21 00:00:00+00:00,32.400001525878906,32.400001525878906,30.600000381469727,29.32363510131836,1525,0.0,
2008-10-22 00:00:00+00:00,30.71999931335449,33.599998474121094,30.71999931335449,31.5,1025,0.0,
2008-10-23 00:00:00+00:00,33.47999954223633,33.47999954223633,31.31999969482422,29.8963623046875,250,0.0,
2008-10-24 00:00:00+00:00,31.200000762939453,32.279998779296875,29.63999938964844,28.636363983154297,1458,0.0,
2008-10-27 00:00:00+00:00,30.0,31.200000762939453,29.76000022888184,28.407272338867188,692,0.0,
2008-10-28 00:00:00+00:00,29.399999618530277,32.400001525878906,29.399999618530277,28.636363983154297,917,0.0,
2008-10-29 00:00:00+00:00,33.2400016784668,33.2400016784668,30.0,28.636363983154297,5075,0.0,
2008-10-30 00:00:00+00:00,30.239999771118164,31.200000762939453,30.0,29.094545364379883,1375,0.0,
2008-10-31 00:00:00+00:00,30.0,30.479999542236328,29.399999618530277,28.063634872436523,2900,0.0,
2008-11-03 00:00:00+00:00,29.399999618530277,30.600000381469727,29.399999618530277,28.75090980529785,1542,0.0,
2008-11-04 00:00:00+00:00,30.71999931335449,32.400001525878906,29.280000686645508,27.9490909576416,2708,0.0,
2008-11-05 00:00:00+00:00,32.400001525878906,32.400001525878906,29.15999984741211,27.834545135498047,4617,0.0,
2008-11-06 00:00:00+00:00,29.399999618530277,29.8799991607666,28.559999465942383,27.261817932128903,1158,0.0,
2008-11-07 00:00:00+00:00,28.559999465942383,28.559999465942383,27.0,25.88727378845215,3517,0.0,
2008-11-10 00:00:00+00:00,27.1200008392334,30.36000061035156,27.1200008392334,28.063634872436523,1800,0.0,
2008-11-11 00:00:00+00:00,29.399999618530277,29.76000022888184,28.799999237060547,28.17818260192871,825,0.0,
2008-11-12 00:00:00+00:00,30.0,30.0,27.1200008392334,26.689088821411133,1725,0.0,
2008-11-13 00:00:00+00:00,29.15999984741211,30.36000061035156,29.15999984741211,28.865453720092773,733,0.0,
2008-11-14 00:00:00+00:00,30.0,30.0,29.15999984741211,28.407272338867188,483,0.0,
2008-11-17 00:00:00+00:00,29.76000022888184,30.0,28.799999237060547,27.490907669067383,2083,0.0,
2008-11-18 00:00:00+00:00,28.799999237060547,30.0,28.799999237060547,27.490907669067383,525,0.0,
2008-11-19 00:00:00+00:00,28.200000762939453,28.68000030517578,26.399999618530277,25.19999885559082,2225,0.0,
2008-11-20 00:00:00+00:00,26.15999984741211,26.520000457763672,25.440000534057617,24.28363609313965,1383,0.0,
2008-11-21 00:00:00+00:00,26.399999618530277,26.399999618530277,25.559999465942383,25.19999885559082,508,0.0,
2008-11-24 00:00:00+00:00,28.799999237060547,28.799999237060547,25.799999237060547,25.77272605895996,900,0.0,
2008-11-25 00:00:00+00:00,27.600000381469727,27.600000381469727,25.799999237060547,25.543636322021484,1583,0.0,
2008-11-26 00:00:00+00:00,27.0,27.0,26.520000457763672,25.77272605895996,1658,0.0,
2008-11-28 00:00:00+00:00,27.0,30.0,26.399999618530277,28.636363983154297,2100,0.0,
2008-12-01 00:00:00+00:00,30.0,30.84000015258789,30.0,29.20909118652344,4608,0.0,
2008-12-02 00:00:00+00:00,31.200000762939453,31.200000762939453,30.71999931335449,29.32363510131836,258,0.0,
2008-12-03 00:00:00+00:00,31.07999992370605,31.799999237060547,31.07999992370605,30.35454368591309,758,0.0,
2008-12-04 00:00:00+00:00,31.799999237060547,33.0,31.799999237060547,31.5,275,0.0,
2008-12-05 00:00:00+00:00,34.20000076293945,38.400001525878906,31.799999237060547,36.42545318603516,1092,0.0,
2008-12-08 00:00:00+00:00,38.400001525878906,40.79999923706055,38.040000915527344,37.79999923706055,1525,0.0,
2008-12-09 00:00:00+00:00,40.20000076293945,40.91999816894531,38.63999938964844,37.79999923706055,1633,0.0,
2008-12-10 00:00:00+00:00,39.59999847412109,39.59999847412109,38.63999938964844,37.79999923706055,242,0.0,
2008-12-11 00:00:00+00:00,39.59999847412109,40.20000076293945,37.20000076293945,38.37272644042969,1117,0.0,
2008-12-12 00:00:00+00:00,40.79999923706055,40.79999923706055,36.59999847412109,37.227272033691406,1033,0.0,
2008-12-15 00:00:00+00:00,39.59999847412109,39.59999847412109,37.20000076293945,37.79999923706055,267,0.0,
2008-12-16 00:00:00+00:00,37.20000076293945,40.20000076293945,35.400001525878906,38.37272644042969,775,0.0,
2008-12-17 00:00:00+00:00,40.20000076293945,40.20000076293945,37.20000076293945,38.37272644042969,342,0.0,
2008-12-18 00:00:00+00:00,40.08000183105469,40.08000183105469,39.959999084472656,38.14363479614258,58,0.0,
2008-12-19 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,37.79999923706055,17,0.0,
2008-12-22 00:00:00+00:00,34.79999923706055,38.400001525878906,34.79999923706055,36.654544830322266,100,0.0,
2008-12-23 00:00:00+00:00,38.400001525878906,38.400001525878906,38.400001525878906,36.654544830322266,0,0.0,
2008-12-24 00:00:00+00:00,38.400001525878906,38.400001525878906,34.91999816894531,36.654544830322266,433,0.0,
2008-12-26 00:00:00+00:00,37.20000076293945,37.20000076293945,34.79999923706055,34.936363220214844,258,0.0,
2008-12-29 00:00:00+00:00,36.59999847412109,36.59999847412109,34.79999923706055,33.21818161010742,358,0.0,
2008-12-30 00:00:00+00:00,36.59999847412109,39.59999847412109,36.59999847412109,37.79999923706055,500,0.0,
2008-12-31 00:00:00+00:00,36.0,39.2400016784668,34.79999923706055,35.509090423583984,367,0.0,
2009-01-02 00:00:00+00:00,38.400001525878906,39.2400016784668,38.400001525878906,37.45636367797852,150,0.0,
2009-01-05 00:00:00+00:00,39.2400016784668,39.2400016784668,39.0,37.227272033691406,308,0.0,
2009-01-06 00:00:00+00:00,39.0,39.0,37.20000076293945,37.227272033691406,3383,0.0,
2009-01-07 00:00:00+00:00,39.0,39.2400016784668,38.400001525878906,37.34181594848633,2283,0.0,
2009-01-08 00:00:00+00:00,39.119998931884766,39.2400016784668,38.400001525878906,37.227272033691406,2083,0.0,
2009-01-09 00:00:00+00:00,39.0,39.0,37.79999923706055,37.227272033691406,383,0.0,
2009-01-12 00:00:00+00:00,39.0,39.0,32.040000915527344,35.509090423583984,4400,0.0,
2009-01-13 00:00:00+00:00,37.79999923706055,37.79999923706055,37.79999923706055,36.081817626953125,42,0.0,
2009-01-14 00:00:00+00:00,38.400001525878906,38.400001525878906,38.400001525878906,36.654544830322266,500,0.0,
2009-01-15 00:00:00+00:00,38.400001525878906,38.400001525878906,34.79999923706055,36.31090927124024,1100,0.0,
2009-01-16 00:00:00+00:00,38.15999984741211,38.15999984741211,36.119998931884766,36.42545318603516,575,0.0,
2009-01-20 00:00:00+00:00,38.040000915527344,38.040000915527344,36.84000015258789,36.31090927124024,275,0.0,
2009-01-21 00:00:00+00:00,37.79999923706055,38.15999984741211,33.0,33.21818161010742,3650,0.0,
2009-01-22 00:00:00+00:00,33.0,34.79999923706055,33.0,33.21818161010742,125,0.0,
2009-01-23 00:00:00+00:00,34.79999923706055,34.79999923706055,34.79999923706055,33.21818161010742,558,0.0,
2009-01-26 00:00:00+00:00,34.79999923706055,38.15999984741211,34.79999923706055,36.42545318603516,158,0.0,
2009-01-27 00:00:00+00:00,33.36000061035156,38.040000915527344,33.36000061035156,35.9672737121582,167,0.0,
2009-01-28 00:00:00+00:00,36.0,38.400001525878906,36.0,36.654544830322266,492,0.0,
2009-01-29 00:00:00+00:00,37.68000030517578,37.68000030517578,35.15999984741211,35.9672737121582,533,0.0,
2009-01-30 00:00:00+00:00,35.15999984741211,37.68000030517578,35.15999984741211,35.9672737121582,50,0.0,
2009-02-02 00:00:00+00:00,37.68000030517578,37.68000030517578,32.400001525878906,35.509090423583984,733,0.0,
2009-02-03 00:00:00+00:00,33.599998474121094,37.68000030517578,33.599998474121094,35.9672737121582,33,0.0,
2009-02-04 00:00:00+00:00,33.599998474121094,37.68000030517578,31.200000762939453,35.85272979736328,217,0.0,
2009-02-05 00:00:00+00:00,37.560001373291016,37.560001373291016,37.560001373291016,35.85272979736328,0,0.0,
2009-02-06 00:00:00+00:00,37.560001373291016,37.560001373291016,37.560001373291016,35.85272979736328,0,0.0,
2009-02-09 00:00:00+00:00,37.20000076293945,37.20000076293945,37.20000076293945,35.509090423583984,333,0.0,
2009-02-10 00:00:00+00:00,37.20000076293945,37.20000076293945,37.20000076293945,35.509090423583984,92,0.0,
2009-02-11 00:00:00+00:00,36.0,37.20000076293945,36.0,35.509090423583984,133,0.0,
2009-02-12 00:00:00+00:00,37.20000076293945,37.79999923706055,37.08000183105469,35.9672737121582,2292,0.0,
2009-02-13 00:00:00+00:00,37.68000030517578,37.68000030517578,37.68000030517578,35.9672737121582,1075,0.0,
2009-02-17 00:00:00+00:00,37.560001373291016,37.560001373291016,37.43999862670898,35.73817825317383,875,0.0,
2009-02-18 00:00:00+00:00,37.43999862670898,37.560001373291016,37.43999862670898,35.73817825317383,608,0.0,
2009-02-19 00:00:00+00:00,37.560001373291016,37.560001373291016,37.43999862670898,35.85272979736328,1833,0.0,
2009-02-20 00:00:00+00:00,37.43999862670898,37.43999862670898,36.720001220703125,35.73817825317383,517,0.0,
2009-02-23 00:00:00+00:00,37.43999862670898,39.0,37.43999862670898,37.227272033691406,575,0.0,
2009-02-24 00:00:00+00:00,39.0,39.0,39.0,37.227272033691406,83,0.0,
2009-02-25 00:00:00+00:00,39.0,39.0,39.0,37.227272033691406,317,0.0,
2009-02-26 00:00:00+00:00,39.0,39.0,37.79999923706055,36.081817626953125,283,0.0,
2009-02-27 00:00:00+00:00,38.400001525878906,39.0,37.79999923706055,37.227272033691406,908,0.0,
2009-03-02 00:00:00+00:00,39.0,39.0,37.79999923706055,37.227272033691406,492,0.0,
2009-03-03 00:00:00+00:00,39.0,39.0,31.200000762939453,37.227272033691406,633,0.0,
2009-03-04 00:00:00+00:00,31.799999237060547,39.0,31.799999237060547,37.227272033691406,192,0.0,
2009-03-05 00:00:00+00:00,37.43999862670898,38.400001525878906,37.43999862670898,36.654544830322266,33,0.0,
2009-03-06 00:00:00+00:00,38.400001525878906,39.0,37.560001373291016,37.227272033691406,1092,0.0,
2009-03-09 00:00:00+00:00,39.59999847412109,40.79999923706055,37.20000076293945,37.79999923706055,333,0.0,
2009-03-10 00:00:00+00:00,39.119998931884766,39.59999847412109,39.119998931884766,37.79999923706055,175,0.0,
2009-03-11 00:00:00+00:00,39.36000061035156,39.59999847412109,39.119998931884766,37.34181594848633,425,0.0,
2009-03-12 00:00:00+00:00,39.119998931884766,39.59999847412109,38.400001525878906,37.79999923706055,1225,0.0,
2009-03-13 00:00:00+00:00,40.68000030517578,40.79999923706055,39.59999847412109,37.79999923706055,517,0.0,
2009-03-16 00:00:00+00:00,40.68000030517578,40.79999923706055,39.720001220703125,38.83090972900391,625,0.0,
2009-03-17 00:00:00+00:00,40.79999923706055,40.79999923706055,39.720001220703125,38.94545364379883,1617,0.0,
2009-03-18 00:00:00+00:00,39.59999847412109,40.79999923706055,39.59999847412109,38.83090972900391,475,0.0,
2009-03-19 00:00:00+00:00,40.79999923706055,41.400001525878906,39.47999954223633,38.94545364379883,1125,0.0,
2009-03-20 00:00:00+00:00,42.0,42.0,39.59999847412109,38.71636581420898,550,0.0,
2009-03-23 00:00:00+00:00,42.0,42.0,39.0,38.71636581420898,975,0.0,
2009-03-24 00:00:00+00:00,39.959999084472656,40.79999923706055,39.959999084472656,38.94545364379883,467,0.0,
2009-03-25 00:00:00+00:00,40.79999923706055,40.79999923706055,39.59999847412109,38.83090972900391,1300,0.0,
2009-03-26 00:00:00+00:00,39.720001220703125,46.79999923706055,39.59999847412109,38.83090972900391,1217,0.0,
2009-03-27 00:00:00+00:00,40.68000030517578,40.68000030517578,39.59999847412109,38.48727035522461,375,0.0,
2009-03-30 00:00:00+00:00,39.84000015258789,43.31999969482422,39.720001220703125,38.37272644042969,242,0.0,
2009-03-31 00:00:00+00:00,40.20000076293945,40.31999969482422,40.20000076293945,38.37272644042969,250,0.0,
2009-04-01 00:00:00+00:00,40.20000076293945,40.20000076293945,39.720001220703125,38.14363479614258,700,0.0,
2009-04-02 00:00:00+00:00,39.59999847412109,41.040000915527344,39.36000061035156,37.914546966552734,4425,0.0,
2009-04-03 00:00:00+00:00,40.560001373291016,40.68000030517578,39.720001220703125,38.83090972900391,1458,0.0,
2009-04-06 00:00:00+00:00,41.880001068115234,47.880001068115234,39.84000015258789,40.66363525390625,5050,0.0,
2009-04-07 00:00:00+00:00,45.47999954223633,52.79999923706055,42.36000061035156,42.84000015258789,6742,0.0,
2009-04-08 00:00:00+00:00,44.400001525878906,47.27999877929688,44.400001525878906,43.75636291503906,5775,0.0,
2009-04-09 00:00:00+00:00,50.400001525878906,50.400001525878906,46.20000076293945,45.81818008422852,54808,0.0,
2009-04-13 00:00:00+00:00,49.68000030517578,51.119998931884766,48.119998931884766,48.79636001586914,6842,0.0,
2009-04-14 00:00:00+00:00,50.52000045776367,58.79999923706055,50.52000045776367,56.012725830078125,14058,0.0,
2009-04-15 00:00:00+00:00,59.400001525878906,60.0,57.0,56.12726974487305,9983,0.0,
2009-04-16 00:00:00+00:00,58.79999923706055,59.15999984741211,57.119998931884766,55.55454635620117,5458,0.0,
2009-04-17 00:00:00+00:00,58.79999923706055,58.79999923706055,57.119998931884766,54.52363586425781,4375,0.0,
2009-04-20 00:00:00+00:00,58.560001373291016,60.0,51.59999847412109,49.36909103393555,7075,0.0,
2009-04-21 00:00:00+00:00,52.20000076293945,52.20000076293945,48.0,49.59817886352539,8892,0.0,
2009-04-22 00:00:00+00:00,52.560001373291016,59.400001525878906,52.20000076293945,54.409088134765625,4767,0.0,
2009-04-23 00:00:00+00:00,58.68000030517578,58.79999923706055,54.720001220703125,53.83636474609375,3575,0.0,
2009-04-24 00:00:00+00:00,51.47999954223633,58.68000030517578,51.47999954223633,54.63818359375,2783,0.0,
2009-04-27 00:00:00+00:00,55.79999923706055,58.79999923706055,54.59999847412109,54.409088134765625,6508,0.0,
2009-04-28 00:00:00+00:00,58.560001373291016,58.560001373291016,55.20000076293945,53.83636474609375,5050,0.0,
2009-04-29 00:00:00+00:00,57.59999847412109,58.79999923706055,55.43999862670898,53.83636474609375,4050,0.0,
2009-04-30 00:00:00+00:00,58.91999816894531,60.59999847412109,55.91999816894531,56.70000076293945,5300,0.0,
2009-05-01 00:00:00+00:00,60.959999084472656,69.0,59.7599983215332,62.42727279663086,17267,0.0,
2009-05-04 00:00:00+00:00,71.5199966430664,74.4000015258789,65.4000015258789,68.7272720336914,25217,0.0,
2009-05-05 00:00:00+00:00,74.76000213623047,79.08000183105469,69.0,68.7272720336914,10000,0.0,
2009-05-06 00:00:00+00:00,77.5199966430664,77.5199966430664,72.0,71.36181640625,10592,0.0,
2009-05-07 00:00:00+00:00,77.16000366210938,77.16000366210938,65.5199966430664,66.77999877929688,10842,0.0,
2009-05-08 00:00:00+00:00,69.5999984741211,76.80000305175781,69.5999984741211,73.30908966064453,7367,0.0,
