date,SRS_Open,SRS_High,SRS_Low,SRS_Close,SRS_Volume,SRS_Dividends,SRS_Stock Splits
2007-03-13 00:00:00+00:00,9204.0,9601.2001953125,9178.7998046875,7954.71044921875,667,0.0,
2007-03-14 00:00:00+00:00,9564.0,9888.0,9402.0,7810.53271484375,958,0.0,
2007-03-15 00:00:00+00:00,9396.0,9612.0,9153.599609375,7698.17333984375,791,0.0,
2007-03-16 00:00:00+00:00,9336.0,9438.0,9228.0,7802.578125,337,0.0,
2007-03-19 00:00:00+00:00,9300.0,9333.599609375,9157.2001953125,7611.6650390625,220,0.0,
2007-03-20 00:00:00+00:00,9258.0,9313.2001953125,9117.599609375,7594.75830078125,250,0.0,
2007-03-21 00:00:00+00:00,9240.0,9315.599609375,8835.599609375,7358.107421875,362,0.0,
2007-03-22 00:00:00+00:00,8811.599609375,8970.0,8811.599609375,7385.9482421875,168,0.0,
2007-03-23 00:00:00+00:00,8904.0,8905.2001953125,8762.400390625,7348.16357421875,244,0.0,
2007-03-26 00:00:00+00:00,8904.0,9360.0,8887.2001953125,7601.72216796875,823,0.0,
2007-03-27 00:00:00+00:00,9260.400390625,9446.400390625,9252.0,7801.58203125,461,0.0,
2007-03-28 00:00:00+00:00,9600.0,9667.2001953125,9348.0,7865.2197265625,568,0.0,
2007-03-29 00:00:00+00:00,9432.0,9552.0,9300.0,7829.42431640625,390,0.0,
2007-03-30 00:00:00+00:00,9457.2001953125,9470.400390625,9240.0,7688.22998046875,223,0.0,
2007-04-02 00:00:00+00:00,9276.0,9304.7998046875,9096.0,7575.8681640625,290,0.0,
2007-04-03 00:00:00+00:00,9024.0,9043.2001953125,8880.0,7408.81982421875,417,0.0,
2007-04-04 00:00:00+00:00,8978.400390625,9152.400390625,8955.599609375,7518.1982421875,249,0.0,
2007-04-05 00:00:00+00:00,9045.599609375,9069.599609375,9009.599609375,7502.287109375,44,0.0,
2007-04-09 00:00:00+00:00,9078.0,9080.400390625,9020.400390625,7524.1630859375,179,0.0,
2007-04-10 00:00:00+00:00,9003.599609375,9067.2001953125,8912.400390625,7467.48828125,835,0.0,
2007-04-11 00:00:00+00:00,9031.2001953125,9355.2001953125,9031.2001953125,7715.07666015625,918,0.0,
2007-04-12 00:00:00+00:00,9456.0,9480.0,9364.7998046875,7793.62744140625,455,0.0,
2007-04-13 00:00:00+00:00,9398.400390625,9442.7998046875,9174.0,7629.56201171875,705,0.0,
2007-04-16 00:00:00+00:00,9129.599609375,9309.599609375,9069.599609375,7594.75830078125,367,0.0,
2007-04-17 00:00:00+00:00,9166.7998046875,9166.7998046875,8851.2001953125,7397.8818359375,832,0.0,
2007-04-18 00:00:00+00:00,8989.2001953125,9016.7998046875,8920.7998046875,7452.5693359375,279,0.0,
2007-04-19 00:00:00+00:00,9148.7998046875,9148.7998046875,9060.0,7571.890625,209,0.0,
2007-04-20 00:00:00+00:00,8967.599609375,9045.599609375,8932.7998046875,7457.54150390625,276,0.0,
2007-04-23 00:00:00+00:00,8833.2001953125,9070.7998046875,8736.0,7287.5107421875,779,0.0,
2007-04-24 00:00:00+00:00,8812.7998046875,9024.0,8812.7998046875,7403.84912109375,258,0.0,
2007-04-25 00:00:00+00:00,8763.599609375,9093.599609375,8762.400390625,7404.84326171875,296,0.0,
2007-04-26 00:00:00+00:00,8878.7998046875,9022.7998046875,8839.2001953125,7396.88623046875,223,0.0,
2007-04-27 00:00:00+00:00,8984.400390625,8991.599609375,8820.0,7381.97216796875,168,0.0,
2007-04-30 00:00:00+00:00,8952.0,9294.0,8936.400390625,7701.154296875,273,0.0,
2007-05-01 00:00:00+00:00,9308.400390625,9586.7998046875,9273.599609375,7826.4404296875,895,0.0,
2007-05-02 00:00:00+00:00,9422.400390625,9423.599609375,9171.599609375,7613.65283203125,664,0.0,
2007-05-03 00:00:00+00:00,9156.0,9217.2001953125,9109.2001953125,7592.7705078125,174,0.0,
2007-05-04 00:00:00+00:00,9174.0,9396.0,9174.0,7746.89453125,730,0.0,
2007-05-07 00:00:00+00:00,9261.599609375,9326.400390625,9241.2001953125,7714.08154296875,263,0.0,
2007-05-08 00:00:00+00:00,9355.2001953125,9439.2001953125,9314.400390625,7785.6748046875,306,0.0,
2007-05-09 00:00:00+00:00,9358.7998046875,9384.0,9094.7998046875,7612.65869140625,626,0.0,
2007-05-10 00:00:00+00:00,9276.0,9472.7998046875,9208.7998046875,7836.3837890625,410,0.0,
2007-05-11 00:00:00+00:00,9321.599609375,9321.599609375,9194.400390625,7641.49365234375,597,0.0,
2007-05-14 00:00:00+00:00,9130.7998046875,9352.7998046875,9130.7998046875,7746.89453125,170,0.0,
2007-05-15 00:00:00+00:00,9330.0,9648.0,9218.400390625,7958.68798828125,731,0.0,
2007-05-16 00:00:00+00:00,9600.0,9931.2001953125,9592.7998046875,8113.80517578125,1219,0.0,
2007-05-17 00:00:00+00:00,10020.0,10162.7998046875,9993.599609375,8421.0576171875,1124,0.0,
2007-05-18 00:00:00+00:00,10242.0,10484.400390625,10179.599609375,8590.0927734375,1732,0.0,
2007-05-21 00:00:00+00:00,10377.599609375,10377.599609375,9993.599609375,8447.90625,2052,0.0,
2007-05-22 00:00:00+00:00,10118.400390625,10194.0,9853.2001953125,8275.8837890625,1226,0.0,
2007-05-23 00:00:00+00:00,9864.0,10148.400390625,9759.599609375,8409.125,1831,0.0,
2007-05-24 00:00:00+00:00,10318.7998046875,10708.7998046875,10142.400390625,8657.7099609375,1557,0.0,
2007-05-25 00:00:00+00:00,10350.0,10490.400390625,10105.2001953125,8559.267578125,1232,0.0,
2007-05-29 00:00:00+00:00,9873.599609375,9883.2001953125,9601.2001953125,8024.31689453125,2253,0.0,
2007-05-30 00:00:00+00:00,9612.0,9642.0,9156.0,7616.6357421875,2525,0.0,
2007-05-31 00:00:00+00:00,9110.400390625,9328.7998046875,8941.2001953125,7649.44921875,1781,0.0,
2007-06-01 00:00:00+00:00,9120.0,9332.400390625,9099.599609375,7646.46728515625,786,0.0,
2007-06-04 00:00:00+00:00,9180.0,9201.599609375,9048.0,7571.890625,781,0.0,
2007-06-05 00:00:00+00:00,9240.0,9459.599609375,9204.0,7838.37255859375,1902,0.0,
2007-06-06 00:00:00+00:00,9552.0,9678.0,9444.0,7918.916015625,1827,0.0,
2007-06-07 00:00:00+00:00,9801.599609375,10170.0,9709.2001953125,8418.072265625,2523,0.0,
2007-06-08 00:00:00+00:00,10167.599609375,10308.0,9867.599609375,8177.44384765625,2049,0.0,
2007-06-11 00:00:00+00:00,10062.0,10210.7998046875,9840.0,8453.8701171875,1233,0.0,
2007-06-12 00:00:00+00:00,10366.7998046875,10600.7998046875,10298.400390625,8779.01953125,1993,0.0,
2007-06-13 00:00:00+00:00,10454.400390625,10478.400390625,10084.7998046875,8365.3740234375,1103,0.0,
2007-06-14 00:00:00+00:00,10066.7998046875,10328.400390625,10012.7998046875,8539.3818359375,893,0.0,
2007-06-15 00:00:00+00:00,10120.7998046875,10120.7998046875,9930.0,8343.498046875,1959,0.0,
2007-06-18 00:00:00+00:00,10132.7998046875,10382.400390625,9840.0,8577.1669921875,2033,0.0,
2007-06-19 00:00:00+00:00,10557.599609375,10560.0,10314.0,8548.3291015625,1773,0.0,
2007-06-20 00:00:00+00:00,10366.7998046875,10768.7998046875,10320.0,8919.2216796875,1445,0.0,
2007-06-21 00:00:00+00:00,10896.0,11181.599609375,10768.7998046875,8949.0517578125,3178,0.0,
2007-06-22 00:00:00+00:00,10872.0,11076.0,10834.7998046875,9050.47265625,2506,0.0,
2007-06-25 00:00:00+00:00,10968.0,11394.0,10922.400390625,9395.5078125,1987,0.0,
2007-06-26 00:00:00+00:00,11228.400390625,11427.599609375,11128.7998046875,9455.6865234375,3699,60.24,
2007-06-27 00:00:00+00:00,11520.0,11534.400390625,10738.7998046875,8996.849609375,5977,0.0,
2007-06-28 00:00:00+00:00,10860.0,10962.0,10620.0,9116.806640625,1224,0.0,
2007-06-29 00:00:00+00:00,10863.599609375,11187.599609375,10627.2001953125,9230.765625,2432,0.0,
2007-07-02 00:00:00+00:00,10953.599609375,10970.400390625,10500.0,8766.9296875,2895,0.0,
2007-07-03 00:00:00+00:00,10490.400390625,10614.0,10370.400390625,8811.9140625,907,0.0,
2007-07-05 00:00:00+00:00,10692.0,10693.2001953125,10044.0,8536.009765625,5634,0.0,
2007-07-06 00:00:00+00:00,10322.400390625,10446.0,10140.0,8549.0048828125,1692,0.0,
2007-07-09 00:00:00+00:00,10366.7998046875,10434.0,10256.400390625,8586.9921875,838,0.0,
2007-07-10 00:00:00+00:00,10278.0,10891.2001953125,10278.0,9034.833984375,3119,0.0,
2007-07-11 00:00:00+00:00,10956.0,11142.0,10909.2001953125,9113.8076171875,2268,0.0,
2007-07-12 00:00:00+00:00,10938.0,10938.0,10627.2001953125,8852.8994140625,2839,0.0,
2007-07-13 00:00:00+00:00,10645.2001953125,10710.0,10353.599609375,8663.9638671875,1780,0.0,
2007-07-16 00:00:00+00:00,10375.2001953125,10516.7998046875,10166.400390625,8752.93359375,1999,0.0,
2007-07-17 00:00:00+00:00,10554.0,10680.0,10416.0,8864.8955078125,1057,0.0,
2007-07-18 00:00:00+00:00,10905.599609375,11108.400390625,10770.0,8977.8564453125,2894,0.0,
2007-07-19 00:00:00+00:00,10742.400390625,10742.400390625,10546.7998046875,8890.8857421875,1163,0.0,
2007-07-20 00:00:00+00:00,10785.599609375,11190.0,10725.599609375,9207.775390625,2838,0.0,
2007-07-23 00:00:00+00:00,11012.400390625,11449.2001953125,10980.0,9530.6591796875,2708,0.0,
2007-07-24 00:00:00+00:00,11442.0,12081.599609375,11442.0,9998.498046875,3713,0.0,
2007-07-25 00:00:00+00:00,11914.7998046875,12378.0,11586.0,10089.466796875,6756,0.0,
2007-07-26 00:00:00+00:00,12312.0,13014.0,12312.0,10500.322265625,5295,0.0,
2007-07-27 00:00:00+00:00,12960.0,13230.0,12343.2001953125,11021.138671875,4713,0.0,
2007-07-30 00:00:00+00:00,13273.2001953125,13423.2001953125,12840.0,10855.1962890625,4988,0.0,
2007-07-31 00:00:00+00:00,12660.0,13230.0,12289.2001953125,11021.138671875,6008,0.0,
2007-08-01 00:00:00+00:00,13248.0,13977.599609375,12870.0,10818.2099609375,7838,0.0,
2007-08-02 00:00:00+00:00,12802.7998046875,12871.2001953125,12397.2001953125,10514.3154296875,4142,0.0,
2007-08-03 00:00:00+00:00,12816.0,13473.599609375,12681.599609375,11196.0751953125,5773,0.0,
2007-08-06 00:00:00+00:00,13320.0,14082.0,12787.2001953125,10683.2587890625,7786,0.0,
2007-08-07 00:00:00+00:00,12972.0,13159.2001953125,12301.2001953125,10500.322265625,5313,0.0,
2007-08-08 00:00:00+00:00,12367.2001953125,12367.2001953125,11520.0,9726.5927734375,6379,0.0,
2007-08-09 00:00:00+00:00,12360.0,12360.0,11472.0,9821.55859375,7228,0.0,
2007-08-10 00:00:00+00:00,11994.0,12536.400390625,11952.0,10277.3994140625,5736,0.0,
2007-08-13 00:00:00+00:00,12178.7998046875,12720.0,11052.0,10578.2958984375,3450,0.0,
2007-08-14 00:00:00+00:00,12931.2001953125,13740.0,12790.7998046875,11425.99609375,6140,0.0,
2007-08-15 00:00:00+00:00,13820.400390625,14148.0,12972.0,11775.876953125,9849,0.0,
2007-08-16 00:00:00+00:00,14160.0,14554.7998046875,13045.2001953125,10995.1484375,13001,0.0,
2007-08-17 00:00:00+00:00,12750.0,12840.0,11574.0,10447.341796875,11753,0.0,
2007-08-20 00:00:00+00:00,12429.599609375,12520.7998046875,11896.7998046875,10047.4794921875,7155,0.0,
2007-08-21 00:00:00+00:00,12177.599609375,12240.0,11700.0,9752.583984375,3509,0.0,
2007-08-22 00:00:00+00:00,11646.0,11778.0,11352.0,9671.6123046875,6356,0.0,
2007-08-23 00:00:00+00:00,11510.400390625,11920.7998046875,11430.0,9864.544921875,5385,0.0,
2007-08-24 00:00:00+00:00,11881.2001953125,12111.599609375,11752.7998046875,9906.5302734375,3981,0.0,
2007-08-27 00:00:00+00:00,11955.599609375,12327.599609375,11881.2001953125,10246.412109375,3369,0.0,
2007-08-28 00:00:00+00:00,12410.400390625,13100.400390625,12410.400390625,10886.1865234375,4928,0.0,
2007-08-29 00:00:00+00:00,12954.0,13017.599609375,12373.2001953125,10359.369140625,5392,0.0,
2007-08-30 00:00:00+00:00,12619.2001953125,12766.7998046875,12105.599609375,10163.44140625,5416,0.0,
2007-08-31 00:00:00+00:00,11865.599609375,12025.2001953125,11486.400390625,9780.572265625,5606,0.0,
2007-09-04 00:00:00+00:00,11794.7998046875,11902.7998046875,11210.400390625,9511.666015625,3897,0.0,
2007-09-05 00:00:00+00:00,11550.0,12060.0,11550.0,9975.5068359375,5178,0.0,
2007-09-06 00:00:00+00:00,11906.400390625,12214.7998046875,11799.599609375,9912.5283203125,3640,0.0,
2007-09-07 00:00:00+00:00,12288.0,12477.599609375,12132.0,10251.4072265625,5861,0.0,
2007-09-10 00:00:00+00:00,12272.400390625,12840.0,12224.400390625,10476.3310546875,4697,0.0,
2007-09-11 00:00:00+00:00,12508.7998046875,12540.0,12240.0,10216.421875,3687,0.0,
2007-09-12 00:00:00+00:00,12319.2001953125,12448.7998046875,12090.0,10182.43359375,3924,0.0,
2007-09-13 00:00:00+00:00,12120.0,12192.0,11598.0,9796.568359375,5793,0.0,
2007-09-14 00:00:00+00:00,11953.2001953125,12064.7998046875,11641.2001953125,9698.6025390625,4366,0.0,
2007-09-17 00:00:00+00:00,11700.0,11949.599609375,11666.400390625,9768.578125,3723,0.0,
2007-09-18 00:00:00+00:00,11642.400390625,11730.0,10928.400390625,9126.8017578125,9469,0.0,
2007-09-19 00:00:00+00:00,10728.0,10774.7998046875,10393.2001953125,8866.89453125,8390,0.0,
2007-09-20 00:00:00+00:00,10644.0,11010.0,10628.400390625,9115.8046875,5263,0.0,
2007-09-21 00:00:00+00:00,10798.7998046875,10978.7998046875,10759.2001953125,9091.81640625,2147,0.0,
2007-09-24 00:00:00+00:00,10912.7998046875,10920.0,10606.7998046875,8874.892578125,2868,0.0,
2007-09-25 00:00:00+00:00,10798.7998046875,10950.0,10755.599609375,9192.0107421875,3801,88.32,
2007-09-26 00:00:00+00:00,10846.7998046875,10939.2001953125,10676.400390625,8968.2333984375,3876,0.0,
2007-09-27 00:00:00+00:00,10558.7998046875,10730.400390625,10532.400390625,8847.271484375,3217,0.0,
2007-09-28 00:00:00+00:00,10638.0,10776.0,10594.7998046875,8982.3447265625,2503,0.0,
2007-10-01 00:00:00+00:00,10635.599609375,10674.0,10219.2001953125,8584.18359375,4707,0.0,
2007-10-02 00:00:00+00:00,10260.0,10260.0,9862.7998046875,8356.3720703125,4507,0.0,
2007-10-03 00:00:00+00:00,9999.599609375,10108.7998046875,9908.400390625,8372.5,3501,0.0,
2007-10-04 00:00:00+00:00,9942.0,10132.7998046875,9877.2001953125,8296.9013671875,2418,0.0,
2007-10-05 00:00:00+00:00,9777.599609375,9900.0,9474.0,7997.52197265625,4245,0.0,
2007-10-08 00:00:00+00:00,9588.0,9776.400390625,9588.0,8197.109375,2073,0.0,
2007-10-09 00:00:00+00:00,9721.2001953125,9948.0,9600.0,8064.05078125,3643,0.0,
2007-10-10 00:00:00+00:00,9631.2001953125,9817.2001953125,9552.0,8070.099609375,4356,0.0,
2007-10-11 00:00:00+00:00,9536.400390625,9896.400390625,9522.0,8288.8349609375,4155,0.0,
2007-10-12 00:00:00+00:00,9828.0,9984.0,9736.7998046875,8346.29296875,2989,0.0,
2007-10-15 00:00:00+00:00,10022.400390625,10462.7998046875,10020.0,8696.0703125,5608,0.0,
2007-10-16 00:00:00+00:00,10548.0,10736.400390625,10521.599609375,9009.560546875,5187,0.0,
2007-10-17 00:00:00+00:00,10545.599609375,11196.0,10510.7998046875,9061.9775390625,7048,0.0,
2007-10-18 00:00:00+00:00,10896.0,11126.400390625,10512.0,9012.5849609375,6164,0.0,
2007-10-19 00:00:00+00:00,10862.400390625,11470.7998046875,10862.400390625,9635.53125,7485,0.0,
2007-10-22 00:00:00+00:00,11590.7998046875,11757.599609375,11104.7998046875,9363.37109375,8338,0.0,
2007-10-23 00:00:00+00:00,10892.400390625,11186.400390625,10846.7998046875,9205.1142578125,4803,0.0,
2007-10-24 00:00:00+00:00,11064.0,11476.7998046875,11000.400390625,9308.9384765625,6076,0.0,
2007-10-25 00:00:00+00:00,10968.0,11354.400390625,10812.0,9283.7392578125,6792,0.0,
2007-10-26 00:00:00+00:00,10920.0,11162.400390625,10623.599609375,9127.49609375,5912,0.0,
2007-10-29 00:00:00+00:00,10734.0,11076.0,10653.599609375,9234.3447265625,2798,0.0,
2007-10-30 00:00:00+00:00,11034.0,11068.7998046875,10728.0,9134.5537109375,2024,0.0,
2007-10-31 00:00:00+00:00,10680.0,10972.7998046875,10514.400390625,8840.2177734375,6460,0.0,
2007-11-01 00:00:00+00:00,10942.7998046875,11316.0,10866.0,9433.9306640625,12985,0.0,
2007-11-02 00:00:00+00:00,11295.599609375,12052.7998046875,11230.7998046875,9943.9833984375,10536,0.0,
2007-11-05 00:00:00+00:00,12480.0,12480.0,11757.599609375,10111.310546875,7242,0.0,
2007-11-06 00:00:00+00:00,11976.0,12277.2001953125,11790.0,9903.662109375,4553,0.0,
2007-11-07 00:00:00+00:00,11481.599609375,12625.2001953125,11481.599609375,10584.0654296875,5953,0.0,
2007-11-08 00:00:00+00:00,12415.2001953125,12907.2001953125,12260.400390625,10433.8740234375,10385,0.0,
2007-11-09 00:00:00+00:00,12990.0,12990.0,12285.599609375,10584.0654296875,13741,0.0,
2007-11-12 00:00:00+00:00,12600.0,12674.400390625,12063.599609375,10534.6748046875,3168,0.0,
2007-11-13 00:00:00+00:00,12300.0,12356.400390625,11635.2001953125,9864.349609375,3913,0.0,
2007-11-14 00:00:00+00:00,11408.400390625,12073.2001953125,11194.7998046875,10141.55078125,6418,0.0,
2007-11-15 00:00:00+00:00,12240.0,12480.0,11947.2001953125,10261.505859375,3996,0.0,
2007-11-16 00:00:00+00:00,12468.0,12750.0,12063.599609375,10579.0283203125,5282,0.0,
2007-11-19 00:00:00+00:00,12705.599609375,13176.0,12672.0,11067.91015625,10718,0.0,
2007-11-20 00:00:00+00:00,13064.400390625,14149.2001953125,12711.599609375,11352.1669921875,11876,0.0,
2007-11-21 00:00:00+00:00,14058.0,14280.0,13560.0,11506.3935546875,8581,0.0,
2007-11-23 00:00:00+00:00,13588.7998046875,13620.0,13164.0,11209.0302734375,3558,0.0,
2007-11-26 00:00:00+00:00,13554.0,14590.7998046875,13344.0,12196.8740234375,12338,0.0,
2007-11-27 00:00:00+00:00,14460.0,14682.0,14010.0,11793.67578125,8698,0.0,
2007-11-28 00:00:00+00:00,13531.2001953125,13665.599609375,12780.0,10760.46875,14047,0.0,
2007-11-29 00:00:00+00:00,13080.0,13323.599609375,12660.0,10736.27734375,7976,0.0,
2007-11-30 00:00:00+00:00,12060.0,12630.0,12014.400390625,10382.46484375,6797,0.0,
2007-12-03 00:00:00+00:00,12360.0,12813.599609375,12360.0,10533.66796875,3674,0.0,
2007-12-04 00:00:00+00:00,12492.0,13234.7998046875,12492.0,11067.91015625,4131,0.0,
2007-12-05 00:00:00+00:00,12900.0,12988.7998046875,12390.0,10438.9150390625,7446,0.0,
2007-12-06 00:00:00+00:00,12420.0,12504.0,11557.2001953125,9713.15234375,7283,0.0,
2007-12-07 00:00:00+00:00,11442.0,11686.7998046875,11313.599609375,9811.9345703125,6315,0.0,
2007-12-10 00:00:00+00:00,11578.7998046875,11742.0,11151.599609375,9372.443359375,4108,0.0,
2007-12-11 00:00:00+00:00,11040.0,12444.0,10957.2001953125,10453.025390625,12898,0.0,
2007-12-12 00:00:00+00:00,11996.400390625,12672.0,11418.0,10502.4189453125,15160,0.0,
2007-12-13 00:00:00+00:00,12601.2001953125,13058.400390625,12427.2001953125,10644.546875,10231,0.0,
2007-12-14 00:00:00+00:00,13114.7998046875,13413.599609375,12480.0,11254.390625,8455,0.0,
2007-12-17 00:00:00+00:00,13616.400390625,14071.2001953125,13576.7998046875,11814.8427734375,12292,0.0,
2007-12-18 00:00:00+00:00,13884.0,14520.0,13545.599609375,11592.0751953125,12633,0.0,
2007-12-19 00:00:00+00:00,13802.400390625,13980.0,13422.0,11360.2314453125,8638,0.0,
2007-12-20 00:00:00+00:00,13232.400390625,13800.0,13141.2001953125,11345.1103515625,7202,0.0,
2007-12-21 00:00:00+00:00,13272.0,13346.400390625,13038.0,10982.2294921875,4154,0.0,
2007-12-24 00:00:00+00:00,13112.400390625,13112.400390625,12170.400390625,10402.6240234375,3086,0.0,
2007-12-26 00:00:00+00:00,12378.0,12714.0,12378.0,10567.9375,4212,0.0,
2007-12-27 00:00:00+00:00,12776.400390625,13225.2001953125,12640.7998046875,11037.669921875,5898,0.0,
2007-12-28 00:00:00+00:00,13065.599609375,13668.0,12884.400390625,11340.0703125,6429,0.0,
2007-12-31 00:00:00+00:00,13587.599609375,13681.2001953125,13153.2001953125,11166.6943359375,6796,0.0,
2008-01-02 00:00:00+00:00,13304.400390625,13756.7998046875,13070.400390625,11238.2646484375,8365,0.0,
2008-01-03 00:00:00+00:00,13342.7998046875,14370.0,13315.2001953125,12064.828125,10998,0.0,
2008-01-04 00:00:00+00:00,14685.599609375,15429.599609375,14655.599609375,12826.8818359375,13234,0.0,
2008-01-07 00:00:00+00:00,15226.7998046875,15960.0,14937.599609375,12675.6787109375,10313,0.0,
2008-01-08 00:00:00+00:00,14938.7998046875,16278.0,14308.7998046875,13673.607421875,14118,0.0,
2008-01-09 00:00:00+00:00,16287.599609375,17400.0,15600.0,13156.5009765625,23222,0.0,
2008-01-10 00:00:00+00:00,15960.0,16728.0,14648.400390625,12751.279296875,21945,0.0,
2008-01-11 00:00:00+00:00,15584.400390625,16003.2001953125,14784.0,12852.083984375,11553,0.0,
2008-01-14 00:00:00+00:00,15166.7998046875,16039.2001953125,14761.2001953125,12836.962890625,9851,0.0,
2008-01-15 00:00:00+00:00,15958.7998046875,16300.7998046875,15720.0,13517.3662109375,14920,0.0,
2008-01-16 00:00:00+00:00,16706.400390625,16765.19921875,15120.0,13174.6435546875,16608,0.0,
2008-01-17 00:00:00+00:00,15646.7998046875,16244.400390625,15360.0,13305.6845703125,13698,0.0,
2008-01-18 00:00:00+00:00,15600.0,17132.400390625,15600.0,13991.12890625,16158,0.0,
2008-01-22 00:00:00+00:00,18238.80078125,18238.80078125,15180.0,12952.880859375,15853,0.0,
2008-01-23 00:00:00+00:00,16404.0,16404.0,12758.400390625,10761.4765625,25278,0.0,
2008-01-24 00:00:00+00:00,12843.599609375,13616.400390625,12734.400390625,11115.2880859375,16901,0.0,
2008-01-25 00:00:00+00:00,12817.2001953125,13774.7998046875,12740.400390625,11258.421875,14172,0.0,
2008-01-28 00:00:00+00:00,13678.7998046875,13969.2001953125,12636.0,10654.626953125,14003,0.0,
2008-01-29 00:00:00+00:00,12456.0,13056.0,12414.0,10718.1318359375,6327,0.0,
2008-01-30 00:00:00+00:00,13016.400390625,13429.2001953125,12334.7998046875,11067.91015625,16744,0.0,
2008-01-31 00:00:00+00:00,13560.0,13800.0,12558.0,10687.890625,14005,0.0,
2008-02-01 00:00:00+00:00,12850.7998046875,12906.0,11748.0,9977.2470703125,15815,0.0,
2008-02-04 00:00:00+00:00,11881.2001953125,12374.400390625,11820.0,10179.85546875,12450,0.0,
2008-02-05 00:00:00+00:00,12538.7998046875,12978.0,12144.0,10735.2666015625,18040,0.0,
2008-02-06 00:00:00+00:00,12763.2001953125,13348.7998046875,12613.2001953125,11156.61328125,16621,0.0,
2008-02-07 00:00:00+00:00,13462.7998046875,13586.400390625,12721.2001953125,10750.38671875,18223,0.0,
2008-02-08 00:00:00+00:00,12883.2001953125,13800.0,12759.599609375,11274.5517578125,16993,0.0,
2008-02-11 00:00:00+00:00,13474.7998046875,14113.2001953125,13429.2001953125,11783.59375,16686,0.0,
2008-02-12 00:00:00+00:00,13874.400390625,13878.0,13154.400390625,11177.78125,17192,0.0,
2008-02-13 00:00:00+00:00,13074.0,13597.2001953125,12787.2001953125,11137.462890625,14919,0.0,
2008-02-14 00:00:00+00:00,13081.2001953125,13602.0,13053.599609375,11355.1904296875,12146,0.0,
2008-02-15 00:00:00+00:00,13718.400390625,13980.0,13428.0,11340.0703125,13620,0.0,
2008-02-19 00:00:00+00:00,13236.0,13850.400390625,13093.2001953125,11490.263671875,11568,0.0,
2008-02-20 00:00:00+00:00,13897.2001953125,13980.0,13231.2001953125,11151.5732421875,14959,0.0,
2008-02-21 00:00:00+00:00,13224.0,13881.599609375,12964.7998046875,11587.03125,17793,0.0,
2008-02-22 00:00:00+00:00,13785.599609375,14144.400390625,13230.0,11116.29296875,16555,0.0,
2008-02-25 00:00:00+00:00,13320.0,13555.2001953125,12360.0,10483.2666015625,19029,0.0,
