date,LCII_Open,LCII_High,LCII_Low,LCII_Close,LCII_Volume,LCII_Dividends,LCII_Stock Splits
1985-08-08 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,12120,0.0,
1985-08-09 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,12080,0.0,
1985-08-12 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,3240,0.0,
1985-08-13 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,2120,0.0,
1985-08-14 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,2840,0.0,
1985-08-15 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,4680,0.0,
1985-08-16 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,8720,0.0,
1985-08-19 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,4440,0.0,
1985-08-20 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,3720,0.0,
1985-08-21 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,10200,0.0,
1985-08-22 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,9520,0.0,
1985-08-23 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,1600,0.0,
1985-08-26 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,1200,0.0,
1985-08-27 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,24280,0.0,
1985-08-28 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,15840,0.0,
1985-08-29 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,15520,0.0,
1985-08-30 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,22880,0.0,
1985-09-03 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,15920,0.0,
1985-09-04 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,1120,0.0,
1985-09-05 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,4800,0.0,
1985-09-06 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,14240,0.0,
1985-09-09 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,24400,0.0,
1985-09-10 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,12280,0.0,
1985-09-11 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,19880,0.0,
1985-09-12 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,3560,0.0,
1985-09-13 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,15560,0.0,
1985-09-16 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,56680,0.0,
1985-09-17 00:00:00+00:00,0.0,2.5,2.1875,1.4135388135910034,32600,0.0,
1985-09-18 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,33960,0.0,
1985-09-19 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,8400,0.0,
1985-09-20 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,19600,0.0,
1985-09-23 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,20480,0.0,
1985-09-24 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,4960,0.0,
1985-09-25 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,1360,0.0,
1985-09-26 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,14560,0.0,
1985-09-30 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,8680,0.0,
1985-10-01 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,26480,0.0,
1985-10-02 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,11200,0.0,
1985-10-03 00:00:00+00:00,0.0,1.875,1.25,1.0096708536148071,26920,0.0,
1985-10-04 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,47640,0.0,
1985-10-07 00:00:00+00:00,0.0,1.875,1.25,1.2116050720214844,37240,0.0,
1985-10-08 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,20200,0.0,
1985-10-09 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,5880,0.0,
1985-10-10 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,3640,0.0,
1985-10-11 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,41360,0.0,
1985-10-14 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,49160,0.0,
1985-10-15 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,4720,0.0,
1985-10-16 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,9480,0.0,
1985-10-17 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,960,0.0,
1985-10-18 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,37080,0.0,
1985-10-21 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,38640,0.0,
1985-10-22 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,11200,0.0,
1985-10-23 00:00:00+00:00,0.0,2.5,1.875,1.615472674369812,70600,0.0,
1985-10-24 00:00:00+00:00,0.0,3.125,2.5,1.8174076080322263,40040,0.0,
1985-10-25 00:00:00+00:00,0.0,3.125,2.8125,2.0193417072296143,47680,0.0,
1985-10-28 00:00:00+00:00,0.0,3.4375,2.8125,1.8174076080322263,52160,0.0,
1985-10-29 00:00:00+00:00,0.0,3.125,2.8125,1.8174076080322263,37040,0.0,
1985-10-30 00:00:00+00:00,0.0,3.125,2.8125,1.8174076080322263,22840,0.0,
1985-10-31 00:00:00+00:00,0.0,3.125,2.8125,1.8174076080322263,62280,0.0,
1985-11-01 00:00:00+00:00,0.0,2.8125,2.5,1.8174076080322263,24840,0.0,
1985-11-04 00:00:00+00:00,0.0,2.8125,2.5,1.615472674369812,23040,0.0,
1985-11-05 00:00:00+00:00,0.0,3.125,2.1875,2.0193417072296143,78600,0.0,
1985-11-06 00:00:00+00:00,0.0,3.125,2.8125,2.0193417072296143,16440,0.0,
1985-11-07 00:00:00+00:00,0.0,3.4375,2.8125,2.0193417072296143,62560,0.0,
1985-11-08 00:00:00+00:00,0.0,3.125,2.8125,2.0193417072296143,12120,0.0,
1985-11-11 00:00:00+00:00,0.0,3.125,2.8125,2.0193417072296143,43440,0.0,
1985-11-12 00:00:00+00:00,0.0,3.125,2.8125,1.8174076080322263,23080,0.0,
1985-11-13 00:00:00+00:00,0.0,3.125,2.8125,1.8174076080322263,22760,0.0,
1985-11-14 00:00:00+00:00,0.0,2.8125,2.8125,1.8174076080322263,25120,0.0,
1985-11-15 00:00:00+00:00,0.0,2.8125,2.8125,1.8174076080322263,6400,0.0,
1985-11-18 00:00:00+00:00,0.0,2.8125,2.5,1.615472674369812,27840,0.0,
1985-11-19 00:00:00+00:00,0.0,2.8125,2.5,1.615472674369812,12400,0.0,
1985-11-20 00:00:00+00:00,0.0,2.5,2.5,1.615472674369812,13400,0.0,
1985-11-21 00:00:00+00:00,0.0,2.8125,2.1875,1.8174076080322263,50320,0.0,
1985-11-22 00:00:00+00:00,0.0,2.8125,2.5,1.8174076080322263,29000,0.0,
1985-11-25 00:00:00+00:00,0.0,2.8125,2.5,1.615472674369812,7920,0.0,
1985-11-26 00:00:00+00:00,0.0,2.5,2.5,1.615472674369812,13600,0.0,
1985-11-27 00:00:00+00:00,0.0,2.5,2.5,1.615472674369812,10000,0.0,
1985-11-29 00:00:00+00:00,0.0,2.5,2.1875,1.615472674369812,25480,0.0,
1985-12-02 00:00:00+00:00,0.0,2.5,2.1875,1.4135388135910034,23160,0.0,
1985-12-03 00:00:00+00:00,0.0,2.5,2.1875,1.615472674369812,18000,0.0,
1985-12-04 00:00:00+00:00,0.0,2.5,2.1875,1.4135388135910034,25400,0.0,
1985-12-05 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,10320,0.0,
1985-12-06 00:00:00+00:00,0.0,2.5,2.1875,1.4135388135910034,11600,0.0,
1985-12-09 00:00:00+00:00,0.0,2.5,2.1875,1.4135388135910034,12400,0.0,
1985-12-10 00:00:00+00:00,0.0,2.5,2.1875,1.4135388135910034,12280,0.0,
1985-12-11 00:00:00+00:00,0.0,2.5,2.1875,1.615472674369812,5960,0.0,
1985-12-12 00:00:00+00:00,0.0,2.5,2.1875,1.4135388135910034,5240,0.0,
1985-12-13 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,12400,0.0,
1985-12-16 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,6160,0.0,
1985-12-17 00:00:00+00:00,0.0,2.5,2.1875,1.4135388135910034,22600,0.0,
1985-12-18 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,18440,0.0,
1985-12-19 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,24000,0.0,
1985-12-20 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,18720,0.0,
1985-12-23 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,23320,0.0,
1985-12-24 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,19640,0.0,
1985-12-26 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,8760,0.0,
1985-12-27 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,6760,0.0,
1985-12-30 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,81760,0.0,
1985-12-31 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,21040,0.0,
1986-01-02 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,6040,0.0,
1986-01-03 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,45080,0.0,
1986-01-06 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,6880,0.0,
1986-01-07 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,23160,0.0,
1986-01-08 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,21880,0.0,
1986-01-09 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,11520,0.0,
1986-01-10 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,15280,0.0,
1986-01-13 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,4600,0.0,
1986-01-14 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,15880,0.0,
1986-01-15 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,8160,0.0,
1986-01-16 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,4280,0.0,
1986-01-17 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,32440,0.0,
1986-01-20 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,5680,0.0,
1986-01-21 00:00:00+00:00,0.0,2.1875,2.1875,1.4135388135910034,30320,0.0,
1986-01-22 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,32200,0.0,
1986-01-23 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,16840,0.0,
1986-01-24 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,21080,0.0,
1986-01-27 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,9320,0.0,
1986-01-28 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,14800,0.0,
1986-01-29 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,12560,0.0,
1986-01-30 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,25120,0.0,
1986-01-31 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,12080,0.0,
1986-02-03 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,4280,0.0,
1986-02-04 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,9640,0.0,
1986-02-05 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,2160,0.0,
1986-02-06 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,3240,0.0,
1986-02-07 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,8320,0.0,
1986-02-10 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,5800,0.0,
1986-02-11 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,18080,0.0,
1986-02-12 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,8400,0.0,
1986-02-13 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,14520,0.0,
1986-02-14 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,22640,0.0,
1986-02-18 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,9600,0.0,
1986-02-19 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,5080,0.0,
1986-02-20 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,3480,0.0,
1986-02-21 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,3920,0.0,
1986-02-24 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,3120,0.0,
1986-02-25 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,8680,0.0,
1986-02-26 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,15520,0.0,
1986-02-27 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,3280,0.0,
1986-02-28 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,63760,0.0,
1986-03-03 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,1840,0.0,
1986-03-04 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,27480,0.0,
1986-03-05 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,39960,0.0,
1986-03-06 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,52840,0.0,
1986-03-07 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,41040,0.0,
1986-03-10 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,28200,0.0,
1986-03-11 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,6960,0.0,
1986-03-12 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,6120,0.0,
1986-03-13 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,1680,0.0,
1986-03-14 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,17480,0.0,
1986-03-17 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,8760,0.0,
1986-03-18 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,4040,0.0,
1986-03-19 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,3200,0.0,
1986-03-20 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,57080,0.0,
1986-03-21 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,27200,0.0,
1986-03-24 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,6920,0.0,
1986-03-25 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,8040,0.0,
1986-03-26 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,7360,0.0,
1986-03-27 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,15560,0.0,
1986-03-31 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,13440,0.0,
1986-04-01 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,30480,0.0,
1986-04-02 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,14200,0.0,
1986-04-03 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,7600,0.0,
1986-04-04 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,25440,0.0,
1986-04-07 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,6760,0.0,
1986-04-08 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,27720,0.0,
1986-04-09 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,62680,0.0,
1986-04-10 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,76280,0.0,
1986-04-11 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,6080,0.0,
1986-04-14 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,3800,0.0,
1986-04-15 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,3480,0.0,
1986-04-16 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,24840,0.0,
1986-04-17 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,104000,0.0,
1986-04-18 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,5160,0.0,
1986-04-21 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,2520,0.0,
1986-04-22 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,8240,0.0,
1986-04-23 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,9840,0.0,
1986-04-24 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,7640,0.0,
1986-04-25 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,4000,0.0,
1986-04-28 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,24040,0.0,
1986-04-29 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,20160,0.0,
1986-04-30 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,10400,0.0,
1986-05-01 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,22760,0.0,
1986-05-02 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,10240,0.0,
1986-05-05 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,3600,0.0,
1986-05-06 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,2040,0.0,
1986-05-07 00:00:00+00:00,0.0,1.5625,1.5625,1.0096708536148071,3240,0.0,
1986-05-08 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,128520,0.0,
1986-05-09 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,108040,0.0,
1986-05-12 00:00:00+00:00,0.0,2.1875,1.875,1.4135388135910034,24120,0.0,
1986-05-13 00:00:00+00:00,0.0,2.1875,1.875,1.2116050720214844,17520,0.0,
1986-05-14 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,18520,0.0,
1986-05-15 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,5920,0.0,
1986-05-16 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,6720,0.0,
1986-05-19 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,3280,0.0,
1986-05-20 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,4040,0.0,
1986-05-21 00:00:00+00:00,0.0,1.875,1.875,1.2116050720214844,2000,0.0,
1986-05-22 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,16760,0.0,
1986-05-23 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,9160,0.0,
1986-05-27 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,920,0.0,
1986-05-28 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,2840,0.0,
1986-05-29 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,16360,0.0,
1986-05-30 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,1800,0.0,
1986-06-02 00:00:00+00:00,0.0,1.875,1.5625,1.2116050720214844,3560,0.0,
1986-06-03 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,7680,0.0,
1986-06-04 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,4520,0.0,
1986-06-05 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,2440,0.0,
1986-06-06 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,14320,0.0,
1986-06-09 00:00:00+00:00,0.0,1.875,1.5625,1.0096708536148071,19720,0.0,
1986-06-10 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,26960,0.0,
1986-06-11 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,31920,0.0,
1986-06-12 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,5440,0.0,
1986-06-13 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,22120,0.0,
1986-06-16 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,5120,0.0,
1986-06-17 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,6840,0.0,
1986-06-18 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,2400,0.0,
1986-06-19 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,24080,0.0,
1986-06-20 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,18120,0.0,
1986-06-23 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,8280,0.0,
1986-06-24 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,2240,0.0,
1986-06-25 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,10400,0.0,
1986-06-26 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,9800,0.0,
1986-06-27 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,13400,0.0,
1986-06-30 00:00:00+00:00,0.0,1.5625,1.25,1.0096708536148071,43320,0.0,
1986-07-01 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,22760,0.0,
1986-07-02 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,24520,0.0,
1986-07-03 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,56720,0.0,
1986-07-07 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,3600,0.0,
1986-07-08 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,4200,0.0,
1986-07-09 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,1640,0.0,
1986-07-10 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,7360,0.0,
1986-07-11 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,8520,0.0,
1986-07-14 00:00:00+00:00,0.0,1.5625,1.25,0.807736337184906,16160,0.0,
1986-07-15 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,800,0.0,
1986-07-16 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,2480,0.0,
1986-07-17 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,7400,0.0,
1986-07-18 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,10120,0.0,
1986-07-21 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,68480,0.0,
1986-07-22 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,8800,0.0,
1986-07-23 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,9960,0.0,
1986-07-24 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,6680,0.0,
1986-07-25 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,4680,0.0,
1986-07-28 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,8040,0.0,
1986-07-29 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,37560,0.0,
1986-07-30 00:00:00+00:00,0.0,1.25,1.25,0.807736337184906,22440,0.0,
