date,PG_Open,PG_High,PG_Low,PG_Close,PG_Volume,PG_Dividends,PG_Stock Splits
1962-01-02 00:00:00+00:00,0.0,1.441406011581421,1.421875,0.256100058555603,192000,0.0,
1962-01-03 00:00:00+00:00,0.0,1.4296879768371582,1.402343988418579,0.2533011138439178,428800,0.0,
1962-01-04 00:00:00+00:00,0.0,1.417968988418579,1.390625,0.2491027265787124,326400,0.0,
1962-01-05 00:00:00+00:00,0.0,1.394531011581421,1.363281011581421,0.247353509068489,544000,0.0,
1962-01-08 00:00:00+00:00,0.0,1.3730469942092896,1.328125,0.240705981850624,1523200,0.0,
1962-01-09 00:00:00+00:00,0.0,1.363281011581421,1.3359379768371582,0.2403562664985656,499200,0.0,
1962-01-10 00:00:00+00:00,0.0,1.355468988418579,1.3339840173721311,0.2410559952259063,300800,0.0,
1962-01-11 00:00:00+00:00,0.0,1.355468988418579,1.34375,0.240705981850624,371200,0.0,
1962-01-12 00:00:00+00:00,0.0,1.363281011581421,1.34375,0.242105484008789,390400,0.0,
1962-01-15 00:00:00+00:00,0.0,1.355468988418579,1.3359379768371582,0.240705981850624,281600,0.0,
1962-01-16 00:00:00+00:00,0.0,1.3515629768371582,1.3359379768371582,0.241760104894638,236800,0.005859,
1962-01-17 00:00:00+00:00,0.0,1.3457030057907104,1.296875,0.233326643705368,377600,0.0,
1962-01-18 00:00:00+00:00,0.0,1.3027340173721311,1.292968988418579,0.2343809008598327,544000,0.0,
1962-01-19 00:00:00+00:00,0.0,1.3105469942092896,1.2988280057907104,0.2343809008598327,697600,0.0,
1962-01-22 00:00:00+00:00,0.0,1.3125,1.296875,0.2347321659326553,646400,0.0,
1962-01-23 00:00:00+00:00,0.0,1.3105469942092896,1.300781011581421,0.2343809008598327,332800,0.0,
1962-01-24 00:00:00+00:00,0.0,1.3046879768371582,1.285156011581421,0.2322726547718048,422400,0.0,
1962-01-25 00:00:00+00:00,0.0,1.3046879768371582,1.285156011581421,0.233326643705368,294400,0.0,
1962-01-26 00:00:00+00:00,0.0,1.3027340173721311,1.285156011581421,0.2312182188034057,230400,0.0,
1962-01-29 00:00:00+00:00,0.0,1.292968988418579,1.28125,0.2305154502391815,313600,0.0,
1962-01-30 00:00:00+00:00,0.0,1.2890629768371582,1.269531011581421,0.2305154502391815,294400,0.0,
1962-01-31 00:00:00+00:00,0.0,1.3046879768371582,1.2890629768371582,0.2326240241527557,422400,0.0,
1962-02-01 00:00:00+00:00,0.0,1.3046879768371582,1.292968988418579,0.233326643705368,435200,0.0,
1962-02-02 00:00:00+00:00,0.0,1.3046879768371582,1.292968988418579,0.2340293973684311,595200,0.0,
1962-02-05 00:00:00+00:00,0.0,1.296875,1.285156011581421,0.2326240241527557,396800,0.0,
1962-02-06 00:00:00+00:00,0.0,1.292968988418579,1.28125,0.2322726547718048,249600,0.0,
1962-02-07 00:00:00+00:00,0.0,1.292968988418579,1.285156011581421,0.2322726547718048,268800,0.0,
1962-02-08 00:00:00+00:00,0.0,1.292968988418579,1.277343988418579,0.2305154502391815,403200,0.0,
1962-02-09 00:00:00+00:00,0.0,1.2871090173721311,1.2753909826278689,0.2294614166021347,396800,0.0,
