date,UCC_Open,UCC_High,UCC_Low,UCC_Close,UCC_Volume,UCC_Dividends,UCC_Stock Splits
2007-02-02 00:00:00+00:00,4.485000133514404,4.485000133514404,4.485000133514404,4.303272724151611,0,0.0,
2007-02-05 00:00:00+00:00,4.485000133514404,4.485000133514404,4.485000133514404,4.303272724151611,81600,0.0,
2007-02-06 00:00:00+00:00,4.485000133514404,4.485000133514404,4.485000133514404,4.303272724151611,0,0.0,
2007-02-07 00:00:00+00:00,4.485000133514404,4.485000133514404,4.485000133514404,4.303272724151611,0,0.0,
2007-02-08 00:00:00+00:00,4.526249885559082,4.526249885559082,4.519374847412109,4.336255073547363,160000,0.0,
2007-02-09 00:00:00+00:00,4.431250095367432,4.440625190734863,4.431250095367432,4.260695457458496,3200,0.0,
2007-02-12 00:00:00+00:00,4.440625190734863,4.440625190734863,4.440625190734863,4.260695457458496,0,0.0,
2007-02-13 00:00:00+00:00,4.440625190734863,4.440625190734863,4.440625190734863,4.260695457458496,0,0.0,
2007-02-14 00:00:00+00:00,4.440625190734863,4.440625190734863,4.440625190734863,4.260695457458496,0,0.0,
2007-02-15 00:00:00+00:00,4.509375095367432,4.509375095367432,4.509375095367432,4.326659202575684,1600,0.0,
2007-02-16 00:00:00+00:00,4.509375095367432,4.509375095367432,4.509375095367432,4.326659202575684,0,0.0,
2007-02-20 00:00:00+00:00,4.541250228881836,4.541250228881836,4.541250228881836,4.357243537902832,80000,0.0,
2007-02-21 00:00:00+00:00,4.541250228881836,4.541250228881836,4.541250228881836,4.357243537902832,0,0.0,
2007-02-22 00:00:00+00:00,4.541250228881836,4.541250228881836,4.541250228881836,4.357243537902832,0,0.0,
2007-02-23 00:00:00+00:00,4.567500114440918,4.567500114440918,4.556875228881836,4.372235298156738,64000,0.0,
2007-02-26 00:00:00+00:00,4.54812479019165,4.54812479019165,4.529375076293945,4.345848560333252,48000,0.0,
2007-02-27 00:00:00+00:00,4.372499942779541,4.372499942779541,4.184374809265137,4.04001522064209,606400,0.0,
2007-02-28 00:00:00+00:00,4.210625171661377,4.210625171661377,4.210625171661377,4.04001522064209,0,0.0,
2007-03-01 00:00:00+00:00,4.227499961853027,4.228125095367432,4.214375019073486,4.0568060874938965,113600,0.0,
2007-03-02 00:00:00+00:00,4.228125095367432,4.228125095367432,4.228125095367432,4.0568060874938965,0,0.0,
2007-03-05 00:00:00+00:00,4.073124885559082,4.073124885559082,4.018125057220459,3.8553152084350586,36800,0.0,
2007-03-06 00:00:00+00:00,4.09375,4.123125076293945,4.09375,3.956061363220215,3200,0.0,
2007-03-07 00:00:00+00:00,4.151249885559082,4.151249885559082,4.124374866485596,3.9572582244873047,4800,0.0,
2007-03-08 00:00:00+00:00,4.215624809265137,4.215624809265137,4.182499885559082,4.013030052185059,4800,0.0,
2007-03-09 00:00:00+00:00,4.182499885559082,4.182499885559082,4.182499885559082,4.013030052185059,0,0.0,
2007-03-12 00:00:00+00:00,4.182499885559082,4.182499885559082,4.182499885559082,4.013030052185059,0,0.0,
2007-03-13 00:00:00+00:00,4.182499885559082,4.182499885559082,4.182499885559082,4.013030052185059,0,0.0,
2007-03-14 00:00:00+00:00,4.182499885559082,4.182499885559082,4.182499885559082,4.013030052185059,0,0.0,
2007-03-15 00:00:00+00:00,4.182499885559082,4.182499885559082,4.182499885559082,4.013030052185059,0,0.0,
2007-03-16 00:00:00+00:00,4.182499885559082,4.182499885559082,4.182499885559082,4.013030052185059,0,0.0,
2007-03-19 00:00:00+00:00,4.191249847412109,4.191249847412109,4.155624866485596,3.9872429370880127,20800,0.0,
