date,SPGM_Open,SPGM_High,SPGM_Low,SPGM_Close,SPGM_Volume,SPGM_Dividends,SPGM_Stock Splits
2012-03-05 00:00:00+00:00,25.125,25.125,25.125,19.101539611816406,0,0.0,
2012-03-06 00:00:00+00:00,24.375,24.375,24.375,18.531343460083008,1000,0.0,
2012-03-07 00:00:00+00:00,24.459999084472656,24.459999084472656,24.459999084472656,18.595970153808597,200,0.0,
2012-03-08 00:00:00+00:00,24.90999984741211,24.90999984741211,24.90999984741211,18.93808937072754,400,0.0,
2012-03-09 00:00:00+00:00,24.90999984741211,24.90999984741211,24.90999984741211,18.93808937072754,0,0.0,
2012-03-12 00:00:00+00:00,24.8700008392334,24.8700008392334,24.8700008392334,18.90767478942871,2200,0.0,
2012-03-13 00:00:00+00:00,26.0,26.0,25.25,19.19657516479492,400,0.0,
2012-03-14 00:00:00+00:00,25.155000686645508,25.155000686645508,25.100000381469727,19.082534790039062,2000,0.0,
2012-03-15 00:00:00+00:00,25.100000381469727,25.100000381469727,25.100000381469727,19.082534790039062,0,0.0,
2012-03-16 00:00:00+00:00,25.399999618530277,25.44499969482422,25.399999618530277,19.3258113861084,4200,0.0,
2012-03-19 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,200,0.0,
2012-03-20 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-03-21 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-03-22 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-03-23 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-03-26 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-03-27 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-03-28 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-03-29 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-03-30 00:00:00+00:00,25.450000762939453,25.450000762939453,25.450000762939453,19.34862899780273,0,0.0,
2012-04-02 00:00:00+00:00,25.09499931335449,25.09499931335449,25.09499931335449,19.078731536865234,200,0.0,
2012-04-03 00:00:00+00:00,25.09499931335449,25.09499931335449,25.09499931335449,19.078731536865234,0,0.0,
2012-04-04 00:00:00+00:00,25.09499931335449,25.09499931335449,25.09499931335449,19.078731536865234,0,0.0,
2012-04-05 00:00:00+00:00,25.09499931335449,25.09499931335449,25.09499931335449,19.078731536865234,0,0.0,
2012-04-09 00:00:00+00:00,25.09499931335449,25.09499931335449,25.09499931335449,19.078731536865234,0,0.0,
2012-04-10 00:00:00+00:00,25.09499931335449,25.09499931335449,25.09499931335449,19.078731536865234,0,0.0,
2012-04-11 00:00:00+00:00,25.09499931335449,25.09499931335449,25.09499931335449,19.078731536865234,0,0.0,
2012-04-12 00:00:00+00:00,24.665000915527344,24.709999084472656,24.665000915527344,18.786033630371094,1400,0.0,
2012-04-13 00:00:00+00:00,24.375,24.375,24.34499931335449,18.519943237304688,3600,0.0,
2012-04-16 00:00:00+00:00,24.325000762939453,24.325000762939453,24.325000762939453,18.493335723876957,1000,0.0,
2012-04-17 00:00:00+00:00,24.325000762939453,24.325000762939453,24.325000762939453,18.493335723876957,0,0.0,
2012-04-18 00:00:00+00:00,24.325000762939453,24.325000762939453,24.325000762939453,18.493335723876957,0,0.0,
2012-04-19 00:00:00+00:00,24.600000381469727,24.600000381469727,24.600000381469727,18.7024040222168,1000,0.0,
2012-04-20 00:00:00+00:00,24.649999618530277,24.649999618530277,24.649999618530277,18.74041175842285,1000,0.0,
2012-04-23 00:00:00+00:00,24.649999618530277,24.649999618530277,24.649999618530277,18.74041175842285,0,0.0,
2012-04-24 00:00:00+00:00,24.649999618530277,24.649999618530277,24.649999618530277,18.74041175842285,0,0.0,
2012-04-25 00:00:00+00:00,24.7450008392334,24.7450008392334,24.739999771118164,18.808837890625,1000,0.0,
2012-04-26 00:00:00+00:00,24.774999618530277,24.774999618530277,24.774999618530277,18.835451126098636,1000,0.0,
2012-04-27 00:00:00+00:00,25.0,25.0,25.0,19.00650978088379,1000,0.0,
2012-04-30 00:00:00+00:00,25.0,25.0,25.0,19.00650978088379,0,0.0,
2012-05-01 00:00:00+00:00,25.0,25.0,25.0,19.00650978088379,0,0.0,
2012-05-02 00:00:00+00:00,25.0,25.0,25.0,19.00650978088379,0,0.0,
2012-05-03 00:00:00+00:00,25.0,25.0,25.0,19.00650978088379,0,0.0,
2012-05-04 00:00:00+00:00,25.0,25.0,25.0,19.00650978088379,0,0.0,
2012-05-07 00:00:00+00:00,25.0,25.0,25.0,19.00650978088379,0,0.0,
2012-05-08 00:00:00+00:00,25.0,25.0,25.0,19.00650978088379,0,0.0,
2012-05-09 00:00:00+00:00,23.864999771118164,23.864999771118164,23.68000030517578,18.002965927124023,8000,0.0,
2012-05-10 00:00:00+00:00,23.68000030517578,23.68000030517578,23.68000030517578,18.002965927124023,0,0.0,
2012-05-11 00:00:00+00:00,23.68000030517578,23.68000030517578,23.68000030517578,18.002965927124023,0,0.0,
2012-05-14 00:00:00+00:00,23.68000030517578,23.68000030517578,23.68000030517578,18.002965927124023,0,0.0,
2012-05-15 00:00:00+00:00,23.68000030517578,23.68000030517578,23.68000030517578,18.002965927124023,0,0.0,
2012-05-16 00:00:00+00:00,23.149999618530277,23.149999618530277,23.149999618530277,17.600027084350586,400,0.0,
