date,APTO_Open,APTO_High,APTO_Low,APTO_Close,APTO_Volume,APTO_Dividends,APTO_Stock Splits
1992-04-27 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1992-04-28 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1992-04-29 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1992-04-30 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1992-05-01 00:00:00+00:00,0.0,1080.0,900.0,900.0,1,,
1992-05-04 00:00:00+00:00,900.0,900.0,900.0,900.0,0,,
1992-05-05 00:00:00+00:00,900.0,900.0,900.0,900.0,0,,
1992-05-06 00:00:00+00:00,900.0,900.0,900.0,900.0,0,,
1992-05-07 00:00:00+00:00,0.0,1080.0,900.0,900.0,5,,
1992-05-08 00:00:00+00:00,0.0,1080.0,900.0,900.0,4,,
1992-05-11 00:00:00+00:00,0.0,1080.0,810.0,810.0,3,,
1992-05-12 00:00:00+00:00,810.0,810.0,810.0,810.0,0,,
1992-05-13 00:00:00+00:00,0.0,1080.0,810.0,810.0,3,,
1992-05-14 00:00:00+00:00,810.0,810.0,810.0,810.0,0,,
1992-05-15 00:00:00+00:00,0.0,945.0,675.0,675.0,3,,
1992-05-18 00:00:00+00:00,0.0,945.0,675.0,675.0,17,,
1992-05-19 00:00:00+00:00,0.0,900.0,630.0,630.0,17,,
1992-05-20 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1992-05-21 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1992-05-22 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1992-05-26 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1992-05-27 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1992-05-28 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1992-05-29 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1992-06-01 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1992-06-02 00:00:00+00:00,0.0,945.0,720.0,720.0,6,,
1992-06-03 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-06-04 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-06-05 00:00:00+00:00,0.0,945.0,720.0,720.0,1,,
1992-06-08 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-06-09 00:00:00+00:00,0.0,945.0,720.0,720.0,4,,
1992-06-10 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-06-11 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-06-12 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-06-15 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-06-16 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-06-17 00:00:00+00:00,945.0,945.0,855.0,855.0,72,,
1992-06-18 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1992-06-19 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1992-06-22 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1992-06-23 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1992-06-24 00:00:00+00:00,855.0,855.0,765.0,765.0,33,,
1992-06-25 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-06-26 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-06-29 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-06-30 00:00:00+00:00,855.0,855.0,720.0,720.0,44,,
1992-07-01 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-07-02 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-07-06 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-07-07 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-07-08 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-07-09 00:00:00+00:00,675.0,675.0,675.0,675.0,6,,
1992-07-10 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-13 00:00:00+00:00,675.0,675.0,675.0,675.0,3,,
1992-07-14 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-15 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-16 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-17 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-20 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-21 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-22 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-23 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-24 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-27 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-28 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-29 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-07-30 00:00:00+00:00,720.0,765.0,720.0,765.0,14,,
1992-07-31 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-08-03 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-08-04 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-08-05 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-08-06 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-08-07 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-08-10 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-08-11 00:00:00+00:00,585.0,585.0,585.0,585.0,11,,
1992-08-12 00:00:00+00:00,585.0,585.0,585.0,585.0,0,,
1992-08-13 00:00:00+00:00,585.0,585.0,585.0,585.0,0,,
1992-08-14 00:00:00+00:00,585.0,585.0,585.0,585.0,0,,
1992-08-17 00:00:00+00:00,585.0,585.0,585.0,585.0,0,,
1992-08-18 00:00:00+00:00,585.0,585.0,585.0,585.0,0,,
1992-08-19 00:00:00+00:00,585.0,585.0,585.0,585.0,0,,
1992-08-20 00:00:00+00:00,585.0,585.0,585.0,585.0,0,,
1992-08-21 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1992-08-24 00:00:00+00:00,720.0,720.0,675.0,675.0,2,,
1992-08-25 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-08-26 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1992-08-27 00:00:00+00:00,720.0,720.0,720.0,720.0,3,,
1992-08-28 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-08-31 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-01 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-02 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-03 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-04 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-08 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-09 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-10 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-11 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-14 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-15 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-16 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-17 00:00:00+00:00,495.0,495.0,495.0,495.0,0,,
1992-09-18 00:00:00+00:00,573.75,573.75,573.75,573.75,4,,
1992-09-21 00:00:00+00:00,573.75,573.75,573.75,573.75,0,,
1992-09-22 00:00:00+00:00,573.75,573.75,573.75,573.75,0,,
1992-09-23 00:00:00+00:00,573.75,573.75,573.75,573.75,0,,
1992-09-24 00:00:00+00:00,573.75,573.75,573.75,573.75,0,,
1992-09-25 00:00:00+00:00,573.75,573.75,573.75,573.75,0,,
1992-09-28 00:00:00+00:00,540.0,630.0,540.0,630.0,6,,
1992-09-29 00:00:00+00:00,652.5,652.5,652.5,652.5,14,,
1992-09-30 00:00:00+00:00,652.5,652.5,652.5,652.5,0,,
1992-10-01 00:00:00+00:00,652.5,652.5,652.5,652.5,0,,
1992-10-02 00:00:00+00:00,652.5,652.5,652.5,652.5,0,,
1992-10-05 00:00:00+00:00,652.5,652.5,652.5,652.5,0,,
1992-10-06 00:00:00+00:00,450.0,450.0,450.0,450.0,1,,
1992-10-07 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-08 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-09 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-12 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-13 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-14 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-15 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-16 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-19 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-20 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-21 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-22 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-23 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-26 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-27 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-28 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-29 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-10-30 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-11-02 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-11-03 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-11-04 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-11-05 00:00:00+00:00,450.0,450.0,450.0,450.0,0,,
1992-11-06 00:00:00+00:00,765.0,765.0,765.0,765.0,7,,
1992-11-09 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-11-10 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-11-11 00:00:00+00:00,765.0,765.0,765.0,765.0,0,,
1992-11-12 00:00:00+00:00,720.0,720.0,697.5,697.5,11,,
1992-11-13 00:00:00+00:00,697.5,697.5,697.5,697.5,0,,
1992-11-16 00:00:00+00:00,697.5,720.0,697.5,697.5,22,,
1992-11-17 00:00:00+00:00,697.5,697.5,697.5,697.5,0,,
1992-11-18 00:00:00+00:00,697.5,697.5,697.5,697.5,0,,
1992-11-19 00:00:00+00:00,697.5,697.5,697.5,697.5,0,,
1992-11-20 00:00:00+00:00,697.5,697.5,697.5,697.5,0,,
1992-11-23 00:00:00+00:00,697.5,697.5,697.5,697.5,0,,
1992-11-24 00:00:00+00:00,697.5,697.5,697.5,697.5,0,,
1992-11-25 00:00:00+00:00,697.5,697.5,697.5,697.5,0,,
1992-11-27 00:00:00+00:00,855.0,855.0,798.75,798.75,3,,
1992-11-30 00:00:00+00:00,798.75,798.75,798.75,798.75,0,,
1992-12-01 00:00:00+00:00,798.75,798.75,798.75,798.75,0,,
1992-12-02 00:00:00+00:00,798.75,798.75,798.75,798.75,0,,
1992-12-03 00:00:00+00:00,798.75,798.75,798.75,798.75,0,,
1992-12-04 00:00:00+00:00,798.75,798.75,798.75,798.75,0,,
1992-12-07 00:00:00+00:00,798.75,798.75,798.75,798.75,0,,
1992-12-08 00:00:00+00:00,990.0,1080.0,990.0,1080.0,4,,
1992-12-09 00:00:00+00:00,1080.0,1080.0,1035.0,1035.0,10,,
1992-12-10 00:00:00+00:00,1125.0,1158.75,1125.0,1158.75,25,,
1992-12-11 00:00:00+00:00,1260.0,1260.0,1102.5,1102.5,5,,
1992-12-14 00:00:00+00:00,1102.5,1102.5,1102.5,1102.5,0,,
1992-12-15 00:00:00+00:00,990.0,1023.75,990.0,1023.75,14,,
1992-12-16 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,4,,
1992-12-17 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,0,,
1992-12-18 00:00:00+00:00,1170.0,1260.0,1170.0,1170.0,44,,
1992-12-21 00:00:00+00:00,1350.0,1350.0,1271.25,1271.25,14,,
1992-12-22 00:00:00+00:00,1271.25,1271.25,1271.25,1271.25,0,,
1992-12-23 00:00:00+00:00,1215.0,1350.0,1215.0,1293.75,33,,
1992-12-24 00:00:00+00:00,1350.0,1485.0,1350.0,1485.0,14,,
1992-12-28 00:00:00+00:00,1305.0,1395.0,1305.0,1395.0,6,,
1992-12-29 00:00:00+00:00,1485.0,1485.0,1372.5,1383.75,26,,
1992-12-30 00:00:00+00:00,1383.75,1383.75,1383.75,1383.75,0,,
1992-12-31 00:00:00+00:00,1383.75,1383.75,1383.75,1383.75,0,,
1993-01-04 00:00:00+00:00,1485.0,1485.0,1383.75,1383.75,8,,
1993-01-05 00:00:00+00:00,1383.75,1383.75,1383.75,1383.75,0,,
1993-01-06 00:00:00+00:00,1383.75,1383.75,1383.75,1383.75,0,,
1993-01-07 00:00:00+00:00,1383.75,1383.75,1383.75,1383.75,0,,
1993-01-08 00:00:00+00:00,1305.0,1350.0,1260.0,1271.25,31,,
1993-01-11 00:00:00+00:00,1305.0,1350.0,1260.0,1350.0,13,,
1993-01-12 00:00:00+00:00,1350.0,1350.0,1350.0,1350.0,0,,
1993-01-13 00:00:00+00:00,1260.0,1260.0,1260.0,1260.0,3,,
1993-01-14 00:00:00+00:00,1260.0,1260.0,1260.0,1260.0,6,,
1993-01-15 00:00:00+00:00,1215.0,1215.0,1192.5,1192.5,8,,
1993-01-18 00:00:00+00:00,1260.0,1260.0,1192.5,1203.75,14,,
1993-01-19 00:00:00+00:00,1203.75,1203.75,1203.75,1203.75,0,,
1993-01-20 00:00:00+00:00,1203.75,1203.75,1203.75,1203.75,0,,
1993-01-21 00:00:00+00:00,1203.75,1203.75,1203.75,1203.75,0,,
1993-01-22 00:00:00+00:00,1080.0,1181.25,1080.0,1181.25,17,,
1993-01-25 00:00:00+00:00,1305.0,1305.0,1203.75,1215.0,62,,
1993-01-26 00:00:00+00:00,1215.0,1215.0,1215.0,1215.0,0,,
1993-01-27 00:00:00+00:00,1305.0,1338.75,1305.0,1305.0,8,,
1993-01-28 00:00:00+00:00,1395.0,1395.0,1372.5,1372.5,6,,
1993-01-29 00:00:00+00:00,1395.0,1665.0,1395.0,1530.0,31,,
1993-02-01 00:00:00+00:00,1620.0,1620.0,1575.0,1620.0,14,,
1993-02-02 00:00:00+00:00,1608.75,1608.75,1608.75,1608.75,6,,
1993-02-03 00:00:00+00:00,1620.0,1620.0,1620.0,1620.0,0,,
1993-02-04 00:00:00+00:00,1260.0,1440.0,1260.0,1260.0,33,,
1993-02-05 00:00:00+00:00,1350.0,1440.0,1338.75,1338.75,24,,
1993-02-08 00:00:00+00:00,1440.0,1440.0,1440.0,1440.0,5,,
1993-02-09 00:00:00+00:00,1440.0,1440.0,1440.0,1440.0,0,,
1993-02-10 00:00:00+00:00,1440.0,1440.0,1440.0,1440.0,0,,
1993-02-11 00:00:00+00:00,1282.5,1282.5,1282.5,1282.5,3,,
1993-02-12 00:00:00+00:00,1260.0,1350.0,1215.0,1215.0,22,,
1993-02-16 00:00:00+00:00,1215.0,1215.0,1215.0,1215.0,0,,
1993-02-17 00:00:00+00:00,1260.0,1260.0,1170.0,1260.0,11,,
1993-02-18 00:00:00+00:00,1260.0,1260.0,1260.0,1260.0,0,,
1993-02-19 00:00:00+00:00,990.0,1068.75,990.0,1068.75,3,,
1993-02-22 00:00:00+00:00,1068.75,1068.75,1068.75,1068.75,0,,
1993-02-23 00:00:00+00:00,1068.75,1068.75,1068.75,1068.75,0,,
1993-02-24 00:00:00+00:00,1068.75,1068.75,1068.75,1068.75,0,,
1993-02-25 00:00:00+00:00,1035.0,1057.5,990.0,1057.5,63,,
1993-02-26 00:00:00+00:00,1057.5,1057.5,1057.5,1057.5,0,,
1993-03-01 00:00:00+00:00,978.75,1113.75,978.75,1113.75,201,,
1993-03-02 00:00:00+00:00,1057.5,1057.5,990.0,990.0,28,,
1993-03-03 00:00:00+00:00,990.0,990.0,990.0,990.0,0,,
1993-03-04 00:00:00+00:00,990.0,990.0,990.0,990.0,0,,
1993-03-05 00:00:00+00:00,945.0,1001.25,945.0,1001.25,28,,
1993-03-08 00:00:00+00:00,1001.25,1001.25,1001.25,1001.25,0,,
1993-03-09 00:00:00+00:00,1001.25,1001.25,1001.25,1001.25,0,,
1993-03-10 00:00:00+00:00,1001.25,1001.25,1001.25,1001.25,0,,
1993-03-11 00:00:00+00:00,1001.25,1001.25,1001.25,1001.25,0,,
1993-03-12 00:00:00+00:00,1001.25,1001.25,1001.25,1001.25,0,,
1993-03-15 00:00:00+00:00,1001.25,1001.25,1001.25,1001.25,0,,
1993-03-16 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,0,,
1993-03-17 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,0,,
1993-03-18 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,0,,
1993-03-19 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,0,,
1993-03-22 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,0,,
1993-03-23 00:00:00+00:00,1125.0,1125.0,1125.0,1125.0,0,,
1993-03-24 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,1,,
1993-03-25 00:00:00+00:00,1080.0,1080.0,1080.0,1080.0,0,,
1993-03-26 00:00:00+00:00,1080.0,1080.0,978.75,978.75,4,,
1993-03-29 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-03-30 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-03-31 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-01 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-02 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-05 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-06 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-07 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-08 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-12 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-13 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-14 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-15 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-16 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-19 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-20 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-04-21 00:00:00+00:00,945.0,945.0,945.0,945.0,3,,
1993-04-22 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-04-23 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-04-26 00:00:00+00:00,945.0,945.0,945.0,945.0,7,,
1993-04-27 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-04-28 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-04-29 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-04-30 00:00:00+00:00,1012.5,1012.5,1012.5,1012.5,1,,
1993-05-03 00:00:00+00:00,1012.5,1012.5,1012.5,1012.5,0,,
1993-05-04 00:00:00+00:00,1012.5,1012.5,1012.5,1012.5,0,,
1993-05-05 00:00:00+00:00,1012.5,1012.5,1012.5,1012.5,0,,
1993-05-06 00:00:00+00:00,1012.5,1012.5,1012.5,1012.5,0,,
1993-05-07 00:00:00+00:00,945.0,945.0,945.0,945.0,1,,
1993-05-10 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-05-11 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-05-12 00:00:00+00:00,900.0,900.0,877.5,900.0,6,,
1993-05-13 00:00:00+00:00,810.0,810.0,810.0,810.0,1,,
1993-05-14 00:00:00+00:00,810.0,810.0,810.0,810.0,0,,
1993-05-17 00:00:00+00:00,810.0,810.0,810.0,810.0,0,,
1993-05-18 00:00:00+00:00,810.0,821.25,810.0,821.25,13,,
1993-05-19 00:00:00+00:00,821.25,821.25,821.25,821.25,0,,
1993-05-20 00:00:00+00:00,821.25,821.25,821.25,821.25,0,,
1993-05-21 00:00:00+00:00,821.25,821.25,821.25,821.25,0,,
1993-05-24 00:00:00+00:00,821.25,821.25,821.25,821.25,0,,
1993-05-25 00:00:00+00:00,821.25,821.25,821.25,821.25,0,,
1993-05-26 00:00:00+00:00,821.25,821.25,821.25,821.25,0,,
1993-05-27 00:00:00+00:00,945.0,990.0,945.0,990.0,6,,
1993-05-28 00:00:00+00:00,990.0,990.0,990.0,990.0,0,,
1993-06-01 00:00:00+00:00,810.0,911.25,810.0,911.25,2,,
1993-06-02 00:00:00+00:00,911.25,911.25,911.25,911.25,0,,
1993-06-03 00:00:00+00:00,810.0,1035.0,810.0,1035.0,7,,
1993-06-04 00:00:00+00:00,978.75,978.75,978.75,978.75,1,,
1993-06-07 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-06-08 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-06-09 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-06-10 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-06-11 00:00:00+00:00,978.75,978.75,978.75,978.75,0,,
1993-06-14 00:00:00+00:00,945.0,945.0,945.0,945.0,6,,
1993-06-15 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-06-16 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-06-17 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-06-18 00:00:00+00:00,945.0,945.0,945.0,945.0,0,,
1993-06-21 00:00:00+00:00,855.0,855.0,855.0,855.0,1,,
1993-06-22 00:00:00+00:00,855.0,855.0,855.0,855.0,0,,
1993-06-23 00:00:00+00:00,1035.0,1035.0,1035.0,1035.0,0,,
1993-06-24 00:00:00+00:00,1035.0,1035.0,1035.0,1035.0,0,,
1993-06-25 00:00:00+00:00,1035.0,1035.0,1035.0,1035.0,0,,
1993-06-28 00:00:00+00:00,1035.0,1035.0,1035.0,1035.0,0,,
1993-06-29 00:00:00+00:00,922.5,922.5,922.5,922.5,0,,
1993-06-30 00:00:00+00:00,922.5,922.5,922.5,922.5,0,,
1993-07-01 00:00:00+00:00,922.5,922.5,922.5,922.5,0,,
1993-07-02 00:00:00+00:00,922.5,922.5,922.5,922.5,0,,
1993-07-06 00:00:00+00:00,922.5,922.5,922.5,922.5,0,,
1993-07-07 00:00:00+00:00,922.5,922.5,922.5,922.5,0,,
1993-07-08 00:00:00+00:00,720.0,720.0,720.0,720.0,1,,
1993-07-09 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1993-07-12 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1993-07-13 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1993-07-14 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1993-07-15 00:00:00+00:00,720.0,720.0,720.0,720.0,0,,
1993-07-16 00:00:00+00:00,630.0,630.0,630.0,630.0,9,,
1993-07-19 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-07-20 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-07-21 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-07-22 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-07-23 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-07-26 00:00:00+00:00,630.0,630.0,630.0,630.0,3,,
1993-07-27 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-07-28 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-07-29 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-07-30 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-08-02 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-08-03 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-08-04 00:00:00+00:00,630.0,630.0,630.0,630.0,0,,
1993-08-05 00:00:00+00:00,630.0,630.0,630.0,630.0,3,,
1993-08-06 00:00:00+00:00,585.0,585.0,585.0,585.0,3,,
1993-08-09 00:00:00+00:00,675.0,675.0,675.0,675.0,6,,
1993-08-10 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1993-08-11 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1993-08-12 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1993-08-13 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1993-08-16 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1993-08-17 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1993-08-18 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1993-08-19 00:00:00+00:00,675.0,675.0,675.0,675.0,0,,
1993-08-20 00:00:00+00:00,675.0,675.0,630.0,630.0,18,,
