date,UDOW_Open,UDOW_High,UDOW_Low,UDOW_Close,UDOW_Volume,UDOW_Dividends,UDOW_Stock Splits
2010-05-11 00:00:00+00:00,3.999166965484619,4.196249961853027,3.990000009536743,3.793287992477417,900000,0.0,
2010-05-12 00:00:00+00:00,4.108333110809326,4.249166965484619,4.100417137145996,3.9601080417633057,698400,0.0,
2010-05-13 00:00:00+00:00,4.207499980926514,4.263332843780518,4.099583148956299,3.826341390609741,969600,0.0,
2010-05-14 00:00:00+00:00,4.027500152587891,4.052083015441895,3.8304169178009033,3.65952205657959,943200,0.0,
2010-05-17 00:00:00+00:00,3.942917108535767,3.965832948684693,3.728332996368408,3.666522026062012,1178400,0.0,
2010-05-18 00:00:00+00:00,4.014999866485596,4.022082805633545,3.774583101272583,3.548309326171875,868800,0.0,
2010-05-19 00:00:00+00:00,3.75333309173584,3.817500114440918,3.612082958221436,3.4841480255126958,1255200,0.0,
2010-05-20 00:00:00+00:00,3.535417079925537,3.559999942779541,3.326667070388794,3.105402708053589,5292000,0.0,
2010-05-21 00:00:00+00:00,3.1983330249786377,3.462083101272583,3.1745829582214355,3.2271149158477783,3168000,0.0,
2010-05-24 00:00:00+00:00,3.4041669368743896,3.436666965484619,3.3170828819274902,3.102292060852051,1267200,0.0,
2010-05-25 00:00:00+00:00,3.1137499809265137,3.313750028610229,3.041666984558105,3.084015130996704,3115200,0.0,
2010-05-26 00:00:00+00:00,3.3566670417785645,3.430833101272583,3.2208330631256104,3.026076316833496,1869600,0.0,
2010-05-27 00:00:00+00:00,3.402082920074463,3.524167060852051,3.373332977294922,3.288942813873291,1159200,0.0,
2010-05-28 00:00:00+00:00,3.5133330821990967,3.5133330821990967,3.354166984558105,3.164508819580078,3014400,0.0,
2010-06-01 00:00:00+00:00,3.314167022705078,3.471250057220459,3.280416965484619,3.061462640762329,996000,0.0,
2010-06-02 00:00:00+00:00,3.3354170322418213,3.50583291053772,3.3079171180725098,3.2710556983947754,652800,0.0,
2010-06-03 00:00:00+00:00,3.547916889190674,3.569582939147949,3.429583072662353,3.274943590164185,1430400,0.0,
2010-06-04 00:00:00+00:00,3.335833072662353,3.357917070388794,3.137083053588867,2.9603590965271,2164800,0.0,
2010-06-07 00:00:00+00:00,3.2083330154418945,3.21875,3.063333034515381,2.861590623855591,1744800,0.0,
2010-06-08 00:00:00+00:00,3.076667070388794,3.194582939147949,3.0133330821990967,2.973580837249756,1603200,0.0,
2010-06-09 00:00:00+00:00,3.2270829677581787,3.303333044052124,3.125833034515381,2.937028169631958,1692000,0.0,
2010-06-10 00:00:00+00:00,3.2925000190734863,3.416666984558105,3.291666984558105,3.174619197845459,1504800,0.0,
2010-06-11 00:00:00+00:00,3.322082996368408,3.454166889190674,3.322082996368408,3.2146706581115723,1754400,0.0,
2010-06-14 00:00:00+00:00,3.526249885559082,3.56833291053772,3.4241669178009038,3.195617198944092,1226400,0.0,
2010-06-15 00:00:00+00:00,3.5037500858306885,3.6475000381469727,3.485416889190674,3.392767906188965,818400,0.0,
2010-06-16 00:00:00+00:00,3.5854170322418213,3.6666669845581055,3.5733330249786377,3.40871000289917,528000,0.0,
2010-06-17 00:00:00+00:00,3.680000066757202,3.68166708946228,3.5537500381469727,3.4324305057525635,1548000,0.0,
2010-06-18 00:00:00+00:00,3.694582939147949,3.720417022705078,3.677500009536743,3.446429252624512,499200,0.0,
2010-06-21 00:00:00+00:00,3.826667070388794,3.8458330631256095,3.6458330154418954,3.43554162979126,1560000,0.0,
2010-06-22 00:00:00+00:00,3.6875,3.7300000190734863,3.514583110809326,3.2934203147888184,1828800,0.005875,
2010-06-23 00:00:00+00:00,3.529582977294922,3.59375,3.4549999237060547,3.29848313331604,1740000,0.0,
2010-06-24 00:00:00+00:00,3.472917079925537,3.487499952316284,3.356250047683716,3.158271551132202,1593600,0.0,
2010-06-25 00:00:00+00:00,3.399167060852051,3.4216670989990234,3.3104169368743896,3.1734611988067627,1612800,0.0,
2010-06-28 00:00:00+00:00,3.389583110809326,3.424999952316284,3.3329169750213623,3.1458094120025635,1586400,0.0,
2010-06-29 00:00:00+00:00,3.2445828914642334,3.2445828914642334,3.040416955947876,2.8969318866729736,2164800,0.0,
2010-06-30 00:00:00+00:00,3.0779170989990234,3.13083291053772,2.9916670322418213,2.80968976020813,3184800,0.0,
2010-07-01 00:00:00+00:00,3.0045828819274902,3.025000095367432,2.867917060852051,2.769573450088501,1478400,0.0,
2010-07-02 00:00:00+00:00,2.985416889190674,3.001250028610229,2.8645830154418945,2.735689878463745,2270400,0.0,
2010-07-06 00:00:00+00:00,3.025000095367432,3.078749895095825,2.90291690826416,2.780869007110596,1996800,0.0,
2010-07-07 00:00:00+00:00,2.983333110809326,3.240833044052124,2.980417013168335,3.020397424697876,2524800,0.0,
2010-07-08 00:00:00+00:00,3.2987499237060547,3.3516669273376465,3.248332977294922,3.1302297115325928,1785600,0.0,
2010-07-09 00:00:00+00:00,3.34708309173584,3.413332939147949,3.332082986831665,3.187483310699463,1370400,0.0,
2010-07-12 00:00:00+00:00,3.384166955947876,3.429583072662353,3.362499952316284,3.2030632495880127,840000,0.0,
2010-07-13 00:00:00+00:00,3.5208330154418945,3.61916708946228,3.5208330154418945,3.337820529937744,1406400,0.0,
2010-07-14 00:00:00+00:00,3.5566670894622803,3.6116669178009033,3.514167070388794,3.343663692474365,1968000,0.0,
2010-07-15 00:00:00+00:00,3.571666955947876,3.587500095367432,3.447916984558105,3.3241896629333496,1437600,0.0,
2010-07-16 00:00:00+00:00,3.507499933242798,3.518749952316284,3.290416955947876,3.084271192550659,2042400,0.0,
2010-07-19 00:00:00+00:00,3.345417022705078,3.389167070388794,3.278749942779541,3.1387979984283447,2011200,0.0,
2010-07-20 00:00:00+00:00,3.208750009536743,3.4395830631256104,3.2054169178009038,3.206956386566162,5748000,0.0,
2010-07-21 00:00:00+00:00,3.4674999713897705,3.469583034515381,3.278749942779541,3.108808279037476,3136800,0.0,
2010-07-22 00:00:00+00:00,3.4237499237060547,3.565417051315308,3.422916889190674,3.291473388671875,3091200,0.0,
2010-07-23 00:00:00+00:00,3.507499933242798,3.643749952316284,3.490833044052124,3.3876752853393555,2546400,0.0,
2010-07-26 00:00:00+00:00,3.634999990463257,3.735416889190674,3.6204171180725098,3.4869906902313232,2532000,0.0,
2010-07-27 00:00:00+00:00,3.788749933242798,3.788749933242798,3.701667070388794,3.5029592514038086,2510400,0.0,
2010-07-28 00:00:00+00:00,3.743333101272583,3.7579169273376474,3.670000076293945,3.465569257736206,2193600,0.0,
2010-07-29 00:00:00+00:00,3.768749952316284,3.798332929611206,3.5879170894622803,3.4316861629486084,2428800,0.0,
2010-07-30 00:00:00+00:00,3.578749895095825,3.7083330154418954,3.5004169940948486,3.4316861629486084,2455200,0.0,
2010-08-02 00:00:00+00:00,3.816250085830689,3.904582977294922,3.793333053588867,3.632266044616699,1416000,0.0,
2010-08-03 00:00:00+00:00,3.8570830821990967,3.8858330249786377,3.773750066757202,3.595266819000244,585600,0.0,
2010-08-04 00:00:00+00:00,3.874583005905152,3.9262499809265137,3.844583034515381,3.649013757705689,1610400,0.0,
2010-08-05 00:00:00+00:00,3.829582929611206,3.8954169750213614,3.829166889190674,3.63655161857605,1216800,0.0,
2010-08-06 00:00:00+00:00,3.786250114440918,3.87833309173584,3.72458291053772,3.623307704925537,1845600,0.0,
2010-08-09 00:00:00+00:00,3.91208291053772,3.950000047683716,3.8704171180725098,3.667318105697632,1915200,0.0,
2010-08-10 00:00:00+00:00,3.8358330726623535,3.927500009536743,3.769166946411133,3.614738702774048,1831200,0.0,
2010-08-11 00:00:00+00:00,3.7100000381469727,3.7133328914642334,3.5737500190734863,3.3600215911865234,986400,0.0,
2010-08-12 00:00:00+00:00,3.4574999809265137,3.566667079925537,3.4574999809265137,3.29264235496521,1723200,0.0,
2010-08-13 00:00:00+00:00,3.5112500190734863,3.555833101272583,3.5,3.2813467979431152,1521600,0.0,
2010-08-16 00:00:00+00:00,3.4574999809265137,3.528749942779541,3.418750047683716,3.2755050659179688,1113600,0.0,
2010-08-17 00:00:00+00:00,3.578749895095825,3.691667079925537,3.550416946411133,3.380664110183716,991200,0.0,
2010-08-18 00:00:00+00:00,3.6070830821990967,3.6895830631256095,3.547499895095825,3.406369686126709,1413600,0.0,
2010-08-19 00:00:00+00:00,3.5941669940948486,3.610416889190674,3.430000066757202,3.257199764251709,4593600,0.0,
2010-08-20 00:00:00+00:00,3.452500104904175,3.4549999237060547,3.3570830821990967,3.206956386566162,1185600,0.0,
2010-08-23 00:00:00+00:00,3.462500095367432,3.512083053588867,3.3833329677581787,3.1664516925811768,1495200,0.0,
2010-08-24 00:00:00+00:00,3.2858328819274902,3.325000047683716,3.2074999809265137,3.037144899368286,1627200,0.0,
2010-08-25 00:00:00+00:00,3.212500095367432,3.302500009536743,3.1549999713897705,3.060903310775757,1675200,0.0,
2010-08-26 00:00:00+00:00,3.305000066757202,3.308332920074463,3.1862499713897705,2.989238977432251,1658400,0.0,
2010-08-27 00:00:00+00:00,3.264583110809326,3.3666670322418213,3.155833005905152,3.143472671508789,2457600,0.0,
2010-08-30 00:00:00+00:00,3.3258330821990967,3.3570830821990967,3.223750114440918,3.0133872032165527,1164000,0.0,
2010-08-31 00:00:00+00:00,3.197499990463257,3.28708291053772,3.1645829677581787,3.014554977416992,1104000,0.0,
2010-09-01 00:00:00+00:00,3.336250066757202,3.483750104904175,3.3333330154418945,3.2501885890960693,3031200,0.0,
2010-09-02 00:00:00+00:00,3.493750095367432,3.524583101272583,3.458750009536743,3.2922518253326416,1663200,0.0,
2010-09-03 00:00:00+00:00,3.624583005905152,3.661250114440918,3.574167013168335,3.417274236679077,1987200,0.0,
2010-09-07 00:00:00+00:00,3.6145830154418954,3.6204171180725098,3.5374999046325684,3.318347454071045,1056000,0.0,
2010-09-08 00:00:00+00:00,3.564167022705078,3.6354169845581055,3.564167022705078,3.3572957515716557,1221600,0.0,
2010-09-09 00:00:00+00:00,3.702083110809326,3.702083110809326,3.5975000858306885,3.3880631923675537,1521600,0.0,
2010-09-10 00:00:00+00:00,3.649583101272583,3.6770830154418954,3.6229169368743896,3.432464838027954,1094400,0.0,
2010-09-13 00:00:00+00:00,3.7704169750213614,3.790832996368408,3.710417032241821,3.519706964492798,1790400,0.0,
2010-09-14 00:00:00+00:00,3.7504169940948486,3.812083005905152,3.718333005905152,3.5119175910949707,1478400,0.0,
2010-09-15 00:00:00+00:00,3.71875,3.808332920074463,3.704582929611206,3.5477499961853027,772800,0.0,
2010-09-16 00:00:00+00:00,3.765000104904175,3.828749895095825,3.7504169940948486,3.573455572128296,1639200,0.0,
2010-09-17 00:00:00+00:00,3.8670830726623535,3.875833034515381,3.7920830249786377,3.582803249359131,775200,0.0,
2010-09-20 00:00:00+00:00,3.870832920074463,4.012083053588867,3.850832939147949,3.7272984981536874,1269600,0.0,
2010-09-21 00:00:00+00:00,3.990417003631592,4.071249961853027,3.9483330249786377,3.742543458938599,1442400,0.004208,
2010-09-22 00:00:00+00:00,4.000417232513428,4.0416669845581055,3.940000057220459,3.7164206504821777,1963200,0.0,
2010-09-23 00:00:00+00:00,3.8862500190734863,3.990833044052124,3.8637499809265137,3.63649320602417,1351200,0.0,
2010-09-24 00:00:00+00:00,4.0104169845581055,4.107500076293945,4.001667022705078,3.836117029190064,933600,0.0,
2010-09-27 00:00:00+00:00,4.105000019073486,4.114999771118164,4.045416831970215,3.791667938232422,936000,0.0,
2010-09-28 00:00:00+00:00,4.045833110809326,4.12624979019165,3.957082986831665,3.838847160339356,2479200,0.0,
2010-09-29 00:00:00+00:00,4.073750019073486,4.114167213439941,4.036250114440918,3.807264089584351,1989600,0.0,
2010-09-30 00:00:00+00:00,4.139583110809326,4.198750019073486,3.974999904632568,3.7651565074920654,2642400,0.0,
2010-10-01 00:00:00+00:00,4.095832824707031,4.112500190734863,4.022082805633545,3.803365468978882,2248800,0.0,
2010-10-04 00:00:00+00:00,4.050000190734863,4.093332767486572,3.9375,3.726167678833008,1084800,0.0,
2010-10-05 00:00:00+00:00,4.101666927337647,4.216667175292969,4.063333034515381,3.917213678359986,1711200,0.0,
2010-10-06 00:00:00+00:00,4.2004170417785645,4.234167098999023,4.175000190734863,3.953083753585816,1032000,0.0,
2010-10-07 00:00:00+00:00,4.265417098999023,4.267917156219482,4.151249885559082,3.932420015335083,424800,0.0,
2010-10-08 00:00:00+00:00,4.231249809265137,4.296667098999023,4.196667194366455,3.99324107170105,1284000,0.0,
2010-10-11 00:00:00+00:00,4.292916774749756,4.299167156219482,4.242499828338623,4.002987861633301,420000,0.0,
2010-10-12 00:00:00+00:00,4.25,4.323750019073486,4.145833015441895,4.0088372230529785,700800,0.0,
2010-10-13 00:00:00+00:00,4.351250171661377,4.449999809265137,4.334582805633545,4.09656286239624,1704000,0.0,
2010-10-14 00:00:00+00:00,4.360416889190674,4.397500038146973,4.290417194366455,4.100071907043457,744000,0.0,
2010-10-15 00:00:00+00:00,4.4375,4.4375,4.28000020980835,4.059523105621338,1272000,0.0,
2010-10-18 00:00:00+00:00,4.34250020980835,4.446667194366455,4.337500095367432,4.112937450408936,542400,0.0,
2010-10-19 00:00:00+00:00,4.320416927337647,4.34041690826416,4.165417194366455,3.966728687286377,1749600,0.0,
2010-10-20 00:00:00+00:00,4.270833015441895,4.436666965484619,4.270833015441895,4.105139255523682,1560000,0.0,
2010-10-21 00:00:00+00:00,4.449999809265137,4.516250133514404,4.34708309173584,4.151535987854004,1881600,0.0,
2010-10-22 00:00:00+00:00,4.446249961853027,4.448750019073486,4.394166946411133,4.136721134185791,883200,0.0,
2010-10-25 00:00:00+00:00,4.483749866485596,4.555832862854004,4.455832958221436,4.175708770751953,1152000,0.0,
2010-10-26 00:00:00+00:00,4.400000095367432,4.482500076293945,4.382916927337647,4.175708770751953,1005600,0.0,
2010-10-27 00:00:00+00:00,4.385000228881836,4.4191670417785645,4.292500019073486,4.128143310546875,2301600,0.0,
2010-10-28 00:00:00+00:00,4.46999979019165,4.474166870117188,4.327499866485596,4.107088565826416,2700000,0.0,
2010-10-29 00:00:00+00:00,4.37166690826416,4.4166669845581055,4.337082862854004,4.123073577880859,1012800,0.0,
2010-11-01 00:00:00+00:00,4.457083225250244,4.542500019073486,4.335000038146973,4.126194000244141,3321600,0.0,
2010-11-02 00:00:00+00:00,4.495832920074463,4.518750190734863,4.474166870117188,4.190916061401367,852000,0.0,
2010-11-03 00:00:00+00:00,4.50333309173584,4.528749942779541,4.333333015441895,4.2232747077941895,1272000,0.0,
2010-11-04 00:00:00+00:00,4.652500152587891,4.792082786560059,4.641666889190674,4.474753379821777,1924800,0.0,
2010-11-05 00:00:00+00:00,4.787499904632568,4.8045830726623535,4.727499961853027,4.488399505615234,969600,0.0,
2010-11-08 00:00:00+00:00,4.747083187103272,4.769166946411133,4.701250076293945,4.450972080230713,388800,0.0,
2010-11-09 00:00:00+00:00,4.77791690826416,4.77791690826416,4.634582996368408,4.385077953338623,1238400,0.0,
2010-11-10 00:00:00+00:00,4.6795830726623535,4.714582920074463,4.583333015441895,4.394046783447266,1224000,0.0,
2010-11-11 00:00:00+00:00,4.591249942779541,4.637499809265137,4.548749923706055,4.31606912612915,969600,0.0,
2010-11-12 00:00:00+00:00,4.539999961853027,4.59375,4.4375,4.212358951568604,2385600,0.0,
2010-11-15 00:00:00+00:00,4.491666793823242,4.601666927337647,4.491666793823242,4.222496032714844,751200,0.0,
2010-11-16 00:00:00+00:00,4.433750152587891,4.433750152587891,4.2604169845581055,4.0279412269592285,1632000,0.0,
2010-11-17 00:00:00+00:00,4.322082996368408,4.331250190734863,4.28125,4.020534515380859,981600,0.0,
2010-11-18 00:00:00+00:00,4.4008331298828125,4.518332958221436,4.4008331298828125,4.19637393951416,1418400,0.0,
2010-11-19 00:00:00+00:00,4.475832939147949,4.521249771118164,4.433750152587891,4.227954387664795,343200,0.0,
2010-11-22 00:00:00+00:00,4.462916851043701,4.5,4.34833288192749,4.2030029296875,1603200,0.0,
2010-11-23 00:00:00+00:00,4.365832805633545,4.367917060852051,4.267083168029785,4.047438144683838,2781600,0.0,
2010-11-24 00:00:00+00:00,4.40166711807251,4.505833148956299,4.40166711807251,4.200665473937988,1065600,0.0,
2010-11-26 00:00:00+00:00,4.385832786560059,4.429999828338623,4.364999771118164,4.103579044342041,962400,0.0,
2010-11-29 00:00:00+00:00,4.303750038146973,4.373332977294922,4.206250190734863,4.074340343475342,1300800,0.0,
2010-11-30 00:00:00+00:00,4.233333110809326,4.360833168029785,4.225417137145996,4.025213718414307,909600,0.0,
2010-12-01 00:00:00+00:00,4.472499847412109,4.6041669845581055,4.46416711807251,4.290726184844971,1567200,0.0,
2010-12-02 00:00:00+00:00,4.595832824707031,4.724166870117188,4.55791711807251,4.408865928649902,1164000,0.0,
2010-12-03 00:00:00+00:00,4.661250114440918,4.746250152587891,4.65500020980835,4.434205055236816,1612800,0.0,
2010-12-06 00:00:00+00:00,4.724999904632568,4.74875020980835,4.702917098999023,4.411202907562256,648000,0.0,
2010-12-07 00:00:00+00:00,4.818749904632568,4.833333015441895,4.706666946411133,4.405742645263672,1574400,0.0,
2010-12-08 00:00:00+00:00,4.720832824707031,4.744166851043701,4.6795830726623535,4.433035850524902,405600,0.0,
2010-12-09 00:00:00+00:00,4.789999961853027,4.789999961853027,4.692916870117188,4.418610572814941,720000,0.0,
2010-12-10 00:00:00+00:00,4.7629170417785645,4.786666870117188,4.717082977294922,4.472026348114014,631200,0.0,
2010-12-13 00:00:00+00:00,4.833333015441895,4.875,4.801249980926514,4.497368335723877,571200,0.0,
2010-12-14 00:00:00+00:00,4.827083110809326,4.912499904632568,4.824999809265137,4.559360027313232,1003200,0.0,
2010-12-15 00:00:00+00:00,4.857082843780518,4.922916889190674,4.828750133514404,4.541035175323486,974400,0.0,
2010-12-16 00:00:00+00:00,4.863749980926514,4.9166669845581055,4.799167156219482,4.58275318145752,950400,0.0,
2010-12-17 00:00:00+00:00,4.87958288192749,4.9008331298828125,4.835000038146973,4.583533763885498,482400,0.0,
2010-12-20 00:00:00+00:00,4.908332824707031,4.923749923706055,4.8254170417785645,4.556241989135742,856800,0.0,
2010-12-21 00:00:00+00:00,4.9166669845581055,4.959167003631592,4.902082920074463,4.625640392303467,811200,0.0,
2010-12-22 00:00:00+00:00,4.943333148956299,4.983333110809326,4.937082767486572,4.652544498443604,456000,0.0,
2010-12-23 00:00:00+00:00,4.981249809265137,5.002500057220459,4.959167003631592,4.676717758178711,458400,0.0,
2010-12-27 00:00:00+00:00,4.926667213439941,4.982500076293945,4.920833110809326,4.653324604034424,631200,0.0,
2010-12-28 00:00:00+00:00,5.005000114440918,5.015832901000977,4.9375,4.679444789886475,396000,0.0,
2010-12-29 00:00:00+00:00,5.03125,5.058332920074463,5.014583110809326,4.692312240600586,367200,0.0,
2010-12-30 00:00:00+00:00,4.997917175292969,5.019999980926514,4.966667175292969,4.668529987335205,456000,0.0,
2010-12-31 00:00:00+00:00,4.97333288192749,5.021667003631592,4.936666965484619,4.674376010894775,472800,0.0,
2011-01-03 00:00:00+00:00,5.1170830726623535,5.170416831970215,5.107500076293945,4.783936977386475,1188000,0.0,
2011-01-04 00:00:00+00:00,5.458749771118164,5.458749771118164,5.074583053588867,4.816686630249023,830400,0.0,
2011-01-05 00:00:00+00:00,5.103750228881836,5.210416793823242,5.046249866485596,4.858016490936279,1094400,0.0,
2011-01-06 00:00:00+00:00,5.2108330726623535,5.212916851043701,5.125833034515381,4.834621906280518,888000,0.0,
2011-01-07 00:00:00+00:00,5.165417194366455,5.185417175292969,5.03583288192749,4.8057708740234375,1257600,0.0,
2011-01-10 00:00:00+00:00,5.081250190734863,5.101250171661377,5.002500057220459,4.764443397521973,864000,0.0,
2011-01-11 00:00:00+00:00,5.149167060852051,5.172916889190674,5.0883331298828125,4.799920082092285,1000800,0.0,
2011-01-12 00:00:00+00:00,5.206250190734863,5.275000095367432,5.199166774749756,4.898953914642334,1077600,0.0,
2011-01-13 00:00:00+00:00,5.241666793823242,5.24541711807251,5.1666669845581055,4.872440814971924,768000,0.0,
2011-01-14 00:00:00+00:00,5.172916889190674,5.287083148956299,5.167500019073486,4.940280914306641,892800,0.0,
2011-01-18 00:00:00+00:00,5.294582843780518,5.376667022705078,5.293749809265137,5.006951808929443,926400,0.0,
2011-01-19 00:00:00+00:00,5.37624979019165,5.391250133514404,5.309583187103272,4.996036052703857,1284000,0.0,
2011-01-20 00:00:00+00:00,5.299582958221436,5.363749980926514,5.232916831970215,4.994865417480469,1591200,0.0,
