date,IBOC_Open,IBOC_High,IBOC_Low,IBOC_Close,IBOC_Volume,IBOC_Dividends,IBOC_Stock Splits
1995-08-30 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,69663,0.0,
1995-08-31 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,4098,0.0,
1995-09-01 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
1995-09-05 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
1995-09-06 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
1995-09-07 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,12293,0.0,
1995-09-08 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
1995-09-11 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,8196,0.0,
1995-09-12 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
1995-09-13 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
1995-09-14 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
1995-09-15 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
1995-09-18 00:00:00+00:00,3.928919076919556,3.928919076919556,3.928919076919556,2.1353771686553955,2049,0.0,
1995-09-19 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,2049,0.0,
1995-09-20 00:00:00+00:00,3.9045159816741934,3.9045159816741934,3.9045159816741934,2.1221132278442383,0,0.0,
