date,EZJ_Open,EZJ_High,EZJ_Low,EZJ_Close,EZJ_Volume,EZJ_Dividends,EZJ_Stock Splits
2009-06-05 00:00:00+00:00,19.290000915527344,19.290000915527344,18.8799991607666,17.641136169433594,118200,0.0,
2009-06-08 00:00:00+00:00,18.96333312988281,19.34666633605957,18.76333236694336,17.96615982055664,143400,0.0,
2009-06-09 00:00:00+00:00,19.296667098999023,19.296667098999023,19.25,17.876392364501953,30600,0.0,
2009-06-10 00:00:00+00:00,19.666667938232425,19.666667938232425,19.270000457763672,18.04354476928711,29700,0.0,
2009-06-11 00:00:00+00:00,20.0,20.43000030517578,20.0,18.962905883789062,69600,0.0,
2009-06-12 00:00:00+00:00,20.10333251953125,20.13333320617676,19.976667404174805,18.566686630249023,32400,0.0,
2009-06-15 00:00:00+00:00,19.61666679382324,19.656667709350582,19.046667098999023,17.947587966918945,24000,0.0,
2009-06-16 00:00:00+00:00,19.46333312988281,19.46333312988281,19.00666618347168,17.718523025512695,4800,0.0,
2009-06-17 00:00:00+00:00,19.156667709350582,19.56333351135254,19.156667709350582,18.062122344970703,25800,0.0,
2009-06-18 00:00:00+00:00,19.203332901000977,19.450000762939453,19.203332901000977,17.975444793701172,5100,0.0,
2009-06-19 00:00:00+00:00,19.549999237060547,19.726667404174805,19.549999237060547,18.284996032714844,9900,0.0,
2009-06-22 00:00:00+00:00,19.206666946411133,19.226667404174805,18.68666648864746,17.356351852416992,10800,0.0,
2009-06-23 00:00:00+00:00,19.020000457763672,19.26333236694336,19.01333236694336,17.73090362548828,23700,0.0,
2009-06-24 00:00:00+00:00,19.43000030517578,19.739999771118164,19.24666786193848,17.956872940063477,20700,0.0,
2009-06-25 00:00:00+00:00,19.196666717529297,20.043333053588867,19.07333374023437,18.61311149597168,64200,0.0,
2009-06-26 00:00:00+00:00,20.253332138061523,20.350000381469727,20.07999992370605,18.842180252075195,24900,0.0,
2009-06-29 00:00:00+00:00,19.953332901000977,20.13999938964844,19.8799991607666,18.489294052124023,18900,0.0,
2009-06-30 00:00:00+00:00,19.86666679382324,19.90333366394043,19.39666748046875,18.284996032714844,15900,0.0,
2009-07-01 00:00:00+00:00,19.983333587646484,20.350000381469727,19.983333587646484,18.740028381347656,9900,0.0,
2009-07-02 00:00:00+00:00,19.21666717529297,19.36333274841309,19.059999465942383,17.89496612548828,15600,0.0,
2009-07-06 00:00:00+00:00,19.479999542236328,19.59666633605957,19.35333251953125,18.18903541564941,156300,0.0,
2009-07-07 00:00:00+00:00,19.43000030517578,19.43000030517578,19.136667251586918,17.783525466918945,2100,0.0,
2009-07-08 00:00:00+00:00,18.93000030517578,19.01000022888184,18.76333236694336,17.56993865966797,27900,0.0,
2009-07-09 00:00:00+00:00,19.083332061767575,19.08666610717773,18.959999084472656,17.72161865234375,13800,0.0,
2009-07-10 00:00:00+00:00,18.67333221435547,18.71333312988281,18.51000022888184,17.30682373046875,11700,0.0,
2009-07-13 00:00:00+00:00,18.43000030517578,18.43000030517578,18.386667251586918,17.074663162231445,2100,0.0,
2009-07-14 00:00:00+00:00,18.799999237060547,18.90999984741211,18.71333312988281,17.412067413330078,15900,0.0,
2009-07-15 00:00:00+00:00,18.913333892822266,19.23666763305664,18.90333366394043,17.864011764526367,14100,0.0,
2009-07-16 00:00:00+00:00,18.86666679382324,19.07999992370605,18.86666679382324,17.603986740112305,20400,0.0,
2009-07-17 00:00:00+00:00,18.906667709350582,18.906667709350582,18.82333374023437,17.520410537719727,4200,0.0,
2009-07-20 00:00:00+00:00,19.31333351135254,19.476667404174805,19.31333351135254,17.972349166870117,7200,0.0,
2009-07-21 00:00:00+00:00,20.020000457763672,20.06999969482422,19.76333236694336,18.436674118041992,18000,0.0,
2009-07-22 00:00:00+00:00,19.86333274841309,20.270000457763672,19.86333274841309,18.7802734375,14100,0.0,
2009-07-23 00:00:00+00:00,19.959999084472656,20.559999465942383,19.959999084472656,18.97528076171875,23700,0.0,
2009-07-24 00:00:00+00:00,20.690000534057617,20.690000534057617,20.649999618530277,19.17649269104004,600,0.0,
2009-07-27 00:00:00+00:00,20.303333282470703,20.476667404174805,20.303333282470703,19.015527725219727,44100,0.0,
2009-07-28 00:00:00+00:00,20.546667098999023,20.56333351135254,20.450000762939453,18.990766525268555,12600,0.0,
2009-07-29 00:00:00+00:00,20.59333229064941,20.71666717529297,20.34666633605957,19.238401412963867,32700,0.0,
2009-07-30 00:00:00+00:00,21.38333320617676,21.65333366394043,21.37666702270508,19.962743759155277,10800,0.0,
2009-07-31 00:00:00+00:00,21.42333221435547,21.76000022888184,21.393333435058597,20.06180000305176,33900,0.0,
2009-08-03 00:00:00+00:00,22.166667938232425,22.33666610717773,22.003332138061523,20.6901798248291,18600,0.0,
2009-08-04 00:00:00+00:00,22.06666755676269,22.1200008392334,21.956666946411133,20.473501205444336,53100,0.0,
2009-08-05 00:00:00+00:00,21.729999542236328,21.84333229064941,21.34333229064941,20.2846736907959,52500,0.0,
2009-08-06 00:00:00+00:00,21.953332901000977,21.953332901000977,21.51333236694336,20.02155876159668,12000,0.0,
2009-08-07 00:00:00+00:00,21.739999771118164,21.74666786193848,21.56333351135254,20.194904327392575,9300,0.0,
2009-08-10 00:00:00+00:00,21.433332443237305,21.61666679382324,21.433332443237305,20.074182510375977,1500,0.0,
2009-08-11 00:00:00+00:00,21.52666664123535,21.780000686645508,21.52666664123535,20.108232498168945,1800,0.0,
2009-08-12 00:00:00+00:00,21.753332138061523,21.92333221435547,21.753332138061523,20.343490600585938,7200,0.0,
2009-08-13 00:00:00+00:00,22.043333053588867,22.206666946411133,22.01333236694336,20.6220817565918,9900,0.0,
2009-08-14 00:00:00+00:00,22.206666946411133,22.206666946411133,22.206666946411133,20.6220817565918,0,0.0,
2009-08-17 00:00:00+00:00,21.21666717529297,21.30666732788086,21.05666732788086,19.600570678710938,56700,0.0,
